,GTLS_Open,GTLS_High,GTLS_Low,GTLS_Close,GTLS_Adj Close,GTLS_Volume,GTLS_Dividend Amount,GTLS_Split Coefficient
2023-04-28,138.16,138.16,129.1169,133.1,133.1,954588,0.0,1.0
2023-04-27,129.42,130.575,127.73,129.91,129.91,495148,0.0,1.0
2023-04-26,127.14,129.545,125.47,128.19,128.19,493910,0.0,1.0
2023-04-25,130.86,132.69,128.508,128.97,128.97,564270,0.0,1.0
2023-04-24,128.83,134.26,128.83,133.25,133.25,401540,0.0,1.0
2023-04-21,129.12,129.9,126.74,129.5,129.5,505016,0.0,1.0
2023-04-20,125.9,129.74,125.041,128.83,128.83,379281,0.0,1.0
2023-04-19,127.17,128.51,123.9,128.36,128.36,438240,0.0,1.0
2023-04-18,128.13,130.6,127.195,128.93,128.93,515357,0.0,1.0
2023-04-17,129.82,130.74,126.59,128.11,128.11,405215,0.0,1.0
2023-04-14,127.35,128.85,126.63,127.8,127.8,706879,0.0,1.0
2023-04-13,125.88,128.41,125.26,127.66,127.66,804936,0.0,1.0
2023-04-12,117.51,127.54,117.01,126.02,126.02,1798074,0.0,1.0
2023-04-11,111.53,113.65,111.05,112.4,112.4,873410,0.0,1.0
2023-04-10,106.08,111.86,105.895,111.54,111.54,427265,0.0,1.0
2023-04-06,111.19,111.19,106.395,106.64,106.64,681190,0.0,1.0
2023-04-05,113.09,113.76,106.8401,111.54,111.54,859434,0.0,1.0
2023-04-04,123.06,123.06,113.33,114.96,114.96,636260,0.0,1.0
2023-04-03,125.99,127.78,120.97,122.23,122.23,589250,0.0,1.0
2023-03-31,123.15,126.43,123.15,125.4,125.4,701214,0.0,1.0
2023-03-30,122.66,123.89,120.495,121.82,121.82,425741,0.0,1.0
2023-03-29,118.69,121.19,117.81,119.97,119.97,468282,0.0,1.0
2023-03-28,115.41,118.14,115.35,116.79,116.79,438828,0.0,1.0
2023-03-27,114.25,117.585,112.5,115.78,115.78,706453,0.0,1.0
2023-03-24,112.57,114.36,109.25,111.59,111.59,722467,0.0,1.0
2023-03-23,115.64,119.97,113.495,115.88,115.88,636224,0.0,1.0
2023-03-22,121.23,122.2,114.99,115.23,115.23,947232,0.0,1.0
2023-03-21,115.14,120.69,113.895,120.24,120.24,1075678,0.0,1.0
2023-03-20,104.29,111.21,102.91,109.3,109.3,1229664,0.0,1.0
2023-03-17,117.01,118.61,101.4401,102.94,102.94,2080904,0.0,1.0
2023-03-16,115.42,117.94,113.11,117.49,117.49,797580,0.0,1.0
2023-03-15,122.34,123.27,115.66,118.2,118.2,973109,0.0,1.0
2023-03-14,121.54,131.99,121.5,127.33,127.33,1385562,0.0,1.0
2023-03-13,128.41,128.41,115.81,116.5,116.5,2341510,0.0,1.0
2023-03-10,143.44,143.44,131.11,132.13,132.13,1250724,0.0,1.0
2023-03-09,149.45,151.95,143.94,143.98,143.98,683341,0.0,1.0
2023-03-08,147.99,152.5,145.0301,150.0,150.0,974519,0.0,1.0
2023-03-07,148.78,152.0,147.7,147.7,147.7,1206039,0.0,1.0
2023-03-06,143.84,148.69,143.445,148.28,148.28,1007713,0.0,1.0
2023-03-03,137.85,143.66,136.01,142.93,142.93,863295,0.0,1.0
2023-03-02,133.23,138.26,133.23,137.04,137.04,484315,0.0,1.0
2023-03-01,133.17,135.88,132.79,135.32,135.32,440500,0.0,1.0
2023-02-28,135.53,136.74,132.8055,133.5,133.5,750535,0.0,1.0
2023-02-27,139.63,141.3,134.765,135.14,135.14,703773,0.0,1.0
2023-02-24,134.32,140.115,129.325,138.87,138.87,1012984,0.0,1.0
2023-02-23,131.22,132.555,127.44,130.92,130.92,561690,0.0,1.0
2023-02-22,125.49,129.63,125.49,128.63,128.63,456723,0.0,1.0
2023-02-21,130.91,132.32,125.84,125.9,125.9,561450,0.0,1.0
2023-02-17,133.51,134.75,130.83,132.27,132.27,559993,0.0,1.0
2023-02-16,135.47,138.5421,132.905,133.08,133.08,509127,0.0,1.0
2023-02-15,133.92,138.205,132.2,137.23,137.23,434444,0.0,1.0
2023-02-14,130.27,134.97,129.15,134.09,134.09,404566,0.0,1.0
2023-02-13,136.72,137.34,131.59,131.65,131.65,643386,0.0,1.0
2023-02-10,134.79,137.61,133.55,136.97,136.97,441106,0.0,1.0
2023-02-09,136.5,137.2,133.52,134.51,134.51,406263,0.0,1.0
2023-02-08,138.14,139.96,133.39,134.41,134.41,342119,0.0,1.0
2023-02-07,136.62,138.5,134.59,138.23,138.23,354438,0.0,1.0
2023-02-06,137.44,139.48,133.406,136.64,136.64,380674,0.0,1.0
2023-02-03,137.21,140.88,135.93,138.16,138.16,449934,0.0,1.0
2023-02-02,139.41,141.57,135.7533,138.01,138.01,688187,0.0,1.0
2023-02-01,132.5,140.0,132.5,137.69,137.69,734040,0.0,1.0
2023-01-31,125.55,134.4,125.3918,133.98,133.98,735341,0.0,1.0
2023-01-30,126.65,128.63,125.43,125.8,125.8,496745,0.0,1.0
2023-01-27,127.02,128.82,126.19,127.83,127.83,223104,0.0,1.0
2023-01-26,127.36,129.03,124.7201,128.49,128.49,514177,0.0,1.0
2023-01-25,126.36,127.145,124.72,125.44,125.44,489928,0.0,1.0
2023-01-24,131.43,132.26,127.48,128.33,128.33,352569,0.0,1.0
2023-01-23,127.46,131.51,126.895,131.28,131.28,375906,0.0,1.0
2023-01-20,127.01,128.74,124.93,127.23,127.23,621429,0.0,1.0
2023-01-19,130.21,130.21,123.57,125.66,125.66,563132,0.0,1.0
2023-01-18,131.27,134.95,129.05,129.45,129.45,489248,0.0,1.0
2023-01-17,133.19,134.74,129.53,130.36,130.36,710502,0.0,1.0
2023-01-13,133.57,135.27,130.36,132.98,132.98,523662,0.0,1.0
2023-01-12,128.35,133.91,127.6541,133.71,133.71,787029,0.0,1.0
2023-01-11,129.45,131.24,126.52,127.42,127.42,652487,0.0,1.0
2023-01-10,122.89,127.785,121.62,127.35,127.35,758352,0.0,1.0
2023-01-09,123.74,125.0,121.84,123.0,123.0,763807,0.0,1.0
2023-01-06,118.77,121.98,117.25,121.95,121.95,782657,0.0,1.0
2023-01-05,118.98,120.0,117.0,117.34,117.34,717987,0.0,1.0
2023-01-04,118.51,119.71,114.3617,119.19,119.19,1453797,0.0,1.0
2023-01-03,114.86,117.01,111.7822,114.93,114.93,585889,0.0,1.0
2022-12-30,112.51,116.06,112.51,115.23,115.23,673190,0.0,1.0
2022-12-29,110.67,113.85,109.01,113.18,113.18,422425,0.0,1.0
2022-12-28,111.75,113.31,108.86,109.04,109.04,598165,0.0,1.0
2022-12-27,112.43,113.53,109.83,111.65,111.65,609851,0.0,1.0
2022-12-23,112.77,114.5,111.06,112.71,112.71,1679807,0.0,1.0
2022-12-22,113.95,113.95,107.68,112.08,112.08,884967,0.0,1.0
2022-12-21,113.23,114.78,111.43,114.77,114.77,1426735,0.0,1.0
2022-12-20,112.9,114.91,111.31,112.43,112.43,851167,0.0,1.0
2022-12-19,118.14,119.26,111.74,112.69,112.69,890114,0.0,1.0
2022-12-16,114.75,117.265,112.61,116.58,116.58,2031067,0.0,1.0
2022-12-15,118.36,120.02,113.94,115.46,115.46,1094828,0.0,1.0
2022-12-14,121.85,121.95,118.55,119.3,119.3,865956,0.0,1.0
2022-12-13,121.0,121.5,116.75,120.56,120.56,1459321,0.0,1.0
2022-12-12,118.04,120.09,117.32,119.0,119.0,1719095,0.0,1.0
2022-12-09,118.5,121.36,115.57,117.2,117.2,7532931,0.0,1.0
2022-12-08,125.5,126.72,112.0,118.17,118.17,3840145,0.0,1.0
2022-12-07,133.74,137.15,132.53,134.97,134.97,404967,0.0,1.0
2022-12-06,135.69,136.96,131.701,134.13,134.13,517155,0.0,1.0
2022-12-05,139.62,141.62,135.8179,136.33,136.33,498734,0.0,1.0
2022-12-02,136.81,141.54,132.53,140.44,140.44,555253,0.0,1.0
2022-12-01,143.52,145.11,137.25,137.29,137.29,744522,0.0,1.0
2022-11-30,138.73,142.99,136.3063,142.99,142.99,974510,0.0,1.0
2022-11-29,134.54,139.41,133.6,136.4,136.4,722272,0.0,1.0
2022-11-28,133.69,140.0,132.2997,133.33,133.33,639308,0.0,1.0
2022-11-25,131.24,137.14,131.23,135.28,135.28,389043,0.0,1.0
2022-11-23,133.28,135.57,130.52,131.67,131.67,611104,0.0,1.0
2022-11-22,126.87,132.95,124.49,132.56,132.56,1191753,0.0,1.0
2022-11-21,126.23,130.35,124.58,129.13,129.13,900955,0.0,1.0
2022-11-18,121.68,126.39,118.01,126.32,126.32,1244705,0.0,1.0
2022-11-17,123.32,126.905,120.81,122.53,122.53,1133571,0.0,1.0
2022-11-16,125.72,128.45,124.21,125.28,125.28,1068517,0.0,1.0
2022-11-15,136.31,136.44,125.62,126.49,126.49,1498765,0.0,1.0
2022-11-14,136.51,137.46,125.4,131.0,131.0,1976216,0.0,1.0
2022-11-11,145.74,150.42,139.43,139.44,139.44,1721273,0.0,1.0
2022-11-10,161.33,162.0,124.28,141.99,141.99,4375279,0.0,1.0
2022-11-09,203.61,205.14,152.5701,154.31,154.31,3334794,0.0,1.0
2022-11-08,236.71,242.585,231.39,239.47,239.47,263974,0.0,1.0
2022-11-07,232.66,237.485,228.7,235.52,235.52,286589,0.0,1.0
2022-11-04,237.82,240.97,223.8665,230.56,230.56,467998,0.0,1.0
2022-11-03,218.35,236.74,216.0641,232.28,232.28,633869,0.0,1.0
2022-11-02,229.27,230.84,216.94,218.94,218.94,332955,0.0,1.0
2022-11-01,228.04,231.08,219.1901,229.15,229.15,425350,0.0,1.0
2022-10-31,216.32,226.865,213.405,222.88,222.88,1031788,0.0,1.0
2022-10-28,202.0,213.429,186.52,212.66,212.66,833772,0.0,1.0
2022-10-27,206.0,209.04,202.56,204.16,204.16,707911,0.0,1.0
2022-10-26,206.48,207.05,201.52,205.8,205.8,338748,0.0,1.0
2022-10-25,200.98,209.43,200.98,204.89,204.89,320591,0.0,1.0
2022-10-24,201.44,204.2588,198.82,202.11,202.11,331833,0.0,1.0
2022-10-21,198.65,204.78,192.97,202.6,202.6,265227,0.0,1.0
2022-10-20,196.03,203.0325,194.0,196.94,196.94,314866,0.0,1.0
2022-10-19,199.05,199.05,189.495,195.04,195.04,386681,0.0,1.0
2022-10-18,197.48,202.0312,189.19,193.92,193.92,427585,0.0,1.0
2022-10-17,188.25,196.105,187.95,192.43,192.43,271123,0.0,1.0
2022-10-14,199.58,200.19,182.81,183.18,183.18,292085,0.0,1.0
2022-10-13,190.66,199.88,188.3,198.76,198.76,300450,0.0,1.0
2022-10-12,196.93,197.25,191.8361,195.77,195.77,278033,0.0,1.0
2022-10-11,196.56,204.48,194.13,198.28,198.28,358510,0.0,1.0
2022-10-10,196.88,198.42,193.95,197.64,197.64,154002,0.0,1.0
2022-10-07,200.19,201.51,195.33,196.77,196.77,224695,0.0,1.0
2022-10-06,200.14,204.95,199.74,202.83,202.83,192683,0.0,1.0
2022-10-05,198.11,202.86,198.005,200.98,200.98,291810,0.0,1.0
2022-10-04,196.78,201.57,195.745,201.13,201.13,264343,0.0,1.0
2022-10-03,187.99,194.03,185.63,192.71,192.71,266915,0.0,1.0
2022-09-30,182.0,192.06,182.0,184.35,184.35,380705,0.0,1.0
2022-09-29,184.58,185.05,178.35,183.33,183.33,426128,0.0,1.0
2022-09-28,180.27,189.39,177.43,187.84,187.84,378853,0.0,1.0
2022-09-27,180.16,184.0,177.21,179.35,179.35,324739,0.0,1.0
2022-09-26,174.37,180.135,172.52,176.9,176.9,341345,0.0,1.0
2022-09-23,186.73,186.73,174.375,176.07,176.07,574565,0.0,1.0
2022-09-22,196.46,197.25,187.35,189.68,189.68,379182,0.0,1.0
2022-09-21,197.63,204.545,195.92,197.82,197.82,250381,0.0,1.0
2022-09-20,205.04,205.05,194.5543,195.67,195.67,266884,0.0,1.0
2022-09-19,197.94,205.85,197.77,205.65,205.65,248647,0.0,1.0
2022-09-16,204.05,208.295,198.7,201.34,201.34,617023,0.0,1.0
2022-09-15,218.59,218.95,206.91,208.74,208.74,680233,0.0,1.0
2022-09-14,196.68,207.3,194.62,206.36,206.36,360548,0.0,1.0
2022-09-13,193.99,200.0,193.27,196.26,196.26,198056,0.0,1.0
2022-09-12,203.0,203.72,198.41,200.77,200.77,316468,0.0,1.0
2022-09-09,201.7,203.42,197.35,200.78,200.78,252626,0.0,1.0
2022-09-08,192.62,200.72,192.08,200.48,200.48,325431,0.0,1.0
2022-09-07,183.94,196.75,183.94,196.21,196.21,504826,0.0,1.0
2022-09-06,183.82,186.52,179.915,186.0,186.0,238578,0.0,1.0
2022-09-02,187.43,190.34,180.52,182.45,182.45,260880,0.0,1.0
2022-09-01,191.29,191.29,182.96,184.94,184.94,346629,0.0,1.0
2022-08-31,191.22,195.38,189.19,193.86,193.86,216637,0.0,1.0
2022-08-30,196.41,197.37,189.7,191.95,191.95,248470,0.0,1.0
2022-08-29,193.56,197.37,191.0,194.59,194.59,237150,0.0,1.0
2022-08-26,203.29,205.0,194.52,195.35,195.35,239465,0.0,1.0
2022-08-25,205.83,207.35,199.96,203.3,203.3,337835,0.0,1.0
2022-08-24,200.0,204.8,199.31,202.95,202.95,191767,0.0,1.0
2022-08-23,195.71,202.6183,195.71,200.0,200.0,315401,0.0,1.0
2022-08-22,191.05,193.44,189.75,193.11,193.11,254836,0.0,1.0
2022-08-19,196.45,196.75,191.1,196.23,196.23,295402,0.0,1.0
2022-08-18,196.59,200.02,193.48,197.75,197.75,361399,0.0,1.0
2022-08-17,204.97,205.74,195.81,195.87,195.87,434108,0.0,1.0
2022-08-16,204.5,208.2,200.58,208.14,208.14,366460,0.0,1.0
2022-08-15,201.28,206.035,199.52,205.0,205.0,271803,0.0,1.0
2022-08-12,203.0,204.88,199.42,202.61,202.61,620137,0.0,1.0
2022-08-11,211.54,214.14,202.9,203.31,203.31,434185,0.0,1.0
2022-08-10,205.52,211.45,203.05,209.86,209.86,421084,0.0,1.0
2022-08-09,202.71,204.56,199.21,200.68,200.68,313715,0.0,1.0
2022-08-08,203.02,206.9194,202.2,203.2,203.2,362454,0.0,1.0
2022-08-05,193.01,204.97,193.01,201.92,201.92,446230,0.0,1.0
2022-08-04,190.0,199.86,189.72,195.73,195.73,411389,0.0,1.0
2022-08-03,192.87,192.87,186.46,189.0,189.0,354487,0.0,1.0
2022-08-02,191.38,198.25,187.01,193.07,193.07,475067,0.0,1.0
2022-08-01,196.54,196.54,186.1515,189.86,189.86,632687,0.0,1.0
2022-07-29,178.94,199.17,175.62,195.09,195.09,879775,0.0,1.0
2022-07-28,176.57,182.79,175.21,179.2,179.2,396312,0.0,1.0
2022-07-27,168.48,170.1,164.325,169.37,169.37,319008,0.0,1.0
2022-07-26,166.48,167.5,162.4,166.58,166.58,234884,0.0,1.0
2022-07-25,163.56,166.69,159.01,166.47,166.47,255806,0.0,1.0
2022-07-22,167.54,167.78,161.18,163.08,163.08,251711,0.0,1.0
2022-07-21,160.75,168.17,160.75,167.51,167.51,658106,0.0,1.0
2022-07-20,155.68,164.31,153.7,162.98,162.98,565271,0.0,1.0
2022-07-19,148.33,156.19,147.78,155.98,155.98,334358,0.0,1.0
2022-07-18,152.44,156.3299,146.535,146.81,146.81,610870,0.0,1.0
2022-07-15,151.78,151.78,145.0,148.51,148.51,467000,0.0,1.0
2022-07-14,155.7,157.46,145.7,149.37,149.37,400394,0.0,1.0
2022-07-13,156.46,163.54,154.9,160.51,160.51,252084,0.0,1.0
2022-07-12,162.59,163.5,157.92,159.02,159.02,314867,0.0,1.0
2022-07-11,167.35,167.35,163.895,164.01,164.01,268495,0.0,1.0
2022-07-08,161.68,169.85,159.67,169.55,169.55,344947,0.0,1.0
2022-07-07,157.0,163.87,156.54,161.83,161.83,411582,0.0,1.0
2022-07-06,156.68,159.045,150.51,153.3,153.3,296159,0.0,1.0
2022-07-05,154.46,157.57,148.53,157.42,157.42,454255,0.0,1.0
2022-07-01,165.41,166.87,150.57,157.56,157.56,574518,0.0,1.0
2022-06-30,156.4,168.025,156.4,167.38,167.38,523019,0.0,1.0
2022-06-29,163.6,163.6,157.23,160.05,160.05,205280,0.0,1.0
2022-06-28,169.12,171.15,161.63,162.31,162.31,253392,0.0,1.0
2022-06-27,167.23,167.865,161.035,166.13,166.13,344303,0.0,1.0
2022-06-24,153.0,164.79,152.26,164.18,164.18,944726,0.0,1.0
2022-06-23,159.41,161.245,149.58,151.32,151.32,878405,0.0,1.0
2022-06-22,161.2,162.78,155.0,157.25,157.25,410526,0.0,1.0
2022-06-21,164.91,167.79,162.04,162.24,162.24,310850,0.0,1.0
2022-06-17,162.5,165.33,159.62,162.5,162.5,734063,0.0,1.0
2022-06-16,162.3,165.0,157.43,158.91,158.91,334125,0.0,1.0
2022-06-15,165.39,166.86,161.15,165.93,165.93,310725,0.0,1.0
2022-06-14,164.26,167.2,160.44,163.58,163.58,360013,0.0,1.0
2022-06-13,171.13,171.77,161.91,163.27,163.27,303915,0.0,1.0
2022-06-10,178.26,181.92,171.015,177.77,177.77,483406,0.0,1.0
2022-06-09,184.31,186.965,177.43,178.33,178.33,360655,0.0,1.0
2022-06-08,186.08,192.925,185.81,186.46,186.46,259037,0.0,1.0
2022-06-07,184.9,192.0,183.73,191.77,191.77,241074,0.0,1.0
2022-06-06,188.48,191.44,184.61,187.88,187.88,296084,0.0,1.0
2022-06-03,181.55,187.44,181.55,184.57,184.57,258816,0.0,1.0
2022-06-02,177.54,184.68,177.54,183.94,183.94,290202,0.0,1.0
2022-06-01,177.76,179.7799,173.94,177.58,177.58,303661,0.0,1.0
2022-05-31,184.95,184.95,173.82,175.88,175.88,495901,0.0,1.0
2022-05-27,178.82,184.64,176.67,184.57,184.57,512839,0.0,1.0
2022-05-26,177.15,181.86,174.54,177.53,177.53,320544,0.0,1.0
2022-05-25,174.13,175.87,170.71,174.98,174.98,342841,0.0,1.0
2022-05-24,173.58,175.56,168.83,175.2,175.2,394258,0.0,1.0
2022-05-23,173.08,179.57,172.0,177.47,177.47,312090,0.0,1.0
2022-05-20,174.23,174.23,166.52,171.53,171.53,312490,0.0,1.0
2022-05-19,168.44,176.625,168.44,172.38,172.38,353724,0.0,1.0
2022-05-18,176.78,178.62,169.42,171.17,171.17,320946,0.0,1.0
2022-05-17,173.25,178.06,169.49,177.97,177.97,365056,0.0,1.0
2022-05-16,166.55,169.0184,164.46,166.21,166.21,211346,0.0,1.0
2022-05-13,163.7,169.84,163.7,168.39,168.39,389114,0.0,1.0
2022-05-12,159.16,163.38,156.74,161.01,161.01,409117,0.0,1.0
2022-05-11,165.36,170.03,160.21,160.46,160.46,352066,0.0,1.0
2022-05-10,164.9,167.22,158.66,165.61,165.61,425918,0.0,1.0
2022-05-09,165.28,167.805,161.31,162.65,162.65,561971,0.0,1.0
2022-05-06,180.19,180.19,167.51,169.07,169.07,644352,0.0,1.0
2022-05-05,183.08,190.18,176.26,179.21,179.21,654802,0.0,1.0
2022-05-04,174.44,186.81,172.68,185.79,185.79,644638,0.0,1.0
2022-05-03,166.57,175.39,166.43,173.62,173.62,559354,0.0,1.0
2022-05-02,168.62,169.77,161.43,168.52,168.52,702334,0.0,1.0
2022-04-29,159.92,172.99,157.92,168.82,168.82,1158525,0.0,1.0
2022-04-28,152.23,158.41,150.66,155.33,155.33,497188,0.0,1.0
2022-04-27,153.08,155.855,150.025,151.96,151.96,392839,0.0,1.0
2022-04-26,157.0,157.82,151.7,152.48,152.48,256010,0.0,1.0
2022-04-25,154.18,157.96,152.1064,157.71,157.71,389324,0.0,1.0
2022-04-22,158.62,162.93,155.2,156.67,156.67,387800,0.0,1.0
2022-04-21,173.91,175.4,158.58,159.19,159.19,578681,0.0,1.0
2022-04-20,180.65,182.0339,171.73,172.11,172.11,437727,0.0,1.0
2022-04-19,181.84,184.79,176.91,179.03,179.03,360265,0.0,1.0
2022-04-18,179.87,184.1399,179.71,183.25,183.25,485782,0.0,1.0
2022-04-14,177.82,179.69,175.13,179.02,179.02,340182,0.0,1.0
2022-04-13,174.88,177.74,173.91,177.38,177.38,212040,0.0,1.0
2022-04-12,176.29,180.95,174.59,174.85,174.85,518563,0.0,1.0
2022-04-11,172.91,174.78,171.26,173.15,173.15,538100,0.0,1.0
2022-04-08,172.0,174.37,169.32,174.14,174.14,466936,0.0,1.0
2022-04-07,174.52,175.39,167.84,170.8,170.8,547395,0.0,1.0
2022-04-06,175.67,179.3,173.49,175.73,175.73,531592,0.0,1.0
2022-04-05,180.04,181.7,174.7711,178.82,178.82,453295,0.0,1.0
2022-04-04,173.85,179.77,171.58,179.73,179.73,550140,0.0,1.0
2022-04-01,173.45,176.84,171.571,174.56,174.56,516676,0.0,1.0
2022-03-31,172.76,177.7,170.85,171.77,171.77,535972,0.0,1.0
2022-03-30,174.2,177.86,170.32,173.4,173.4,712098,0.0,1.0
2022-03-29,168.0,175.7,165.62,174.74,174.74,7218388,0.0,1.0
2022-03-28,176.86,177.47,160.011,167.67,167.67,3032536,0.0,1.0
2022-03-25,186.11,186.72,182.06,186.47,186.47,470184,0.0,1.0
2022-03-24,174.06,186.48,173.875,186.18,186.18,729651,0.0,1.0
2022-03-23,170.0,173.985,168.22,172.94,172.94,301319,0.0,1.0
2022-03-22,170.0,173.96,169.995,171.24,171.24,254349,0.0,1.0
2022-03-21,170.19,173.75,167.1,169.81,169.81,227275,0.0,1.0
2022-03-18,170.98,171.735,166.89,170.33,170.33,525675,0.0,1.0
2022-03-17,162.51,169.18,160.595,168.75,168.75,424323,0.0,1.0
2022-03-16,161.12,167.68,159.78,162.79,162.79,651074,0.0,1.0
2022-03-15,161.77,163.3,154.39,158.78,158.78,572456,0.0,1.0
2022-03-14,174.5,175.93,159.48,163.68,163.68,617367,0.0,1.0
2022-03-11,173.75,177.46,168.278,175.07,175.07,628627,0.0,1.0
2022-03-10,165.64,171.555,163.98,169.88,169.88,624458,0.0,1.0
2022-03-09,162.32,171.125,161.6,168.31,168.31,834001,0.0,1.0
2022-03-08,147.46,164.985,147.01,161.33,161.33,1078972,0.0,1.0
2022-03-07,144.73,149.88,144.25,146.53,146.53,539858,0.0,1.0
2022-03-04,144.2,145.31,140.64,143.78,143.78,362055,0.0,1.0
2022-03-03,150.42,150.42,142.37,144.45,144.45,521238,0.0,1.0
2022-03-02,145.41,149.46,144.0,148.95,148.95,447326,0.0,1.0
2022-03-01,144.4,146.962,139.18,143.04,143.04,785527,0.0,1.0
2022-02-28,127.01,145.31,127.01,144.4,144.4,1184082,0.0,1.0
2022-02-25,123.29,131.02,122.54,129.58,129.58,620548,0.0,1.0
2022-02-24,111.54,124.315,109.91,122.54,122.54,803860,0.0,1.0
2022-02-23,113.06,114.31,108.8,109.54,109.54,452507,0.0,1.0
2022-02-22,116.84,119.29,111.81,112.37,112.37,498190,0.0,1.0
2022-02-18,120.13,121.58,116.74,117.5,117.5,315665,0.0,1.0
2022-02-17,120.77,122.54,119.875,120.81,120.81,347576,0.0,1.0
2022-02-16,121.48,123.911,120.7,122.83,122.83,184141,0.0,1.0
2022-02-15,117.1,122.09,117.1,121.8,121.8,201699,0.0,1.0
2022-02-14,117.98,119.265,115.1,117.3,117.3,350562,0.0,1.0
2022-02-11,120.53,122.41,116.02,117.57,117.57,370146,0.0,1.0
2022-02-10,121.11,127.01,119.99,121.3,121.3,459520,0.0,1.0
2022-02-09,121.54,124.13,121.07,122.85,122.85,411648,0.0,1.0
2022-02-08,115.43,120.779,115.43,120.09,120.09,317643,0.0,1.0
2022-02-07,117.12,119.265,115.77,116.47,116.47,348357,0.0,1.0
2022-02-04,115.73,118.49,115.0,117.23,117.23,301012,0.0,1.0
2022-02-03,120.46,121.265,116.36,117.39,117.39,306955,0.0,1.0
2022-02-02,126.37,126.76,121.15,121.16,121.16,380286,0.0,1.0
2022-02-01,121.83,125.41,120.0,125.13,125.13,470913,0.0,1.0
2022-01-31,114.31,121.96,114.31,121.87,121.87,517979,0.0,1.0
2022-01-28,110.09,115.8,108.29,115.61,115.61,470037,0.0,1.0
2022-01-27,117.02,118.26,109.25,110.59,110.59,292962,0.0,1.0
2022-01-26,119.76,123.03,113.3,114.76,114.76,371598,0.0,1.0
2022-01-25,120.0,121.4999,116.52,117.8,117.8,386800,0.0,1.0
2022-01-24,116.88,121.99,113.325,121.86,121.86,968826,0.0,1.0
2022-01-21,123.44,125.91,119.93,120.56,120.56,619513,0.0,1.0
2022-01-20,127.45,130.76,125.37,125.66,125.66,640466,0.0,1.0
2022-01-19,130.93,131.14,124.45,127.0,127.0,561608,0.0,1.0
2022-01-18,131.0,134.58,129.47,129.68,129.68,539021,0.0,1.0
2022-01-14,128.79,133.645,127.28,133.53,133.53,609656,0.0,1.0
2022-01-13,134.59,138.54,130.26,131.06,131.06,2737065,0.0,1.0
2022-01-12,136.55,138.14,133.42,133.91,133.91,460311,0.0,1.0
2022-01-11,135.96,137.0,133.79,135.74,135.74,858958,0.0,1.0
2022-01-10,136.89,137.31,132.79,136.95,136.95,962425,0.0,1.0
2022-01-07,141.15,143.39,137.23,137.82,137.82,497380,0.0,1.0
2022-01-06,143.03,144.48,135.295,143.0,143.0,1207058,0.0,1.0
2022-01-05,155.31,155.41,142.79,143.31,143.31,513717,0.0,1.0
2022-01-04,152.47,157.62,152.47,155.35,155.35,236190,0.0,1.0
2022-01-03,159.71,161.48,152.29,153.81,153.81,341698,0.0,1.0
2021-12-31,158.58,161.005,157.58,159.49,159.49,331024,0.0,1.0
2021-12-30,158.74,161.59,156.73,159.22,159.22,191777,0.0,1.0
2021-12-29,158.99,161.865,154.69,157.98,157.98,309000,0.0,1.0
2021-12-28,158.8,160.59,156.68,158.17,158.17,276014,0.0,1.0
2021-12-27,156.75,159.71,154.03,159.49,159.49,190526,0.0,1.0
2021-12-23,155.84,159.31,154.69,157.24,157.24,195501,0.0,1.0
2021-12-22,155.94,158.22,155.01,155.92,155.92,246860,0.0,1.0
2021-12-21,151.14,154.79,150.55,154.34,154.34,588791,0.0,1.0
2021-12-20,154.33,155.2,149.08,151.6,151.6,334567,0.0,1.0
2021-12-17,159.65,162.39,155.97,156.87,156.87,588374,0.0,1.0
2021-12-16,165.63,169.17,159.11,162.24,162.24,437471,0.0,1.0
2021-12-15,156.33,162.92,154.12,162.46,162.46,334487,0.0,1.0
2021-12-14,160.49,164.57,156.66,157.32,157.32,260320,0.0,1.0
2021-12-13,164.4,165.274,160.04,160.63,160.63,260831,0.0,1.0
2021-12-10,171.69,172.94,163.53,165.19,165.19,273441,0.0,1.0
2021-12-09,170.76,173.6,169.51,170.52,170.52,177484,0.0,1.0
2021-12-08,177.25,177.25,172.62,172.68,172.68,493577,0.0,1.0
2021-12-07,172.33,177.12,171.2598,174.53,174.53,400506,0.0,1.0
2021-12-06,165.36,168.43,160.16,166.42,166.42,332059,0.0,1.0
2021-12-03,167.42,170.13,159.64,162.94,162.94,393470,0.0,1.0
2021-12-02,169.32,173.67,166.5,167.08,167.08,365604,0.0,1.0
2021-12-01,179.31,179.525,168.55,168.81,168.81,355515,0.0,1.0
2021-11-30,176.13,179.98,173.41,174.55,174.55,369582,0.0,1.0
2021-11-29,179.5,180.93,175.11,177.67,177.67,257604,0.0,1.0
2021-11-26,174.63,178.63,173.33,176.54,176.54,191892,0.0,1.0
2021-11-24,176.99,181.92,176.99,181.41,181.41,135884,0.0,1.0
2021-11-23,179.84,182.235,176.11,179.34,179.34,384330,0.0,1.0
2021-11-22,182.15,185.48,178.91,179.07,179.07,430044,0.0,1.0
2021-11-19,183.93,186.08,181.13,181.22,181.22,212956,0.0,1.0
2021-11-18,186.35,186.74,181.365,184.86,184.86,241931,0.0,1.0
2021-11-17,192.64,193.38,184.82,186.52,186.52,226785,0.0,1.0
2021-11-16,192.48,194.2,190.7,193.64,193.64,168776,0.0,1.0
