,HUM_Open,HUM_High,HUM_Low,HUM_Close,HUM_Adj Close,HUM_Volume,HUM_Dividend Amount,HUM_Split Coefficient
2013-06-27,84.25,85.56,84.11,85.17,78.3676280652141,1281500,0.0,1.0
2013-06-26,84.71,85.48,83.9075,84.16,77.4382949156794,1304400,0.27,1.0
2013-06-25,85.02,85.274,84.04,84.41,77.4199511291306,1390400,0.0,1.0
2013-06-24,84.44,85.9,84.0,84.6,77.5942171013441,1782200,0.0,1.0
2013-06-21,84.23,84.96,84.02,84.91,77.8785457928502,2001900,0.0,1.0
2013-06-20,83.51,84.79,83.15,83.63,76.7045434537282,1895200,0.0,1.0
2013-06-19,83.6,85.36,83.38,84.16,77.1906537972709,2217900,0.0,1.0
2013-06-18,82.09,83.71,82.03,83.6,76.677027773905,949900,0.0,1.0
2013-06-17,81.26,82.44,81.15,82.24,75.4296502885879,997900,0.0,1.0
2013-06-14,81.32,82.05,80.8,80.93,74.2281322696427,816900,0.0,1.0
2013-06-13,80.9,81.87,80.15,81.46,74.7142426131854,867100,0.0,1.0
2013-06-12,81.78,82.0,80.76,80.91,74.2097884830939,569500,0.0,1.0
2013-06-11,81.01,82.29,80.36,81.39,74.6500393602647,781700,0.0,1.0
2013-06-10,81.06,82.11,81.04,81.77,74.9985713046915,740000,0.0,1.0
2013-06-07,80.44,81.19,79.82,81.02,74.3106793091122,901400,0.0,1.0
2013-06-06,79.2,80.03,78.79,79.98,73.3568024085756,776200,0.0,1.0
2013-06-05,80.0,80.37,78.55,79.2,72.6413947331732,1002300,0.0,1.0
2013-06-04,80.46,81.25,80.0,80.18,73.5402402740634,1211400,0.0,1.0
2013-06-03,81.17,81.17,79.33,80.63,73.952975471411,1253500,0.0,1.0
2013-05-31,82.75,82.91,80.66,80.78,74.0905538705269,1774200,0.0,1.0
2013-05-30,81.25,83.4,80.72,83.03,76.1542298572648,1457000,0.0,1.0
2013-05-29,80.31,81.44,80.15,81.22,74.4941171746,1239800,0.0,1.0
2013-05-28,79.39,80.98,79.34,80.55,73.8796003252159,1150100,0.0,1.0
2013-05-24,79.42,79.65,78.23,78.93,72.3937536147646,1091700,0.0,1.0
2013-05-23,78.49,80.012,77.98,79.84,73.2283959027342,1193100,0.0,1.0
2013-05-22,79.4,80.55,78.65,79.17,72.61387905335,1229600,0.0,1.0
2013-05-21,79.52,80.05,78.8347,79.52,72.9348953179537,934300,0.0,1.0
2013-05-20,80.34,80.34,79.46,79.62,73.0266142506976,867300,0.0,1.0
2013-05-17,79.37,81.39,79.05,80.45,73.787881392472,1619000,0.0,1.0
2013-05-16,79.18,80.0,78.85,79.35,72.778973132289,1532800,0.0,1.0
2013-05-15,79.12,79.89,78.54,79.5,72.9165515314049,1409400,0.0,1.0
2013-05-14,79.63,80.21,79.13,79.49,72.9073796381305,1114700,0.0,1.0
2013-05-13,79.82,80.17,78.79,79.77,73.1641926498134,2484000,0.0,1.0
2013-05-10,78.12,80.27,77.98,80.09,73.4576932345939,3276800,0.0,1.0
2013-05-09,78.44,79.008,76.88,78.06,71.5957988998926,2639500,0.0,1.0
2013-05-08,76.79,78.815,76.69,78.73,72.2103157492768,3045300,0.0,1.0
2013-05-07,75.5,77.32,74.81,76.88,70.5135154935145,2558100,0.0,1.0
2013-05-06,75.9,77.12,75.45,75.49,69.2386223283743,2432400,0.0,1.0
2013-05-03,75.47,76.0,73.63,73.93,67.8078069775694,2341000,0.0,1.0
2013-05-02,77.62,77.94,74.92,75.31,69.0735282494352,2831400,0.0,1.0
2013-05-01,76.18,79.88,76.09,77.56,71.1372042361731,5256400,0.0,1.0
2013-04-30,73.15,74.15,72.13,74.11,67.9729010565084,2046800,0.0,1.0
2013-04-29,73.56,74.0,73.09,73.12,67.0648836223437,1261100,0.0,1.0
2013-04-26,72.86,74.0,72.86,73.49,67.4042436734962,1247400,0.0,1.0
2013-04-25,72.39,73.07,72.19,73.05,67.000680369423,1882800,0.0,1.0
2013-04-24,73.4,73.71,71.95,72.1,66.1293505083559,2288900,0.0,1.0
2013-04-23,72.54,73.72,72.23,72.88,66.8447581837583,1934800,0.0,1.0
2013-04-22,72.99,73.36,72.12,72.32,66.3311321603925,1652900,0.0,1.0
2013-04-19,72.51,73.45,71.65,73.05,67.000680369423,2335400,0.0,1.0
2013-04-18,72.88,72.88,70.58,72.21,66.2302413343742,4850100,0.0,1.0
2013-04-17,75.81,76.14,74.4,74.55,68.3764643605816,2890100,0.0,1.0
2013-04-16,76.44,77.34,75.58,76.25,69.935686217228,1906800,0.0,1.0
2013-04-15,77.24,78.42,75.9,75.94,69.6513575257218,1912900,0.0,1.0
2013-04-12,78.55,78.74,77.25,77.56,71.1372042361731,2260800,0.0,1.0
2013-04-11,79.0,79.19,78.43,78.82,72.2928627887463,1798600,0.0,1.0
2013-04-10,78.49,79.35,78.41,78.83,72.3020346820207,2073200,0.0,1.0
2013-04-09,77.91,78.61,77.49,78.03,71.5682832200695,1967500,0.0,1.0
2013-04-08,78.35,78.35,77.04,77.67,71.2380950621914,2135300,0.0,1.0
2013-04-05,78.5,79.58,77.6,78.27,71.7884086586548,1868100,0.0,1.0
2013-04-04,79.79,81.28,79.02,79.6,73.0082704641488,3219500,0.0,1.0
2013-04-03,79.18,81.41,78.83,79.81,73.200880222911,4236000,0.0,1.0
2013-04-02,82.47,82.47,78.66,79.11,72.5588476937037,12176600,0.0,1.0
2013-04-01,69.34,75.67,69.065,75.02,68.8075433444779,7861600,0.0,1.0
2013-03-28,68.63,69.445,68.05,69.11,63.3869544193131,2543800,0.0,1.0
2013-03-27,66.85,69.8,66.8,68.72,63.0292505816119,4089400,0.0,1.0
2013-03-26,66.7,67.48,66.44,66.7,61.176528140185,1401000,0.26,1.0
2013-03-25,67.25,67.31,66.17,66.7,60.9389848708234,2731800,0.0,1.0
2013-03-22,67.56,68.07,65.88,67.1,61.3044360544566,4092700,0.0,1.0
2013-03-21,69.07,69.66,67.86,68.36,62.4556072829009,3304400,0.0,1.0
2013-03-20,70.72,71.18,69.31,69.45,63.4514617583012,2034500,0.0,1.0
2013-03-19,70.49,71.07,70.04,70.27,64.2006366847491,1658900,0.0,1.0
2013-03-18,69.35,71.37,68.99,70.36,64.2828632010665,2332700,0.0,1.0
2013-03-15,69.31,69.79,69.06,69.79,63.7620952643893,1932500,0.0,1.0
2013-03-14,68.9,69.265,68.41,69.23,63.250463607303,2224000,0.0,1.0
2013-03-13,68.49,68.89,67.95,68.84,62.8941487032607,1586100,0.0,1.0
2013-03-12,68.26,68.54,67.605,68.54,62.6200603155358,1880500,0.0,1.0
2013-03-11,67.74,68.49,67.74,68.33,62.4281984441284,1443300,0.0,1.0
2013-03-08,67.47,68.6,67.23,68.03,62.1541100564036,1873100,0.0,1.0
2013-03-07,67.09,67.705,67.01,67.39,61.5693881625906,1928200,0.0,1.0
2013-03-06,67.46,67.77,66.68,67.0,61.2130732585483,2933300,0.0,1.0
2013-03-05,66.95,67.78,66.88,67.44,61.6150695605447,2007500,0.0,1.0
2013-03-04,67.55,67.78,66.65,66.85,61.0760290646859,2970500,0.0,1.0
2013-03-01,68.05,68.26,67.52,67.88,62.0170658625412,2884600,0.0,1.0
2013-02-28,69.14,69.5,68.01,68.26,62.3642444869926,2933900,0.0,1.0
2013-02-27,68.91,69.355,68.09,69.21,63.2321910481213,2069000,0.0,1.0
2013-02-26,69.71,69.81,67.82,68.96,63.0037840583506,2808100,0.0,1.0
2013-02-25,70.78,71.21,69.66,69.66,63.6433236297086,3033200,0.0,1.0
2013-02-22,72.64,72.94,70.27,70.61,64.5112701908372,3795300,0.0,1.0
2013-02-21,72.74,73.72,71.82,72.65,66.3750712273662,2666600,0.0,1.0
2013-02-20,73.25,73.42,72.26,72.6,66.329389829412,3045800,0.0,1.0
2013-02-19,69.97,73.34,69.78,73.01,66.703977292636,14907100,0.0,1.0
2013-02-15,77.87,78.82,77.53,77.99,71.2538445288684,2340600,0.0,1.0
2013-02-14,78.08,78.17,77.73,77.83,71.1076640554151,1744400,0.0,1.0
2013-02-13,79.48,79.48,77.7,78.09,71.3452073247767,2255500,0.0,1.0
2013-02-12,80.4,80.63,78.82,79.2,72.3593343593586,2498500,0.0,1.0
2013-02-11,81.16,81.2,79.96,80.18,73.2546897592597,3285100,0.0,1.0
2013-02-08,81.87,81.87,81.19,81.35,74.3236344713866,2647000,0.0,1.0
2013-02-07,81.2,81.625,80.4714,81.52,74.4789512244307,1873400,0.0,1.0
2013-02-06,80.53,81.32,80.11,81.24,74.2231353958875,1814700,0.0,1.0
2013-02-05,79.25,80.7,78.93,80.63,73.665822340847,2453900,0.0,1.0
2013-02-04,75.45,79.96,75.02,78.86,72.0487008532704,5674400,0.0,1.0
2013-02-01,74.77,75.39,73.98,75.35,68.8418667168898,2642100,0.0,1.0
2013-01-31,74.1,74.6,73.3301,74.36,67.9373750373978,2131000,0.0,1.0
2013-01-30,74.29,74.905,74.03,74.37,67.9465113169886,1871900,0.0,1.0
2013-01-29,74.54,74.82,74.01,74.52,68.083555510851,1316400,0.0,1.0
2013-01-28,75.13,75.26,74.57,74.76,68.3028262210309,1577400,0.0,1.0
2013-01-25,74.0,74.97,73.52,74.93,68.458142974075,1687300,0.0,1.0
2013-01-24,72.61,73.95,72.48,73.86,67.4805610578564,1871800,0.0,1.0
2013-01-23,71.93,72.58,71.52,72.58,66.3111172702304,1192400,0.0,1.0
2013-01-22,71.26,71.99,70.7002,71.93,65.7172590968266,2264100,0.0,1.0
2013-01-18,71.66,71.74,71.2,71.4,65.2330362785127,2084300,0.0,1.0
2013-01-17,70.76,71.7,70.624,71.51,65.3335353540118,1320400,0.0,1.0
2013-01-16,71.4,71.57,70.62,70.76,64.6483143846997,1429500,0.0,1.0
2013-01-15,69.87,71.75,69.775,71.58,65.3974893111476,1990400,0.0,1.0
2013-01-14,69.6,70.365,69.4,70.24,64.1732278459766,1267000,0.0,1.0
2013-01-11,69.67,69.7681,68.75,69.56,63.5519608338003,1865700,0.0,1.0
2013-01-10,67.34,69.48,67.25,69.24,63.2595998868938,2057200,0.0,1.0
2013-01-09,66.21,67.09,66.2,66.91,61.1308467422308,1646100,0.0,1.0
2013-01-08,67.25,67.78,65.99,66.01,60.3085815790563,1989000,0.0,1.0
2013-01-07,67.14,67.8,66.65,67.28,61.4688890870915,1415700,0.0,1.0
2013-01-04,66.83,67.745,66.45,67.47,61.6424783993172,1874400,0.0,1.0
2013-01-03,68.26,68.28,66.07,66.25,60.5278522892362,2831900,0.0,1.0
2013-01-02,69.74,70.0999,68.1,68.44,62.5286975196275,2206700,0.0,1.0
2012-12-31,67.26,68.75,66.76,68.63,62.7022868318533,1486000,0.0,1.0
2012-12-28,67.63,68.17,67.3,67.51,61.6790235176805,1146200,0.0,1.0
2012-12-27,68.37,68.599,67.53,68.0,62.1267012176311,968800,0.26,1.0
2012-12-26,68.22,68.76,67.84,68.4,62.254121935042,879700,0.0,1.0
2012-12-24,68.42,68.6,67.76,68.12,61.9992805002202,398500,0.0,1.0
2012-12-21,67.69,68.42,67.31,68.39,62.2450204552269,2058300,0.0,1.0
2012-12-20,67.91,68.61,67.68,68.23,62.0993967781859,1285100,0.0,1.0
2012-12-19,68.49,68.49,67.81,67.81,61.7171346259532,1563300,0.0,1.0
2012-12-18,67.05,68.51,66.79,68.33,62.1904115763366,1735200,0.0,1.0
2012-12-17,66.12,67.42,66.07,66.8,60.7978851646317,1600300,0.0,1.0
2012-12-14,65.85,66.79,65.78,66.11,60.1698830573922,1330100,0.0,1.0
2012-12-13,67.5,68.19,66.775,66.87,60.8615955233371,1272000,0.0,1.0
2012-12-12,67.85,68.67,67.49,67.6,61.5260035498368,1594600,0.0,1.0
2012-12-11,67.15,68.15,66.68,67.81,61.7171346259532,1571600,0.0,1.0
2012-12-10,66.37,67.36,66.12,67.0,60.979914760933,1983400,0.0,1.0
2012-12-07,65.49,66.72,65.4802,66.65,60.6613629674057,2064000,0.0,1.0
2012-12-06,65.05,65.21,64.56,65.19,59.3325469144063,1093800,0.0,1.0
2012-12-05,65.35,65.8232,64.455,65.06,59.2142276768104,1778800,0.0,1.0
2012-12-04,65.16,66.13,65.0706,65.14,59.2870395153309,1709400,0.0,1.0
2012-12-03,65.75,66.36,64.85,65.06,59.2142276768104,1458500,0.0,1.0
2012-11-30,65.69,65.8,65.14,65.41,59.5327794703377,1691500,0.0,1.0
2012-11-29,65.15,65.97,65.15,65.73,59.8240268244198,1308900,0.0,1.0
2012-11-28,64.2,65.25,63.93,65.14,59.2870395153309,1520500,0.0,1.0
2012-11-27,65.78,66.3,64.38,64.39,58.6044285292011,2810100,0.0,1.0
2012-11-26,66.2,66.4825,65.4,66.12,60.1789845372073,1304900,0.0,1.0
2012-11-23,66.49,67.18,66.18,66.69,60.6977688866659,718900,0.0,1.0
2012-11-21,66.65,66.7,65.89,66.56,60.5794496490701,1239100,0.0,1.0
2012-11-20,66.78,66.97,65.99,66.66,60.6704644472208,1599500,0.0,1.0
2012-11-19,65.89,66.97,65.89,66.95,60.9344073618576,1558600,0.0,1.0
2012-11-16,66.38,66.8,65.17,65.5,59.6146927886733,3402900,0.0,1.0
2012-11-15,66.48,67.28,65.75,66.11,60.1698830573922,3204800,0.0,1.0
2012-11-14,68.48,68.94,66.48,66.62,60.6340585279605,2784300,0.0,1.0
2012-11-13,68.8,69.03,68.13,68.29,62.1540056570763,4380100,0.0,1.0
2012-11-12,68.81,69.3,68.48,69.16,62.9458344009869,2635200,0.0,1.0
2012-11-09,68.52,69.51,68.33,68.77,62.5908766881994,3607400,0.0,1.0
2012-11-08,70.17,70.78,68.465,69.13,62.9185299615417,4601700,0.0,1.0
2012-11-07,70.83,71.84,68.07,70.16,63.8559823824934,9893700,0.0,1.0
2012-11-06,75.52,77.02,74.57,76.16,69.3168702715321,2920700,0.0,1.0
2012-11-05,75.88,76.77,72.88,75.52,68.734375563368,4222400,0.0,1.0
2012-11-02,76.1,76.53,75.2,75.21,68.452229689101,2031400,0.0,1.0
2012-11-01,74.39,76.2,74.39,75.94,69.1166377156007,1940100,0.0,1.0
2012-10-31,74.46,75.19,73.71,74.27,67.5966905864849,2470100,0.0,1.0
2012-10-26,75.54,75.81,74.0601,74.47,67.7787201827862,1383600,0.0,1.0
2012-10-25,76.65,76.99,74.95,75.55,68.7616800028132,1490100,0.0,1.0
2012-10-24,75.1,75.57,74.72,75.35,68.5796504065119,1524500,0.0,1.0
2012-10-23,75.52,75.52,73.92,74.7,67.9880542185327,1140100,0.0,1.0
2012-10-22,74.76,76.32,74.75,76.2,69.3532761907924,1463400,0.0,1.0
2012-10-19,75.27,75.29,74.51,74.98,68.2428956533545,1245900,0.0,1.0
2012-10-18,74.76,75.87,74.76,75.72,68.9164051596693,1521400,0.0,1.0
2012-10-17,75.61,75.78,74.21,74.81,68.0881704964984,1181900,0.0,1.0
2012-10-16,74.57,75.49,74.02,75.11,68.3612148909504,2019200,0.0,1.0
2012-10-15,74.88,75.49,73.89,74.73,68.0153586579779,1557100,0.0,1.0
2012-10-12,75.59,76.268,74.39,74.82,68.0972719763135,1416300,0.0,1.0
2012-10-11,74.79,75.63,74.79,75.33,68.5614474468818,1451700,0.0,1.0
2012-10-10,74.83,75.49,74.43,74.55,67.8515320213067,1559400,0.0,1.0
2012-10-09,74.05,75.05,73.72,74.79,68.0699675368683,1425300,0.0,1.0
2012-10-08,74.07,75.02,73.73,74.22,67.5511831874096,987900,0.0,1.0
2012-10-05,75.23,75.4,73.56,74.05,67.3964580305535,1300400,0.0,1.0
2012-10-04,74.85,76.838,74.85,74.85,68.1245764157587,2682100,0.0,1.0
2012-10-03,73.01,74.16,72.865,74.08,67.4237624699987,2402000,0.0,1.0
2012-10-02,71.89,72.78,71.58,72.71,66.1768597353348,1123800,0.0,1.0
2012-10-01,70.55,71.73,70.28,71.32,64.9117540410409,1159300,0.0,1.0
2012-09-28,70.1,70.66,69.67,70.15,63.8468809026783,1229600,0.0,1.0
2012-09-27,69.98,70.721,69.47,70.4,64.0744178980549,744100,0.0,1.0
2012-09-26,70.44,71.12,69.4,69.67,63.4100098715552,1420800,0.26,1.0
2012-09-25,70.17,71.2,70.12,70.77,64.1716916718141,1423200,0.0,1.0
2012-09-24,70.03,70.409,69.41,70.3,63.7455125692883,1143400,0.0,1.0
2012-09-21,70.12,70.3,69.48,70.28,63.7273772883298,1362800,0.0,1.0
2012-09-20,69.4,70.02,69.0025,69.92,63.4009422310759,1048500,0.0,1.0
2012-09-19,69.94,70.41,69.77,69.81,63.3011981858039,1108400,0.0,1.0
2012-09-18,70.71,71.27,69.76,69.83,63.3193334667625,1248700,0.0,1.0
2012-09-17,70.95,71.25,70.16,70.63,64.0447447051043,1068000,0.0,1.0
2012-09-14,69.76,71.44,69.75,71.12,64.4890590885887,2665800,0.0,1.0
2012-09-13,68.85,69.52,67.97,69.41,62.938492566633,2172000,0.0,1.0
2012-09-12,70.36,70.51,68.81,68.84,62.4216370593145,2047000,0.0,1.0
2012-09-11,70.26,71.0,70.04,70.1,63.5641597597028,1522300,0.0,1.0
2012-09-10,72.26,72.44,70.06,70.1,63.5641597597028,1957300,0.0,1.0
2012-09-07,71.69,72.24,71.3999,72.23,65.495567181788,1271000,0.0,1.0
2012-09-06,70.83,71.75,70.71,71.67,64.9877793149487,1325900,0.0,1.0
2012-09-05,70.37,71.18,69.94,70.42,63.8543242550396,1758100,0.0,1.0
2012-09-04,70.92,71.3,69.35,69.72,63.2195894214905,1399400,0.0,1.0
2012-08-31,69.26,70.255,69.26,70.08,63.5460244787443,1548000,0.0,1.0
2012-08-30,70.19,70.19,68.825,68.94,62.5123134641072,1827900,0.0,1.0
2012-08-29,69.73,70.95,69.6,70.73,64.135421109897,2607900,0.0,1.0
2012-08-28,69.81,70.23,69.52,69.91,63.3918745905967,1830100,0.0,1.0
2012-08-27,69.89,70.07,68.84,70.02,63.4916186358687,2004600,0.0,1.0
2012-08-24,69.1,70.06,68.82,69.95,63.4281451525138,2145300,0.0,1.0
2012-08-23,68.75,69.56,68.35,69.23,62.7752750380061,1237300,0.0,1.0
2012-08-22,68.1,69.0,67.66,68.89,62.4669752617108,1557600,0.0,1.0
2012-08-21,68.22,68.62,67.916,68.24,61.8775786305581,2150100,0.0,1.0
2012-08-20,68.13,69.39,67.92,68.24,61.8775786305581,2661400,0.0,1.0
2012-08-17,67.89,68.0,67.295,67.8,61.4786024494701,1241600,0.0,1.0
2012-08-16,67.76,67.99,67.12,67.93,61.5964817757006,1944300,0.0,1.0
2012-08-15,67.1,68.04,66.45,67.72,61.4060613256359,2019200,0.0,1.0
2012-08-14,67.15,67.5,66.4,66.69,60.4720943562708,1096600,0.0,1.0
2012-08-13,67.81,67.85,66.11,66.95,60.7078530087319,1939500,0.0,1.0
2012-08-10,66.76,67.78,66.53,67.62,61.3153849208432,1540800,0.0,1.0
2012-08-09,67.69,68.29,66.4675,66.84,60.6081089634599,2547600,0.0,1.0
2012-08-08,64.33,67.7,63.9,67.64,61.3335202018017,4323400,0.0,1.0
2012-08-07,63.25,64.7,63.23,64.67,58.6404309794577,3032300,0.0,1.0
2012-08-06,62.98,63.48,62.42,63.25,57.3528260314009,2537700,0.0,1.0
2012-08-03,63.33,63.8,62.33,62.7,56.8541058050409,4307400,0.0,1.0
2012-08-02,63.9,63.9,62.0,62.88,57.0173233336678,3450000,0.0,1.0
2012-08-01,61.29,66.51,60.95,63.91,57.9512903030329,10358300,0.0,1.0
2012-07-31,64.12,66.28,59.92,61.6,55.8566653523209,11740000,0.0,1.0
2012-07-30,70.53,70.88,69.6498,70.55,63.9722035812701,1248600,0.0,1.0
2012-07-27,67.4,70.7,67.2,70.52,63.9450006598323,2802400,0.0,1.0
2012-07-26,70.73,70.75,67.98,68.2,61.841308068641,3159600,0.0,1.0
2012-07-25,69.6,70.65,68.45,70.07,63.536956838265,2445000,0.0,1.0
2012-07-24,72.33,72.58,70.6,72.08,65.3595525745989,1916100,0.0,1.0
2012-07-23,72.81,72.81,71.79,72.44,65.6859876318527,1160400,0.0,1.0
2012-07-20,73.17,74.512,73.17,73.62,66.7559692084069,1309600,0.0,1.0
2012-07-19,74.23,75.48,73.03,73.52,66.6652928036142,2181400,0.0,1.0
2012-07-18,73.33,73.6,72.66,73.41,66.5655487583422,2552400,0.0,1.0
2012-07-17,74.63,74.98,73.37,73.5,66.6471575226556,1588800,0.0,1.0
2012-07-16,75.35,75.35,74.24,74.5,67.5539215705829,1250800,0.0,1.0
2012-07-13,73.69,75.57,73.55,75.41,68.3790768541967,1632500,0.0,1.0
2012-07-12,74.35,74.58,72.82,73.61,66.7469015679276,2345900,0.0,1.0
2012-07-11,75.75,75.9,74.38,74.5,67.5539215705829,2414700,0.0,1.0
2012-07-10,76.37,76.74,75.52,75.84,68.7689853948055,1704700,0.0,1.0
2012-07-09,77.62,77.79,75.8,76.31,69.1951644973313,1919800,0.0,1.0
2012-07-06,76.13,76.58,75.65,76.48,69.3493143854789,1298700,0.0,1.0
2012-07-05,77.24,77.85,75.9,76.27,69.1588939354142,1387000,0.0,1.0
2012-07-03,76.99,77.45,76.67,77.03,69.8480346118389,902000,0.0,1.0
2012-07-02,77.69,78.2,76.19,76.98,69.8026964094426,2621300,0.0,1.0
2012-06-29,81.25,81.42,76.88,77.44,70.2198078714891,3135900,0.0,1.0
2012-06-28,79.56,81.35,75.77,79.56,72.142147653095,4654200,0.0,1.0
2012-06-27,79.23,80.36,78.7,79.54,72.1240123721364,1137100,0.26,1.0
2012-06-26,78.94,79.21,78.16,78.38,70.8406026281711,1528400,0.0,1.0
2012-06-25,79.33,80.25,78.5,79.05,71.4461551129998,1345100,0.0,1.0
2012-06-22,79.11,79.96,78.03,79.58,71.9251742427897,1715100,0.0,1.0
2012-06-21,80.28,80.33,78.4,78.48,70.930983596056,1190500,0.0,1.0
2012-06-20,79.94,80.09,79.22,79.99,72.2957362111177,1015700,0.0,1.0
2012-06-19,79.53,80.53,78.38,79.83,72.1511266625019,1200000,0.0,1.0
2012-06-18,78.29,79.48,77.61,79.32,71.690183726289,1519000,0.0,1.0
2012-06-15,78.79,79.995,78.55,78.7,71.1298217254027,1722200,0.0,1.0
2012-06-14,78.64,79.54,78.09,79.02,71.4190408226343,1501600,0.0,1.0
2012-06-13,78.76,79.0799,78.08,78.4,70.8586788217481,1234400,0.0,1.0
2012-06-12,78.81,79.05,77.79,78.74,71.1659741125567,1477500,0.0,1.0
2012-06-11,79.58,79.74,78.27,78.54,70.9852121767869,1859200,0.0,1.0
2012-06-08,76.81,79.64,76.8,79.41,71.7715265973854,1715500,0.0,1.0
2012-06-07,78.01,79.1,76.98,77.08,69.6656500456676,2176000,0.0,1.0
2012-06-06,78.18,79.26,78.11,78.99,71.3919265322689,1712600,0.0,1.0
2012-06-05,76.88,78.25,76.23,77.77,70.2892787240733,1673900,0.0,1.0
2012-06-04,76.72,77.2,75.63,77.12,69.7018024328216,2184800,0.0,1.0
2012-06-01,75.28,76.59,75.02,75.9,68.599154624626,2075600,0.0,1.0
2012-05-31,76.78,76.97,75.78,76.39,69.0420213672619,1380900,0.0,1.0
2012-05-30,77.11,77.83,76.64,76.82,69.4306595291669,1282900,0.0,1.0
2012-05-29,77.78,77.93,77.11,77.65,70.1808215626115,1144700,0.0,1.0
2012-05-25,75.65,78.27,75.65,77.28,69.8464119814374,945400,0.0,1.0
2012-05-24,77.12,78.34,76.44,77.31,69.8735262718029,1240400,0.0,1.0
2012-05-23,76.52,77.24,75.75,76.97,69.5662309809942,1228300,0.0,1.0
2012-05-22,76.69,78.175,76.52,76.83,69.4396976259554,2153900,0.0,1.0
2012-05-21,74.51,75.985,73.71,75.75,68.4635831727987,2312100,0.0,1.0
2012-05-18,75.8,75.88,74.2,74.53,67.3609353646031,2330500,0.0,1.0
2012-05-17,76.19,76.72,75.13,75.68,68.4003164952793,1419900,0.0,1.0
2012-05-16,77.24,77.56,75.92,76.06,68.7437641732418,1246600,0.0,1.0
2012-05-15,77.8,77.93,76.865,76.98,69.5752690777827,1432700,0.0,1.0
2012-05-14,77.55,78.1,77.14,77.77,70.2892787240733,1896000,0.0,1.0
2012-05-11,79.06,79.65,78.23,78.32,70.7863740474402,1468000,0.0,1.0
2012-05-10,79.56,80.63,79.23,79.4,71.7624885005969,1789600,0.0,1.0
2012-05-09,79.74,80.37,79.0,79.11,71.5003836937307,2014200,0.0,1.0
2012-05-08,80.53,81.76,80.07,81.39,73.5610697615061,2058800,0.0,1.0
2012-05-07,79.62,81.49,79.5,81.22,73.4074221161018,1951200,0.0,1.0
2012-05-04,81.23,81.55,80.05,80.23,72.5126505340414,2234900,0.0,1.0
2012-05-03,82.87,83.42,80.23,81.39,73.5610697615061,4254000,0.0,1.0
2012-05-02,83.54,85.175,83.54,83.96,75.8838606361475,2259500,0.0,1.0
2012-05-01,81.26,85.07,81.1,84.33,76.2182702173216,4096300,0.0,1.0
2012-04-30,82.98,83.9,79.6,80.68,72.9193648895234,7295100,0.0,1.0
2012-04-27,89.7,89.97,87.73,87.82,79.372565996504,2354100,0.0,1.0
2012-04-26,86.5,89.88,86.2,89.17,80.59270906295,2063000,0.0,1.0
2012-04-25,89.35,89.94,88.35,88.73,80.1950328042565,1351900,0.0,1.0
2012-04-24,89.19,89.22,88.39,88.84,80.2944518689298,1062100,0.0,1.0
2012-04-23,89.24,89.46,88.34,89.24,80.6559757404694,920700,0.0,1.0
2012-04-20,89.96,90.81,89.49,90.0,81.3428710963945,1159200,0.0,1.0
2012-04-19,88.47,90.64,87.92,89.75,81.1169186766823,1450200,0.0,1.0
2012-04-18,87.87,88.73,86.43,88.43,79.9238899006018,1367500,0.0,1.0
2012-04-17,87.71,88.56,86.76,88.36,79.8606232230824,1183000,0.0,1.0
2012-04-16,88.66,88.79,87.3,87.46,79.0471945121184,967500,0.0,1.0
2012-04-13,89.33,89.66,88.56,88.61,80.0865756427946,891600,0.0,1.0
2012-04-12,89.38,90.11,88.53,89.85,81.2072996445671,1206500,0.0,1.0
2012-04-11,88.66,89.52,88.295,89.33,80.7373186115658,1401400,0.0,1.0
2012-04-10,89.09,89.5599,87.66,87.84,79.390642190081,1006800,0.0,1.0
2012-04-09,90.32,90.32,89.19,89.21,80.6288614501039,1016300,0.0,1.0
2012-04-05,90.53,91.46,90.13,91.27,82.4907093885325,1055500,0.0,1.0
2012-04-04,90.61,91.41,90.14,90.81,82.074956936262,1287700,0.0,1.0
2012-04-03,92.04,92.37,90.8,91.0,82.2466807752433,2318400,0.0,1.0
2012-04-02,92.49,92.55,91.07,91.85,83.0149190022648,1445900,0.0,1.0
2012-03-30,91.76,93.34,91.15,92.48,83.5843190999396,2536200,0.0,1.0
2012-03-29,87.89,93.36,87.82,91.54,82.7347380018217,3903800,0.0,1.0
2012-03-28,88.12,89.26,87.93,88.64,80.1136899331601,1684600,0.25,1.0
2012-03-27,87.87,88.41,86.56,88.1,79.4016884138981,1400800,0.0,1.0
2012-03-26,85.66,87.99,85.05,87.99,79.302548961849,1388300,0.0,1.0
2012-03-23,85.41,85.99,84.87,85.91,77.4279120503744,1159900,0.0,1.0
2012-03-22,84.91,85.6,84.6801,85.3,76.8781387253747,1533200,0.0,1.0
2012-03-21,85.41,85.75,85.26,85.3,76.8781387253747,1252300,0.0,1.0
2012-03-20,86.86,86.91,85.28,85.34,76.9141894352107,1638500,0.0,1.0
2012-03-19,86.24,87.76,86.1,87.17,78.56350941021,1311800,0.0,1.0
2012-03-16,86.95,87.3,86.53,86.64,78.0858375048823,1583400,0.0,1.0
2012-03-15,87.41,88.0,86.53,87.02,78.4283192483248,862400,0.0,1.0
2012-03-14,86.66,88.41,86.5406,87.3,78.6806742171771,1646100,0.0,1.0
