,ZBH_Open,ZBH_High,ZBH_Low,ZBH_Close,ZBH_Adj Close,ZBH_Volume,ZBH_Dividend Amount,ZBH_Split Coefficient
2023-06-13,135.09,137.13,134.58,136.83,135.195373075901,747714,0.0,1.0
2023-06-12,135.68,136.57,134.39,135.55,133.930664477369,1053153,0.0,1.0
2023-06-09,134.69,136.35,134.22,136.01,134.385169129966,1291534,0.0,1.0
2023-06-08,133.51,136.45,133.25,135.29,133.673770543292,2329099,0.0,1.0
2023-06-07,130.49,133.52,130.095,133.07,131.480291567712,2151822,0.0,1.0
2023-06-06,130.72,131.0262,129.15,130.27,128.713741508423,787122,0.0,1.0
2023-06-05,130.0,130.7,129.62,130.47,128.911352226944,993780,0.0,1.0
2023-06-02,127.82,130.12,127.36,129.81,128.259236855826,1441066,0.0,1.0
2023-06-01,127.54,127.85,126.525,127.36,125.838505553948,1560042,0.0,1.0
2023-05-31,125.44,127.52,124.7,127.34,125.818744482096,6803905,0.0,1.0
2023-05-30,127.28,127.93,125.89,126.43,124.919615712827,1234159,0.0,1.0
2023-05-26,127.83,129.36,127.05,127.65,126.125041095803,1354378,0.0,1.0
2023-05-25,127.75,128.88,126.4,127.8,126.273249134693,1390451,0.0,1.0
2023-05-24,129.82,129.855,128.38,128.62,127.083453080628,1168968,0.0,1.0
2023-05-23,134.45,134.93,130.245,130.32,128.763144188054,1153706,0.0,1.0
2023-05-22,135.23,137.17,135.22,135.27,133.65400947144,1244263,0.0,1.0
2023-05-19,135.21,136.54,133.96,135.0,133.387235001437,2356968,0.0,1.0
2023-05-18,134.29,135.4161,133.9,135.02,133.406996073289,1132820,0.0,1.0
2023-05-17,135.13,135.57,133.41,134.33,132.725239094393,1071524,0.0,1.0
2023-05-16,136.18,136.47,134.81,134.84,133.22914642662,929427,0.0,1.0
2023-05-15,136.78,137.7,136.53,136.82,135.185492539975,905335,0.0,1.0
2023-05-12,136.79,137.42,136.0381,136.75,135.116328788492,840650,0.0,1.0
2023-05-11,137.0,138.0,136.18,136.69,135.057045572936,899744,0.0,1.0
2023-05-10,136.58,137.91,135.0,137.42,135.778324695537,1163414,0.0,1.0
2023-05-09,137.04,137.68,136.02,136.05,134.42469127367,1017634,0.0,1.0
2023-05-08,137.22,137.94,135.97,137.44,135.798085767389,1304512,0.0,1.0
2023-05-05,137.15,138.22,136.82,137.91,136.262470955912,995894,0.0,1.0
2023-05-04,138.46,138.72,136.39,136.63,134.99776235738,1410570,0.0,1.0
2023-05-03,143.99,144.485,139.16,139.62,137.952042599264,1820380,0.0,1.0
2023-05-02,146.0,149.25,142.14,143.01,141.301544278189,4609859,0.0,1.0
2023-05-01,138.28,139.86,138.02,138.83,137.171480261107,2006654,0.0,1.0
2023-04-28,138.12,139.25,137.7,138.44,136.786139359992,1496882,0.0,1.0
2023-04-27,138.8,139.72,137.4,138.35,136.697214536658,1310585,0.0,1.0
2023-04-26,138.66,139.195,137.4735,139.08,137.418493659258,1426404,0.0,1.0
2023-04-25,137.95,139.2,137.95,139.06,137.398732587406,1530855,0.0,1.0
2023-04-24,138.53,138.82,137.67,138.14,136.489723282211,748061,0.0,1.0
2023-04-21,139.28,140.29,137.37,137.92,136.272351491838,1280983,0.0,1.0
2023-04-20,138.06,138.95,137.52,138.35,136.697214536658,1494096,0.0,1.0
2023-04-19,134.56,138.74,134.4,138.12,136.469962210359,2192635,0.0,1.0
2023-04-18,133.98,134.4885,132.72,134.32,132.715358558467,1091591,0.0,1.0
2023-04-17,132.42,133.75,131.93,133.46,131.865632468828,862044,0.0,1.0
2023-04-14,132.42,132.91,131.7,132.37,130.78865405289,647855,0.0,1.0
2023-04-13,131.84,132.55,131.16,132.52,130.936862091781,846995,0.0,1.0
2023-04-12,132.0,133.78,131.105,131.59,130.01797225066,1522122,0.0,1.0
2023-04-11,130.25,131.58,129.75,131.38,129.810480996213,1327498,0.0,1.0
2023-04-10,128.35,128.38,126.86,128.15,126.619067892105,791625,0.0,1.0
2023-04-06,128.59,129.37,127.81,129.17,127.62688255656,780982,0.0,1.0
2023-04-05,128.37,129.18,127.845,128.59,127.05381147285,1064814,0.0,1.0
2023-04-04,128.38,128.67,127.39,127.92,126.391815565806,1273810,0.0,1.0
2023-04-03,128.82,129.12,127.625,128.04,126.510381996918,859126,0.0,1.0
2023-03-31,127.92,129.32,127.685,129.2,127.656524164338,1212585,0.0,1.0
2023-03-30,127.62,127.62,126.155,126.76,125.245673398386,791488,0.0,1.0
2023-03-29,126.05,126.94,125.52,126.74,125.225912326534,933390,0.0,1.0
2023-03-28,125.34,127.125,124.91,126.14,124.633080170972,846708,0.24,1.0
2023-03-27,127.36,127.82,125.82,126.0,124.258332818029,822704,0.0,1.0
2023-03-24,124.73,126.12,123.771,126.04,124.297779907812,880470,0.0,1.0
2023-03-23,125.13,126.05,124.49,124.96,123.232708483658,1157818,0.0,1.0
2023-03-22,127.61,128.43,125.31,125.39,123.65676469883,959030,0.0,1.0
2023-03-21,127.08,127.89,126.56,127.79,126.023590085841,993101,0.0,1.0
2023-03-20,124.62,126.525,124.4,126.33,124.583771308743,889307,0.0,1.0
2023-03-17,125.35,125.38,123.83,124.31,122.591693274676,1397091,0.0,1.0
2023-03-16,123.87,125.48,123.33,125.43,123.696211788614,987774,0.0,1.0
2023-03-15,124.59,125.55,123.4789,125.26,123.528561657034,1361332,0.0,1.0
2023-03-14,125.84,127.095,125.26,126.63,124.879624482119,1944666,0.0,1.0
2023-03-13,123.04,126.05,122.36,124.25,122.532522640001,1338773,0.0,1.0
2023-03-10,123.21,123.92,121.61,123.53,121.822475023898,1589075,0.0,1.0
2023-03-09,122.59,124.03,121.66,122.35,120.658785875284,1037243,0.0,1.0
2023-03-08,122.74,123.12,121.71,121.91,120.224867887666,904776,0.0,1.0
2023-03-07,125.16,125.3,122.903,123.15,121.447727670954,1322597,0.0,1.0
2023-03-06,126.23,126.23,124.14,124.62,122.897408220498,1022771,0.0,1.0
2023-03-03,123.93,127.07,123.14,126.22,124.475291811838,1726271,0.0,1.0
2023-03-02,121.31,123.3,120.98,122.99,121.28993931182,1531538,0.0,1.0
2023-03-01,123.0,123.51,121.985,122.08,120.392518019246,848757,0.0,1.0
2023-02-28,123.21,124.185,122.7212,123.87,122.157775287057,1341773,0.0,1.0
2023-02-27,123.26,124.17,122.86,123.3,121.595654257643,1180120,0.0,1.0
2023-02-24,122.75,123.13,121.53,122.7,121.00394791089,878289,0.0,1.0
2023-02-23,123.71,124.25,122.07,123.17,121.467451215846,993588,0.0,1.0
2023-02-22,124.08,124.73,123.19,123.62,121.911230975911,1260086,0.0,1.0
2023-02-21,125.28,125.76,123.69,124.0,122.285978328854,1266779,0.0,1.0
2023-02-17,124.79,126.12,124.32,125.97,124.228747500691,1026793,0.0,1.0
2023-02-16,124.76,126.615,124.32,125.11,123.380635070346,1410902,0.0,1.0
2023-02-15,125.77,126.6,125.1,126.51,124.761283212768,1022159,0.0,1.0
2023-02-14,127.75,128.57,126.1,126.71,124.958518661686,1395001,0.0,1.0
2023-02-13,128.19,128.59,127.58,128.05,126.279996169433,1247756,0.0,1.0
2023-02-10,128.3,129.19,127.3,127.91,126.141931355191,1196462,0.0,1.0
2023-02-09,130.94,131.59,128.17,128.29,126.516678708134,1228554,0.0,1.0
2023-02-08,130.18,131.61,130.025,130.76,128.952536502265,1211122,0.0,1.0
2023-02-07,127.51,131.5,127.48,130.94,129.130048406291,1739121,0.0,1.0
2023-02-06,129.0,129.39,127.55,128.52,126.743499474389,1541378,0.0,1.0
2023-02-03,127.61,132.28,126.02,129.45,127.660644311856,2854132,0.0,1.0
2023-02-02,128.59,128.83,126.33,127.41,125.648842732897,3509686,0.0,1.0
2023-02-01,128.52,129.89,125.65,127.8,126.033451858286,2453622,0.0,1.0
2023-01-31,126.09,127.36,125.16,127.34,125.579810325776,1233792,0.0,1.0
2023-01-30,125.41,126.11,125.18,125.83,124.090682686449,2090691,0.0,1.0
2023-01-27,125.5,126.56,124.04,125.88,124.139991548678,1386652,0.0,1.0
2023-01-26,125.38,126.22,125.1,125.5,123.765244195735,1208524,0.0,1.0
2023-01-25,124.03,125.58,123.65,124.9,123.173537848983,1222455,0.0,1.0
2023-01-24,125.94,126.275,124.66,125.48,123.745520650843,1358300,0.0,1.0
2023-01-23,124.99,127.16,124.99,125.94,124.199162183354,2299750,0.0,1.0
2023-01-20,122.62,124.62,121.82,124.09,122.374734280867,1736455,0.0,1.0
2023-01-19,121.45,122.495,120.29,121.95,120.264314977449,1324885,0.0,1.0
2023-01-18,123.14,123.85,121.975,122.08,120.392518019246,1483318,0.0,1.0
2023-01-17,123.35,123.375,122.41,123.01,121.309662856712,2093361,0.0,1.0
2023-01-13,122.95,123.71,122.04,123.38,121.67454843721,1674123,0.0,1.0
2023-01-12,124.63,124.68,121.87,123.2,121.497036533184,1890568,0.0,1.0
2023-01-11,126.03,126.29,123.06,124.32,122.601555047122,2448268,0.0,1.0
2023-01-10,125.8,126.4541,124.48,125.5,123.765244195735,1894247,0.0,1.0
2023-01-09,128.07,128.6706,125.71,126.05,124.307641680258,1423625,0.0,1.0
2023-01-06,126.15,127.21,122.71,125.7,123.962479644653,2348886,0.0,1.0
2023-01-05,129.04,130.08,125.72,126.08,124.337226997596,2238303,0.0,1.0
2023-01-04,128.52,129.36,127.51,128.46,126.684328839714,1389410,0.0,1.0
2023-01-03,127.41,128.88,126.2055,127.28,125.520639691101,921108,0.0,1.0
2022-12-30,127.15,127.73,126.21,127.5,125.73759868491,785218,0.0,1.0
2022-12-29,126.66,128.5,126.14,127.83,126.063037175624,686569,0.0,1.0
2022-12-28,127.44,128.52,125.78,125.99,124.248471045583,750108,0.0,1.0
2022-12-27,127.0,127.79,126.17,127.28,125.520639691101,755574,0.0,1.0
2022-12-23,125.94,126.77,125.24,126.69,124.938795116794,789770,0.24,1.0
2022-12-22,126.45,126.82,124.88,126.79,124.800991356325,807114,0.0,1.0
2022-12-21,126.49,127.11,126.04,127.08,125.086442003011,934832,0.0,1.0
2022-12-20,124.96,126.29,124.22,125.43,123.462326254625,1038838,0.0,1.0
2022-12-19,125.33,125.58,124.29,124.96,122.999699344478,943390,0.0,1.0
2022-12-16,125.99,126.68,123.705,125.58,123.609973140842,2710628,0.0,1.0
2022-12-15,126.55,127.47,125.96,127.02,125.027383248524,1694916,0.0,1.0
2022-12-14,128.17,130.835,127.115,128.24,126.228244589756,1506520,0.0,1.0
2022-12-13,128.97,129.96,127.35,128.43,126.415263978964,2055559,0.0,1.0
2022-12-12,124.37,126.1975,123.67,126.13,124.15134505697,1737017,0.0,1.0
2022-12-09,125.17,126.32,124.34,124.4,122.448484302601,1449246,0.0,1.0
2022-12-08,124.76,127.25,124.05,125.84,123.865894410284,1814124,0.0,1.0
2022-12-07,121.92,124.22,121.77,124.19,122.241778661898,1809977,0.0,1.0
2022-12-06,121.77,121.93,120.35,121.39,119.485703452514,1922575,0.0,1.0
2022-12-05,121.93,122.88,120.795,122.28,120.361741644068,1066334,0.0,1.0
2022-12-02,122.06,123.52,121.99,122.97,121.040917320666,723160,0.0,1.0
2022-12-01,120.99,123.78,120.72,123.35,121.414956099083,1433448,0.0,1.0
2022-11-30,119.48,120.14,117.54,120.1,118.215940231049,1217155,0.0,1.0
2022-11-29,117.16,119.325,116.85,119.0,117.133196398791,983487,0.0,1.0
2022-11-28,118.14,119.26,117.2,117.67,115.824060674334,1207617,0.0,1.0
2022-11-25,118.45,119.545,118.3211,119.21,117.339902039495,427925,0.0,1.0
2022-11-23,116.37,118.19,116.27,118.01,116.158726949759,1243093,0.0,1.0
2022-11-22,114.52,115.46,113.26,115.33,113.520769249349,834218,0.0,1.0
2022-11-21,113.42,114.795,113.27,114.53,112.733319189525,655432,0.0,1.0
2022-11-18,113.61,114.51,112.44,114.09,112.300221656622,770464,0.0,1.0
2022-11-17,112.75,113.47,111.77,112.12,110.361125884306,1124360,0.0,1.0
2022-11-16,115.16,115.59,113.97,114.46,112.664417309291,938145,0.0,1.0
2022-11-15,114.76,115.64,113.39,115.12,113.314063608645,1013604,0.0,1.0
2022-11-14,114.8,115.82,113.28,113.31,111.532457848294,1175678,0.0,1.0
2022-11-11,113.54,115.97,113.085,115.56,113.747161141548,1562183,0.0,1.0
2022-11-10,109.38,113.13,109.38,112.9,111.128889692634,989431,0.0,1.0
2022-11-09,105.61,107.3185,105.0,105.77,104.110741034455,1454532,0.0,1.0
2022-11-08,107.28,108.285,105.442,106.23,104.563524818853,927829,0.0,1.0
2022-11-07,105.56,107.57,105.36,107.53,105.843131166067,1321556,0.0,1.0
2022-11-04,106.61,107.5,103.75,104.85,103.205173465657,1734134,0.0,1.0
2022-11-03,106.29,106.705,103.79,105.42,103.766231633282,1321199,0.0,1.0
2022-11-02,114.99,115.25,107.62,107.69,106.000621178032,2487440,0.0,1.0
2022-11-01,113.66,113.66,109.77,111.84,110.085518363368,2429782,0.0,1.0
2022-10-31,113.4,113.6,112.35,113.35,111.571830351285,1229284,0.0,1.0
2022-10-28,112.08,113.64,111.87,113.47,111.689947860259,1209308,0.0,1.0
2022-10-27,113.0,113.0,111.0,111.56,109.809910842429,1051396,0.0,1.0
2022-10-26,111.54,113.74,111.36,112.27,110.508772770523,902161,0.0,1.0
2022-10-25,109.27,111.0,109.11,110.73,108.992931405362,1231413,0.0,1.0
2022-10-24,108.55,109.14,107.433,109.03,107.319600028237,778966,0.0,1.0
2022-10-21,105.93,107.7,102.6,107.39,105.705327405598,1116829,0.0,1.0
2022-10-20,108.57,108.87,106.0804,106.33,104.661956076331,915010,0.0,1.0
2022-10-19,108.71,109.6,107.31,108.12,106.423875585187,795649,0.0,1.0
2022-10-18,112.52,113.44,108.78,109.03,107.319600028237,1550023,0.0,1.0
2022-10-17,108.59,111.105,108.39,110.51,108.776382638911,1082827,0.0,1.0
2022-10-14,110.29,110.96,106.8,106.91,105.232857369704,1381516,0.0,1.0
2022-10-13,105.16,110.33,104.201,109.43,107.713325058149,1030147,0.0,1.0
2022-10-12,107.81,108.605,106.62,107.06,105.380504255921,1364165,0.0,1.0
2022-10-11,107.22,109.69,106.47,108.32,106.620738100143,1143201,0.0,1.0
2022-10-10,108.69,108.85,106.33,106.94,105.262386746947,1035605,0.0,1.0
2022-10-07,109.88,109.88,107.33,108.26,106.561679345656,867157,0.0,1.0
2022-10-06,111.94,113.265,110.58,110.6,108.864970770641,789861,0.0,1.0
2022-10-05,110.56,113.14,109.935,112.49,110.725321536975,716163,0.0,1.0
2022-10-04,109.17,111.745,109.17,111.69,109.937871477151,1203758,0.0,1.0
2022-10-03,106.01,108.15,105.21,107.32,105.636425525363,893256,0.0,1.0
2022-09-30,107.46,108.34,104.52,104.55,102.909879693223,1138691,0.0,1.0
2022-09-29,106.52,107.65,105.44,107.12,105.439563010407,872501,0.24,1.0
2022-09-28,105.79,108.135,105.34,107.53,105.606522080003,1088219,0.0,1.0
2022-09-27,106.41,107.055,104.171,104.82,102.944998088216,1358688,0.0,1.0
2022-09-26,105.86,106.83,103.74,105.15,103.269095105666,1216934,0.0,1.0
2022-09-23,106.95,107.5313,104.6,106.21,104.310134010203,1945692,0.0,1.0
2022-09-22,109.89,110.13,107.37,108.01,106.077935923566,810974,0.0,1.0
2022-09-21,112.75,113.55,110.2,110.2,108.228761584826,1123653,0.0,1.0
2022-09-20,112.81,113.38,110.905,111.77,109.770677698149,680834,0.0,1.0
2022-09-19,111.75,113.56,110.43,113.4,111.371520541917,978821,0.0,1.0
2022-09-16,115.01,115.01,112.295,112.69,110.674220898312,1706780,0.0,1.0
2022-09-15,116.48,118.125,115.45,115.77,113.699126394512,814558,0.0,1.0
2022-09-14,115.89,117.1,115.02,116.41,114.327678185931,1760264,0.0,1.0
2022-09-13,116.66,118.23,116.12,116.4,114.31785706419,1673013,0.0,1.0
2022-09-12,115.42,119.63,115.42,119.27,117.136519003831,2376144,0.0,1.0
2022-09-09,111.17,114.65,110.92,114.5,112.451843933417,1154244,0.0,1.0
2022-09-08,107.77,110.81,107.54,110.79,108.808207767539,711338,0.0,1.0
2022-09-07,105.02,108.9,104.91,108.58,106.637739862798,1022936,0.0,1.0
2022-09-06,106.11,106.2703,104.055,104.93,103.053030427366,695843,0.0,1.0
2022-09-02,107.64,107.76,105.1,105.57,103.681582218784,582588,0.0,1.0
2022-09-01,106.07,106.84,104.59,106.8,104.889580192916,737424,0.0,1.0
2022-08-31,108.0,109.19,106.18,106.32,104.418166349353,886616,0.0,1.0
2022-08-30,108.0,108.2795,106.63,107.37,105.449384132148,783023,0.0,1.0
2022-08-29,106.7,108.37,106.11,107.62,105.694912175671,553596,0.0,1.0
2022-08-26,112.34,112.34,107.44,107.51,105.586879836521,627667,0.0,1.0
2022-08-25,110.47,111.95,109.88,111.94,109.937636767744,530669,0.0,1.0
2022-08-24,108.99,109.96,108.245,109.7,107.73770549778,620614,0.0,1.0
2022-08-23,111.43,111.81,108.835,109.3,107.344860628144,928620,0.0,1.0
2022-08-22,111.99,112.82,110.83,111.36,109.368011706771,786881,0.0,1.0
2022-08-19,114.25,114.38,112.78,113.23,111.204561472321,644633,0.0,1.0
2022-08-18,114.89,114.975,113.97,114.52,112.471486176899,735215,0.0,1.0
2022-08-17,115.23,115.82,114.4,114.64,112.58933963779,681104,0.0,1.0
2022-08-16,115.86,116.71,115.49,116.12,114.042865655444,944829,0.0,1.0
2022-08-15,116.76,117.92,116.59,116.73,114.64195408164,1035055,0.0,1.0
2022-08-12,115.52,117.29,115.304,117.22,115.123189046944,641853,0.0,1.0
2022-08-11,115.67,116.935,114.72,115.0,112.942900020462,594833,0.0,1.0
2022-08-10,114.41,115.15,113.41,114.97,112.91343665524,643787,0.0,1.0
2022-08-09,112.91,113.345,112.1419,112.49,110.477798463494,869516,0.0,1.0
2022-08-08,113.83,114.37,112.995,113.16,111.135813620135,534245,0.0,1.0
2022-08-05,112.51,113.83,112.25,113.26,111.234024837544,596986,0.0,1.0
2022-08-04,115.84,115.84,113.27,113.35,111.322414933212,852644,0.0,1.0
2022-08-03,115.05,116.3,114.17,115.61,113.541988446658,1323242,0.0,1.0
2022-08-02,113.01,116.46,113.0,114.06,112.019714576817,2076190,0.0,1.0
2022-08-01,109.25,110.725,107.065,109.76,107.796632228226,1488804,0.0,1.0
2022-07-29,110.4,110.99,108.73,110.39,108.415362897903,1580478,0.0,1.0
2022-07-28,110.76,111.19,107.65,110.78,108.798386645798,2278164,0.0,1.0
2022-07-27,109.2,111.39,108.5,111.11,109.122483663248,1650735,0.0,1.0
2022-07-26,108.26,108.665,106.91,108.02,106.087757045307,1153962,0.0,1.0
2022-07-25,107.01,108.25,106.7295,107.9,105.969903584416,1254147,0.0,1.0
2022-07-22,108.32,109.21,106.63,107.0,105.086002627735,1140931,0.0,1.0
2022-07-21,108.29,109.34,108.02,108.45,106.510065280167,1222715,0.0,1.0
2022-07-20,107.29,109.129,106.815,108.0,106.068114801826,1281692,0.0,1.0
2022-07-19,105.04,107.84,104.79,107.24,105.321709549516,1471119,0.0,1.0
2022-07-18,103.77,105.14,103.17,103.48,101.628967774934,1021897,0.0,1.0
2022-07-15,103.8,104.16,102.57,103.51,101.658431140157,883024,0.0,1.0
2022-07-14,101.01,101.92,100.39,101.65,99.8317024963479,1175030,0.0,1.0
2022-07-13,101.45,103.06,100.54,102.44,100.60757111388,1064747,0.0,1.0
2022-07-12,102.5,103.88,102.5,103.03,101.187017296593,965847,0.0,1.0
2022-07-11,103.79,104.56,102.63,103.3,101.452187583598,996502,0.0,1.0
2022-07-08,106.09,106.79,105.16,105.34,103.455696418744,747121,0.0,1.0
2022-07-07,105.78,106.2,104.415,106.06,104.162817184089,949753,0.0,1.0
2022-07-06,106.65,107.08,104.74,105.73,103.838720166639,873212,0.0,1.0
2022-07-05,105.99,106.93,104.205,106.89,104.977970288585,838430,0.0,1.0
2022-07-01,105.21,107.36,104.34,107.27,105.351172914739,954217,0.0,1.0
2022-06-30,105.43,106.919,103.18,105.06,103.180705009998,1466503,0.0,1.0
2022-06-29,106.72,107.55,105.9,106.55,104.644052149394,1240348,0.0,1.0
2022-06-28,109.0,110.31,106.38,106.48,104.575304297207,846477,0.0,1.0
2022-06-27,109.12,109.31,107.62,108.51,106.568992010612,953138,0.0,1.0
2022-06-24,107.53,109.2,105.61,108.87,106.922552393285,1580812,0.24,1.0
2022-06-23,105.44,106.95,104.88,106.4,104.266882729773,1168116,0.0,1.0
2022-06-22,101.5,107.2,101.22,105.31,103.198735152936,1754149,0.0,1.0
2022-06-21,104.56,105.32,101.98,102.23,100.180483284442,1235700,0.0,1.0
2022-06-17,103.45,105.16,102.22,102.65,100.592063084691,2228178,0.0,1.0
2022-06-16,104.59,104.7,102.5,103.24,101.170234708851,1468771,0.0,1.0
2022-06-15,106.01,108.56,105.83,106.97,104.825455315825,1286511,0.0,1.0
2022-06-14,109.93,109.93,104.57,105.27,103.159537076721,1684433,0.0,1.0
2022-06-13,110.67,112.17,109.53,110.1,107.892704779586,1823740,0.0,1.0
2022-06-10,112.76,114.54,112.5822,113.38,111.106947029151,1454985,0.0,1.0
2022-06-09,118.21,118.23,114.95,115.03,112.723867672986,828115,0.0,1.0
2022-06-08,118.71,119.56,117.84,118.53,116.153699341729,1084874,0.0,1.0
2022-06-07,117.67,119.21,117.19,119.13,116.741670484942,1023302,0.0,1.0
2022-06-06,122.05,122.05,118.26,118.41,116.036105113086,836105,0.0,1.0
2022-06-03,121.61,121.61,119.75,120.63,118.211598342974,1116870,0.0,1.0
2022-06-02,119.81,122.21,116.73,122.07,119.622729086686,962410,0.0,1.0
2022-06-01,120.83,120.83,116.91,119.28,116.888663270745,2386001,0.0,1.0
2022-05-31,119.16,121.095,118.33,120.21,117.800018542725,1149602,0.0,1.0
2022-05-27,120.2,120.78,119.19,119.83,117.42763681869,947130,0.0,1.0
2022-05-26,120.05,121.62,118.8139,120.65,118.231197381081,763017,0.0,1.0
2022-05-25,119.37,120.72,117.98,119.15,116.761269523049,1379999,0.0,1.0
2022-05-24,120.2,120.55,118.08,119.39,116.996457980334,899546,0.0,1.0
2022-05-23,119.24,120.9,118.17,120.83,118.407588724045,869695,0.0,1.0
2022-05-20,118.32,119.49,115.53,117.61,115.252143588802,845406,0.0,1.0
2022-05-19,115.09,117.58,115.09,116.91,114.566177255054,800157,0.0,1.0
2022-05-18,118.0,118.65,116.09,116.45,114.11539937859,1216839,0.0,1.0
2022-05-17,116.96,119.56,116.35,119.38,116.986658461281,1069189,0.0,1.0
2022-05-16,114.79,115.735,114.24,115.12,112.812063344468,967387,0.0,1.0
2022-05-13,114.27,116.26,114.0,115.07,112.763065749201,1166549,0.0,1.0
2022-05-12,112.61,114.56,111.5,113.1,110.832560495651,1100082,0.0,1.0
2022-05-11,113.62,116.42,113.24,113.42,111.146145105365,1315613,0.0,1.0
2022-05-10,116.28,116.71,113.02,114.17,111.881109034381,1885775,0.0,1.0
2022-05-09,118.66,119.82,114.64,115.0,112.694469115826,1533051,0.0,1.0
2022-05-06,122.1,122.15,119.34,120.33,117.917612771368,1202097,0.0,1.0
2022-05-05,124.91,126.18,121.36,122.54,120.083306482202,1892818,0.0,1.0
2022-05-04,120.59,126.79,119.86,126.32,123.787524684444,2101807,0.0,1.0
2022-05-03,123.99,125.78,120.15,120.68,118.260595938242,3135972,0.0,1.0
2022-05-02,121.33,122.53,118.13,120.65,118.231197381081,1913498,0.0,1.0
2022-04-29,123.3,124.47,120.395,120.75,118.329192571617,1205588,0.0,1.0
2022-04-28,124.15,124.91,122.71,124.61,122.111806926287,1205433,0.0,1.0
2022-04-27,123.69,124.79,122.51,122.88,120.416490130023,1206352,0.0,1.0
2022-04-26,126.36,127.65,124.06,124.15,121.661029049824,825217,0.0,1.0
2022-04-25,125.2,127.91,124.72,127.81,125.247653023423,952823,0.0,1.0
2022-04-22,129.66,129.895,124.92,125.7,123.179954503124,1615803,0.0,1.0
2022-04-21,134.96,135.05,131.61,131.66,129.02046785904,1315156,0.0,1.0
2022-04-20,131.45,134.185,131.1,133.85,131.166562531768,1970951,0.0,1.0
2022-04-19,126.07,130.86,126.03,130.6,127.981718839364,2137035,0.0,1.0
2022-04-18,125.62,127.18,124.74,125.23,122.719377107607,975992,0.0,1.0
2022-04-14,128.16,128.75,125.95,126.0,123.473940074731,1087317,0.0,1.0
2022-04-13,126.05,128.05,125.805,127.95,125.384846290173,1037285,0.0,1.0
2022-04-12,127.12,128.14,125.685,126.64,124.101109294158,1216064,0.0,1.0
2022-04-11,129.1,130.02,126.46,126.9,124.35589678955,841786,0.0,1.0
2022-04-08,129.93,130.66,129.09,129.62,127.021365972116,1107716,0.0,1.0
2022-04-07,127.32,129.93,126.95,129.91,127.305552024669,1800175,0.0,1.0
2022-04-06,128.39,128.59,125.775,127.85,125.286851099638,2057706,0.0,1.0
