,CXO_Open,CXO_High,CXO_Low,CXO_Close,CXO_Adj Close,CXO_Volume,CXO_Dividend Amount,CXO_Split Coefficient
2010-04-26,56.44,57.7,56.23,56.79,55.6259903503965,620000,0.0,1.0
2010-04-23,54.65,56.64,54.48,56.54,55.38111453445,1012800,0.0,1.0
2010-04-22,53.34,54.84,52.99,54.57,53.451493104792,695100,0.0,1.0
2010-04-21,54.68,54.68,53.26,53.8,52.6972755916769,797800,0.0,1.0
2010-04-20,53.96,54.62,53.54,54.38,53.2653874846727,772400,0.0,1.0
2010-04-19,53.37,53.84,52.28,53.39,52.2956792535247,890000,0.0,1.0
2010-04-16,54.98,55.41,53.31,53.92,52.8148159833312,1059200,0.0,1.0
2010-04-15,54.68,55.54,54.27,55.28,54.1469404220799,773400,0.0,1.0
2010-04-14,54.17,54.69,53.6,54.57,53.451493104792,431100,0.0,1.0
2010-04-13,53.08,53.89,52.75,53.47,52.3740395146276,746200,0.0,1.0
2010-04-12,54.74,54.74,53.2,53.45,52.3544494493518,596400,0.0,1.0
2010-04-09,53.99,54.67,53.73,54.64,53.520058333257,629600,0.0,1.0
2010-04-08,53.42,53.83,51.72,53.61,52.5111699715576,931700,0.0,1.0
2010-04-07,53.19,54.67,53.11,54.05,52.9421514076233,866500,0.0,1.0
2010-04-06,53.58,54.0,52.59,53.19,52.0997786007675,818400,0.0,1.0
2010-04-05,53.32,54.07,52.88,53.55,52.4523997757304,1107200,0.0,1.0
2010-04-01,50.61,52.2,50.61,52.17,51.100685271706,638000,0.0,1.0
2010-03-31,49.72,51.03,49.68,50.36,49.3277843642537,642300,0.0,1.0
2010-03-30,49.71,49.9599,49.17,49.77,48.74987743862,433600,0.0,1.0
2010-03-29,48.64,49.79,48.31,49.7,48.681312210155,647900,0.0,1.0
2010-03-26,48.87,49.21,48.0,48.26,47.2708275103035,746900,0.0,1.0
2010-03-25,50.07,50.5,48.35,48.36,47.368777836682,981500,0.0,1.0
2010-03-24,49.42,49.99,49.04,49.77,48.74987743862,728300,0.0,1.0
2010-03-23,49.09,49.96,48.83,49.76,48.7400824059822,829400,0.0,1.0
2010-03-22,47.36,49.2398,47.01,48.93,47.92709469704,1084800,0.0,1.0
2010-03-19,48.4,48.82,47.22,48.16,47.1728771839249,1228800,0.0,1.0
2010-03-18,51.03,51.22,48.19,48.37,47.3785728693199,1655700,0.0,1.0
2010-03-17,50.49,51.62,50.06,51.34,50.2876975627638,1007000,0.0,1.0
2010-03-16,50.29,50.45,49.83,50.17,49.1416787441344,654100,0.0,1.0
2010-03-15,50.21,50.58,49.24,50.14,49.1122936462208,1142400,0.0,1.0
2010-03-12,50.86,50.86,49.88,50.16,49.1318837114965,843400,0.0,1.0
2010-03-11,49.59,50.46,49.34,50.2,49.1710638420479,887300,0.0,1.0
2010-03-10,49.5,49.94,49.27,49.53,48.5147966553114,726300,0.0,1.0
2010-03-09,48.19,49.9,48.1,49.55,48.5343867205872,996400,0.0,1.0
2010-03-08,50.14,50.14,48.0,48.45,47.4569331304228,1243300,0.0,1.0
2010-03-05,49.48,50.12,49.4,50.04,49.0143433198422,665600,0.0,1.0
2010-03-04,49.83,50.265,48.51,48.77,47.7703741748342,749100,0.0,1.0
2010-03-03,49.51,49.84,48.97,49.65,48.6323370469657,1014000,0.0,1.0
2010-03-02,48.26,49.43,48.18,49.05,48.0446350886942,1382600,0.0,1.0
2010-03-01,46.74,48.13,46.66,48.03,47.0455417596327,937700,0.0,1.0
2010-02-26,47.16,47.16,46.33,46.45,45.4979266028511,820700,0.0,1.0
2010-02-25,45.92,46.84,45.06,46.79,45.8309577125383,1190100,0.0,1.0
2010-02-24,45.17,45.91,45.0,45.48,44.5478084369789,579300,0.0,1.0
2010-02-23,45.69,45.88,45.05,45.16,44.2343673925674,532500,0.0,1.0
2010-02-22,47.35,47.62,45.64,45.76,44.8220693508389,866200,0.0,1.0
2010-02-19,47.52,48.31,47.16,47.75,46.7712808457727,689400,0.0,1.0
2010-02-18,46.92,47.53,46.63,47.52,46.545995095102,366500,0.0,1.0
2010-02-17,46.98,47.62,46.31,46.96,45.9974732673819,544200,0.0,1.0
2010-02-16,46.25,46.81,45.91,46.68,45.7232123535219,1221400,0.0,1.0
2010-02-12,45.15,45.65,44.53,45.41,44.4792432085139,906000,0.0,1.0
2010-02-11,45.0,46.09,44.751,46.0,45.0571501341475,413900,0.0,1.0
2010-02-10,45.52,45.755,44.33,45.29,44.3617028168596,783900,0.0,1.0
2010-02-09,45.15,46.06,45.15,45.58,44.6457587633575,383900,0.0,1.0
2010-02-08,44.35,45.45,43.84,44.59,43.6760505322095,608500,0.0,1.0
2010-02-05,45.01,45.2,42.66,44.27,43.3626094877981,1284700,0.0,1.0
2010-02-04,46.0,46.0,44.7509,44.92,43.9992866092588,1895400,0.0,1.0
2010-02-03,47.29,47.29,46.13,46.38,45.4293613743861,458400,0.0,1.0
2010-02-02,46.54,47.57,45.65,47.44,46.4676348339991,845200,0.0,1.0
2010-02-01,45.01,46.31,45.01,46.16,45.2138706563532,821300,0.0,1.0
2010-01-29,45.21,45.43,44.69,44.87,43.9503114460695,1777600,0.0,1.0
2010-01-28,45.21,45.6,44.39,44.98,44.058056805086,1099400,0.0,1.0
2010-01-27,43.74,45.22,43.64,45.0,44.0776468703617,6033200,0.0,1.0
2010-01-26,42.65,43.72,42.62,42.86,41.98150988586,1160400,0.0,1.0
2010-01-25,44.01,44.56,43.5101,44.08,43.1765038676787,606500,0.0,1.0
2010-01-22,43.41,43.98,42.6,43.25,42.3635161587365,793700,0.0,1.0
2010-01-21,44.67,45.18,43.86,43.87,42.9708081822837,572600,0.0,1.0
2010-01-20,44.35,44.67,44.01,44.4,43.4899449120902,399400,0.0,1.0
2010-01-19,44.1,45.2,44.08,44.91,43.989491576621,583300,0.0,1.0
2010-01-15,44.35,44.37,43.51,44.06,43.156913802403,710200,0.0,1.0
2010-01-14,44.22,44.92,43.75,44.37,43.4605598141766,594200,0.0,1.0
2010-01-13,44.76,44.95,43.66,44.37,43.4605598141766,867000,0.0,1.0
2010-01-12,46.0,46.1,44.58,44.96,44.0384667398103,511100,0.0,1.0
2010-01-11,47.38,47.64,46.39,46.74,45.781982549349,799600,0.0,1.0
2010-01-08,46.04,47.55,45.39,46.99,46.0268583652955,1289500,0.0,1.0
2010-01-07,45.94,46.14,44.88,46.04,45.0963302646989,502500,0.0,1.0
2010-01-06,45.78,46.01,45.2,45.93,44.9885849056825,673400,0.0,1.0
2010-01-05,45.91,46.66,44.66,45.73,44.7926842529253,1200700,0.0,1.0
2010-01-04,45.75,47.39,45.75,47.39,46.4186596708098,302500,0.0,1.0
2009-12-31,45.25,45.59,44.84,44.9,43.9796965439831,191400,0.0,1.0
2009-12-30,45.68,45.89,44.94,44.98,44.058056805086,176500,0.0,1.0
2009-12-29,45.98,46.4,45.67,45.72,44.7828892202875,194800,0.0,1.0
2009-12-28,46.51,47.0,45.64,45.95,45.0081749709582,439700,0.0,1.0
2009-12-24,46.14,46.3,45.58,46.17,45.2236656889911,169700,0.0,1.0
2009-12-23,45.49,46.02,44.81,45.87,44.9298147098554,382900,0.0,1.0
2009-12-22,45.08,45.56,44.34,44.96,44.0384667398103,488600,0.0,1.0
2009-12-21,45.61,45.81,44.65,45.09,44.1658021641024,481700,0.0,1.0
2009-12-18,45.13,45.33,44.64,45.12,44.195187262016,623000,0.0,1.0
2009-12-17,44.33,45.08,43.89,44.54,43.6270753690202,623600,0.0,1.0
2009-12-16,44.73,45.08,44.02,44.39,43.4801498794523,442400,0.0,1.0
2009-12-15,42.63,44.4,42.44,44.2,43.294044259333,765200,0.0,1.0
2009-12-14,42.5,43.6,42.46,43.15,42.2655658323579,485500,0.0,1.0
2009-12-11,41.77,42.03,41.0,41.26,40.4143046638027,670500,0.0,1.0
2009-12-10,41.3,41.73,40.89,41.48,40.6297953818356,698500,0.0,1.0
2009-12-09,41.12,41.59,40.35,40.86,40.0225033582884,800700,0.0,1.0
2009-12-08,42.0,42.28,40.66,40.8,39.9637331624613,1024900,0.0,1.0
2009-12-07,40.51,41.66,40.41,41.26,40.4143046638027,447700,0.0,1.0
2009-12-04,41.59,42.6,40.19,40.85,40.0127083256506,443900,0.0,1.0
2009-12-03,41.78,42.22,40.9,40.92,40.0812735541156,368700,0.0,1.0
2009-12-02,42.33,42.88,41.49,41.67,40.8159010019549,382500,0.0,1.0
2009-12-01,41.45,42.83,41.44,42.54,41.6680688414486,458600,0.0,1.0
2009-11-30,40.81,41.56,40.33,40.88,40.0420934235641,1917000,0.0,1.0
2009-11-27,40.9,41.45,40.33,41.02,40.1792238804942,553500,0.0,1.0
2009-11-25,42.1,43.06,41.61,43.0,42.1186403427901,378600,0.0,1.0
2009-11-24,41.88,42.01,40.61,41.97,41.1097519810907,619900,0.0,1.0
2009-11-23,42.09,43.49,41.25,41.5,40.6493854471113,728800,0.0,1.0
2009-11-20,40.24,41.19,40.24,40.64,39.8070126402555,539000,0.0,1.0
2009-11-19,41.58,41.9,40.675,41.0,40.1596338152184,481800,0.0,1.0
2009-11-18,42.58,42.58,41.75,42.02,41.15872714428,454700,0.0,1.0
2009-11-17,42.65,42.6725,41.666,42.39,41.5211433518807,452500,0.0,1.0
2009-11-16,42.0,43.14,41.85,42.84,41.9619198205843,416600,0.0,1.0
2009-11-13,40.95,41.88,40.68,41.4,40.5514351207328,710500,0.0,1.0
2009-11-12,41.45,41.62,40.55,41.11,40.2673791742349,889900,0.0,1.0
2009-11-11,43.5,43.5,41.05,41.44,40.5906152512842,1210100,0.0,1.0
2009-11-10,43.21,43.9799,42.01,42.84,41.9619198205843,899700,0.0,1.0
2009-11-09,41.55,43.35,41.03,43.33,42.4418764198394,1044300,0.0,1.0
2009-11-06,41.02,42.16,40.64,41.15,40.3065593047863,808000,0.0,1.0
2009-11-05,40.33,42.19,39.84,41.37,40.5220500228192,1322500,0.0,1.0
2009-11-04,40.85,41.0,39.6,40.23,39.4054163021034,1011600,0.0,1.0
2009-11-03,37.51,40.25,37.25,40.23,39.4054163021034,1436600,0.0,1.0
2009-11-02,38.31,39.34,37.0,38.01,37.2309190564988,1420000,0.0,1.0
2009-10-30,39.24,39.3,37.5,38.11,37.3288693828774,1703600,0.0,1.0
2009-10-29,35.97,39.42,35.84,39.12,38.3181676793011,1415100,0.0,1.0
2009-10-28,38.33,38.45,35.62,35.7,34.9682665171536,825000,0.0,1.0
2009-10-27,38.58,39.43,38.33,38.88,38.0830868959925,536600,0.0,1.0
2009-10-26,39.13,40.02,38.24,38.52,37.7304657210296,953800,0.0,1.0
2009-10-23,39.73,39.88,38.49,38.9,38.1026769612682,911900,0.0,1.0
2009-10-22,41.1,41.1,39.0,39.5,38.6903789195397,1077800,0.0,1.0
2009-10-21,40.81,41.93,40.81,40.96,40.120453684667,842500,0.0,1.0
2009-10-20,41.62,42.27,40.78,41.24,40.394714598527,454100,0.0,1.0
2009-10-19,42.0,42.24,41.26,41.58,40.7277457082142,884100,0.0,1.0
2009-10-16,41.88,43.02,41.73,42.12,41.2566774706585,937300,0.0,1.0
2009-10-15,40.2,42.19,39.94,42.14,41.2762675359343,1074900,0.0,1.0
2009-10-14,39.99,40.65,39.929,40.31,39.4837765632062,1015700,0.0,1.0
2009-10-13,38.1,39.62,37.55,39.48,38.670788854264,478700,0.0,1.0
2009-10-12,38.76,39.25,37.78,38.11,37.3288693828774,512600,0.0,1.0
2009-10-09,38.38,38.665,37.65,38.5,37.7108756557539,329000,0.0,1.0
2009-10-08,38.07,39.6,38.07,38.57,37.7794408842189,676900,0.0,1.0
2009-10-07,37.24,38.37,37.24,37.87,37.0937885995688,443600,0.0,1.0
2009-10-06,36.63,37.88,35.21,37.74,36.9664531752767,863100,0.0,1.0
2009-10-05,34.66,36.79,33.71,36.41,35.6637138344415,556000,0.0,1.0
2009-10-02,34.51,35.25,34.0,34.84,34.1258937102978,423400,0.0,1.0
2009-10-01,36.06,36.06,34.83,34.94,34.2238440366764,403200,0.0,1.0
2009-09-30,36.74,37.12,35.47,36.32,35.5755585407008,408300,0.0,1.0
2009-09-29,36.48,36.98,35.94,36.24,35.497198279598,250800,0.0,1.0
2009-09-28,35.35,36.77,35.23,36.5,35.7518691281823,294000,0.0,1.0
2009-09-25,35.99,36.39,35.02,35.27,34.5470801137257,736000,0.0,1.0
2009-09-24,37.4,37.4,35.79,36.46,35.7126889976308,529000,0.0,1.0
2009-09-23,37.42,37.87,36.96,37.2,36.4375214128323,762000,0.0,1.0
2009-09-22,36.5,37.73,36.5,37.57,36.7999376204331,660400,0.0,1.0
2009-09-21,34.93,36.09,34.42,35.95,35.2131423331001,671000,0.0,1.0
2009-09-18,37.0,37.1,35.4,35.5,34.7723658643964,1992000,0.0,1.0
2009-09-17,37.59,37.86,36.85,36.96,36.2024406295237,752300,0.0,1.0
2009-09-16,38.51,38.7,37.41,37.73,36.9566581426388,1198700,0.0,1.0
2009-09-15,35.99,38.64,35.9,38.39,37.6031302967375,1294100,0.0,1.0
2009-09-14,36.48,37.0,35.7405,35.78,35.0466267782565,627100,0.0,1.0
2009-09-11,36.56,37.9,36.56,36.79,36.0359250746802,931500,0.0,1.0
2009-09-10,36.04,36.39,35.6,36.33,35.5853535733387,695200,0.0,1.0
2009-09-09,35.25,36.33,34.95,35.98,35.2425274310136,1097700,0.0,1.0
2009-09-08,33.51,35.09,33.49,35.07,34.3511794609686,1182600,0.0,1.0
2009-09-04,32.75,33.26,32.59,33.0,32.3236077049319,279200,0.0,1.0
2009-09-03,32.4,32.66,31.64,32.54,31.8730362035904,325300,0.0,1.0
2009-09-02,31.21,32.34,31.0,32.07,31.4126696696111,568900,0.0,1.0
2009-09-01,32.29,32.73,31.04,31.25,30.6094769933067,783100,0.0,1.0
2009-08-31,33.11,33.14,32.19,32.59,31.9220113667797,298600,0.0,1.0
2009-08-28,33.86,34.0,33.06,33.74,33.0484401201334,251800,0.0,1.0
2009-08-27,32.91,33.53,32.26,33.33,32.6468437819812,421600,0.0,1.0
2009-08-26,33.09,33.27,32.51,33.07,32.3921729333969,391700,0.0,1.0
2009-08-25,34.49,34.5,33.09,33.2,32.5195083576891,533800,0.0,1.0
2009-08-24,34.12,34.45,33.91,34.12,33.420651360372,441500,0.0,1.0
2009-08-21,33.74,34.1,33.61,34.02,33.3227010339934,401300,0.0,1.0
2009-08-20,33.07,33.53,32.83,33.47,32.7839742389112,525600,0.0,1.0
2009-08-19,31.33,32.98,31.08,32.93,32.2550424764669,542000,0.0,1.0
2009-08-18,31.5,32.04,31.16,32.0,31.3441044411461,741900,0.0,1.0
2009-08-17,32.09,32.11,31.12,31.5,30.8543528092532,318600,0.0,1.0
2009-08-14,33.7,33.86,32.61,32.69,32.0199616931583,584400,0.0,1.0
2009-08-13,34.77,34.77,33.18,33.78,33.0876202506849,931600,0.0,1.0
2009-08-12,34.19,34.35,33.04,33.96,33.2639308381663,1034300,0.0,1.0
2009-08-11,34.1,34.39,33.74,34.21,33.5088066541128,457700,0.0,1.0
2009-08-10,33.98,35.27,33.77,34.23,33.5283967193885,663500,0.0,1.0
2009-08-07,34.48,34.97,33.88,34.43,33.7242973721456,994200,0.0,1.0
2009-08-06,34.7,34.85,33.23,33.55,32.8623345000141,1110700,0.0,1.0
2009-08-05,35.0,35.0,34.4095,34.58,33.8712228617135,774200,0.0,1.0
2009-08-04,33.03,35.2,33.0,34.86,34.1454837755735,2088000,0.0,1.0
2009-08-03,31.49,33.17,31.18,33.04,32.3627878354833,897000,0.0,1.0
2009-07-31,30.11,31.11,29.76,30.7,30.0707501982245,319200,0.0,1.0
2009-07-30,29.78,30.6,29.71,30.34,29.7181290232616,316400,0.0,1.0
2009-07-29,29.95,30.05,29.0,29.3,28.6994456289244,275200,0.0,1.0
2009-07-28,30.79,31.32,29.88,30.44,29.8160793496402,441600,0.0,1.0
2009-07-27,31.95,32.43,31.25,31.49,30.8445577766153,635100,0.0,1.0
2009-07-24,31.57,32.17,31.3603,32.06,31.4028746369732,655400,0.0,1.0
2009-07-23,30.36,31.95,30.36,31.95,31.2951292779568,549700,0.0,1.0
2009-07-22,29.83,30.85,29.62,30.46,29.8356694149159,315900,0.0,1.0
2009-07-21,31.19,31.36,29.68,30.4,29.7768992190888,340900,0.0,1.0
2009-07-20,29.78,30.65,29.43,30.6,29.972799871846,429200,0.0,1.0
2009-07-17,29.13,29.65,28.65,29.43,28.8267810532165,453800,0.0,1.0
2009-07-16,29.01,29.49,28.75,29.2,28.6014953025458,616500,0.0,1.0
2009-07-15,28.63,29.18,28.41,29.07,28.4741598782537,1011700,0.0,1.0
2009-07-14,27.39,27.84,27.19,27.77,27.2008056353321,555800,0.0,1.0
2009-07-13,26.9,27.03,26.05,26.99,26.4367930895792,720300,0.0,1.0
2009-07-10,25.97,27.29,25.86,26.76,26.2115073389084,606200,0.0,1.0
2009-07-09,26.3,27.61,26.3,26.71,26.1625321757191,1194900,0.0,1.0
2009-07-08,26.77,27.0,25.17,25.85,25.3201593688633,677000,0.0,1.0
2009-07-07,27.01,27.47,26.8075,27.01,26.4563831548549,543500,0.0,1.0
2009-07-06,27.31,27.36,25.98,27.26,26.7012589708013,610000,0.0,1.0
2009-07-02,29.06,29.06,28.07,28.08,27.5044516471057,579900,0.0,1.0
2009-07-01,28.77,29.78,28.47,29.65,29.0422717712494,1266600,0.0,1.0
2009-06-30,28.32,29.03,28.03,28.69,28.101948638015,906300,0.0,1.0
2009-06-29,28.38,28.99,28.09,28.71,28.1215387032908,998100,0.0,1.0
2009-06-26,28.4,28.625,27.77,27.95,27.3771162228135,5538500,0.0,1.0
2009-06-25,27.0,28.95,26.8,28.5,27.9158430178957,1313100,0.0,1.0
2009-06-24,26.73,27.37,26.52,27.04,26.4857682527685,866800,0.0,1.0
2009-06-23,26.27,26.64,25.59,26.51,25.966631522962,1154500,0.0,1.0
2009-06-22,28.95,28.95,26.14,26.14,25.6042153153612,1635300,0.0,1.0
2009-06-19,29.48,29.67,28.52,29.35,28.7484207921137,1459000,0.0,1.0
2009-06-18,29.25,29.45,28.5,29.07,28.4741598782537,771400,0.0,1.0
2009-06-17,30.31,30.55,28.83,29.18,28.5819052372701,1060500,0.0,1.0
2009-06-16,32.0,32.29,30.17,30.4,29.7768992190888,681900,0.0,1.0
2009-06-15,32.05,32.18,30.98,31.53,30.8837379071668,773400,0.0,1.0
2009-06-12,32.5,32.5,31.33,32.21,31.5498001265411,1157500,0.0,1.0
2009-06-11,32.64,33.57,32.28,33.21,32.5293033903269,799100,0.0,1.0
2009-06-10,32.68,32.68,31.24,32.19,31.5302100612654,1026600,0.0,1.0
2009-06-09,32.07,32.23,31.0,31.9,31.2461541147675,1339500,0.0,1.0
2009-06-08,31.21,31.6,31.0,31.38,30.7368124175989,1091700,0.0,1.0
2009-06-05,31.06,32.36,30.71,31.9,31.2461541147675,1546500,0.0,1.0
2009-06-04,30.35,30.5,29.4,30.37,29.7475141211752,1784600,0.0,1.0
2009-06-03,31.98,32.05,29.74,30.29,29.6691538600724,937100,0.0,1.0
2009-06-02,31.72,32.5599,31.13,32.22,31.559595159179,966700,0.0,1.0
2009-06-01,32.35,33.31,31.3,31.99,31.3343094085082,1118300,0.0,1.0
2009-05-29,30.83,32.05,30.83,32.05,31.3930796043354,1125700,0.0,1.0
2009-05-28,29.35,30.99,29.14,30.8,30.1687005246031,1461500,0.0,1.0
2009-05-27,29.48,29.88,28.96,29.17,28.5721102046322,1003500,0.0,1.0
2009-05-26,28.73,29.86,28.3,29.61,29.003091640698,573400,0.0,1.0
2009-05-22,29.69,29.7,29.12,29.13,28.5329300740808,319100,0.0,1.0
2009-05-21,29.68,29.68,28.82,29.4,28.797395955303,1229800,0.0,1.0
2009-05-20,30.3,31.25,29.73,30.12,29.5026383052288,986600,0.0,1.0
2009-05-19,29.11,30.25,28.89,29.93,29.3165326851095,754700,0.0,1.0
2009-05-18,28.06,29.51,28.05,29.39,28.7876009226651,702000,0.0,1.0
2009-05-15,28.67,28.83,27.39,27.72,27.1518304721428,935200,0.0,1.0
2009-05-14,29.05,29.09,28.19,28.9,28.3076443234101,837100,0.0,1.0
2009-05-13,29.22,29.44,28.3,29.0,28.4055946497887,1270800,0.0,1.0
2009-05-12,30.53,30.65,29.63,30.16,29.5418184357802,608200,0.0,1.0
2009-05-11,30.0,30.45,29.46,30.22,29.6005886316073,784500,0.0,1.0
2009-05-08,29.62,30.83,29.34,30.79,30.1589054919653,1410500,0.0,1.0
2009-05-07,28.95,31.2,28.95,29.01,28.4153896824265,1920800,0.0,1.0
2009-05-06,27.95,29.5,27.7,28.6,28.0137933442743,1091600,0.0,1.0
2009-05-05,28.2,28.2485,27.23,27.47,26.9069546561964,1096100,0.0,1.0
2009-05-04,27.79,28.5,27.79,28.03,27.4554764839164,1499100,0.0,1.0
2009-05-01,27.42,28.0,26.8,27.57,27.0049049825749,1223300,0.0,1.0
2009-04-30,26.18,28.09,26.18,27.42,26.8579794930071,1306600,0.0,1.0
2009-04-29,25.63,26.97,25.52,26.88,26.3290477305627,727100,0.0,1.0
2009-04-28,25.08,25.87,24.68,25.3,24.7814325737811,547000,0.0,1.0
2009-04-27,24.89,25.95,24.41,25.39,24.8695878675219,505300,0.0,1.0
2009-04-24,24.87,25.97,24.87,25.56,25.0361034223654,651200,0.0,1.0
2009-04-23,25.0,25.33,23.62,24.65,24.1447554523204,956300,0.0,1.0
2009-04-22,24.53,26.27,24.38,24.75,24.2427057786989,792100,0.0,1.0
2009-04-21,24.93,25.09,23.79,24.91,24.3994263009047,1078800,0.0,1.0
2009-04-20,27.31,27.31,24.84,24.98,24.4679915293697,741300,0.0,1.0
2009-04-17,26.57,28.1,26.57,27.7,27.1322404068671,969500,0.0,1.0
2009-04-16,26.2,27.12,26.06,26.63,26.0841719146163,659800,0.0,1.0
2009-04-15,26.99,27.55,24.8,25.48,24.9577431612626,724500,0.0,1.0
2009-04-14,26.6,27.27,26.58,26.94,26.3878179263899,732100,0.0,1.0
2009-04-13,26.46,27.13,25.7,27.01,26.4563831548549,545400,0.0,1.0
2009-04-09,26.0,27.21,26.0,26.85,26.2996626326491,623500,0.0,1.0
2009-04-08,24.3,25.46,23.5,25.24,24.722662377954,480700,0.0,1.0
2009-04-07,25.65,25.89,23.56,24.07,23.5766435593246,874600,0.0,1.0
2009-04-06,27.44,27.44,25.47,26.16,25.6238053806369,633600,0.0,1.0
2009-04-03,27.97,28.6,27.55,27.96,27.3869112554514,650200,0.0,1.0
2009-04-02,26.96,28.41,26.96,27.98,27.4065013207271,1336100,0.0,1.0
2009-04-01,25.0,26.51,24.56,26.2,25.6629855111884,446800,0.0,1.0
2009-03-31,26.0,26.4,25.5,25.59,25.065488520279,603200,0.0,1.0
2009-03-30,25.42,26.17,24.84,25.7,25.1732338792955,879200,0.0,1.0
2009-03-27,26.36,26.75,25.67,26.3,25.7609358375669,648100,0.0,1.0
2009-03-26,27.46,27.82,26.22,27.2,26.6424887749742,812000,0.0,1.0
2009-03-25,26.04,27.3,25.6,27.27,26.7110540034392,1149200,0.0,1.0
2009-03-24,26.26,26.53,25.73,25.73,25.202618977209,655600,0.0,1.0
2009-03-23,26.02,27.1,25.74,27.09,26.5347434159577,759100,0.0,1.0
2009-03-20,26.5,27.0,25.01,25.13,24.6149170189375,787100,0.0,1.0
2009-03-19,24.38,26.86,24.38,26.55,26.0058116535134,1675900,0.0,1.0
2009-03-18,23.28,23.97,22.14,23.91,23.4199230371188,382100,0.0,1.0
2009-03-17,22.03,23.4,21.49,23.37,22.8909912746745,615500,0.0,1.0
2009-03-16,22.8,23.44,22.16,22.29,21.8331277497858,531500,0.0,1.0
2009-03-13,22.72,23.03,22.16,22.61,22.1465687941973,454400,0.0,1.0
2009-03-12,21.27,22.6,20.64,22.45,21.9898482719916,1091000,0.0,1.0
2009-03-11,21.81,22.44,21.1,21.46,21.0201400408436,458400,0.0,1.0
2009-03-10,20.35,21.9,20.29,21.71,21.2650158567901,724900,0.0,1.0
2009-03-09,19.64,20.52,19.48,19.72,19.3158043618563,613000,0.0,1.0
2009-03-06,19.98,20.63,19.05,19.82,19.4137546882349,652800,0.0,1.0
2009-03-05,19.21,20.09,18.95,19.73,19.3255993944941,818500,0.0,1.0
2009-03-04,18.7,20.16,18.5,19.7,19.2962142965806,862100,0.0,1.0
2009-03-03,17.73,18.61,17.39,18.25,17.8759345640911,755700,0.0,1.0
2009-03-02,19.35,19.39,17.29,17.38,17.0237667245975,682000,0.0,1.0
2009-02-27,20.24,20.58,19.9,19.95,19.541090112527,1522000,0.0,1.0
2009-02-26,20.48,20.9,19.9,20.68,20.2561274950907,1259300,0.0,1.0
2009-02-25,20.42,20.6999,19.13,20.2,19.7859659284735,1264400,0.0,1.0
2009-02-24,21.0,21.0,19.9,20.67,20.2463324624528,622700,0.0,1.0
2009-02-23,21.61,21.88,20.49,20.5,20.0798169076092,904400,0.0,1.0
2009-02-20,21.2,21.88,20.64,21.3,20.8634195186379,428700,0.0,1.0
2009-02-19,21.89,22.31,21.26,21.68,21.2356307588765,781000,0.0,1.0
2009-02-18,22.69,22.89,21.11,21.49,21.0495251387572,656300,0.0,1.0
2009-02-17,24.25,24.4,22.35,22.49,22.029028402543,587400,0.0,1.0
2009-02-13,25.03,26.08,24.88,25.32,24.8010226390568,656500,0.0,1.0
2009-02-12,24.34,24.97,23.74,24.88,24.3700412029911,537000,0.0,1.0
2009-02-11,25.65,26.0,24.22,24.74,24.2329107460611,543000,0.0,1.0
2009-02-10,26.65,28.1,25.14,25.43,24.9087679980733,1139400,0.0,1.0
2009-02-09,26.31,27.34,26.13,26.98,26.4269980569413,713200,0.0,1.0
2009-02-06,24.89,26.54,24.47,26.35,25.8099110007562,711100,0.0,1.0
2009-02-05,24.52,25.14,24.01,24.99,24.4777865620075,648300,0.0,1.0
2009-02-04,25.005,25.35,24.35,24.65,24.1447554523204,1050300,0.0,1.0
2009-02-03,24.6,24.96,24.1,24.52,24.0174200280282,643100,0.0,1.0
2009-02-02,24.82,25.63,24.16,24.49,23.9880349301146,1005100,0.0,1.0
2009-01-30,24.86,25.49,24.23,25.22,24.7030723126783,930500,0.0,1.0
2009-01-29,23.61,24.97,23.52,24.63,24.1251653870446,887000,0.0,1.0
2009-01-28,23.2,24.17,23.01,24.02,23.5276683961353,477500,0.0,1.0
2009-01-27,23.15,23.9,22.677,22.83,22.3620595122302,632000,0.0,1.0
2009-01-26,21.67,23.47,21.59,23.13,22.6559104913659,543000,0.0,1.0
2009-01-23,19.62,22.24,19.27,21.7,21.2552208241522,373400,0.0,1.0
2009-01-22,20.85,20.85,19.79,20.28,19.8643261895763,655800,0.0,1.0
2009-01-21,20.52,21.5,20.09,21.32,20.8830095839136,1128700,0.0,1.0
2009-01-20,21.69,22.23,19.73,19.85,19.4431397861484,567600,0.0,1.0
2009-01-16,21.47,22.19,21.11,22.11,21.6568171623044,688900,0.0,1.0
2009-01-15,19.99,21.36,19.06,21.26,20.8242393880864,1046000,0.0,1.0
2009-01-14,21.01,21.51,19.81,20.04,19.6292454062677,370200,0.0,1.0
2009-01-13,20.65,22.1,20.22,21.44,21.0005499755679,538100,0.0,1.0
2009-01-12,21.43,21.94,19.84,20.73,20.30510265828,799600,0.0,1.0
2009-01-09,22.2,22.93,20.72,21.85,21.4021463137201,948400,0.0,1.0
2009-01-08,21.89,22.89,21.76,22.09,21.6372270970287,736100,0.0,1.0
2009-01-07,23.15,23.5,21.71,22.34,21.8821029129751,630500,0.0,1.0
2009-01-06,24.14,24.92,23.58,23.95,23.4591031676703,820600,0.0,1.0
2009-01-05,22.37,24.66,22.32,23.96,23.4688982003081,985800,0.0,1.0
2009-01-02,22.87,23.22,21.77,22.24,21.7841525865965,1146800,0.0,1.0
