,VAC_Open,VAC_High,VAC_Low,VAC_Close,VAC_Adj Close,VAC_Volume,VAC_Dividend Amount,VAC_Split Coefficient
2018-04-30,122.0,129.02,120.1,122.61,109.336298047726,3375119,0.0,1.0
2018-04-27,135.52,136.58,133.72,134.43,119.87667030875,83586,0.0,1.0
2018-04-26,137.37,137.67,134.83,135.16,120.527640846021,101953,0.0,1.0
2018-04-25,137.27,137.73,136.03,136.77,121.963342989866,112890,0.0,1.0
2018-04-24,136.7,137.75,136.06,137.49,122.605396122517,221931,0.0,1.0
2018-04-23,136.33,137.05,134.24,135.91,121.196446192533,91578,0.0,1.0
2018-04-20,136.42,137.61,135.04,135.98,121.258868024874,104927,0.0,1.0
2018-04-19,136.09,138.0,136.09,136.79,121.981177799106,115581,0.0,1.0
2018-04-18,136.7,138.46,135.51,136.76,121.954425585246,143046,0.0,1.0
2018-04-17,136.43,137.65,135.1,136.47,121.695820851262,218276,0.0,1.0
2018-04-16,129.61,137.65,129.61,135.94,121.223198406393,430977,0.0,1.0
2018-04-13,131.54,132.5,128.27,128.88,114.927510744564,149420,0.0,1.0
2018-04-12,131.39,132.34,130.67,131.04,116.853670142517,91918,0.0,1.0
2018-04-11,128.89,132.09,128.89,130.82,116.657487240874,127246,0.0,1.0
2018-04-10,131.59,133.28,128.66,129.19,115.203950287788,107097,0.0,1.0
2018-04-09,131.56,132.49,129.91,130.18,116.086773345184,105619,0.0,1.0
2018-04-06,132.65,133.96,130.27,131.15,116.951761593339,145472,0.0,1.0
2018-04-05,133.13,134.66,131.59,133.88,119.386213054641,152363,0.0,1.0
2018-04-04,128.66,133.92,126.61,132.78,118.405298546424,144419,0.0,1.0
2018-04-03,131.46,132.36,129.85,130.21,116.113525559044,187515,0.0,1.0
2018-04-02,133.17,133.97,130.15,131.01,116.826917928657,199583,0.0,1.0
2018-03-29,133.92,135.24,133.19,133.2,118.779829540471,258628,0.0,1.0
2018-03-28,134.63,135.8,133.41,133.76,119.279204199199,127061,0.0,1.0
2018-03-27,137.42,137.42,132.58,134.31,119.769661453308,203013,0.0,1.0
2018-03-26,135.57,137.45,134.01,136.5,121.722573065122,180588,0.0,1.0
2018-03-23,135.8,135.8,132.73,133.59,119.127608320657,181170,0.0,1.0
2018-03-22,137.12,139.44,135.37,135.44,120.777328175385,117364,0.0,1.0
2018-03-21,139.34,139.9,137.46,138.19,123.229614445928,200615,0.0,1.0
2018-03-20,141.31,141.58,139.01,139.49,124.388877046548,176365,0.0,1.0
2018-03-19,141.59,141.67,138.94,140.98,125.717570334952,146296,0.0,1.0
2018-03-16,142.83,142.83,140.85,141.78,126.430962704564,266361,0.0,1.0
2018-03-15,144.37,146.36,142.18,142.64,127.197859501897,136812,0.0,1.0
2018-03-14,146.94,147.65,143.53,143.93,128.348204697897,198899,0.0,1.0
2018-03-13,148.18,150.0,145.67,146.26,130.425959974394,151723,0.0,1.0
2018-03-12,148.82,148.82,146.2,147.8,131.799240285898,103296,0.0,1.0
2018-03-09,146.81,148.54,145.04,148.21,132.164853875324,114962,0.0,1.0
2018-03-08,147.77,148.71,145.42,145.97,130.167355240409,121872,0.0,1.0
2018-03-07,145.34,148.65,144.97,146.94,131.032343488564,228592,0.0,1.0
2018-03-06,145.32,146.44,142.8,145.98,130.176272645029,146708,0.0,1.0
2018-03-05,145.46,147.03,143.83,144.69,129.025927449029,276345,0.0,1.0
2018-03-02,142.14,146.99,140.74,146.09,130.274364095851,210396,0.0,1.0
2018-03-01,140.1,146.85,139.9,143.38,127.857747443789,493146,0.0,1.0
2018-02-28,139.94,142.67,138.86,140.5,125.289534913184,200866,0.4,1.0
2018-02-27,146.06,146.51,137.61,138.53,123.182109804992,250863,0.0,1.0
2018-02-26,144.72,146.07,141.77,142.46,126.676700807184,209607,0.0,1.0
2018-02-23,142.95,145.19,141.51,144.7,128.668528757543,183419,0.0,1.0
2018-02-22,143.68,145.24,141.98,142.12,126.374369779004,90957,0.0,1.0
2018-02-21,143.25,146.31,141.72,143.46,127.565909713594,112999,0.0,1.0
2018-02-20,141.55,144.05,141.17,142.78,126.961247657235,114625,0.0,1.0
2018-02-16,143.7,145.79,142.27,142.64,126.836758410338,135506,0.0,1.0
2018-02-15,144.62,145.69,142.61,144.55,128.535147421581,86204,0.0,1.0
2018-02-14,138.6,143.86,138.6,143.47,127.574801802658,133419,0.0,1.0
2018-02-13,138.68,140.11,137.79,139.8,124.311405116133,84395,0.0,1.0
2018-02-12,139.52,140.36,137.51,139.25,123.822340217607,124707,0.0,1.0
2018-02-09,137.27,139.92,133.92,138.78,123.404412031595,269345,0.0,1.0
2018-02-08,141.25,141.41,136.05,136.05,120.976871717095,130468,0.0,1.0
2018-02-07,141.23,144.35,141.0,141.09,125.458484605402,218114,0.0,1.0
2018-02-06,136.84,142.99,135.45,141.29,125.636326386684,292269,0.0,1.0
2018-02-05,144.7,145.33,138.59,140.24,124.702657034953,210352,0.0,1.0
2018-02-02,148.51,148.79,145.47,145.6,129.468816773312,124267,0.0,1.0
2018-02-01,151.68,151.76,148.31,149.08,132.563263767619,228271,0.0,1.0
2018-01-31,151.99,154.14,150.63,152.33,135.453192713452,222238,0.0,1.0
2018-01-30,151.06,153.83,148.92,151.53,134.741825588324,159651,0.0,1.0
2018-01-29,150.85,153.93,149.88,152.51,135.613250316606,185086,0.0,1.0
2018-01-26,148.07,151.97,147.73,151.85,135.026372438375,245090,0.0,1.0
2018-01-25,147.1,147.97,144.89,147.97,131.576241881504,245824,0.0,1.0
2018-01-24,145.25,147.45,143.51,145.51,129.388787971735,246758,0.0,1.0
2018-01-23,140.93,144.99,140.93,144.42,128.419550263748,248244,0.0,1.0
2018-01-22,139.2,140.97,138.54,140.75,125.156153577223,173287,0.0,1.0
2018-01-19,135.81,139.99,135.5,139.3,123.866800662928,199843,0.0,1.0
2018-01-18,137.14,137.92,135.45,135.89,120.83459829207,181742,0.0,1.0
2018-01-17,136.4,137.43,135.59,137.1,121.910541068826,362830,0.0,1.0
2018-01-16,137.33,138.42,135.28,135.81,120.763461579557,115916,0.0,1.0
2018-01-12,136.48,138.27,136.27,136.8,121.643778396903,176605,0.0,1.0
2018-01-11,135.38,137.0,135.09,136.33,121.22585021089,163437,0.0,1.0
2018-01-10,134.98,135.43,133.13,134.99,120.0343102763,147699,0.0,1.0
2018-01-09,135.92,136.77,135.15,135.34,120.345533393544,155680,0.0,1.0
2018-01-08,133.71,136.52,132.26,136.16,121.0746846968,158644,0.0,1.0
2018-01-05,136.71,136.85,133.48,134.28,119.402971952749,233793,0.0,1.0
2018-01-04,137.88,138.38,135.6,135.63,120.603403976403,126852,0.0,1.0
2018-01-03,136.14,137.68,135.53,137.29,122.079490761044,118601,0.0,1.0
2018-01-02,135.76,136.36,134.15,136.3,121.199173943698,193765,0.0,1.0
2017-12-29,137.35,137.35,135.09,135.21,120.229936235711,95749,0.0,1.0
2017-12-28,137.26,137.6,135.3,137.05,121.866080623505,162978,0.0,1.0
2017-12-27,135.68,137.97,135.2,137.0,121.821620178185,107719,0.0,1.0
2017-12-26,135.71,137.52,135.31,135.7,120.665648599852,117933,0.0,1.0
2017-12-22,133.29,136.14,131.71,135.67,120.638972332659,172313,0.0,1.0
2017-12-21,131.45,133.01,131.36,132.49,117.811288010275,150454,0.0,1.0
2017-12-20,132.33,133.02,131.14,131.58,117.002107905442,125433,0.4,1.0
2017-12-19,134.89,135.22,132.07,132.29,117.276927222389,201782,0.0,1.0
2017-12-18,132.37,135.95,132.37,134.76,119.46661661871,237563,0.0,1.0
2017-12-15,129.63,132.43,129.63,131.6,116.6652326137,463260,0.0,1.0
2017-12-14,132.61,133.22,128.71,129.41,114.723767116557,160917,0.0,1.0
2017-12-13,131.51,133.56,131.51,132.56,117.516285982311,203787,0.0,1.0
2017-12-12,133.69,133.69,131.45,131.51,116.585446360393,115198,0.0,1.0
2017-12-11,134.69,135.47,131.71,133.71,118.535776996792,207371,0.0,1.0
2017-12-08,135.62,137.47,134.8,135.07,119.741435935657,106036,0.0,1.0
2017-12-07,132.89,136.02,131.99,134.42,119.165201883994,282610,0.0,1.0
2017-12-06,133.18,134.415,133.0162,133.24,118.119115451743,93303,0.0,1.0
2017-12-05,132.56,134.47,130.96,133.16,118.048194337692,165416,0.0,1.0
2017-12-04,134.06,134.37,132.42,132.7,117.6403979319,105189,0.0,1.0
2017-12-01,134.42,134.42,130.61,132.98,117.888621831078,268741,0.0,1.0
2017-11-30,134.86,135.05,133.33,134.25,119.014494516636,174521,0.0,1.0
2017-11-29,134.55,134.79,133.42,134.25,119.014494516636,115519,0.0,1.0
2017-11-28,134.0,134.48,133.1,134.18,118.952438541841,138085,0.0,1.0
2017-11-27,134.02,134.925,132.22,133.25,118.127980591,179235,0.0,1.0
2017-11-24,134.05,134.25,132.86,133.89,118.695349503407,66834,0.0,1.0
2017-11-22,135.71,135.83,132.545,134.04,118.828326592252,151893,0.0,1.0
2017-11-21,135.16,136.44,133.97,135.45,120.078311227399,273004,0.0,1.0
2017-11-20,135.4,135.62,134.05,134.51,119.244988137301,108586,0.0,1.0
2017-11-17,135.22,135.61,134.01,135.06,119.732570796401,185775,0.0,1.0
2017-11-16,135.0,136.19,133.89,135.82,120.406321379884,177109,0.0,1.0
2017-11-15,133.08,134.66,132.8,134.21,118.97903395961,164003,0.0,1.0
2017-11-14,132.91,134.54,132.1,133.45,118.305283376127,154854,0.0,1.0
2017-11-13,132.09,134.62,132.09,133.18,118.065924616205,214829,0.0,1.0
2017-11-10,133.25,133.72,131.14,132.37,117.34784833644,324160,0.0,1.0
2017-11-09,137.06,138.755,132.8,133.6,118.438260464972,428790,0.0,1.0
2017-11-08,140.04,141.03,136.91,138.04,122.374382294796,298679,0.0,1.0
2017-11-07,142.99,143.385,139.5,140.75,124.77683503327,230901,0.0,1.0
2017-11-06,142.3,143.529,139.8,142.12,125.991359111391,256818,0.0,1.0
2017-11-03,137.48,142.73,136.6763,141.85,125.752000351469,409974,0.0,1.0
2017-11-02,134.55,141.88,131.8642,136.69,121.177588495188,458867,0.0,1.0
2017-11-01,132.06,132.73,130.43,131.27,116.37268301824,378768,0.0,1.0
2017-10-31,131.25,132.73,130.4,131.62,116.682962892213,173613,0.0,1.0
2017-10-30,131.26,133.115,130.04,130.65,115.823044384346,140918,0.0,1.0
2017-10-27,131.24,132.52,131.09,131.24,116.346087600471,213040,0.0,1.0
2017-10-26,130.3,131.55,129.47,131.05,116.1776499546,176299,0.0,1.0
2017-10-25,128.85,130.84,128.01,129.7,114.980856154992,311579,0.0,1.0
2017-10-24,127.64,129.03,127.21,128.5,113.917039444229,181025,0.0,1.0
2017-10-23,127.62,129.16,127.24,127.29,112.844357594209,224664,0.0,1.0
2017-10-20,127.59,127.94,126.16,127.53,113.057120936362,211175,0.0,1.0
2017-10-19,124.99,127.04,123.68,126.85,112.454291466929,297085,0.0,1.0
2017-10-18,124.6,127.27,124.43,125.55,111.301823363602,184161,0.0,1.0
2017-10-17,124.55,126.41,124.13,124.39,110.273467209865,120819,0.0,1.0
2017-10-16,124.64,125.53,123.66,125.14,110.938352654092,119150,0.0,1.0
2017-10-13,124.95,125.14,123.93,124.77,110.610342501606,181817,0.0,1.0
2017-10-12,124.08,125.695,122.07,124.72,110.566016805324,204342,0.0,1.0
2017-10-11,125.93,126.46,124.37,124.78,110.619207640863,188310,0.0,1.0
2017-10-10,127.16,127.76,124.85,125.69,111.425935313191,289405,0.0,1.0
2017-10-09,126.26,127.49,126.26,126.85,112.454291466929,315785,0.0,1.0
2017-10-06,125.17,127.68,125.17,127.04,112.6227291128,352918,0.0,1.0
2017-10-05,127.04,127.66,125.24,125.37,111.142250856988,218503,0.0,1.0
2017-10-04,127.51,128.35,126.2,126.85,112.454291466929,287394,0.0,1.0
2017-10-03,125.37,128.75,123.66,126.75,112.365640074366,661474,0.0,1.0
2017-10-02,124.04,125.875,123.88,125.38,111.151115996244,183119,0.0,1.0
2017-09-29,125.0,125.9,122.99,124.53,110.397579159454,193044,0.0,1.0
2017-09-28,124.18,125.75,123.54,125.19,110.982678350373,199978,0.0,1.0
2017-09-27,123.37,124.87,122.99,124.12,110.034108449943,273843,0.0,1.0
2017-09-26,121.8,123.9299,121.475,122.58,108.668877004463,291328,0.0,1.0
2017-09-25,120.0,122.315,119.0,121.49,107.70257682552,259746,0.0,1.0
2017-09-22,119.52,121.69,119.35,119.72,106.133447177144,318609,0.0,1.0
2017-09-21,114.76,121.39,114.5,119.33,105.787706746146,1670392,0.0,1.0
2017-09-20,111.73,114.25,109.0,113.99,101.05372238325,550896,0.35,1.0
2017-09-19,114.68,114.68,111.9,112.1,99.074009788021,640550,0.0,1.0
2017-09-18,113.36,114.76,113.36,114.1,100.841610319475,124700,0.0,1.0
2017-09-15,115.15,115.15,112.49,113.33,100.161084114865,298557,0.0,1.0
2017-09-14,115.47,115.815,114.47,115.13,101.751924593174,97671,0.0,1.0
2017-09-13,113.94,115.95,113.28,115.69,102.246852741982,140098,0.0,1.0
2017-09-12,114.03,114.43,112.46,114.2,100.929990346048,100903,0.0,1.0
2017-09-11,113.13,114.7959,113.13,113.83,100.602984247729,116416,0.0,1.0
2017-09-08,111.85,112.66,110.28,112.08,99.0563337827064,203719,0.0,1.0
2017-09-07,114.21,114.21,110.65,112.29,99.2419318385092,144697,0.0,1.0
2017-09-06,115.57,116.28,113.501,113.98,100.735554287588,300112,0.0,1.0
2017-09-05,117.32,117.7,114.61,115.27,101.875656630376,111507,0.0,1.0
2017-09-01,116.85,118.08,115.69,117.83,104.138185310638,121738,0.0,1.0
2017-08-31,114.85,116.59,114.85,116.36,102.838998920019,183386,0.0,1.0
2017-08-30,113.73,115.47,113.38,114.55,101.239320439053,147716,0.0,1.0
2017-08-29,112.79,114.01,112.36,113.75,100.532280226471,173094,0.0,1.0
2017-08-28,113.63,114.43,112.71,113.54,100.346682170668,175711,0.0,1.0
2017-08-25,113.67,114.11,112.56,113.49,100.302492157382,126604,0.0,1.0
2017-08-24,113.1,113.79,111.755,113.15,100.002000067035,117523,0.0,1.0
2017-08-23,113.3,113.929,111.56,112.47,99.4010158863401,133391,0.0,1.0
2017-08-22,110.56,114.64,110.46,114.26,100.983018361992,166040,0.0,1.0
2017-08-21,109.89,111.24,109.48,110.27,97.4566553017402,177111,0.0,1.0
2017-08-18,107.91,110.595,107.58,110.0,97.2180292299938,172908,0.0,1.0
2017-08-17,110.53,110.93,108.51,108.72,96.086764889863,142586,0.0,1.0
2017-08-16,111.16,111.3,109.665,110.66,97.8013374053738,123147,0.0,1.0
2017-08-15,111.34,111.81,109.72,110.52,97.677605368172,143594,0.0,1.0
2017-08-14,109.18,111.54,109.18,111.05,98.1460195090074,127880,0.0,1.0
2017-08-11,109.36,109.36,108.11,108.79,96.1486309084639,229422,0.0,1.0
2017-08-10,110.62,110.62,108.14,109.38,96.670073065243,264941,0.0,1.0
2017-08-09,111.65,112.25,109.85,111.14,98.2255615329229,198646,0.0,1.0
2017-08-08,114.18,114.31,111.26,112.62,99.5335859261992,205955,0.0,1.0
2017-08-07,115.6,116.79,114.18,114.62,101.301186457654,164304,0.0,1.0
2017-08-04,116.97,117.6,113.11,115.24,101.849142622404,253053,0.0,1.0
2017-08-03,118.0,121.61,114.06,116.27,102.759456896103,352378,0.0,1.0
2017-08-02,117.18,118.28,112.605,114.23,100.95650435402,279828,0.0,1.0
2017-08-01,117.85,118.06,116.56,117.23,103.607905151202,238693,0.0,1.0
2017-07-31,116.21,117.23,116.21,116.85,103.272061050225,362460,0.0,1.0
2017-07-28,115.9,116.99,115.9,116.26,102.750618893446,215590,0.0,1.0
2017-07-27,117.2,118.47,114.94,116.07,102.582696842958,125881,0.0,1.0
2017-07-26,117.1,118.05,116.22,116.99,103.395793087427,245781,0.0,1.0
2017-07-25,115.5,117.105,114.5,117.03,103.431145098056,163833,0.0,1.0
2017-07-24,115.52,116.1,114.01,115.24,101.849142622404,165041,0.0,1.0
2017-07-21,116.0,116.66,114.34,115.51,102.087768694151,179606,0.0,1.0
2017-07-20,115.96,117.0,115.18,115.5,102.078930691494,109878,0.0,1.0
2017-07-19,115.39,116.17,115.29,115.96,102.485478813728,112309,0.0,1.0
2017-07-18,115.51,117.21,114.7701,115.21,101.822628614433,167541,0.0,1.0
2017-07-17,115.91,116.35,115.28,115.71,102.264528747296,161638,0.0,1.0
2017-07-14,115.66,116.98,115.295,116.37,102.847836922676,136847,0.0,1.0
2017-07-13,116.05,116.185,114.81,116.0,102.520830824357,209736,0.0,1.0
2017-07-12,117.0,117.98,115.72,115.87,102.405936789813,172776,0.0,1.0
2017-07-11,114.87,116.85,114.51,116.28,102.768294898761,197170,0.0,1.0
2017-07-10,115.34,116.08,113.8,114.87,101.522136524085,204241,0.0,1.0
2017-07-07,116.09,116.89,115.285,115.35,101.946360651634,147752,0.0,1.0
2017-07-06,115.17,116.68,114.59,115.7,102.255690744639,240299,0.0,1.0
2017-07-05,115.94,116.97,114.06,116.25,102.741780890789,298664,0.0,1.0
2017-07-03,118.29,118.29,114.65,115.94,102.467802808413,334041,0.0,1.0
2017-06-30,118.51,118.92,116.87,117.75,104.06748128938,278207,0.0,1.0
2017-06-29,119.85,120.99,115.955,118.07,104.350297374412,162253,0.0,1.0
2017-06-28,120.24,120.78,118.69,119.49,105.605293751745,194301,0.0,1.0
2017-06-27,120.42,120.965,119.2112,119.36,105.490399717201,145222,0.0,1.0
2017-06-26,120.71,122.42,118.46,120.97,106.913318145021,269179,0.0,1.0
2017-06-23,119.38,120.41,118.25,120.06,106.10905990321,503349,0.0,1.0
2017-06-22,121.95,121.95,118.83,119.38,105.508075722515,187708,0.0,1.0
2017-06-21,123.88,123.88,121.52,121.96,107.788280408091,198051,0.0,1.0
2017-06-20,126.66,128.249,123.35,123.4,109.060952790739,304002,0.0,1.0
2017-06-19,122.42,127.39,122.055,126.77,112.039359686239,459330,0.0,1.0
2017-06-16,122.6,123.66,120.33,120.9,106.85145212642,392985,0.0,1.0
2017-06-15,120.37,124.06,119.06,123.75,109.370282883743,302605,0.0,1.0
2017-06-14,121.36,122.28,120.915,121.81,107.655710368232,108906,0.0,1.0
2017-06-13,120.71,121.78,120.34,121.36,107.258000248655,150285,0.0,1.0
2017-06-12,119.58,120.4,118.91,119.95,106.01184187398,135222,0.0,1.0
2017-06-09,120.82,121.49,118.66,119.73,105.81740581552,189140,0.0,1.0
2017-06-08,119.0,120.72,118.15,120.64,106.621664057331,130523,0.0,1.0
2017-06-07,117.7,119.785,117.25,118.99,105.163393618882,133769,0.0,1.0
2017-06-06,118.87,119.6799,117.72,117.8,104.111671302666,240809,0.0,1.0
2017-06-05,120.0,120.52,119.44,119.75,105.835081820834,116128,0.0,1.0
2017-06-02,119.02,121.23,119.02,120.26,106.285819956355,203540,0.0,1.0
2017-06-01,117.27,118.99,116.38,118.91,105.092689597623,227151,0.0,1.0
2017-05-31,116.42,117.12,115.01,116.52,102.980406962535,229549,0.0,1.0
2017-05-30,115.56,116.72,115.36,116.3,102.785970904075,186474,0.0,1.0
2017-05-26,116.35,117.27,115.6301,116.15,102.653400864216,107691,0.0,1.0
2017-05-25,116.96,118.75,116.67,116.8,103.227871036939,166282,0.0,1.0
2017-05-24,116.59,118.86,115.63,116.39,102.865512927991,262006,0.0,1.0
2017-05-23,112.98,116.14,112.73,116.03,102.547344832329,379954,0.35,1.0
2017-05-22,111.46,113.08,110.54,112.68,99.2871181964842,473865,0.0,1.0
2017-05-19,111.06,111.98,110.15,110.93,97.745119111963,334745,0.0,1.0
2017-05-18,109.92,111.19,109.92,110.54,97.4014736016983,314114,0.0,1.0
2017-05-17,111.11,111.42,109.97,110.63,97.4807764117593,227654,0.0,1.0
2017-05-16,112.76,112.87,110.65,112.12,98.7936784894374,263757,0.0,1.0
2017-05-15,111.72,112.31,111.34,111.92,98.617450022635,267989,0.0,1.0
2017-05-12,113.1,113.5,111.44,111.8,98.5117129425535,196024,0.0,1.0
2017-05-11,112.97,114.06,112.23,113.72,100.203506223857,268601,0.0,1.0
2017-05-10,113.51,114.37,113.18,113.58,100.080146297095,263911,0.0,1.0
2017-05-09,116.1,116.23,113.91,114.0,100.45022607738,349003,0.0,1.0
2017-05-08,116.71,117.5,114.66,115.3,101.595711111596,355740,0.0,1.0
2017-05-05,121.39,124.94,115.815,116.22,102.406362058887,1045936,0.0,1.0
2017-05-04,113.35,122.99,112.0601,121.27,106.856130845648,605298,0.0,1.0
2017-05-03,113.47,114.995,112.03,114.56,100.943665784427,343445,0.0,1.0
2017-05-02,111.92,113.77,110.66,113.62,100.115391990456,241932,0.0,1.0
2017-05-01,110.39,112.62,110.03,111.92,98.617450022635,278671,0.0,1.0
2017-04-28,110.62,110.87,109.1,110.18,97.0842623614539,230998,0.0,1.0
2017-04-27,110.48,111.585,109.88,110.01,96.9344681646718,212961,0.0,1.0
2017-04-26,106.84,111.93,106.84,110.45,97.3221707916372,381646,0.0,1.0
2017-04-25,106.08,108.2,105.07,107.18,94.4408353594176,362598,0.0,1.0
2017-04-24,106.28,107.3534,105.05,105.35,92.8283448881754,254340,0.0,1.0
2017-04-21,102.97,105.33,101.38,104.42,92.0088825175442,492337,0.0,1.0
2017-04-20,102.27,103.05,101.15,102.88,90.6519233231655,185731,0.0,1.0
2017-04-19,99.84,102.3499,99.72,101.45,89.3918897855282,331789,0.0,1.0
2017-04-18,99.15,100.33,98.17,99.42,87.6031708474836,197883,0.0,1.0
2017-04-17,99.75,100.61,99.14,99.32,87.5150566140824,149809,0.0,1.0
2017-04-13,100.06,100.81,99.26,99.28,87.4798109207219,140297,0.0,1.0
2017-04-12,99.63,100.54,98.65,100.07,88.1759133645915,205624,0.0,1.0
2017-04-11,99.95,100.5,98.41,99.91,88.0349305911496,272486,0.0,1.0
2017-04-10,98.8,100.71,98.17,100.05,88.1582905179113,179115,0.0,1.0
2017-04-07,98.87,99.13,97.56,98.65,86.9246912502943,248441,0.0,1.0
2017-04-06,99.3,99.85,98.07,99.3,87.4974337674022,146507,0.0,1.0
2017-04-05,99.94,101.665,98.88,99.3,87.4974337674022,382006,0.0,1.0
2017-04-04,98.75,99.67,98.3,99.49,87.6648508108645,186056,0.0,1.0
2017-04-03,100.01,100.13,96.42,98.72,86.9863712136752,287363,0.0,1.0
2017-03-31,99.62,100.12,99.06,99.93,88.0525534378298,129980,0.0,1.0
2017-03-30,97.57,99.8335,97.57,99.47,87.6472279641842,154845,0.0,1.0
2017-03-29,97.67,97.94,96.68,97.32,85.7527719460582,139278,0.0,1.0
2017-03-28,95.75,98.21,95.27,97.59,85.9906803762415,122629,0.0,1.0
2017-03-27,96.03,97.219,94.57,96.08,84.6601554518832,177102,0.0,1.0
2017-03-24,97.88,98.92,97.0,97.09,85.5501092092354,235981,0.0,1.0
2017-03-23,95.93,98.36,95.29,97.71,86.0964174563229,213978,0.0,1.0
2017-03-22,93.76,95.69,93.3,95.62,84.2548299782376,139096,0.0,1.0
2017-03-21,96.53,97.275,93.9,93.92,82.756888010417,247562,0.0,1.0
2017-03-20,95.61,96.29,94.85,95.77,84.3870013283394,148868,0.0,1.0
2017-03-17,95.41,95.76,94.48,95.42,84.0786015114352,293456,0.0,1.0
2017-03-16,94.23,94.73,92.88,94.58,83.338441950865,98867,0.0,1.0
2017-03-15,92.46,94.14,92.13,93.75,82.607093813635,120231,0.0,1.0
2017-03-14,92.58,93.09,91.37,92.19,81.2325117725761,64960,0.0,1.0
2017-03-13,92.01,93.37,92.01,92.84,81.805254289684,77759,0.0,1.0
2017-03-10,91.85,92.675,91.44,92.22,81.2589460425965,112011,0.0,1.0
2017-03-09,91.46,93.0,91.01,91.13,80.2985008985233,179834,0.0,1.0
2017-03-08,92.47,92.67,90.91,91.61,80.7214492188491,176733,0.0,1.0
2017-03-07,92.64,92.92,91.8,92.11,81.1620203858551,162285,0.0,1.0
2017-03-06,92.24,93.2,92.0887,92.65,81.6378372462217,125513,0.0,1.0
2017-03-03,93.99,94.71,92.79,93.05,81.9902941798265,209435,0.0,1.0
2017-03-02,96.03,97.01,94.33,94.44,83.2150820241033,229719,0.0,1.0
2017-03-01,95.08,96.89,94.1,96.51,85.0390466555084,358418,0.0,1.0
2017-02-28,96.23,96.48,93.59,93.93,82.7656994337572,405166,0.0,1.0
2017-02-27,98.15,98.75,96.3,96.62,85.1359723122497,362825,0.0,1.0
2017-02-24,97.15,99.53,96.63,98.9,87.1449768337973,602400,0.0,1.0
2017-02-23,92.5,99.13,92.14,97.29,85.7263376760378,1311529,0.0,1.0
2017-02-22,89.03,90.67,88.94,89.83,79.1530158643075,153740,0.0,1.0
2017-02-21,88.98,90.73,88.975,89.71,79.0472787842261,263959,0.35,1.0
2017-02-17,89.76,89.76,88.71,88.98,78.099343395741,221105,0.0,1.0
2017-02-16,89.41,90.5544,88.9,89.63,78.6698600647367,143064,0.0,1.0
2017-02-15,88.72,89.99,87.56,89.88,78.8892895528119,267384,0.0,1.0
2017-02-14,89.01,90.0,88.48,89.0,78.116897754787,263133,0.0,1.0
2017-02-13,89.79,90.28,89.01,89.4,78.4679849357074,209763,0.0,1.0
2017-02-10,90.13,90.29,89.17,89.43,78.4943164742765,111276,0.0,1.0
2017-02-09,88.8,90.5,88.68,89.56,78.6084198080756,164000,0.0,1.0
2017-02-08,87.88,89.34,86.61,88.84,77.9764628824189,268612,0.0,1.0
2017-02-07,86.77,88.135,86.44,87.77,77.0373046734568,120265,0.0,1.0
2017-02-06,86.89,87.19,86.03,86.52,75.9401572330806,124595,0.0,1.0
2017-02-03,86.37,87.09,86.15,86.72,76.1157008235408,266666,0.0,1.0
2017-02-02,86.06,86.39,85.45,85.64,75.1677654350558,174947,0.0,1.0
2017-02-01,87.07,88.79,85.85,85.97,75.4574123593151,171149,0.0,1.0
2017-01-31,84.85,86.82,84.21,86.48,75.9050485149886,235398,0.0,1.0
2017-01-30,86.25,86.5,84.69,84.91,74.527031329876,214208,0.0,1.0
2017-01-27,88.33,88.33,86.38,86.44,75.8699397968965,195536,0.0,1.0
2017-01-26,87.91,88.59,87.23,88.24,77.4498321110383,268901,0.0,1.0
2017-01-25,85.78,87.85,85.78,87.61,76.8968698010887,148921,0.0,1.0
2017-01-24,83.45,85.19,83.45,85.05,74.6499118431982,117693,0.0,1.0
2017-01-23,82.56,83.65,82.38,83.6,73.3772208123618,154934,0.0,1.0
2017-01-20,82.51,83.46,82.24,82.75,72.6311605529059,107828,0.0,1.0
2017-01-19,82.41,83.23,82.105,82.41,72.3327364491236,102711,0.0,1.0
2017-01-18,81.49,82.87,81.04,82.67,72.5609431167218,128963,0.0,1.0
2017-01-17,82.86,83.06,81.13,81.31,71.3672467015925,130264,0.0,1.0
2017-01-13,82.32,83.74,82.055,83.27,73.0875738881024,214017,0.0,1.0
2017-01-12,81.67,82.23,79.83,82.21,72.1571928586634,121941,0.0,1.0
2017-01-11,80.75,82.04,79.79,81.91,71.8938774729731,144995,0.0,1.0
2017-01-10,81.33,81.7,80.19,80.67,70.8055072121199,406569,0.0,1.0
2017-01-09,81.69,81.89,80.19,80.71,70.8406159302119,235077,0.0,1.0
2017-01-06,82.59,83.145,81.53,82.09,72.0518667043873,261955,0.0,1.0
2017-01-05,83.8,84.815,82.27,82.45,72.3678451672156,272456,0.0,1.0
2017-01-04,84.53,85.58,82.08,84.25,73.9477374813574,671807,0.0,1.0
2017-01-03,85.36,86.13,83.35,84.27,73.9652918404034,182016,0.0,1.0
2016-12-30,85.5,85.685,84.685,84.85,74.474368252738,94695,0.0,1.0
2016-12-29,85.25,85.78,84.67,85.31,74.8781185107964,101489,0.0,1.0
2016-12-28,85.67,85.85,84.69,84.94,74.5533628684451,113850,0.0,1.0
2016-12-27,85.69,86.49,84.8975,85.43,74.9834446650726,152192,0.0,1.0
