,ALLE_Open,ALLE_High,ALLE_Low,ALLE_Close,ALLE_Adj Close,ALLE_Volume,ALLE_Dividend Amount,ALLE_Split Coefficient
2019-05-30,98.02,99.57,97.99,99.48,92.3893953755572,527853,0.0,1.0
2019-05-29,98.31,98.39,97.23,97.79,90.8198529732182,614760,0.0,1.0
2019-05-28,99.73,100.74,98.82,98.82,91.7764379876615,1182912,0.0,1.0
2019-05-24,99.81,99.85,98.97,99.28,92.2036507125585,934767,0.0,1.0
2019-05-23,98.88,99.25,98.1,99.1,92.0364805158597,839297,0.0,1.0
2019-05-22,101.03,102.0,99.56,99.93,92.8073208673043,1192475,0.0,1.0
2019-05-21,100.43,101.58,100.23,101.48,94.2468420055443,600650,0.0,1.0
2019-05-20,100.3,100.41,99.25,99.98,92.853757033054,817755,0.0,1.0
2019-05-17,100.85,101.82,100.47,100.47,93.3088314574008,2120032,0.0,1.0
2019-05-16,101.04,102.54,100.98,101.87,94.6090440983918,1094852,0.0,1.0
2019-05-15,99.13,100.69,99.0,100.43,93.2716825248011,1189486,0.0,1.0
2019-05-14,99.31,100.3,99.01,99.4,92.3150975103578,829290,0.0,1.0
2019-05-13,98.14,99.83,97.87,99.07,92.0086188164099,1131315,0.0,1.0
2019-05-10,99.44,100.6,98.24,100.28,93.1323740275521,758373,0.0,1.0
2019-05-09,99.07,100.3,98.53,100.1,92.9652038308532,861223,0.0,1.0
2019-05-08,99.0,100.41,98.54,99.62,92.5194166396563,972399,0.0,1.0
2019-05-07,99.96,100.74,98.27,99.36,92.277948577758,1031105,0.0,1.0
2019-05-06,100.67,101.85,100.34,101.23,94.0146611767959,629949,0.0,1.0
2019-05-03,99.61,102.39,99.61,102.19,94.9062355591897,675244,0.0,1.0
2019-05-02,99.05,99.78,98.34,98.92,91.8693103191608,738706,0.0,1.0
2019-05-01,99.35,100.4,99.02,99.04,91.9807571169601,619456,0.0,1.0
2019-04-30,98.49,99.56,98.32,99.23,92.1572145468088,589439,0.0,1.0
2019-04-29,98.41,98.88,98.06,98.41,91.3956614285141,592202,0.0,1.0
2019-04-26,96.71,98.31,95.44,98.31,91.3027890970148,553095,0.0,1.0
2019-04-25,95.53,97.5,93.09,96.56,89.6775232957761,1548361,0.0,1.0
2019-04-24,95.99,96.06,95.24,95.5,88.6930765818829,933205,0.0,1.0
2019-04-23,94.08,96.57,94.08,95.99,89.1481510062298,526914,0.0,1.0
2019-04-22,93.58,94.22,93.23,93.96,87.2628426767929,948734,0.0,1.0
2019-04-18,94.09,94.66,93.52,93.75,87.0678107806443,1373453,0.0,1.0
2019-04-17,94.09,94.14,93.34,93.9,87.2071192778933,1088385,0.0,1.0
2019-04-16,94.33,94.41,93.6425,93.9,87.2071192778933,1047012,0.0,1.0
2019-04-15,94.57,94.99,93.9,94.07,87.3650022414422,462056,0.0,1.0
2019-04-12,94.24,95.0,94.22,94.57,87.829363898939,438176,0.0,1.0
2019-04-11,93.58,93.84,93.08,93.77,87.0863852469441,461006,0.0,1.0
2019-04-10,93.49,93.66,92.24,93.33,86.677746988347,786308,0.0,1.0
2019-04-09,93.93,94.4,93.33,93.49,86.8263427187459,724686,0.0,1.0
2019-04-08,94.86,94.92,94.18,94.4,87.6714809353901,442323,0.0,1.0
2019-04-05,94.53,95.27,94.13,94.92,88.1544170591867,746049,0.0,1.0
2019-04-04,93.49,94.16,93.34,94.12,87.4114384071919,580973,0.0,1.0
2019-04-03,93.0,94.64,92.7,93.49,86.8263427187459,748058,0.0,1.0
2019-04-02,92.77,92.99,92.1,92.42,85.8326087717029,519276,0.0,1.0
2019-04-01,91.16,92.84,91.16,92.64,86.0369279010014,666912,0.0,1.0
2019-03-29,90.24,90.91,89.97,90.71,84.2444919030639,827368,0.0,1.0
2019-03-28,88.52,89.87,88.24,89.82,83.4179281527196,609815,0.0,1.0
2019-03-27,88.42,88.89,87.3,88.2,81.9133963824301,396999,0.0,1.0
2019-03-26,87.96,88.52,87.6,88.42,82.1177155117287,457992,0.0,1.0
2019-03-25,87.28,87.82,87.11,87.45,81.216853896185,359032,0.0,1.0
2019-03-22,88.61,88.83,87.16,87.22,81.0032475337364,704571,0.0,1.0
2019-03-21,87.54,89.29,87.36,88.9,82.5635027029256,480803,0.0,1.0
2019-03-20,88.71,88.74,87.1,87.74,81.4861836575331,974217,0.0,1.0
2019-03-19,89.21,89.56,88.51,88.71,82.3870452730768,743815,0.0,1.0
2019-03-18,88.49,89.02,88.28,88.9,82.5635027029256,745753,0.0,1.0
2019-03-15,88.76,89.19,88.23,88.41,82.1084282785788,1411655,0.0,1.0
2019-03-14,89.03,89.47,88.7,88.77,82.4427686719764,625777,0.27,1.0
2019-03-13,89.34,89.92,89.17,89.64,82.9983129352647,656387,0.0,1.0
2019-03-12,88.74,89.14,88.4,88.81,82.2298100377159,597509,0.0,1.0
2019-03-11,88.14,88.92,88.12,88.58,82.0168514034554,518441,0.0,1.0
2019-03-08,87.41,88.07,87.26,87.98,81.4613071401672,450023,0.0,1.0
2019-03-07,89.31,89.31,87.33,87.97,81.4520480691124,619951,0.0,1.0
2019-03-06,90.16,90.63,89.4,89.44,82.8131315141686,730964,0.0,1.0
2019-03-05,90.2,90.83,89.93,89.94,83.2760850669088,674702,0.0,1.0
2019-03-04,91.32,91.51,89.86,90.19,83.5075618432789,618057,0.0,1.0
2019-03-01,90.89,91.74,90.48,91.2,84.4427280198141,732381,0.0,1.0
2019-02-28,90.29,90.4,89.56,89.96,83.2946032090184,720713,0.0,1.0
2019-02-27,88.4,90.51,87.95,90.43,83.7297795485942,640342,0.0,1.0
2019-02-26,88.68,89.6,88.58,88.64,82.0724058297843,634045,0.0,1.0
2019-02-25,89.69,89.9,88.28,88.7,82.1279602561131,733964,0.0,1.0
2019-02-22,88.47,89.86,88.22,89.7,83.0538673615935,799774,0.0,1.0
2019-02-21,87.47,88.69,87.47,88.23,81.6927839165373,769990,0.0,1.0
2019-02-20,87.72,88.17,85.96,87.95,81.4335299270028,1271196,0.0,1.0
2019-02-19,88.12,90.67,87.18,88.02,81.4983434243864,2002116,0.0,1.0
2019-02-15,92.35,92.45,90.8,91.56,84.7760545777871,2165961,0.0,1.0
2019-02-14,93.52,93.52,91.67,91.68,84.8871634304447,1042416,0.0,1.0
2019-02-13,93.24,93.85,92.7,93.77,86.8223092808988,593981,0.0,1.0
2019-02-12,92.24,93.17,92.08,93.04,86.1463970938981,540424,0.0,1.0
2019-02-11,91.48,92.02,91.2,91.51,84.7297592225131,445123,0.0,1.0
2019-02-08,90.45,91.39,89.93,91.39,84.6186503698554,696212,0.0,1.0
2019-02-07,89.52,90.75,88.64,90.74,84.0168107512931,541030,0.0,1.0
2019-02-06,88.94,89.81,88.52,89.64,82.9983129352647,735685,0.0,1.0
2019-02-05,87.56,89.34,87.56,89.1,82.4983230983053,688269,0.0,1.0
2019-02-04,86.56,87.3,86.0,87.28,80.8131721663309,420626,0.0,1.0
2019-02-01,86.0,86.86,85.22,86.75,80.3224414004263,650294,0.0,1.0
2019-01-31,85.69,86.41,85.41,85.86,79.4983840765487,723107,0.0,1.0
2019-01-30,85.49,86.25,84.54,85.91,79.5446794318227,353273,0.0,1.0
2019-01-29,84.5,85.44,83.92,85.03,78.729881179,413286,0.0,1.0
2019-01-28,83.41,84.59,83.03,84.28,78.0354508498896,402505,0.0,1.0
2019-01-25,84.0,84.86,83.7,84.19,77.9521192103964,569853,0.0,1.0
2019-01-24,82.69,83.22,82.37,83.0,76.8502897548747,422252,0.0,1.0
2019-01-23,82.43,83.13,81.75,82.43,76.3225227047509,526179,0.0,1.0
2019-01-22,83.05,83.05,81.64,82.18,76.0910459283808,518578,0.0,1.0
2019-01-18,82.48,84.05,82.35,83.51,77.3225023786697,813548,0.0,1.0
2019-01-17,80.89,82.37,80.89,81.76,75.702164944079,663584,0.0,1.0
2019-01-16,81.55,82.28,80.99,81.01,75.0077346149687,710833,0.0,1.0
2019-01-15,82.0,82.4,80.79,81.75,75.6929058730242,611252,0.0,1.0
2019-01-14,81.67,82.67,81.2,81.77,75.7114240151338,555126,0.0,1.0
2019-01-11,81.54,82.2,81.37,82.07,75.9891961467779,435819,0.0,1.0
2019-01-10,82.15,83.01,81.66,82.2,76.1095640704904,793001,0.0,1.0
2019-01-09,81.54,82.88,80.75,82.35,76.2484501363124,589864,0.0,1.0
2019-01-08,81.14,81.82,80.62,81.44,75.4058746703253,853508,0.0,1.0
2019-01-07,79.73,81.01,79.29,80.33,74.378117783242,610856,0.0,1.0
2019-01-04,80.82,81.11,79.25,79.5,73.6096148856932,1036403,0.0,1.0
2019-01-03,80.64,80.94,78.53,79.68,73.7762781646797,1050775,0.0,1.0
2019-01-02,78.65,81.07,78.31,81.05,75.0447708991879,864250,0.0,1.0
2018-12-31,78.84,80.06,78.72,79.71,73.8040553778441,431618,0.0,1.0
2018-12-28,79.51,79.88,77.91,78.55,72.7300031354869,732665,0.0,1.0
2018-12-27,77.31,79.3,76.53,79.3,73.4244334645972,613670,0.0,1.0
2018-12-26,75.72,78.68,74.83,78.61,72.7855575618157,820039,0.0,1.0
2018-12-24,78.0,78.3,75.32,75.41,69.8226548242783,545803,0.0,1.0
2018-12-21,80.1,81.48,78.31,78.54,72.7207440644321,1130234,0.0,1.0
2018-12-20,81.87,82.44,79.93,80.41,74.4521903516804,875841,0.0,1.0
2018-12-19,84.42,85.38,81.48,81.98,75.9058645072847,1667180,0.0,1.0
2018-12-18,84.48,85.37,83.8,84.31,78.0632280630541,795114,0.0,1.0
2018-12-17,86.21,86.21,83.13,83.67,77.4706475155466,653220,0.0,1.0
2018-12-14,86.25,87.88,85.5,86.35,79.9520785582341,638901,0.21,1.0
2018-12-13,88.23,88.88,87.19,87.44,80.7649000592883,571932,0.0,1.0
2018-12-12,88.51,89.39,87.76,87.84,81.1343643779492,448000,0.0,1.0
2018-12-11,88.59,88.66,86.97,87.31,80.6448241557234,683802,0.0,1.0
2018-12-10,88.73,89.04,85.56,87.23,80.5709312919913,694225,0.0,1.0
2018-12-07,89.84,90.43,88.0,88.67,81.9010028391707,547023,0.0,1.0
2018-12-06,89.18,89.74,87.09,89.74,82.8893198915888,754112,0.0,1.0
2018-12-04,92.65,92.99,90.02,90.28,83.3880967217812,635782,0.0,1.0
2018-12-03,92.69,94.3,91.2,93.1,85.992820168341,1080289,0.0,1.0
2018-11-30,91.95,92.81,90.99,91.59,84.5980923653958,1124536,0.0,1.0
2018-11-29,91.73,92.89,90.95,91.75,84.7458780928602,740111,0.0,1.0
2018-11-28,90.32,92.89,90.14,92.2,85.1615254513538,783681,0.0,1.0
2018-11-27,89.46,90.64,89.19,90.25,83.3603868978816,625260,0.0,1.0
2018-11-26,90.0,90.15,89.18,89.77,82.9170297154884,972307,0.0,1.0
2018-11-23,89.51,89.97,88.6,89.11,82.3074135896978,283617,0.0,1.0
2018-11-21,89.24,90.48,88.74,89.8,82.944739539388,352165,0.0,1.0
2018-11-20,88.75,89.68,88.29,88.75,81.9748957029029,595193,0.0,1.0
2018-11-19,89.19,89.93,88.98,89.44,82.6122216525931,705394,0.0,1.0
2018-11-16,88.06,89.66,87.72,89.27,82.4551993171622,558721,0.0,1.0
2018-11-15,86.54,89.54,86.29,88.46,81.7070340718737,792834,0.0,1.0
2018-11-14,89.37,89.78,86.43,87.11,80.460091996393,682397,0.0,1.0
2018-11-13,89.04,90.64,88.74,88.87,82.0857349985012,664276,0.0,1.0
2018-11-12,89.43,89.61,88.38,88.59,81.8271099754385,351080,0.0,1.0
2018-11-09,90.05,90.5,88.87,89.39,82.5660386127605,505183,0.0,1.0
2018-11-08,89.78,90.69,89.31,90.42,83.5174092333125,435551,0.0,1.0
2018-11-07,89.82,89.99,88.44,89.77,82.9170297154884,480214,0.0,1.0
2018-11-06,88.35,89.43,87.78,89.11,82.3074135896978,319663,0.0,1.0
2018-11-05,88.49,89.22,87.91,88.6,81.8363465834051,628214,0.0,1.0
2018-11-02,88.18,89.0,87.37,88.14,81.411462616945,689225,0.0,1.0
2018-11-01,86.14,88.12,85.99,87.41,80.7371902353887,1096559,0.0,1.0
2018-10-31,85.46,86.71,85.46,85.73,79.1854400970126,712782,0.0,1.0
2018-10-30,81.75,84.83,81.75,84.6,78.1417033967954,796125,0.0,1.0
2018-10-29,83.63,84.27,80.36,81.67,75.4353772626038,1018786,0.0,1.0
2018-10-26,82.3,83.4,81.49,82.71,76.3959844911223,1134594,0.0,1.0
2018-10-25,81.73,86.16,81.63,82.94,76.6084264743523,1569682,0.0,1.0
2018-10-24,82.33,82.89,79.64,79.74,73.6527119250646,1210491,0.0,1.0
2018-10-23,80.38,83.28,80.04,82.75,76.4329309229884,1097392,0.0,1.0
2018-10-22,81.97,82.04,81.04,81.51,75.2875915351394,620640,0.0,1.0
2018-10-19,82.8,83.31,81.55,81.79,75.546216558202,477546,0.0,1.0
2018-10-18,83.96,84.46,82.03,82.71,76.3959844911223,532003,0.0,1.0
2018-10-17,84.95,84.95,83.29,84.17,77.7445292542348,408180,0.0,1.0
2018-10-16,84.29,85.31,83.85,85.23,78.7236096986864,401044,0.0,1.0
2018-10-15,83.59,84.41,83.16,83.83,77.430484583373,402155,0.0,1.0
2018-10-12,87.3,87.3,82.6,83.77,77.3750649355738,696439,0.0,1.0
2018-10-11,84.57,84.77,82.62,82.76,76.4421675309549,756452,0.0,1.0
2018-10-10,87.72,87.72,84.48,84.56,78.1047569649293,871452,0.0,1.0
2018-10-09,88.3,89.28,86.78,87.62,80.9311590026857,882920,0.0,1.0
2018-10-08,89.44,89.44,88.27,88.37,81.623904600175,764290,0.0,1.0
2018-10-05,90.51,91.09,89.15,89.55,82.7138243402249,395109,0.0,1.0
2018-10-04,90.92,91.15,89.83,90.19,83.3049672500824,346566,0.0,1.0
2018-10-03,91.34,92.07,90.8,91.22,84.2563378706344,544422,0.0,1.0
2018-10-02,90.87,91.57,90.68,91.32,84.3487039502997,509822,0.0,1.0
2018-10-01,91.55,92.87,90.71,91.14,84.1824450069022,783046,0.0,1.0
2018-09-28,89.79,90.78,89.69,90.57,83.6559583528103,516834,0.0,1.0
2018-09-27,89.65,90.49,89.13,89.99,83.1202350907519,479236,0.0,1.0
2018-09-26,89.13,90.03,88.9,89.53,82.6953511242918,347269,0.0,1.0
2018-09-25,89.36,89.56,88.8,89.13,82.3258868056309,381200,0.0,1.0
2018-09-24,89.98,90.31,88.99,89.39,82.5660386127605,355288,0.0,1.0
2018-09-21,90.43,90.78,89.67,90.07,83.1941279544841,1112561,0.0,1.0
2018-09-20,91.12,91.58,90.74,90.91,83.9700030236722,691655,0.0,1.0
2018-09-19,90.59,91.07,90.31,90.58,83.6651949607769,472131,0.0,1.0
2018-09-18,89.1,90.49,88.79,90.37,83.4712261934799,599923,0.0,1.0
2018-09-17,88.0,89.11,87.73,88.89,82.1042082144343,744070,0.0,1.0
2018-09-14,88.96,89.23,87.7,87.82,81.1158911620162,758023,0.21,1.0
2018-09-13,89.94,89.94,88.96,89.34,82.3230003000628,471825,0.0,1.0
2018-09-12,89.64,90.17,89.14,89.74,82.6915832429778,421702,0.0,1.0
2018-09-11,89.78,90.16,89.23,89.7,82.6547249486863,488419,0.0,1.0
2018-09-10,89.0,90.18,89.0,89.8,82.746870684415,495497,0.0,1.0
2018-09-07,88.8,89.19,88.29,88.71,81.7424821649717,341780,0.0,1.0
2018-09-06,89.2,89.9,88.69,88.93,81.9452027835749,461523,0.0,1.0
2018-09-05,87.29,89.28,87.29,89.2,82.1939962700425,435742,0.0,1.0
2018-09-04,87.17,87.29,86.21,87.15,80.3050086876032,565924,0.0,1.0
2018-08-31,87.13,87.88,87.07,87.22,80.3695107026133,644379,0.0,1.0
2018-08-30,86.9,87.43,86.21,87.29,80.4340127176235,778076,0.0,1.0
2018-08-29,87.76,88.02,86.57,86.96,80.1299317897186,505652,0.0,1.0
2018-08-28,87.95,88.02,87.28,87.72,80.8302393812571,332697,0.0,1.0
2018-08-27,87.89,88.4,87.5,87.69,80.8025956605384,310685,0.0,1.0
2018-08-24,86.77,87.41,86.42,87.27,80.4155835704777,380054,0.0,1.0
2018-08-23,87.1,87.61,86.3,86.44,79.6507739639291,410902,0.0,1.0
2018-08-22,87.53,87.53,86.42,87.1,80.2589358197388,360471,0.0,1.0
2018-08-21,86.96,88.12,86.9,87.79,80.8947413962672,501123,0.0,1.0
2018-08-20,86.99,87.83,86.47,86.96,80.1299317897186,545688,0.0,1.0
2018-08-17,85.3,86.99,85.21,86.7,79.8903528768238,485609,0.0,1.0
2018-08-16,85.63,87.08,85.13,85.43,78.7201020330688,818560,0.0,1.0
2018-08-15,82.88,85.69,82.25,85.3,78.6003125766214,1028278,0.0,1.0
2018-08-14,81.98,83.51,81.67,83.27,76.7297541413278,391958,0.0,1.0
2018-08-13,81.92,82.29,81.27,81.73,75.3107098111051,531841,0.0,1.0
2018-08-10,82.19,82.39,81.46,81.8,75.3752118261152,460560,0.0,1.0
2018-08-09,82.63,83.26,82.48,82.56,76.0755194176537,608612,0.0,1.0
2018-08-08,83.18,83.18,82.45,82.52,76.0386611233622,485952,0.0,1.0
2018-08-07,82.87,83.5,82.74,83.1,76.5731063905889,480904,0.0,1.0
2018-08-06,81.58,82.71,80.95,82.57,76.0847339912266,459504,0.0,1.0
2018-08-03,81.4,81.92,80.83,81.72,75.3014952375322,301553,0.0,1.0
2018-08-02,80.55,81.32,80.24,81.2,74.8223374117428,348552,0.0,1.0
2018-08-01,81.54,82.28,80.58,80.88,74.5274710574108,579796,0.0,1.0
2018-07-31,81.29,81.89,80.66,81.54,75.1356329132205,665591,0.0,1.0
2018-07-30,81.89,82.45,80.86,80.93,74.5735439252751,795611,0.0,1.0
2018-07-27,81.73,82.1,81.11,81.6,75.1909203546577,1123089,0.0,1.0
2018-07-26,77.5,82.2,75.89,81.48,75.0803454717832,1136768,0.0,1.0
2018-07-25,80.0,80.36,78.41,80.09,73.7995197451537,1089775,0.0,1.0
2018-07-24,78.86,79.96,78.82,79.82,73.550726258686,1328715,0.0,1.0
2018-07-23,79.73,79.85,78.46,78.71,72.5279085920969,483552,0.0,1.0
2018-07-20,78.38,80.47,78.05,79.49,73.2466453307812,609174,0.0,1.0
2018-07-19,78.92,79.22,78.28,78.68,72.5002648713783,909496,0.0,1.0
2018-07-18,80.05,80.36,79.19,79.23,73.0070664178864,588366,0.0,1.0
2018-07-17,78.74,80.12,78.74,80.08,73.7903051715808,516374,0.0,1.0
2018-07-16,79.59,79.81,79.0,79.24,73.0162809914593,685475,0.0,1.0
2018-07-13,79.3,80.03,77.86,79.71,73.4493659493844,546517,0.0,1.0
2018-07-12,78.4,79.28,78.0,79.08,72.8688478142933,434510,0.0,1.0
2018-07-11,78.09,78.23,77.46,77.91,71.790742706267,305000,0.0,1.0
2018-07-10,77.99,78.44,77.66,78.35,72.1961839434734,594350,0.0,1.0
2018-07-09,77.26,78.35,76.89,77.94,71.8183864269856,660417,0.0,1.0
2018-07-06,77.73,77.73,76.69,76.86,70.8232124811151,1010242,0.0,1.0
2018-07-05,77.33,78.07,76.82,77.88,71.7630989855483,528384,0.0,1.0
2018-07-03,78.09,78.74,76.92,77.02,70.9706456582811,233789,0.0,1.0
2018-07-02,76.95,77.71,76.65,77.63,71.5327346462265,466732,0.0,1.0
2018-06-29,77.64,78.16,76.89,77.36,71.2839411597589,669590,0.0,1.0
2018-06-28,77.15,77.51,76.64,77.18,71.1180788354471,734662,0.0,1.0
2018-06-27,76.46,77.8,76.25,77.39,71.3115848804775,1331556,0.0,1.0
2018-06-26,76.8,76.99,76.19,76.33,70.3348400817528,719793,0.0,1.0
2018-06-25,77.5,77.5,76.14,76.38,70.3809129496171,793872,0.0,1.0
2018-06-22,78.35,78.48,77.45,77.69,71.5880220876637,786874,0.0,1.0
2018-06-21,79.82,79.82,77.5,77.88,71.7630989855483,663918,0.0,1.0
2018-06-20,80.35,80.48,79.29,80.0,73.7165885829978,635750,0.0,1.0
2018-06-19,80.95,81.04,79.29,80.17,73.8732363337367,621640,0.0,1.0
2018-06-18,81.66,81.87,81.14,81.48,75.0803454717832,673211,0.0,1.0
2018-06-15,81.57,82.15,80.75,82.07,75.6240053125828,1195237,0.0,1.0
2018-06-14,81.16,82.46,80.84,81.79,75.3659972525424,599881,0.21,1.0
2018-06-13,82.12,82.12,80.34,80.9,74.3549899723253,934254,0.0,1.0
2018-06-12,81.41,82.23,81.09,82.17,75.5222438322123,605324,0.0,1.0
2018-06-11,81.13,81.59,81.13,81.26,74.6858650822145,813802,0.0,1.0
2018-06-08,80.15,81.14,80.06,81.12,74.5571914283687,884923,0.0,1.0
2018-06-07,79.44,80.42,79.42,80.21,73.720812678371,399946,0.0,1.0
2018-06-06,79.22,79.23,78.53,79.23,72.8200971014504,356608,0.0,1.0
2018-06-05,78.5,79.53,78.5,79.17,72.7649512498022,555902,0.0,1.0
2018-06-04,78.14,78.5,77.71,78.32,71.9837183514527,490901,0.0,1.0
2018-06-01,77.1,78.33,77.09,77.89,71.5885064146405,725644,0.0,1.0
2018-05-31,79.31,79.31,76.42,76.43,70.2466240245343,719411,0.0,1.0
2018-05-30,78.82,79.71,78.13,79.21,72.801715150901,604194,0.0,1.0
2018-05-29,78.38,79.31,77.83,78.27,71.9377634750792,990522,0.0,1.0
2018-05-25,79.14,79.75,78.38,78.79,72.4156941893636,637825,0.0,1.0
2018-05-24,79.26,79.59,78.51,79.26,72.8476700272745,759641,0.0,1.0
2018-05-23,78.28,79.27,78.14,79.22,72.8109061261757,1059126,0.0,1.0
2018-05-22,78.85,79.09,78.39,78.67,72.3054024860672,1015601,0.0,1.0
2018-05-21,78.75,79.09,78.45,78.78,72.4065032140889,577190,0.0,1.0
2018-05-18,76.88,78.5,76.6,78.37,72.0296732278262,1382689,0.0,1.0
2018-05-17,76.73,77.32,76.64,76.87,70.6510269366211,569232,0.0,1.0
2018-05-16,76.56,77.36,76.5,77.02,70.7888915657416,403439,0.0,1.0
2018-05-15,76.58,76.72,75.65,76.46,70.2741969503584,545251,0.0,1.0
2018-05-14,77.33,78.02,76.65,76.85,70.6326449860717,677364,0.0,1.0
2018-05-11,77.19,78.23,76.91,77.28,71.0278569228838,480801,0.0,1.0
2018-05-10,76.43,77.39,76.27,77.31,71.0554298487079,440977,0.0,1.0
2018-05-09,75.93,76.55,75.07,76.28,70.1087593954138,1018774,0.0,1.0
2018-05-08,75.63,76.21,75.26,75.89,69.7503113597005,927249,0.0,1.0
2018-05-07,76.2,76.56,75.44,75.74,69.61244673058,939357,0.0,1.0
2018-05-04,74.07,76.47,74.0,76.15,69.9892767168427,1095932,0.0,1.0
2018-05-03,74.73,75.57,73.85,74.82,68.7668770053075,1348283,0.0,1.0
2018-05-02,75.75,77.72,74.94,75.12,69.0426062635486,2406526,0.0,1.0
2018-05-01,77.23,77.76,75.44,77.14,70.899183269038,1534407,0.0,1.0
2018-04-30,78.0,78.46,76.92,77.18,70.9359471701368,1947671,0.0,1.0
2018-04-27,78.03,78.69,77.05,77.83,71.5333605629923,1842596,0.0,1.0
2018-04-26,75.5,79.54,75.5,78.59,72.2318746838696,4987435,0.0,1.0
2018-04-25,81.94,83.14,81.28,83.03,76.3126677058365,1287416,0.0,1.0
2018-04-24,84.95,85.87,81.58,82.15,75.5038618816629,916961,0.0,1.0
2018-04-23,85.13,85.26,83.97,84.52,77.6821230217668,560432,0.0,1.0
2018-04-20,85.55,86.12,84.31,84.75,77.8935154530849,587022,0.0,1.0
2018-04-19,86.14,86.34,84.68,85.39,78.4817378706658,551504,0.0,1.0
2018-04-18,86.09,87.04,85.76,86.5,79.5019361261575,578739,0.0,1.0
2018-04-17,85.72,85.98,85.1,85.62,78.6931303019839,801388,0.0,1.0
2018-04-16,85.3,86.05,84.87,85.37,78.4633559201164,627643,0.0,1.0
2018-04-13,85.77,85.84,84.17,84.56,77.7188869228656,335317,0.0,1.0
2018-04-12,84.98,85.78,84.39,85.31,78.4082100684682,587375,0.0,1.0
2018-04-11,84.43,85.24,84.34,84.54,77.7005049723162,453193,0.0,1.0
2018-04-10,85.64,86.16,85.07,85.23,78.3346822662706,651729,0.0,1.0
2018-04-09,85.58,85.68,84.45,84.54,77.7005049723162,334393,0.0,1.0
2018-04-06,85.52,86.23,83.95,84.75,77.8935154530849,567846,0.0,1.0
2018-04-05,86.08,86.66,84.8,85.94,78.9872415107743,990901,0.0,1.0
2018-04-04,83.45,86.13,82.85,85.74,78.8034220052803,971692,0.0,1.0
2018-04-03,83.44,85.0,83.22,84.59,77.7464598486897,623305,0.0,1.0
2018-04-02,85.28,85.35,82.25,83.24,76.5056781866052,530739,0.0,1.0
2018-03-29,83.72,85.77,83.33,85.29,78.3898281179188,807114,0.0,1.0
2018-03-28,84.0,84.05,82.91,83.13,76.4045774585835,717868,0.0,1.0
2018-03-27,85.08,86.0,83.82,84.0,77.2041923074824,805833,0.0,1.0
2018-03-26,84.14,84.62,83.19,84.56,77.7188869228656,762366,0.0,1.0
2018-03-23,84.86,84.86,82.84,82.96,76.2483308789136,772713,0.0,1.0
2018-03-22,85.29,86.67,84.55,84.6,77.7556508239644,686645,0.0,1.0
2018-03-21,85.77,86.69,85.53,85.94,78.9872415107743,350007,0.0,1.0
2018-03-20,85.32,86.27,84.94,85.63,78.7023212772586,371382,0.0,1.0
2018-03-19,85.84,85.97,84.48,85.25,78.35306421682,407997,0.0,1.0
2018-03-16,85.37,86.27,85.26,85.88,78.9320956591261,654712,0.0,1.0
2018-03-15,85.53,85.83,84.79,85.48,78.5644566481381,313852,0.0,1.0
2018-03-14,86.41,86.41,85.24,85.36,78.4541649448417,294285,0.21,1.0
2018-03-13,87.7,87.99,85.28,86.09,78.9309227544866,643161,0.0,1.0
2018-03-12,87.52,87.78,87.05,87.4,80.1319856980152,621784,0.0,1.0
2018-03-09,85.25,87.3,85.25,87.21,79.9577857291065,705529,0.0,1.0
2018-03-08,84.43,85.16,84.16,84.76,77.7115229721255,526380,0.0,1.0
2018-03-07,83.27,84.15,83.14,83.93,76.9505441605768,450479,0.0,1.0
2018-03-06,83.09,84.37,82.71,83.92,76.9413757411606,706807,0.0,1.0
2018-03-05,81.62,83.31,81.42,83.01,76.1070495742819,559738,0.0,1.0
2018-03-02,81.6,82.43,80.59,82.23,75.3919128598145,630085,0.0,1.0
2018-03-01,84.15,84.92,81.86,82.07,75.2452181491545,957412,0.0,1.0
2018-02-28,87.03,87.05,84.1,84.11,77.1155757100693,1141028,0.0,1.0
2018-02-27,87.61,87.85,86.69,86.97,79.7377436631165,1218550,0.0,1.0
2018-02-26,86.55,88.0,85.97,87.85,80.5445645717464,1002809,0.0,1.0
2018-02-23,86.5,87.09,85.83,86.17,79.0042701098166,794750,0.0,1.0
2018-02-22,87.27,88.29,85.57,86.04,78.8850806574054,1061858,0.0,1.0
2018-02-21,86.13,87.94,85.44,86.72,79.5085331777103,1168828,0.0,1.0
2018-02-20,86.21,88.41,85.3,85.66,78.5366807195879,1653573,0.0,1.0
2018-02-16,82.19,83.54,81.85,82.72,75.8411654112107,692073,0.0,1.0
2018-02-15,80.8,82.57,80.52,82.26,75.4194181180633,685453,0.0,1.0
2018-02-14,78.93,80.5,78.75,79.97,73.3198500717423,1074414,0.0,1.0
2018-02-13,79.47,80.4,78.94,79.65,73.0264606504223,623074,0.0,1.0
2018-02-12,79.15,80.4,78.98,79.75,73.1181448445848,1009942,0.0,1.0
2018-02-09,78.21,79.02,76.15,78.49,71.9629239981374,1265758,0.0,1.0
2018-02-08,79.92,80.24,77.24,77.32,70.8902189264363,885441,0.0,1.0
2018-02-07,79.74,81.2,79.74,79.96,73.310681652326,578342,0.0,1.0
2018-02-06,77.65,80.93,76.76,80.11,73.4482079435698,1131370,0.0,1.0
