,MDXG_Open,MDXG_High,MDXG_Low,MDXG_Close,MDXG_Adj Close,MDXG_Volume,MDXG_Dividend Amount,MDXG_Split Coefficient
2024-01-10,8.0,8.15,7.95,8.1,8.1,500219,0.0,1.0
2024-01-09,8.07,8.26,7.99,8.03,8.03,562522,0.0,1.0
2024-01-08,7.74,8.245,7.74,8.22,8.22,707181,0.0,1.0
2024-01-05,7.75,7.89,7.729,7.8,7.8,774532,0.0,1.0
2024-01-04,7.79,7.9,7.61,7.76,7.76,676601,0.0,1.0
2024-01-03,7.84,8.02,7.735,7.775,7.775,722923,0.0,1.0
2024-01-02,8.28,8.31,7.7,7.87,7.87,1613872,0.0,1.0
2023-12-29,8.92,8.96,8.73,8.77,8.77,526307,0.0,1.0
2023-12-28,8.87,8.915,8.52,8.9,8.9,705515,0.0,1.0
2023-12-27,8.91,9.04,8.885,9.0,9.0,444241,0.0,1.0
2023-12-26,8.93,9.1799,8.91,8.98,8.98,619416,0.0,1.0
2023-12-22,9.09,9.18,8.8101,8.9,8.9,540225,0.0,1.0
2023-12-21,9.18,9.205,8.93,8.98,8.98,488387,0.0,1.0
2023-12-20,9.13,9.27,8.915,8.95,8.95,743097,0.0,1.0
2023-12-19,8.88,9.14,8.83,9.14,9.14,783803,0.0,1.0
2023-12-18,8.99,9.13,8.78,8.79,8.79,628700,0.0,1.0
2023-12-15,9.01,9.07,8.675,8.96,8.96,1691030,0.0,1.0
2023-12-14,8.3,8.98,8.3,8.92,8.92,1281214,0.0,1.0
2023-12-13,8.0,8.405,7.995,8.31,8.31,1645392,0.0,1.0
2023-12-12,8.04,8.15,7.75,8.02,8.02,650780,0.0,1.0
2023-12-11,8.01,8.065,7.91,8.05,8.05,438305,0.0,1.0
2023-12-08,7.89,8.18,7.81,8.01,8.01,468732,0.0,1.0
2023-12-07,7.91,8.08,7.78,7.93,7.93,578507,0.0,1.0
2023-12-06,7.96,8.005,7.76,7.87,7.87,600391,0.0,1.0
2023-12-05,7.93,7.98,7.57,7.86,7.86,668242,0.0,1.0
2023-12-04,7.88,8.2,7.62,7.99,7.99,795143,0.0,1.0
2023-12-01,7.74,7.99,7.61,7.99,7.99,626840,0.0,1.0
2023-11-30,7.9,7.9,7.625,7.77,7.77,588082,0.0,1.0
2023-11-29,7.91,8.005,7.77,7.78,7.78,773948,0.0,1.0
2023-11-28,7.9,7.94,7.725,7.89,7.89,612935,0.0,1.0
2023-11-27,7.61,8.0,7.54,7.92,7.92,858007,0.0,1.0
2023-11-24,7.59,7.74,7.53,7.66,7.66,203105,0.0,1.0
2023-11-22,7.29,7.645,7.165,7.57,7.57,610926,0.0,1.0
2023-11-21,7.08,7.26,6.96,7.21,7.21,479623,0.0,1.0
2023-11-20,7.05,7.21,7.0,7.17,7.17,392245,0.0,1.0
2023-11-17,6.77,7.125,6.77,7.06,7.06,689727,0.0,1.0
2023-11-16,6.6,6.73,6.44,6.7,6.7,536611,0.0,1.0
2023-11-15,6.65,6.82,6.41,6.6,6.6,839954,0.0,1.0
2023-11-14,6.45,6.72,6.43,6.69,6.69,851307,0.0,1.0
2023-11-13,5.89,6.215,5.83,6.16,6.16,698853,0.0,1.0
2023-11-10,5.78,6.01,5.57,5.94,5.94,632557,0.0,1.0
2023-11-09,6.17,6.17,5.68,5.7,5.7,1003938,0.0,1.0
2023-11-08,6.48,6.5,6.065,6.1,6.1,1313344,0.0,1.0
2023-11-07,6.7,6.74,6.37,6.49,6.49,478322,0.0,1.0
2023-11-06,6.82,6.83,6.53,6.69,6.69,561601,0.0,1.0
2023-11-03,6.51,6.95,6.51,6.82,6.82,904539,0.0,1.0
2023-11-02,6.46,6.64,6.36,6.49,6.49,509860,0.0,1.0
2023-11-01,6.54,6.6,6.2,6.45,6.45,579015,0.0,1.0
2023-10-31,6.49,6.58,6.01,6.56,6.56,850522,0.0,1.0
2023-10-30,6.24,6.33,6.13,6.32,6.32,828575,0.0,1.0
2023-10-27,6.4,6.89,6.13,6.15,6.15,872611,0.0,1.0
2023-10-26,6.1,6.265,6.0295,6.13,6.13,363605,0.0,1.0
2023-10-25,6.14,6.23,6.045,6.06,6.06,316478,0.0,1.0
2023-10-24,5.99,6.23,5.97,6.23,6.23,403095,0.0,1.0
2023-10-23,6.01,6.13,5.98,5.99,5.99,324682,0.0,1.0
2023-10-20,6.13,6.195,5.9104,6.08,6.08,369978,0.0,1.0
2023-10-19,6.3,6.3,6.01,6.09,6.09,456396,0.0,1.0
2023-10-18,6.61,6.61,6.28,6.3,6.3,363257,0.0,1.0
2023-10-17,6.36,6.71,6.35,6.66,6.66,506553,0.0,1.0
2023-10-16,6.32,6.52,6.299,6.46,6.46,425628,0.0,1.0
2023-10-13,6.35,6.35,6.16,6.34,6.34,683702,0.0,1.0
2023-10-12,6.78,6.79,6.285,6.3,6.3,794791,0.0,1.0
2023-10-11,6.98,7.09,6.76,6.81,6.81,548186,0.0,1.0
2023-10-10,7.35,7.37,6.8512,6.98,6.98,649207,0.0,1.0
2023-10-09,7.41,7.41,7.28,7.33,7.33,310035,0.0,1.0
2023-10-06,7.47,7.51,7.2386,7.45,7.45,373546,0.0,1.0
2023-10-05,7.27,7.58,7.225,7.56,7.56,582076,0.0,1.0
2023-10-04,7.42,7.48,7.21,7.31,7.31,671352,0.0,1.0
2023-10-03,7.48,7.52,7.38,7.5,7.5,735372,0.0,1.0
2023-10-02,7.33,7.57,7.325,7.5,7.5,797639,0.0,1.0
2023-09-29,7.6,7.6,7.15,7.29,7.29,925720,0.0,1.0
2023-09-28,7.73,7.8,7.495,7.58,7.58,496554,0.0,1.0
2023-09-27,7.78,7.84,7.565,7.75,7.75,800666,0.0,1.0
2023-09-26,7.71,7.98,7.71,7.78,7.78,888791,0.0,1.0
2023-09-25,7.66,7.79,7.48,7.71,7.71,377754,0.0,1.0
2023-09-22,7.65,7.75,7.505,7.58,7.58,368063,0.0,1.0
2023-09-21,7.75,7.75,7.57,7.7,7.7,388370,0.0,1.0
2023-09-20,7.84,8.025,7.78,7.78,7.78,538354,0.0,1.0
2023-09-19,7.57,7.85,7.495,7.85,7.85,575158,0.0,1.0
2023-09-18,7.52,7.58,7.395,7.57,7.57,502669,0.0,1.0
2023-09-15,7.71,7.74,7.425,7.54,7.54,2358651,0.0,1.0
2023-09-14,7.66,7.76,7.64,7.7,7.7,382436,0.0,1.0
2023-09-13,7.95,7.96,7.592,7.61,7.61,402602,0.0,1.0
2023-09-12,8.16,8.285,7.935,7.95,7.95,530431,0.0,1.0
2023-09-11,7.99,8.2,7.89,8.16,8.16,649019,0.0,1.0
2023-09-08,7.69,7.97,7.61,7.94,7.94,519792,0.0,1.0
2023-09-07,7.68,7.76,7.57,7.65,7.65,535781,0.0,1.0
2023-09-06,7.51,7.7,7.35,7.68,7.68,489224,0.0,1.0
2023-09-05,7.67,7.72,7.465,7.49,7.49,495070,0.0,1.0
2023-09-01,7.47,7.73,7.47,7.68,7.68,812079,0.0,1.0
2023-08-31,7.36,7.47,7.32,7.42,7.42,1248713,0.0,1.0
2023-08-30,7.26,7.419,7.26,7.36,7.36,549408,0.0,1.0
2023-08-29,7.32,7.44,7.29,7.32,7.32,586912,0.0,1.0
2023-08-28,7.42,7.52,7.32,7.33,7.33,282247,0.0,1.0
2023-08-25,7.26,7.495,7.26,7.4,7.4,458230,0.0,1.0
2023-08-24,7.56,7.58,7.25,7.26,7.26,368487,0.0,1.0
2023-08-23,7.38,7.63,7.37,7.59,7.59,543011,0.0,1.0
2023-08-22,7.4,7.53,7.325,7.39,7.39,366503,0.0,1.0
2023-08-21,7.47,7.5,7.305,7.39,7.39,428535,0.0,1.0
2023-08-18,7.24,7.48,7.15,7.44,7.44,477909,0.0,1.0
2023-08-17,7.38,7.45,7.25,7.31,7.31,476867,0.0,1.0
2023-08-16,7.47,7.555,7.26,7.36,7.36,472318,0.0,1.0
2023-08-15,7.42,7.63,7.36,7.49,7.49,538045,0.0,1.0
2023-08-14,7.5,7.525,7.36,7.47,7.47,459606,0.0,1.0
2023-08-11,7.63,7.63,7.525,7.55,7.55,585585,0.0,1.0
2023-08-10,7.51,7.91,7.51,7.6,7.6,1500980,0.0,1.0
2023-08-09,7.38,7.525,7.35,7.44,7.44,797464,0.0,1.0
2023-08-08,7.45,7.52,7.27,7.33,7.33,801235,0.0,1.0
2023-08-07,7.72,7.75,7.45,7.45,7.45,658225,0.0,1.0
2023-08-04,7.71,7.89,7.61,7.73,7.73,726042,0.0,1.0
2023-08-03,7.77,8.215,7.74,7.75,7.75,1087909,0.0,1.0
2023-08-02,8.55,8.6,7.5,7.7,7.7,1510590,0.0,1.0
2023-08-01,8.02,8.2,7.795,7.93,7.93,1219479,0.0,1.0
2023-07-31,7.95,8.13,7.86,8.07,8.07,724095,0.0,1.0
2023-07-28,7.75,8.08,7.75,7.97,7.97,883776,0.0,1.0
2023-07-27,7.75,7.94,7.565,7.6,7.6,849097,0.0,1.0
2023-07-26,7.65,7.7,7.53,7.67,7.67,553718,0.0,1.0
2023-07-25,7.44,7.73,7.28,7.65,7.65,675217,0.0,1.0
2023-07-24,7.55,7.57,7.32,7.46,7.46,536534,0.0,1.0
2023-07-21,7.59,7.79,7.52,7.6,7.6,941340,0.0,1.0
2023-07-20,7.52,7.67,7.39,7.52,7.52,866505,0.0,1.0
2023-07-19,7.61,7.775,7.55,7.55,7.55,911396,0.0,1.0
2023-07-18,7.71,7.88,7.455,7.64,7.64,1321967,0.0,1.0
2023-07-17,6.89,7.61,6.86,7.6,7.6,1770300,0.0,1.0
2023-07-14,6.53,6.78,6.45,6.71,6.71,915442,0.0,1.0
2023-07-13,6.68,6.71,6.35,6.35,6.35,542006,0.0,1.0
2023-07-12,6.6,6.67,6.49,6.65,6.65,529619,0.0,1.0
2023-07-11,6.61,6.67,6.46,6.52,6.52,391697,0.0,1.0
2023-07-10,6.54,6.66,6.52,6.61,6.61,627505,0.0,1.0
2023-07-07,6.56,6.64,6.525,6.56,6.56,441028,0.0,1.0
2023-07-06,6.39,6.56,6.29,6.53,6.53,491714,0.0,1.0
2023-07-05,6.55,6.55,6.3,6.44,6.44,814373,0.0,1.0
2023-07-03,6.7,6.79,6.46,6.6,6.6,543555,0.0,1.0
2023-06-30,6.53,6.66,6.39,6.61,6.61,1352792,0.0,1.0
2023-06-29,6.46,6.62,6.412,6.46,6.46,737980,0.0,1.0
2023-06-28,6.37,6.54,6.34,6.42,6.42,1096419,0.0,1.0
2023-06-27,6.62,6.795,6.37,6.4,6.4,1280693,0.0,1.0
2023-06-26,6.48,6.49,6.34,6.35,6.35,903937,0.0,1.0
2023-06-23,6.37,6.59,6.31,6.45,6.45,1838883,0.0,1.0
2023-06-22,6.24,6.54,6.1411,6.37,6.37,1741610,0.0,1.0
2023-06-21,5.71,6.33,5.71,6.27,6.27,2543474,0.0,1.0
2023-06-20,5.75,5.88,5.66,5.85,5.85,896236,0.0,1.0
2023-06-16,5.85,5.94,5.695,5.73,5.73,1601899,0.0,1.0
2023-06-15,5.72,5.8,5.505,5.75,5.75,804308,0.0,1.0
2023-06-14,5.95,6.16,5.65,5.71,5.71,969480,0.0,1.0
2023-06-13,5.95,6.03,5.87,5.94,5.94,712875,0.0,1.0
2023-06-12,5.77,5.965,5.71,5.9,5.9,696948,0.0,1.0
2023-06-09,5.7,5.81,5.57,5.76,5.76,362646,0.0,1.0
2023-06-08,5.78,5.79,5.47,5.64,5.64,1216574,0.0,1.0
2023-06-07,5.75,6.0,5.71,5.78,5.78,548440,0.0,1.0
2023-06-06,5.85,5.95,5.68,5.75,5.75,898921,0.0,1.0
2023-06-05,5.72,5.92,5.72,5.82,5.82,545685,0.0,1.0
2023-06-02,5.86,5.92,5.67,5.78,5.78,645142,0.0,1.0
2023-06-01,5.81,5.99,5.68,5.79,5.79,559443,0.0,1.0
2023-05-31,5.78,5.94,5.74,5.86,5.86,795205,0.0,1.0
2023-05-30,5.75,5.94,5.64,5.77,5.77,307152,0.0,1.0
2023-05-26,5.69,5.79,5.59,5.77,5.77,330978,0.0,1.0
2023-05-25,5.99,5.99,5.6101,5.68,5.68,372036,0.0,1.0
2023-05-24,6.34,6.34,5.8377,5.96,5.96,825966,0.0,1.0
2023-05-23,6.12,6.12,5.84,5.89,5.89,699597,0.0,1.0
2023-05-22,5.82,6.02,5.785,5.83,5.83,599757,0.0,1.0
2023-05-19,5.74,5.86,5.69,5.77,5.77,402075,0.0,1.0
2023-05-18,5.67,5.735,5.59,5.63,5.63,485093,0.0,1.0
2023-05-17,6.0,6.04,5.645,5.68,5.68,754816,0.0,1.0
2023-05-16,5.91,6.03,5.84,5.99,5.99,606081,0.0,1.0
2023-05-15,6.09,6.195,6.035,6.06,6.06,517755,0.0,1.0
2023-05-12,6.05,6.3,6.0,6.14,6.14,645580,0.0,1.0
2023-05-11,6.06,6.415,5.99,6.02,6.02,817757,0.0,1.0
2023-05-10,5.98,6.255,5.85,6.06,6.06,1048395,0.0,1.0
2023-05-09,5.81,6.005,5.535,5.94,5.94,794754,0.0,1.0
2023-05-08,5.64,5.99,5.54,5.82,5.82,1110840,0.0,1.0
2023-05-05,5.59,5.785,5.4801,5.74,5.74,1250576,0.0,1.0
2023-05-04,5.31,5.55,5.125,5.53,5.53,1755920,0.0,1.0
2023-05-03,4.475,5.34,4.475,5.31,5.31,3404687,0.0,1.0
2023-05-02,3.85,3.975,3.79,3.81,3.81,796409,0.0,1.0
2023-05-01,3.83,3.93,3.8114,3.85,3.85,469907,0.0,1.0
2023-04-28,3.65,3.8481,3.62,3.83,3.83,272090,0.0,1.0
2023-04-27,3.58,3.675,3.53,3.65,3.65,322273,0.0,1.0
2023-04-26,3.6,3.695,3.49,3.55,3.55,302188,0.0,1.0
2023-04-25,3.73,3.865,3.615,3.66,3.66,344845,0.0,1.0
2023-04-24,3.75,3.89,3.72,3.77,3.77,338835,0.0,1.0
2023-04-21,3.5,3.78,3.5,3.75,3.75,426954,0.0,1.0
2023-04-20,3.44,3.565,3.365,3.52,3.52,470155,0.0,1.0
2023-04-19,3.32,3.45,3.31,3.41,3.41,303126,0.0,1.0
2023-04-18,3.42,3.42,3.33,3.36,3.36,238042,0.0,1.0
2023-04-17,3.31,3.395,3.31,3.39,3.39,243215,0.0,1.0
2023-04-14,3.33,3.36,3.26,3.31,3.31,309429,0.0,1.0
2023-04-13,3.16,3.37,3.16,3.33,3.33,349131,0.0,1.0
2023-04-12,3.32,3.34,3.135,3.14,3.14,329389,0.0,1.0
2023-04-11,3.3,3.35,3.285,3.3,3.3,291798,0.0,1.0
2023-04-10,3.28,3.33,3.1975,3.3,3.3,302721,0.0,1.0
2023-04-06,3.29,3.33,3.24,3.32,3.32,301911,0.0,1.0
2023-04-05,3.22,3.375,3.19,3.27,3.27,378721,0.0,1.0
2023-04-04,3.35,3.35,3.08,3.21,3.21,789864,0.0,1.0
2023-04-03,3.4,3.46,3.28,3.34,3.34,393045,0.0,1.0
2023-03-31,3.38,3.43,3.34,3.41,3.41,394664,0.0,1.0
2023-03-30,3.37,3.435,3.34,3.35,3.35,324375,0.0,1.0
2023-03-29,3.38,3.41,3.33,3.41,3.41,552017,0.0,1.0
2023-03-28,3.36,3.45,3.31,3.33,3.33,532829,0.0,1.0
2023-03-27,3.45,3.455,3.35,3.41,3.41,561265,0.0,1.0
2023-03-24,3.46,3.52,3.11,3.39,3.39,961888,0.0,1.0
2023-03-23,3.48,3.61,3.46,3.54,3.54,621614,0.0,1.0
2023-03-22,3.56,3.59,3.44,3.44,3.44,389736,0.0,1.0
2023-03-21,3.58,3.66,3.51,3.57,3.57,509739,0.0,1.0
2023-03-20,3.71,3.74,3.435,3.52,3.52,589795,0.0,1.0
2023-03-17,3.67,3.745,3.55,3.69,3.69,870165,0.0,1.0
2023-03-16,3.53,3.785,3.51,3.71,3.71,495855,0.0,1.0
2023-03-15,3.66,3.72,3.51,3.56,3.56,505836,0.0,1.0
2023-03-14,4.0,4.05,3.7111,3.75,3.75,519248,0.0,1.0
2023-03-13,3.74,3.91,3.74,3.87,3.87,485096,0.0,1.0
2023-03-10,3.95,3.99,3.745,3.85,3.85,1018326,0.0,1.0
2023-03-09,4.05,4.1296,3.95,4.0,4.0,539200,0.0,1.0
2023-03-08,4.22,4.23,3.985,4.04,4.04,444971,0.0,1.0
2023-03-07,4.3,4.405,4.1425,4.2,4.2,595646,0.0,1.0
2023-03-06,4.46,4.46,4.22,4.26,4.26,573994,0.0,1.0
2023-03-03,3.98,4.51,3.95,4.42,4.42,536338,0.0,1.0
2023-03-02,4.15,4.15,3.91,3.91,3.91,551157,0.0,1.0
2023-03-01,4.7,4.7,3.61,4.185,4.185,1424947,0.0,1.0
2023-02-28,4.78,4.865,4.71,4.81,4.81,629517,0.0,1.0
2023-02-27,4.51,4.76,4.51,4.72,4.72,340602,0.0,1.0
2023-02-24,4.5,4.53,4.42,4.5,4.5,441575,0.0,1.0
2023-02-23,4.5,4.585,4.475,4.51,4.51,491661,0.0,1.0
2023-02-22,4.49,4.65,4.38,4.54,4.54,483414,0.0,1.0
2023-02-21,4.63,4.79,4.485,4.5,4.5,546605,0.0,1.0
2023-02-17,4.74,4.808,4.65,4.73,4.73,355751,0.0,1.0
2023-02-16,4.67,4.775,4.64,4.69,4.69,443462,0.0,1.0
2023-02-15,4.58,4.78,4.25,4.77,4.77,347574,0.0,1.0
2023-02-14,4.56,4.69,4.49,4.66,4.66,274239,0.0,1.0
2023-02-13,4.37,4.64,4.35,4.62,4.62,490605,0.0,1.0
2023-02-10,4.43,4.4986,4.33,4.37,4.37,303520,0.0,1.0
2023-02-09,4.55,4.57,4.44,4.46,4.46,512812,0.0,1.0
2023-02-08,4.62,4.67,4.465,4.49,4.49,543190,0.0,1.0
2023-02-07,4.45,4.77,4.42,4.7,4.7,1021806,0.0,1.0
2023-02-06,4.04,4.54,4.0,4.49,4.49,1086156,0.0,1.0
2023-02-03,4.07,4.115,4.0,4.06,4.06,751378,0.0,1.0
2023-02-02,3.95,4.08,3.895,4.07,4.07,525792,0.0,1.0
2023-02-01,3.78,3.915,3.6686,3.87,3.87,669475,0.0,1.0
2023-01-31,3.8,3.89,3.74,3.87,3.87,498806,0.0,1.0
2023-01-30,3.66,3.8101,3.61,3.74,3.74,514557,0.0,1.0
2023-01-27,3.77,3.88,3.695,3.7,3.7,529552,0.0,1.0
2023-01-26,3.59,3.82,3.4549,3.81,3.81,542616,0.0,1.0
2023-01-25,3.59,3.64,3.39,3.55,3.55,581605,0.0,1.0
2023-01-24,3.48,3.71,3.465,3.62,3.62,682260,0.0,1.0
2023-01-23,3.42,3.57,3.39,3.5,3.5,581672,0.0,1.0
2023-01-20,3.43,3.47,3.385,3.41,3.41,723459,0.0,1.0
2023-01-19,3.34,3.455,3.32,3.38,3.38,629051,0.0,1.0
2023-01-18,3.53,3.66,3.37,3.38,3.38,499430,0.0,1.0
2023-01-17,3.38,3.505,3.37,3.5,3.5,495340,0.0,1.0
2023-01-13,3.51,3.59,3.35,3.39,3.39,580990,0.0,1.0
2023-01-12,3.48,3.53,3.415,3.51,3.51,641942,0.0,1.0
2023-01-11,3.41,3.5,3.365,3.45,3.45,656071,0.0,1.0
2023-01-10,3.3,3.465,3.3,3.41,3.41,705341,0.0,1.0
2023-01-09,3.23,3.36,3.0,3.28,3.28,721299,0.0,1.0
2023-01-06,3.09,3.22,3.0,3.21,3.21,472522,0.0,1.0
2023-01-05,2.92,3.11,2.9,3.08,3.08,579002,0.0,1.0
2023-01-04,2.97,3.03,2.93,3.0,3.0,512148,0.0,1.0
2023-01-03,2.82,3.02,2.82,2.97,2.97,431733,0.0,1.0
2022-12-30,2.8,2.82,2.72,2.78,2.78,449636,0.0,1.0
2022-12-29,2.75,2.82,2.715,2.74,2.74,600074,0.0,1.0
2022-12-28,2.71,2.81,2.7011,2.71,2.71,477198,0.0,1.0
2022-12-27,2.79,2.82,2.72,2.72,2.72,549282,0.0,1.0
2022-12-23,2.76,2.835,2.74,2.77,2.77,398910,0.0,1.0
2022-12-22,2.68,2.82,2.65,2.79,2.79,458276,0.0,1.0
2022-12-21,2.64,2.72,2.6,2.71,2.71,739924,0.0,1.0
2022-12-20,2.59,2.67,2.43,2.63,2.63,563131,0.0,1.0
2022-12-19,2.93,3.01,2.59,2.63,2.63,622760,0.0,1.0
2022-12-16,2.92,3.0,2.91,2.95,2.95,1573605,0.0,1.0
2022-12-15,3.08,3.115,2.9,2.98,2.98,671682,0.0,1.0
2022-12-14,3.16,3.23,3.09,3.12,3.12,304417,0.0,1.0
2022-12-13,3.2,3.33,3.11,3.18,3.18,375884,0.0,1.0
2022-12-12,3.1,3.18,3.04,3.16,3.16,305927,0.0,1.0
2022-12-09,3.12,3.175,3.1,3.12,3.12,340634,0.0,1.0
2022-12-08,3.06,3.14,3.01,3.12,3.12,317542,0.0,1.0
2022-12-07,3.12,3.22,3.015,3.03,3.03,309493,0.0,1.0
2022-12-06,3.1,3.2,3.0,3.11,3.11,537503,0.0,1.0
2022-12-05,3.39,3.42,3.1,3.13,3.13,573886,0.0,1.0
2022-12-02,3.22,3.41,3.19,3.4,3.4,400255,0.0,1.0
2022-12-01,3.26,3.35,3.199,3.27,3.27,484539,0.0,1.0
2022-11-30,3.11,3.25,3.02,3.25,3.25,467639,0.0,1.0
2022-11-29,3.08,3.12,3.02,3.09,3.09,284323,0.0,1.0
2022-11-28,3.08,3.181,3.045,3.08,3.08,279712,0.0,1.0
2022-11-25,3.2,3.2,3.05,3.12,3.12,110327,0.0,1.0
2022-11-23,3.12,3.21,3.065,3.2,3.2,357124,0.0,1.0
2022-11-22,3.11,3.16,3.03,3.14,3.14,248956,0.0,1.0
2022-11-21,3.1,3.18,3.03,3.08,3.08,276785,0.0,1.0
2022-11-18,3.31,3.39,3.125,3.15,3.15,362692,0.0,1.0
2022-11-17,3.2,3.26,3.13,3.23,3.23,435081,0.0,1.0
2022-11-16,3.42,3.44,3.16,3.23,3.23,561409,0.0,1.0
2022-11-15,3.37,3.5,3.29,3.45,3.45,487845,0.0,1.0
2022-11-14,3.23,3.33,3.22,3.25,3.25,497660,0.0,1.0
2022-11-11,3.2,3.455,3.17,3.25,3.25,813949,0.0,1.0
2022-11-10,3.12,3.21,3.02,3.21,3.21,880211,0.0,1.0
2022-11-09,3.03,3.07,2.88,2.9,2.9,500778,0.0,1.0
2022-11-08,3.07,3.19,3.0,3.05,3.05,501825,0.0,1.0
2022-11-07,3.02,3.13,2.96,3.06,3.06,419316,0.0,1.0
2022-11-04,2.98,3.11,2.925,2.96,2.96,798281,0.0,1.0
2022-11-03,2.76,3.0,2.76,2.91,2.91,401241,0.0,1.0
2022-11-02,3.03,3.05,2.76,2.76,2.76,494424,0.0,1.0
2022-11-01,3.02,3.07,3.005,3.02,3.02,392753,0.0,1.0
2022-10-31,3.0,3.0355,2.94,2.96,2.96,454250,0.0,1.0
2022-10-28,2.95,3.02,2.88,2.99,2.99,552086,0.0,1.0
2022-10-27,3.0,3.02,2.905,2.91,2.91,390657,0.0,1.0
2022-10-26,2.96,3.07,2.915,2.93,2.93,469017,0.0,1.0
2022-10-25,2.74,3.0,2.7215,2.96,2.96,450946,0.0,1.0
2022-10-24,2.78,2.81,2.68,2.7,2.7,335577,0.0,1.0
2022-10-21,2.6,2.81,2.59,2.81,2.81,540046,0.0,1.0
2022-10-20,2.94,2.995,2.62,2.64,2.64,338850,0.0,1.0
2022-10-19,2.98,3.02,2.88,2.96,2.96,519756,0.0,1.0
2022-10-18,3.07,3.15,3.0,3.0,3.0,443703,0.0,1.0
2022-10-17,2.89,3.045,2.89,3.04,3.04,621229,0.0,1.0
2022-10-14,3.06,3.1,2.87,2.89,2.89,412148,0.0,1.0
2022-10-13,2.83,3.035,2.69,3.01,3.01,419882,0.0,1.0
2022-10-12,2.73,2.73,2.645,2.7,2.7,352763,0.0,1.0
2022-10-11,2.88,2.9,2.65,2.76,2.76,370281,0.0,1.0
2022-10-10,2.9,2.95,2.8519,2.89,2.89,320813,0.0,1.0
2022-10-07,2.83,2.98,2.83,2.91,2.91,502850,0.0,1.0
2022-10-06,3.01,3.09,2.88,2.9,2.9,298704,0.0,1.0
2022-10-05,2.86,3.05,2.855,3.01,3.01,391167,0.0,1.0
2022-10-04,2.98,3.06,2.93,2.97,2.97,785483,0.0,1.0
2022-10-03,2.93,2.97,2.85,2.96,2.96,431390,0.0,1.0
2022-09-30,2.92,3.065,2.87,2.87,2.87,318149,0.0,1.0
2022-09-29,3.06,3.14,2.925,2.95,2.95,534038,0.0,1.0
2022-09-28,2.84,3.085,2.8,3.06,3.06,693467,0.0,1.0
2022-09-27,2.78,2.87,2.72,2.84,2.84,501544,0.0,1.0
2022-09-26,2.72,2.8,2.68,2.71,2.71,407761,0.0,1.0
2022-09-23,2.79,2.825,2.71,2.74,2.74,508041,0.0,1.0
2022-09-22,2.95,2.95,2.77,2.84,2.84,373486,0.0,1.0
2022-09-21,3.06,3.13,2.95,2.96,2.96,657281,0.0,1.0
2022-09-20,3.19,3.19,2.99,3.07,3.07,1077060,0.0,1.0
2022-09-19,3.25,3.28,3.145,3.24,3.24,649775,0.0,1.0
2022-09-16,3.4,3.405,3.145,3.26,3.26,2207222,0.0,1.0
2022-09-15,3.4,3.53,3.37,3.44,3.44,621336,0.0,1.0
2022-09-14,3.47,3.5312,3.3566,3.46,3.46,755493,0.0,1.0
2022-09-13,3.44,3.5,3.33,3.46,3.46,646748,0.0,1.0
2022-09-12,3.42,3.535,3.38,3.53,3.53,539167,0.0,1.0
2022-09-09,3.44,3.48,3.37,3.39,3.39,362339,0.0,1.0
2022-09-08,3.27,3.63,3.26,3.42,3.42,773765,0.0,1.0
2022-09-07,3.5,3.51,3.16,3.34,3.34,727339,0.0,1.0
2022-09-06,3.43,3.52,3.39,3.42,3.42,343235,0.0,1.0
2022-09-02,3.55,3.65,3.425,3.43,3.43,331136,0.0,1.0
2022-09-01,3.45,3.545,3.36,3.49,3.49,481142,0.0,1.0
2022-08-31,3.81,3.93,3.47,3.53,3.53,855566,0.0,1.0
2022-08-30,3.82,3.94,3.7,3.8,3.8,411861,0.0,1.0
2022-08-29,3.81,3.92,3.7855,3.83,3.83,230814,0.0,1.0
2022-08-26,4.03,4.09,3.79,3.85,3.85,436185,0.0,1.0
2022-08-25,3.92,4.04,3.86,3.99,3.99,267105,0.0,1.0
2022-08-24,3.88,4.0,3.865,3.91,3.91,329090,0.0,1.0
2022-08-23,3.8,3.965,3.79,3.92,3.92,349907,0.0,1.0
2022-08-22,3.85,3.99,3.71,3.78,3.78,646330,0.0,1.0
2022-08-19,4.03,4.21,3.87,3.92,3.92,431024,0.0,1.0
2022-08-18,4.2,4.2,4.025,4.08,4.08,419859,0.0,1.0
2022-08-17,4.14,4.3,4.14,4.2,4.2,581061,0.0,1.0
2022-08-16,4.21,4.26,4.062,4.22,4.22,518865,0.0,1.0
2022-08-15,4.04,4.24,4.03,4.17,4.17,430255,0.0,1.0
2022-08-12,3.95,4.21,3.95,4.14,4.14,478532,0.0,1.0
2022-08-11,4.17,4.28,3.97,4.0,4.0,460932,0.0,1.0
2022-08-10,4.25,4.42,4.13,4.18,4.18,517588,0.0,1.0
2022-08-09,4.15,4.3,4.02,4.1,4.1,680346,0.0,1.0
2022-08-08,4.0,4.36,3.92,4.19,4.19,706725,0.0,1.0
2022-08-05,3.68,3.96,3.59,3.94,3.94,948476,0.0,1.0
2022-08-04,3.62,3.79,3.56,3.79,3.79,474365,0.0,1.0
2022-08-03,3.57,3.95,3.57,3.69,3.69,815052,0.0,1.0
2022-08-02,3.36,3.55,3.35,3.44,3.44,284949,0.0,1.0
2022-08-01,3.35,3.46,3.31,3.41,3.41,422285,0.0,1.0
