,STRA_Open,STRA_High,STRA_Low,STRA_Close,STRA_Adj Close,STRA_Volume,STRA_Dividend Amount,STRA_Split Coefficient
2011-10-31,86.83,87.54,85.11,85.21,66.9439353305588,191200,0.0,1.0
2011-10-28,88.95,89.5,87.73,87.84,69.0101546700656,178400,0.0,1.0
2011-10-27,89.13,92.36,88.07,89.06,69.9686290404832,278900,0.0,1.0
2011-10-26,89.8,89.97,84.51,86.68,68.0988183834391,240700,0.0,1.0
2011-10-25,91.21,92.1,88.9,89.23,70.1021869445578,114300,0.0,1.0
2011-10-24,88.32,92.57,87.0,91.45,71.8462960448258,179800,0.0,1.0
2011-10-21,86.82,89.04,85.36,87.98,69.1201435322447,169300,0.0,1.0
2011-10-20,89.62,90.0,83.9,85.32,67.0303551508424,211400,0.0,1.0
2011-10-19,88.02,90.61,87.42,89.3,70.1571813756473,244000,0.0,1.0
2011-10-18,84.37,87.7774,83.14,87.34,68.6173373051404,169700,0.0,1.0
2011-10-17,87.4,88.83,82.61,83.95,65.9540355709473,175200,0.0,1.0
2011-10-14,90.07,91.01,86.71,87.75,68.939447544379,177100,0.0,1.0
2011-10-13,87.61,89.96,85.34,89.4,70.2357448486323,163300,0.0,1.0
2011-10-12,86.07,88.88,85.03,88.36,69.4186847295878,142500,0.0,1.0
2011-10-11,84.07,86.95,83.01,85.1,66.8575155102753,137200,0.0,1.0
2011-10-10,86.52,88.49,82.74,84.19,66.1425879061114,204200,0.0,1.0
2011-10-07,83.91,88.07,82.34,85.64,67.2817582643946,384200,0.0,1.0
2011-10-06,78.85,84.2,77.83,83.7,65.7576268884846,476700,0.0,1.0
2011-10-05,75.75,83.21,75.75,79.35,62.3401158136351,362600,0.0,1.0
2011-10-04,70.2,75.87,69.34,75.82,59.5668252172629,305200,0.0,1.0
2011-10-03,76.11,77.34,70.5,70.67,55.520806358533,240600,0.0,1.0
2011-09-30,76.5,78.8,76.32,76.67,60.2346147376358,268100,0.0,1.0
2011-09-29,78.47,79.71,74.48,77.85,61.1616637188594,186300,0.0,1.0
2011-09-28,82.64,84.14,76.83,77.05,60.533155934979,155300,0.0,1.0
2011-09-27,83.61,84.85,81.22,82.36,64.704876350485,274900,0.0,1.0
2011-09-26,80.24,82.03,76.52,81.22,63.8092527584555,204800,0.0,1.0
2011-09-23,76.37,80.46,75.26,78.81,61.9158730595158,182100,0.0,1.0
2011-09-22,78.99,80.25,75.54,76.18,59.8496537200091,414400,0.0,1.0
2011-09-21,83.8,86.5346,80.06,80.34,63.117894196187,330300,0.0,1.0
2011-09-20,86.22,87.89,82.73,82.97,65.1841135356938,235500,0.0,1.0
2011-09-19,88.28,89.21,85.5,86.33,67.8238462279914,156400,0.0,1.0
2011-09-16,91.77,94.14,89.44,89.58,70.3771591000054,254300,0.0,1.0
2011-09-15,89.17,93.132,89.17,91.43,71.8305833502288,213700,0.0,1.0
2011-09-14,87.32,90.92,86.68,88.18,69.2772704782148,363800,0.0,1.0
2011-09-13,85.88,88.39,84.89,87.19,68.4994920956628,258000,0.0,1.0
2011-09-12,84.71,86.66,82.98,85.75,67.3681780846781,216600,0.0,1.0
2011-09-09,86.0,88.02,85.49,86.61,68.0438239523495,211600,0.0,1.0
2011-09-08,89.43,91.02,85.95,86.52,67.973116826663,228000,0.0,1.0
2011-09-07,88.74,91.01,87.85,89.77,70.526429698677,261300,0.0,1.0
2011-09-06,88.19,89.15,85.86,87.46,68.7116134727224,217700,0.0,1.0
2011-09-02,90.0,91.39,89.02,90.11,70.7935455068262,312000,0.0,1.0
2011-09-01,95.01,95.69,90.17,91.03,71.5163294582886,218000,0.0,1.0
2011-08-31,98.16,98.61,93.67,94.65,74.3603271803473,246800,0.0,1.0
2011-08-30,95.26,98.3,94.03,97.54,76.6308115496152,186800,0.0,1.0
2011-08-29,93.53,95.93,93.51,95.69,75.1773872993918,167800,0.0,1.0
2011-08-26,89.94,93.98,89.71,92.67,72.8047704152434,259300,0.0,1.0
2011-08-25,93.34,93.7,88.01,90.67,71.2335009555424,458600,1.0,1.0
2011-08-24,90.0,94.9,88.35,93.97,73.0207492613977,432400,0.0,1.0
2011-08-23,85.33,90.0,81.9,89.19,69.306381043142,412800,0.0,1.0
2011-08-22,90.5,90.85,84.81,85.28,66.2680589231882,319800,0.0,1.0
2011-08-19,90.75,92.41,88.4,88.6,68.8479129994661,270000,0.0,1.0
2011-08-18,97.78,100.98,90.68,91.41,71.0314641905327,443200,0.0,1.0
2011-08-17,101.92,104.139,99.32,99.83,77.5743471189244,179100,0.0,1.0
2011-08-16,99.5,103.7,99.5,101.66,78.9963751188005,379500,0.0,1.0
2011-08-15,102.44,104.99,99.61,100.57,78.1493748347213,369000,0.0,1.0
2011-08-12,105.99,105.99,100.01,101.83,79.1284760805376,431300,0.0,1.0
2011-08-11,104.47,107.6,102.86,105.18,81.7316420912398,212400,0.0,1.0
2011-08-10,104.37,106.61,101.55,104.0,80.814706003888,367800,0.0,1.0
2011-08-09,104.52,107.16,99.6,106.67,82.8894681676417,646200,0.0,1.0
2011-08-08,109.4,110.48,103.76,103.93,80.7603114902315,331000,0.0,1.0
2011-08-05,113.15,114.64,110.15,111.0,86.2541573695343,259100,0.0,1.0
2011-08-04,116.99,118.82,112.98,113.13,87.9093047136524,271300,0.0,1.0
2011-08-03,116.51,119.26,115.02,118.48,92.0665996859678,184800,0.0,1.0
2011-08-02,118.81,119.95,116.65,116.9,90.8388378062933,263400,0.0,1.0
2011-08-01,121.97,122.07,116.1,119.4,92.7814990083099,292000,0.0,1.0
2011-07-29,120.0,122.52,116.01,121.65,94.5298940901248,242900,0.0,1.0
2011-07-28,130.0,130.0,120.0,122.25,94.9961327786087,822300,0.0,1.0
2011-07-27,145.0,145.29,142.23,143.25,111.314486875548,271700,0.0,1.0
2011-07-26,144.0,147.19,143.04,145.3,112.907469061201,194300,0.0,1.0
2011-07-25,143.0,145.44,142.01,144.38,112.192569738859,189800,0.0,1.0
2011-07-22,139.75,144.22,138.13,144.1,111.974991684233,132700,0.0,1.0
2011-07-21,139.24,141.32,133.8708,139.27,108.221770241937,161800,0.0,1.0
2011-07-20,139.44,140.32,138.01,139.24,108.198458307513,111400,0.0,1.0
2011-07-19,138.44,140.53,137.744,138.91,107.942027028847,141100,0.0,1.0
2011-07-18,137.53,138.96,136.56,137.48,106.830824821293,81900,0.0,1.0
2011-07-15,136.65,141.99,135.44,137.81,107.08725609996,113200,0.0,1.0
2011-07-14,138.13,139.21,135.0,135.87,105.579751007195,113500,0.0,1.0
2011-07-13,137.19,142.1999,134.05,137.48,106.830824821293,227700,0.0,1.0
2011-07-12,133.29,139.53,132.385,137.03,106.481145804931,188200,0.0,1.0
2011-07-11,135.94,136.65,132.08,133.83,103.994539466349,103200,0.0,1.0
2011-07-08,136.71,138.42,133.73,137.48,106.830824821293,170700,0.0,1.0
2011-07-07,131.03,142.46,129.35,137.83,107.102797389576,424500,0.0,1.0
2011-07-06,131.15,131.15,128.6,130.31,101.25927249391,148300,0.0,1.0
2011-07-05,128.86,132.0,127.98,131.17,101.927547947404,154100,0.0,1.0
2011-07-01,127.29,130.59,127.29,128.86,100.13252899674,182900,0.0,1.0
2011-06-30,125.33,128.87,125.33,126.39,98.2131797291481,169000,0.0,1.0
2011-06-29,125.29,126.1,123.52,124.46,96.7134452811913,153800,0.0,1.0
2011-06-28,122.72,128.21,122.21,125.39,97.4361152483415,245700,0.0,1.0
2011-06-27,124.0,124.24,121.59,121.78,94.6309124726296,427600,0.0,1.0
2011-06-24,124.88,127.48,121.18,123.39,95.8819862867283,1901200,0.0,1.0
2011-06-23,122.86,128.0,120.1,125.37,97.4205739587254,197600,0.0,1.0
2011-06-22,123.6,127.5,122.95,123.67,96.0995643413541,213900,0.0,1.0
2011-06-21,122.0,124.75,121.77,124.5,96.7445278604236,136100,0.0,1.0
2011-06-20,121.07,122.61,120.0701,121.49,94.4055637731957,166900,0.0,1.0
2011-06-17,122.32,125.19,121.24,121.27,94.2346095874182,332300,0.0,1.0
2011-06-16,123.59,124.921,120.738,121.43,94.3589399043473,345800,0.0,1.0
2011-06-15,124.84,129.4,122.54,122.79,95.4157475982443,413000,0.0,1.0
2011-06-14,130.06,130.4,124.87,125.41,97.4516565379576,425400,0.0,1.0
2011-06-13,130.65,132.31,128.46,128.5,99.8527857836501,353600,0.0,1.0
2011-06-10,130.82,133.28,128.265,130.3,101.251501849102,224700,0.0,1.0
2011-06-09,130.58,134.3999,130.3,131.24,101.98194246106,199600,0.0,1.0
2011-06-08,134.39,134.39,127.845,129.69,100.77749251581,405800,0.0,1.0
2011-06-07,136.34,137.75,131.45,134.68,104.655044275035,410800,0.0,1.0
2011-06-06,137.88,144.81,135.14,136.34,105.944971313174,345800,0.0,1.0
2011-06-03,143.21,145.64,140.51,144.84,112.55001940003,501400,0.0,1.0
2011-06-02,149.42,152.99,136.24,144.947,112.633165299476,1982600,0.0,1.0
2011-06-01,119.96,122.76,117.42,121.87,94.7008482759022,433600,0.0,1.0
2011-05-31,121.51,121.58,119.51,120.18,93.387609303339,212500,0.0,1.0
2011-05-27,120.33,121.56,118.218,120.68,93.7761415437424,62800,0.0,1.0
2011-05-26,121.59,122.5,119.66,119.87,93.146719314289,110200,0.0,1.0
2011-05-25,119.1,123.5,118.23,121.61,94.4988115108925,265200,1.0,1.0
2011-05-24,115.55,121.0,113.33,120.0,92.4872145934842,378900,0.0,1.0
2011-05-23,115.53,116.32,113.51,116.2,89.5584527980239,260300,0.0,1.0
2011-05-20,118.86,118.86,115.64,116.65,89.9052798527495,162700,0.0,1.0
2011-05-19,120.84,121.35,116.97,118.79,91.5546351796666,138400,0.0,1.0
2011-05-18,121.2,122.25,119.33,119.96,92.4563855219531,108600,0.0,1.0
2011-05-17,121.13,121.77,119.1,120.99,93.2502341138805,179300,0.0,1.0
2011-05-16,123.64,124.31,121.15,121.36,93.5354030255437,102100,0.0,1.0
2011-05-13,123.79,124.64,122.61,123.5,95.1847583524608,176000,0.0,1.0
2011-05-12,121.63,124.13,120.404,123.55,95.2232946918748,223300,0.0,1.0
2011-05-11,119.01,122.45,118.15,122.22,94.1982280634637,233700,0.0,1.0
2011-05-10,117.66,120.6,117.471,119.75,92.2945328964145,116000,0.0,1.0
2011-05-09,118.53,118.53,114.99,117.1,90.252106907475,248000,0.0,1.0
2011-05-06,122.26,122.26,118.4,118.4,91.2540517322378,95000,0.0,1.0
2011-05-05,121.13,122.37,120.0,120.92,93.1962832387009,115700,0.0,1.0
2011-05-04,122.34,122.34,118.52,121.43,93.5893539007233,426700,0.0,1.0
2011-05-03,122.59,125.04,121.06,121.84,93.9053518839176,283000,0.0,1.0
2011-05-02,124.46,125.66,121.99,122.65,94.5296405824237,222000,0.0,1.0
2011-04-29,126.59,127.2125,123.13,123.88,95.4776345320069,260000,0.0,1.0
2011-04-28,125.3,129.4,120.98,126.57,97.5508895924775,746800,0.0,1.0
2011-04-27,118.85,122.07,116.75,121.2,93.4120867394191,322200,0.0,1.0
2011-04-26,119.93,120.28,118.37,118.8,91.5623424475494,231200,0.0,1.0
2011-04-25,120.0,121.89,119.5,119.75,92.2945328964145,182100,0.0,1.0
2011-04-21,119.23,120.98,117.742,119.98,92.4718000577186,153000,0.0,1.0
2011-04-20,119.5,120.49,117.14,118.37,91.2309299285894,135800,0.0,1.0
2011-04-19,120.45,120.45,116.384,118.32,91.1923935891754,238400,0.0,1.0
2011-04-18,120.33,121.78,119.2,119.95,92.4486782540703,274100,0.0,1.0
2011-04-15,123.27,123.55,120.57,120.96,93.2271123102321,392300,0.0,1.0
2011-04-14,124.24,125.6,122.64,122.66,94.5373478503064,253600,0.0,1.0
2011-04-13,134.54,134.7,123.74,124.38,95.8629979261464,669000,0.0,1.0
2011-04-12,140.45,142.29,133.8,133.94,103.231146022094,194900,0.0,1.0
2011-04-11,142.5,145.51,140.47,140.855,108.560721763043,173800,0.0,1.0
2011-04-08,141.98,143.41,139.55,142.72,109.998127223184,176000,0.0,1.0
2011-04-07,147.62,148.57,145.53,145.87,112.425916606263,132700,0.0,1.0
2011-04-06,144.46,149.62,143.22,148.03,114.090686468946,290400,0.0,1.0
2011-04-05,134.11,144.55,133.92,144.25,111.177339209251,411600,0.0,1.0
2011-04-04,131.45,134.25,129.99,134.22,103.446949522812,167000,0.0,1.0
2011-04-01,130.99,134.44,130.8701,131.52,101.365987194459,217400,0.0,1.0
2011-03-31,129.0,130.53,127.64,130.49,100.572138602531,190300,0.0,1.0
2011-03-30,127.79,130.55,127.5601,130.3,100.425700512758,222900,0.0,1.0
2011-03-29,126.0,127.91,123.09,127.06,97.9285457187342,602400,0.0,1.0
2011-03-28,132.48,134.5,131.35,133.67,103.023049789259,103400,0.0,1.0
2011-03-25,132.27,133.78,131.5,132.56,102.167543054269,115100,0.0,1.0
2011-03-24,130.62,132.72,129.51,132.2175,101.903569129283,172700,0.0,1.0
2011-03-23,131.0,131.0,129.26,130.32,100.441115048524,91800,0.0,1.0
2011-03-22,131.25,132.49,129.25,130.96,100.934380193022,438300,0.0,1.0
2011-03-21,131.91,133.72,130.03,130.98,100.949794728788,182400,0.0,1.0
2011-03-18,131.08,131.96,130.2,130.43,100.525894995235,177700,0.0,1.0
2011-03-17,133.77,134.96,129.63,129.72,99.9786789755564,192200,0.0,1.0
2011-03-16,136.51,137.035,132.01,132.14,101.843837803192,208600,0.0,1.0
2011-03-15,135.96,138.47,135.96,136.89,105.504790047517,201800,0.0,1.0
2011-03-14,138.97,141.63,138.68,138.72,106.915220070068,135500,0.0,1.0
2011-03-11,138.83,141.69,138.83,139.69,107.662825054698,176700,0.0,1.0
2011-03-10,139.56,141.25,138.77,139.31,107.369948875152,176400,0.0,1.0
2011-03-09,139.4,141.37,138.0,140.76,108.487502718157,192700,0.0,1.0
2011-03-08,135.68,140.5,135.6,139.01,107.138730838669,369700,0.0,1.0
2011-03-07,138.98,140.6199,135.05,135.4,104.356407132981,283400,0.0,1.0
2011-03-04,143.0,144.12,137.71,138.37,106.64546569417,347500,0.0,1.0
2011-03-03,143.09,145.48,141.24,143.39,110.514514171331,181200,0.0,1.0
2011-03-02,136.98,142.46,135.0,141.24,108.857451576531,255500,0.0,1.0
2011-03-01,137.07,140.17,136.142,136.59,105.273572011033,260800,1.0,1.0
2011-02-28,140.27,140.27,135.21,137.44,105.158803235674,309700,0.0,1.0
2011-02-25,137.18,140.74,137.17,140.02,107.13282617185,188300,0.0,1.0
2011-02-24,135.28,137.99,133.19,136.83,104.692076882547,248600,0.0,1.0
2011-02-23,136.34,136.94,134.43,135.42,103.613250394172,242700,0.0,1.0
2011-02-22,134.93,137.99,134.93,136.0,104.057022992227,340000,0.0,1.0
2011-02-18,133.11,138.62,133.03,136.62,104.531400597045,417300,0.0,1.0
2011-02-17,133.45,135.0,131.5,132.73,101.555063689399,423100,0.0,1.0
2011-02-16,132.23,133.0,128.29,128.92,98.6399367952789,308200,0.0,1.0
2011-02-15,130.39,132.89,129.1287,132.23,101.172501104869,469100,0.0,1.0
2011-02-14,127.78,131.64,127.52,131.11,100.315560915521,301400,0.0,1.0
2011-02-11,124.24,127.3,121.25,126.89,97.0867327020861,211300,0.0,1.0
2011-02-10,123.1,125.9,122.07,124.32,95.1203610176006,111400,0.0,1.0
2011-02-09,124.0,124.0,121.11,123.32,94.3552358485402,89600,0.0,1.0
2011-02-08,122.56,123.98,121.7,123.65,94.6077271543301,139000,0.0,1.0
2011-02-07,118.86,123.19,118.184,122.4,93.6513206930045,184000,0.0,1.0
2011-02-04,119.44,119.57,117.77,118.85,90.9351263428398,141100,0.0,1.0
2011-02-03,119.51,120.64,119.27,119.61,91.5166214713257,141500,0.0,1.0
2011-02-02,120.24,121.94,119.0,119.73,91.608436491613,139400,0.0,1.0
2011-02-01,120.16,120.95,118.96,119.4,91.355945185823,243500,0.0,1.0
2011-01-31,118.63,120.9199,118.63,120.0,91.8150202872593,177100,0.0,1.0
2011-01-28,119.83,119.89,118.21,119.1,91.1264076351049,170500,0.0,1.0
2011-01-27,119.43,120.52,119.43,120.02,91.8303227906405,257200,0.0,1.0
2011-01-26,119.65,123.79,119.4,119.71,91.5931339882318,327500,0.0,1.0
2011-01-25,120.72,120.9,118.1201,118.82,90.9121725877679,200800,0.0,1.0
2011-01-24,122.82,123.875,120.27,120.66,92.3200028988392,190700,0.0,1.0
2011-01-21,125.01,125.2875,122.71,122.97,94.087442039369,340600,0.0,1.0
2011-01-20,122.57,126.26,121.96,124.5,95.2580835480315,498600,0.0,1.0
2011-01-19,124.75,124.8,122.71,122.89,94.0262320258442,372100,0.0,1.0
2011-01-18,123.24,124.46,122.01,124.07,94.9290797253355,373300,0.0,1.0
2011-01-14,124.46,124.82,119.2,123.5,94.4929583789711,428900,0.0,1.0
2011-01-13,123.73,125.4899,122.27,122.96,94.0797907876784,232200,0.0,1.0
2011-01-12,119.1,126.73,117.3,123.58,94.5541683924959,619400,0.0,1.0
2011-01-11,120.6,120.6,116.57,118.4,90.5908200167625,876600,0.0,1.0
2011-01-10,114.0,120.0,113.25,118.6,90.7438450505746,3037400,0.0,1.0
2011-01-07,153.31,154.15,151.46,153.24,117.24778090683,110800,0.0,1.0
2011-01-06,151.5,153.74,150.97,152.63,116.781054553703,111200,0.0,1.0
2011-01-05,149.38,151.66,148.84,151.32,115.778740582234,114800,0.0,1.0
2011-01-04,152.78,152.78,148.7,149.8925,114.6865244034,128600,0.0,1.0
2011-01-03,153.17,154.61,151.76,152.87,116.964684594278,142400,0.0,1.0
2010-12-31,157.0,157.67,152.17,152.22,116.467353234388,129600,0.0,1.0
2010-12-30,155.86,157.28,154.61,157.07,120.178210304332,126700,0.0,1.0
2010-12-29,155.05,157.9399,154.93,155.67,119.107035067647,147300,0.0,1.0
2010-12-28,159.97,159.99,155.03,155.18,118.732123734808,163400,0.0,1.0
2010-12-27,160.62,160.62,159.61,160.0,122.420027049679,68500,0.0,1.0
2010-12-23,160.54,161.62,159.25,160.57,122.856148396044,67400,0.0,1.0
2010-12-22,159.59,162.51,158.98,160.84,123.06273219169,92100,0.0,1.0
2010-12-21,164.37,165.054,158.64,159.36,121.93034694148,140900,0.0,1.0
2010-12-20,158.63,165.73,158.63,164.24,125.664157766496,222900,0.0,1.0
2010-12-17,157.93,158.72,155.57,158.18,121.027499241989,238500,0.0,1.0
2010-12-16,155.6,156.0,152.18,155.85,119.244757598078,77200,0.0,1.0
2010-12-15,157.71,159.08,155.15,155.59,119.045825054122,136700,0.0,1.0
2010-12-14,159.0,160.937,157.16,157.71,120.667890412531,237300,0.0,1.0
2010-12-13,155.62,159.73,155.51,159.13,121.754368152596,315400,0.0,1.0
2010-12-10,146.62,155.26,144.1501,154.07,117.88283479715,400700,0.0,1.0
2010-12-09,142.26,146.55,140.25,146.19,111.853648464954,156300,0.0,1.0
2010-12-08,142.79,146.83,141.502,141.98,108.632471503209,215500,0.0,1.0
2010-12-07,139.7,144.02,139.04,142.59,109.099197856336,188100,0.0,1.0
2010-12-06,137.03,139.58,137.03,138.31,105.824462132757,75900,0.0,1.0
2010-12-03,135.31,138.92,135.31,136.77,104.646169372404,96500,0.0,1.0
2010-12-02,134.4,137.62,131.01,135.5,103.674460407697,129800,0.0,1.0
2010-12-01,136.7,137.15,133.21,133.8025,102.375660433217,239400,0.0,1.0
2010-11-30,140.16,140.89,135.01,135.87,103.957556720249,243400,0.0,1.0
2010-11-29,139.74,143.96,139.6,141.54,108.295816428822,151000,0.0,1.0
2010-11-26,139.46,140.5,139.46,140.06,107.163431178613,30300,0.0,1.0
2010-11-24,142.01,143.95,139.1,139.92,107.056313654944,153700,0.0,1.0
2010-11-23,142.68,144.34,140.28,141.3,108.112186388248,158400,1.0,1.0
2010-11-22,145.21,145.52,142.57,144.15,109.517720786127,97100,0.0,1.0
2010-11-19,145.4,146.92,142.96,145.51,110.55097850565,99900,0.0,1.0
2010-11-18,145.13,146.28,142.59,145.87,110.824487901994,140200,0.0,1.0
2010-11-17,146.91,149.008,141.61,142.66,108.385695784592,167500,0.0,1.0
2010-11-16,141.79,148.0,141.79,146.14,111.029619949252,237100,0.0,1.0
2010-11-15,144.04,144.46,141.85,142.56,108.309720952274,97300,0.0,1.0
2010-11-12,143.65,144.67,141.62,142.48,108.24894108642,151100,0.0,1.0
2010-11-11,143.43,144.75,143.391,143.8,109.251808873015,129300,0.0,1.0
2010-11-10,146.91,146.91,140.89,144.33,109.654475484299,197700,0.0,1.0
2010-11-09,141.97,149.38,141.97,146.93,111.629821124563,566700,0.0,1.0
2010-11-08,135.3,143.99,135.3,141.82,107.747507193122,336900,0.0,1.0
2010-11-05,132.8,135.91,132.8,135.57,102.999080173259,119800,0.0,1.0
2010-11-04,136.48,136.48,130.76,132.91,100.978149633605,285500,0.0,1.0
2010-11-03,140.48,140.81,129.46,135.05,102.604011045206,512700,0.0,1.0
2010-11-02,142.99,144.24,138.55,139.28,105.81774645225,257300,0.0,1.0
2010-11-01,140.99,140.99,138.17,139.67,106.114048298289,394500,0.0,1.0
2010-10-29,127.69,140.59,127.65,139.96,106.334375312011,1009100,0.0,1.0
2010-10-28,126.6,131.52,126.05,128.0,97.2477853668006,1430500,0.0,1.0
2010-10-27,127.04,130.15,125.37,126.0,95.7282887204443,403300,0.0,1.0
2010-10-26,126.0,131.56,124.0119,127.65,96.9818734536883,499900,0.0,1.0
2010-10-25,131.09,131.55,129.9,130.03,98.7900744628522,241900,0.0,1.0
2010-10-22,128.39,132.44,127.98,130.3,98.9952065101103,324100,0.0,1.0
2010-10-21,130.35,130.92,125.8,127.99,97.2401878835688,315300,0.0,1.0
2010-10-20,132.94,132.9981,128.9,129.96,98.7368920802297,328500,0.0,1.0
2010-10-19,129.28,130.1,126.59,128.0,97.2477853668006,390300,0.0,1.0
2010-10-18,130.94,133.025,128.56,129.9,98.691307180839,543400,0.0,1.0
2010-10-15,136.27,137.97,130.83,131.48,99.8917095314605,591200,0.0,1.0
2010-10-14,139.33,140.0,132.01,135.99,103.318174468994,1934300,0.0,1.0
2010-10-13,156.95,158.95,156.14,157.05,119.318474155125,381400,0.0,1.0
2010-10-12,161.82,164.0,156.01,156.67,119.029769792318,327000,0.0,1.0
2010-10-11,164.25,165.51,162.33,162.76,123.656637080472,137900,0.0,1.0
2010-10-08,164.0,165.13,161.18,164.2,124.750674665849,577000,0.0,1.0
2010-10-07,168.8,170.24,163.73,164.17,124.727882216154,191900,0.0,1.0
2010-10-06,170.05,171.465,167.3,168.0,127.637718293926,161100,0.0,1.0
2010-10-05,169.21,171.91,168.33,170.5,129.537089101871,145100,0.0,1.0
2010-10-04,177.32,177.32,168.0,168.0,127.637718293926,192000,0.0,1.0
2010-10-01,175.54,181.99,173.03,177.12,134.56662300131,329700,0.0,1.0
2010-09-30,170.12,178.15,168.51,174.5,132.576082394584,366900,0.0,1.0
2010-09-29,169.19,172.7699,168.99,170.04,129.187604873209,174300,0.0,1.0
2010-09-28,173.0,173.51,167.01,170.64,129.643453867116,173000,0.0,1.0
2010-09-27,174.93,174.93,166.18,172.36,130.950220982982,504900,0.0,1.0
2010-09-24,160.81,175.57,159.42,174.48,132.56088742812,1182200,0.0,1.0
2010-09-23,159.32,172.97,155.35,159.56,121.225442446302,606200,0.0,1.0
2010-09-22,158.64,160.89,149.0,160.36,121.833241104845,463200,0.0,1.0
2010-09-21,164.32,164.9,158.01,158.45,120.382121807575,189400,0.0,1.0
2010-09-20,157.97,164.99,157.97,164.5,124.978599162802,358800,0.0,1.0
2010-09-17,161.57,164.18,156.5,157.5,119.660360900555,486900,0.0,1.0
2010-09-16,150.21,158.66,148.59,157.1,119.356461571284,388600,0.0,1.0
2010-09-15,150.22,154.96,146.69,150.15,114.076210725196,464800,0.0,1.0
2010-09-14,154.4,156.96,151.35,151.68,115.238625659659,240800,0.0,1.0
2010-09-13,152.0,155.98,146.17,155.37,118.042096972186,360300,0.0,1.0
2010-09-10,150.37,154.78,148.04,150.5,114.342122638309,290400,0.0,1.0
2010-09-09,149.76,153.1,146.4401,150.0,113.962248476719,309000,0.0,1.0
2010-09-08,145.03,149.52,144.68,147.81,112.298399648959,221200,0.0,1.0
2010-09-07,149.98,149.99,142.4,144.28,109.616488068141,252500,0.0,1.0
2010-09-03,148.55,155.25,148.55,151.0,114.721996799898,246500,0.0,1.0
2010-09-02,146.52,150.04,146.34,149.41,113.513996966044,363400,0.0,1.0
2010-09-01,144.78,151.73,143.24,146.92,111.622223641331,322500,0.0,1.0
2010-08-31,158.63,162.78,139.96,144.64,109.889997464485,890600,0.0,1.0
2010-08-30,164.23,165.98,158.28,159.03,120.822775835018,274700,0.0,1.0
2010-08-27,165.21,170.0,163.04,164.09,124.667102350299,242300,0.0,1.0
2010-08-26,166.95,166.95,164.0,165.02,125.373668290855,199500,0.0,1.0
2010-08-25,160.22,164.99,160.0,164.26,124.79625956524,231600,0.75,1.0
2010-08-24,170.63,176.9799,161.14,161.61,122.224856119862,489700,0.0,1.0
2010-08-23,163.96,164.94,162.53,163.07,123.329047011112,220600,0.0,1.0
2010-08-20,163.83,166.14,159.5,163.25,123.465180134691,290000,0.0,1.0
2010-08-19,168.67,169.0,162.76,164.53,124.433237902363,377500,0.0,1.0
2010-08-18,155.71,173.0,155.71,169.0,127.813877137904,955600,0.0,1.0
2010-08-17,163.96,165.0,155.5,155.65,117.71733713914,1007400,0.0,1.0
2010-08-16,165.2,176.5,161.11,163.26,123.472743086001,2659200,0.0,1.0
2010-08-13,203.03,206.53,198.7,200.01,151.266589150013,456800,0.0,1.0
2010-08-12,209.7,211.52,208.21,209.8,158.670718482439,197000,0.0,1.0
2010-08-11,213.95,216.33,209.35,211.16,159.69927986059,305300,0.0,1.0
2010-08-10,216.84,217.8899,212.35,216.06,163.405126002458,221700,0.0,1.0
2010-08-09,217.01,221.73,214.655,218.22,165.038723485404,211300,0.0,1.0
2010-08-06,214.0,219.72,209.27,216.59,163.805962421885,460100,0.0,1.0
2010-08-05,228.46,229.18,219.9175,220.15,166.498373088222,265400,0.0,1.0
2010-08-04,230.02,232.74,228.0,228.46,172.783185626778,235200,0.0,1.0
2010-08-03,237.77,237.99,228.0,228.95,173.153770240965,288400,0.0,1.0
2010-08-02,240.45,241.76,236.68,239.51,181.140246824256,229100,0.0,1.0
2010-07-30,233.61,241.03,231.1,239.4,181.057054359847,190100,0.0,1.0
2010-07-29,239.28,239.9799,234.72,235.22,177.895740712294,256300,0.0,1.0
2010-07-28,233.15,238.8586,232.32,235.96,178.455399109229,135000,0.0,1.0
2010-07-27,235.11,237.79,231.14,234.0,176.973060652482,177700,0.0,1.0
2010-07-26,236.5,237.98,232.55,234.51,177.358771169289,167700,0.0,1.0
2010-07-23,220.51,244.5,220.4,236.49,178.856235528656,319800,0.0,1.0
2010-07-22,225.89,225.89,214.01,219.2,165.779892713778,218200,0.0,1.0
2010-07-21,233.71,233.72,223.54,224.06,169.455487050407,186100,0.0,1.0
2010-07-20,222.51,233.86,219.39,233.0,176.216765521489,176400,0.0,1.0
2010-07-19,220.94,243.0,220.94,224.18,169.546242466126,460700,0.0,1.0
2010-07-16,216.49,222.74,213.85,220.46,166.73282457883,179700,0.0,1.0
2010-07-15,214.55,218.74,213.0,216.84,163.995036204633,105900,0.0,1.0
2010-07-14,213.88,217.34,212.44,214.26,162.04379476667,72900,0.0,1.0
2010-07-13,212.39,214.47,210.11,213.55,161.506825223665,66400,0.0,1.0
2010-07-12,209.06,212.41,209.001,210.86,159.472391321292,88800,0.0,1.0
2010-07-09,211.34,211.34,207.4,209.49,158.436266991831,129400,0.0,1.0
2010-07-08,209.11,214.95,207.02,212.0,160.334567770625,84300,0.0,1.0
2010-07-07,204.5,209.38,203.01,207.94,157.264009538791,96800,0.0,1.0
