,CME_Open,CME_High,CME_Low,CME_Close,CME_Adj Close,CME_Volume,CME_Dividend Amount,CME_Split Coefficient
2006-09-28,480.5,482.88,473.0,476.7,50.6242758277155,398300,0.0,1.0
2006-09-27,470.8,480.0,470.8,479.35,50.9056988001163,591800,0.0,1.0
2006-09-26,469.26,472.0,466.38,470.55,49.9711621370496,338200,0.0,1.0
2006-09-25,462.0,471.75,459.8,469.26,49.8341675580319,672300,0.0,1.0
2006-09-22,462.3,463.5999,457.72,461.63,49.0238817922138,333600,0.0,1.0
2006-09-21,460.28,467.4299,459.85,464.05,49.2808793745571,473600,0.0,1.0
2006-09-20,469.6376,471.75,458.02,460.08,48.8592759026964,582500,0.0,1.0
2006-09-19,477.06,477.06,465.1,467.66,49.6642518011106,429700,0.0,1.0
2006-09-18,469.21,478.4,469.0,473.1,50.2419653746428,816600,0.0,1.0
2006-09-15,475.0,475.06,463.1,472.25,50.1516976287784,1338600,0.0,1.0
2006-09-14,457.04,460.59,453.25,453.75,48.1870466893768,501700,0.0,1.0
2006-09-13,452.7,461.99,451.02,457.0,48.532188070623,558500,0.0,1.0
2006-09-12,446.0,455.75,443.5,454.5,48.2666947004336,673400,0.0,1.0
2006-09-11,443.71,446.12,439.11,442.94,47.0390533566778,418400,0.0,1.0
2006-09-08,446.7,446.7,440.5,443.7,47.1197633412154,314500,0.0,1.0
2006-09-07,442.42,446.49,439.37,441.01,46.8340924748916,393000,0.0,1.0
2006-09-06,442.42,449.1,442.0,444.4,47.1941014848684,595300,0.63,1.0
2006-09-05,442.1,444.39,438.66,443.76,47.0594217803861,350400,0.0,1.0
2006-09-01,440.25,444.1,436.5,442.09,46.8823232713423,423800,0.0,1.0
2006-08-31,432.35,440.29,430.45,440.0,46.6606850175092,392300,0.0,1.0
2006-08-30,439.99,442.0,429.0,434.25,46.0509147019395,795000,0.0,1.0
2006-08-29,437.72,438.71,425.79,437.45,46.3902651384304,983200,0.0,1.0
2006-08-28,449.37,449.65,435.43,437.25,46.3690557361497,857400,0.0,1.0
2006-08-25,444.7,449.69,443.65,448.48,47.5599636742103,344700,0.0,1.0
2006-08-24,445.8,448.0,438.51,445.5,47.243943580228,807000,0.0,1.0
2006-08-23,447.0,450.2,444.0,445.6,47.2545482813684,593100,0.0,1.0
2006-08-22,455.14,459.53,447.72,451.4,47.8696209475083,562800,0.0,1.0
2006-08-21,461.35,461.36,452.55,455.15,48.2672972402711,416600,0.0,1.0
2006-08-18,463.89,464.75,459.8,461.35,48.9247887109724,458500,0.0,1.0
2006-08-17,465.0,469.3,463.0,465.0,49.3118603025949,479400,0.0,1.0
2006-08-16,467.5,470.85,465.01,467.75,49.6034895839544,625700,0.0,1.0
2006-08-15,466.9,469.0,461.0,467.0,49.5239543254018,711400,0.0,1.0
2006-08-14,471.5,472.8,460.75,461.4,48.9300910615426,828000,0.0,1.0
2006-08-11,474.6,477.89,462.08,464.91,49.3023160715686,1272600,0.0,1.0
2006-08-10,486.0,489.42,476.5,476.5,50.5314009337344,6492600,0.0,1.0
2006-08-09,492.55,493.99,483.25,485.2,51.4540099329442,858900,0.0,1.0
2006-08-08,487.5,493.95,485.76,490.0,51.9630355876807,936800,0.0,1.0
2006-08-07,484.5,489.48,484.5,486.8,51.6236851511897,759100,0.0,1.0
2006-08-04,484.0,487.08,476.66,485.72,51.509154378874,1462900,0.0,1.0
2006-08-03,455.1,463.4,452.73,458.07,48.5769545135691,366800,0.0,1.0
2006-08-02,463.0,465.08,453.01,455.1,48.261994889701,419500,0.0,1.0
2006-08-01,465.0,468.4,455.0,461.36,48.9258491810864,606700,0.0,1.0
2006-07-31,451.6,461.31,448.02,461.2,48.9088816592619,437500,0.0,1.0
2006-07-28,447.0,454.85,447.0,453.5,48.0923196714555,389400,0.0,1.0
2006-07-27,450.0,455.5,443.65,445.34,47.2269760584035,486600,0.0,1.0
2006-07-26,455.25,456.5,448.0,450.0,47.7211551315435,376100,0.0,1.0
2006-07-25,463.0,463.0,446.12,455.25,48.2779019414115,818700,0.0,1.0
2006-07-24,455.5,466.79,454.5175,465.0,49.3118603025949,486800,0.0,1.0
2006-07-21,463.0,464.0,451.98,452.0,47.9332491543503,528000,0.0,1.0
2006-07-20,475.75,475.75,461.0,463.0,49.0997662797881,455700,0.0,1.0
2006-07-19,463.0,472.01,460.16,471.0,49.9481423710155,590200,0.0,1.0
2006-07-18,465.0,467.45,457.0,460.99,48.8866117868672,360000,0.0,1.0
2006-07-17,462.41,467.7,458.0,461.46,48.9364538822268,322400,0.0,1.0
2006-07-14,465.85,471.49,456.11,464.16,49.222780813016,458900,0.0,1.0
2006-07-13,469.75,474.74,462.4,465.85,49.4020002622878,613000,0.0,1.0
2006-07-12,480.5,483.61,471.9,473.4,50.2026551983837,487500,0.0,1.0
2006-07-11,487.5,487.5,476.05,480.64,50.9704355609446,717200,0.0,1.0
2006-07-10,495.42,502.0,485.05,488.5,51.8039650705755,619900,0.0,1.0
2006-07-07,500.74,508.84,494.3,495.06,52.499633465382,544500,0.0,1.0
2006-07-06,503.01,504.49,498.57,500.74,53.1019804901535,386200,0.0,1.0
2006-07-05,489.85,507.4699,489.2988,502.61,53.3002884014779,787800,0.0,1.0
2006-07-03,492.15,499.5,490.5,496.85,52.6894576157942,210000,0.0,1.0
2006-06-30,487.0,494.44,480.0,491.15,52.0849896507946,517900,0.0,1.0
2006-06-29,475.0,489.0,473.75,487.72,51.7212484016809,774000,0.0,1.0
2006-06-28,478.8,478.8,464.6,472.51,50.1082733582347,706000,0.0,1.0
2006-06-27,484.3,485.59,473.55,473.55,50.2185622500943,497500,0.0,1.0
2006-06-26,482.0,486.35,476.5,484.3,51.3585676226811,402600,0.0,1.0
2006-06-23,470.81,479.99,470.5001,477.8,50.6692620485588,691100,0.0,1.0
2006-06-22,474.1304,477.2499,470.22,470.72,49.9184492078225,833400,0.0,1.0
2006-06-21,450.0,479.28,449.04,478.01,50.6915319209535,1343000,0.0,1.0
2006-06-20,445.5,453.41,444.51,449.92,47.7126713706312,506400,0.0,1.0
2006-06-19,456.0,461.0,443.0601,444.75,47.1644083216755,716700,0.0,1.0
2006-06-16,449.0,454.25,446.5,454.25,48.1718549300081,514400,0.0,1.0
2006-06-15,445.0,451.5,442.0,448.5,47.5620846144383,810100,0.0,1.0
2006-06-14,448.0,450.05,434.2,440.65,46.7296155749214,841000,0.0,1.0
2006-06-13,446.01,455.0,439.01,441.12,46.779457670281,965900,0.0,1.0
2006-06-12,450.69,455.06,444.0,446.0,47.2969670859298,543100,0.0,1.0
2006-06-09,453.0,458.94,448.05,453.0,48.0392961657538,693300,0.0,1.0
2006-06-08,442.25,450.6,429.37,450.0,47.7211551315435,1058100,0.0,1.0
2006-06-07,441.0,448.61,435.01,445.04,47.1951619549825,635200,0.63,1.0
2006-06-06,445.8,449.0,435.58,440.47,46.6444970186711,584600,0.0,1.0
2006-06-05,453.5,457.84,443.75,444.05,47.0236086479008,600600,0.0,1.0
2006-06-02,456.66,461.84,451.52,455.8,48.2678996097584,714200,0.0,1.0
2006-06-01,441.0,456.53,431.09,456.2,48.3102584510131,828100,0.0,1.0
2006-05-31,440.99,444.2,437.5,441.3,46.7323916142746,469800,0.0,1.0
2006-05-30,447.6,447.6,435.3,436.9,46.2664443604726,467900,0.0,1.0
2006-05-26,445.0,448.55,437.98,448.55,47.5001456120165,432500,0.0,1.0
2006-05-25,437.75,444.89,433.697,443.97,47.0151368796499,649500,0.0,1.0
2006-05-24,436.25,442.0,417.9,433.15,45.8693302237096,1015600,0.0,1.0
2006-05-23,438.0,453.15,435.24,437.0,46.2770340707863,714000,0.0,1.0
2006-05-22,446.0,446.7,427.01,435.65,46.1340729815516,1033200,0.0,1.0
2006-05-19,445.51,450.5,437.45,449.62,47.6134555123729,883400,0.0,1.0
2006-05-18,449.74,452.03,441.36,443.0,46.9124166896072,631300,0.0,1.0
2006-05-17,458.75,459.5,440.75,444.65,47.0871469097829,1010400,0.0,1.0
2006-05-16,458.75,465.95,456.03,460.46,48.7613801103759,537100,0.0,1.0
2006-05-15,456.02,462.5,447.34,456.81,48.3748556839265,623400,0.0,1.0
2006-05-12,461.0,467.49,455.0,461.5,48.8715130976382,704600,0.0,1.0
2006-05-11,482.0,484.8,462.75,462.75,49.0038844765592,714600,0.0,1.0
2006-05-10,481.17,483.81,475.15,479.98,50.8284915636064,413300,0.0,1.0
2006-05-09,481.5,487.99,478.97,481.16,50.9534501453079,582300,0.0,1.0
2006-05-08,486.0,488.2,478.4,483.5,51.201249366648,487900,0.0,1.0
2006-05-05,481.0,486.0,475.51,486.0,51.46599212449,1017600,0.0,1.0
2006-05-04,458.9,477.75,455.94,477.15,50.5288027617293,1448200,0.0,1.0
2006-05-03,462.0,462.0,447.55,451.06,47.7659473408899,929000,0.0,1.0
2006-05-02,460.0,461.35,451.41,461.0,48.8185645460698,979800,0.0,1.0
2006-05-01,458.5,459.0,449.0,453.51,48.0253952435751,921200,0.0,1.0
2006-04-28,467.54,470.0,456.5,458.0,48.5008732366593,664800,0.0,1.0
2006-04-27,466.0,471.5,460.95,467.54,49.5111316005845,553400,0.0,1.0
2006-04-26,477.0,478.28,465.02,468.75,49.6392670953801,621600,0.0,1.0
2006-04-25,468.0,479.0,465.0,475.25,50.3275982657693,1514600,0.0,1.0
2006-04-24,501.0,504.0,491.5,493.5,52.2602203980161,675700,0.0,1.0
2006-04-21,497.9,500.45,493.62,500.11,52.9602002497504,551500,0.0,1.0
2006-04-20,498.43,499.5,489.9,494.9,52.4084763424077,392300,0.0,1.0
2006-04-19,497.0,501.0,493.0,498.4,52.7791162033865,496300,0.0,1.0
2006-04-18,495.0,499.49,491.1,495.28,52.4487172415996,699100,0.0,1.0
2006-04-17,493.0,499.18,488.2,492.29,52.1320849032206,624800,0.0,1.0
2006-04-13,488.0,493.01,483.45,490.16,51.9065240735392,424900,0.0,1.0
2006-04-12,482.52,492.0,480.75,489.9,51.8789908267236,454000,0.0,1.0
2006-04-11,484.0,487.0,477.8,482.51,51.0964112345426,763900,0.0,1.0
2006-04-10,480.51,495.4,475.434,484.22,51.2774952809065,1411600,0.0,1.0
2006-04-07,465.0,484.7,464.75,480.5,50.8835580572376,1663700,0.0,1.0
2006-04-06,448.18,455.81,442.25,455.41,48.226599739535,694700,0.0,1.0
2006-04-05,444.95,447.55,441.6,443.85,47.0024292272735,305900,0.0,1.0
2006-04-04,440.65,444.98,437.14,444.95,47.118916040724,565200,0.0,1.0
2006-04-03,448.3,448.95,437.21,438.65,46.4517642909621,589200,0.0,1.0
2006-03-31,450.452,451.28,443.1,447.5,47.3889536537228,500600,0.0,1.0
2006-03-30,450.25,457.5,446.0,447.95,47.4366073501344,514100,0.0,1.0
2006-03-29,448.37,449.44,443.15,448.08,47.4503739735422,541800,0.0,1.0
2006-03-28,447.39,449.8,441.14,444.37,47.0574957209046,718200,0.0,1.0
2006-03-27,435.98,450.49,435.0,447.38,47.3762460013464,768500,0.0,1.0
2006-03-24,429.19,435.64,427.74,435.25,46.0917141402969,485200,0.0,1.0
2006-03-23,427.0,430.02,423.73,429.7,45.5039852178876,391300,0.0,1.0
2006-03-22,421.77,426.2,417.1,425.6,45.0698070950267,441900,0.0,1.0
2006-03-21,426.27,428.88,419.61,421.77,44.6642211900127,538800,0.0,1.0
2006-03-20,424.0,429.87,422.02,429.02,45.4319751877546,347600,0.0,1.0
2006-03-17,429.0,429.75,422.52,424.45,44.9480254264193,426700,0.0,1.0
2006-03-16,434.5,434.89,427.75,427.9,45.3133704322413,410300,0.0,1.0
2006-03-15,430.9,434.0,429.5,432.51,45.801556077702,417200,0.0,1.0
2006-03-14,422.68,432.0,421.5,430.47,45.5855259873029,347600,0.0,1.0
2006-03-13,425.1,429.75,421.8,423.9,44.8897820196941,333400,0.0,1.0
2006-03-10,415.75,430.75,412.9,428.4,45.3663189838097,513400,0.0,1.0
2006-03-09,421.05,425.85,415.94,416.66,44.1230869929836,427700,0.0,1.0
2006-03-08,419.07,423.0,412.16,419.74,44.449250070645,791900,0.63,1.0
2006-03-07,427.25,427.25,416.53,422.37,44.6607268652338,598200,0.0,1.0
2006-03-06,436.1,438.79,425.12,428.19,45.2761243374871,482100,0.0,1.0
2006-03-03,433.2,438.84,432.0,434.25,45.9168990250912,450500,0.0,1.0
2006-03-02,429.9,439.9,428.4,433.49,45.8365378431474,825100,0.0,1.0
2006-03-01,425.6,432.61,421.0,431.4,45.6155445928021,646800,0.0,1.0
2006-02-28,435.0,438.0,424.7,425.6,45.0022618884947,753000,0.0,1.0
2006-02-27,423.05,438.74,422.3,435.0,45.996202823062,789200,0.0,1.0
2006-02-24,418.75,427.3,416.6,422.65,44.6903336164762,345700,0.0,1.0
2006-02-23,422.58,422.9401,417.07,417.17,44.1108871993029,355800,0.0,1.0
2006-02-22,412.14,422.9,411.91,422.57,44.6818745446926,432400,0.0,1.0
2006-02-21,414.75,415.34,410.05,412.15,43.580080444885,303700,0.0,1.0
2006-02-17,414.91,417.49,412.15,414.0,43.7756964798797,346300,0.0,1.0
2006-02-16,414.25,414.25,407.5,411.0,43.4584812879965,261900,0.0,1.0
2006-02-15,411.4,414.5,406.41,412.0,43.5642196852909,353500,0.0,1.0
2006-02-14,401.88,412.7899,401.88,411.65,43.5272112462378,520100,0.0,1.0
2006-02-13,400.26,403.9,397.0,402.88,42.599885501966,481000,0.0,1.0
2006-02-10,396.75,402.65,390.01,400.25,42.3217935170817,573200,0.0,1.0
2006-02-09,406.0,409.98,395.84,398.65,42.1526120814107,472300,0.0,1.0
2006-02-08,400.0,405.0,392.26,403.9,42.7077386672063,525800,0.0,1.0
2006-02-07,417.66,417.66,398.02,400.0,42.2953589177581,977900,0.0,1.0
2006-02-06,416.14,419.0,412.11,417.79,44.1764450056254,300800,0.0,1.0
2006-02-03,415.25,423.8,411.5,416.02,43.9892880424143,609700,0.0,1.0
2006-02-02,419.1,419.1,405.04,416.16,44.0040914180356,776100,0.0,1.0
2006-02-01,419.75,420.49,411.5,414.15,43.7915572394738,630500,0.0,1.0
2006-01-31,411.15,425.45,406.2,423.25,44.7537766548528,1324300,0.0,1.0
2006-01-30,403.5,411.45,402.8,404.0,42.7183125069357,522300,0.0,1.0
2006-01-27,410.99,411.15,401.08,401.64,42.4687698893209,502200,0.0,1.0
2006-01-26,404.2,413.6,403.0,408.68,43.2131682062735,844100,0.0,1.0
2006-01-25,410.0,410.01,397.5,402.25,42.5332703116705,706200,0.0,1.0
2006-01-24,384.5,409.2,384.4,408.42,43.1856762229769,1125700,0.0,1.0
2006-01-23,379.7,386.47,379.1,384.47,40.6532416077762,440600,0.0,1.0
2006-01-20,382.03,386.5,372.75,376.64,39.8253099569611,664000,0.0,1.0
2006-01-19,379.5,382.6,378.75,381.98,40.3899529985131,520500,0.0,1.0
2006-01-18,381.75,381.76,374.6,378.0,39.9691141772814,280100,0.0,1.0
2006-01-17,383.24,383.55,377.31,382.0,40.392067766459,291500,0.0,1.0
2006-01-13,381.0,384.3,380.55,382.24,40.4174449818097,190700,0.0,1.0
2006-01-12,385.25,388.89,379.36,380.15,40.1964517314644,416300,0.0,1.0
2006-01-11,380.54,389.0,380.48,386.0,40.8150213556366,432900,0.0,1.0
2006-01-10,379.5,383.51,376.1,379.54,40.1319513091148,299100,0.0,1.0
2006-01-09,375.2,385.4,375.0,381.0,40.2863293691646,719000,0.0,1.0
2006-01-06,367.0,378.4974,366.0,374.95,39.6466120655335,816300,0.0,1.0
2006-01-05,356.0,364.64,355.2201,364.0,38.4887766151599,468100,0.0,1.0
2006-01-04,361.0,362.9,354.501,357.8,37.8331985519347,726400,0.0,1.0
2006-01-03,368.75,370.249,359.0,363.03,38.3862103697843,860100,0.0,1.0
2005-12-30,364.1,371.5,361.12,367.49,38.8578036217173,327500,0.0,1.0
2005-12-29,374.0,375.99,367.7,368.01,38.9127875883104,260200,0.0,1.0
2005-12-28,378.71,379.25,371.8,373.99,39.5451032041309,222500,0.0,1.0
2005-12-27,382.0,383.25,376.62,378.7,40.0431310553875,354500,0.0,1.0
2005-12-23,377.21,379.75,375.35,379.75,40.1541563725466,191800,0.0,1.0
2005-12-22,377.0,379.17,374.05,376.21,39.7798424461245,360700,0.0,1.0
2005-12-21,374.91,378.0,370.84,374.05,39.5514475079686,416600,0.0,1.0
2005-12-20,368.0,374.19,362.76,371.71,39.3040196582997,685400,0.0,1.0
2005-12-19,369.01,376.89,365.246,367.15,38.8218525666372,877000,0.0,1.0
2005-12-16,367.12,369.95,364.25,369.01,39.0185259856048,468700,0.0,1.0
2005-12-15,369.6,370.99,365.09,368.12,38.9244188120128,400200,0.0,1.0
2005-12-14,372.0,374.4373,366.9435,369.35,39.0544770406849,609200,0.0,1.0
2005-12-13,366.5,371.7,365.0,369.25,39.0439032009555,637300,0.0,1.0
2005-12-12,362.0,368.4,361.1,367.4,38.8482871659608,620000,0.0,1.0
2005-12-09,359.25,362.0,352.25,359.95,38.0605361061176,714500,0.0,1.0
2005-12-08,345.5,358.54,344.0,358.06,37.8606905352312,1054600,0.0,1.0
2005-12-07,358.5,359.51,345.255,347.0,36.6912238611552,1167500,0.46,1.0
2005-12-06,366.0,369.0,358.37,359.7,37.9837484109179,881800,0.0,1.0
2005-12-05,368.8,368.8,360.5,362.0,38.226624756053,993600,0.0,1.0
2005-12-02,368.51,377.48,361.25,369.8,39.0502923612939,915200,0.0,1.0
2005-12-01,358.15,369.99,357.5,368.5,38.9130144270871,997300,0.0,1.0
2005-11-30,373.5,375.01,354.15,354.15,37.3976772302657,1635200,0.0,1.0
2005-11-29,372.8,380.3,358.1189,370.1,39.0819718845724,1977500,0.0,1.0
2005-11-28,389.01,389.95,370.73,371.3,39.2086899776864,1269800,0.0,1.0
2005-11-25,386.68,396.9,386.67,396.9,41.9120092974515,302600,0.0,1.0
2005-11-23,379.0,392.95,378.05,386.67,40.8317375536547,578200,0.0,1.0
2005-11-22,383.42,385.0,377.04,381.91,40.3290891176359,456700,0.0,1.0
2005-11-21,375.76,384.2,372.15,383.41,40.4874867340284,568900,0.0,1.0
2005-11-18,378.5,379.9899,373.5,375.9,39.6944426679567,581200,0.0,1.0
2005-11-17,379.0,382.0,376.4,378.25,39.9425989336383,788000,0.0,1.0
2005-11-16,379.9,382.7,376.15,377.94,39.9098634262505,1015600,0.0,1.0
2005-11-15,385.0,391.15,382.21,386.9,40.8560251881682,549800,0.0,1.0
2005-11-14,389.4,390.0,383.69,384.13,40.5635175898968,675600,0.0,1.0
2005-11-11,394.08,394.8,384.8,386.8,40.8454653470754,698600,0.0,1.0
2005-11-10,381.54,392.49,377.01,391.82,41.3755693699356,740000,0.0,1.0
2005-11-09,388.0,389.65,380.45,380.59,40.1896992152105,782000,0.0,1.0
2005-11-08,388.0,390.4,382.1,388.0,40.9721834401894,592200,0.0,1.0
2005-11-07,382.5,389.96,379.51,388.17,40.9901351700472,634700,0.0,1.0
2005-11-04,376.0,382.54,373.55,381.9,40.3280331335266,718000,0.0,1.0
2005-11-03,372.5,379.93,371.0,374.0,39.4938056871929,707700,0.0,1.0
2005-11-02,360.0,374.0,358.5,372.75,39.3618076735325,983000,0.0,1.0
2005-11-01,363.2,364.77,358.71,360.0,38.0154279341964,815600,0.0,1.0
2005-10-31,364.0,368.0,362.26,365.15,38.5592597504772,880900,0.0,1.0
2005-10-28,355.0,362.99,349.03,362.5,38.2794239615172,869200,0.0,1.0
2005-10-27,362.67,363.0,351.0,353.22,37.2994707081023,781600,0.0,1.0
2005-10-26,361.39,364.65,356.02,361.67,38.1917772804467,1201900,0.0,1.0
2005-10-25,347.27,359.42,337.11,359.02,37.9119414914866,1841600,0.0,1.0
2005-10-24,348.56,357.85,347.5,355.35,37.5243953233797,1236400,0.0,1.0
2005-10-21,338.0,349.75,333.1,348.0,36.7482470030565,1089700,0.0,1.0
2005-10-20,333.2,339.92,330.0525,334.0,35.2698692500599,762100,0.0,1.0
2005-10-19,330.5,333.75,324.49,333.2,35.1853905213173,938600,0.0,1.0
2005-10-18,322.61,333.7,321.4,330.95,34.9477940967286,1111200,0.0,1.0
2005-10-17,321.0,327.64,316.54,322.6,34.0660473654771,1140200,0.0,1.0
2005-10-14,313.5,317.75,298.47,317.2,33.4958159464641,2320200,0.0,1.0
2005-10-13,319.02,319.02,285.15,310.4,32.7777467521515,3603000,0.0,1.0
2005-10-12,331.72,332.9,315.05,319.0,33.6858930861351,1143900,0.0,1.0
2005-10-11,329.91,334.0,328.0,331.72,35.0291048731434,452500,0.0,1.0
2005-10-10,337.5,337.6,326.5,329.9,34.8369157652538,652100,0.0,1.0
2005-10-07,336.0,338.97,334.75,335.55,35.4335467869989,443200,0.0,1.0
2005-10-06,336.0,336.5,328.0,335.18,35.3944753749554,949100,0.0,1.0
2005-10-05,342.0,342.7,333.04,336.0,35.4810660719166,661300,0.0,1.0
2005-10-04,344.95,346.5,339.75,340.65,35.9720986827333,463900,0.0,1.0
2005-10-03,339.1,346.48,335.1,343.33,36.2551024240212,1283800,0.0,1.0
2005-09-30,333.06,340.0,332.45,337.3,35.6183440061234,573400,0.0,1.0
2005-09-29,325.0,336.48,325.0,333.05,35.169550759678,802800,0.0,1.0
2005-09-28,329.25,332.75,319.01,325.33,34.3543310273114,883700,0.0,1.0
2005-09-27,333.0,335.72,326.5,328.5,34.6890779899542,624600,0.0,1.0
2005-09-26,327.75,335.24,327.7,333.6,35.2276298856886,767800,0.0,1.0
2005-09-23,331.25,331.25,325.2,326.6,34.4884410091904,766300,0.0,1.0
2005-09-22,321.55,332.24,319.1,331.0,34.953074017275,1028800,0.0,1.0
2005-09-21,320.0,327.79,317.0,320.13,33.8052192904841,1078800,0.0,1.0
2005-09-20,306.05,328.0,306.0,318.9,33.6753332450423,1971500,0.0,1.0
2005-09-19,309.7,309.7,303.2,306.0,32.3131137440669,831800,0.0,1.0
2005-09-16,304.51,311.75,303.31,310.5,32.7883065932444,907100,0.0,1.0
2005-09-15,301.0,303.5,299.6,300.5,31.7323224839611,299300,0.0,1.0
2005-09-14,301.25,303.74,300.75,301.3,31.8168012127038,385600,0.0,1.0
2005-09-13,300.0,307.5,299.5,301.9,31.8801602592608,538100,0.0,1.0
2005-09-12,305.0,308.24,301.21,303.65,32.0649574783853,619700,0.0,1.0
2005-09-09,301.1,305.94,301.04,304.2,32.1230366043959,469200,0.0,1.0
2005-09-08,298.2,306.5,297.25,303.71,32.071293383041,721300,0.0,1.0
2005-09-07,299.0,300.98,298.0,300.1,31.6900831195898,538200,0.46,1.0
2005-09-06,294.75,301.2,292.0,297.9,31.4096212447624,931100,0.0,1.0
2005-09-02,299.0,304.8,294.99,298.71,31.4950250487512,1023700,0.0,1.0
2005-09-01,279.1,301.9,279.0,301.13,31.7501820927671,1920400,0.0,1.0
2005-08-31,273.0,277.6,271.0,277.6,29.2692543052906,882300,0.0,1.0
2005-08-30,269.0,273.2,267.42,273.0,28.7842450480703,425800,0.0,1.0
2005-08-29,267.25,272.0,266.01,269.05,28.3677697076312,383500,0.0,1.0
2005-08-26,270.1,272.36,268.51,269.0,28.3624978678788,457500,0.0,1.0
2005-08-25,276.07,276.95,270.0,270.76,28.5480666271631,483400,0.0,1.0
2005-08-24,273.7,277.55,273.03,275.07,29.0024992138194,326300,0.0,1.0
2005-08-23,273.0,278.7,273.0,275.52,29.049945771591,559000,0.0,1.0
2005-08-22,273.33,275.58,270.13,273.7,28.8580508046038,647500,0.0,1.0
2005-08-19,268.0,273.5,266.34,273.5,28.8369634455943,896600,0.0,1.0
2005-08-18,265.6,268.5,264.13,266.77,28.127373814922,897100,0.0,1.0
2005-08-17,265.5,271.94,265.2,265.86,28.0314263314285,1829100,0.0,1.0
2005-08-16,274.97,277.99,267.01,274.0,28.8896818431182,2757600,0.0,1.0
2005-08-15,295.75,299.35,270.62,274.2,28.9107692021278,2472100,0.0,1.0
2005-08-12,290.55,295.99,288.25,293.16,30.9098508362355,533500,0.0,1.0
2005-08-11,289.75,291.66,286.61,290.51,30.6304433293586,709500,0.0,1.0
2005-08-10,295.0,299.5,289.59,289.59,30.5334414779146,854400,0.0,1.0
2005-08-09,289.0,293.5,285.62,293.1,30.9035246285326,735800,0.0,1.0
2005-08-08,296.44,298.99,289.26,290.13,30.5903773472404,395300,0.0,1.0
2005-08-05,301.61,303.75,293.08,296.19,31.2293243252306,544100,0.0,1.0
2005-08-04,304.9,304.9,299.5,301.81,31.8218791133996,475600,0.0,1.0
2005-08-03,307.5,308.5,303.41,305.07,32.1656030652557,501400,0.0,1.0
2005-08-02,302.35,309.91,299.22,308.87,32.5662628864377,726200,0.0,1.0
2005-08-01,300.9,304.25,300.12,303.35,31.9842517777734,667600,0.0,1.0
2005-07-29,298.25,302.96,297.05,301.05,31.7417471491633,440000,0.0,1.0
2005-07-28,296.87,301.0,294.88,300.5,31.6837569118869,590900,0.0,1.0
2005-07-27,302.25,302.5,295.37,295.37,31.1428661532913,872100,0.0,1.0
2005-07-26,286.94,303.5,285.43,303.5,32.0000672970306,1795000,0.0,1.0
2005-07-25,304.81,306.5,297.0,297.0,31.3147281292194,574600,0.0,1.0
2005-07-22,308.57,311.0,301.04,303.31,31.9800343059715,544500,0.0,1.0
2005-07-21,306.8,315.0,303.55,307.0,32.3690960796981,1062600,0.0,1.0
2005-07-20,305.2,308.74,303.21,304.8,32.1371351305928,616300,0.0,1.0
2005-07-19,304.25,310.33,301.13,308.0,32.474532874746,797800,0.0,1.0
2005-07-18,305.0,307.75,302.0,302.75,31.9209897007446,654100,0.0,1.0
2005-07-15,302.99,305.24,300.676,304.99,32.1571681216519,648400,0.0,1.0
2005-07-14,301.3,309.05,300.87,301.61,31.8007917543901,1577100,0.0,1.0
2005-07-13,298.8,303.7,294.0,301.5,31.7891937069348,1233500,0.0,1.0
2005-07-12,291.35,301.0,290.15,298.65,31.4886988410484,897700,0.0,1.0
2005-07-11,290.54,294.95,290.0,291.45,30.7295539167036,651500,0.0,1.0
2005-07-08,293.37,298.01,285.3,290.54,30.6336064332101,1445200,0.0,1.0
2005-07-07,292.35,294.2,288.7,293.37,30.9319925631956,1034600,0.0,1.0
2005-07-06,299.01,307.5,293.31,294.18,31.0173963671843,1734900,0.0,1.0
2005-07-05,288.0,301.0,287.25,299.0,31.5256017193151,1434300,0.0,1.0
2005-07-01,299.9,299.9,284.5,294.15,31.0142332633329,1512600,0.0,1.0
2005-06-30,302.55,303.78,293.4,295.5,31.1565729366475,2224400,0.0,1.0
2005-06-29,281.0,307.8,281.0,305.95,32.2583874448978,5982800,0.0,1.0
2005-06-28,257.25,271.91,257.02,271.0,28.5733714579746,1327000,0.0,1.0
2005-06-27,254.0,257.68,252.0,255.5,26.9391011347325,470700,0.0,1.0
2005-06-24,255.74,258.35,251.5,253.94,26.7746197344578,712800,0.0,1.0
2005-06-23,264.17,265.8,253.02,254.44,26.8273381319817,1006700,0.0,1.0
2005-06-22,253.75,265.7,252.1,264.17,27.8532381477976,1301900,0.0,1.0
2005-06-21,251.7,254.26,250.532,253.75,26.7545867433987,470400,0.0,1.0
2005-06-20,255.09,255.15,248.5,250.16,26.3760686491768,543000,0.0,1.0
2005-06-17,256.9,257.25,252.598,255.09,26.8958720487629,453100,0.0,1.0
2005-06-16,259.1,261.5,253.1,255.9,26.9812758527516,903900,0.0,1.0
2005-06-15,252.5,261.0,252.5,258.18,27.2216717454608,1035400,0.0,1.0
2005-06-14,249.0,254.1,246.0,251.95,26.5648005123125,955100,0.0,1.0
2005-06-13,247.3,257.0,243.28,252.41,26.6133014380345,1169200,0.0,1.0
2005-06-10,249.2,249.4,242.5,247.3,26.0745194153399,569400,0.0,1.0
2005-06-09,243.0,249.75,241.03,249.0,26.2537619669213,742000,0.0,1.0
