,NGVT_Open,NGVT_High,NGVT_Low,NGVT_Close,NGVT_Adj Close,NGVT_Volume,NGVT_Dividend Amount,NGVT_Split Coefficient
2017-07-10,56.99,57.57,56.53,57.21,57.21,149973,0.0,1.0
2017-07-07,55.98,57.39,55.8,57.35,57.35,135103,0.0,1.0
2017-07-06,56.09,56.82,55.63,55.98,55.98,146558,0.0,1.0
2017-07-05,57.08,57.5,56.16,56.65,56.65,155783,0.0,1.0
2017-07-03,57.98,58.14,56.36,56.58,56.58,95090,0.0,1.0
2017-06-30,56.14,57.77,56.0,57.4,57.4,177887,0.0,1.0
2017-06-29,56.77,57.08,55.4,56.22,56.22,198742,0.0,1.0
2017-06-28,54.17,56.76,54.01,56.75,56.75,207855,0.0,1.0
2017-06-27,54.32,54.43,53.62,53.69,53.69,151625,0.0,1.0
2017-06-26,55.05,55.57,53.9,54.55,54.55,264525,0.0,1.0
2017-06-23,54.8,55.83,54.62,55.18,55.18,380504,0.0,1.0
2017-06-22,55.3,55.77,54.6,54.88,54.88,173673,0.0,1.0
2017-06-21,56.69,57.13,55.23,55.31,55.31,266209,0.0,1.0
2017-06-20,56.45,57.12,55.7,56.62,56.62,508515,0.0,1.0
2017-06-19,57.31,58.11,56.69,56.74,56.74,157094,0.0,1.0
2017-06-16,56.8,57.5,56.36,57.1,57.1,324555,0.0,1.0
2017-06-15,57.66,57.81,56.92,57.32,57.32,145263,0.0,1.0
2017-06-14,58.93,58.93,57.23,57.92,57.92,122008,0.0,1.0
2017-06-13,59.13,59.71,58.48,58.88,58.88,152321,0.0,1.0
2017-06-12,60.0,60.28,58.55,59.03,59.03,136054,0.0,1.0
2017-06-09,59.39,60.53,59.37,59.98,59.98,230468,0.0,1.0
2017-06-08,57.58,59.72,57.39,59.34,59.34,177658,0.0,1.0
2017-06-07,57.68,57.77,56.84,57.62,57.62,249383,0.0,1.0
2017-06-06,57.42,58.05,57.02,57.77,57.77,112050,0.0,1.0
2017-06-05,59.22,59.31,57.73,57.83,57.83,149935,0.0,1.0
2017-06-02,58.76,60.04,58.43,59.26,59.26,197105,0.0,1.0
2017-06-01,59.16,59.16,57.96,58.57,58.57,256274,0.0,1.0
2017-05-31,59.56,59.56,57.54,59.07,59.07,285323,0.0,1.0
2017-05-30,59.41,59.63,59.16,59.51,59.51,213545,0.0,1.0
2017-05-26,58.91,59.56,58.91,59.51,59.51,158677,0.0,1.0
2017-05-25,59.76,60.07,58.67,59.16,59.16,171859,0.0,1.0
2017-05-24,59.25,59.59,58.83,59.45,59.45,109667,0.0,1.0
2017-05-23,59.18,59.77,58.86,59.1,59.1,272031,0.0,1.0
2017-05-22,58.17,59.1,57.87,58.97,58.97,320775,0.0,1.0
2017-05-19,56.84,58.56,56.84,58.0,58.0,318800,0.0,1.0
2017-05-18,56.74,57.98,56.16,56.76,56.76,411291,0.0,1.0
2017-05-17,58.46,58.46,56.98,56.99,56.99,271352,0.0,1.0
2017-05-16,58.29,58.82,57.79,58.46,58.46,160359,0.0,1.0
2017-05-15,59.39,60.0,58.11,58.2,58.2,247910,0.0,1.0
2017-05-12,59.74,59.96,59.1,59.13,59.13,134873,0.0,1.0
2017-05-11,60.39,60.6,59.85,60.05,60.05,236003,0.0,1.0
2017-05-10,58.43,60.41,58.38,60.39,60.39,323846,0.0,1.0
2017-05-09,57.94,58.56,57.1,58.49,58.49,332634,0.0,1.0
2017-05-08,58.63,58.63,57.65,58.13,58.13,260622,0.0,1.0
2017-05-05,58.83,59.04,56.65,58.59,58.59,491995,0.0,1.0
2017-05-04,62.1,63.92,58.31,58.59,58.59,454154,0.0,1.0
2017-05-03,62.45,62.7,61.42,61.6,61.6,221005,0.0,1.0
2017-05-02,63.66,63.66,62.25,62.63,62.63,182436,0.0,1.0
2017-05-01,63.37,63.86,62.64,63.64,63.64,297951,0.0,1.0
2017-04-28,64.9,64.93,63.19,63.23,63.23,336673,0.0,1.0
2017-04-27,64.38,65.02,64.12,64.84,64.84,162524,0.0,1.0
2017-04-26,64.1,64.51,63.44,64.4,64.4,231254,0.0,1.0
2017-04-25,63.61,64.56,63.56,64.1,64.1,235865,0.0,1.0
2017-04-24,62.6,63.22,62.23,63.17,63.17,306847,0.0,1.0
2017-04-21,60.24,62.22,60.19,62.0,62.0,291942,0.0,1.0
2017-04-20,59.7,60.3,59.59,60.11,60.11,260850,0.0,1.0
2017-04-19,59.49,59.94,59.08,59.42,59.42,213721,0.0,1.0
2017-04-18,59.69,60.14,59.0,59.4,59.4,163181,0.0,1.0
2017-04-17,59.55,59.68,58.76,59.61,59.61,131483,0.0,1.0
2017-04-13,59.15,60.58,58.83,59.45,59.45,277500,0.0,1.0
2017-04-12,59.14,59.78,58.75,59.24,59.24,252066,0.0,1.0
2017-04-11,57.2,59.4,57.2,59.26,59.26,267857,0.0,1.0
2017-04-10,57.25,58.05,57.0,57.45,57.45,333907,0.0,1.0
2017-04-07,57.65,58.03,57.04,57.27,57.27,254533,0.0,1.0
2017-04-06,56.99,58.49,56.96,57.96,57.96,365820,0.0,1.0
2017-04-05,57.97,58.4,56.92,56.96,56.96,255901,0.0,1.0
2017-04-04,57.84,58.91,56.98,57.56,57.56,350179,0.0,1.0
2017-04-03,60.96,60.96,57.86,57.98,57.98,345532,0.0,1.0
2017-03-31,61.21,61.66,60.81,60.85,60.85,215690,0.0,1.0
2017-03-30,62.0,62.8,60.91,61.43,61.43,237697,0.0,1.0
2017-03-29,61.5,61.84,60.38,61.81,61.81,436499,0.0,1.0
2017-03-28,61.01,61.17,59.79,61.16,61.16,183907,0.0,1.0
2017-03-27,60.96,61.23,60.13,61.13,61.13,267749,0.0,1.0
2017-03-24,60.71,61.3,60.56,61.0,61.0,252664,0.0,1.0
2017-03-23,60.46,61.65,60.36,60.67,60.67,248991,0.0,1.0
2017-03-22,60.29,61.2,59.99,60.45,60.45,466783,0.0,1.0
2017-03-21,61.24,61.56,59.94,60.49,60.49,472110,0.0,1.0
2017-03-20,60.86,61.16,60.48,61.09,61.09,271345,0.0,1.0
2017-03-17,60.3,60.99,60.01,60.72,60.72,730976,0.0,1.0
2017-03-16,59.37,60.2,58.7,60.11,60.11,240689,0.0,1.0
2017-03-15,59.78,60.28,59.26,60.13,60.13,217186,0.0,1.0
2017-03-14,59.05,60.13,58.72,59.66,59.66,388826,0.0,1.0
2017-03-13,59.1,59.74,58.76,59.5,59.5,215771,0.0,1.0
2017-03-10,58.69,59.16,58.07,59.1,59.1,191430,0.0,1.0
2017-03-09,58.06,58.72,57.79,58.65,58.65,209576,0.0,1.0
2017-03-08,58.36,58.49,57.93,58.25,58.25,240098,0.0,1.0
2017-03-07,57.89,58.71,57.63,58.43,58.43,218019,0.0,1.0
2017-03-06,58.91,58.91,57.25,58.15,58.15,333668,0.0,1.0
2017-03-03,56.66,60.02,56.41,59.48,59.48,372753,0.0,1.0
2017-03-02,57.2,57.66,56.65,56.66,56.66,774955,0.0,1.0
2017-03-01,54.54,57.18,54.16,57.02,57.02,466128,0.0,1.0
2017-02-28,53.2,54.36,52.79,53.97,53.97,518897,0.0,1.0
2017-02-27,53.5,54.0,52.95,53.11,53.11,446676,0.0,1.0
2017-02-24,54.36,54.47,53.02,53.47,53.47,663810,0.0,1.0
2017-02-23,57.0,57.0,53.67,54.35,54.35,420484,0.0,1.0
2017-02-22,56.65,56.99,55.62,56.41,56.41,215652,0.0,1.0
2017-02-21,55.69,57.04,55.68,57.0,57.0,231048,0.0,1.0
2017-02-17,57.58,57.7,55.42,55.48,55.48,300973,0.0,1.0
2017-02-16,56.4,57.8,56.31,57.39,57.39,331462,0.0,1.0
2017-02-15,55.51,56.93,55.51,56.54,56.54,235988,0.0,1.0
2017-02-14,55.64,56.04,54.38,55.78,55.78,138844,0.0,1.0
2017-02-13,55.58,56.39,55.25,55.49,55.49,169855,0.0,1.0
2017-02-10,56.31,56.47,55.1,55.3,55.3,204405,0.0,1.0
2017-02-09,56.4,56.8,55.76,55.94,55.94,153075,0.0,1.0
2017-02-08,55.53,56.38,54.96,56.24,56.24,319630,0.0,1.0
2017-02-07,55.85,56.33,55.4,55.88,55.88,133308,0.0,1.0
2017-02-06,56.3,56.3,54.99,55.71,55.71,146548,0.0,1.0
2017-02-03,55.18,56.36,54.72,56.3,56.3,152369,0.0,1.0
2017-02-02,55.68,55.75,54.72,55.12,55.12,171059,0.0,1.0
2017-02-01,55.54,56.43,55.36,55.88,55.88,246502,0.0,1.0
2017-01-31,54.03,55.73,53.545,55.59,55.59,353372,0.0,1.0
2017-01-30,54.77,54.77,53.62,54.0,54.0,170428,0.0,1.0
2017-01-27,55.05,55.33,54.59,55.26,55.26,132336,0.0,1.0
2017-01-26,55.07,55.49,54.18,55.07,55.07,439126,0.0,1.0
2017-01-25,54.77,55.59,54.0,55.05,55.05,203735,0.0,1.0
2017-01-24,54.27,54.77,53.87,54.33,54.33,279917,0.0,1.0
2017-01-23,52.25,54.19,52.25,54.04,54.04,127216,0.0,1.0
2017-01-20,52.31,52.88,52.29,52.49,52.49,173757,0.0,1.0
2017-01-19,52.88,53.23,51.9,52.29,52.29,295805,0.0,1.0
2017-01-18,53.05,53.05,51.83,52.99,52.99,230232,0.0,1.0
2017-01-17,52.63,53.16,52.17,52.9,52.9,202439,0.0,1.0
2017-01-13,52.74,53.18,51.011,53.0,53.0,243619,0.0,1.0
2017-01-12,53.0,53.225,51.43,52.49,52.49,209156,0.0,1.0
2017-01-11,53.35,54.119,53.0,53.25,53.25,277514,0.0,1.0
2017-01-10,52.65,54.725,52.4,53.21,53.21,356279,0.0,1.0
2017-01-09,54.8,54.85,52.7301,52.8,52.8,190068,0.0,1.0
2017-01-06,55.1,55.4,54.49,54.85,54.85,289528,0.0,1.0
2017-01-05,54.68,55.765,54.23,54.84,54.84,184188,0.0,1.0
2017-01-04,53.53,54.25,53.12,54.14,54.14,223940,0.0,1.0
2017-01-03,55.02,55.4,52.74,53.18,53.18,239875,0.0,1.0
2016-12-30,54.69,54.94,53.9,54.86,54.86,159259,0.0,1.0
2016-12-29,54.55,54.73,53.99,54.62,54.62,116831,0.0,1.0
2016-12-28,54.98,55.18,54.02,54.31,54.31,109138,0.0,1.0
2016-12-27,54.1,55.12,53.74,54.71,54.71,103928,0.0,1.0
2016-12-23,53.0,54.0,52.73,53.89,53.89,70702,0.0,1.0
2016-12-22,53.37,53.71,52.54,53.11,53.11,187665,0.0,1.0
2016-12-21,54.61,55.04,53.36,53.5,53.5,174877,0.0,1.0
2016-12-20,54.89,55.43,54.53,54.83,54.83,298780,0.0,1.0
2016-12-19,54.25,55.04,53.88,54.99,54.99,317381,0.0,1.0
2016-12-16,54.23,55.15,53.83,54.02,54.02,690199,0.0,1.0
2016-12-15,52.98,54.5,51.89,53.99,53.99,414813,0.0,1.0
2016-12-14,52.65,53.7899,52.22,53.03,53.03,182633,0.0,1.0
2016-12-13,53.08,53.57,51.81,52.82,52.82,151467,0.0,1.0
2016-12-12,50.1,52.61,50.07,52.27,52.27,324062,0.0,1.0
2016-12-09,51.65,51.92,49.87,50.37,50.37,375060,0.0,1.0
2016-12-08,51.43,51.81,50.18,51.45,51.45,270486,0.0,1.0
2016-12-07,49.79,51.44,49.55,51.17,51.17,401106,0.0,1.0
2016-12-06,49.89,50.4,48.74,50.03,50.03,188695,0.0,1.0
2016-12-05,50.1,50.58,49.53,49.96,49.96,195637,0.0,1.0
2016-12-02,50.08,51.2,49.34,49.85,49.85,240442,0.0,1.0
2016-12-01,52.54,53.37,49.7,50.21,50.21,373436,0.0,1.0
2016-11-30,50.95,53.48,50.75,52.37,52.37,312129,0.0,1.0
2016-11-29,52.23,52.23,51.0,51.29,51.29,198659,0.0,1.0
2016-11-28,53.35,53.387,51.58,52.12,52.12,134727,0.0,1.0
2016-11-25,52.63,53.59,52.23,53.57,53.57,86898,0.0,1.0
2016-11-23,51.41,52.66,50.98,52.63,52.63,132083,0.0,1.0
2016-11-22,51.64,52.94,51.09,51.73,51.73,322659,0.0,1.0
2016-11-21,50.35,51.14,50.23,50.98,50.98,184439,0.0,1.0
2016-11-18,50.6,51.01,50.08,50.5,50.5,182037,0.0,1.0
2016-11-17,49.71,52.11,49.47,50.5,50.5,367176,0.0,1.0
2016-11-16,49.16,50.505,48.94,49.47,49.47,380540,0.0,1.0
2016-11-15,49.01,49.13,47.9929,48.98,48.98,153772,0.0,1.0
2016-11-14,49.13,50.2,48.69,49.13,49.13,221754,0.0,1.0
2016-11-11,47.18,49.12,46.66,48.79,48.79,349924,0.0,1.0
2016-11-10,46.92,47.42,45.33,47.17,47.17,686163,0.0,1.0
2016-11-09,44.38,46.965,44.1245,46.56,46.56,182559,0.0,1.0
2016-11-08,44.47,45.185,43.7848,45.0,45.0,128651,0.0,1.0
2016-11-07,45.81,45.81,44.51,44.58,44.58,289446,0.0,1.0
2016-11-04,44.54,45.99,43.77,45.09,45.09,384581,0.0,1.0
2016-11-03,42.0,46.25,42.0,44.15,44.15,875187,0.0,1.0
2016-11-02,40.99,41.135,40.41,40.63,40.63,242294,0.0,1.0
2016-11-01,41.43,41.43,40.76,41.18,41.18,274173,0.0,1.0
2016-10-31,41.33,41.5,40.24,41.4,41.4,358738,0.0,1.0
2016-10-28,41.55,41.78,40.53,41.13,41.13,373991,0.0,1.0
2016-10-27,42.69,42.69,41.44,41.62,41.62,246112,0.0,1.0
2016-10-26,42.78,42.91,42.175,42.58,42.58,192805,0.0,1.0
2016-10-25,43.56,43.865,42.68,43.06,43.06,132664,0.0,1.0
2016-10-24,42.58,43.84,42.34,43.7,43.7,251492,0.0,1.0
2016-10-21,41.59,42.5,41.5701,42.36,42.36,110849,0.0,1.0
2016-10-20,42.32,42.65,41.87,42.23,42.23,194492,0.0,1.0
2016-10-19,42.72,42.89,42.245,42.34,42.34,165464,0.0,1.0
2016-10-18,42.73,42.96,42.5,42.61,42.61,112461,0.0,1.0
2016-10-17,42.56,42.65,42.13,42.43,42.43,219396,0.0,1.0
2016-10-14,42.67,43.19,42.12,42.64,42.64,190358,0.0,1.0
2016-10-13,42.3,42.92,42.221,42.5,42.5,189643,0.0,1.0
2016-10-12,42.91,43.09,42.66,42.72,42.72,57928,0.0,1.0
2016-10-11,43.26,43.605,42.47,42.92,42.92,179247,0.0,1.0
2016-10-10,43.13,43.6,42.01,43.43,43.43,186902,0.0,1.0
2016-10-07,43.6,44.03,42.97,43.0,43.0,176187,0.0,1.0
2016-10-06,43.05,43.55,42.63,43.36,43.36,355720,0.0,1.0
2016-10-05,43.62,43.96,42.79,43.05,43.05,343182,0.0,1.0
2016-10-04,44.32,44.75,42.92,43.41,43.41,520147,0.0,1.0
2016-10-03,46.08,46.38,43.87,44.32,44.32,768922,0.0,1.0
2016-09-30,47.01,47.37,46.07,46.1,46.1,495503,0.0,1.0
2016-09-29,47.47,48.26,46.83,46.98,46.98,251970,0.0,1.0
2016-09-28,46.71,47.81,46.43,47.46,47.46,203034,0.0,1.0
2016-09-27,47.39,47.62,46.14,46.92,46.92,279398,0.0,1.0
2016-09-26,47.67,48.3,47.19,47.2,47.2,235611,0.0,1.0
2016-09-23,47.89,48.0,47.15,47.77,47.77,225072,0.0,1.0
2016-09-22,47.0,47.81,46.85,47.69,47.69,314988,0.0,1.0
2016-09-21,46.65,46.87,45.6,46.79,46.79,148633,0.0,1.0
2016-09-20,45.95,46.6,45.6,46.28,46.28,201634,0.0,1.0
2016-09-19,45.93,46.58,45.58,45.76,45.76,217477,0.0,1.0
2016-09-16,46.29,46.422,45.39,46.01,46.01,536354,0.0,1.0
2016-09-15,43.88,46.71,43.76,46.21,46.21,563895,0.0,1.0
2016-09-14,42.24,43.835,41.86,43.76,43.76,280236,0.0,1.0
2016-09-13,42.76,42.91,41.82,42.34,42.34,284325,0.0,1.0
2016-09-12,43.23,43.74,42.81,43.15,43.15,312171,0.0,1.0
2016-09-09,43.92,44.11,42.74,43.36,43.36,309575,0.0,1.0
2016-09-08,44.43,44.94,44.1205,44.21,44.21,149009,0.0,1.0
2016-09-07,45.42,45.42,44.26,44.49,44.49,260600,0.0,1.0
2016-09-06,44.64,46.57,44.29,45.31,45.31,619767,0.0,1.0
2016-09-02,44.56,44.72,43.94,44.45,44.45,177664,0.0,1.0
2016-09-01,44.46,44.64,43.69,44.5,44.5,301562,0.0,1.0
2016-08-31,44.16,44.58,43.34,44.38,44.38,310481,0.0,1.0
2016-08-30,44.71,44.86,43.4,44.32,44.32,358586,0.0,1.0
2016-08-29,43.25,45.03,43.25,44.66,44.66,721629,0.0,1.0
2016-08-26,43.03,43.455,42.93,43.4,43.4,255966,0.0,1.0
2016-08-25,43.08,43.58,42.9,43.15,43.15,204235,0.0,1.0
2016-08-24,41.95,43.57,41.95,43.34,43.34,732793,0.0,1.0
2016-08-23,42.05,42.35,41.84,41.95,41.95,199885,0.0,1.0
2016-08-22,41.97,42.08,41.05,42.0,42.0,559296,0.0,1.0
2016-08-19,43.0,43.04,41.21,41.95,41.95,761282,0.0,1.0
2016-08-18,43.81,44.08,42.72,43.11,43.11,683512,0.0,1.0
2016-08-17,44.28,44.55,43.72,43.77,43.77,262457,0.0,1.0
2016-08-16,44.25,44.65,43.92,44.07,44.07,212214,0.0,1.0
2016-08-15,44.85,45.22,44.07,44.3,44.3,224511,0.0,1.0
2016-08-12,44.71,45.0956,43.86,44.36,44.36,200112,0.0,1.0
2016-08-11,43.75,45.34,43.465,44.66,44.66,362653,0.0,1.0
2016-08-10,43.4,43.81,43.2401,43.8,43.8,335422,0.0,1.0
2016-08-09,43.5,44.1,43.285,43.55,43.55,430808,0.0,1.0
2016-08-08,43.51,43.98,42.7,43.49,43.49,704658,0.0,1.0
2016-08-05,43.51,44.1,43.31,43.36,43.36,488226,0.0,1.0
2016-08-04,39.81,44.21,39.81,43.5,43.5,1351239,0.0,1.0
2016-08-03,37.64,38.46,37.53,37.94,37.94,521158,0.0,1.0
2016-08-02,38.63,39.1,37.32,37.55,37.55,478954,0.0,1.0
2016-08-01,38.14,39.09,38.03,38.73,38.73,511870,0.0,1.0
2016-07-29,38.4,38.67,37.96,38.27,38.27,553284,0.0,1.0
2016-07-28,40.8,40.82,38.24,38.36,38.36,402791,0.0,1.0
2016-07-27,39.94,41.13,39.94,40.85,40.85,456036,0.0,1.0
2016-07-26,39.85,40.02,39.52,39.94,39.94,245954,0.0,1.0
2016-07-25,39.9,40.41,39.68,39.99,39.99,466937,0.0,1.0
2016-07-22,39.04,40.22,39.04,39.96,39.96,262575,0.0,1.0
2016-07-21,38.68,39.38,38.65,39.12,39.12,643544,0.0,1.0
2016-07-20,38.34,38.83,38.11,38.68,38.68,512761,0.0,1.0
2016-07-19,37.66,38.37,37.555,38.13,38.13,331220,0.0,1.0
2016-07-18,38.25,38.38,37.59,37.66,37.66,443539,0.0,1.0
2016-07-15,38.79,38.985,38.22,38.31,38.31,626605,0.0,1.0
2016-07-14,39.14,39.79,38.54,38.62,38.62,405144,0.0,1.0
2016-07-13,38.91,39.51,38.86,38.95,38.95,231487,0.0,1.0
2016-07-12,38.11,39.35,37.98,39.0,39.0,672082,0.0,1.0
2016-07-11,36.42,38.59,36.42,38.05,38.05,808487,0.0,1.0
2016-07-08,36.22,36.5,35.84,36.44,36.44,581026,0.0,1.0
2016-07-07,35.14,36.8899,35.14,36.0,36.0,588520,0.0,1.0
2016-07-06,34.89,35.62,34.67,34.95,34.95,400925,0.0,1.0
2016-07-05,34.5,34.83,33.9001,34.7,34.7,345372,0.0,1.0
2016-07-01,34.14,34.41,33.91,34.4,34.4,433674,0.0,1.0
2016-06-30,34.15,34.458,33.77,34.04,34.04,404953,0.0,1.0
2016-06-29,33.49,35.27,33.49,34.03,34.03,904433,0.0,1.0
2016-06-28,34.4,34.7,33.02,33.41,33.41,960697,0.0,1.0
2016-06-27,33.79,34.54,33.5,34.38,34.38,1215502,0.0,1.0
2016-06-24,34.0,35.12,33.68,34.19,34.19,4185921,0.0,1.0
2016-06-23,34.61,34.88,34.56,34.74,34.74,866501,0.0,1.0
2016-06-22,34.5,34.632,34.328,34.47,34.47,321452,0.0,1.0
2016-06-21,34.15,34.72,34.08,34.5,34.5,497211,0.0,1.0
2016-06-20,34.69,35.04,34.11,34.18,34.18,580931,0.0,1.0
2016-06-17,34.75,34.99,34.204,34.73,34.73,1462763,0.0,1.0
2016-06-16,33.93,35.31,33.69,34.81,34.81,847831,0.0,1.0
2016-06-15,33.99,35.05,33.82,33.93,33.93,562779,0.0,1.0
2016-06-14,34.05,34.91,33.7501,34.06,34.06,742340,0.0,1.0
2016-06-13,33.68,34.53,33.5,34.11,34.11,919110,0.0,1.0
2016-06-10,32.61,34.75,32.44,33.93,33.93,1123988,0.0,1.0
2016-06-09,32.42,32.635,32.26,32.33,32.33,536096,0.0,1.0
2016-06-08,31.41,32.5803,31.33,32.42,32.42,795046,0.0,1.0
2016-06-07,31.85,31.92,31.42,31.54,31.54,441038,0.0,1.0
2016-06-06,31.74,32.25,31.615,31.87,31.87,733180,0.0,1.0
2016-06-03,31.56,31.92,31.35,31.74,31.74,406308,0.0,1.0
2016-06-02,30.77,32.05,30.03,31.74,31.74,1090078,0.0,1.0
2016-06-01,29.48,31.3,29.48,31.07,31.07,1756616,0.0,1.0
2016-05-31,27.9,29.31,27.7991,29.14,29.14,1097549,0.0,1.0
2016-05-27,26.86,28.0,26.76,27.9,27.9,1441787,0.0,1.0
2016-05-26,26.2,26.93,26.09,26.84,26.84,1212644,0.0,1.0
2016-05-25,26.1,26.47,25.76,26.36,26.36,1441112,0.0,1.0
2016-05-24,26.5,27.56,25.98,26.0,26.0,2936174,0.0,1.0
2016-05-23,24.71,27.5,24.71,27.19,27.19,1801011,0.0,1.0
2016-05-20,25.0,26.05,24.905,24.93,24.93,3391471,0.0,1.0
2016-05-19,26.5,26.5,25.45,25.45,25.45,1399488,0.0,1.0
2016-05-18,26.56,26.8166,26.17,26.78,26.78,1520693,0.0,1.0
2016-05-17,26.5,26.92,25.81,26.78,26.78,2994753,0.0,1.0
2016-05-16,24.88,27.15,24.5,26.86,26.86,10098289,0.0,1.0
2016-05-13,26.63,27.96,24.25,25.03,25.03,582065,0.0,1.0
2016-05-12,26.88,27.5,26.3,26.85,26.85,295698,0.0,1.0
2016-05-11,27.5,28.0,26.0,26.5,26.5,609958,0.0,1.0
2016-05-10,27.0,27.0,25.5,27.0,27.0,170400,0.0,1.0
2016-05-09,27.0,27.0,26.36,26.75,26.75,125162,0.0,1.0
2016-05-06,27.75,27.75,25.25,26.5,26.5,90304,0.0,1.0
2016-05-05,26.0,28.16,26.0,28.16,28.16,75444,0.0,1.0
2016-05-04,25.35,25.79,25.0,25.5,25.5,24028,0.0,1.0
2016-05-03,23.0,25.67,23.0,25.67,25.67,2168,0.0,1.0
2016-05-02,22.0,24.0,22.0,23.5,23.5,52300,0.0,1.0
