,DE_Open,DE_High,DE_Low,DE_Close,DE_Adj Close,DE_Volume,DE_Dividend Amount,DE_Split Coefficient
2012-04-10,79.08,79.24,75.92,76.5126,59.9614401990415,8861700,0.0,1.0
2012-04-09,80.26,80.58,79.27,79.45,62.2634235905439,5828100,0.0,1.0
2012-04-05,81.64,83.25,81.46,81.83,64.1285834161637,4210200,0.0,1.0
2012-04-04,80.92,81.58,80.57,81.21,63.6427014447838,2958000,0.0,1.0
2012-04-03,82.17,82.5,81.21,81.75,64.0658889682437,3251400,0.0,1.0
2012-04-02,80.62,82.72,80.51,82.19,64.4107084318037,3509700,0.0,1.0
2012-03-30,81.1801,81.68,80.5,80.9,63.3997604590938,4211700,0.0,1.0
2012-03-29,79.91,80.67,79.49,80.49,63.0784514135038,3636000,0.0,1.0
2012-03-28,82.11,82.12,79.9614,80.36,62.9765729356338,3994800,0.46,1.0
2012-03-27,83.02,83.34,82.31,82.4,64.2077407807007,3750600,0.0,1.0
2012-03-26,82.32,83.0,82.09,82.78,64.5038444396408,5006500,0.0,1.0
2012-03-23,80.15,81.26,79.81,80.84,62.9921573387359,3047900,0.0,1.0
2012-03-22,81.17,81.29,79.6,80.43,62.6726770751427,4120600,0.0,1.0
2012-03-21,82.49,82.64,81.65,81.99,63.8882605171074,3777700,0.0,1.0
2012-03-20,82.68,82.79,81.77,82.39,64.1999485791496,3169100,0.0,1.0
2012-03-19,82.78,83.84,82.66,83.16,64.7999480985809,3044000,0.0,1.0
2012-03-16,81.84,83.25,81.8101,83.22,64.8467013078872,6215700,0.0,1.0
2012-03-15,81.93,82.09,81.11,81.64,63.6155334628204,3251200,0.0,1.0
2012-03-14,81.91,82.03,80.9202,81.59,63.5765724550651,3493400,0.0,1.0
2012-03-13,79.91,81.83,79.68,81.66,63.6311178659225,4713300,0.0,1.0
2012-03-12,80.28,80.28,79.0,79.46,61.9168335246902,2878300,0.0,1.0
2012-03-09,80.51,80.9,79.95,80.17,62.4700798348152,3542500,0.0,1.0
2012-03-08,79.87,80.59,79.09,80.38,62.6337160673874,4843700,0.0,1.0
2012-03-07,79.81,79.98,78.8,79.21,61.7220284859138,4118600,0.0,1.0
2012-03-06,80.3,80.67,78.69,79.21,61.7220284859138,5799000,0.0,1.0
2012-03-05,82.1,82.17,80.52,81.83,63.7635852922905,3946600,0.0,1.0
2012-03-02,82.88,83.15,81.93,82.28,64.114234362088,2674900,0.0,1.0
2012-03-01,83.0,83.75,82.76,83.08,64.7376104861725,2905200,0.0,1.0
2012-02-29,83.72,83.99,82.432,82.93,64.6207274629066,3176300,0.0,1.0
2012-02-28,83.45,84.1,83.18,83.33,64.9324155249489,2515100,0.0,1.0
2012-02-27,82.94,83.84,82.19,83.39,64.9791687342552,2512600,0.0,1.0
2012-02-24,84.13,84.4,83.085,83.27,64.8856623156425,2964000,0.0,1.0
2012-02-23,84.06,84.42,83.451,84.1,65.5324150443802,2771900,0.0,1.0
2012-02-22,84.38,85.03,84.06,84.37,65.7428044862587,2516200,0.0,1.0
2012-02-21,84.22,84.75,83.78,84.19,65.6025448583397,3709300,0.0,1.0
2012-02-17,83.67,84.12,83.23,83.87,65.3531944087059,4364400,0.0,1.0
2012-02-16,84.26,84.26,82.52,83.11,64.7609870908256,9176600,0.0,1.0
2012-02-15,87.19,87.64,84.04,84.28,65.6726746722992,11666300,0.0,1.0
2012-02-14,88.5899,89.6993,87.9,89.05,69.3895548121528,4420900,0.0,1.0
2012-02-13,88.85,88.97,88.0,88.68,69.1012433547638,3735500,0.0,1.0
2012-02-10,87.23,87.58,86.37,87.55,68.2207245794945,2779300,0.0,1.0
2012-02-09,88.7,88.95,87.66,87.93,68.5168282384346,3479100,0.0,1.0
2012-02-08,88.26,88.75,87.86,88.5,68.9609837268448,3060800,0.0,1.0
2012-02-07,87.53,88.12,86.79,87.94,68.5246204399856,2110900,0.0,1.0
2012-02-06,87.71,88.2,87.1201,87.82,68.431114021373,2810700,0.0,1.0
2012-02-03,88.3,88.98,87.92,88.4,68.8830617113342,4070800,0.0,1.0
2012-02-02,87.1,87.93,86.76,87.42,68.1194259593307,2638000,0.0,1.0
2012-02-01,87.27,87.6,86.5,86.92,67.7298158817779,2868400,0.0,1.0
2012-01-31,87.9,88.19,85.37,86.15,67.1298163623466,4364400,0.0,1.0
2012-01-30,86.83,87.6,86.34,87.41,68.1116337577797,3101700,0.0,1.0
2012-01-27,87.41,88.33,87.086,87.99,68.5635814477409,3370200,0.0,1.0
2012-01-26,88.21,88.89,87.38,87.66,68.3064387965561,5098800,0.0,1.0
2012-01-25,86.37,87.98,85.48,87.76,68.3843608120666,5457100,0.0,1.0
2012-01-24,85.52,86.61,84.48,86.42,67.3402058042251,5341700,0.0,1.0
2012-01-23,87.1901,87.9,86.684,86.9,67.7142314786758,4021500,0.0,1.0
2012-01-20,86.54,87.09,86.4,87.04,67.8233223003906,2626800,0.0,1.0
2012-01-19,86.3,87.13,85.67,86.94,67.74540028488,3736700,0.0,1.0
2012-01-18,84.89,86.22,84.32,86.22,67.184361773204,3322500,0.0,1.0
2012-01-17,85.11,85.64,84.74,84.91,66.1635833700157,3729300,0.0,1.0
2012-01-13,83.88,84.82,83.17,84.66,65.9687783312393,3036100,0.0,1.0
2012-01-12,83.47,84.85,82.66,84.44,65.7973498971161,4715900,0.0,1.0
2012-01-11,83.41,84.66,83.11,84.5,65.8441031064224,3591400,0.0,1.0
2012-01-10,83.78,84.0,82.64,83.75,65.2596879900932,4850400,0.0,1.0
2012-01-09,82.62,82.97,82.22,82.73,64.4648834318855,3501300,0.0,1.0
2012-01-06,82.0,82.5698,81.14,82.3,64.1298187651901,3839500,0.0,1.0
2012-01-05,80.45,81.75,80.12,81.64,63.6155334628204,3498500,0.0,1.0
2012-01-04,79.13,81.1,79.13,80.47,62.7038458813469,4381900,0.0,1.0
2012-01-03,79.12,79.99,78.84,79.31,61.7999505014244,3317300,0.0,1.0
2011-12-30,77.39,78.22,77.35,77.35,60.2726789974174,1481200,0.0,1.0
2011-12-29,76.95,77.84,76.79,77.59,60.4596918346428,2102700,0.0,1.0
2011-12-28,78.12,78.35,76.79,76.92,59.937614330722,2416600,0.41,1.0
2011-12-27,78.41,78.83,78.21,78.44,60.797962861785,1712000,0.0,1.0
2011-12-23,78.46,78.69,77.8679,78.69,60.9917350534659,2301700,0.0,1.0
2011-12-22,76.98,78.09,76.98,77.76,60.2709025004131,3037700,0.0,1.0
2011-12-21,76.75,77.38,75.57,76.92,59.6198279363654,3802900,0.0,1.0
2011-12-20,74.64,76.75,74.49,76.64,59.4028030816829,3360000,0.0,1.0
2011-12-19,74.18,74.73,73.28,73.56,57.0155296801747,3251000,0.0,1.0
2011-12-16,74.3,75.5,73.31,73.65,57.0852876691798,4979300,0.0,1.0
2011-12-15,74.95,75.11,73.4,73.72,57.1395438828505,3765500,0.0,1.0
2011-12-14,74.39,75.31,73.23,73.81,57.2093018718556,4542600,0.0,1.0
2011-12-13,77.38,77.81,74.56,75.22,58.3021770329356,5101400,0.0,1.0
2011-12-12,77.47,77.58,76.0,76.97,59.6585823747016,3203800,0.0,1.0
2011-12-09,76.75,78.6,76.75,78.34,60.7204539851127,2838200,0.0,1.0
2011-12-08,78.55,79.4749,76.72,76.88,59.5888243856965,4023500,0.0,1.0
2011-12-07,77.61,79.25,77.03,78.91,61.162254582145,4639400,0.0,1.0
2011-12-06,78.15,79.03,77.25,78.38,60.7514575357816,3512300,0.0,1.0
2011-12-05,78.97,78.97,77.505,78.14,60.565436231768,3554100,0.0,1.0
2011-12-02,79.49,79.7,76.845,77.69,60.2166462867425,5226900,0.0,1.0
2011-12-01,78.65,79.42,77.92,78.73,61.0227386041348,3341400,0.0,1.0
2011-11-30,78.26,79.3,78.21,79.25,61.425784762831,6284400,0.0,1.0
2011-11-29,76.57,77.15,75.74,75.84,58.7827320683041,4495600,0.0,1.0
2011-11-28,76.13,76.56,75.59,76.5,59.2942906543416,5387300,0.0,1.0
2011-11-25,74.64,75.5,73.62,73.64,57.0775367815126,2278200,0.0,1.0
2011-11-23,75.57,75.98,73.59,74.72,57.9146326495739,12085500,0.0,1.0
2011-11-22,72.07,72.4,70.52,71.92,55.7443841027483,5891500,0.0,1.0
2011-11-21,72.84,73.15,71.52,72.68,56.3334515654581,3830800,0.0,1.0
2011-11-18,75.56,75.66,74.0,74.27,57.5658427045484,3089000,0.0,1.0
2011-11-17,76.76,77.09,74.3,75.02,58.1471592795909,4210300,0.0,1.0
2011-11-16,75.53,78.52,75.46,76.43,59.240034440671,4978400,0.0,1.0
2011-11-15,74.68,76.63,74.48,76.33,59.1625255639986,3367600,0.0,1.0
2011-11-14,75.9,76.57,74.1402,74.7,57.8991308742394,3463300,0.0,1.0
2011-11-11,74.12,76.64,74.06,75.79,58.743977629968,3620400,0.0,1.0
2011-11-10,73.73,74.2,72.4,73.58,57.0310314555092,3584300,0.0,1.0
2011-11-09,73.75,74.832,72.39,72.78,56.4109604421305,5151700,0.0,1.0
2011-11-08,75.42,76.0,74.5,75.63,58.6199634272922,5699500,0.0,1.0
2011-11-07,75.04,76.01,74.0412,75.15,58.247920819265,3369500,0.0,1.0
2011-11-04,75.31,75.87,73.4,75.39,58.4339421232786,3087200,0.0,1.0
2011-11-03,75.14,76.04,74.06,75.73,58.6974723039646,4442200,0.0,1.0
2011-11-02,75.05,75.61,73.13,74.07,57.4108249512037,5008500,0.0,1.0
2011-11-01,72.62,75.3,71.76,73.7,57.124042107516,6488100,0.0,1.0
2011-10-31,77.08,77.69,75.87,75.9,58.8292373943075,3905500,0.0,1.0
2011-10-28,77.17,78.99,77.17,78.67,60.9762332781314,4644900,0.0,1.0
2011-10-27,76.85,78.75,76.85,78.15,60.5731871194352,6253000,0.0,1.0
2011-10-26,74.0,74.28,72.25,73.93,57.3023125238624,3941500,0.0,1.0
2011-10-25,73.76,74.59,71.67,73.12,56.6744906228164,4444200,0.0,1.0
2011-10-24,73.74,75.01,73.36,74.55,57.7828675592309,5347600,0.0,1.0
2011-10-21,70.48,72.23,69.9,72.23,55.9846616204326,5678500,0.0,1.0
2011-10-20,69.38,69.64,67.781,69.25,53.6748970955968,4571900,0.0,1.0
2011-10-19,70.22,71.03,68.7,69.11,53.5663846682555,4385200,0.0,1.0
2011-10-18,69.48,70.59,68.51,70.13,54.3569752103134,6713900,0.0,1.0
2011-10-17,71.09,71.39,69.18,69.57,53.9229255009483,3774900,0.0,1.0
2011-10-14,70.89,71.56,69.6,71.39,55.3335870563849,4189700,0.0,1.0
2011-10-13,70.79,71.47,68.41,69.8,54.1011959172947,8142500,0.0,1.0
2011-10-12,72.05,72.93,69.71,71.05,55.070056875699,6456600,0.0,1.0
2011-10-11,69.64,72.37,68.84,71.68,55.5583627987347,7753500,0.0,1.0
2011-10-10,67.76,69.58,67.5201,69.38,53.7756586352708,4711700,0.0,1.0
2011-10-07,67.08,67.22,65.0,65.7,50.9233319737287,5400200,0.0,1.0
2011-10-06,65.78,67.22,64.58,66.57,51.597659200778,5691600,0.0,1.0
2011-10-05,63.74,66.46,63.1,66.16,51.2798728064214,5073200,0.0,1.0
2011-10-04,60.73,63.62,59.92,63.48,49.2026349116027,8600000,0.0,1.0
2011-10-03,63.9,64.73,61.63,61.72,47.8384786821695,7637000,0.0,1.0
2011-09-30,66.84,66.94,64.56,64.57,50.0474816673312,6281900,0.0,1.0
2011-09-29,68.86,69.07,66.13,68.04,52.7370396878615,4434200,0.0,1.0
2011-09-28,69.48,70.32,67.3,67.42,52.2564846524929,4949200,0.41,1.0
2011-09-27,70.38,71.46,69.02,69.48,53.5276507983961,5059800,0.0,1.0
2011-09-26,68.36,68.6,66.0,68.44,52.7264309246147,6157000,0.0,1.0
2011-09-23,68.27,69.12,66.88,67.47,51.9791393115686,7114400,0.0,1.0
2011-09-22,69.71,70.24,67.1,68.59,52.8419914833332,8937300,0.0,1.0
2011-09-21,75.92,76.42,72.82,72.82,56.1007992391941,4565700,0.0,1.0
2011-09-20,77.66,78.29,75.98,75.98,58.5352750095299,3641000,0.0,1.0
2011-09-19,76.57,77.73,75.15,77.19,59.4674635165256,4142500,0.0,1.0
2011-09-16,79.14,79.22,77.44,78.02,60.1068986081011,4968800,0.0,1.0
2011-09-15,78.45,78.98,77.41,78.64,60.5845489174708,4724800,0.0,1.0
2011-09-14,77.14,78.38,74.562,77.29,59.5445038890046,5228200,0.0,1.0
2011-09-13,75.25,77.1,74.81,76.56,58.982109169908,4681000,0.0,1.0
2011-09-12,74.86,75.82,72.68,75.04,57.8110955082275,5696100,0.0,1.0
2011-09-09,76.22,76.69,74.38,75.26,57.9805843276812,6061300,0.0,1.0
2011-09-08,78.42,79.01,76.78,77.26,59.5213917772609,5212000,0.0,1.0
2011-09-07,78.97,79.4799,78.1,79.35,61.1315355620716,4133100,0.0,1.0
2011-09-06,74.98,77.41,74.21,77.14,59.4289433302861,4998000,0.0,1.0
2011-09-02,77.52,79.16,77.12,78.03,60.114602645349,4078600,0.0,1.0
2011-09-01,80.73,82.22,79.64,79.89,61.5475535734581,4947100,0.0,1.0
2011-08-31,81.0,82.56,79.73,80.82,62.2640290375126,6896100,0.0,1.0
2011-08-30,78.38,80.73,77.8,80.11,61.7170423929118,6183700,0.0,1.0
2011-08-29,77.62,79.06,77.1429,78.91,60.7925579231641,4783300,0.0,1.0
2011-08-26,72.35,76.33,71.44,76.03,58.5737951957694,5451700,0.0,1.0
2011-08-25,75.51,76.0,72.77,73.06,56.2856961331437,5315800,0.0,1.0
2011-08-24,72.54,75.19,72.05,75.1,57.8573197317149,5586100,0.0,1.0
2011-08-23,70.48,72.7,70.01,72.66,55.9775346432277,5259300,0.0,1.0
2011-08-22,70.74,70.97,69.6,70.0,53.9282607352868,7311800,0.0,1.0
2011-08-19,69.18,72.3,68.97,69.01,53.1655610477449,7352000,0.0,1.0
2011-08-18,71.31,71.32,68.89,70.15,54.0438212940053,8715700,0.0,1.0
2011-08-17,73.45,75.49,73.0,74.26,57.2101806028914,11444200,0.0,1.0
2011-08-16,75.67,75.89,74.23,75.16,57.9035439552023,4652100,0.0,1.0
2011-08-15,75.78,76.6,75.37,76.5,58.9358849464206,4690300,0.0,1.0
2011-08-12,75.69,75.919,73.875,74.97,57.7571672474922,5923200,0.0,1.0
2011-08-11,68.78,74.57,68.71,73.48,56.6092656975554,10600800,0.0,1.0
2011-08-10,69.5,70.53,67.58,67.99,52.3797492484593,7040800,0.0,1.0
2011-08-09,69.14,70.98,66.06,70.93,54.6447361993414,8675500,0.0,1.0
2011-08-08,69.28,70.74,66.81,67.05,51.6555697471569,8852300,0.0,1.0
2011-08-05,73.49,74.3,70.5,72.66,55.9775346432277,9047300,0.0,1.0
2011-08-04,75.91,75.91,72.37,72.41,55.7849337120303,8001800,0.0,1.0
2011-08-03,77.34,77.69,74.54,77.07,59.3750150695508,6289100,0.0,1.0
2011-08-02,78.36,79.9,76.82,76.82,59.1824141383534,6441600,0.0,1.0
2011-08-01,81.11,81.14,77.55,78.72,60.646181215454,5108300,0.0,1.0
2011-07-29,78.14,79.588,77.79,78.51,60.4843964332481,5197900,0.0,1.0
2011-07-28,79.45,80.63,79.12,79.39,61.1623517110632,6089800,0.0,1.0
2011-07-27,80.3,80.38,78.31,79.42,61.1854638228069,7382200,0.0,1.0
2011-07-26,82.49,82.49,80.82,80.9,62.3256613354958,3769000,0.0,1.0
2011-07-25,80.29,82.539,80.14,81.89,63.0883610230377,4019800,0.0,1.0
2011-07-22,81.13,81.48,80.25,81.24,62.5875986019243,4624400,0.0,1.0
2011-07-21,81.18,82.6594,80.6,82.3,63.4042265502015,5251100,0.0,1.0
2011-07-20,81.63,81.63,80.3808,80.48,62.0020917710841,3511400,0.0,1.0
2011-07-19,80.75,81.46,79.93,80.88,62.310253261,4756700,0.0,1.0
2011-07-18,81.22,81.49,79.2,79.8,61.478217238227,6235300,0.0,1.0
2011-07-15,81.81,82.11,80.51,81.69,62.9342802780797,4540700,0.0,1.0
2011-07-14,82.1,82.91,80.77,81.43,62.7339753096344,4976800,0.0,1.0
2011-07-13,82.53,83.65,81.76,81.89,63.0883610230377,4834400,0.0,1.0
2011-07-12,82.89,83.15,81.5,81.65,62.9034641290881,7589600,0.0,1.0
2011-07-11,84.96,85.2,83.02,83.49,64.3210069827014,4866500,0.0,1.0
2011-07-08,84.63,86.31,84.3,86.11,66.3394647416507,5412000,0.0,1.0
2011-07-07,85.45,87.121,85.31,86.44,66.5936979708313,6305100,0.0,1.0
2011-07-06,84.77,85.14,83.75,84.59,65.1684510799702,4070000,0.0,1.0
2011-07-05,84.76,85.97,84.5,84.84,65.3610520111676,4819600,0.0,1.0
2011-07-01,82.2,84.73,81.7126,84.54,65.1299308937307,5947800,0.0,1.0
2011-06-30,81.69,82.95,80.31,82.45,63.51978710892,7497600,0.0,1.0
2011-06-29,82.59,82.99,81.78,82.43,63.5043790344242,6328700,0.0,1.0
2011-06-28,80.84,82.0,80.5,81.95,63.1345852465251,3153000,0.41,1.0
2011-06-27,80.15,81.06,79.96,80.69,61.8544157788017,3177200,0.0,1.0
2011-06-24,81.66,81.7,79.78,79.98,61.3101521128834,4673000,0.0,1.0
2011-06-23,79.85,81.84,78.8,81.73,62.6516470640905,5785400,0.0,1.0
2011-06-22,82.19,83.0,81.5,81.57,62.528996097123,4882900,0.0,1.0
2011-06-21,80.69,82.44,80.3,82.13,62.9582744815093,4298700,0.0,1.0
2011-06-20,78.28,80.09,77.808,80.06,61.3714775963672,4328200,0.0,1.0
2011-06-17,80.48,80.53,78.3,78.53,60.1986277247404,5970100,0.0,1.0
2011-06-16,80.1,80.84,78.23,79.27,60.7658884469651,5510200,0.0,1.0
2011-06-15,81.36,82.18,80.09,80.21,61.4864628778992,4537800,0.0,1.0
2011-06-14,81.55,82.66,80.9,82.0,62.8586205708482,4483900,0.0,1.0
2011-06-13,81.67,82.14,79.77,80.2,61.4787971924637,4821400,0.0,1.0
2011-06-10,81.78,82.51,80.75,81.8,62.7053068621388,6783700,0.0,1.0
2011-06-09,81.23,82.79,80.87,82.0,62.8586205708482,6933400,0.0,1.0
2011-06-08,80.98,81.2,79.61,79.96,61.2948207420125,6612200,0.0,1.0
2011-06-07,82.25,82.29,81.1,81.21,62.2530314214461,3679300,0.0,1.0
2011-06-06,82.12,82.73,81.34,81.7,62.6286500077841,3897700,0.0,1.0
2011-06-03,82.31,83.65,81.52,82.2,63.0119342795576,5352300,0.0,1.0
2011-06-02,83.45,84.68,83.17,84.23,64.5680684229579,6042800,0.0,1.0
2011-06-01,85.4998,85.89,82.73,82.76,63.4412126639439,5797000,0.0,1.0
2011-05-31,87.06,87.15,85.05,86.08,65.9862202285197,4736600,0.0,1.0
2011-05-27,85.38,86.3,85.26,85.74,65.7255869237137,3538400,0.0,1.0
2011-05-26,84.61,85.3,84.0,84.94,65.1123320888762,3936500,0.0,1.0
2011-05-25,83.49,85.1395,82.51,84.71,64.9360213238604,4635400,0.0,1.0
2011-05-24,83.8,84.76,83.42,83.45,63.9701449589912,5391100,0.0,1.0
2011-05-23,83.02,83.47,82.25,83.06,63.6711832270079,6543700,0.0,1.0
2011-05-20,85.75,85.95,84.27,84.75,64.9666840656023,5995700,0.0,1.0
2011-05-19,86.86,87.73,85.88,86.04,65.9555574867778,7202600,0.0,1.0
2011-05-18,86.0,86.67,84.65,86.5,66.3081790168094,12671600,0.0,1.0
2011-05-17,87.3,88.1,86.16,86.96,66.660800546841,6083000,0.0,1.0
2011-05-16,87.33,89.45,86.63,88.13,67.5576857427909,4933000,0.0,1.0
2011-05-13,90.28,90.59,87.57,87.72,67.2433926399366,6757500,0.0,1.0
2011-05-12,90.81,91.18,89.101,90.36,69.2671335949005,4656600,0.0,1.0
2011-05-11,93.78,93.94,90.81,91.29,69.9800423403992,6537600,0.0,1.0
2011-05-10,93.71,94.61,93.32,94.49,72.4330616797493,3600400,0.0,1.0
2011-05-09,91.59,93.54,91.54,92.8,71.137560841155,3254800,0.0,1.0
2011-05-06,93.52,94.17,91.51,91.53,70.1640187908504,5191700,0.0,1.0
2011-05-05,91.94,93.08,91.0,91.54,70.1716844762859,4612100,0.0,1.0
2011-05-04,95.06,95.5,91.72,93.03,71.3138716061708,4679300,0.0,1.0
2011-05-03,97.28,97.28,94.79,94.98,72.8086802660874,4142700,0.0,1.0
2011-05-02,98.22,98.3,96.87,97.39,74.6561104560354,4282400,0.0,1.0
2011-04-29,96.8,97.55,95.87,97.5,74.7404329958256,3856900,0.0,1.0
2011-04-28,96.41,96.84,95.46,95.91,73.521589011586,2668100,0.0,1.0
2011-04-27,97.08,97.26,94.65,96.76,74.1731722736009,3509500,0.0,1.0
2011-04-26,96.54,97.78,96.03,97.0,74.3571487240521,4800000,0.0,1.0
2011-04-25,95.2,95.5,94.2,94.72,72.6093724447651,1945200,0.0,1.0
2011-04-21,94.58,95.37,94.02,95.25,73.015653772845,3026100,0.0,1.0
2011-04-20,94.48,94.64,93.39,93.89,71.9731205536212,3685800,0.0,1.0
2011-04-19,92.35,92.58,91.03,92.38,70.8156020528653,3775200,0.0,1.0
2011-04-18,92.53,92.53,90.65,91.53,70.1640187908504,4715800,0.0,1.0
2011-04-15,94.3201,94.49,93.19,93.76,71.8734666429601,3986500,0.0,1.0
2011-04-14,92.94,94.37,92.61,94.25,72.2490852292981,2813600,0.0,1.0
2011-04-13,94.57,94.71,92.694,93.58,71.7354843051216,2816500,0.0,1.0
2011-04-12,94.07,94.29,92.86,93.45,71.6358303944605,4038800,0.0,1.0
2011-04-11,95.9,96.18,94.71,94.99,72.8163459515228,3615800,0.0,1.0
2011-04-08,97.08,97.67,95.13,95.93,73.5369203824569,3018600,0.0,1.0
2011-04-07,96.67,98.12,96.05,96.47,73.9508673959723,3671900,0.0,1.0
2011-04-06,98.66,98.66,96.51,97.01,74.3648144094876,3613100,0.0,1.0
2011-04-05,98.92,99.055,97.98,98.21,75.2846966617439,3149700,0.0,1.0
2011-04-04,99.04,99.54,98.52,99.24,76.0742622615973,2974400,0.0,1.0
2011-04-01,97.6,99.8,97.54,98.6,75.5836583937272,6490900,0.0,1.0
2011-03-31,94.73,96.98,94.65,96.89,74.272826184262,6140400,0.0,1.0
2011-03-30,94.8,94.92,93.88,94.45,72.4023989380075,3351800,0.0,1.0
2011-03-29,93.22,94.02,91.75,93.95,72.019114666234,4336400,0.35,1.0
2011-03-28,94.67,94.98,93.27,93.3,71.2553912869526,3361300,0.0,1.0
2011-03-25,93.4,94.94,92.7,94.24,71.9732912634771,3956500,0.0,1.0
2011-03-24,92.09,93.39,91.25,93.23,71.2019306504029,3758800,0.0,1.0
2011-03-23,90.75,91.57,90.12,91.43,69.8272285676965,3152800,0.0,1.0
2011-03-22,91.77,91.77,90.16,91.05,69.5370136835695,3614100,0.0,1.0
2011-03-21,91.48,92.46,91.36,91.61,69.9646987759671,4474100,0.0,1.0
2011-03-18,91.08,91.479,89.67,90.1,68.8114764732522,5313300,0.0,1.0
2011-03-17,88.75,90.26,88.0,89.38,68.2615956401696,5865500,0.0,1.0
2011-03-16,87.89,88.91,85.99,86.91,66.3751988933446,5499800,0.0,1.0
2011-03-15,84.9,88.03,84.27,87.68,66.9632658953913,4658900,0.0,1.0
2011-03-14,87.72,88.13,86.44,87.63,66.9250797264272,3922600,0.0,1.0
2011-03-11,85.88,88.0,84.59,87.79,67.0472754671122,6210200,0.0,1.0
2011-03-10,88.01,89.0,86.1,87.55,66.8639818560847,5686400,0.0,1.0
2011-03-09,90.42,90.64,89.0,89.82,68.5976339270534,4702100,0.0,1.0
2011-03-08,90.58,92.1,88.9,91.51,69.888326438039,4183100,0.0,1.0
2011-03-07,92.91,93.1488,89.94,90.37,69.0176817856582,4207200,0.0,1.0
2011-03-04,92.73,93.06,91.11,92.35,70.5298540766353,3610400,0.0,1.0
2011-03-03,90.87,93.16,90.43,92.63,70.7436966228341,4846300,0.0,1.0
2011-03-02,88.76,90.67,88.7,89.55,68.3914286146475,4184300,0.0,1.0
2011-03-01,90.75,91.0,88.33,89.06,68.0172041587996,5464800,0.0,1.0
2011-02-28,91.64,91.74,89.93,90.15,68.8496626422163,5112400,0.0,1.0
2011-02-25,91.84,92.0,90.41,90.49,69.109328591172,6145100,0.0,1.0
2011-02-24,88.5,91.17,87.65,88.91,67.9026456519074,6684100,0.0,1.0
2011-02-23,91.44,91.44,86.23,88.26,67.4062254553745,10405500,0.0,1.0
2011-02-22,93.6,94.89,90.94,91.0,69.4988275146055,5469600,0.0,1.0
2011-02-18,94.93,95.084,93.8375,95.0,72.553721031731,5227800,0.0,1.0
2011-02-17,96.2,96.225,94.65,95.26,72.7522891103441,4663800,0.0,1.0
2011-02-16,97.2,97.36,94.02,95.86,73.210523137913,12385200,0.0,1.0
2011-02-15,94.58,94.75,93.09,93.62,71.4997827683227,4641900,0.0,1.0
2011-02-14,95.81,95.9,94.6719,94.76,72.3704274207035,3904900,0.0,1.0
2011-02-11,94.15,95.5,94.01,95.42,72.8744848510292,2560000,0.0,1.0
2011-02-10,93.63,94.69,93.39,94.52,72.1871338096759,2498400,0.0,1.0
2011-02-09,94.15,94.74,93.2,93.95,71.7518114834855,3220400,0.0,1.0
2011-02-08,94.29,94.29,93.01,93.49,71.4004987290161,2675300,0.0,1.0
2011-02-07,93.64,94.61,93.24,94.14,71.896918925549,2768800,0.0,1.0
2011-02-04,93.51,93.92,92.62,93.21,71.1866561828173,3202300,0.0,1.0
2011-02-03,93.9,94.1,92.37,93.48,71.3928614952233,3496000,0.0,1.0
2011-02-02,92.87,94.24,92.87,94.09,71.8587327565849,4332600,0.0,1.0
2011-02-01,91.83,93.5,91.42,92.96,70.995725337997,5620000,0.0,1.0
2011-01-31,88.38,91.35,88.38,90.9,69.4224551766773,4373400,0.0,1.0
2011-01-28,91.26,91.89,88.68,88.91,67.9026456519074,3367700,0.0,1.0
2011-01-27,91.4,91.42,90.01,90.98,69.4835530470198,3635000,0.0,1.0
2011-01-26,89.94,91.39,89.55,90.99,69.4911902808126,3254700,0.0,1.0
2011-01-25,89.56,90.2386,88.24,89.39,68.2692328739624,3156400,0.0,1.0
2011-01-24,89.47,90.42,88.91,90.12,68.8267509408379,2422900,0.0,1.0
2011-01-21,90.38,90.64,88.64,89.24,68.1546743670702,3258300,0.0,1.0
2011-01-20,89.03,90.0,86.89,89.26,68.1699488346559,4193200,0.0,1.0
2011-01-19,90.5,91.28,88.78,89.4,68.2768701077553,4851800,0.0,1.0
2011-01-18,89.69,91.63,89.69,90.6,69.1933381628929,4488700,0.0,1.0
2011-01-14,89.47,89.87,88.83,89.52,68.368516913269,4103300,0.0,1.0
2011-01-13,89.24,89.97,88.75,89.47,68.3303307443049,6100300,0.0,1.0
2011-01-12,86.56,87.74,86.54,87.45,66.7876095181566,3283900,0.0,1.0
2011-01-11,85.19,86.65,85.19,85.66,65.4205446692429,3357700,0.0,1.0
2011-01-10,84.69,85.3,83.65,84.58,64.595723419619,2958600,0.0,1.0
2011-01-07,84.42,85.3,83.3,84.34,64.4124298085915,4061300,0.0,1.0
2011-01-06,84.41,84.68,83.46,84.25,64.3436947044562,3527500,0.0,1.0
2011-01-05,82.42,84.64,82.28,84.24,64.3360574706633,3020600,0.0,1.0
2011-01-04,84.0,84.08,81.8,83.02,63.4043149479401,3117300,0.0,1.0
2011-01-03,83.93,84.75,83.4616,83.59,63.8396372741304,3005900,0.0,1.0
2010-12-31,83.25,83.29,82.75,83.05,63.4272266493185,1187900,0.0,1.0
2010-12-30,83.36,83.85,83.05,83.3,63.6181574941388,1269500,0.0,1.0
2010-12-29,83.61,83.81,83.31,83.31,63.6257947279317,1511600,0.35,1.0
2010-12-28,83.81,83.98,83.0,83.54,63.5345313360197,1643500,0.0,1.0
