,EQIX_Open,EQIX_High,EQIX_Low,EQIX_Close,EQIX_Adj Close,EQIX_Volume,EQIX_Dividend Amount,EQIX_Split Coefficient
2024-06-06,756.68,763.46,749.67,762.83,758.877849437519,603460,0.0,1.0
2024-06-05,766.99,768.3612,758.47,758.61,754.679712861052,380435,0.0,1.0
2024-06-04,755.24,769.4,749.18,764.68,760.718264761326,461948,0.0,1.0
2024-06-03,766.66,768.915,750.06,751.46,747.566756339313,451659,0.0,1.0
2024-05-31,761.85,768.55,756.725,762.98,759.027072301611,1066486,0.0,1.0
2024-05-30,771.24,771.54,759.39,760.63,756.68924743083,381568,0.0,1.0
2024-05-29,765.46,772.84,759.78,760.02,756.082407783521,357242,0.0,1.0
2024-05-28,768.96,775.86,764.625,768.71,764.727385709942,516371,0.0,1.0
2024-05-24,770.33,774.6,765.285,766.12,762.150804256613,294572,0.0,1.0
2024-05-23,784.66,788.36,767.255,767.53,763.553499179082,491700,0.0,1.0
2024-05-22,792.86,797.35,778.63,781.46,777.411329157799,426689,0.0,1.0
2024-05-21,791.75,796.74,788.14,792.24,788.135478990575,539515,4.26,1.0
2024-05-20,795.25,801.96,791.19,795.28,786.928290937381,463778,0.0,1.0
2024-05-17,800.82,806.07,796.62,799.83,791.43050867675,543381,0.0,1.0
2024-05-16,812.98,813.3,794.46,799.5,791.103974203345,609057,0.0,1.0
2024-05-15,800.32,812.515,796.4075,809.68,801.17706795868,987018,0.0,1.0
2024-05-14,778.0,796.53,772.99,789.82,781.525629650139,905355,0.0,1.0
2024-05-13,760.46,777.69,755.45,776.89,768.731415283098,651992,0.0,1.0
2024-05-10,760.55,779.0,752.87,757.68,749.723150937324,975447,0.0,1.0
2024-05-09,778.0,800.0,761.03,772.43,764.318252400112,2353632,0.0,1.0
2024-05-08,701.36,703.18,684.135,692.71,685.435439612757,876081,0.0,1.0
2024-05-07,698.21,715.61,692.81,711.87,704.394229038318,629300,0.0,1.0
2024-05-06,708.99,708.99,688.07,693.73,686.444727985099,799123,0.0,1.0
2024-05-03,716.41,730.24,697.99,700.18,692.826992692556,762548,0.0,1.0
2024-05-02,703.77,704.915,693.11,698.7,691.362535054255,1029563,0.0,1.0
2024-05-01,709.05,712.96,694.375,695.33,688.02792543191,943948,0.0,1.0
2024-04-30,720.08,724.27,706.48,711.11,703.642210251083,1090619,0.0,1.0
2024-04-29,738.95,738.95,719.18,726.34,718.712270947915,1002852,0.0,1.0
2024-04-26,735.71,743.94,730.47,731.61,723.926927538348,779483,0.0,1.0
2024-04-25,743.6,746.41,735.0,738.35,730.596146783039,812736,0.0,1.0
2024-04-24,755.59,768.25,754.535,756.84,748.891972277748,776021,0.0,1.0
2024-04-23,761.08,764.335,751.39,761.9,753.898834203288,662877,0.0,1.0
2024-04-22,752.4,755.885,745.0,754.74,746.814025628809,687534,0.0,1.0
2024-04-19,743.75,748.37,736.24,748.0,740.144806384118,611912,0.0,1.0
2024-04-18,736.11,747.16,731.54,739.85,732.080394389425,483705,0.0,1.0
2024-04-17,743.55,746.775,734.25,734.56,726.845947830906,510802,0.0,1.0
2024-04-16,745.57,747.6,733.2501,742.14,734.346345735173,579921,0.0,1.0
2024-04-15,761.15,768.83,740.95,744.11,736.295657591559,574824,0.0,1.0
2024-04-12,765.18,770.85,759.34,764.05,756.02625577244,498341,0.0,1.0
2024-04-11,779.38,779.98,770.16,773.82,765.693655182029,531969,0.0,1.0
2024-04-10,782.66,786.87,772.135,775.97,767.821076751182,758751,0.0,1.0
2024-04-09,794.0,801.92,786.13,801.24,792.825701426752,578458,0.0,1.0
2024-04-08,783.27,789.73,782.0,788.19,779.9127472512,607675,0.0,1.0
2024-04-05,781.59,789.91,780.065,784.41,776.172443283109,446419,0.0,1.0
2024-04-04,788.91,795.68,778.645,781.04,772.837833660764,469198,0.0,1.0
2024-04-03,790.55,798.09,785.28,788.91,780.625186102265,442013,0.0,1.0
2024-04-02,793.99,797.91,788.65,792.67,784.345700102271,551510,0.0,1.0
2024-04-01,826.0,826.855,797.62,800.05,791.648198325686,668671,0.0,1.0
2024-03-28,818.87,827.43,813.0,825.33,816.662717985299,789170,0.0,1.0
2024-03-27,809.1,816.96,800.6889,815.31,806.747943974646,945123,0.0,1.0
2024-03-26,792.32,805.55,792.32,800.07,791.667988293772,930705,0.0,1.0
2024-03-25,785.16,806.54,785.16,792.52,784.197275341632,1323564,0.0,1.0
2024-03-22,807.21,809.72,798.925,800.97,792.558536857603,1087486,0.0,1.0
2024-03-21,825.0,825.0,804.83,811.64,803.116484831023,1301725,0.0,1.0
2024-03-20,801.0,837.43,796.9,824.88,816.217443703384,2372326,0.0,1.0
2024-03-19,859.07,859.07,841.0001,844.58,835.710562267244,867229,0.0,1.0
2024-03-18,860.1,862.0,853.15,860.65,851.611801623651,464582,0.0,1.0
2024-03-15,860.99,865.24,848.16,850.39,841.459547995976,1090287,0.0,1.0
2024-03-14,865.77,870.625,850.02,864.72,855.639060128976,676731,0.0,1.0
2024-03-13,883.5,885.41,865.58,867.23,858.122701123661,808242,0.0,1.0
2024-03-12,893.56,900.4,888.21,892.81,883.434070304551,382962,0.0,1.0
2024-03-11,905.31,907.02,883.78,893.56,884.176194107744,359080,0.0,1.0
2024-03-08,912.0,913.59,905.45,910.1,900.542497714152,408663,0.0,1.0
2024-03-07,910.0,912.99,898.475,906.06,896.544924160954,347188,0.0,1.0
2024-03-06,900.53,908.66,895.077,906.64,897.118833235423,302124,0.0,1.0
2024-03-05,909.11,914.87,890.955,895.55,886.145295932215,449751,0.0,1.0
2024-03-04,894.5,914.93,888.88,913.66,904.065112033306,578741,0.0,1.0
2024-03-01,884.9,900.74,882.04,900.53,891.072997985414,497008,0.0,1.0
2024-02-29,895.54,897.94,886.1,888.82,879.485971671566,703998,0.0,1.0
2024-02-28,873.17,893.39,870.93,891.87,882.50394180455,437248,0.0,1.0
2024-02-27,882.37,882.37,869.46,873.05,863.881581836436,363189,4.26,1.0
2024-02-26,883.91,891.88,877.62,877.62,864.186836866436,380340,0.0,1.0
2024-02-23,885.52,886.0,879.0,882.29,868.785356189339,309718,0.0,1.0
2024-02-22,868.36,883.43,868.36,880.82,867.337856530952,516171,0.0,1.0
2024-02-21,851.28,866.29,846.25,864.73,851.494135780307,448795,0.0,1.0
2024-02-20,855.12,863.7,848.86,854.74,841.657046265146,568030,0.0,1.0
2024-02-16,863.49,874.0,850.26,856.23,843.124239796436,842114,0.0,1.0
2024-02-15,839.0,881.7999,838.66,874.97,861.577398706758,768833,0.0,1.0
2024-02-14,832.68,839.95,825.14,832.81,820.062714626759,574717,0.0,1.0
2024-02-13,837.55,837.55,826.22,832.68,819.934704452888,448666,0.0,1.0
2024-02-12,858.46,858.575,845.44,849.98,836.969904514178,434415,0.0,1.0
2024-02-09,856.28,856.815,844.9,855.76,842.66143378321,394256,0.0,1.0
2024-02-08,840.26,859.72,840.26,855.33,842.238015515791,403898,0.0,1.0
2024-02-07,843.71,848.715,834.94,846.73,833.769650167404,350954,0.0,1.0
2024-02-06,842.64,846.03,835.39,838.01,825.183121581598,499845,0.0,1.0
2024-02-05,834.29,842.49,830.67,836.41,823.60761174934,372070,0.0,1.0
2024-02-02,845.45,846.825,828.93,843.47,830.559548884178,457830,0.0,1.0
2024-02-01,826.53,847.99,824.79,846.33,833.37577270934,535545,0.0,1.0
2024-01-31,845.41,846.85,829.15,829.77,817.069245945469,540636,0.0,1.0
2024-01-30,829.5,846.65,827.18,841.58,828.698477894824,688987,0.0,1.0
2024-01-29,809.94,832.56,809.94,831.76,819.02878629934,524622,0.0,1.0
2024-01-26,820.62,820.62,806.825,810.98,798.566852352889,411614,0.0,1.0
2024-01-25,805.9,823.8,802.93,815.31,802.830575836437,572153,0.0,1.0
2024-01-24,809.59,809.59,794.0,795.22,783.048080505147,337055,0.0,1.0
2024-01-23,809.69,812.43,796.675,799.0,786.770222483857,262999,0.0,1.0
2024-01-22,804.44,816.26,802.24,802.27,789.990170703534,408652,0.0,1.0
2024-01-19,794.25,806.13,790.0,802.69,790.403742034502,516175,0.0,1.0
2024-01-18,802.23,802.24,787.84,793.74,781.590733910308,606990,0.0,1.0
2024-01-17,808.47,813.435,790.83,798.86,786.632365373534,366575,0.0,1.0
2024-01-16,819.6,826.0,815.02,819.12,806.582258624501,323280,0.0,1.0
2024-01-12,809.57,815.8046,807.05,815.02,802.54501467934,283665,0.0,1.0
2024-01-11,801.38,807.35,799.68,801.04,788.778997519986,195086,0.0,1.0
2024-01-10,803.99,808.36,797.03,804.39,792.077721231276,222264,0.0,1.0
2024-01-09,798.21,803.49,794.08,798.69,786.464967453857,324996,0.0,1.0
2024-01-08,788.86,804.69,787.04,803.26,790.965017412244,374523,0.0,1.0
2024-01-05,794.6,798.875,786.52,788.39,776.322622908696,345241,0.0,1.0
2024-01-04,796.02,801.1218,790.846,794.88,782.713284665792,376065,0.0,1.0
2024-01-03,804.84,808.025,793.09,796.5,784.308488370953,304126,0.0,1.0
2024-01-02,802.74,812.685,800.05,810.48,798.074505530308,309945,0.0,1.0
2023-12-29,798.68,810.89,798.68,805.39,793.062414876437,312931,0.0,1.0
2023-12-28,809.48,814.61,807.78,814.09,801.62924958934,219562,0.0,1.0
2023-12-27,801.99,807.8688,801.99,806.87,794.519761471276,228377,0.0,1.0
2023-12-26,797.53,805.68,797.53,804.14,791.831547819986,166391,0.0,1.0
2023-12-22,805.48,810.16,795.165,799.68,787.439814162566,222732,0.0,1.0
2023-12-21,798.6,801.9,791.865,801.6,789.330425961276,457886,0.0,1.0
2023-12-20,813.94,813.94,793.905,794.43,782.27017252547,381459,0.0,1.0
2023-12-19,805.84,810.62,803.63,809.49,797.099658821598,429608,0.0,1.0
2023-12-18,811.43,812.88,796.21,805.74,793.407057652244,510078,0.0,1.0
2023-12-15,800.48,809.81,795.33,803.73,791.427823425469,1098899,0.0,1.0
2023-12-14,818.9,818.9,799.62,805.29,792.963945511921,646439,0.0,1.0
2023-12-13,804.56,810.635,796.29,809.61,797.217822059018,778466,0.0,1.0
2023-12-12,797.18,807.0,790.18,802.86,790.571139954179,382818,0.0,1.0
2023-12-11,794.86,800.41,786.63,797.18,784.978080049663,444835,0.0,1.0
2023-12-08,804.41,808.53,796.13,801.77,789.497823880953,562934,0.0,1.0
2023-12-07,809.23,815.0,803.93,810.11,797.710168881598,367215,0.0,1.0
2023-12-06,822.86,823.98,807.735,808.3,795.927873383856,340950,0.0,1.0
2023-12-05,820.0,822.45,812.96,821.48,808.906135627082,382138,0.0,1.0
2023-12-04,817.72,823.665,815.2101,822.33,809.743125225469,479473,0.0,1.0
2023-12-01,816.55,824.86,809.62,824.42,811.801134943856,376034,0.0,1.0
2023-11-30,809.0,816.17,804.775,815.01,802.535167742889,608818,0.0,1.0
2023-11-29,800.0,811.015,796.08,808.31,795.937720320308,437420,0.0,1.0
2023-11-28,794.37,799.19,791.56,796.92,784.722059701921,301907,0.0,1.0
2023-11-27,793.27,799.44,787.6263,796.42,784.22971287934,234197,0.0,1.0
2023-11-24,788.55,795.0,788.55,795.0,782.831447903211,87767,0.0,1.0
2023-11-22,795.0,797.71,790.24,794.35,782.191397033857,282007,0.0,1.0
2023-11-21,785.13,793.19,783.93,788.32,776.253694353534,276854,0.0,1.0
2023-11-20,772.15,785.0,771.01,784.34,772.334613645792,270764,0.0,1.0
2023-11-17,786.56,786.56,773.335,774.64,762.783085287728,357048,0.0,1.0
2023-11-16,783.1,785.0,775.32,780.37,768.425379874502,408643,0.0,1.0
2023-11-15,785.83,785.83,777.165,781.0,769.045736870954,376537,0.0,1.0
2023-11-14,780.0,787.615,775.99,786.03,773.998745906115,494337,4.26,1.0
2023-11-13,760.51,765.61,755.9325,762.54,746.820791991862,275182,0.0,1.0
2023-11-10,763.26,768.04,754.24,767.27,751.453286478868,274553,0.0,1.0
2023-11-09,762.05,765.22,754.55,757.01,741.404788923545,333138,0.0,1.0
2023-11-08,763.56,764.99,753.32,759.94,744.274389102599,313624,0.0,1.0
2023-11-07,764.18,764.18,755.28,758.0,742.374380792918,343225,0.0,1.0
2023-11-06,767.91,770.843,754.75,761.72,746.017695696018,407305,0.0,1.0
2023-11-03,774.6,783.61,766.8,770.76,754.871342664841,387187,0.0,1.0
2023-11-02,745.0,769.72,745.0,763.19,747.457392714178,476541,0.0,1.0
2023-11-01,729.81,740.94,729.4,739.13,723.893372131226,345852,0.0,1.0
2023-10-31,721.43,730.17,711.56,729.64,714.599001585415,372707,0.0,1.0
2023-10-30,716.99,725.45,707.86,715.33,700.583991837201,608094,0.0,1.0
2023-10-27,726.87,726.87,707.615,710.39,695.7458263476,338549,0.0,1.0
2023-10-26,696.51,727.525,685.775,719.51,704.677824174555,670957,0.0,1.0
2023-10-25,696.96,700.42,677.8,682.24,668.176118142692,610457,0.0,1.0
2023-10-24,700.91,711.675,700.12,704.15,689.634459413368,450673,0.0,1.0
2023-10-23,700.88,710.72,697.36,699.45,685.031346498161,376827,0.0,1.0
2023-10-20,706.26,719.02,704.83,705.62,691.074156431529,434006,0.0,1.0
2023-10-19,728.31,736.92,703.6,703.81,689.301468266311,409639,0.0,1.0
2023-10-18,736.0,739.69,728.41,732.93,717.82118062606,277320,0.0,1.0
2023-10-17,739.62,749.94,735.7,742.92,727.605244035191,311239,0.0,1.0
2023-10-16,748.49,753.67,742.31,751.41,735.920228854362,291989,0.0,1.0
2023-10-13,746.06,749.225,739.27,742.64,727.331016031732,263759,0.0,1.0
2023-10-12,754.46,757.345,739.38,743.33,728.006792183113,270925,0.0,1.0
2023-10-11,745.88,755.78,744.26,754.46,738.907355320613,445277,0.0,1.0
2023-10-10,731.08,745.71,727.25,738.79,723.560380984169,267356,0.0,1.0
2023-10-09,720.7,732.39,719.7901,731.39,716.312926607035,180425,0.0,1.0
2023-10-06,713.98,728.94,708.295,723.66,708.742274940109,284034,0.0,1.0
2023-10-05,719.91,721.82,710.18,720.99,706.127315049981,234769,0.0,1.0
2023-10-04,708.12,718.16,701.82,715.93,701.171623273184,371011,0.0,1.0
2023-10-03,709.33,716.64,698.1795,701.18,686.725683805248,341749,0.0,1.0
2023-10-02,722.91,730.72,705.0,712.68,697.988619661605,368134,0.0,1.0
2023-09-29,732.98,735.43,721.96,726.26,711.288677829373,494588,0.0,1.0
2023-09-28,710.31,723.57,707.43,720.97,706.107727335449,471990,0.0,1.0
2023-09-27,715.0,718.37,700.26,707.1,692.523647306955,430062,0.0,1.0
2023-09-26,729.79,730.5625,708.74,711.03,696.37263321265,385190,0.0,1.0
2023-09-25,731.45,737.795,727.67,733.35,718.232522631248,376142,0.0,1.0
2023-09-22,735.0,743.29,730.65,731.91,716.822207184887,419223,0.0,1.0
2023-09-21,752.0,752.0,733.05,733.51,718.389224347511,306777,0.0,1.0
2023-09-20,762.03,767.8,756.225,757.71,742.090358932192,355425,0.0,1.0
2023-09-19,767.31,770.85,754.4,756.24,740.650661914032,322021,0.0,1.0
2023-09-18,772.26,777.075,766.75,769.47,753.607935077476,260537,0.0,1.0
2023-09-15,778.1,782.04,771.3,776.22,760.218788732294,601057,0.0,1.0
2023-09-14,777.0,786.44,772.06,782.17,766.0461338058,260713,0.0,1.0
2023-09-13,773.3,774.0,765.0,768.93,753.07906678509,229160,0.0,1.0
2023-09-12,769.22,777.435,768.62,773.1,757.163105265178,315310,0.0,1.0
2023-09-11,775.32,777.105,770.65,774.62,758.65177156967,283336,0.0,1.0
2023-09-08,775.0,778.95,769.02,771.44,755.537324958956,251388,0.0,1.0
2023-09-07,766.45,778.29,766.45,775.55,759.562600295445,363227,0.0,1.0
2023-09-06,766.15,770.6688,761.88,767.91,752.080093343918,389060,0.0,1.0
2023-09-05,769.07,771.255,762.13,768.56,752.716694066233,426740,0.0,1.0
2023-09-01,788.37,791.65,775.825,777.52,761.491990176925,234829,0.0,1.0
2023-08-31,788.58,792.0,780.225,781.38,765.272419081755,545910,0.0,1.0
2023-08-30,794.19,798.49,789.34,792.54,776.202363791054,330928,0.0,1.0
2023-08-29,778.04,791.435,775.72,790.59,774.292561624107,387124,0.0,1.0
2023-08-28,776.52,786.735,775.03,778.49,762.441994331766,411015,0.0,1.0
2023-08-25,762.76,775.05,762.76,770.92,755.028044381103,243467,0.0,1.0
2023-08-24,771.43,784.8,762.015,765.16,749.386782595658,471040,0.0,1.0
2023-08-23,759.49,764.385,757.545,760.19,744.519235534259,311343,0.0,1.0
2023-08-22,747.67,756.7725,744.35,752.86,737.34033815799,222079,3.41,1.0
2023-08-21,749.34,752.335,738.55,745.74,727.073907173284,266453,0.0,1.0
2023-08-18,744.86,756.12,744.86,749.77,731.003035081011,289726,0.0,1.0
2023-08-17,755.61,760.565,753.37,753.84,734.971161776904,295131,0.0,1.0
2023-08-16,760.19,763.23,753.25,753.75,734.88341450353,290647,0.0,1.0
2023-08-15,765.0,769.47,759.68,760.19,741.16221939826,344295,0.0,1.0
2023-08-14,769.31,779.79,767.315,770.18,750.902166742725,406902,0.0,1.0
2023-08-11,766.77,775.67,761.7,774.17,754.792295862286,252846,0.0,1.0
2023-08-10,780.18,787.16,772.03,774.09,754.714298285954,227446,0.0,1.0
2023-08-09,774.37,776.435,766.96,774.49,755.104286167614,260688,0.0,1.0
2023-08-08,772.43,776.33,765.96,774.49,755.104286167614,270369,0.0,1.0
2023-08-07,758.46,777.76,758.01,774.27,754.889792832701,296561,0.0,1.0
2023-08-04,758.0,774.43,752.84,757.88,738.910039381672,418778,0.0,1.0
2023-08-03,752.01,768.64,740.255,759.42,740.411492726064,911007,0.0,1.0
2023-08-02,802.2,812.51,798.7001,805.63,785.464842754864,386132,0.0,1.0
2023-08-01,804.94,809.92,803.2525,805.16,785.006606993913,298930,0.0,1.0
2023-07-31,798.4,811.04,795.245,809.92,789.64746278567,431922,0.0,1.0
2023-07-28,808.55,815.0,797.03,797.36,777.401843301539,393959,0.0,1.0
2023-07-27,820.0,821.63,794.78,796.07,776.144132383184,416224,0.0,1.0
2023-07-26,818.25,818.25,806.8,813.03,792.679618565579,259538,0.0,1.0
2023-07-25,816.49,819.68,812.5,816.47,796.033514347857,297055,0.0,1.0
2023-07-24,806.26,819.545,803.23,819.1,798.597684669773,329547,0.0,1.0
2023-07-21,810.19,814.6,806.12,807.12,786.917547614049,311984,0.0,1.0
2023-07-20,806.13,811.99,795.96,810.51,790.222694911119,358560,0.0,1.0
2023-07-19,802.51,816.22,802.51,812.73,792.387127654334,363249,0.0,1.0
2023-07-18,804.83,806.23,792.06,795.99,776.066134806852,468983,0.0,1.0
2023-07-17,804.18,811.99,802.42,807.57,787.356283980917,358002,0.0,1.0
2023-07-14,800.04,806.75,798.5842,805.73,785.562339725279,335243,0.0,1.0
2023-07-13,791.09,802.53,784.14,801.44,781.379719694473,362814,0.0,1.0
2023-07-12,794.48,796.49,780.385,790.88,771.084039618643,498999,0.0,1.0
2023-07-11,784.76,788.835,780.46,787.13,767.427903228078,341092,0.0,1.0
2023-07-10,772.14,783.84,771.32,783.45,763.840014716804,313398,0.0,1.0
2023-07-07,778.75,783.16,771.6,772.31,752.978852212566,252124,0.0,1.0
2023-07-06,783.19,786.2,771.21,781.34,761.782828641046,462287,0.0,1.0
2023-07-05,785.55,793.25,782.96,790.12,770.343062643488,399914,0.0,1.0
2023-07-03,773.07,789.28,771.7,783.36,763.75226744343,252934,0.0,1.0
2023-06-30,784.6,786.98,771.78,783.94,764.317749871837,813171,0.0,1.0
2023-06-29,764.19,777.05,761.4,777.03,757.580709216157,366984,0.0,1.0
2023-06-28,768.6,773.47,764.44,769.2,749.946696432657,479835,0.0,1.0
2023-06-27,753.7,767.17,753.7,765.22,746.066317010138,415986,0.0,1.0
2023-06-26,751.47,763.125,747.93,759.94,740.918476972222,340687,0.0,1.0
2023-06-23,746.08,752.65,743.15,746.11,727.434645963819,789429,0.0,1.0
2023-06-22,757.6,758.765,737.24,746.99,728.292619303472,666037,0.0,1.0
2023-06-21,773.5,783.31,737.53,768.0,748.776732787676,911158,0.0,1.0
2023-06-20,778.66,781.505,766.67,780.24,760.71036196648,735137,0.0,1.0
2023-06-16,784.78,792.025,778.25,778.61,759.121161348715,904559,0.0,1.0
2023-06-15,772.49,783.49,767.8,779.61,760.096131052865,403468,0.0,1.0
2023-06-14,760.0,778.175,757.38,775.78,756.361997085968,569976,0.0,1.0
2023-06-13,753.46,759.63,749.67,756.59,737.652328463318,469106,0.0,1.0
2023-06-12,743.87,754.365,742.15,753.88,735.01016056507,368350,0.0,1.0
2023-06-09,753.44,755.71,742.35,743.69,725.075219279775,320159,0.0,1.0
2023-06-08,738.95,750.515,736.23,750.3,731.51976902421,259945,0.0,1.0
2023-06-07,742.23,742.75,725.99,738.95,720.453862882101,392798,0.0,1.0
2023-06-06,754.91,754.91,740.85,742.23,723.651763511715,392156,0.0,1.0
2023-06-05,757.32,760.66,749.053,753.08,734.230184801749,369595,0.0,1.0
2023-06-02,754.39,762.69,738.875,757.61,738.646797561552,527731,0.0,1.0
2023-06-01,743.11,755.42,740.31,753.26,734.405679348496,512500,0.0,1.0
2023-05-31,737.14,746.99,732.335,745.55,726.888662929495,1288394,0.0,1.0
2023-05-30,738.56,752.96,730.2423,734.51,716.124997395672,728360,0.0,1.0
2023-05-26,712.5,737.72,712.5,729.15,710.899159781425,705181,0.0,1.0
2023-05-25,683.98,712.19,681.44,707.26,689.557072957568,840522,0.0,1.0
2023-05-24,692.44,694.23,672.88,675.18,658.280044848416,493108,0.0,1.0
2023-05-23,717.35,725.6,692.26,696.81,679.368639549194,495279,3.41,1.0
2023-05-22,723.74,735.81,720.35,726.72,705.079514628531,401472,0.0,1.0
2023-05-19,721.57,729.26,720.05,723.58,702.033018487055,351642,0.0,1.0
2023-05-18,723.25,726.42,716.5298,721.18,699.704486404398,394085,0.0,1.0
2023-05-17,719.25,729.81,715.715,728.14,706.457229444103,335977,0.0,1.0
2023-05-16,738.2,738.2,715.47,716.29,694.960102285985,420065,0.0,1.0
2023-05-15,740.84,743.785,735.46,740.26,718.216316461521,327958,0.0,1.0
2023-05-12,744.01,747.05,733.31,739.23,717.216988109381,300709,0.0,1.0
2023-05-11,749.11,751.47,739.09,743.44,721.301621471042,572829,0.0,1.0
2023-05-10,729.35,752.63,727.34,750.29,727.947640123625,378682,0.0,1.0
2023-05-09,733.71,737.07,725.795,728.26,706.573656048236,382190,0.0,1.0
2023-05-08,736.58,744.93,734.25,740.12,718.080485423366,280199,0.0,1.0
2023-05-05,735.0,742.25,727.32,740.0,717.964058819233,431304,0.0,1.0
2023-05-04,703.42,733.475,700.995,729.34,707.621495485432,597668,0.0,1.0
2023-05-03,706.99,709.135,695.2,697.63,676.855765343327,377765,0.0,1.0
2023-05-02,720.92,722.72,703.04,703.17,682.23079356746,323985,0.0,1.0
2023-05-01,722.91,724.865,716.6001,722.01,700.509770416317,280381,0.0,1.0
2023-04-28,715.08,725.54,713.0,724.08,702.518129337609,370231,0.0,1.0
2023-04-27,709.27,720.92,708.0331,719.84,698.404389324915,370793,0.0,1.0
2023-04-26,706.64,719.39,703.0,706.75,685.704187257423,398432,0.0,1.0
2023-04-25,706.23,713.18,703.5,710.07,688.925323305099,418943,0.0,1.0
2023-04-24,709.73,714.25,706.78,713.03,691.797179540376,276914,0.0,1.0
2023-04-21,705.85,717.08,703.3701,713.0,691.768072889342,251869,0.0,1.0
2023-04-20,703.67,709.725,699.4,705.02,684.025703714508,269306,0.0,1.0
2023-04-19,698.96,710.97,697.96,706.96,685.907933814656,211347,0.0,1.0
2023-04-18,708.89,708.89,700.35,705.56,684.549623433106,336343,0.0,1.0
2023-04-17,685.72,708.53,685.06,707.94,686.858751081741,336422,0.0,1.0
2023-04-14,706.5,710.74,684.43,688.68,668.172281118418,354763,0.0,1.0
2023-04-13,712.86,716.105,701.875,708.71,687.605821791593,322912,0.0,1.0
2023-04-12,713.4,719.55,708.61,711.04,689.866438355172,304521,0.0,1.0
2023-04-11,704.36,714.5,702.675,706.53,685.49073848318,410037,0.0,1.0
2023-04-10,704.8,706.73,693.3175,706.24,685.209374189859,310444,0.0,1.0
2023-04-06,705.27,711.71,697.96,711.23,690.050780478383,272740,0.0,1.0
2023-04-05,710.0,718.395,703.29,703.82,682.861437673179,455701,0.0,1.0
2023-04-04,706.21,715.365,700.51,710.48,689.323114202553,421137,0.0,1.0
2023-04-03,714.25,718.255,705.52,709.95,688.808896700966,519303,0.0,1.0
2023-03-31,704.21,722.88,702.56,721.04,699.568655366243,614214,0.0,1.0
2023-03-30,696.17,702.97,696.17,702.01,681.105336394176,386963,0.0,1.0
2023-03-29,691.59,697.05,686.49,694.51,673.828673635873,414239,0.0,1.0
2023-03-28,684.99,688.56,678.29,683.05,662.709932941185,284621,0.0,1.0
2023-03-27,686.59,693.67,685.245,687.62,667.143846115245,356840,0.0,1.0
2023-03-24,666.37,681.7,661.66,681.7,661.400133644691,367030,0.0,1.0
2023-03-23,663.0,682.185,661.81,666.37,646.52663496672,385522,0.0,1.0
2023-03-22,681.06,682.49,662.37,663.03,643.286094485022,513254,0.0,1.0
2023-03-21,692.27,692.27,675.7,687.94,667.454317059599,501118,0.0,1.0
2023-03-20,690.63,693.22,683.48,689.45,668.919351828271,429093,0.0,1.0
2023-03-17,704.32,707.05,690.01,690.85,670.277662209821,841357,0.0,1.0
2023-03-16,691.13,706.12,687.64,702.58,681.658362763807,550636,0.0,1.0
2023-03-15,686.44,698.79,685.73,694.99,674.294380052404,492069,0.0,1.0
2023-03-14,692.84,696.69,682.03,691.47,670.879199664507,500831,0.0,1.0
2023-03-13,664.6,694.2,664.6,682.7,662.370355345798,435841,0.0,1.0
2023-03-10,683.54,684.79,663.321,665.63,645.8086709079,477161,0.0,1.0
2023-03-09,691.91,695.62,679.455,682.88,662.544995251997,428588,0.0,1.0
2023-03-08,687.29,704.54,686.42,694.02,673.35326500233,366868,0.0,1.0
2023-03-07,701.76,703.03,683.78,685.56,665.145189410964,275764,0.0,1.0
2023-03-06,702.5,707.92,698.34,699.43,678.602164405319,179637,3.41,1.0
2023-03-03,688.38,707.28,688.27,705.41,681.083536499283,402978,0.0,1.0
2023-03-02,665.73,688.33,662.57,687.97,664.244964779932,471040,0.0,1.0
2023-03-01,684.81,687.11,671.165,675.98,652.668446722878,442973,0.0,1.0
2023-02-28,692.6,701.62,688.19,688.27,664.534619109967,572866,0.0,1.0
2023-02-27,697.3,699.31,687.715,693.2,669.294605266871,458392,0.0,1.0
2023-02-24,702.01,702.01,683.43,684.8,661.184284025899,286218,0.0,1.0
2023-02-23,707.0,708.55,699.69,706.32,681.962154633722,227000,0.0,1.0
2023-02-22,705.05,706.615,693.83,698.47,674.382866331147,354502,0.0,1.0
2023-02-21,711.37,711.925,698.16,703.12,678.872508446685,463680,0.0,1.0
2023-02-17,715.33,718.5717,706.22,716.76,692.04212531893,428034,0.0,1.0
2023-02-16,707.75,727.79,682.57,722.19,697.284868692558,669528,0.0,1.0
2023-02-15,717.53,728.96,715.94,727.25,702.17037172581,383449,0.0,1.0
2023-02-14,734.0,740.445,720.74,728.42,703.300023612946,336481,0.0,1.0
2023-02-13,734.92,741.37,733.62,738.87,713.389649442488,247722,0.0,1.0
2023-02-10,729.62,732.07,723.62,729.75,704.584157809433,279543,0.0,1.0
2023-02-09,741.03,746.71,730.7,732.7,707.432425388108,348785,0.0,1.0
2023-02-08,725.48,732.8,723.66,730.99,705.78139570691,264037,0.0,1.0
2023-02-07,719.83,729.27,715.7,725.48,700.461411178606,346659,0.0,1.0
2023-02-06,721.55,728.02,717.05,723.83,698.868312363415,251153,0.0,1.0
2023-02-03,741.32,744.17,724.58,733.0,707.722079718142,425754,0.0,1.0
2023-02-02,744.5,762.51,742.775,752.98,727.013058098454,442523,0.0,1.0
