,JNJ_Open,JNJ_High,JNJ_Low,JNJ_Close,JNJ_Adj Close,JNJ_Volume,JNJ_Dividend Amount,JNJ_Split Coefficient
2012-09-04,67.49,67.54,66.97,67.26,48.1686422296269,8402700,0.0,1.0
2012-08-31,67.45,67.9,67.16,67.43,48.2903887235168,10151800,0.0,1.0
2012-08-30,67.23,67.41,66.85,67.21,48.1328344373063,9672700,0.0,1.0
2012-08-29,67.28,67.83,67.06,67.37,48.2474193727321,9609500,0.0,1.0
2012-08-28,67.31,67.7,67.22,67.51,48.3476811912297,6750800,0.0,1.0
2012-08-27,67.54,67.96,67.48,67.49,48.3333580743015,8761000,0.0,1.0
2012-08-24,67.22,67.84,67.15,67.6,48.4121352174067,11297500,0.61,1.0
2012-08-23,67.8,67.95,67.56,67.74,48.0785521129912,9062700,0.0,1.0
2012-08-22,67.63,67.93,67.53,67.75,48.0856496258511,8230900,0.0,1.0
2012-08-21,67.69,68.25,67.62,67.78,48.1069421644308,9544900,0.0,1.0
2012-08-20,67.8,67.84,67.67,67.7,48.0501620615516,12645200,0.0,1.0
2012-08-17,68.12,68.18,67.51,67.8,48.1211371901506,11999500,0.0,1.0
2012-08-16,68.44,68.45,68.02,68.2,48.4050377045468,13518500,0.0,1.0
2012-08-15,68.51,68.84,68.3,68.35,48.5115003974454,9349100,0.0,1.0
2012-08-14,68.74,68.75,68.5,68.64,48.7173282703826,8217800,0.0,1.0
2012-08-13,68.39,68.55,68.17,68.46,48.5895730389043,7199200,0.0,1.0
2012-08-10,68.12,68.71,68.12,68.64,48.7173282703826,7645000,0.0,1.0
2012-08-09,68.33,68.65,68.17,68.32,48.4902078588657,7764200,0.0,1.0
2012-08-08,68.29,68.56,68.2175,68.35,48.5115003974454,6573100,0.0,1.0
2012-08-07,68.81,68.94,68.21,68.29,48.468915320286,11268400,0.0,1.0
2012-08-06,69.18,69.34,68.78,68.84,48.8592785275807,8723200,0.0,1.0
2012-08-03,68.98,69.32,68.885,69.12,49.058008887658,10898800,0.0,1.0
2012-08-02,68.81,68.976,68.02,68.45,48.5824755260444,13536000,0.0,1.0
2012-08-01,69.48,69.75,69.25,69.38,49.2425442220155,11681700,0.0,1.0
2012-07-31,69.25,69.56,69.1,69.22,49.128984016257,10313900,0.0,1.0
2012-07-30,69.37,69.65,69.16,69.45,49.2922268120348,8379500,0.0,1.0
2012-07-27,68.95,69.68,68.89,69.52,49.3419094020542,14015900,0.0,1.0
2012-07-26,68.3,68.98,68.21,68.74,48.7883033989816,16477200,0.0,1.0
2012-07-25,67.67,68.02,67.385,67.53,47.9295043429332,9882200,0.0,1.0
2012-07-24,68.1,68.25,67.0,67.35,47.8017491114549,12145700,0.0,1.0
2012-07-23,68.14,68.31,67.65,68.11,48.3411600888077,11771400,0.0,1.0
2012-07-20,69.35,69.36,68.35,68.63,48.7102307575227,13964600,0.0,1.0
2012-07-19,69.25,69.7,68.9775,69.53,49.3490069149141,13499500,0.0,1.0
2012-07-18,68.74,69.46,68.66,69.37,49.2354467091556,15616200,0.0,1.0
2012-07-17,67.84,69.18,67.61,69.0,48.9728387333392,24201900,0.0,1.0
2012-07-16,68.47,68.72,68.36,68.45,48.5824755260444,12921500,0.0,1.0
2012-07-13,67.79,68.74,67.73,68.61,48.6960357318029,13238800,0.0,1.0
2012-07-12,67.62,68.1203,67.44,67.71,48.0572595744115,16484200,0.0,1.0
2012-07-11,68.03,68.11,67.72,67.9,48.1921123187497,12026100,0.0,1.0
2012-07-10,67.97,68.1,67.74,67.88,48.1779172930299,12851800,0.0,1.0
2012-07-09,67.74,67.96,67.63,67.78,48.1069421644308,12485900,0.0,1.0
2012-07-06,67.51,67.875,67.36,67.64,48.0075769843922,9758000,0.0,1.0
2012-07-05,67.92,68.15,67.78,67.78,48.1069421644308,11857800,0.0,1.0
2012-07-03,67.96,68.12,67.72,68.04,48.2914774987883,8902400,0.0,1.0
2012-07-02,67.42,68.0,67.34,68.0,48.2630874473487,12552700,0.0,1.0
2012-06-29,67.3,67.7,67.215,67.56,47.9507968815129,18286000,0.0,1.0
2012-06-28,66.71,67.0,66.438,66.94,47.5107510841989,12110900,0.0,1.0
2012-06-27,66.42,67.2,66.36,66.84,47.4397759555998,17594200,0.0,1.0
2012-06-26,66.56,66.69,66.41,66.42,47.1416804154839,11100000,0.0,1.0
2012-06-25,66.26,66.63,66.14,66.5,47.1984605183631,13734500,0.0,1.0
2012-06-22,66.66,66.97,66.52,66.63,47.2907281855418,18965700,0.0,1.0
2012-06-21,66.55,66.97,66.16,66.39,47.1203878769041,24545300,0.0,1.0
2012-06-20,66.78,67.0,66.46,67.0,47.5533361613583,21254600,0.0,1.0
2012-06-19,66.4,66.96,66.36,66.72,47.354605801281,23615400,0.0,1.0
2012-06-18,65.82,66.39,65.82,66.3,47.056510261165,25750000,0.0,1.0
2012-06-15,65.9,66.1,65.51,66.01,46.8506823882278,25992800,0.0,1.0
2012-06-14,64.35,65.75,64.285,65.45,46.4532216680732,34314900,0.0,1.0
2012-06-13,64.24,64.7,63.18,64.45,45.7434703820827,98440200,0.0,1.0
2012-06-12,62.16,63.27,61.83,63.08,44.7711111202758,26655400,0.0,1.0
2012-06-11,62.97,63.03,62.11,62.12,44.089749885725,12226400,0.0,1.0
2012-06-08,62.54,63.04,62.33,62.98,44.7001359916768,11249500,0.0,1.0
2012-06-07,63.18,63.2,62.51,62.8,44.5723807601985,12959300,0.0,1.0
2012-06-06,62.09,62.8,61.89,62.8,44.5723807601985,11562500,0.0,1.0
2012-06-05,62.16,62.38,62.0,62.21,44.1536275014642,9523400,0.0,1.0
2012-06-04,62.04,62.45,61.89,62.34,44.2458951686429,9200000,0.0,1.0
2012-06-01,62.04,62.31,61.71,61.78,43.8484344484883,12061100,0.0,1.0
2012-05-31,62.36,62.875,62.14,62.43,44.3097727843821,13297100,0.0,1.0
2012-05-30,62.34,62.4,62.0,62.21,44.1536275014642,9414700,0.0,1.0
2012-05-29,62.84,62.93,62.3,62.59,44.4233329901405,10089700,0.0,1.0
2012-05-25,62.88,62.98,62.29,62.51,44.3665528872613,11208500,0.0,1.0
2012-05-24,62.89,63.34,62.8,63.1,44.7853061459957,9309400,0.61,1.0
2012-05-23,63.4,63.75,62.88,63.27,44.476005648362,11269100,0.0,1.0
2012-05-22,63.4,63.8,63.33,63.52,44.6517445674721,8409300,0.0,1.0
2012-05-21,63.26,63.83,63.25,63.47,44.61659678365,8784900,0.0,1.0
2012-05-18,63.87,63.91,63.09,63.35,44.5322421024772,13781300,0.0,1.0
2012-05-17,63.71,64.0,63.4799,63.55,44.6728332377652,7993500,0.0,1.0
2012-05-16,63.79,63.93,63.45,63.71,44.7853061459957,10018400,0.0,1.0
2012-05-15,63.7,64.14,63.41,63.61,44.7150105783517,8500000,0.0,1.0
2012-05-14,64.03,64.1,63.56,63.93,44.9399563948125,39687800,0.0,1.0
2012-05-11,64.43,64.99,64.23,64.34,45.2281682221529,37824600,0.0,1.0
2012-05-10,64.81,64.86,64.39,64.57,45.3898480277341,7702000,0.0,1.0
2012-05-09,64.59,64.88,64.25,64.28,45.1859908815665,10649400,0.0,1.0
2012-05-08,64.68,64.98,64.55,64.98,45.6780598550745,12491900,0.0,1.0
2012-05-07,64.58,65.02,64.51,64.8,45.5515278333153,8387800,0.0,1.0
2012-05-04,65.19,65.29,64.74,64.74,45.5093504927289,10301300,0.0,1.0
2012-05-03,65.4,65.485,65.1,65.34,45.9311238985929,10431800,0.0,1.0
2012-05-02,65.17,65.33,64.84,65.33,45.9240943418285,8349700,0.0,1.0
2012-05-01,64.91,65.36,64.8,65.22,45.8467692174201,10107900,0.0,1.0
2012-04-30,64.85,65.39,64.84,65.1,45.7624145362473,11362300,0.0,1.0
2012-04-27,64.95,65.13,64.68,64.84,45.5796460603729,10746700,0.0,1.0
2012-04-26,64.41,64.97,64.26,64.75,45.5163800494933,9139200,0.0,1.0
2012-04-25,63.96,64.58,63.84,64.43,45.2914342330325,11162800,0.0,1.0
2012-04-24,63.55,63.79,63.36,63.77,44.8274834865821,9022400,0.0,1.0
2012-04-23,63.5,63.69,63.3,63.37,44.546301216006,10120900,0.0,1.0
2012-04-20,63.22,63.97,63.2,63.71,44.7853061459957,14320700,0.0,1.0
2012-04-19,63.22,63.535,62.76,63.03,44.3072962860164,15189000,0.0,1.0
2012-04-18,63.9,63.92,63.12,63.26,44.4689760915976,20567700,0.0,1.0
2012-04-17,64.23,64.28,63.27,64.22,45.1438135409801,18322900,0.0,1.0
2012-04-16,63.72,64.16,63.67,63.98,44.9751041786345,10502400,0.0,1.0
2012-04-13,63.94,64.0,63.52,63.54,44.6658036810008,11226600,0.0,1.0
2012-04-12,64.05,64.15,63.68,64.15,45.0946066436293,13122300,0.0,1.0
2012-04-11,64.69,64.69,63.96,64.13,45.0805475301005,10434100,0.0,1.0
2012-04-10,64.81,64.86,64.16,64.2,45.1297544274513,12793200,0.0,1.0
2012-04-09,64.95,65.23,64.88,64.92,45.6358825144881,6363400,0.0,1.0
2012-04-05,65.26,65.38,65.09,65.34,45.9311238985929,7922700,0.0,1.0
2012-04-04,65.61,65.7,65.355,65.39,45.9662716824149,9432300,0.0,1.0
2012-04-03,66.12,66.155,65.5,65.88,46.3107199638706,9128400,0.0,1.0
2012-04-02,66.04,66.3,65.82,66.21,46.5426953370958,8785900,0.0,1.0
2012-03-30,65.63,66.18,65.58,65.96,46.3669564179858,11307700,0.0,1.0
2012-03-29,65.28,65.54,65.2,65.54,46.071715033881,9553300,0.0,1.0
2012-03-28,65.4,65.62,65.18,65.62,46.1279514879962,10305500,0.0,1.0
2012-03-27,65.33,65.5,65.22,65.4,45.9733012391793,10723800,0.0,1.0
2012-03-26,64.89,65.26,64.83,65.17,45.8116214335981,8503800,0.0,1.0
2012-03-23,64.49,64.71,64.37,64.55,45.3757889142053,8062500,0.0,1.0
2012-03-22,64.675,64.69,64.4,64.46,45.3125229033257,10621300,0.0,1.0
2012-03-21,64.96,65.07,64.64,64.76,45.5234096062577,7839600,0.0,1.0
2012-03-20,65.0,65.13,64.76,64.96,45.6640007415457,7760400,0.0,1.0
2012-03-19,64.95,65.27,64.9,65.21,45.8397396606557,7321800,0.0,1.0
2012-03-16,65.2,65.46,64.81,65.12,45.7764736497761,17707000,0.0,1.0
2012-03-15,64.93,65.38,64.85,65.07,45.7413258659541,11372900,0.0,1.0
2012-03-14,65.21,65.38,65.02,65.08,45.7483554227185,9612200,0.0,1.0
2012-03-13,65.42,65.44,65.03,65.33,45.9240943418285,9884100,0.0,1.0
2012-03-12,64.55,65.15,64.54,65.1,45.7624145362473,7284700,0.0,1.0
2012-03-09,64.83,64.995,64.59,64.74,45.5093504927289,8410600,0.0,1.0
2012-03-08,64.95,65.08,64.74,64.85,45.5866756171373,11311100,0.0,1.0
2012-03-07,64.27,64.46,64.12,64.3,45.2000499950953,8591800,0.0,1.0
2012-03-06,64.46,64.73,64.19,64.35,45.2351977789173,9511100,0.0,1.0
2012-03-05,64.69,64.96,64.54,64.91,45.6288529577237,7601000,0.0,1.0
2012-03-02,64.74,64.87,64.565,64.77,45.5304391630221,6063900,0.0,1.0
2012-03-01,65.11,65.26,64.64,64.83,45.5726165036085,8813800,0.0,1.0
2012-02-29,65.22,65.26,64.71,65.08,45.7483554227185,11489100,0.0,1.0
2012-02-28,64.6,65.42,64.5,65.18,45.8186509903625,11581400,0.0,1.0
2012-02-27,64.26,64.64,64.02,64.45,45.3054933465613,8523000,0.0,1.0
2012-02-24,64.79,64.79,64.19,64.46,45.3125229033257,10478200,0.57,1.0
2012-02-23,65.19,66.05,64.9,65.1,45.3612984931032,8991500,0.0,1.0
2012-02-22,65.08,65.34,64.87,65.0,45.2916190791353,8150600,0.0,1.0
2012-02-21,65.23,65.24,64.75,65.04,45.3194908447225,8081700,0.0,1.0
2012-02-17,65.22,65.28,64.81,64.99,45.2846511377385,9057500,0.0,1.0
2012-02-16,64.6,65.16,64.44,64.92,45.235875547961,8194500,0.0,1.0
2012-02-15,64.51,64.95,64.4701,64.65,45.0477411302477,9023400,0.0,1.0
2012-02-14,64.75,64.86,64.33,64.61,45.0198693646605,8978500,0.0,1.0
2012-02-13,64.9,64.95,64.6,64.68,45.068644954438,9662500,0.0,1.0
2012-02-10,64.71,64.77,64.25,64.6,45.0129014232637,13954200,0.0,1.0
2012-02-09,65.16,65.35,64.82,64.89,45.2149717237706,10936200,0.0,1.0
2012-02-08,65.2,65.345,65.09,65.24,45.4588496726583,6889400,0.0,1.0
2012-02-07,65.16,65.39,65.02,65.26,45.4727855554519,9248100,0.0,1.0
2012-02-06,65.46,65.58,65.05,65.19,45.4240099656743,9535700,0.0,1.0
2012-02-03,65.9,66.02,65.53,65.64,45.7375673285299,9036200,0.0,1.0
2012-02-02,65.94,65.97,65.35,65.59,45.7027276215459,8282400,0.0,1.0
2012-02-01,65.97,66.32,65.65,65.69,45.7724070355138,12275900,0.0,1.0
2012-01-31,65.86,65.95,65.56,65.91,45.9257017462432,13562900,0.0,1.0
2012-01-30,65.33,65.71,65.13,65.71,45.7863429183074,7482100,0.0,1.0
2012-01-27,65.62,65.87,65.46,65.56,45.6818237973556,10466300,0.0,1.0
2012-01-26,65.53,65.88,65.22,65.7,45.7793749769106,12546100,0.0,1.0
2012-01-25,64.83,65.3,64.76,65.22,45.4449137898647,10531400,0.0,1.0
2012-01-24,64.34,65.45,64.34,65.0,45.2916190791353,12367900,0.0,1.0
2012-01-23,65.23,65.33,64.88,65.0,45.2916190791353,10125000,0.0,1.0
2012-01-20,65.28,65.55,64.54,65.27,45.4797534968487,14715500,0.0,1.0
2012-01-19,65.16,65.25,64.79,65.19,45.4240099656743,11699800,0.0,1.0
2012-01-18,65.26,65.37,65.0,65.28,45.4867214382454,8095600,0.0,1.0
2012-01-17,65.54,65.69,64.5,65.12,45.3752343758968,8359900,0.0,1.0
2012-01-13,64.97,65.28,64.3631,65.26,45.4727855554519,8978800,0.0,1.0
2012-01-12,65.28,65.41,64.93,65.23,45.4518817312615,7402900,0.0,1.0
2012-01-11,65.11,65.54,64.84,65.13,45.3822023172936,6784600,0.0,1.0
2012-01-10,65.11,65.4,65.0,65.2,45.4309779070711,8476600,0.0,1.0
2012-01-09,64.96,65.09,64.41,64.93,45.2428434893578,7934600,0.0,1.0
2012-01-06,65.44,65.46,64.61,64.83,45.1731640753899,15359900,0.0,1.0
2012-01-05,65.32,65.595,64.83,65.4,45.5703367350069,11886900,0.0,1.0
2012-01-04,65.75,65.88,65.11,65.48,45.6260802661813,9243100,0.0,1.0
2012-01-03,65.59,66.0,65.25,65.88,45.9047979220529,16116200,0.0,1.0
2011-12-30,65.59,65.93,65.53,65.58,45.6957596801491,4959700,0.0,1.0
2011-12-29,65.31,66.03,65.25,65.88,45.9047979220529,5702400,0.0,1.0
2011-12-28,65.97,66.03,65.3,65.45,45.6051764419909,5943900,0.0,1.0
2011-12-27,65.99,66.315,65.9,66.02,46.0023491016079,4995100,0.0,1.0
2011-12-23,65.23,66.0,65.18,65.98,45.9744773360208,6503300,0.0,1.0
2011-12-22,65.06,65.26,64.62,65.18,45.4170420242775,7428000,0.0,1.0
2011-12-21,64.81,65.0,64.58,64.96,45.2637473135482,8517800,0.0,1.0
2011-12-20,64.02,64.73,64.01,64.52,44.9571578920894,12247700,0.0,1.0
2011-12-19,64.18,64.28,63.36,63.53,44.2673316938072,9024700,0.0,1.0
2011-12-16,64.36,64.37,63.55,64.3,44.80386318136,19214300,0.0,1.0
2011-12-15,63.65,64.1,63.57,64.0,44.5948249394563,9656700,0.0,1.0
2011-12-14,63.38,63.78,62.93,63.18,44.0234537449195,9802400,0.0,1.0
2011-12-13,64.08,64.08,63.14,63.36,44.1488766900618,14215500,0.0,1.0
2011-12-12,63.87,64.2,63.35,63.51,44.2533958110136,10808700,0.0,1.0
2011-12-09,64.32,64.68,63.98,64.53,44.9641258334862,8835700,0.0,1.0
2011-12-08,64.14,64.45,63.56,63.78,44.4415302287269,9566800,0.0,1.0
2011-12-07,63.57,64.81,63.37,64.45,44.9083823023119,11504700,0.0,1.0
2011-12-06,63.61,63.93,63.26,63.49,44.23945992822,10417800,0.0,1.0
2011-12-05,64.1,64.25,62.85,63.36,44.1488766900618,15294500,0.0,1.0
2011-12-02,64.87,64.89,63.3,63.47,44.2255240454264,15792800,0.0,1.0
2011-12-01,64.68,64.95,64.345,64.45,44.9083823023119,9852700,0.0,1.0
2011-11-30,63.92,64.74,63.8,64.72,45.0965167200252,15032600,0.0,1.0
2011-11-29,62.82,63.13,62.46,62.78,43.7447360890479,8923600,0.0,1.0
2011-11-28,61.88,62.71,61.78,62.37,43.4590504917795,11678000,0.0,1.0
2011-11-25,61.31,61.64,61.05,61.27,42.6925769381326,5838800,0.57,1.0
2011-11-23,62.59,62.65,61.99,61.99,42.7961326713267,10362800,0.0,1.0
2011-11-22,62.95,63.2,62.7,62.9,43.4243707860372,8680000,0.0,1.0
2011-11-21,63.27,63.34,62.88,62.94,43.4519856482223,32806700,0.0,1.0
2011-11-18,64.19,64.2,63.56,63.85,44.0802237629329,12659600,0.0,1.0
2011-11-17,64.17,64.51,63.3,63.94,44.1423572028493,13924700,0.0,1.0
2011-11-16,64.53,65.16,64.3,64.4,44.4599281179777,8398100,0.0,1.0
2011-11-15,64.97,65.29,64.51,64.99,44.8672473352076,10726300,0.0,1.0
2011-11-14,64.97,65.33,64.655,64.91,44.8120176108375,8276100,0.0,1.0
2011-11-11,64.62,65.49,64.62,65.25,45.0467439394107,9086800,0.0,1.0
2011-11-10,64.13,64.42,63.66,64.12,44.2666240826822,7597500,0.0,1.0
2011-11-09,64.07,64.13,63.1,63.53,43.8593048654522,11072500,0.0,1.0
2011-11-08,64.09,64.99,63.95,64.86,44.7774990331061,7989500,0.0,1.0
2011-11-07,63.96,64.34,63.25,64.0,44.1837794961269,8783900,0.0,1.0
2011-11-04,64.0,64.54,63.4101,64.12,44.2666240826822,9725200,0.0,1.0
2011-11-03,64.07,64.52,63.67,64.34,44.4185058247001,10466000,0.0,1.0
2011-11-02,64.39,64.39,63.41,63.64,43.9352457364612,10136200,0.0,1.0
2011-11-01,63.68,64.1025,63.18,63.38,43.7557491322582,14749900,0.0,1.0
2011-10-31,65.17,65.86,64.38,64.39,44.4530244024314,13720400,0.0,1.0
2011-10-28,65.64,65.845,65.01,65.6,45.2883739835301,10390800,0.0,1.0
2011-10-27,64.99,65.69,64.71,65.3,45.081262517142,16450700,0.0,1.0
2011-10-26,64.19,64.6,63.79,64.49,44.5220615578941,9932100,0.0,1.0
2011-10-25,64.56,64.83,63.56,63.69,43.9697643141926,10324800,0.0,1.0
2011-10-24,63.9,64.79,63.6,64.73,44.6877507310046,12552700,0.0,1.0
2011-10-21,63.11,63.84,62.89,63.78,44.031897754109,13175400,0.0,1.0
2011-10-20,62.96,63.13,62.31,62.53,43.1689333108253,11562600,0.0,1.0
2011-10-19,64.51,64.51,62.16,62.64,43.2448741818342,19964600,0.0,1.0
2011-10-18,63.76,64.74,63.4,64.42,44.4737355490703,11705300,0.0,1.0
2011-10-17,64.4,64.84,63.62,63.79,44.0388014696553,10797900,0.0,1.0
2011-10-14,64.69,64.74,64.17,64.72,44.6808470154583,6678800,0.0,1.0
2011-10-13,64.45,64.45,63.57,64.23,44.3425649536911,7781100,0.0,1.0
2011-10-12,64.13,64.69,63.87,64.33,44.4116021091538,9375100,0.0,1.0
2011-10-11,64.26,64.36,63.85,63.96,44.1561646339418,7628700,0.0,1.0
2011-10-10,63.89,64.43,63.64,64.43,44.4806392646165,7104000,0.0,1.0
2011-10-07,63.01,63.72,63.0,63.13,43.5831562436015,12361600,0.0,1.0
2011-10-06,62.52,62.83,62.1,62.81,43.3622373461208,9595400,0.0,1.0
2011-10-05,62.21,62.51,61.6,62.35,43.0446664309924,15405200,0.0,1.0
2011-10-04,61.55,62.33,60.83,62.17,42.9203995511595,18192000,0.0,1.0
2011-10-03,63.65,64.21,62.05,62.08,42.8582661112431,16891100,0.0,1.0
2011-09-30,63.22,64.74,63.15,63.69,43.9697643141926,14556100,0.0,1.0
2011-09-29,63.92,64.24,63.02,63.9,44.1147423406642,8923300,0.0,1.0
2011-09-28,63.9,64.45,63.14,63.25,43.6660008301567,8964200,0.0,1.0
2011-09-27,63.37,64.35,62.71,63.82,44.0595126162941,13118200,0.0,1.0
2011-09-26,62.05,62.85,62.01,62.69,43.2793927595656,10561700,0.0,1.0
2011-09-23,61.3,61.9,61.0,61.59,42.5199840494759,10983700,0.0,1.0
2011-09-22,62.16,62.6,61.14,61.92,42.7478066625028,19456900,0.0,1.0
2011-09-21,64.19,64.6,63.1,63.13,43.5831562436015,10041300,0.0,1.0
2011-09-20,64.42,64.85,63.79,64.22,44.3356612381449,10874800,0.0,1.0
2011-09-19,64.05,64.39,63.63,64.14,44.2804315137747,8571800,0.0,1.0
2011-09-16,64.52,64.74,63.96,64.59,44.5910987133568,15688800,0.0,1.0
2011-09-15,64.28,64.63,63.92,64.4,44.4599281179777,10625800,0.0,1.0
2011-09-14,63.95,64.47,62.98,63.73,43.9973791763776,13429500,0.0,1.0
2011-09-13,63.99,64.05,63.18,63.61,43.9145345898224,11595300,0.0,1.0
2011-09-12,62.45,63.61,62.3,63.59,43.9007271587299,13448200,0.0,1.0
2011-09-09,64.39,64.41,63.29,63.64,43.9352457364612,17008200,0.0,1.0
2011-09-08,64.96,65.93,64.84,64.95,44.8396324730226,15551500,0.0,1.0
2011-09-07,65.04,65.45,64.69,65.43,45.1710108192435,10759700,0.0,1.0
2011-09-06,63.17,64.75,62.5,64.64,44.6256172910882,15848300,0.0,1.0
2011-09-02,64.83,65.0,63.91,64.07,44.2321055049508,13713600,0.0,1.0
2011-09-01,65.66,66.14,65.11,65.33,45.1019736637808,11141100,0.0,1.0
2011-08-31,66.03,66.23,65.34,65.8,45.4264482944555,14555300,0.0,1.0
2011-08-30,65.82,66.04,65.19,65.77,45.4057371478167,11183000,0.0,1.0
2011-08-29,64.64,65.92,64.56,65.86,45.4678705877331,12867900,0.0,1.0
2011-08-26,63.55,64.57,62.5007,64.28,44.3770835314225,14150600,0.57,1.0
2011-08-25,65.49,65.49,64.2,64.55,44.1717924742224,13134400,0.0,1.0
2011-08-24,65.38,65.7,64.84,65.53,44.8424099277427,14523000,0.0,1.0
2011-08-23,63.52,64.99,63.42,64.97,44.4591999543025,14879000,0.0,1.0
2011-08-22,63.99,64.1,63.01,63.29,43.3095700339819,13689300,0.0,1.0
2011-08-19,62.91,63.78,62.74,63.14,43.2069245053819,19394800,0.0,1.0
2011-08-18,63.19,63.58,62.02,63.16,43.2206105758619,23376400,0.0,1.0
2011-08-17,64.56,64.85,63.8,64.26,43.9733444522623,11847600,0.0,1.0
2011-08-16,63.77,64.71,63.685,64.36,44.0417748046623,13142100,0.0,1.0
2011-08-15,63.85,64.62,63.61,64.59,44.1991646151824,39362000,0.0,1.0
2011-08-12,63.61,63.99,62.9,63.36,43.357471280662,42324600,0.0,1.0
2011-08-11,60.18,64.19,60.13,63.44,43.412215562582,33514400,0.0,1.0
2011-08-10,61.62,61.96,60.01,60.2,41.1950721448209,32688900,0.0,1.0
2011-08-09,61.71,62.37,59.08,62.2,42.5636791928216,36288000,0.0,1.0
2011-08-08,61.8,62.58,61.05,61.12,41.8246313869012,32423200,0.0,1.0
2011-08-05,62.12,63.43,61.05,62.71,42.9126739900617,24037800,0.0,1.0
2011-08-04,62.61,63.16,61.805,61.84,42.3173299241814,23485600,0.0,1.0
2011-08-03,63.37,63.53,61.862,63.41,43.391686456862,17660300,0.0,1.0
2011-08-02,64.11,64.35,63.43,63.43,43.405372527342,17118300,0.0,1.0
2011-08-01,65.28,65.33,63.66,64.41,44.0759899808623,15842200,0.0,1.0
2011-07-29,64.74,64.9293,64.13,64.79,44.3360253199825,16829000,0.0,1.0
2011-07-28,65.23,65.62,64.78,65.08,44.5344733419426,9920400,0.0,1.0
2011-07-27,65.76,65.87,65.14,65.23,44.6371188705426,12810400,0.0,1.0
2011-07-26,66.17,66.32,65.87,65.92,45.1092883021028,10008300,0.0,1.0
2011-07-25,66.21,66.43,66.01,66.25,45.335108465023,10247700,0.0,1.0
2011-07-22,66.69,66.79,66.49,66.72,45.6567311213031,7721000,0.0,1.0
2011-07-21,66.45,66.795,66.13,66.47,45.485655240303,11394100,0.0,1.0
2011-07-20,66.57,66.9,66.06,66.24,45.328265429783,8912600,0.0,1.0
2011-07-19,67.1,67.22,66.15,66.72,45.6567311213031,13677400,0.0,1.0
2011-07-18,67.17,67.35,66.55,67.09,45.9099234251833,10361000,0.0,1.0
2011-07-15,67.73,67.95,66.99,67.45,46.1562726938234,10245100,0.0,1.0
2011-07-14,67.6,67.93,67.47,67.66,46.2999764338634,9636500,0.0,1.0
2011-07-13,67.39,67.98,67.21,67.63,46.2794473281434,9031700,0.0,1.0
2011-07-12,66.9,67.68,66.83,67.03,45.8688652137432,10528700,0.0,1.0
2011-07-11,66.88,67.41,66.83,67.27,46.0330980595033,8918900,0.0,1.0
2011-07-08,67.81,67.99,67.19,67.57,46.2383891167034,7866100,0.0,1.0
2011-07-07,67.82,68.05,67.4,67.92,46.4778953501035,8415200,0.0,1.0
2011-07-06,67.63,67.75,67.37,67.55,46.2247030462234,7100400,0.0,1.0
2011-07-05,67.29,67.67,67.25,67.62,46.2726042929034,9773600,0.0,1.0
2011-07-01,66.48,67.36,66.27,67.3,46.0536271652233,9216500,0.0,1.0
2011-06-30,66.42,66.91,66.25,66.52,45.5198704165031,9747200,0.0,1.0
2011-06-29,66.23,66.59,65.93,66.31,45.376166676463,9227000,0.0,1.0
2011-06-28,65.59,66.12,65.38,65.91,45.1024452668628,7724600,0.0,1.0
2011-06-27,65.29,65.615,65.0,65.25,44.6508049410226,7199500,0.0,1.0
2011-06-24,65.57,65.61,64.83,65.06,44.5207872714626,13186200,0.0,1.0
2011-06-23,65.54,65.74,64.69,65.67,44.9382124211028,16234800,0.0,1.0
2011-06-22,66.47,66.62,66.05,66.07,45.2119338307029,7988100,0.0,1.0
2011-06-21,66.52,66.75,66.16,66.49,45.499341310783,9811500,0.0,1.0
2011-06-20,66.08,66.74,66.07,66.51,45.5130273812631,9309200,0.0,1.0
2011-06-17,66.63,66.95,66.19,66.29,45.362480605983,14336400,0.0,1.0
2011-06-16,65.7,66.35,65.47,66.32,45.383009711703,11683900,0.0,1.0
2011-06-15,67.0,67.0,65.71,66.16,45.2735211478629,12623500,0.0,1.0
2011-06-14,66.95,67.36,66.75,67.1,45.9167664604233,11389100,0.0,1.0
2011-06-13,66.32,66.965,66.26,66.59,45.5677716631831,8146200,0.0,1.0
2011-06-10,66.49,66.68,66.09,66.09,45.2256199011829,9312900,0.0,1.0
2011-06-09,66.33,67.28,66.17,66.78,45.6977893327431,14054500,0.0,1.0
2011-06-08,65.49,66.23,65.18,66.14,45.2598350773829,10020300,0.0,1.0
2011-06-07,66.0,66.28,65.5,65.5,44.8218808220227,10426800,0.0,1.0
2011-06-06,65.87,66.22,65.84,66.05,45.1982477602229,8397400,0.0,1.0
2011-06-03,65.84,66.36,65.8,66.09,45.2256199011829,10364900,0.0,1.0
2011-06-02,66.44,66.76,66.28,66.48,45.492498275543,9582900,0.0,1.0
2011-06-01,67.02,67.29,66.46,66.48,45.492498275543,11003400,0.0,1.0
2011-05-31,67.31,67.34,66.99,67.29,46.0467841299833,16473800,0.0,1.0
2011-05-27,65.79,66.97,65.6,66.77,45.6909462975031,16385700,0.0,1.0
2011-05-26,65.59,65.78,65.28,65.51,44.8287238572627,12044100,0.57,1.0
2011-05-25,66.29,66.59,66.07,66.29,44.9711880220633,14767100,0.0,1.0
2011-05-24,65.74,66.23,65.5,65.78,44.6252036218333,11017700,0.0,1.0
