,TDG_Open,TDG_High,TDG_Low,TDG_Close,TDG_Adj Close,TDG_Volume,TDG_Dividend Amount,TDG_Split Coefficient
2015-10-13,221.06,222.68,218.88,219.57,147.276693840157,234685,0.0,1.0
2015-10-12,220.06,223.6,218.79,221.72,148.718807479344,334965,0.0,1.0
2015-10-09,220.47,221.22,218.54,220.31,147.773049232249,306448,0.0,1.0
2015-10-08,215.37,220.31,215.26,219.62,147.31023136665,277487,0.0,1.0
2015-10-07,214.26,216.78,213.45,215.76,144.721134321411,319183,0.0,1.0
2015-10-06,219.54,219.54,211.71,213.25,143.037550491476,803646,0.0,1.0
2015-10-05,219.68,220.81,217.77,218.81,146.766923437468,394238,0.0,1.0
2015-10-02,213.01,218.21,212.4128,217.62,145.968730306941,352350,0.0,1.0
2015-10-01,211.62,216.75,210.26,215.62,144.627229247232,515131,0.0,1.0
2015-09-30,213.16,215.67,210.19,212.41,142.474120046399,772424,0.0,1.0
2015-09-29,218.31,219.05,208.35,212.22,142.346677445726,958788,0.0,1.0
2015-09-28,222.14,224.07,218.72,218.84,146.787045953363,479959,0.0,1.0
2015-09-25,227.38,227.38,222.34,223.91,150.187751139726,244046,0.0,1.0
2015-09-24,224.1,225.73,221.0,224.71,150.724351563609,370216,0.0,1.0
2015-09-23,228.72,229.22,225.58,226.3,151.790844906078,170859,0.0,1.0
2015-09-22,228.72,229.37,226.26,227.87,152.84392323795,203626,0.0,1.0
2015-09-21,231.7,234.3,229.62,230.69,154.735439732139,231903,0.0,1.0
2015-09-18,229.44,232.69,229.04,230.88,154.862882332812,507379,0.0,1.0
2015-09-17,229.81,234.97,229.595,232.49,155.942790685877,360644,0.0,1.0
2015-09-16,229.6,231.11,228.27,230.17,154.386649456615,182121,0.0,1.0
2015-09-15,229.16,230.99,226.42,229.43,153.890294064523,178383,0.0,1.0
2015-09-14,229.35,229.51,227.15,228.53,153.286618587654,273683,0.0,1.0
2015-09-11,226.34,228.85,225.03,228.85,153.501258757207,205711,0.0,1.0
2015-09-10,227.73,230.25,226.272,227.0,152.260370276976,298815,0.0,1.0
2015-09-09,233.32,234.52,227.96,228.11,153.004903365115,339767,0.0,1.0
2015-09-08,228.94,232.4,228.7932,231.93,155.567170389159,256559,0.0,1.0
2015-09-04,226.26,228.61,225.2,226.39,151.851212453765,260153,0.0,1.0
2015-09-03,231.06,232.38,228.66,229.48,153.923831591015,461217,0.0,1.0
2015-09-02,225.4,229.77,224.8,229.62,154.017736665195,390611,0.0,1.0
2015-09-01,225.67,227.18,221.34,222.52,149.255407903228,479768,0.0,1.0
2015-08-31,236.96,236.96,229.79,229.83,154.158594276464,395697,0.0,1.0
2015-08-28,235.49,239.05,234.44,237.0,158.967875575521,358653,0.0,1.0
2015-08-27,228.24,237.51,228.24,235.71,158.102607392009,373905,0.0,1.0
2015-08-26,224.77,229.28,220.01,227.48,152.582330531306,712639,0.0,1.0
2015-08-25,225.7,228.1,219.82,220.99,148.22915959255,541082,0.0,1.0
2015-08-24,215.09,228.0,214.74,221.56,148.611487394568,587148,0.0,1.0
2015-08-21,230.36,232.085,227.06,227.75,152.763433174367,316362,0.0,1.0
2015-08-20,240.21,240.21,232.6,232.79,156.144015844834,408780,0.0,1.0
2015-08-19,242.0,243.7,239.47,241.36,161.892347885687,211416,0.0,1.0
2015-08-18,242.72,244.9,242.205,242.56,162.697248521512,222683,0.0,1.0
2015-08-17,242.7,244.59,240.01,244.35,163.897891969952,347268,0.0,1.0
2015-08-14,238.28,244.0,237.03,243.08,163.046038797037,500453,0.0,1.0
2015-08-13,233.88,239.79,232.855,239.02,160.322791645827,256724,0.0,1.0
2015-08-12,235.8,237.13,230.67,234.35,157.190386671407,686928,0.0,1.0
2015-08-11,236.05,238.15,235.0,237.6,159.370325893434,339245,0.0,1.0
2015-08-10,237.28,239.18,235.75,237.0,158.967875575521,341947,0.0,1.0
2015-08-07,238.12,238.44,233.65,234.91,157.566006968125,315606,0.0,1.0
2015-08-06,240.31,240.81,235.83,238.18,159.75936120075,547279,0.0,1.0
2015-08-05,230.6,239.71,230.6,238.64,160.067906444483,677999,0.0,1.0
2015-08-04,216.35,231.91,216.32,228.35,153.16588349228,815584,0.0,1.0
2015-08-03,226.82,230.12,225.24,229.33,153.823219011537,645952,0.0,1.0
2015-07-31,220.54,226.96,220.54,226.3,151.790844906078,515123,0.0,1.0
2015-07-30,221.0,222.47,219.42,219.76,147.404136440829,653934,0.0,1.0
2015-07-29,219.26,223.91,218.99,221.02,148.249282108446,679661,0.0,1.0
2015-07-28,217.48,218.77,214.81,217.06,145.593110010222,816690,0.0,1.0
2015-07-27,222.27,225.9297,216.11,216.93,145.505912441341,1018317,0.0,1.0
2015-07-24,225.58,227.06,223.2,224.61,150.657276510624,412051,0.0,1.0
2015-07-23,225.92,230.84,225.59,225.78,151.442054630554,338091,0.0,1.0
2015-07-22,228.0,229.6,225.37,226.35,151.824382432571,775527,0.0,1.0
2015-07-21,233.05,233.05,227.84,229.22,153.749436453253,566677,0.0,1.0
2015-07-20,233.8,234.91,232.38,234.28,157.143434134317,348016,0.0,1.0
2015-07-17,230.81,233.85,230.2,233.6,156.687323774016,191063,0.0,1.0
2015-07-16,229.13,231.59,228.21,231.08,154.997032438783,536880,0.0,1.0
2015-07-15,232.44,234.26,228.37,228.59,153.326863619445,437909,0.0,1.0
2015-07-14,226.2,232.18,224.88,231.7,155.412897767292,505585,0.0,1.0
2015-07-13,225.56,226.42,224.02,225.26,151.093264355029,234185,0.0,1.0
2015-07-10,225.12,227.07,222.9,223.52,149.926158433082,285684,0.0,1.0
2015-07-09,224.33,226.64,223.53,223.64,150.006648496665,473652,0.0,1.0
2015-07-08,226.08,226.24,221.5,222.33,149.127965302556,421729,0.0,1.0
2015-07-07,227.5,227.83,223.32,227.62,152.676235605486,506675,0.0,1.0
2015-07-06,226.33,228.42,225.02,227.33,152.481717951828,353270,0.0,1.0
2015-07-02,227.77,229.0,227.165,227.78,152.783555690263,161625,0.0,1.0
2015-07-01,225.81,228.14,225.52,227.51,152.602453047202,304545,0.0,1.0
2015-06-30,227.03,227.91,224.47,224.67,150.697521542415,368923,0.0,1.0
2015-06-29,227.28,228.77,225.29,225.38,151.173754418612,225281,0.0,1.0
2015-06-26,229.06,229.71,227.31,229.17,153.71589892676,280299,0.0,1.0
2015-06-25,228.73,229.0899,227.31,228.49,153.259788566459,189347,0.0,1.0
2015-06-24,229.5,231.18,227.1,227.62,152.676235605486,170321,0.0,1.0
2015-06-23,231.15,231.99,229.55,229.82,154.151886771166,120444,0.0,1.0
2015-06-22,231.96,232.18,230.3,231.09,155.003739944081,170699,0.0,1.0
2015-06-19,228.84,232.0,228.32,231.09,155.003739944081,379919,0.0,1.0
2015-06-18,228.23,229.215,228.23,228.79,153.461013725416,185837,0.0,1.0
2015-06-17,226.23,228.15,225.73,227.47,152.575623026008,146419,0.0,1.0
2015-06-16,225.35,227.36,225.23,225.97,151.569497231226,213054,0.0,1.0
2015-06-15,225.87,225.87,224.11,225.13,151.006066786148,320083,0.0,1.0
2015-06-12,226.7,226.82,224.32,225.62,151.334734545777,244752,0.0,1.0
2015-06-11,226.94,228.67,226.38,227.84,152.823800722054,183048,0.0,1.0
2015-06-10,226.5,227.89,225.58,226.5,151.924995012049,243269,0.0,1.0
2015-06-09,225.39,226.24,224.3,225.82,151.468884651748,232541,0.0,1.0
2015-06-08,226.12,227.49,224.62,225.05,150.95240674376,239237,0.0,1.0
2015-06-05,224.95,226.33,224.15,226.12,151.670109810704,150540,0.0,1.0
2015-06-04,225.94,226.895,224.57,225.18,151.039604312641,221270,0.0,1.0
2015-06-03,226.85,228.79,225.3,227.31,152.468302941231,205081,0.0,1.0
2015-06-02,228.13,228.13,225.87,226.41,151.864627464362,203301,0.0,1.0
2015-06-01,227.0,229.05,225.39,228.25,153.098808439294,273053,0.0,1.0
2015-05-29,227.74,227.74,224.92,226.04,151.616449768316,435532,0.0,1.0
2015-05-28,229.0,229.0,226.681,227.49,152.589038036605,166421,0.0,1.0
2015-05-27,227.12,229.2499,226.555,228.99,153.595163831387,240975,0.0,1.0
2015-05-26,227.9,229.36,225.92,226.89,152.186587718692,303412,0.0,1.0
2015-05-22,228.95,228.98,226.7,227.12,152.340860340559,191825,0.0,1.0
2015-05-21,228.36,229.0,227.645,228.91,153.541503788998,144735,0.0,1.0
2015-05-20,229.4,230.365,227.44,228.19,153.058563407503,184990,0.0,1.0
2015-05-19,227.26,229.9,226.82,228.84,153.494551251908,211118,0.0,1.0
2015-05-18,226.63,228.0,226.136,226.74,152.085975139214,292027,0.0,1.0
2015-05-15,229.73,230.0,226.64,227.55,152.629283068396,384059,0.0,1.0
2015-05-14,224.98,230.075,224.076,229.22,153.749436453253,398636,0.0,1.0
2015-05-13,224.0,224.92,222.77,224.53,150.603616468235,198281,0.0,1.0
2015-05-12,221.17,223.88,220.98,223.45,149.879205895993,295599,0.0,1.0
2015-05-11,222.18,224.0,221.766,222.45,149.208455366138,345277,0.0,1.0
2015-05-08,224.0,224.99,221.4201,221.86,148.812712553524,443739,0.0,1.0
2015-05-07,219.97,223.19,218.33,222.07,148.953570164793,694487,0.0,1.0
2015-05-06,216.08,220.304,214.522,220.12,147.645606631577,609814,0.0,1.0
2015-05-05,218.56,219.25,212.47,214.93,144.164411381632,900200,0.0,1.0
2015-05-04,219.98,220.73,219.045,220.28,147.752926716354,505854,0.0,1.0
2015-05-01,214.5,219.66,214.01,218.84,146.787045953363,409805,0.0,1.0
2015-04-30,212.26,213.96,211.33,212.13,142.286309898039,275346,0.0,1.0
2015-04-29,216.17,217.16,212.86,213.1,142.936937911998,353563,0.0,1.0
2015-04-28,218.05,219.82,216.56,217.87,146.136417939404,343106,0.0,1.0
2015-04-27,223.23,223.355,218.78,219.04,146.921196059334,275269,0.0,1.0
2015-04-24,223.15,223.5,221.3,223.03,149.597490673454,242921,0.0,1.0
2015-04-23,220.98,223.69,220.98,221.92,148.852957585315,150786,0.0,1.0
2015-04-22,223.5,223.54,220.79,221.81,148.779175027031,225256,0.0,1.0
2015-04-21,223.43,223.6,221.455,223.6,149.979818475471,217290,0.0,1.0
2015-04-20,220.78,222.62,220.78,222.48,149.228577882034,153340,0.0,1.0
2015-04-17,221.51,221.51,218.77,219.38,147.149251239485,337133,0.0,1.0
2015-04-16,221.83,222.58,221.01,222.08,148.960277670092,172760,0.0,1.0
2015-04-15,223.08,223.868,221.45,222.33,149.127965302556,190972,0.0,1.0
2015-04-14,222.94,222.98,221.04,222.3,149.10784278666,171796,0.0,1.0
2015-04-13,223.46,223.97,222.19,222.82,149.456633062184,297299,0.0,1.0
2015-04-10,222.77,224.0,221.8,223.2,149.711518263529,203992,0.0,1.0
2015-04-09,221.55,222.33,220.45,221.95,148.873080101211,277611,0.0,1.0
2015-04-08,221.31,222.34,219.26,220.61,147.974274391206,303214,0.0,1.0
2015-04-07,219.9,221.53,219.45,220.83,148.121839507774,257691,0.0,1.0
2015-04-06,219.23,221.445,218.7501,219.74,147.390721430232,186723,0.0,1.0
2015-04-02,218.99,220.822,218.37,220.25,147.732804200458,209967,0.0,1.0
2015-04-01,217.46,219.69,217.01,218.72,146.706555889781,329781,0.0,1.0
2015-03-31,220.03,220.03,218.08,218.72,146.706555889781,313716,0.0,1.0
2015-03-30,218.41,220.64,217.87,219.83,147.451088977919,271150,0.0,1.0
2015-03-27,215.18,218.88,215.18,217.87,146.136417939404,206975,0.0,1.0
2015-03-26,213.71,215.86,212.72,215.18,144.332099014096,426682,0.0,1.0
2015-03-25,214.94,215.75,213.86,214.0,143.540613388867,432150,0.0,1.0
2015-03-24,215.28,216.85,214.39,215.15,144.3119764982,181605,0.0,1.0
2015-03-23,215.75,217.35,214.21,215.79,144.741256837307,243580,0.0,1.0
2015-03-20,218.1,218.435,215.02,215.75,144.714426816113,434388,0.0,1.0
2015-03-19,216.74,217.58,213.51,214.79,144.070506307452,202899,0.0,1.0
2015-03-18,215.25,217.38,213.28,216.44,145.177244681712,269656,0.0,1.0
2015-03-17,216.47,217.035,215.14,216.49,145.210782208205,286400,0.0,1.0
2015-03-16,214.85,217.28,214.24,217.14,145.646770052611,385313,0.0,1.0
2015-03-13,215.57,216.82,212.78,214.82,144.090628823348,176159,0.0,1.0
2015-03-12,214.94,216.54,214.1,216.28,145.069924596936,285924,0.0,1.0
2015-03-11,213.63,214.83,213.25,214.16,143.647933473644,214632,0.0,1.0
2015-03-10,213.03,214.29,212.93,213.0,142.869862859013,218940,0.0,1.0
2015-03-09,213.52,216.02,213.21,214.75,144.043676286258,334000,0.0,1.0
2015-03-06,214.89,215.92,212.2,213.12,142.950352922595,308043,0.0,1.0
2015-03-05,215.19,216.66,213.6801,215.34,144.439419098872,256240,0.0,1.0
2015-03-04,217.49,217.935,215.16,215.33,144.432711593574,285859,0.0,1.0
2015-03-03,217.26,218.05,216.35,217.73,146.042512865225,284261,0.0,1.0
2015-03-02,217.46,219.99,215.84,218.11,146.297398066569,529641,0.0,1.0
2015-02-27,219.61,221.3,215.77,216.86,145.458959904251,515474,0.0,1.0
2015-02-26,223.44,223.44,220.95,221.58,148.624902405165,455045,0.0,1.0
2015-02-25,225.58,226.21,222.62,223.44,149.872498390694,711274,0.0,1.0
2015-02-24,222.32,225.82,222.32,225.27,151.099971860328,731238,0.0,1.0
2015-02-23,215.77,224.58,215.57,222.82,149.456633062184,807476,0.0,1.0
2015-02-20,212.02,213.77,210.848,213.73,143.359510745807,272444,0.0,1.0
2015-02-19,209.43,212.29,208.59,211.98,142.185697318561,247936,0.0,1.0
2015-02-18,208.25,209.58,207.73,209.12,140.267350803177,276287,0.0,1.0
2015-02-17,208.58,208.96,207.392,208.18,139.636845305114,292480,0.0,1.0
2015-02-13,206.31,208.86,206.31,208.62,139.93197553825,285727,0.0,1.0
2015-02-12,207.94,208.6,206.04,206.66,138.617304499735,384460,0.0,1.0
2015-02-11,208.08,209.06,206.3,206.87,138.758162111005,412135,0.0,1.0
2015-02-10,208.52,210.13,207.1,207.9,139.449035156755,383617,0.0,1.0
2015-02-09,211.14,212.15,207.63,207.87,139.428912640859,440859,0.0,1.0
2015-02-06,210.11,212.33,210.11,212.11,142.272894887442,362653,0.0,1.0
2015-02-05,210.62,211.52,208.902,211.02,141.541776809901,302568,0.0,1.0
2015-02-04,207.48,211.69,206.52,209.68,140.642971099896,292400,0.0,1.0
2015-02-03,208.06,209.028,206.23,207.8,139.381960103769,404102,0.0,1.0
2015-02-02,206.4,207.26,203.01,206.96,138.818529658692,373660,0.0,1.0
2015-01-30,205.26,206.61,203.1,205.53,137.859356401,420495,0.0,1.0
2015-01-29,202.62,207.07,201.12,206.2,138.308759256002,582022,0.0,1.0
2015-01-28,205.64,208.68,202.43,203.0,136.162357560468,460958,0.0,1.0
2015-01-27,202.26,206.5,200.0,203.65,136.598345404873,1032688,0.0,1.0
2015-01-26,208.0,208.75,205.81,208.57,139.898438011757,636515,0.0,1.0
2015-01-23,206.26,209.04,206.25,208.4,139.784410421682,670280,0.0,1.0
2015-01-22,205.42,206.65,203.694,206.04,138.201439171225,384660,0.0,1.0
2015-01-21,203.5,205.479,203.05,205.0,137.503858620177,254009,0.0,1.0
2015-01-20,204.89,204.89,202.37,203.75,136.665420457859,401993,0.0,1.0
2015-01-16,202.95,204.99,201.97,204.0,136.833108090322,256620,0.0,1.0
2015-01-15,205.0,205.0,202.68,203.74,136.65871295256,211837,0.0,1.0
2015-01-14,201.42,205.765,201.42,204.12,136.913598153905,348664,0.0,1.0
2015-01-13,203.26,205.38,201.79,204.03,136.853230606218,287648,0.0,1.0
2015-01-12,201.67,202.48,200.0,201.25,134.988544133222,256617,0.0,1.0
2015-01-09,203.0,203.46,200.47,201.32,135.035496670312,406611,0.0,1.0
2015-01-08,201.0,203.0,200.43,202.9,136.095282507482,232372,0.0,1.0
2015-01-07,198.76,200.34,197.41,199.56,133.854975737768,271055,0.0,1.0
2015-01-06,196.41,197.77,194.3,196.95,132.104316854848,448103,0.0,1.0
2015-01-05,197.25,198.88,194.445,196.45,131.768941589921,508326,0.0,1.0
2015-01-02,196.76,198.48,195.21,197.75,132.640917278731,360852,0.0,1.0
2014-12-31,197.5,198.73,196.18,196.35,131.701866536935,173809,0.0,1.0
2014-12-30,198.12,199.16,197.03,197.55,132.50676717276,127916,0.0,1.0
2014-12-29,199.46,199.94,197.57,198.55,133.177517702615,210092,0.0,1.0
2014-12-26,200.79,200.9675,199.3545,200.1,134.21718102389,171942,0.0,1.0
2014-12-24,198.16,201.04,197.63,200.61,134.559263794115,134878,0.0,1.0
2014-12-23,198.0,198.32,197.09,198.26,132.983000048957,237310,0.0,1.0
2014-12-22,197.66,198.9999,197.04,197.66,132.580549731044,154392,0.0,1.0
2014-12-19,196.17,197.91,195.56,197.8,132.674454805224,348244,0.0,1.0
2014-12-18,195.57,198.39,194.65,196.33,131.688451526338,675145,0.0,1.0
2014-12-17,191.44,195.27,190.06,194.69,130.588420657377,610291,0.0,1.0
2014-12-16,193.09,194.32,190.79,191.25,128.281038834677,559363,0.0,1.0
2014-12-15,192.52,193.5,190.51,192.93,129.407899724833,374190,0.0,1.0
2014-12-12,191.38,194.36,190.94,192.06,128.824346763859,343728,0.0,1.0
2014-12-11,193.76,195.23,192.63,193.14,129.548757336102,252873,0.0,1.0
2014-12-10,193.22,194.75,191.81,192.63,129.206674565876,539307,0.0,1.0
2014-12-09,191.21,195.09,190.5,195.01,130.80306082693,225642,0.0,1.0
2014-12-08,195.98,196.2,193.09,193.68,129.910962622223,171587,0.0,1.0
2014-12-05,196.85,197.69,194.91,195.98,131.453688840889,231365,0.0,1.0
2014-12-04,195.45,196.67,194.0,196.12,131.547593915069,344283,0.0,1.0
2014-12-03,195.15,196.02,194.02,195.35,131.031116007081,249465,0.0,1.0
2014-12-02,196.16,197.19,193.37,194.59,130.521345604391,286529,0.0,1.0
2014-12-01,196.67,198.21,195.26,196.52,131.81589412701,384960,0.0,1.0
2014-11-28,194.58,199.68,194.34,197.79,132.667747299926,404074,0.0,1.0
2014-11-26,194.01,195.07,193.28,193.82,130.004867696403,268515,0.0,1.0
2014-11-25,195.22,195.81,193.43,193.56,129.830472558641,379196,0.0,1.0
2014-11-24,194.03,195.3,193.92,194.84,130.689033236855,275851,0.0,1.0
2014-11-21,192.83,193.22,191.82,192.77,129.300579640056,374612,0.0,1.0
2014-11-20,191.37,192.83,191.37,192.13,128.871299300949,473333,0.0,1.0
2014-11-19,192.25,193.24,191.43,191.96,128.757271710874,523499,0.0,1.0
2014-11-18,192.77,194.59,191.76,192.29,128.978619385726,518226,0.0,1.0
2014-11-17,192.43,195.23,191.56,192.33,129.00544940692,402949,0.0,1.0
2014-11-14,191.89,192.75,190.32,192.45,129.085939470502,429967,0.0,1.0
2014-11-13,189.0,195.52,185.991,191.79,128.643244120798,767460,0.0,1.0
2014-11-12,185.99,187.6,185.39,186.34,124.987653733091,400822,0.0,1.0
2014-11-11,188.38,188.79,186.53,186.93,125.383396545705,208232,0.0,1.0
2014-11-10,187.39,188.628,185.48,188.13,126.188297181531,294437,0.0,1.0
2014-11-07,188.14,188.215,187.01,187.33,125.651696757647,346083,0.0,1.0
2014-11-06,186.95,188.58,186.0,187.76,125.940119485485,263762,0.0,1.0
2014-11-05,186.6,188.37,185.075,187.0,125.430349082795,558122,0.0,1.0
2014-11-04,185.73,186.49,184.6,185.95,124.726061026448,234387,0.0,1.0
2014-11-03,187.12,187.16,184.97,185.8,124.62544844697,327316,0.0,1.0
2014-10-31,188.5,188.5,185.21,187.03,125.450471598691,411371,0.0,1.0
2014-10-30,183.58,185.87,183.58,185.49,124.417515782715,354288,0.0,1.0
2014-10-29,185.0,185.0,182.93,184.32,123.632737662785,302448,0.0,1.0
2014-10-28,183.38,184.61,182.36,184.58,123.807132800547,363769,0.0,1.0
2014-10-27,183.0,183.6,181.06,182.65,122.512584277928,532934,0.0,1.0
2014-10-24,181.78,183.086,181.02,182.84,122.6400268786,186214,0.0,1.0
2014-10-23,178.93,182.67,178.88,181.23,121.560118525535,285636,0.0,1.0
2014-10-22,178.39,179.649,177.0,177.23,118.877116406117,205414,0.0,1.0
2014-10-21,176.12,178.59,175.81,178.46,119.702139557838,293839,0.0,1.0
2014-10-20,173.91,175.93,173.14,174.96,117.354512703347,247753,0.0,1.0
2014-10-17,174.25,176.48,173.64,174.85,117.280730145063,276877,0.0,1.0
2014-10-16,169.79,175.38,169.38,172.93,115.992889127742,397591,0.0,1.0
2014-10-15,171.38,172.65,166.61,171.82,115.248356039604,755857,0.0,1.0
2014-10-14,174.47,177.2625,172.24,172.63,115.791663968786,658698,0.0,1.0
2014-10-13,176.86,177.51,172.88,173.7,116.50936703573,510251,0.0,1.0
2014-10-10,179.0,179.86,176.29,176.5,118.387468519323,465598,0.0,1.0
2014-10-09,180.32,181.7,178.18,179.48,120.386305098289,658272,0.0,1.0
2014-10-08,181.49,184.17,181.01,183.93,123.371144956142,247750,0.0,1.0
2014-10-07,182.73,183.09,181.09,181.48,121.727806157998,297479,0.0,1.0
2014-10-06,186.15,186.3801,183.25,183.81,123.290654892559,189806,0.0,1.0
2014-10-03,182.78,186.25,182.77,185.24,124.249828150251,296071,0.0,1.0
2014-10-02,182.54,183.02,180.68,181.42,121.687561126207,316839,0.0,1.0
2014-10-01,183.99,184.5,181.606,182.38,122.331481634867,413213,0.0,1.0
2014-09-30,185.45,185.69,184.035,184.33,123.639445168084,412600,0.0,1.0
2014-09-29,183.15,184.91,182.18,184.89,124.015065464802,317670,0.0,1.0
2014-09-26,182.79,186.03,182.59,185.01,124.095555528385,240515,0.0,1.0
2014-09-25,184.5,184.5,181.705,182.62,122.492461762032,344495,0.0,1.0
2014-09-24,184.56,185.84,183.96,184.5,123.753472758159,297223,0.0,1.0
2014-09-23,187.48,187.82,184.92,185.0,124.088848023086,274507,0.0,1.0
2014-09-22,188.21,189.13,186.47,187.06,125.470594114587,219318,0.0,1.0
2014-09-19,190.76,192.25,188.19,188.2,126.235249718621,481300,0.0,1.0
2014-09-18,189.89,191.15,189.37,189.99,127.43589316706,210800,0.0,1.0
2014-09-17,190.17,191.0,189.0,189.7,127.241375513402,154900,0.0,1.0
2014-09-16,189.99,190.24,188.7,190.17,127.556628262434,193100,0.0,1.0
2014-09-15,188.23,190.34,187.87,189.99,127.43589316706,305900,0.0,1.0
2014-09-12,188.9,190.15,188.62,189.42,127.053565365043,434500,0.0,1.0
2014-09-11,187.75,188.9,186.52,188.51,126.443182382876,188900,0.0,1.0
2014-09-10,187.24,189.16,187.15,188.17,126.215127202725,269700,0.0,1.0
2014-09-09,187.96,188.84,187.39,187.84,125.993779527873,272700,0.0,1.0
2014-09-08,188.84,189.21,187.44,187.81,125.973657011977,332700,0.0,1.0
2014-09-05,188.98,189.95,186.89,188.57,126.483427414667,326700,0.0,1.0
2014-09-04,189.38,189.66,187.38,187.83,125.987072022575,228400,0.0,1.0
2014-09-03,188.4,189.33,187.97,188.67,126.550502467652,307100,0.0,1.0
2014-09-02,188.0,188.65,187.12,188.15,126.201712192128,507700,0.0,1.0
2014-08-29,189.98,189.98,187.66,187.99,126.094392107351,297600,0.0,1.0
2014-08-28,186.69,188.44,186.12,187.97,126.080977096754,202000,0.0,1.0
2014-08-27,188.38,188.5,187.53,188.18,126.221834708024,292700,0.0,1.0
2014-08-26,188.39,189.13,187.49,187.91,126.040732064963,325600,0.0,1.0
2014-08-25,185.81,189.37,185.16,188.58,126.490134919965,592100,0.0,1.0
2014-08-22,185.03,186.18,184.11,184.94,124.048602991295,280700,0.0,1.0
2014-08-21,184.22,185.75,183.96,184.92,124.035187980698,548400,0.0,1.0
2014-08-20,180.5,184.24,180.5,183.55,123.116259754797,325900,0.0,1.0
2014-08-19,181.0,181.67,180.05,180.4,121.003395585755,190100,0.0,1.0
2014-08-18,179.69,180.42,179.2,180.17,120.849122963889,234900,0.0,1.0
2014-08-15,177.82,179.31,177.0,178.48,119.715554568435,241900,0.0,1.0
2014-08-14,176.93,177.88,175.81,177.32,118.937483953804,231200,0.0,1.0
2014-08-13,174.08,176.91,174.08,176.74,118.548448646488,364300,0.0,1.0
2014-08-12,174.61,175.03,173.42,173.71,116.516074541029,347200,0.0,1.0
2014-08-11,174.75,176.0,173.54,174.35,116.945354880136,318900,0.0,1.0
2014-08-08,174.39,174.86,172.96,173.46,116.348386908565,481900,0.0,1.0
2014-08-07,173.0,174.73,172.82,174.02,116.724007205284,364000,0.0,1.0
2014-08-06,174.01,174.45,171.4,172.5,115.704466399905,826700,0.0,1.0
2014-08-05,169.1,175.47,168.61,175.11,117.455125282825,1307800,0.0,1.0
2014-08-04,170.15,170.25,168.53,169.93,113.980637538179,283000,0.0,1.0
2014-08-01,167.65,170.21,167.65,169.65,113.792827389819,376100,0.0,1.0
2014-07-31,170.0,170.11,167.52,167.92,112.632428973171,278800,0.0,1.0
2014-07-30,171.04,171.23,169.38,170.85,114.597728025645,296800,0.0,1.0
2014-07-29,171.07,172.29,169.67,170.0,114.027590075268,347300,0.0,1.0
2014-07-28,170.6,171.3,169.68,171.15,114.798953184601,536800,0.0,1.0
2014-07-25,170.56,171.31,169.81,170.2,114.161740181239,503500,0.0,1.0
2014-07-24,171.74,173.01,170.25,170.71,114.503822951465,409500,0.0,1.0
2014-07-23,173.59,174.41,171.7,171.8,115.234941029007,269600,0.0,1.0
2014-07-22,172.78,175.06,172.21,173.99,116.703884689388,447400,0.0,1.0
2014-07-21,169.17,172.26,168.72,171.9,115.302016081992,264700,0.0,1.0
2014-07-18,167.13,169.75,167.13,169.53,113.712337326237,234600,0.0,1.0
2014-07-17,168.19,169.61,166.66,166.81,111.887895885033,232000,0.0,1.0
2014-07-16,169.49,170.49,168.31,168.67,113.135491870562,260600,0.0,1.0
2014-07-15,170.0,170.93,168.5,169.07,113.403792082504,227700,0.0,1.0
2014-07-14,168.55,169.92,168.01,169.73,113.846487432208,527800,0.0,1.0
2014-07-11,166.07,167.73,165.43,167.58,112.404373793021,309900,0.0,1.0
2014-07-10,165.0,166.44,164.74,165.61,111.082995249207,280700,0.0,1.0
2014-07-09,165.76,166.26,165.01,166.04,111.371417977045,335500,0.0,1.0
2014-07-08,167.77,168.44,165.05,165.33,110.895185100848,911400,0.0,1.0
2014-07-07,168.11,168.75,167.0,167.53,112.370836266528,514500,0.0,1.0
2014-07-03,168.48,169.1,166.83,168.2,112.82023912153,306000,0.0,1.0
2014-07-02,167.96,168.96,166.24,168.42,112.967804238098,325900,0.0,1.0
2014-07-01,167.2,168.78,166.09,168.37,112.934266711606,401000,0.0,1.0
2014-06-30,167.37,167.8,166.07,167.26,112.189733623467,448100,0.0,1.0
2014-06-27,167.51,168.05,166.3,167.37,112.263516181751,440800,0.0,1.0
2014-06-26,167.79,168.74,166.87,167.75,112.518401383096,360400,0.0,1.0
2014-06-25,167.5,168.15,167.0,167.72,112.4982788672,396300,0.0,1.0
2014-06-24,170.24,170.52,167.79,167.81,112.558646414887,442900,0.0,1.0
2014-06-23,171.92,172.03,169.5,170.24,114.188570202434,318300,0.0,1.0
2014-06-20,171.01,172.42,169.82,172.42,115.650806357516,806600,0.0,1.0
2014-06-19,171.44,171.46,169.49,170.58,114.416625382584,201100,0.0,1.0
2014-06-18,169.7,171.65,168.78,171.27,114.879443248184,559000,0.0,1.0
2014-06-17,168.93,170.47,168.74,169.19,113.484282146086,253900,0.0,1.0
2014-06-16,168.87,170.3,168.68,170.02,114.041005085866,560900,0.0,1.0
2014-06-13,168.17,169.13,167.9,168.8,113.222689439443,429600,0.0,1.0
2014-06-12,169.61,170.0,162.2,167.7,112.484863856603,895000,25.0,1.0
2014-06-11,194.08,196.39,194.08,195.24,113.967539280556,563600,0.0,1.0
