,AMWD_Open,AMWD_High,AMWD_Low,AMWD_Close,AMWD_Adj Close,AMWD_Volume,AMWD_Dividend Amount,AMWD_Split Coefficient
2016-03-24,67.59,69.28,67.1,68.11,68.11,152110,0.0,1.0
2016-03-23,69.12,69.12,67.6,67.69,67.69,162855,0.0,1.0
2016-03-22,69.04,70.1499,68.23,69.54,69.54,150297,0.0,1.0
2016-03-21,72.52,72.78,68.79,69.13,69.13,171920,0.0,1.0
2016-03-18,71.62,73.38,70.71,72.49,72.49,252265,0.0,1.0
2016-03-17,68.13,71.78,68.02,71.28,71.28,141681,0.0,1.0
2016-03-16,67.81,68.85,67.0,68.35,68.35,127010,0.0,1.0
2016-03-15,68.23,69.06,67.25,68.0,68.0,180597,0.0,1.0
2016-03-14,69.21,69.54,68.14,68.48,68.48,104504,0.0,1.0
2016-03-11,69.02,70.06,68.3,69.25,69.25,157305,0.0,1.0
2016-03-10,68.89,69.1,67.315,68.49,68.49,183826,0.0,1.0
2016-03-09,67.95,68.94,66.204,68.46,68.46,120387,0.0,1.0
2016-03-08,69.17,69.29,67.32,67.83,67.83,144851,0.0,1.0
2016-03-07,69.9,70.6,68.89,69.36,69.36,147245,0.0,1.0
2016-03-04,68.78,71.86,68.67,70.69,70.69,162868,0.0,1.0
2016-03-03,68.6,69.24,68.0,68.94,68.94,127539,0.0,1.0
2016-03-02,69.11,69.96,67.88,68.55,68.55,174401,0.0,1.0
2016-03-01,68.76,69.4,67.04,69.36,69.36,145573,0.0,1.0
2016-02-29,67.8,69.22,67.8,68.29,68.29,178519,0.0,1.0
2016-02-26,68.95,69.9057,64.78,67.54,67.54,219591,0.0,1.0
2016-02-25,70.54,73.8588,67.65,68.25,68.25,370703,0.0,1.0
2016-02-24,66.6,69.19,65.42,68.73,68.73,219124,0.0,1.0
2016-02-23,65.04,67.87,64.67,67.67,67.67,217576,0.0,1.0
2016-02-22,63.93,65.79,63.81,65.05,65.05,190271,0.0,1.0
2016-02-19,61.85,63.36,61.85,63.34,63.34,114105,0.0,1.0
2016-02-18,62.49,63.31,61.61,62.19,62.19,154201,0.0,1.0
2016-02-17,61.3,63.99,61.3,62.53,62.53,170867,0.0,1.0
2016-02-16,60.29,61.41,58.65,61.02,61.02,97204,0.0,1.0
2016-02-12,59.18,60.06,58.7501,59.24,59.24,114955,0.0,1.0
2016-02-11,57.77,59.1599,57.49,58.06,58.06,106363,0.0,1.0
2016-02-10,59.04,60.58,58.42,59.28,59.28,144509,0.0,1.0
2016-02-09,58.02,59.4499,57.0368,58.62,58.62,192007,0.0,1.0
2016-02-08,60.62,61.19,58.21,58.6,58.6,177873,0.0,1.0
2016-02-05,63.42,64.97,60.19,61.37,61.37,207925,0.0,1.0
2016-02-04,62.64,64.02,62.27,63.64,63.64,189061,0.0,1.0
2016-02-03,64.66,65.4868,61.39,62.76,62.76,181558,0.0,1.0
2016-02-02,66.6,66.6,63.78,64.02,64.02,203762,0.0,1.0
2016-02-01,68.34,68.645,66.69,67.1,67.1,124762,0.0,1.0
2016-01-29,66.88,69.26,66.65,69.0,69.0,181289,0.0,1.0
2016-01-28,67.29,67.48,65.55,66.77,66.77,145284,0.0,1.0
2016-01-27,66.95,68.36,66.26,66.63,66.63,157471,0.0,1.0
2016-01-26,66.25,67.61,65.11,67.22,67.22,122628,0.0,1.0
2016-01-25,67.5,67.8499,65.1,66.07,66.07,139037,0.0,1.0
2016-01-22,66.24,68.07,65.45,67.86,67.86,137722,0.0,1.0
2016-01-21,65.41,66.18,64.46,65.05,65.05,148093,0.0,1.0
2016-01-20,64.28,66.32,62.77,65.39,65.39,141424,0.0,1.0
2016-01-19,67.72,67.99,64.715,65.38,65.38,178430,0.0,1.0
2016-01-15,65.91,67.71,64.81,67.0,67.0,185928,0.0,1.0
2016-01-14,67.93,69.49,66.94,67.86,67.86,188495,0.0,1.0
2016-01-13,71.93,71.93,67.44,67.87,67.87,136661,0.0,1.0
2016-01-12,69.51,71.37,69.18,71.3,71.3,187010,0.0,1.0
2016-01-11,70.23,70.51,67.88,68.42,68.42,216937,0.0,1.0
2016-01-08,71.9,71.9,69.24,69.39,69.39,277759,0.0,1.0
2016-01-07,75.28,75.28,70.89,70.94,70.94,242653,0.0,1.0
2016-01-06,76.65,77.46,75.62,76.3,76.3,233318,0.0,1.0
2016-01-05,76.92,80.32,76.53,77.82,77.82,184137,0.0,1.0
2016-01-04,78.66,78.76,76.01,76.42,76.42,209262,0.0,1.0
2015-12-31,80.83,81.51,79.86,79.98,79.98,116676,0.0,1.0
2015-12-30,82.24,82.33,81.0,81.0,81.0,59187,0.0,1.0
2015-12-29,81.95,82.9799,81.54,82.33,82.33,135962,0.0,1.0
2015-12-28,80.62,82.7,80.5,81.79,81.79,110616,0.0,1.0
2015-12-24,80.59,81.9,79.82,81.16,81.16,59565,0.0,1.0
2015-12-23,82.2,82.25,79.21,80.55,80.55,188491,0.0,1.0
2015-12-22,81.43,82.49,80.52,82.21,82.21,169898,0.0,1.0
2015-12-21,81.22,83.6,80.46,81.01,81.01,161589,0.0,1.0
2015-12-18,82.54,83.0499,81.31,82.48,82.48,322898,0.0,1.0
2015-12-17,84.23,84.6,82.5,82.55,82.55,94990,0.0,1.0
2015-12-16,83.18,84.82,82.51,84.11,84.11,198441,0.0,1.0
2015-12-15,82.26,83.705,81.5032,82.71,82.71,182746,0.0,1.0
2015-12-14,83.74,83.96,80.49,81.48,81.48,310367,0.0,1.0
2015-12-11,84.29,85.79,83.58,83.96,83.96,183440,0.0,1.0
2015-12-10,86.26,87.56,84.28,85.31,85.31,175260,0.0,1.0
2015-12-09,88.55,89.89,85.96,86.16,86.16,263401,0.0,1.0
2015-12-08,85.18,89.3,85.18,88.64,88.64,269397,0.0,1.0
2015-12-07,84.89,86.3,84.8,86.0,86.0,248779,0.0,1.0
2015-12-04,83.19,86.0,83.19,85.51,85.51,158851,0.0,1.0
2015-12-03,85.74,86.48,83.38,83.48,83.48,276805,0.0,1.0
2015-12-02,84.6,88.63,84.5,85.71,85.71,353012,0.0,1.0
2015-12-01,82.21,86.72,82.05,84.96,84.96,302237,0.0,1.0
2015-11-30,85.7,85.77,81.72,82.01,82.01,288579,0.0,1.0
2015-11-27,81.78,84.03,81.67,84.02,84.02,132656,0.0,1.0
2015-11-25,78.0,82.33,77.7476,81.48,81.48,326385,0.0,1.0
2015-11-24,74.16,78.0,70.25,77.6,77.6,662578,0.0,1.0
2015-11-23,64.91,69.335,64.91,67.61,67.61,274667,0.0,1.0
2015-11-20,70.53,71.639,65.0701,65.11,65.11,721492,0.0,1.0
2015-11-19,73.01,74.0,72.45,72.69,72.69,83703,0.0,1.0
2015-11-18,71.09,73.03,70.3,73.0,73.0,125141,0.0,1.0
2015-11-17,70.83,71.105,69.41,70.46,70.46,99318,0.0,1.0
2015-11-16,70.6,71.25,69.91,70.42,70.42,100427,0.0,1.0
2015-11-13,69.67,71.97,69.66,70.79,70.79,202682,0.0,1.0
2015-11-12,70.23,70.99,69.04,70.09,70.09,101002,0.0,1.0
2015-11-11,72.5,72.5,70.84,70.89,70.89,128704,0.0,1.0
2015-11-10,71.24,72.55,71.0,72.48,72.48,111460,0.0,1.0
2015-11-09,72.41,72.41,70.475,71.24,71.24,77432,0.0,1.0
2015-11-06,72.33,73.77,71.76,72.56,72.56,135929,0.0,1.0
2015-11-05,71.1,72.95,71.08,72.7,72.7,125754,0.0,1.0
2015-11-04,73.35,73.35,71.2,71.58,71.58,161387,0.0,1.0
2015-11-03,72.95,73.485,71.89,73.05,73.05,152631,0.0,1.0
2015-11-02,72.7,73.65,72.27,73.07,73.07,144955,0.0,1.0
2015-10-30,71.9,73.81,71.53,72.7,72.7,161437,0.0,1.0
2015-10-29,73.06,74.28,71.28,71.88,71.88,267229,0.0,1.0
2015-10-28,70.17,73.5,69.02,73.49,73.49,185472,0.0,1.0
2015-10-27,70.75,71.105,68.7082,69.77,69.77,224999,0.0,1.0
2015-10-26,72.58,72.83,70.71,71.5,71.5,191912,0.0,1.0
2015-10-23,71.36,72.72,70.1401,72.48,72.48,159807,0.0,1.0
2015-10-22,69.39,71.145,68.09,70.4,70.4,128663,0.0,1.0
2015-10-21,69.95,70.23,67.89,68.99,68.99,122496,0.0,1.0
2015-10-20,69.33,69.9,68.98,69.54,69.54,82092,0.0,1.0
2015-10-19,70.6,71.3399,68.86,69.11,69.11,102050,0.0,1.0
2015-10-16,70.52,71.07,69.45,70.86,70.86,219129,0.0,1.0
2015-10-15,67.8,70.47,67.8,70.43,70.43,122509,0.0,1.0
2015-10-14,68.86,69.65,66.35,67.64,67.64,136316,0.0,1.0
2015-10-13,70.24,71.36,68.45,68.96,68.96,362452,0.0,1.0
2015-10-12,71.0,71.5355,70.1752,70.68,70.68,100886,0.0,1.0
2015-10-09,70.91,71.63,70.6,70.82,70.82,171956,0.0,1.0
2015-10-08,68.51,70.99,68.32,70.69,70.69,169507,0.0,1.0
2015-10-07,66.08,68.91,66.055,68.8,68.8,171760,0.0,1.0
2015-10-06,66.36,67.32,65.63,65.93,65.93,108355,0.0,1.0
2015-10-05,65.13,66.48,64.515,66.36,66.36,145298,0.0,1.0
2015-10-02,64.28,64.9,63.95,64.43,64.43,81204,0.0,1.0
2015-10-01,65.0,66.89,63.49,65.19,65.19,131818,0.0,1.0
2015-09-30,62.64,65.15,61.494,64.87,64.87,250457,0.0,1.0
2015-09-29,62.65,63.996,60.16,61.92,61.92,231817,0.0,1.0
2015-09-28,66.33,66.33,62.2203,62.78,62.78,175535,0.0,1.0
2015-09-25,67.33,67.44,66.1,66.58,66.58,126718,0.0,1.0
2015-09-24,67.1,67.1,65.71,66.89,66.89,199645,0.0,1.0
2015-09-23,65.09,67.856,64.8,67.79,67.79,200082,0.0,1.0
2015-09-22,66.41,66.48,64.6644,64.8,64.8,189422,0.0,1.0
2015-09-21,67.29,68.15,66.6,66.92,66.92,125802,0.0,1.0
2015-09-18,67.15,68.16,66.36,66.6,66.6,266728,0.0,1.0
2015-09-17,68.79,69.06,67.82,67.94,67.94,190827,0.0,1.0
2015-09-16,68.99,69.04,68.31,68.54,68.54,122643,0.0,1.0
2015-09-15,68.99,69.446,67.85,68.79,68.79,177105,0.0,1.0
2015-09-14,69.27,70.3899,68.74,69.0,69.0,238730,0.0,1.0
2015-09-11,68.42,69.62,68.23,68.94,68.94,144511,0.0,1.0
2015-09-10,68.69,69.41,67.95,68.49,68.49,161688,0.0,1.0
2015-09-09,69.06,69.64,68.05,68.9,68.9,243768,0.0,1.0
2015-09-08,67.5,69.3,67.5,68.68,68.68,187136,0.0,1.0
2015-09-04,65.45,67.2799,65.45,66.45,66.45,103643,0.0,1.0
2015-09-03,66.68,66.87,65.862,66.27,66.27,168761,0.0,1.0
2015-09-02,65.62,66.5,64.3,66.48,66.48,139998,0.0,1.0
2015-09-01,65.28,65.81,64.25,64.83,64.83,154906,0.0,1.0
2015-08-31,66.02,67.48,65.9811,66.28,66.28,151563,0.0,1.0
2015-08-28,66.0,66.96,65.52,66.55,66.55,136954,0.0,1.0
2015-08-27,65.92,67.45,65.289,66.44,66.44,148339,0.0,1.0
2015-08-26,64.34,65.45,62.5705,65.17,65.17,186861,0.0,1.0
2015-08-25,67.62,68.3699,62.69,63.11,63.11,291076,0.0,1.0
2015-08-24,64.37,68.51,61.899,65.57,65.57,325988,0.0,1.0
2015-08-21,59.7,69.09,59.7,67.8,67.8,458743,0.0,1.0
2015-08-20,68.0,69.01,59.23,60.31,60.31,407692,0.0,1.0
2015-08-19,65.2,67.57,64.63,67.08,67.08,234534,0.0,1.0
2015-08-18,66.21,67.07,65.49,65.58,65.58,107920,0.0,1.0
2015-08-17,65.24,66.22,64.39,66.01,66.01,99784,0.0,1.0
2015-08-14,64.91,65.5,63.22,65.38,65.38,122658,0.0,1.0
2015-08-13,64.62,65.68,63.97,65.26,65.26,122436,0.0,1.0
2015-08-12,63.44,64.44,62.1,64.17,64.17,137151,0.0,1.0
2015-08-11,63.12,64.06,62.54,63.88,63.88,92865,0.0,1.0
2015-08-10,62.57,64.36,62.57,63.4,63.4,136427,0.0,1.0
2015-08-07,61.52,62.28,61.34,62.18,62.18,146387,0.0,1.0
2015-08-06,62.84,63.37,61.46,61.7,61.7,195180,0.0,1.0
2015-08-05,63.44,64.3499,62.2201,63.03,63.03,144763,0.0,1.0
2015-08-04,64.69,65.21,63.27,63.37,63.37,203642,0.0,1.0
2015-08-03,66.01,66.21,64.51,64.66,64.66,343692,0.0,1.0
2015-07-31,65.81,67.82,65.25,65.76,65.76,163351,0.0,1.0
2015-07-30,64.28,66.02,63.88,65.68,65.68,196527,0.0,1.0
2015-07-29,63.32,64.62,63.25,64.34,64.34,200244,0.0,1.0
2015-07-28,60.9,63.32,60.31,63.21,63.21,260483,0.0,1.0
2015-07-27,60.35,61.51,59.71,60.46,60.46,167936,0.0,1.0
2015-07-24,60.43,60.93,59.22,60.79,60.79,221118,0.0,1.0
2015-07-23,60.53,60.92,59.8,60.25,60.25,184002,0.0,1.0
2015-07-22,57.92,60.3,57.74,60.15,60.15,158842,0.0,1.0
2015-07-21,58.34,58.62,57.88,58.12,58.12,100761,0.0,1.0
2015-07-20,58.51,59.0445,57.85,58.3,58.3,107297,0.0,1.0
2015-07-17,57.08,58.87,57.08,58.26,58.26,108392,0.0,1.0
2015-07-16,57.68,57.98,57.06,57.16,57.16,123014,0.0,1.0
2015-07-15,57.15,57.31,56.3101,57.22,57.22,123476,0.0,1.0
2015-07-14,55.9,57.265,55.75,57.04,57.04,86686,0.0,1.0
2015-07-13,55.92,56.43,55.79,55.98,55.98,113205,0.0,1.0
2015-07-10,55.69,56.36,55.35,55.79,55.79,107842,0.0,1.0
2015-07-09,54.61,55.5,54.54,55.12,55.12,148263,0.0,1.0
2015-07-08,54.22,55.05,53.78,53.92,53.92,130933,0.0,1.0
2015-07-07,54.69,55.414,53.6,54.93,54.93,114783,0.0,1.0
2015-07-06,54.25,55.78,54.03,54.74,54.74,94587,0.0,1.0
2015-07-02,54.65,55.09,53.96,54.91,54.91,92878,0.0,1.0
2015-07-01,55.24,55.6599,54.16,54.71,54.71,100496,0.0,1.0
2015-06-30,54.48,55.3,54.16,54.85,54.85,121878,0.0,1.0
2015-06-29,55.44,55.86,54.08,54.11,54.11,115954,0.0,1.0
2015-06-26,55.69,56.49,55.52,55.73,55.73,114794,0.0,1.0
2015-06-25,55.72,56.26,54.85,55.5,55.5,111537,0.0,1.0
2015-06-24,56.89,57.21,55.63,55.67,55.67,90961,0.0,1.0
2015-06-23,56.69,57.25,56.03,57.1,57.1,217331,0.0,1.0
2015-06-22,56.98,57.2,56.42,56.49,56.49,115475,0.0,1.0
2015-06-19,57.0,57.18,56.6,56.69,56.69,861886,0.0,1.0
2015-06-18,56.16,57.42,56.16,56.81,56.81,125491,0.0,1.0
2015-06-17,56.59,57.1,55.5,56.09,56.09,233042,0.0,1.0
2015-06-16,57.15,58.0699,56.9,57.31,57.31,189761,0.0,1.0
2015-06-15,56.65,58.055,55.84,57.12,57.12,300139,0.0,1.0
2015-06-12,56.0,56.9,55.78,56.13,56.13,66236,0.0,1.0
2015-06-11,55.92,56.465,55.65,56.03,56.03,62267,0.0,1.0
2015-06-10,55.68,56.35,55.18,56.05,56.05,125180,0.0,1.0
2015-06-09,55.7,55.81,54.89,55.6,55.6,113677,0.0,1.0
2015-06-08,56.82,56.98,55.55,55.78,55.78,103353,0.0,1.0
2015-06-05,56.64,57.5,55.66,57.11,57.11,102437,0.0,1.0
2015-06-04,55.98,57.02,55.72,56.79,56.79,180991,0.0,1.0
2015-06-03,54.64,56.19,54.3,56.07,56.07,270628,0.0,1.0
2015-06-02,54.2,54.2,51.34,53.83,53.83,465417,0.0,1.0
2015-06-01,51.7,51.86,50.49,50.99,50.99,218820,0.0,1.0
2015-05-29,50.81,51.95,50.25,51.34,51.34,161886,0.0,1.0
2015-05-28,49.32,50.94,49.016,50.77,50.77,139493,0.0,1.0
2015-05-27,48.83,49.86,48.345,49.39,49.39,223157,0.0,1.0
2015-05-26,49.75,49.85,48.51,48.6,48.6,86657,0.0,1.0
2015-05-22,50.02,50.61,49.85,49.98,49.98,60533,0.0,1.0
2015-05-21,50.5,50.88,50.0,50.06,50.06,150296,0.0,1.0
2015-05-20,50.84,50.84,50.12,50.4,50.4,77364,0.0,1.0
2015-05-19,50.73,51.74,50.39,50.71,50.71,118965,0.0,1.0
2015-05-18,51.03,51.865,50.4,50.67,50.67,119499,0.0,1.0
2015-05-15,51.47,51.63,50.6301,51.2,51.2,100214,0.0,1.0
2015-05-14,50.87,51.87,50.65,51.42,51.42,120570,0.0,1.0
2015-05-13,50.12,50.74,49.85,50.65,50.65,116801,0.0,1.0
2015-05-12,50.69,51.1,49.44,49.81,49.81,136912,0.0,1.0
2015-05-11,50.75,51.1,50.63,50.83,50.83,128885,0.0,1.0
2015-05-08,51.16,51.16,50.39,50.8,50.8,168738,0.0,1.0
2015-05-07,50.28,51.2,50.09,50.8,50.8,133673,0.0,1.0
2015-05-06,52.12,52.12,50.25,50.43,50.43,116973,0.0,1.0
2015-05-05,52.41,52.47,51.86,52.06,52.06,97267,0.0,1.0
2015-05-04,52.12,52.75,52.12,52.67,52.67,153850,0.0,1.0
2015-05-01,50.73,52.5,50.54,52.24,52.24,142134,0.0,1.0
2015-04-30,51.55,51.72,50.06,50.7,50.7,110876,0.0,1.0
2015-04-29,52.12,52.4,51.59,51.98,51.98,80599,0.0,1.0
2015-04-28,51.08,52.66,50.83,52.16,52.16,102033,0.0,1.0
2015-04-27,53.38,53.45,50.66,51.03,51.03,158851,0.0,1.0
2015-04-24,52.78,53.63,52.45,53.31,53.31,71464,0.0,1.0
2015-04-23,52.32,52.93,52.21,52.65,52.65,71011,0.0,1.0
2015-04-22,53.2,53.31,52.32,52.62,52.62,59048,0.0,1.0
2015-04-21,52.58,53.62,52.08,53.01,53.01,138255,0.0,1.0
2015-04-20,52.2,52.9,50.88,52.2,52.2,70922,0.0,1.0
2015-04-17,52.35,52.51,51.65,51.77,51.77,60323,0.0,1.0
2015-04-16,53.43,53.43,52.57,52.8,52.8,71427,0.0,1.0
2015-04-15,53.62,53.75,53.24,53.26,53.26,95000,0.0,1.0
2015-04-14,53.53,53.91,53.1001,53.35,53.35,87763,0.0,1.0
2015-04-13,53.59,53.7,53.14,53.21,53.21,78255,0.0,1.0
2015-04-10,53.78,53.78,52.8801,53.47,53.47,48936,0.0,1.0
2015-04-09,53.72,53.765,52.47,53.38,53.38,86328,0.0,1.0
2015-04-08,53.38,53.61,52.88,53.54,53.54,133361,0.0,1.0
2015-04-07,53.84,54.32,53.11,53.21,53.21,122679,0.0,1.0
2015-04-06,54.72,55.07,53.58,53.71,53.71,200407,0.0,1.0
2015-04-02,54.66,55.07,54.28,54.77,54.77,132948,0.0,1.0
2015-04-01,54.84,54.89,53.9,54.44,54.44,132860,0.0,1.0
2015-03-31,54.84,55.03,54.13,54.73,54.73,140359,0.0,1.0
2015-03-30,53.29,55.0,53.29,54.88,54.88,162426,0.0,1.0
2015-03-27,52.37,53.3499,52.2,52.82,52.82,65251,0.0,1.0
2015-03-26,53.92,53.92,52.2252,52.37,52.37,169329,0.0,1.0
2015-03-25,55.83,56.44,53.79,53.89,53.89,127044,0.0,1.0
2015-03-24,53.54,55.93,53.54,55.65,55.65,265698,0.0,1.0
2015-03-23,52.37,53.51,51.99,53.36,53.36,315075,0.0,1.0
2015-03-20,51.95,52.3,51.95,52.24,52.24,222176,0.0,1.0
2015-03-19,51.8,52.06,51.66,51.94,51.94,163870,0.0,1.0
2015-03-18,51.9,52.01,51.56,51.75,51.75,175647,0.0,1.0
2015-03-17,51.73,52.07,51.6,51.89,51.89,196924,0.0,1.0
2015-03-16,51.9,52.08,51.45,51.6,51.6,180571,0.0,1.0
2015-03-13,51.95,52.1,51.39,51.88,51.88,189485,0.0,1.0
2015-03-12,51.99,52.3,51.59,51.91,51.91,198914,0.0,1.0
2015-03-11,51.85,52.18,51.55,51.88,51.88,116111,0.0,1.0
2015-03-10,52.45,53.18,51.82,51.91,51.91,108312,0.0,1.0
2015-03-09,53.05,53.05,51.94,52.63,52.63,149685,0.0,1.0
2015-03-06,52.76,53.6,52.34,52.92,52.92,238044,0.0,1.0
2015-03-05,52.2,53.03,51.45,52.9,52.9,221332,0.0,1.0
2015-03-04,51.08,52.36,50.99,51.92,51.92,197009,0.0,1.0
2015-03-03,51.14,52.0,51.0,51.56,51.56,395129,0.0,1.0
2015-03-02,52.9,53.16,51.54,52.24,52.24,197573,0.0,1.0
2015-02-27,49.27,53.12,49.27,52.66,52.66,359335,0.0,1.0
2015-02-26,48.01,51.1,46.95,49.06,49.06,323335,0.0,1.0
2015-02-25,46.35,46.86,45.54,46.32,46.32,157289,0.0,1.0
2015-02-24,44.87,46.355,44.79,46.2,46.2,159414,0.0,1.0
2015-02-23,44.12,44.74,43.615,44.7,44.7,77999,0.0,1.0
2015-02-20,44.35,44.35,43.481,44.12,44.12,40980,0.0,1.0
2015-02-19,44.56,44.68,43.88,44.24,44.24,69770,0.0,1.0
2015-02-18,43.95,44.695,43.565,44.49,44.49,88052,0.0,1.0
2015-02-17,44.06,44.24,43.68,44.04,44.04,80115,0.0,1.0
2015-02-13,44.18,44.42,43.8801,43.98,43.98,86682,0.0,1.0
2015-02-12,44.05,44.46,43.8607,44.0,44.0,93777,0.0,1.0
2015-02-11,43.59,43.98,43.26,43.76,43.76,62082,0.0,1.0
2015-02-10,44.34,44.34,43.31,43.65,43.65,87766,0.0,1.0
2015-02-09,43.7,44.69,43.56,43.93,43.93,175880,0.0,1.0
2015-02-06,43.63,44.1499,43.035,43.67,43.67,130188,0.0,1.0
2015-02-05,43.81,44.45,42.75,43.54,43.54,172040,0.0,1.0
2015-02-04,42.78,44.05,42.46,43.56,43.56,150040,0.0,1.0
2015-02-03,42.17,43.4,42.17,42.87,42.87,178065,0.0,1.0
2015-02-02,41.34,42.0,40.97,41.91,41.91,142603,0.0,1.0
2015-01-30,40.65,41.52,40.65,41.13,41.13,138118,0.0,1.0
2015-01-29,40.22,41.04,40.04,40.97,40.97,85859,0.0,1.0
2015-01-28,40.67,40.67,40.0,40.07,40.07,96672,0.0,1.0
2015-01-27,39.48,41.14,39.15,40.35,40.35,149280,0.0,1.0
2015-01-26,39.83,40.485,39.27,39.98,39.98,84840,0.0,1.0
2015-01-23,40.3,40.4,39.655,39.75,39.75,93017,0.0,1.0
2015-01-22,39.62,40.68,39.36,40.21,40.21,68920,0.0,1.0
2015-01-21,39.14,39.59,38.91,39.35,39.35,87411,0.0,1.0
2015-01-20,39.87,40.28,38.9,39.3,39.3,91700,0.0,1.0
2015-01-16,39.0,40.1,38.75,39.78,39.78,102350,0.0,1.0
2015-01-15,39.82,39.82,38.53,38.95,38.95,143196,0.0,1.0
2015-01-14,39.35,40.19,39.12,39.73,39.73,72180,0.0,1.0
2015-01-13,39.87,41.0,39.35,39.77,39.77,118437,0.0,1.0
2015-01-12,38.92,39.48,38.19,39.41,39.41,92069,0.0,1.0
2015-01-09,39.18,39.35,38.55,38.82,38.82,60882,0.0,1.0
2015-01-08,38.54,39.31,38.17,39.24,39.24,99928,0.0,1.0
2015-01-07,38.3,38.63,37.97,38.11,38.11,75706,0.0,1.0
2015-01-06,38.27,38.32,37.38,37.95,37.95,119484,0.0,1.0
2015-01-05,39.66,40.13,37.705,38.03,38.03,118222,0.0,1.0
2015-01-02,40.67,41.09,39.26,39.98,39.98,85267,0.0,1.0
2014-12-31,40.87,41.24,40.35,40.44,40.44,223736,0.0,1.0
2014-12-30,40.47,41.38,40.47,40.79,40.79,111174,0.0,1.0
2014-12-29,40.33,40.95,40.33,40.67,40.67,135834,0.0,1.0
2014-12-26,39.97,40.4,39.97,40.15,40.15,43507,0.0,1.0
2014-12-24,40.25,40.36,39.74,39.83,39.83,73209,0.0,1.0
2014-12-23,39.93,40.53,39.6,39.99,39.99,92104,0.0,1.0
2014-12-22,40.69,40.73,39.43,39.67,39.67,102351,0.0,1.0
2014-12-19,40.34,41.0,39.73,40.65,40.65,205806,0.0,1.0
2014-12-18,39.09,40.48,38.89,40.44,40.44,169007,0.0,1.0
2014-12-17,37.88,38.69,37.39,38.63,38.63,184243,0.0,1.0
2014-12-16,37.56,38.25,37.56,37.78,37.78,171763,0.0,1.0
2014-12-15,39.04,39.04,37.02,37.52,37.52,105837,0.0,1.0
2014-12-12,38.5,39.06,37.9,38.8,38.8,80355,0.0,1.0
2014-12-11,39.03,39.63,38.71,38.95,38.95,106963,0.0,1.0
2014-12-10,39.31,39.68,38.57,38.74,38.74,94704,0.0,1.0
2014-12-09,38.23,39.61,37.65,39.53,39.53,107197,0.0,1.0
2014-12-08,39.65,39.97,38.39,38.52,38.52,94681,0.0,1.0
2014-12-05,40.02,40.5,39.51,39.67,39.67,102770,0.0,1.0
2014-12-04,40.09,40.5,39.53,40.07,40.07,98377,0.0,1.0
2014-12-03,39.78,40.48,39.03,40.21,40.21,148083,0.0,1.0
2014-12-02,38.92,39.83,38.545,39.65,39.65,99557,0.0,1.0
2014-12-01,39.67,39.67,38.58,38.93,38.93,92621,0.0,1.0
2014-11-28,40.25,40.52,39.45,39.83,39.83,82926,0.0,1.0
2014-11-26,41.06,41.08,39.66,40.27,40.27,149444,0.0,1.0
2014-11-25,39.13,41.85,37.68,40.92,40.92,245439,0.0,1.0
2014-11-24,40.24,41.14,40.22,40.595,40.595,233430,0.0,1.0
2014-11-21,41.0,41.0,40.07,40.3,40.3,152637,0.0,1.0
2014-11-20,39.6,41.005,39.6,40.57,40.57,66152,0.0,1.0
2014-11-19,40.3,40.3,39.48,39.76,39.76,54633,0.0,1.0
2014-11-18,39.27,40.59,39.27,40.34,40.34,90566,0.0,1.0
2014-11-17,40.86,40.94,39.24,39.25,39.25,148364,0.0,1.0
2014-11-14,40.68,41.0,40.6,40.99,40.99,74507,0.0,1.0
2014-11-13,42.04,42.53,40.2,40.68,40.68,156206,0.0,1.0
2014-11-12,42.08,43.2,41.49,43.06,43.06,112857,0.0,1.0
2014-11-11,41.2,42.25,41.16,42.16,42.16,104171,0.0,1.0
2014-11-10,41.42,42.45,40.94,41.1,41.1,98290,0.0,1.0
2014-11-07,41.2,41.54,40.94,41.52,41.52,87341,0.0,1.0
2014-11-06,40.91,41.56,40.43,41.25,41.25,119770,0.0,1.0
2014-11-05,41.49,41.5775,40.7,40.95,40.95,108133,0.0,1.0
2014-11-04,41.34,41.55,40.86,41.29,41.29,132980,0.0,1.0
2014-11-03,41.0,41.68,40.47,41.58,41.58,110932,0.0,1.0
2014-10-31,41.75,41.85,40.66,40.91,40.91,133746,0.0,1.0
2014-10-30,40.17,41.09,39.66,40.96,40.96,65945,0.0,1.0
2014-10-29,39.95,40.77,39.89,40.24,40.24,89234,0.0,1.0
2014-10-28,38.95,40.0,38.95,39.98,39.98,188225,0.0,1.0
2014-10-27,37.93,39.0,37.6,38.9,38.9,103742,0.0,1.0
2014-10-24,38.52,38.93,38.05,38.29,38.29,148035,0.0,1.0
2014-10-23,38.33,38.65,37.92,38.42,38.42,219121,0.0,1.0
2014-10-22,38.47,38.48,37.74,37.83,37.83,100926,0.0,1.0
2014-10-21,38.31,38.34,35.32,38.22,38.22,292275,0.0,1.0
2014-10-20,37.51,38.59,37.51,38.015,38.015,189942,0.0,1.0
2014-10-17,38.78,38.92,37.75,37.83,37.83,88455,0.0,1.0
2014-10-16,37.45,38.78,37.45,38.27,38.27,92317,0.0,1.0
2014-10-15,37.25,38.475,36.82,38.03,38.03,99691,0.0,1.0
2014-10-14,37.24,37.99,37.24,37.62,37.62,91430,0.0,1.0
2014-10-13,36.32,37.67,36.32,36.83,36.83,83617,0.0,1.0
