,SRCL_Open,SRCL_High,SRCL_Low,SRCL_Close,SRCL_Adj Close,SRCL_Volume,SRCL_Dividend Amount,SRCL_Split Coefficient
2003-04-28,36.75,38.7,36.75,38.35,19.175,440300,0.0,1.0
2003-04-25,36.98,37.26,36.41,36.93,18.465,326800,0.0,1.0
2003-04-24,37.7,37.84,37.01,37.45,18.725,261000,0.0,1.0
2003-04-23,36.9,37.9,36.73,37.69,18.845,447500,0.0,1.0
2003-04-22,36.25,37.7,35.83,36.77,18.385,647900,0.0,1.0
2003-04-21,37.1,37.1,35.95,36.14,18.07,326100,0.0,1.0
2003-04-17,36.95,37.61,36.42,37.06,18.53,579500,0.0,1.0
2003-04-16,37.6,37.87,36.55,36.79,18.395,405200,0.0,1.0
2003-04-15,38.04,38.12,37.5,37.6,18.8,316500,0.0,1.0
2003-04-14,37.38,38.1,37.26,38.04,19.02,300900,0.0,1.0
2003-04-11,37.93,38.0,37.25,37.28,18.64,321600,0.0,1.0
2003-04-10,36.7,37.1,36.65,36.99,18.495,284500,0.0,1.0
2003-04-09,37.0,37.05,36.4,36.65,18.325,892600,0.0,1.0
2003-04-08,37.18,37.88,36.52,37.08,18.54,1504900,0.0,1.0
2003-04-07,39.8,42.52,39.05,39.17,19.585,1271400,0.0,1.0
2003-04-04,40.15,40.3,38.87,39.3,19.65,567000,0.0,1.0
2003-04-03,40.0,40.58,39.7,40.12,20.06,511100,0.0,1.0
2003-04-02,38.41,40.02,38.2,39.84,19.92,685900,0.0,1.0
2003-04-01,37.82,38.69,37.74,38.2,19.1,443800,0.0,1.0
2003-03-31,38.4,38.4,37.48,37.59,18.795,384300,0.0,1.0
2003-03-28,38.5,38.7,38.06,38.66,19.33,274500,0.0,1.0
2003-03-27,38.43,38.51,37.48,38.41,19.205,376700,0.0,1.0
2003-03-26,38.18,38.7,37.43,38.56,19.28,778500,0.0,1.0
2003-03-25,38.24,38.25,37.64,37.75,18.875,662900,0.0,1.0
2003-03-24,38.91,39.02,37.74,38.21,19.105,404800,0.0,1.0
2003-03-21,38.88,39.69,38.6,39.42,19.71,622200,0.0,1.0
2003-03-20,37.42,38.58,36.6,38.5,19.25,571600,0.0,1.0
2003-03-19,37.35,37.74,36.88,37.73,18.865,423800,0.0,1.0
2003-03-18,37.85,38.79,37.29,37.89,18.945,1142800,0.0,1.0
2003-03-17,35.05,37.54,34.93,37.41,18.705,749600,0.0,1.0
2003-03-14,35.0,35.35,34.37,35.23,17.615,333500,0.0,1.0
2003-03-13,34.64,35.2,34.51,35.05,17.525,509700,0.0,1.0
2003-03-12,34.8,34.94,34.36,34.53,17.265,182100,0.0,1.0
2003-03-11,34.75,34.95,34.63,34.86,17.43,237800,0.0,1.0
2003-03-10,35.7,35.7,34.53,34.71,17.355,264100,0.0,1.0
2003-03-07,35.9,36.2,35.61,35.67,17.835,628900,0.0,1.0
2003-03-06,35.89,36.19,35.6,36.18,18.09,405400,0.0,1.0
2003-03-05,34.4,36.08,34.4,35.99,17.995,445500,0.0,1.0
2003-03-04,35.22,35.5,34.36,34.47,17.235,170500,0.0,1.0
2003-03-03,35.09,35.9,34.9,35.3,17.65,319700,0.0,1.0
2003-02-28,35.78,36.07,35.15,35.43,17.715,215100,0.0,1.0
2003-02-27,35.39,35.96,35.03,35.96,17.98,263200,0.0,1.0
2003-02-26,35.17,35.7,35.1,35.39,17.695,314200,0.0,1.0
2003-02-25,34.89,35.29,33.85,35.26,17.63,335800,0.0,1.0
2003-02-24,35.81,36.0,34.9,34.93,17.465,382500,0.0,1.0
2003-02-21,34.8,35.88,34.8,35.84,17.92,330400,0.0,1.0
2003-02-20,34.42,35.0,34.32,34.8,17.4,354300,0.0,1.0
2003-02-19,35.51,35.58,33.65,34.5,17.25,523400,0.0,1.0
2003-02-18,34.95,35.88,34.88,35.5,17.75,281300,0.0,1.0
2003-02-14,35.6,35.8,34.84,34.84,17.42,254800,0.0,1.0
2003-02-13,36.0,36.28,35.4,35.75,17.875,479000,0.0,1.0
2003-02-12,35.0,36.01,34.8,35.86,17.93,593400,0.0,1.0
2003-02-11,35.13,35.2,34.15,34.72,17.36,643300,0.0,1.0
2003-02-10,34.41,35.68,34.13,34.84,17.42,709300,0.0,1.0
2003-02-07,32.83,33.39,32.7,33.2,16.6,246700,0.0,1.0
2003-02-06,32.84,33.4,32.83,33.28,16.64,257300,0.0,1.0
2003-02-05,32.81,33.42,32.72,33.04,16.52,269800,0.0,1.0
2003-02-04,33.8,33.8,32.62,33.05,16.525,271400,0.0,1.0
2003-02-03,33.66,34.0,33.41,33.71,16.855,201100,0.0,1.0
2003-01-31,33.79,33.98,33.65,33.89,16.945,438100,0.0,1.0
2003-01-30,34.45,34.45,33.77,33.83,16.915,303600,0.0,1.0
2003-01-29,34.47,35.0,33.96,34.55,17.275,286500,0.0,1.0
2003-01-28,34.47,35.0,33.96,34.55,17.275,418000,0.0,1.0
2003-01-27,34.26,35.03,33.84,34.49,17.245,403400,0.0,1.0
2003-01-24,34.7,34.71,33.83,34.3,17.15,290000,0.0,1.0
2003-01-23,34.6,34.92,33.68,34.4,17.2,271800,0.0,1.0
2003-01-22,35.86,35.89,34.25,34.56,17.28,703400,0.0,1.0
2003-01-21,35.43,36.15,35.4,35.84,17.92,273500,0.0,1.0
2003-01-17,35.01,35.95,35.0,35.81,17.905,467900,0.0,1.0
2003-01-16,36.28,36.81,35.05,35.05,17.525,1083400,0.0,1.0
2003-01-15,36.43,37.19,36.4,36.47,18.235,692600,0.0,1.0
2003-01-14,35.55,36.55,35.03,36.45,18.225,387900,0.0,1.0
2003-01-13,36.25,36.35,34.63,35.64,17.82,635600,0.0,1.0
2003-01-10,35.71,36.1,35.5,35.99,17.995,341600,0.0,1.0
2003-01-09,34.66,35.8,34.66,35.79,17.895,422300,0.0,1.0
2003-01-08,34.28,35.0,34.28,34.64,17.32,410100,0.0,1.0
2003-01-07,34.0,34.63,33.75,34.53,17.265,493200,0.0,1.0
2003-01-06,33.01,34.05,33.01,33.97,16.985,318100,0.0,1.0
2003-01-03,33.35,33.48,33.01,33.15,16.575,294500,0.0,1.0
2003-01-02,32.12,33.35,32.05,33.19,16.595,366400,0.0,1.0
2002-12-31,32.02,32.45,31.84,32.38,16.19,619700,0.0,1.0
2002-12-30,31.8,32.08,31.1,31.85,15.925,267600,0.0,1.0
2002-12-27,31.56,31.97,31.24,31.48,15.74,166200,0.0,1.0
2002-12-26,31.7,32.08,31.43,31.73,15.865,227300,0.0,1.0
2002-12-24,32.02,32.05,31.44,31.56,15.78,89100,0.0,1.0
2002-12-23,31.81,32.08,31.76,32.01,16.005,326900,0.0,1.0
2002-12-20,32.0,32.3,31.56,32.04,16.02,450500,0.0,1.0
2002-12-19,31.93,32.05,31.52,31.81,15.905,306100,0.0,1.0
2002-12-18,31.99,32.17,31.5,31.85,15.925,508400,0.0,1.0
2002-12-17,32.29,32.3,31.59,31.71,15.855,400200,0.0,1.0
2002-12-16,32.0,32.76,32.0,32.41,16.205,775600,0.0,1.0
2002-12-13,30.76,32.2,30.55,31.99,15.995,1231500,0.0,1.0
2002-12-12,31.47,32.0,30.61,31.78,15.89,658700,0.0,1.0
2002-12-11,31.45,31.55,30.83,31.37,15.685,395300,0.0,1.0
2002-12-10,31.46,31.97,30.76,31.35,15.675,596900,0.0,1.0
2002-12-09,32.02,32.57,30.95,31.37,15.685,399200,0.0,1.0
2002-12-06,31.98,32.7,31.89,32.42,16.21,204800,0.0,1.0
2002-12-05,32.54,33.38,31.8,32.0,16.0,296700,0.0,1.0
2002-12-04,31.76,33.16,31.29,32.71,16.355,317500,0.0,1.0
2002-12-03,32.51,32.85,31.82,32.05,16.025,445000,0.0,1.0
2002-12-02,33.42,33.43,31.76,32.59,16.295,675200,0.0,1.0
2002-11-29,33.75,33.9,32.99,33.32,16.66,157600,0.0,1.0
2002-11-27,33.43,33.99,33.01,33.93,16.965,319500,0.0,1.0
2002-11-26,34.38,34.86,32.99,33.34,16.67,708600,0.0,1.0
2002-11-25,34.11,34.78,34.1,34.38,17.19,620300,0.0,1.0
2002-11-22,34.5,34.9,33.5,34.11,17.055,426200,0.0,1.0
2002-11-21,34.4,35.1,34.06,34.62,17.31,539600,0.0,1.0
2002-11-20,33.41,34.41,33.13,34.24,17.12,375000,0.0,1.0
2002-11-19,33.34,33.89,32.4,33.25,16.625,403100,0.0,1.0
2002-11-18,34.41,34.55,32.84,33.11,16.555,903700,0.0,1.0
2002-11-15,34.56,34.95,33.95,34.41,17.205,1470800,0.0,1.0
2002-11-14,36.21,36.95,34.91,35.05,17.525,624900,0.0,1.0
2002-11-13,36.59,36.77,35.65,36.59,18.295,398900,0.0,1.0
2002-11-12,36.54,37.25,36.13,36.6,18.3,462400,0.0,1.0
2002-11-11,36.04,36.74,35.86,36.59,18.295,418300,0.0,1.0
2002-11-08,34.83,36.38,34.66,35.88,17.94,425000,0.0,1.0
2002-11-07,35.24,35.27,34.57,34.94,17.47,674000,0.0,1.0
2002-11-06,36.5,36.5,35.17,35.25,17.625,740800,0.0,1.0
2002-11-05,36.98,37.05,36.05,36.47,18.235,438900,0.0,1.0
2002-11-04,37.15,38.24,36.88,37.07,18.535,536300,0.0,1.0
2002-11-01,32.6,36.8,32.35,36.53,18.265,1479500,0.0,1.0
2002-10-31,35.2,37.91,32.6,33.3,16.65,2327600,0.0,1.0
2002-10-30,36.76,37.0,35.2,35.42,17.71,515900,0.0,1.0
2002-10-29,35.53,36.98,35.13,36.35,18.175,292200,0.0,1.0
2002-10-28,35.37,36.28,35.25,35.45,17.725,436600,0.0,1.0
2002-10-25,36.15,36.34,34.2,34.89,17.445,340100,0.0,1.0
2002-10-24,36.47,37.95,36.18,36.18,18.09,582500,0.0,1.0
2002-10-23,35.7,36.86,35.16,36.43,18.215,315500,0.0,1.0
2002-10-22,35.2,37.27,33.5,35.63,17.815,480700,0.0,1.0
2002-10-21,34.2,36.42,33.93,36.01,18.005,335300,0.0,1.0
2002-10-18,34.01,35.11,33.51,34.5,17.25,317200,0.0,1.0
2002-10-17,34.2,34.48,33.35,34.17,17.085,224400,0.0,1.0
2002-10-16,34.06,34.19,32.9,33.28,16.64,239000,0.0,1.0
2002-10-15,33.42,34.38,33.29,34.06,17.03,288400,0.0,1.0
2002-10-14,34.68,34.69,32.55,32.93,16.465,265200,0.0,1.0
2002-10-11,32.5,34.64,32.5,34.07,17.035,369000,0.0,1.0
2002-10-10,31.1,32.48,31.03,32.16,16.08,433700,0.0,1.0
2002-10-09,32.34,33.3,30.98,31.01,15.505,407400,0.0,1.0
2002-10-08,31.43,32.73,30.76,32.45,16.225,530500,0.0,1.0
2002-10-07,32.95,33.31,31.45,31.7,15.85,472000,0.0,1.0
2002-10-04,33.85,34.5,32.66,32.95,16.475,546700,0.0,1.0
2002-10-03,34.11,35.15,33.86,33.94,16.97,333300,0.0,1.0
2002-10-02,34.65,35.15,34.05,34.11,17.055,399100,0.0,1.0
2002-10-01,34.25,35.1,32.65,34.71,17.355,607900,0.0,1.0
2002-09-30,32.88,34.87,32.15,33.92,16.96,936700,0.0,1.0
2002-09-27,31.2,33.17,31.1,32.85,16.425,601400,0.0,1.0
2002-09-26,31.28,31.4,30.61,31.22,15.61,462400,0.0,1.0
2002-09-25,30.76,31.42,30.76,31.15,15.575,387600,0.0,1.0
2002-09-24,30.58,31.22,30.08,30.78,15.39,358000,0.0,1.0
2002-09-23,32.0,32.2,30.3,30.66,15.33,367500,0.0,1.0
2002-09-20,31.52,32.47,30.9,32.24,16.12,564000,0.0,1.0
2002-09-19,30.99,31.0,30.27,30.89,15.445,226400,0.0,1.0
2002-09-18,30.6,31.05,30.52,30.93,15.465,406000,0.0,1.0
2002-09-17,30.42,31.0,30.31,30.5,15.25,451100,0.0,1.0
2002-09-16,30.35,30.92,30.34,30.48,15.24,219100,0.0,1.0
2002-09-13,30.32,31.0,30.05,30.7,15.35,276400,0.0,1.0
2002-09-12,30.39,31.5,30.15,30.4,15.2,342200,0.0,1.0
2002-09-11,31.23,31.25,30.5,30.51,15.255,138800,0.0,1.0
2002-09-10,31.17,31.2,30.65,31.01,15.505,158400,0.0,1.0
2002-09-09,30.99,31.45,30.05,31.17,15.585,311100,0.0,1.0
2002-09-06,30.11,31.2,30.1,31.1,15.55,242700,0.0,1.0
2002-09-05,30.19,30.72,29.97,30.0,15.0,331900,0.0,1.0
2002-09-04,30.76,30.89,30.0,30.04,15.02,361200,0.0,1.0
2002-09-03,31.09,31.44,30.25,30.7,15.35,291200,0.0,1.0
2002-08-30,31.0,31.7,30.91,31.04,15.52,405300,0.0,1.0
2002-08-29,30.4,31.0,30.21,30.99,15.495,331300,0.0,1.0
2002-08-28,30.51,31.0,30.12,30.54,15.27,386200,0.0,1.0
2002-08-27,31.2,31.21,30.0,30.81,15.405,331400,0.0,1.0
2002-08-26,30.45,30.92,30.11,30.9,15.45,228300,0.0,1.0
2002-08-23,30.3,30.89,30.0,30.07,15.035,702700,0.0,1.0
2002-08-22,30.32,30.66,30.14,30.5,15.25,260400,0.0,1.0
2002-08-21,29.87,30.34,29.66,30.17,15.085,381000,0.0,1.0
2002-08-20,29.42,30.2,29.32,29.86,14.93,387700,0.0,1.0
2002-08-19,30.1,30.46,29.5,29.5,14.75,674700,0.0,1.0
2002-08-16,28.43,30.15,28.35,29.96,14.98,1028900,0.0,1.0
2002-08-15,30.14,30.34,26.98,28.42,14.21,2805800,0.0,1.0
2002-08-14,32.48,32.48,28.6,29.11,14.555,2044700,0.0,1.0
2002-08-13,33.77,33.85,32.1,32.25,16.125,488600,0.0,1.0
2002-08-12,33.46,34.35,33.0,33.75,16.875,527900,0.0,1.0
2002-08-09,32.51,33.69,32.15,33.15,16.575,435600,0.0,1.0
2002-08-08,33.0,33.01,32.04,32.38,16.19,591200,0.0,1.0
2002-08-07,31.77,32.86,31.76,32.51,16.255,394000,0.0,1.0
2002-08-06,31.15,32.25,31.05,31.93,15.965,649100,0.0,1.0
2002-08-05,31.69,33.0,30.82,30.99,15.495,599500,0.0,1.0
2002-08-02,32.34,32.7,31.37,31.69,15.845,658200,0.0,1.0
2002-08-01,32.93,35.0,32.21,32.57,16.285,795600,0.0,1.0
2002-07-31,34.0,35.03,32.94,33.01,16.505,472700,0.0,1.0
2002-07-30,34.75,35.19,33.5,34.12,17.06,510500,0.0,1.0
2002-07-29,32.2,35.09,32.2,34.8,17.4,723200,0.0,1.0
2002-07-26,33.76,34.65,32.59,34.0,17.0,462200,0.0,1.0
2002-07-25,33.47,36.89,32.6,33.79,16.895,1081200,0.0,1.0
2002-07-24,29.89,32.5,29.5,32.27,16.135,1023700,0.0,1.0
2002-07-23,30.31,32.47,30.0,30.03,15.015,733100,0.0,1.0
2002-07-22,32.1,32.45,29.74,30.82,15.41,759400,0.0,1.0
2002-07-19,33.14,33.16,31.85,31.99,15.995,466500,0.0,1.0
2002-07-18,34.26,34.8,32.69,33.13,16.565,383300,0.0,1.0
2002-07-17,33.91,34.88,32.61,33.75,16.875,527900,0.0,1.0
2002-07-16,34.04,35.19,32.92,33.18,16.59,639500,0.0,1.0
2002-07-15,34.21,35.05,32.3,33.27,16.635,666900,0.0,1.0
2002-07-12,32.01,36.42,32.0,34.38,17.19,1211800,0.0,1.0
2002-07-11,30.83,32.74,28.69,32.3,16.15,850000,0.0,1.0
2002-07-10,32.34,32.34,31.0,31.33,15.665,390800,0.0,1.0
2002-07-09,33.05,33.1,31.7,32.32,16.16,275200,0.0,1.0
2002-07-08,33.55,34.2,32.7,33.11,16.555,323300,0.0,1.0
2002-07-05,32.5,34.3,32.45,33.57,16.785,210400,0.0,1.0
2002-07-03,33.89,34.2,30.15,32.25,16.125,1796700,0.0,1.0
2002-07-02,35.39,35.87,32.0,34.05,17.025,800600,0.0,1.0
2002-07-01,35.35,36.27,33.5,35.49,17.745,547100,0.0,1.0
2002-06-28,35.48,36.56,34.82,35.41,17.705,739500,0.0,1.0
2002-06-27,35.4,36.85,34.71,35.76,17.88,501800,0.0,1.0
2002-06-26,36.99,37.2,35.0,35.34,17.67,984900,0.0,1.0
2002-06-25,37.61,38.15,37.01,37.37,18.685,392700,0.0,1.0
2002-06-24,38.67,38.68,35.72,37.49,18.745,800800,0.0,1.0
2002-06-21,39.11,39.4,38.08,38.57,19.285,492200,0.0,1.0
2002-06-20,40.28,40.34,39.0,39.26,19.63,360600,0.0,1.0
2002-06-19,39.69,40.54,38.75,40.15,20.075,675300,0.0,1.0
2002-06-18,39.89,39.98,38.64,39.84,19.92,530800,0.0,1.0
2002-06-17,37.09,39.14,37.02,38.78,19.39,658400,0.0,1.0
2002-06-14,37.53,37.8,36.29,36.49,18.245,581000,0.0,1.0
2002-06-13,36.48,38.15,36.17,37.54,18.77,731400,0.0,1.0
2002-06-12,35.49,36.7,35.48,36.69,18.345,442800,0.0,1.0
2002-06-11,35.93,36.45,35.38,35.55,17.775,364800,0.0,1.0
2002-06-10,34.99,36.25,34.0,35.93,17.965,467900,0.0,1.0
2002-06-07,35.09,35.27,34.0,35.0,17.5,464000,0.0,1.0
2002-06-06,34.96,35.3,34.45,35.0,17.5,484500,0.0,1.0
2002-06-05,33.76,35.14,33.35,34.96,17.48,417500,0.0,1.0
2002-06-04,34.27,34.39,32.02,33.79,16.895,422000,0.0,1.0
2002-06-03,35.0,35.0,33.6,34.29,17.145,164050,0.0,2.0
2002-05-31,68.73,69.47,68.0,68.76,17.19,150300,0.0,1.0
2002-05-30,69.99,70.51,68.72,68.99,17.2475,149600,0.0,1.0
2002-05-29,68.03,70.43,68.03,70.09,17.5225,306600,0.0,1.0
2002-05-28,69.16,69.17,66.78,68.01,17.0025,255800,0.0,1.0
2002-05-24,67.99,70.81,67.88,68.6,17.15,339600,0.0,1.0
2002-05-23,69.34,69.35,67.5,68.25,17.0625,654400,0.0,1.0
2002-05-22,69.91,70.56,69.1,69.39,17.3475,361300,0.0,1.0
2002-05-21,72.1,73.03,69.23,70.0,17.5,280300,0.0,1.0
2002-05-20,72.55,72.6,71.55,71.73,17.9325,111900,0.0,1.0
2002-05-17,70.75,73.01,70.74,72.7,18.175,221700,0.0,1.0
2002-05-16,72.75,73.67,69.75,70.55,17.6375,306300,0.0,1.0
2002-05-15,72.98,73.45,72.11,72.96,18.24,149000,0.0,1.0
2002-05-14,72.45,75.55,72.15,72.5,18.125,347900,0.0,1.0
2002-05-13,71.1,72.42,69.76,72.42,18.105,161000,0.0,1.0
2002-05-10,72.48,72.61,70.25,70.51,17.6275,144900,0.0,1.0
2002-05-09,73.49,73.49,72.5,72.5,18.125,149300,0.0,1.0
2002-05-08,72.39,73.5,71.79,73.41,18.3525,135800,0.0,1.0
2002-05-07,72.75,73.5,71.26,72.33,18.0825,196300,0.0,1.0
2002-05-06,72.33,74.17,71.72,72.75,18.1875,234400,0.0,1.0
2002-05-03,71.65,72.25,70.24,72.1,18.025,184700,0.0,1.0
2002-05-02,69.4,73.85,69.4,71.5,17.875,454100,0.0,1.0
2002-05-01,67.95,69.35,65.91,68.99,17.2475,398000,0.0,1.0
2002-04-30,66.75,68.5,65.84,67.53,16.8825,191200,0.0,1.0
2002-04-29,66.79,66.8,65.44,66.55,16.6375,291900,0.0,1.0
2002-04-26,66.4,66.93,65.02,66.2,16.55,194800,0.0,1.0
2002-04-25,64.99,66.44,64.76,66.3,16.575,461800,0.0,1.0
2002-04-24,63.04,65.57,62.95,65.57,16.3925,194600,0.0,1.0
2002-04-23,62.73,63.7,62.57,63.05,15.7625,256600,0.0,1.0
2002-04-22,62.99,63.15,62.14,62.86,15.715,215400,0.0,1.0
2002-04-19,62.96,62.97,62.3,62.5,15.625,145500,0.0,1.0
2002-04-18,62.7,63.11,62.43,62.8,15.7,127600,0.0,1.0
2002-04-17,64.85,64.92,62.58,62.6,15.65,139800,0.0,1.0
2002-04-16,62.84,64.83,62.3,64.83,16.2075,191800,0.0,1.0
2002-04-15,63.09,64.13,62.5,62.84,15.71,194200,0.0,1.0
2002-04-12,63.99,65.0,62.79,63.51,15.8775,247000,0.0,1.0
2002-04-11,63.32,65.0,62.5,63.58,15.895,330400,0.0,1.0
2002-04-10,59.7,64.23,59.61,63.51,15.8775,603800,0.0,1.0
2002-04-09,59.0,60.74,58.9,59.86,14.965,334300,0.0,1.0
2002-04-08,58.51,59.15,57.55,58.88,14.72,227600,0.0,1.0
2002-04-05,57.99,59.18,57.98,58.8,14.7,185200,0.0,1.0
2002-04-04,59.7,59.74,57.78,58.5,14.625,388400,0.0,1.0
2002-04-03,60.03,61.4,59.52,60.0,15.0,348400,0.0,1.0
2002-04-02,61.2,61.48,59.85,60.25,15.0625,369100,0.0,1.0
2002-04-01,63.35,63.35,60.55,62.26,15.565,137600,0.0,1.0
2002-03-28,62.5,63.05,61.59,62.56,15.64,107400,0.0,1.0
2002-03-27,64.98,64.98,62.49,62.79,15.6975,115400,0.0,1.0
2002-03-26,63.8,64.78,63.62,64.68,16.17,136000,0.0,1.0
2002-03-25,63.49,63.96,62.85,63.62,15.905,89800,0.0,1.0
2002-03-22,63.88,64.69,63.48,63.62,15.905,103300,0.0,1.0
2002-03-21,65.69,65.69,62.5,63.5,15.875,179500,0.0,1.0
2002-03-20,65.94,66.19,64.93,65.0,16.25,228500,0.0,1.0
2002-03-19,63.99,66.1,63.57,66.1,16.525,235600,0.0,1.0
2002-03-18,65.34,65.46,63.52,63.8,15.95,333400,0.0,1.0
2002-03-15,65.17,65.74,64.89,65.74,16.435,137000,0.0,1.0
2002-03-14,67.99,67.99,64.89,65.27,16.3175,409000,0.0,1.0
2002-03-13,65.83,66.5,65.55,66.1,16.525,109700,0.0,1.0
2002-03-12,66.55,66.55,65.75,66.15,16.5375,64100,0.0,1.0
2002-03-11,65.01,66.44,64.52,66.1,16.525,154500,0.0,1.0
2002-03-08,65.69,66.0,64.95,65.36,16.34,140700,0.0,1.0
2002-03-07,66.61,66.86,65.02,65.39,16.3475,132000,0.0,1.0
2002-03-06,64.87,66.24,64.3,66.09,16.5225,234800,0.0,1.0
2002-03-05,66.9,66.91,64.0,65.16,16.29,268900,0.0,1.0
2002-03-04,65.68,67.0,65.34,66.98,16.745,234700,0.0,1.0
2002-03-01,65.05,65.65,64.53,65.57,16.3925,299600,0.0,1.0
2002-02-28,64.1,65.28,64.1,64.51,16.1275,243800,0.0,1.0
2002-02-27,64.24,65.43,63.32,64.9,16.225,229200,0.0,1.0
2002-02-26,64.65,65.44,64.0,64.2,16.05,397000,0.0,1.0
2002-02-25,63.53,65.68,63.17,64.2,16.05,471300,0.0,1.0
2002-02-22,61.48,64.85,61.25,64.0,16.0,487200,0.0,1.0
2002-02-21,61.5,63.2,60.4,61.48,15.37,667600,0.0,1.0
2002-02-20,62.5,62.5,59.31,62.41,15.6025,760400,0.0,1.0
2002-02-19,59.05,59.49,58.43,59.0,14.75,382200,0.0,1.0
2002-02-15,59.41,59.41,57.75,59.4,14.85,394100,0.0,1.0
2002-02-14,58.36,58.64,57.37,58.0,14.5,414900,0.0,1.0
2002-02-13,57.4,58.31,57.27,58.19,14.5475,321500,0.0,1.0
2002-02-12,58.04,58.21,57.01,57.22,14.305,262300,0.0,1.0
2002-02-11,56.75,58.03,56.35,57.33,14.3325,369800,0.0,1.0
2002-02-08,54.96,56.84,54.44,56.73,14.1825,192400,0.0,1.0
2002-02-07,54.59,55.98,53.45,55.68,13.92,495100,0.0,1.0
2002-02-06,54.74,54.95,53.13,53.71,13.4275,389800,0.0,1.0
2002-02-05,55.81,56.34,53.71,54.74,13.685,433000,0.0,1.0
2002-02-04,54.99,57.33,54.06,56.3,14.075,417000,0.0,1.0
2002-02-01,57.38,57.38,54.27,55.67,13.9175,228100,0.0,1.0
2002-01-31,56.59,57.24,54.94,57.0,14.25,398700,0.0,1.0
2002-01-30,56.0,57.55,53.57,57.3,14.325,727600,0.0,1.0
2002-01-29,52.63,56.79,50.0,56.7,14.175,916200,0.0,1.0
2002-01-28,56.51,56.51,50.7,52.99,13.2475,1752500,0.0,1.0
2002-01-25,58.42,58.8,56.58,56.86,14.215,207500,0.0,1.0
2002-01-24,57.62,58.99,57.22,58.86,14.715,100700,0.0,1.0
2002-01-23,58.31,58.31,57.25,57.84,14.46,194200,0.0,1.0
2002-01-22,58.58,59.47,57.5,58.15,14.5375,313500,0.0,1.0
2002-01-18,58.09,59.0,58.08,58.53,14.6325,93100,0.0,1.0
2002-01-17,58.2,59.19,57.59,58.61,14.6525,139000,0.0,1.0
2002-01-16,55.41,58.61,55.3,58.0,14.5,239600,0.0,1.0
2002-01-15,58.4,58.4,55.45,56.04,14.01,548700,0.0,1.0
2002-01-14,58.99,59.69,57.85,58.04,14.51,155800,0.0,1.0
2002-01-11,58.05,59.73,57.66,59.25,14.8125,179900,0.0,1.0
2002-01-10,57.8,58.05,57.29,57.94,14.485,122400,0.0,1.0
2002-01-09,59.0,60.34,57.56,57.56,14.39,122700,0.0,1.0
2002-01-08,57.95,59.12,57.21,59.07,14.7675,341700,0.0,1.0
2002-01-07,58.19,59.1,57.04,57.95,14.4875,197800,0.0,1.0
2002-01-04,59.1,59.1,57.5,57.95,14.4875,202900,0.0,1.0
2002-01-03,59.81,59.81,58.1,58.92,14.73,353900,0.0,1.0
2002-01-02,60.89,61.45,56.76,59.7,14.925,766600,0.0,1.0
2001-12-31,60.5,61.36,59.5,60.88,15.22,169700,0.0,1.0
2001-12-28,61.55,61.55,59.69,60.42,15.105,330400,0.0,1.0
2001-12-27,61.75,62.85,60.72,61.5,15.375,189100,0.0,1.0
2001-12-26,61.18,62.42,61.18,62.17,15.5425,52000,0.0,1.0
2001-12-24,61.01,62.44,61.0,62.44,15.61,27200,0.0,1.0
2001-12-21,62.71,62.78,59.78,61.3,15.325,241900,0.0,1.0
2001-12-20,61.99,62.79,60.97,62.21,15.5525,150300,0.0,1.0
2001-12-19,61.0,62.85,60.19,62.1,15.525,204500,0.0,1.0
2001-12-18,61.69,62.25,60.87,61.49,15.3725,213200,0.0,1.0
2001-12-17,60.38,61.54,60.0,61.19,15.2975,146800,0.0,1.0
2001-12-14,60.78,61.74,59.57,61.64,15.41,119200,0.0,1.0
2001-12-13,58.6,61.75,58.09,60.8,15.2,287500,0.0,1.0
2001-12-12,58.92,59.0,58.0,58.66,14.665,102700,0.0,1.0
2001-12-11,60.21,60.5,58.87,59.07,14.7675,220000,0.0,1.0
2001-12-10,59.41,60.63,59.2,59.7,14.925,94500,0.0,1.0
2001-12-07,60.95,60.95,58.27,59.98,14.995,344600,0.0,1.0
2001-12-06,60.0,60.0,57.92,59.24,14.81,224700,0.0,1.0
2001-12-05,56.86,60.05,56.6,59.26,14.815,394000,0.0,1.0
2001-12-04,54.75,56.82,54.6,56.75,14.1875,404900,0.0,1.0
2001-12-03,56.9,56.9,52.88,55.51,13.8775,378700,0.0,1.0
2001-11-30,56.41,57.25,55.27,55.38,13.845,211300,0.0,1.0
2001-11-29,56.01,57.12,55.45,56.19,14.0475,224800,0.0,1.0
2001-11-28,57.95,57.95,55.1,56.05,14.0125,352500,0.0,1.0
2001-11-27,56.6,58.5,55.75,57.92,14.48,379900,0.0,1.0
2001-11-26,55.5,56.99,54.13,56.12,14.03,276900,0.0,1.0
2001-11-23,55.2,55.2,53.85,54.65,13.6625,37800,0.0,1.0
2001-11-21,55.71,55.71,53.78,54.02,13.505,121200,0.0,1.0
2001-11-20,57.39,57.85,55.75,55.75,13.9375,147600,0.0,1.0
2001-11-19,54.61,57.33,54.3,57.15,14.2875,309800,0.0,1.0
2001-11-16,55.14,55.38,54.5,55.1,13.775,255000,0.0,1.0
2001-11-15,54.4,55.23,54.3,55.14,13.785,351600,0.0,1.0
2001-11-14,53.1,54.26,52.8,54.1,13.525,263700,0.0,1.0
