,ANIP_Open,ANIP_High,ANIP_Low,ANIP_Close,ANIP_Adj Close,ANIP_Volume,ANIP_Dividend Amount,ANIP_Split Coefficient
2023-04-28,37.12,38.3,37.06,37.72,37.72,43881,0.0,1.0
2023-04-27,37.67,38.02,37.06,37.29,37.29,30260,0.0,1.0
2023-04-26,37.32,37.76,36.99,37.61,37.61,44764,0.0,1.0
2023-04-25,38.35,38.85,37.02,37.58,37.58,36137,0.0,1.0
2023-04-24,40.53,40.6671,38.6,38.71,38.71,29075,0.0,1.0
2023-04-21,39.63,40.18,39.23,39.52,39.52,78755,0.0,1.0
2023-04-20,38.99,40.035,38.69,39.6,39.6,39431,0.0,1.0
2023-04-19,37.9,39.52,37.6,39.26,39.26,48940,0.0,1.0
2023-04-18,38.96,39.08,37.745,37.99,37.99,63373,0.0,1.0
2023-04-17,38.78,38.86,37.85,38.7,38.7,76464,0.0,1.0
2023-04-14,39.01,39.3,38.0,38.42,38.42,57596,0.0,1.0
2023-04-13,38.23,39.19,37.7,38.94,38.94,42485,0.0,1.0
2023-04-12,39.0,39.3,37.59,37.98,37.98,39239,0.0,1.0
2023-04-11,38.3,39.2,38.26,38.63,38.63,30653,0.0,1.0
2023-04-10,38.01,38.86,37.906,38.5,38.5,38871,0.0,1.0
2023-04-06,38.34,38.465,37.9952,38.16,38.16,24712,0.0,1.0
2023-04-05,37.65,38.565,37.11,38.38,38.38,35679,0.0,1.0
2023-04-04,39.2,39.26,37.27,37.72,37.72,61189,0.0,1.0
2023-04-03,39.37,40.15,38.33,38.82,38.82,89532,0.0,1.0
2023-03-31,39.83,40.1,39.05,39.72,39.72,78538,0.0,1.0
2023-03-30,39.66,39.8,38.81,39.53,39.53,63512,0.0,1.0
2023-03-29,38.97,39.43,38.29,39.33,39.33,58653,0.0,1.0
2023-03-28,38.5,39.98,37.265,38.62,38.62,73982,0.0,1.0
2023-03-27,38.09,39.335,38.09,38.38,38.38,69173,0.0,1.0
2023-03-24,37.49,37.875,36.54,37.61,37.61,60333,0.0,1.0
2023-03-23,38.76,39.48,37.52,37.82,37.82,64326,0.0,1.0
2023-03-22,39.8,40.02,38.51,38.76,38.76,50014,0.0,1.0
2023-03-21,39.99,40.63,39.61,39.85,39.85,78319,0.0,1.0
2023-03-20,39.65,40.05,39.2,39.35,39.35,47388,0.0,1.0
2023-03-17,39.36,39.85,39.025,39.35,39.35,140828,0.0,1.0
2023-03-16,39.48,40.23,38.885,39.75,39.75,49879,0.0,1.0
2023-03-15,39.64,40.18,38.22,40.01,40.01,77237,0.0,1.0
2023-03-14,41.94,41.94,39.31,40.54,40.54,178831,0.0,1.0
2023-03-13,40.84,41.6,40.3,41.01,41.01,89423,0.0,1.0
2023-03-10,43.07,43.13,38.58,40.86,40.86,125470,0.0,1.0
2023-03-09,43.58,44.01,42.61,43.17,43.17,182660,0.0,1.0
2023-03-08,44.21,44.7299,42.69,43.13,43.13,125696,0.0,1.0
2023-03-07,44.51,44.81,43.11,44.23,44.23,109755,0.0,1.0
2023-03-06,45.52,45.7,43.76,44.43,44.43,66273,0.0,1.0
2023-03-03,44.6,45.7,44.3101,45.46,45.46,61264,0.0,1.0
2023-03-02,44.16,44.79,43.51,44.4,44.4,47797,0.0,1.0
2023-03-01,43.18,44.015,42.5,43.82,43.82,47276,0.0,1.0
2023-02-28,41.54,42.21,41.25,41.84,41.84,63975,0.0,1.0
2023-02-27,41.39,42.7,41.23,41.83,41.83,44287,0.0,1.0
2023-02-24,40.71,41.35,40.08,41.13,41.13,54883,0.0,1.0
2023-02-23,41.46,41.89,40.71,41.22,41.22,64825,0.0,1.0
2023-02-22,40.2,41.85,40.0,41.01,41.01,68588,0.0,1.0
2023-02-21,43.08,43.08,40.04,40.22,40.22,67740,0.0,1.0
2023-02-17,43.04,43.74,42.67,43.08,43.08,37517,0.0,1.0
2023-02-16,44.54,44.79,42.58,42.82,42.82,65109,0.0,1.0
2023-02-15,44.81,45.33,44.2464,45.04,45.04,44908,0.0,1.0
2023-02-14,44.97,45.63,44.72,45.0,45.0,48784,0.0,1.0
2023-02-13,44.95,45.63,44.6,45.08,45.08,45617,0.0,1.0
2023-02-10,44.22,45.16,44.12,45.0,45.0,30151,0.0,1.0
2023-02-09,44.96,45.09,44.24,44.53,44.53,43198,0.0,1.0
2023-02-08,45.42,45.65,44.6499,44.85,44.85,53845,0.0,1.0
2023-02-07,44.81,45.99,44.2721,45.72,45.72,52012,0.0,1.0
2023-02-06,44.68,45.09,44.0,45.08,45.08,57266,0.0,1.0
2023-02-03,44.82,45.5,44.09,44.67,44.67,70522,0.0,1.0
2023-02-02,44.22,45.35,44.0,45.21,45.21,54690,0.0,1.0
2023-02-01,44.92,45.5,43.39,44.31,44.31,68209,0.0,1.0
2023-01-31,42.77,44.74,42.77,44.73,44.73,72951,0.0,1.0
2023-01-30,43.47,43.95,42.09,42.75,42.75,44332,0.0,1.0
2023-01-27,43.13,43.79,42.795,43.61,43.61,32801,0.0,1.0
2023-01-26,43.81,44.315,42.98,43.53,43.53,39544,0.0,1.0
2023-01-25,43.3,43.74,42.7365,43.6,43.6,19580,0.0,1.0
2023-01-24,41.8901,43.89,41.8901,43.53,43.53,30107,0.0,1.0
2023-01-23,41.92,43.34,40.96,42.98,42.98,67767,0.0,1.0
2023-01-20,42.14,42.155,41.35,42.02,42.02,72499,0.0,1.0
2023-01-19,41.42,41.7201,40.97,41.63,41.63,67358,0.0,1.0
2023-01-18,42.35,42.95,41.22,41.64,41.64,62700,0.0,1.0
2023-01-17,43.93,43.93,41.84,41.85,41.85,48426,0.0,1.0
2023-01-13,42.35,44.22,42.35,43.95,43.95,77732,0.0,1.0
2023-01-12,41.1,43.08,41.1,43.0,43.0,83775,0.0,1.0
2023-01-11,42.25,42.95,40.79,41.21,41.21,70774,0.0,1.0
2023-01-10,41.92,42.42,40.87,42.26,42.26,78924,0.0,1.0
2023-01-09,43.92,44.0,41.12,42.25,42.25,80748,0.0,1.0
2023-01-06,40.47,44.86,40.1,43.92,43.92,226244,0.0,1.0
2023-01-05,39.23,40.57,39.0,39.83,39.83,101016,0.0,1.0
2023-01-04,40.1,40.4,38.89,39.35,39.35,63299,0.0,1.0
2023-01-03,40.85,41.29,39.43,40.04,40.04,44609,0.0,1.0
2022-12-30,40.65,41.56,39.57,40.23,40.23,69193,0.0,1.0
2022-12-29,39.0,41.68,38.5001,40.93,40.93,85782,0.0,1.0
2022-12-28,38.89,39.9,38.89,39.18,39.18,24016,0.0,1.0
2022-12-27,39.44,39.83,38.42,38.86,38.86,49022,0.0,1.0
2022-12-23,39.54,40.0,38.82,39.45,39.45,43228,0.0,1.0
2022-12-22,39.42,40.3,39.035,39.57,39.57,44083,0.0,1.0
2022-12-21,39.75,40.98,39.53,39.68,39.68,44966,0.0,1.0
2022-12-20,38.27,39.58,37.96,39.27,39.27,72937,0.0,1.0
2022-12-19,38.0,38.72,37.2,38.11,38.11,80153,0.0,1.0
2022-12-16,38.71,39.52,37.49,38.07,38.07,200792,0.0,1.0
2022-12-15,40.49,40.895,39.15,39.24,39.24,84610,0.0,1.0
2022-12-14,40.31,41.33,39.8,40.66,40.66,79630,0.0,1.0
2022-12-13,41.27,41.82,39.95,40.1,40.1,116021,0.0,1.0
2022-12-12,39.65,40.75,39.07,40.0,40.0,88830,0.0,1.0
2022-12-09,39.57,39.9,38.13,39.5,39.5,55539,0.0,1.0
2022-12-08,37.73,40.18,36.8,39.59,39.59,88414,0.0,1.0
2022-12-07,37.28,38.06,37.1,37.65,37.65,79166,0.0,1.0
2022-12-06,37.53,37.68,36.36,37.31,37.31,38167,0.0,1.0
2022-12-05,39.23,39.23,37.45,38.0,38.0,68697,0.0,1.0
2022-12-02,37.79,39.82,37.79,38.83,38.83,63998,0.0,1.0
2022-12-01,41.8,42.33,37.52,38.85,38.85,146491,0.0,1.0
2022-11-30,40.84,42.09,40.24,41.95,41.95,71276,0.0,1.0
2022-11-29,39.77,41.67,39.77,40.66,40.66,54392,0.0,1.0
2022-11-28,41.46,41.5,39.43,40.01,40.01,46523,0.0,1.0
2022-11-25,39.95,41.66,39.49,41.66,41.66,48911,0.0,1.0
2022-11-23,39.67,40.87,39.15,40.19,40.19,43017,0.0,1.0
2022-11-22,38.68,40.28,38.4105,40.17,40.17,57812,0.0,1.0
2022-11-21,39.59,39.95,37.81,38.58,38.58,93380,0.0,1.0
2022-11-18,40.0,40.75,39.05,39.56,39.56,53533,0.0,1.0
2022-11-17,37.24,39.75,37.14,39.69,39.69,69882,0.0,1.0
2022-11-16,37.39,38.4071,36.74,37.86,37.86,77301,0.0,1.0
2022-11-15,36.7,37.27,35.65,36.6,36.6,59314,0.0,1.0
2022-11-14,37.65,37.74,36.34,36.48,36.48,83324,0.0,1.0
2022-11-11,36.12,38.22,35.35,37.6,37.6,82491,0.0,1.0
2022-11-10,35.98,36.76,35.56,36.29,36.29,146431,0.0,1.0
2022-11-09,39.04,39.46,32.16,34.74,34.74,211576,0.0,1.0
2022-11-08,38.06,38.58,36.58,38.26,38.26,91499,0.0,1.0
2022-11-07,38.25,39.0,37.6533,38.24,38.24,50461,0.0,1.0
2022-11-04,38.38,38.94,37.9,38.34,38.34,30633,0.0,1.0
2022-11-03,37.71,38.59,37.3,38.08,38.08,42299,0.0,1.0
2022-11-02,38.83,39.5,37.99,38.15,38.15,39789,0.0,1.0
2022-11-01,38.97,39.45,38.375,38.99,38.99,35922,0.0,1.0
2022-10-31,38.75,39.03,36.7701,38.59,38.59,63373,0.0,1.0
2022-10-28,38.45,39.155,37.74,38.93,38.93,55091,0.0,1.0
2022-10-27,37.92,38.97,36.29,38.04,38.04,36740,0.0,1.0
2022-10-26,37.05,38.38,37.05,37.77,37.77,44145,0.0,1.0
2022-10-25,36.78,37.99,36.57,36.61,36.61,48661,0.0,1.0
2022-10-24,35.96,37.16,35.96,36.92,36.92,25413,0.0,1.0
2022-10-21,35.2,36.42,34.87,36.12,36.12,44868,0.0,1.0
2022-10-20,35.02,35.32,34.33,34.89,34.89,38007,0.0,1.0
2022-10-19,35.26,35.37,34.79,35.2,35.2,63839,0.0,1.0
2022-10-18,35.2,35.905,34.5,35.34,35.34,47746,0.0,1.0
2022-10-17,33.77,34.95,33.72,34.71,34.71,38997,0.0,1.0
2022-10-14,33.97,34.11,32.9,33.22,33.22,33772,0.0,1.0
2022-10-13,31.94,33.9,31.81,33.75,33.75,60455,0.0,1.0
2022-10-12,33.02,33.105,32.3,32.46,32.46,36034,0.0,1.0
2022-10-11,32.5575,33.19,31.21,32.96,32.96,56160,0.0,1.0
2022-10-10,32.3,32.6,31.94,32.11,32.11,25385,0.0,1.0
2022-10-07,33.18,33.44,32.09,32.26,32.26,47381,0.0,1.0
2022-10-06,32.55,33.829,32.33,33.49,33.49,44589,0.0,1.0
2022-10-05,32.42,32.985,31.97,32.84,32.84,33582,0.0,1.0
2022-10-04,32.13,33.655,31.675,32.96,32.96,63402,0.0,1.0
2022-10-03,32.36,32.84,31.67,31.9,31.9,42091,0.0,1.0
2022-09-30,31.48,33.69,31.48,32.14,32.14,103841,0.0,1.0
2022-09-29,31.85,33.05,31.09,31.63,31.63,105801,0.0,1.0
2022-09-28,31.89,32.7,30.955,32.19,32.19,65035,0.0,1.0
2022-09-27,31.4,32.275,30.53,31.1,31.1,55401,0.0,1.0
2022-09-26,31.53,32.04,30.86,31.22,31.22,54974,0.0,1.0
2022-09-23,32.72,32.72,31.08,31.71,31.71,61339,0.0,1.0
2022-09-22,33.72,33.72,32.25,33.28,33.28,46509,0.0,1.0
2022-09-21,35.47,36.14,33.4,33.46,33.46,47885,0.0,1.0
2022-09-20,34.45,35.49,33.71,35.32,35.32,70259,0.0,1.0
2022-09-19,35.37,35.66,34.39,34.65,34.65,47051,0.0,1.0
2022-09-16,35.91,36.21,34.86,35.8,35.8,334341,0.0,1.0
2022-09-15,36.12,37.06,35.995,36.42,36.42,77164,0.0,1.0
2022-09-14,35.94,36.805,35.62,36.46,36.46,59135,0.0,1.0
2022-09-13,35.69,36.48,34.7752,36.06,36.06,78343,0.0,1.0
2022-09-12,36.71,37.44,36.14,36.42,36.42,75666,0.0,1.0
2022-09-09,37.8,38.115,36.66,37.09,37.09,54290,0.0,1.0
2022-09-08,36.72,38.0,36.61,37.61,37.61,57833,0.0,1.0
2022-09-07,35.45,37.23,34.9,37.13,37.13,79616,0.0,1.0
2022-09-06,36.43,36.43,34.25,34.94,34.94,124964,0.0,1.0
2022-09-02,37.44,37.44,35.6529,36.57,36.57,41862,0.0,1.0
2022-09-01,36.66,37.35,35.92,37.0,37.0,63232,0.0,1.0
2022-08-31,36.09,37.06,35.29,36.89,36.89,55016,0.0,1.0
2022-08-30,37.02,37.09,35.77,36.03,36.03,88982,0.0,1.0
2022-08-29,37.13,37.98,36.22,37.18,37.18,70393,0.0,1.0
2022-08-26,37.68,38.6,37.32,38.0,38.0,73105,0.0,1.0
2022-08-25,36.44,38.03,35.745,37.78,37.78,78117,0.0,1.0
2022-08-24,35.56,37.66,35.56,36.48,36.48,59097,0.0,1.0
2022-08-23,35.43,36.15,35.23,35.78,35.78,32480,0.0,1.0
2022-08-22,35.46,35.715,34.63,35.33,35.33,57522,0.0,1.0
2022-08-19,35.38,36.14,35.04,35.8,35.8,52205,0.0,1.0
2022-08-18,35.81,35.99,34.59,35.84,35.84,39747,0.0,1.0
2022-08-17,37.23,37.77,35.79,35.87,35.87,81062,0.0,1.0
2022-08-16,39.99,39.99,36.76,38.01,38.01,102342,0.0,1.0
2022-08-15,36.98,38.19,36.73,37.84,37.84,107205,0.0,1.0
2022-08-12,35.46,37.96,35.18,37.47,37.47,91718,0.0,1.0
2022-08-11,35.33,35.478,34.82,35.39,35.39,96813,0.0,1.0
2022-08-10,34.57,35.46,33.79,34.97,34.97,122419,0.0,1.0
2022-08-09,34.98,35.0925,33.765,34.0,34.0,103080,0.0,1.0
2022-08-08,38.05,38.05,33.615,34.87,34.87,106945,0.0,1.0
2022-08-05,33.91,35.01,33.22,34.62,34.62,53691,0.0,1.0
2022-08-04,33.17,34.7719,33.17,34.32,34.32,62794,0.0,1.0
2022-08-03,33.42,33.42,32.14,32.91,32.91,88188,0.0,1.0
2022-08-02,33.88,34.86,33.14,33.36,33.36,51814,0.0,1.0
2022-08-01,34.33,34.74,33.05,33.77,33.77,72581,0.0,1.0
2022-07-29,34.19,34.36,33.6,34.25,34.25,41700,0.0,1.0
2022-07-28,34.59,35.51,34.23,34.39,34.39,50708,0.0,1.0
2022-07-27,33.52,34.54,33.52,34.18,34.18,38464,0.0,1.0
2022-07-26,33.41,33.85,32.745,33.45,33.45,44208,0.0,1.0
2022-07-25,32.0,34.4,32.0,33.63,33.63,127260,0.0,1.0
2022-07-22,31.65,31.77,31.118,31.75,31.75,68893,0.0,1.0
2022-07-21,32.68,32.68,31.5,31.67,31.67,54255,0.0,1.0
2022-07-20,31.79,32.9,31.79,32.63,32.63,59796,0.0,1.0
2022-07-19,31.59,32.87,30.4612,31.67,31.67,87435,0.0,1.0
2022-07-18,31.51,32.67,30.765,30.99,30.99,78268,0.0,1.0
2022-07-15,30.93,31.75,30.22,31.35,31.35,71309,0.0,1.0
2022-07-14,30.32,31.0,29.96,30.63,30.63,52573,0.0,1.0
2022-07-13,29.35,31.11,29.29,30.95,30.95,73202,0.0,1.0
2022-07-12,30.58,31.4799,29.4,29.83,29.83,139373,0.0,1.0
2022-07-11,31.2,31.58,30.22,30.6,30.6,107129,0.0,1.0
2022-07-08,30.8619,31.81,30.82,31.45,31.45,40600,0.0,1.0
2022-07-07,32.19,32.19,30.3335,31.36,31.36,107326,0.0,1.0
2022-07-06,31.93,33.06,31.17,31.82,31.82,71552,0.0,1.0
2022-07-05,31.04,32.13,29.49,31.95,31.95,217602,0.0,1.0
2022-07-01,29.44,31.872,29.09,31.535,31.535,106324,0.0,1.0
2022-06-30,27.59,29.78,27.59,29.67,29.67,143677,0.0,1.0
2022-06-29,28.85,29.175,27.59,27.86,27.86,76777,0.0,1.0
2022-06-28,30.27,30.8803,28.73,28.96,28.96,144623,0.0,1.0
2022-06-27,28.28,30.4,28.28,30.18,30.18,109694,0.0,1.0
2022-06-24,27.44,29.85,26.985,28.91,28.91,347796,0.0,1.0
2022-06-23,25.66,27.32,23.09,27.22,27.22,58215,0.0,1.0
2022-06-22,26.01,26.46,25.5525,25.78,25.78,95072,0.0,1.0
2022-06-21,24.6,25.8,24.48,25.03,25.03,96549,0.0,1.0
2022-06-17,23.16,24.81,23.16,24.38,24.38,146971,0.0,1.0
2022-06-16,23.36,23.515,22.31,23.09,23.09,168159,0.0,1.0
2022-06-15,23.03,23.9,22.68,23.77,23.77,159522,0.0,1.0
2022-06-14,22.81,23.94,22.81,23.29,23.29,136653,0.0,1.0
2022-06-13,26.85,26.85,23.86,23.94,23.94,262400,0.0,1.0
2022-06-10,27.46,27.72,27.14,27.48,27.48,60309,0.0,1.0
2022-06-09,28.46,28.66,27.75,27.93,27.93,61417,0.0,1.0
2022-06-08,28.885,29.09,28.35,28.41,28.41,43361,0.0,1.0
2022-06-07,28.28,28.9,28.27,28.63,28.63,65090,0.0,1.0
2022-06-06,29.58,30.0,28.05,28.7,28.7,71133,0.0,1.0
2022-06-03,29.5,30.56,28.21,29.24,29.24,56704,0.0,1.0
2022-06-02,30.85,30.85,28.21,29.51,29.51,93153,0.0,1.0
2022-06-01,30.37,30.82,29.56,30.52,30.52,80005,0.0,1.0
2022-05-31,30.96,30.96,29.69,30.25,30.25,81441,0.0,1.0
2022-05-27,30.58,31.2,30.54,31.0,31.0,67138,0.0,1.0
2022-05-26,29.96,30.84,29.65,30.52,30.52,99336,0.0,1.0
2022-05-25,28.68,29.9199,27.805,29.82,29.82,139979,0.0,1.0
2022-05-24,30.9,30.9,27.88,28.71,28.71,177461,0.0,1.0
2022-05-23,31.07,31.48,30.35,31.0,31.0,83608,0.0,1.0
2022-05-20,30.22,31.28,30.08,30.86,30.86,106451,0.0,1.0
2022-05-19,28.79,30.33,28.79,29.92,29.92,96807,0.0,1.0
2022-05-18,29.41,30.0,29.12,29.18,29.18,137916,0.0,1.0
2022-05-17,29.25,29.91,28.19,29.73,29.73,93310,0.0,1.0
2022-05-16,26.62,28.97,26.095,28.77,28.77,161110,0.0,1.0
2022-05-13,25.25,26.72,24.4788,26.47,26.47,105251,0.0,1.0
2022-05-12,24.25,25.99,24.145,25.01,25.01,90240,0.0,1.0
2022-05-11,25.63,26.595,24.09,24.59,24.59,176425,0.0,1.0
2022-05-10,26.14,26.5,22.73,25.275,25.275,227534,0.0,1.0
2022-05-09,27.14,27.44,25.6101,26.12,26.12,138138,0.0,1.0
2022-05-06,28.33,28.605,26.23,27.42,27.42,120177,0.0,1.0
2022-05-05,28.44,28.79,28.07,28.28,28.28,76221,0.0,1.0
2022-05-04,29.83,29.83,27.7,28.8,28.8,93847,0.0,1.0
2022-05-03,30.38,30.38,28.77,29.5,29.5,96285,0.0,1.0
2022-05-02,29.3,30.38,29.03,30.16,30.16,102754,0.0,1.0
2022-04-29,29.94,30.055,29.2,29.51,29.51,87664,0.0,1.0
2022-04-28,30.42,30.75,28.765,30.01,30.01,104840,0.0,1.0
2022-04-27,30.96,31.0,29.58,30.27,30.27,147500,0.0,1.0
2022-04-26,31.865,31.865,30.57,30.91,30.91,99159,0.0,1.0
2022-04-25,31.91,32.0,30.94,31.88,31.88,74192,0.0,1.0
2022-04-22,33.31,33.75,31.82,32.29,32.29,80683,0.0,1.0
2022-04-21,32.99,33.93,32.66,33.46,33.46,141645,0.0,1.0
2022-04-20,32.99,33.93,32.48,32.79,32.79,102474,0.0,1.0
2022-04-19,31.17,33.35,31.02,32.99,32.99,94972,0.0,1.0
2022-04-18,32.3,32.46,30.79,31.2,31.2,127707,0.0,1.0
2022-04-14,31.18,32.5,31.18,32.16,32.16,83071,0.0,1.0
2022-04-13,29.71,31.6,29.71,31.21,31.21,84900,0.0,1.0
2022-04-12,29.57,30.32,29.3,29.66,29.66,96683,0.0,1.0
2022-04-11,29.545,30.1,28.76,29.6,29.6,145026,0.0,1.0
2022-04-08,30.3,30.3,29.81,29.91,29.91,45202,0.0,1.0
2022-04-07,29.87,30.18,29.4828,30.04,30.04,85276,0.0,1.0
2022-04-06,29.26,29.81,29.13,29.69,29.69,89976,0.0,1.0
2022-04-05,29.08,29.55,28.795,29.17,29.17,120608,0.0,1.0
2022-04-04,28.8,29.465,28.5,29.17,29.17,58467,0.0,1.0
2022-04-01,28.49,28.73,27.96,28.68,28.68,100705,0.0,1.0
2022-03-31,28.85,29.66,27.68,28.11,28.11,106220,0.0,1.0
2022-03-30,28.83,29.76,28.67,28.82,28.82,175953,0.0,1.0
2022-03-29,28.1,29.14,28.1,28.87,28.87,249660,0.0,1.0
2022-03-28,27.82,28.42,27.43,28.17,28.17,239651,0.0,1.0
2022-03-25,27.94,28.59,27.57,27.97,27.97,81867,0.0,1.0
2022-03-24,27.5,28.39,27.5,27.95,27.95,146670,0.0,1.0
2022-03-23,28.42,28.6879,26.94,27.03,27.03,184910,0.0,1.0
2022-03-22,28.02,28.07,27.04,27.48,27.48,105638,0.0,1.0
2022-03-21,27.34,28.69,26.68,26.92,26.92,168667,0.0,1.0
2022-03-18,27.81,28.485,26.82,27.24,27.24,708448,0.0,1.0
2022-03-17,26.79,28.5,26.0,28.32,28.32,314681,0.0,1.0
2022-03-16,28.06,29.0,25.33,26.905,26.905,497209,0.0,1.0
2022-03-15,33.05,33.36,24.41,29.01,29.01,1093202,0.0,1.0
2022-03-14,36.45,36.8,35.3,35.66,35.66,86855,0.0,1.0
2022-03-11,37.27,37.695,36.23,36.31,36.31,61556,0.0,1.0
2022-03-10,37.3,37.64,36.265,37.21,37.21,68109,0.0,1.0
2022-03-09,37.42,38.02,36.695,37.47,37.47,63372,0.0,1.0
2022-03-08,36.27,38.39,35.875,36.92,36.92,89779,0.0,1.0
2022-03-07,36.97,37.74,35.37,35.93,35.93,135953,0.0,1.0
2022-03-04,36.19,36.97,35.88,36.27,36.27,90741,0.0,1.0
2022-03-03,37.99,37.99,36.36,36.66,36.66,107142,0.0,1.0
2022-03-02,37.14,38.76,36.41,37.7,37.7,120242,0.0,1.0
2022-03-01,37.43,37.9,36.215,36.9,36.9,96245,0.0,1.0
2022-02-28,37.07,39.08,36.49,37.45,37.45,92264,0.0,1.0
2022-02-25,37.77,37.95,36.1,37.47,37.47,76133,0.0,1.0
2022-02-24,35.02,36.58,34.93,36.45,36.45,119194,0.0,1.0
2022-02-23,37.22,37.22,35.63,35.9,35.9,69380,0.0,1.0
2022-02-22,37.12,37.41,36.05,36.39,36.39,106540,0.0,1.0
2022-02-18,38.05,38.29,37.29,37.41,37.41,62295,0.0,1.0
2022-02-17,39.27,39.27,38.0,38.28,38.28,75433,0.0,1.0
2022-02-16,40.19,40.59,39.47,39.7,39.7,44601,0.0,1.0
2022-02-15,39.49,40.33,39.195,40.25,40.25,41351,0.0,1.0
2022-02-14,39.45,39.79,38.645,38.99,38.99,64810,0.0,1.0
2022-02-11,39.24,40.17,39.095,39.32,39.32,73745,0.0,1.0
2022-02-10,38.77,39.99,38.01,39.19,39.19,161610,0.0,1.0
2022-02-09,39.6,40.03,38.44,39.0,39.0,111945,0.0,1.0
2022-02-08,39.52,39.955,38.59,39.45,39.45,96154,0.0,1.0
2022-02-07,38.37,40.22,38.37,39.49,39.49,117195,0.0,1.0
2022-02-04,38.25,38.7,36.98,38.37,38.37,118508,0.0,1.0
2022-02-03,38.55,38.705,37.5,38.14,38.14,90649,0.0,1.0
2022-02-02,39.19,39.215,38.09,38.81,38.81,78090,0.0,1.0
2022-02-01,40.52,41.1,38.34,39.35,39.35,118495,0.0,1.0
2022-01-31,39.27,40.42,38.88,40.42,40.42,68930,0.0,1.0
2022-01-28,40.29,40.8,38.46,39.36,39.36,106809,0.0,1.0
2022-01-27,41.29,41.89,40.3,40.45,40.45,102940,0.0,1.0
2022-01-26,41.75,42.41,40.73,41.0,41.0,115709,0.0,1.0
2022-01-25,41.13,41.58,40.13,41.34,41.34,91118,0.0,1.0
2022-01-24,41.505,41.805,39.73,41.61,41.61,183250,0.0,1.0
2022-01-21,40.51,41.9,40.51,41.0,41.0,162752,0.0,1.0
2022-01-20,41.3,42.09,40.43,40.55,40.55,50627,0.0,1.0
2022-01-19,42.44,42.44,41.25,41.39,41.39,45939,0.0,1.0
2022-01-18,43.045,43.045,41.43,41.93,41.93,47324,0.0,1.0
2022-01-14,42.12,43.12,42.01,43.03,43.03,58306,0.0,1.0
2022-01-13,43.53,43.95,42.1627,42.41,42.41,53056,0.0,1.0
2022-01-12,45.0,45.02,43.02,43.08,43.08,68780,0.0,1.0
2022-01-11,43.64,45.05,42.95,44.89,44.89,82510,0.0,1.0
2022-01-10,43.72,43.72,42.38,43.47,43.47,72638,0.0,1.0
2022-01-07,44.71,44.92,43.65,43.87,43.87,55039,0.0,1.0
2022-01-06,44.85,45.525,43.63,44.71,44.71,53143,0.0,1.0
2022-01-05,46.07,46.765,44.465,44.63,44.63,104088,0.0,1.0
2022-01-04,47.03,47.03,45.8,46.18,46.18,91230,0.0,1.0
2022-01-03,46.62,48.26,45.9501,47.15,47.15,82115,0.0,1.0
2021-12-31,46.9,47.23,45.06,46.08,46.08,134991,0.0,1.0
2021-12-30,47.52,48.68,46.59,46.88,46.88,94354,0.0,1.0
2021-12-29,48.6,49.3875,46.955,47.27,47.27,99557,0.0,1.0
2021-12-28,50.085,50.925,48.31,48.54,48.54,189801,0.0,1.0
2021-12-27,50.73,51.07,49.32,49.79,49.79,113289,0.0,1.0
2021-12-23,49.79,51.69,49.24,50.9,50.9,92443,0.0,1.0
2021-12-22,47.6,50.15,47.12,49.22,49.22,232912,0.0,1.0
2021-12-21,47.82,48.0,45.75,47.98,47.98,160926,0.0,1.0
2021-12-20,45.99,48.11,44.5254,46.98,46.98,175590,0.0,1.0
2021-12-17,46.86,48.22,45.645,46.84,46.84,632290,0.0,1.0
2021-12-16,47.09,48.04,46.59,46.77,46.77,343776,0.0,1.0
2021-12-15,45.45,47.05,44.695,46.86,46.86,116673,0.0,1.0
2021-12-14,43.59,45.35,42.8375,45.15,45.15,160176,0.0,1.0
2021-12-13,43.89,44.215,42.58,43.44,43.44,120496,0.0,1.0
2021-12-10,43.79,44.71,41.93,43.72,43.72,130468,0.0,1.0
2021-12-09,43.51,44.38,42.95,43.08,43.08,150469,0.0,1.0
2021-12-08,42.37,43.7,39.2969,43.58,43.58,106115,0.0,1.0
2021-12-07,40.76,42.49,40.49,41.87,41.87,125680,0.0,1.0
2021-12-06,39.74,40.57,38.96,40.15,40.15,120695,0.0,1.0
2021-12-03,41.12,41.65,39.19,39.55,39.55,112767,0.0,1.0
2021-12-02,40.27,41.42,39.2401,41.0,41.0,155972,0.0,1.0
2021-12-01,41.91,42.93,40.35,40.43,40.43,123090,0.0,1.0
2021-11-30,41.29,42.13,40.43,41.14,41.14,134422,0.0,1.0
2021-11-29,41.44,42.34,40.07,41.93,41.93,204280,0.0,1.0
2021-11-26,41.32,41.4842,39.54,40.77,40.77,147754,0.0,1.0
2021-11-24,44.6,44.69,42.02,42.03,42.03,142856,0.0,1.0
2021-11-23,44.1,45.3,43.9048,45.01,45.01,82143,0.0,1.0
2021-11-22,43.76,45.11,43.29,44.54,44.54,108406,0.0,1.0
2021-11-19,43.01,43.86,42.77,43.54,43.54,73364,0.0,1.0
2021-11-18,44.22,45.48,42.8289,43.35,43.35,86648,0.0,1.0
2021-11-17,44.54,44.54,42.76,43.71,43.71,186017,0.0,1.0
2021-11-16,45.16,45.29,43.78,44.63,44.63,93827,0.0,1.0
2021-11-15,45.88,45.88,44.04,45.01,45.01,187134,0.0,1.0
