,CRM_Open,CRM_High,CRM_Low,CRM_Close,CRM_Adj Close,CRM_Volume,CRM_Dividend Amount,CRM_Split Coefficient
2015-11-17,76.57,78.49,76.41,77.24,76.8948403474565,4567253,0.0,1.0
2015-11-16,75.54,76.3325,73.94,76.26,75.9192196387498,4052805,0.0,1.0
2015-11-13,78.08,78.08,75.4199,75.6,75.2621689573759,3922309,0.0,1.0
2015-11-12,78.47,79.75,78.23,78.3,77.9501035629965,3158769,0.0,1.0
2015-11-11,78.54,79.0,78.09,78.71,78.3582714105166,2385722,0.0,1.0
2015-11-10,78.2,78.36,77.3,78.25,77.9003269962257,2610508,0.0,1.0
2015-11-09,78.93,79.02,77.41,78.22,77.8704610561633,3088338,0.0,1.0
2015-11-06,78.56,79.6299,78.18,79.41,79.0551433453071,2834977,0.0,1.0
2015-11-05,78.41,79.48,77.8,78.71,78.3582714105166,2602274,0.0,1.0
2015-11-04,78.88,79.48,78.08,78.39,78.0397013831838,2586182,0.0,1.0
2015-11-03,79.03,79.32,78.25,78.63,78.2786289036834,2398471,0.0,1.0
2015-11-02,77.71,79.82,77.5,79.2,78.84608176487,3109518,0.0,1.0
2015-10-30,78.15,78.63,77.42,77.71,77.3627400751016,3371637,0.0,1.0
2015-10-29,78.58,78.72,77.57,78.14,77.7908185493301,1821838,0.0,1.0
2015-10-28,77.88,78.53,76.57,78.53,78.1790757701419,3266347,0.0,1.0
2015-10-27,78.04,78.622,77.32,77.75,77.4025613285182,1683637,0.0,1.0
2015-10-26,78.58,79.3,77.64,78.22,77.8704610561633,2740340,0.0,1.0
2015-10-23,78.2,79.38,77.27,78.56,78.2089417102044,3971392,0.0,1.0
2015-10-22,76.45,78.4199,76.45,77.37,77.0242594210605,3280051,0.0,1.0
2015-10-21,77.42,77.53,75.31,75.83,75.4911411645214,3134754,0.0,1.0
2015-10-20,78.0,78.51,76.88,77.53,77.1835444347269,2006732,0.0,1.0
2015-10-19,78.44,79.33,77.48,77.93,77.5817569688929,4346942,0.0,1.0
2015-10-16,78.18,78.84,77.46,78.77,78.4180032906415,3613294,0.0,1.0
2015-10-15,76.19,78.34,75.91,77.7,77.3527847617475,3295313,0.0,1.0
2015-10-14,76.29,76.57,75.21,75.58,75.2422583306676,3447024,0.0,1.0
2015-10-13,76.52,78.3,75.84,76.63,76.2875662328534,5578612,0.0,1.0
2015-10-12,75.31,76.249,74.99,75.88,75.5409177312921,2594479,0.0,1.0
2015-10-09,75.23,75.7,74.74,75.25,74.9137329899806,3113597,0.0,1.0
2015-10-08,74.98,75.9,74.12,75.09,74.7544479763143,3804667,0.0,1.0
2015-10-07,74.62,75.29,73.25,75.0,74.6648501561269,3049489,0.0,1.0
2015-10-06,75.09,75.28,73.89,74.42,74.0874419815862,2519414,0.0,1.0
2015-10-05,74.09,75.75,73.86,75.27,74.9336436166889,4169577,0.0,1.0
2015-10-02,71.68,74.02,71.16,73.93,73.5996316272328,4838634,0.0,1.0
2015-10-01,69.16,73.07,68.68,72.91,72.5841896651095,8105358,0.0,1.0
2015-09-30,69.08,69.62,67.82,69.43,69.1197406178652,4016898,0.0,1.0
2015-09-29,69.09,69.67,67.71,68.38,68.0744327156794,4660178,0.0,1.0
2015-09-28,71.95,72.694,68.97,69.04,68.7314833970534,5558727,0.0,1.0
2015-09-25,72.6,73.62,71.95,72.44,72.1162899374644,4829909,0.0,1.0
2015-09-24,71.55,72.0,70.45,71.71,71.3895520626115,3054712,0.0,1.0
2015-09-23,71.5,72.36,70.97,71.99,71.6683008365277,2688807,0.0,1.0
2015-09-22,71.39,71.94,70.91,71.65,71.3298201824866,3460066,0.0,1.0
2015-09-21,71.76,72.64,71.06,72.14,71.8176305368399,2913480,0.0,1.0
2015-09-18,71.3,72.42,70.62,71.4,71.0809373486328,6039474,0.0,1.0
2015-09-17,71.5,73.2,71.5,72.32,71.9968261772146,4205946,0.0,1.0
2015-09-16,71.5,72.0,70.98,71.88,71.558792389632,3329961,0.0,1.0
2015-09-15,70.63,71.7,70.15,71.27,70.9515182750288,4276380,0.0,1.0
2015-09-14,70.2,70.4,69.54,69.89,69.5776850321561,3436040,0.0,1.0
2015-09-11,69.54,70.09,68.9,70.05,69.7369700458225,3441938,0.0,1.0
2015-09-10,69.0,70.0,68.92,69.74,69.4283553318438,2861189,0.0,1.0
2015-09-09,71.02,71.3299,68.85,69.03,68.7215280836992,3652770,0.0,1.0
2015-09-08,68.34,70.82,68.31,70.76,70.4437972939672,4098320,0.0,1.0
2015-09-04,67.28,67.97,66.54,67.13,66.8300185464106,3146045,0.0,1.0
2015-09-03,68.3,69.25,67.95,68.25,67.9450136420755,2937142,0.0,1.0
2015-09-02,67.59,67.98,66.33,67.98,67.6762201815134,3463377,0.0,1.0
2015-09-01,67.37,68.62,66.26,66.63,66.3322528787031,4373686,0.0,1.0
2015-08-31,69.82,70.21,69.03,69.36,69.0500534243861,3890628,0.0,1.0
2015-08-28,69.83,70.82,69.47,70.25,69.9360763129055,4190960,0.0,1.0
2015-08-27,69.3,70.24,68.25,69.94,69.6274615989269,4918115,0.0,1.0
2015-08-26,66.7,68.635,65.2901,68.52,68.2138071026375,8035637,0.0,1.0
2015-08-25,67.59,68.2,65.02,65.18,64.8887324423514,7102132,0.0,1.0
2015-08-24,65.76,68.99,64.16,65.17,64.8787771289972,9648841,0.0,1.0
2015-08-21,69.0,71.55,68.28,69.15,68.840991843949,13137965,0.0,1.0
2015-08-20,71.62,72.0,67.5,67.82,67.516935167847,8168018,0.0,1.0
2015-08-19,72.54,72.945,71.74,72.04,71.7180774032984,4771564,0.0,1.0
2015-08-18,73.91,74.045,72.03,72.58,72.2556643244225,4125927,0.0,1.0
2015-08-17,72.59,74.14,71.6,74.04,73.7091400741285,3073920,0.0,1.0
2015-08-14,71.19,73.27,70.86,72.99,72.6638321719427,3246939,0.0,1.0
2015-08-13,71.44,71.93,70.75,71.4,71.0809373486328,2302830,0.0,1.0
2015-08-12,71.1,71.375,69.56,71.04,70.7225460678834,3159626,0.0,1.0
2015-08-11,70.68,71.88,70.4,71.63,71.3099095557782,2406181,0.0,1.0
2015-08-10,71.13,71.52,70.7,71.27,70.9515182750288,1813934,0.0,1.0
2015-08-07,70.45,70.73,69.48,70.41,70.0953613265719,2226194,0.0,1.0
2015-08-06,72.78,72.88,70.32,70.43,70.1152719532802,2186815,0.0,1.0
2015-08-05,72.57,73.64,72.43,72.53,72.2058877576518,2099632,0.0,1.0
2015-08-04,72.45,72.76,71.8,71.89,71.5687477029862,2089266,0.0,1.0
2015-08-03,73.57,73.64,72.06,72.44,72.1162899374644,2581318,0.0,1.0
2015-07-31,73.41,74.15,73.01,73.3,72.9724468859213,2144550,0.0,1.0
2015-07-30,73.69,73.84,72.34,73.36,73.0321787660462,2362845,0.0,1.0
2015-07-29,73.03,74.19,72.33,73.88,73.5498550604621,2158689,0.0,1.0
2015-07-28,72.79,73.86,71.75,73.79,73.4602572402747,3435098,0.0,1.0
2015-07-27,73.37,73.89,72.31,72.46,72.1362005641727,3478402,0.0,1.0
2015-07-24,72.71,74.19,72.26,73.92,73.5896763138787,3479862,0.0,1.0
2015-07-23,74.25,74.52,71.97,72.21,71.887317730319,3231569,0.0,1.0
2015-07-22,73.37,74.42,73.1816,73.87,73.5398997471079,3297119,0.0,1.0
2015-07-21,72.62,73.92,72.5,73.83,73.5000784936913,3620016,0.0,1.0
2015-07-20,72.89,73.19,72.41,72.77,72.4448152781514,2175899,0.0,1.0
2015-07-17,72.54,73.5,72.07,72.81,72.484636531568,3005844,0.0,1.0
2015-07-16,71.91,72.43,71.625,72.42,72.0963793107561,2774882,0.0,1.0
2015-07-15,71.75,72.16,71.07,71.36,71.0411160952162,1722344,0.0,1.0
2015-07-14,71.21,72.01,71.21,71.79,71.4691945694447,2024089,0.0,1.0
2015-07-13,71.59,71.86,71.0001,71.05,70.7325013812375,2446358,0.0,1.0
2015-07-10,70.974,71.42,70.47,71.14,70.8220992014249,2252167,0.0,1.0
2015-07-09,70.5,71.6,69.94,69.96,69.6473722256352,3297535,0.0,1.0
2015-07-08,70.03,70.49,69.0701,69.39,69.0799193644486,2988534,0.0,1.0
2015-07-07,70.18,70.51,68.33,70.26,69.9460316262597,4936068,0.0,1.0
2015-07-06,69.77,69.83,68.55,69.16,68.8509471573031,3586538,0.0,1.0
2015-07-02,70.92,71.05,69.98,70.42,70.1053166399261,1562251,0.0,1.0
2015-07-01,70.58,71.04,70.15,70.54,70.2247804001759,3061276,0.0,1.0
2015-06-30,70.68,70.775,69.11,69.63,69.3188468849482,3559892,0.0,1.0
2015-06-29,71.67,71.87,69.93,70.0,69.6871934790518,2696950,0.0,1.0
2015-06-26,73.75,73.91,72.09,72.34,72.0167368039229,4089771,0.0,1.0
2015-06-25,74.32,74.65,73.37,73.61,73.2810615999,1952525,0.0,1.0
2015-06-24,74.1,74.55,72.989,73.5,73.1715531530044,2763289,0.0,1.0
2015-06-23,74.86,74.98,73.86,74.2,73.8684250877949,3142355,0.0,1.0
2015-06-22,75.5,75.71,74.35,74.78,74.4458332623356,3112547,0.0,1.0
2015-06-19,75.5,75.95,74.96,75.0,74.6648501561269,5372579,0.0,1.0
2015-06-18,74.63,76.21,74.6,75.71,75.3716774042716,4230262,0.0,1.0
2015-06-17,73.5,75.81,73.31,74.42,74.0874419815862,7291587,0.0,1.0
2015-06-16,72.0,73.55,72.0,73.4,73.0720000194629,3434208,0.0,1.0
2015-06-15,71.31,72.67,70.73,72.56,72.2357536977142,2844600,0.0,1.0
2015-06-12,72.2,72.3499,71.47,71.77,71.4492839427364,2288123,0.0,1.0
2015-06-11,73.17,73.49,72.25,72.4,72.0764686840478,2371664,0.0,1.0
2015-06-10,72.03,73.3,71.47,73.03,72.7036534253593,2476618,0.0,1.0
2015-06-09,72.46,72.48,71.0,71.76,71.4393286293822,3236515,0.0,1.0
2015-06-08,73.28,73.28,71.24,71.84,71.5189711362154,3830632,0.0,1.0
2015-06-05,72.0,73.67,71.85,73.55,73.2213297197751,3187601,0.0,1.0
2015-06-04,72.91,73.48,72.01,72.21,71.887317730319,2767492,0.0,1.0
2015-06-03,73.21,73.6,72.7,73.47,73.1416872129419,2649472,0.0,1.0
2015-06-02,72.83,73.35,72.61,72.9,72.5742343517553,2622954,0.0,1.0
2015-06-01,72.79,73.49,72.25,73.1,72.7733406188383,3191241,0.0,1.0
2015-05-29,72.56,72.93,71.66,72.75,72.4249046514431,4837084,0.0,1.0
2015-05-28,72.92,73.49,72.53,72.68,72.355217457964,5066271,0.0,1.0
2015-05-27,73.0,74.46,72.93,73.95,73.6195422539411,3926998,0.0,1.0
2015-05-26,73.66,73.98,73.22,73.57,73.2412403464834,6535206,0.0,1.0
2015-05-22,73.0,75.89,72.5,75.01,74.674805469481,11304837,0.0,1.0
2015-05-21,73.51,74.68,72.31,72.91,72.5841896651095,12315072,0.0,1.0
2015-05-20,71.23,71.23,69.29,70.16,69.8464784927182,9606955,0.0,1.0
2015-05-19,72.99,73.1,70.84,71.48,71.160579855466,5104114,0.0,1.0
2015-05-18,72.55,73.2,71.67,72.8,72.4746812182138,2855288,0.0,1.0
2015-05-15,73.22,73.31,72.25,72.4,72.0764686840478,3649304,0.0,1.0
2015-05-14,72.5,73.08,71.8,72.88,72.554323725047,3198969,0.0,1.0
2015-05-13,72.39,72.53,71.02,71.79,71.4691945694447,4209655,0.0,1.0
2015-05-12,70.7,72.15,70.04,71.77,71.4492839427364,3575428,0.0,1.0
2015-05-11,71.48,72.28,71.2,71.2,70.8818310815498,4048498,0.0,1.0
2015-05-08,72.0,73.5,71.76,72.4,72.0764686840478,6155894,0.0,1.0
2015-05-07,74.08,74.77,73.4,74.52,74.1869951151277,4376907,0.0,1.0
2015-05-06,73.65,75.53,72.8,73.79,73.4602572402747,11118082,0.0,1.0
2015-05-05,71.5,76.18,71.0,72.75,72.4249046514431,19995189,0.0,1.0
2015-05-04,72.27,72.37,71.01,71.6,71.2800436157158,5058512,0.0,1.0
2015-05-01,73.37,74.5,72.0,73.36,73.0321787660462,9210823,0.0,1.0
2015-04-30,72.19,74.0,71.0,72.82,72.4945918449221,17488195,0.0,1.0
2015-04-29,66.31,78.46,65.89,74.65,74.3164141887316,28221932,0.0,1.0
2015-04-28,67.97,68.34,66.57,66.89,66.591091025911,2832620,0.0,1.0
2015-04-27,68.46,68.935,67.7,67.84,67.5368457945553,2643190,0.0,1.0
2015-04-24,68.6,68.71,67.38,67.83,67.5268904812012,1911547,0.0,1.0
2015-04-23,67.36,69.0801,67.26,68.47,68.1640305358668,3518194,0.0,1.0
2015-04-22,67.38,68.12,67.02,67.71,67.4074267209513,2051362,0.0,1.0
2015-04-21,67.39,67.94,67.11,67.38,67.0789013802644,2223673,0.0,1.0
2015-04-20,66.19,67.05,66.19,66.9,66.6010463392652,1945182,0.0,1.0
2015-04-17,67.16,67.16,65.44,65.81,65.5159171836628,3788729,0.0,1.0
2015-04-16,66.67,68.21,66.65,67.91,67.6065329880344,2269293,0.0,1.0
2015-04-15,67.27,67.51,66.9799,67.21,66.9096610532438,2140189,0.0,1.0
2015-04-14,67.12,67.41,66.3,66.91,66.6110016526193,1937976,0.0,1.0
2015-04-13,67.76,68.32,67.0,67.08,66.7802419796399,2130953,0.0,1.0
2015-04-10,67.6,67.99,66.94,67.64,67.3377395274723,1952963,0.0,1.0
2015-04-09,68.32,68.35,66.8199,67.74,67.4372926610138,2577520,0.0,1.0
2015-04-08,68.26,68.92,67.81,68.21,67.9051923886589,2566703,0.0,1.0
2015-04-07,68.24,69.75,67.99,68.2,67.8952370753047,3817132,0.0,1.0
2015-04-06,66.24,68.0599,66.0,67.94,67.6363989280968,6375385,0.0,1.0
2015-04-02,66.25,66.9,65.75,66.68,66.3820294454739,2021634,0.0,1.0
2015-04-01,66.51,66.55,65.42,66.08,65.7847106442249,3712978,0.0,1.0
2015-03-31,66.51,67.96,66.46,66.81,66.5114485190778,4031406,0.0,1.0
2015-03-30,67.4,67.5599,66.24,66.85,66.5512697724944,2741104,0.0,1.0
2015-03-27,65.78,66.68,65.56,66.55,66.2526103718699,2106322,0.0,1.0
2015-03-26,65.72,66.46,64.81,65.99,65.6951128240375,2971626,0.0,1.0
2015-03-25,67.3,67.34,65.53,65.78,65.4860512436004,4029850,0.0,1.0
2015-03-24,67.68,67.83,67.26,67.37,67.0689460669103,3210206,0.0,1.0
2015-03-23,67.7,68.26,67.38,67.66,67.3576501541806,3659029,0.0,1.0
2015-03-20,69.19,69.89,67.29,67.69,67.3875160942431,8649504,0.0,1.0
2015-03-19,68.3,68.95,68.1,68.88,68.5721983833869,3883076,0.0,1.0
2015-03-18,67.04,68.94,66.75,68.55,68.2436730427,5576059,0.0,1.0
2015-03-17,65.96,67.56,65.88,67.55,67.2481417072849,5593450,0.0,1.0
2015-03-16,64.95,66.47,64.91,66.43,66.1331466116201,4538801,0.0,1.0
2015-03-13,64.81,65.42,63.9,64.6,64.3113242678106,3247304,0.0,1.0
2015-03-12,63.66,65.3467,63.66,64.95,64.6597602352059,3809491,0.0,1.0
2015-03-11,64.0,64.5,63.6488,63.68,63.3954354392288,3373133,0.0,1.0
2015-03-10,64.78,64.96,63.76,63.76,63.475077946062,3941674,0.0,1.0
2015-03-09,64.75,65.669,64.32,65.48,65.1873918429759,4567757,0.0,1.0
2015-03-06,65.18,65.94,64.28,64.56,64.271503014394,3861819,0.0,1.0
2015-03-05,65.12,66.055,64.76,65.59,65.2969002898715,3925156,0.0,1.0
2015-03-04,66.38,66.4,64.72,64.88,64.5900730417268,9121079,0.0,1.0
2015-03-03,68.06,68.379,66.71,66.95,66.6508229060359,4944592,0.0,1.0
2015-03-02,67.38,68.8,66.67,68.46,68.1540752225126,8123047,0.0,1.0
2015-02-27,69.85,70.41,69.01,69.38,69.0699640510944,8289133,0.0,1.0
2015-02-26,70.02,71.0,69.0,70.24,69.9261209995514,20366625,0.0,1.0
2015-02-25,61.93,63.05,61.89,62.87,62.5890550575426,7634047,0.0,1.0
2015-02-24,62.58,62.59,61.55,61.93,61.6532556022525,5481702,0.0,1.0
2015-02-23,63.14,63.44,62.37,62.58,62.3003509702723,4670080,0.0,1.0
2015-02-20,62.78,63.75,62.51,63.74,63.4551673193537,3473898,0.0,1.0
2015-02-19,62.59,63.03,62.01,62.81,62.5293231774177,2320913,0.0,1.0
2015-02-18,62.4,63.0,62.29,63.0,62.7184741311466,2534349,0.0,1.0
2015-02-17,62.58,62.61,61.83,62.07,61.7926299892106,3447241,0.0,1.0
2015-02-13,61.25,63.22,61.1,62.85,62.5691444308343,5106967,0.0,1.0
2015-02-12,59.29,61.34,59.22,61.26,60.9862496075244,5284819,0.0,1.0
2015-02-11,58.82,59.1,58.605,58.8,58.5372425224035,3413685,0.0,1.0
2015-02-10,58.5,59.17,58.22,58.79,58.5272872090493,3093739,0.0,1.0
2015-02-09,58.85,58.98,57.82,57.98,57.7209068273632,2878945,0.0,1.0
2015-02-06,59.26,59.7,58.65,59.17,58.905589116507,2714230,0.0,1.0
2015-02-05,58.95,59.48,58.76,59.26,58.9951869366944,2512756,0.0,1.0
2015-02-04,58.44,59.465,58.21,58.99,58.7263934761323,3013115,0.0,1.0
2015-02-03,57.66,58.66,57.23,58.61,58.3480915686746,3474189,0.0,1.0
2015-02-02,56.88,57.33,55.45,57.28,57.0240348925726,3495228,0.0,1.0
2015-01-30,57.5,58.14,56.37,56.45,56.1977438841782,3817413,0.0,1.0
2015-01-29,56.8,58.255,55.85,58.1,57.840370587613,4424379,0.0,1.0
2015-01-28,58.43,58.5,56.35,56.35,56.0981907506367,4683351,0.0,1.0
2015-01-27,58.9,58.9,57.24,57.79,57.5317558736343,4150674,0.0,1.0
2015-01-26,58.53,59.98,58.4,59.78,59.5128632311102,4753114,0.0,1.0
2015-01-23,58.0,59.045,57.7801,58.62,58.3580468820288,3887260,0.0,1.0
2015-01-22,57.91,58.455,57.17,58.0,57.7408174540715,5481512,0.0,1.0
2015-01-21,56.99,58.55,56.8424,57.71,57.4521133668011,3544888,0.0,1.0
2015-01-20,56.7,57.56,55.81,57.29,57.0339902059268,6514496,0.0,1.0
2015-01-16,54.96,56.72,54.95,56.64,56.386894837907,3236722,0.0,1.0
2015-01-15,57.15,57.54,55.03,55.11,54.863731894722,4820351,0.0,1.0
2015-01-14,57.41,57.78,56.38,57.25,56.9941689525102,3098375,0.0,1.0
2015-01-13,58.39,59.54,57.3,57.97,57.710951514009,3581467,0.0,1.0
2015-01-12,58.45,58.6,57.52,57.73,57.4720239935094,2724454,0.0,1.0
2015-01-09,59.16,59.5,57.77,58.16,57.9001024677379,6860268,0.0,1.0
2015-01-08,57.33,58.78,57.17,58.59,58.3281809419663,3750215,0.0,1.0
2015-01-07,57.79,57.95,56.6,56.93,56.6755989251774,4284339,0.0,1.0
2015-01-06,58.18,58.55,56.55,57.2,56.9443923857394,3182909,0.0,1.0
2015-01-05,58.6,59.235,57.835,58.17,57.910057781092,3688208,0.0,1.0
2015-01-02,59.9,60.43,58.51,59.24,58.9752763099861,2801679,0.0,1.0
2014-12-31,59.39,60.23,59.22,59.31,59.0449635034651,3240252,0.0,1.0
2014-12-30,60.26,60.82,59.01,59.43,59.1644272637149,2777106,0.0,1.0
2014-12-29,60.41,60.93,60.02,60.35,60.0803160922968,2640440,0.0,1.0
2014-12-26,60.46,61.095,59.92,60.8,60.5283051932335,3454737,0.0,1.0
2014-12-24,60.53,60.88,60.085,60.33,60.0604054655885,2309527,0.0,1.0
2014-12-23,60.0,60.86,59.88,60.5,60.229645792609,3404123,0.0,1.0
2014-12-22,59.93,60.49,59.45,59.86,59.5925057379434,5297618,0.0,1.0
2014-12-19,59.61,60.48,59.31,59.86,59.5925057379434,9550170,0.0,1.0
2014-12-18,58.49,59.58,58.31,59.33,59.0648741301734,11006410,0.0,1.0
2014-12-17,54.19,57.25,54.09,57.0,56.7452861186564,9257482,0.0,1.0
2014-12-16,54.36,55.67,53.75,53.79,53.5496305319742,5927465,0.0,1.0
2014-12-15,55.42,56.16,55.11,55.41,55.1623912953465,4901134,0.0,1.0
2014-12-12,55.31,55.71,54.91,55.07,54.8239106413054,4484109,0.0,1.0
2014-12-11,55.5,56.34,55.16,55.48,55.2320784888256,4179344,0.0,1.0
2014-12-10,56.11,56.75,55.06,55.32,55.0727934751592,5642896,0.0,1.0
2014-12-09,55.04,56.2,53.44,56.14,55.8891291701995,6117604,0.0,1.0
2014-12-08,58.54,58.73,56.15,56.41,56.1579226307616,5064504,0.0,1.0
2014-12-05,58.98,59.1399,58.5601,58.85,58.5870190891742,2732039,0.0,1.0
2014-12-04,58.66,59.12,58.54,58.95,58.6865722227157,3100032,0.0,1.0
2014-12-03,59.42,59.58,58.54,58.88,58.6168850292367,3062474,0.0,1.0
2014-12-02,59.48,59.73,58.58,59.25,58.9852316233402,4939429,0.0,1.0
2014-12-01,59.09,59.81,58.96,59.08,58.8159912963197,4355395,0.0,1.0
2014-11-28,57.93,60.29,57.75,59.87,59.6024610512976,4468996,0.0,1.0
2014-11-26,59.28,59.42,58.91,59.23,58.9653209966319,3257398,0.0,1.0
2014-11-25,57.97,59.38,57.94,59.34,59.0748294435276,5882586,0.0,1.0
2014-11-24,57.29,58.24,56.8,58.09,57.8304152742588,9220248,0.0,1.0
2014-11-21,58.89,59.58,57.66,58.19,57.9299684078003,10342652,0.0,1.0
2014-11-20,59.43,59.68,57.81,58.3,58.039476854696,15527304,0.0,1.0
2014-11-19,62.18,62.21,60.45,61.02,60.7473220870248,7219279,0.0,1.0
2014-11-18,62.51,63.32,62.16,62.47,62.1908425233766,4131074,0.0,1.0
2014-11-17,63.73,64.1,62.45,62.51,62.2306637767932,3333854,0.0,1.0
2014-11-14,63.19,63.93,62.38,63.91,63.6244076463743,3150460,0.0,1.0
2014-11-13,64.0,64.22,62.73,63.16,62.877759144813,3025381,0.0,1.0
2014-11-12,63.79,63.93,63.255,63.77,63.4850332594162,2364069,0.0,1.0
2014-11-11,64.45,64.741,63.4501,64.06,63.7737373466865,2029369,0.0,1.0
2014-11-10,64.05,64.54,63.1297,64.45,64.1619945674984,2565904,0.0,1.0
2014-11-07,63.61,64.64,63.45,63.97,63.6841395264992,3639478,0.0,1.0
2014-11-06,62.08,63.45,61.88,63.09,62.8080719513339,3994192,0.0,1.0
2014-11-05,63.97,64.01,61.59,61.91,61.6333449755442,4971061,0.0,1.0
2014-11-04,63.44,63.96,62.99,63.57,63.2859269923332,2655085,0.0,1.0
2014-11-03,63.92,64.5,63.43,63.59,63.3058376190415,3815646,0.0,1.0
2014-10-31,62.99,64.595,62.94,63.99,63.7040501532075,7418919,0.0,1.0
2014-10-30,60.6,61.87,60.22,61.72,61.4441940218154,2935120,0.0,1.0
2014-10-29,61.18,61.3,60.36,60.97,60.6975455202541,3782248,0.0,1.0
2014-10-28,59.97,61.72,59.86,61.53,61.2550430680865,6107917,0.0,1.0
2014-10-27,59.37,59.37,58.41,59.11,58.8458572363821,2850873,0.0,1.0
2014-10-24,57.95,59.68,57.8,59.57,59.3038016506731,4275380,0.0,1.0
2014-10-23,56.83,58.93,56.8,57.88,57.6213536938217,5139914,0.0,1.0
2014-10-22,56.77,57.19,56.01,56.25,55.9986376170952,3960501,0.0,1.0
2014-10-21,56.4,57.45,56.03,57.24,56.984213639156,4283537,0.0,1.0
2014-10-20,54.75,56.38,54.69,56.03,55.7796207233039,3805631,0.0,1.0
2014-10-17,54.74,56.28,54.66,55.63,55.3814081891379,5410344,0.0,1.0
2014-10-16,51.97,54.22,51.69,53.87,53.6292730388074,5464220,0.0,1.0
2014-10-15,51.95,53.4,51.04,53.09,52.8527585971837,7010015,0.0,1.0
2014-10-14,53.92,54.29,52.42,52.72,52.4844120030801,5740202,0.0,1.0
2014-10-13,54.75,54.982,52.7,53.23,52.9921329841418,5442204,0.0,1.0
2014-10-10,57.07,57.89,54.76,54.77,54.5252512406809,5873611,0.0,1.0
2014-10-09,57.75,59.4,56.92,57.13,56.8747051922604,5437024,0.0,1.0
2014-10-08,57.0,58.055,55.95,57.9,57.64126432053,3416975,0.0,1.0
2014-10-07,57.91,58.13,56.88,56.91,56.6556882984691,2479422,0.0,1.0
2014-10-06,58.96,59.09,57.73,58.3,58.039476854696,3295098,0.0,1.0
2014-10-03,57.63,58.56,57.49,58.46,58.1987618683624,5324759,0.0,1.0
2014-10-02,56.41,57.1,56.2001,56.64,56.386894837907,4604494,0.0,1.0
2014-10-01,57.29,57.37,56.39,56.73,56.4764926580944,4546648,0.0,1.0
2014-09-30,57.17,57.675,56.71,57.53,57.2729177264264,3923604,0.0,1.0
2014-09-29,55.56,57.39,55.29,57.23,56.9742583258019,4540706,0.0,1.0
2014-09-26,56.01,56.68,55.83,56.56,56.3072523310738,2830809,0.0,1.0
2014-09-25,57.56,57.78,55.8,55.92,55.6701122764082,4895375,0.0,1.0
2014-09-24,56.95,57.84,56.6,57.66,57.4023368000303,4153326,0.0,1.0
2014-09-23,57.18,57.8,56.8,56.81,56.5561351649276,3876162,0.0,1.0
2014-09-22,58.05,58.23,56.6001,57.32,57.0638561459892,5429811,0.0,1.0
2014-09-19,58.32,58.8,57.73,58.24,57.9797449745711,6455500,0.0,1.0
2014-09-18,57.9,57.925,57.19,57.66,57.4023368000303,3573200,0.0,1.0
2014-09-17,57.46,58.06,56.99,57.45,57.1932752195932,4674700,0.0,1.0
2014-09-16,57.46,57.95,57.02,57.61,57.3525602332596,4062100,0.0,1.0
2014-09-15,59.15,59.15,56.83,57.57,57.312738979843,5636000,0.0,1.0
2014-09-12,60.91,61.05,59.06,59.25,58.9852316233402,5814000,0.0,1.0
2014-09-11,60.39,61.44,60.12,61.21,60.9364730407537,4437000,0.0,1.0
2014-09-10,59.81,60.72,59.51,60.7,60.428752059692,2744000,0.0,1.0
2014-09-09,60.5,60.93,59.58,59.66,59.3933994708604,4419500,0.0,1.0
2014-09-08,59.82,60.995,59.77,60.36,60.0902714056509,3976900,0.0,1.0
2014-09-05,58.97,59.89,58.75,59.81,59.5427291711727,2789700,0.0,1.0
2014-09-04,59.18,59.87,58.85,59.08,58.8159912963197,4244200,0.0,1.0
2014-09-03,60.01,60.37,58.83,59.03,58.7662147295489,3935200,0.0,1.0
2014-09-02,59.2,60.11,59.11,59.85,59.5825504245893,5268100,0.0,1.0
2014-08-29,58.06,59.89,57.93,59.09,58.8259466096738,5603900,0.0,1.0
2014-08-28,58.15,59.03,57.8,58.29,58.0295215413418,5848400,0.0,1.0
2014-08-27,59.42,60.595,59.32,59.58,59.3137569640272,5347600,0.0,1.0
2014-08-26,58.81,59.86,58.38,59.64,59.3734888441521,5760900,0.0,1.0
2014-08-25,59.34,59.6904,58.54,59.23,58.9653209966319,7388400,0.0,1.0
2014-08-22,57.89,61.01,57.77,59.8,59.5327738578185,25331100,0.0,1.0
2014-08-21,55.65,56.05,54.89,55.71,55.4610506959711,9176100,0.0,1.0
2014-08-20,55.38,55.5599,54.64,55.39,55.1424806686382,5057600,0.0,1.0
2014-08-19,54.53,55.21,54.43,54.96,54.7144021944098,4713500,0.0,1.0
2014-08-18,54.11,54.63,53.9,54.38,54.1369940198691,4745500,0.0,1.0
2014-08-15,53.84,54.05,53.02,53.63,53.3903455183078,4697000,0.0,1.0
2014-08-14,53.15,53.745,52.82,53.51,53.270881758058,4855700,0.0,1.0
2014-08-13,53.03,53.49,52.74,52.82,52.5839651366216,4714700,0.0,1.0
2014-08-12,54.39,54.49,52.5,52.75,52.5142779431426,6298600,0.0,1.0
2014-08-11,54.68,55.18,54.46,54.87,54.6248043742224,2573500,0.0,1.0
2014-08-08,53.91,54.54,53.53,54.44,54.196725899994,2516700,0.0,1.0
2014-08-07,54.17,54.74,53.36,53.75,53.5098092785576,2754000,0.0,1.0
