,WYNN_Open,WYNN_High,WYNN_Low,WYNN_Close,WYNN_Adj Close,WYNN_Volume,WYNN_Dividend Amount,WYNN_Split Coefficient
2024-01-11,93.65,94.22,91.65,93.9,93.1319426910513,1871049,0.0,1.0
2024-01-10,94.92,95.0,93.31,93.63,92.8641511625466,1683541,0.0,1.0
2024-01-09,95.73,96.51,94.85,95.26,94.4808185383338,1803499,0.0,1.0
2024-01-08,95.41,97.645,94.54,97.05,96.2561771902718,1441733,0.0,1.0
2024-01-05,94.0,96.53,93.6662,95.65,94.8676285239516,2534524,0.0,1.0
2024-01-04,93.68,94.8,93.14,94.21,93.4394070385936,1694177,0.0,1.0
2024-01-03,93.69,95.52,92.3392,94.03,93.2608793529239,2369068,0.0,1.0
2024-01-02,90.83,95.68,90.68,94.6,93.8262170242114,3013628,0.0,1.0
2023-12-29,91.62,92.08,90.9,91.11,90.3647635631702,1144842,0.0,1.0
2023-12-28,90.89,92.6094,90.78,91.76,91.0094468725332,1232976,0.0,1.0
2023-12-27,91.0,91.21,90.07,90.63,89.8886897347175,1106647,0.0,1.0
2023-12-26,90.57,91.3546,90.2301,91.0,90.2556633108165,1150246,0.0,1.0
2023-12-22,90.0,91.13,89.905,90.42,89.6804074347695,1170461,0.0,1.0
2023-12-21,89.76,90.765,89.02,90.72,89.9779535775524,1891809,0.0,1.0
2023-12-20,91.88,91.88,88.5,88.55,87.825703144756,2039556,0.0,1.0
2023-12-19,89.58,91.78,89.46,91.72,90.9697740534954,2257410,0.0,1.0
2023-12-18,89.17,89.62,88.2,89.28,88.5497320921944,1487639,0.0,1.0
2023-12-15,90.39,90.79,87.45,88.76,88.0339854447041,3479738,0.0,1.0
2023-12-14,89.0,90.83,88.8,89.8,89.0654787396848,2970109,0.0,1.0
2023-12-13,86.0,88.1,85.06,88.02,87.3000382925062,1935796,0.0,1.0
2023-12-12,86.21,86.4999,85.5322,86.23,85.5246796405682,1313702,0.0,1.0
2023-12-11,84.33,86.2626,84.33,86.0,85.2965609311013,1973932,0.0,1.0
2023-12-08,82.35,84.215,82.3201,84.19,83.5013658696444,2346782,0.0,1.0
2023-12-07,82.4,83.48,82.3401,82.53,81.8549438795789,1804840,0.0,1.0
2023-12-06,82.87,83.96,82.03,82.4,81.7260072177063,2301947,0.0,1.0
2023-12-05,83.37,83.8699,81.96,82.21,81.5375613272771,2366646,0.0,1.0
2023-12-04,84.31,85.39,83.61,83.89,83.2038197268615,1997799,0.0,1.0
2023-12-01,84.15,85.35,84.15,85.15,84.4535135265497,2048223,0.0,1.0
2023-11-30,84.21,84.5895,83.5,84.42,83.7294845791113,2327673,0.0,1.0
2023-11-29,85.05,86.3797,83.475,83.67,82.985619222154,3810155,0.0,1.0
2023-11-28,86.98,87.39,84.66,84.94,84.2452312266016,3616042,0.0,1.0
2023-11-27,87.72,87.85,86.62,87.06,86.3478906356009,1889406,0.0,1.0
2023-11-24,87.28,88.325,86.885,88.31,87.5876662305297,1008059,0.0,1.0
2023-11-22,87.06,88.24,86.345,87.53,86.8140462592941,1401661,0.0,1.0
2023-11-21,86.64,87.135,86.03,86.86,86.1495265404123,1554728,0.0,1.0
2023-11-20,86.89,87.64,86.01,87.17,86.4569908879546,2122991,0.0,1.0
2023-11-17,86.65,87.415,85.76,86.87,86.1594447451717,1679079,0.25,1.0
2023-11-16,86.81,87.14,85.12,86.06,85.1111319417984,3022834,0.0,1.0
2023-11-15,88.3,89.52,87.23,87.46,86.4956960217254,2544550,0.0,1.0
2023-11-14,85.8,88.39,85.8,87.12,86.1594447451717,4061263,0.0,1.0
2023-11-13,85.24,86.3699,83.96,84.54,83.6078909407348,3779819,0.0,1.0
2023-11-10,85.0,86.305,81.65,85.49,84.5474165663995,15060889,0.0,1.0
2023-11-09,93.68,94.01,90.64,90.65,89.6505241752734,5825505,0.0,1.0
2023-11-08,93.1,94.015,92.2901,92.9,91.8757164465846,2621359,0.0,1.0
2023-11-07,94.47,94.47,92.64,93.18,92.15262926257,1994029,0.0,1.0
2023-11-06,93.04,95.91,93.04,95.14,94.0910189744678,2470626,0.0,1.0
2023-11-03,91.47,93.3672,90.43,92.76,91.7372600385919,1866299,0.0,1.0
2023-11-02,88.17,91.09,88.1,89.75,88.7604472667489,1839825,0.0,1.0
2023-11-01,87.27,88.05,85.835,86.94,85.9814293634668,1773379,0.0,1.0
2023-10-31,87.82,88.1491,86.82,87.78,86.812167811423,1471664,0.0,1.0
2023-10-30,88.42,88.69,86.755,88.08,87.1088601142645,1343199,0.0,1.0
2023-10-27,88.4,89.24,87.06,87.28,86.3176806400205,1587502,0.0,1.0
2023-10-26,89.0,89.78,87.03,87.54,86.5748139691498,2183417,0.0,1.0
2023-10-25,90.26,91.5,88.791,88.94,87.9593780490768,1518643,0.0,1.0
2023-10-24,90.41,92.46,90.32,91.42,90.4120344192332,1335170,0.0,1.0
2023-10-23,87.58,91.25,87.25,89.84,88.8494549576013,2371439,0.0,1.0
2023-10-20,88.19,88.57,87.12,87.6,86.6341524297181,1106456,0.0,1.0
2023-10-19,88.85,90.255,87.56,88.22,87.2473165222572,2179419,0.0,1.0
2023-10-18,89.6,89.8699,86.53,86.72,85.7638550080497,2029561,0.0,1.0
2023-10-17,89.92,91.0599,89.57,90.3,89.3043831552916,1355035,0.0,1.0
2023-10-16,90.95,91.45,89.85,90.32,89.3241626421477,1479993,0.0,1.0
2023-10-13,93.15,93.22,90.09,90.28,89.2846036684355,1500941,0.0,1.0
2023-10-12,94.49,95.04,92.9575,93.55,92.5185497694079,1105429,0.0,1.0
2023-10-11,94.18,95.76,94.13,94.73,93.6855394939178,2029441,0.0,1.0
2023-10-10,93.5,94.97,93.135,93.99,92.9536984802421,1674779,0.0,1.0
2023-10-09,93.5,93.63,89.6001,93.07,92.0438420848615,1622814,0.0,1.0
2023-10-06,89.34,93.9,88.75,92.41,91.3911190186102,2470785,0.0,1.0
2023-10-05,87.412,89.97,87.412,89.49,88.5033139376196,1513570,0.0,1.0
2023-10-04,90.57,90.78,86.6,88.21,87.2374267788291,2289338,0.0,1.0
2023-10-03,91.65,92.51,89.8301,90.23,89.2351549512953,1315297,0.0,1.0
2023-10-02,92.92,93.95,92.35,92.63,91.6086933740273,1712462,0.0,1.0
2023-09-29,92.545,94.26,91.78,92.41,91.3911190186102,1326838,0.0,1.0
2023-09-28,91.99,92.62,91.02,91.37,90.362585702093,1290376,0.0,1.0
2023-09-27,91.39,92.3,90.19,92.21,91.1933241500492,2050158,0.0,1.0
2023-09-26,90.02,91.66,90.02,90.68,89.6801934055575,1453978,0.0,1.0
2023-09-25,90.0,91.49,89.95,90.65,89.6505241752734,1387783,0.0,1.0
2023-09-22,90.94,93.48,90.78,91.56,90.5504908272259,2615148,0.0,1.0
2023-09-21,92.5,92.565,90.2,90.36,89.3637216158599,2359062,0.0,1.0
2023-09-20,94.85,95.41,93.47,93.69,92.6570061774006,1061617,0.0,1.0
2023-09-19,96.76,97.28,94.06,94.72,93.6756497504897,2036902,0.0,1.0
2023-09-18,97.04,98.435,96.84,97.21,96.1381958640742,1268338,0.0,1.0
2023-09-15,98.27,99.46,96.59,97.04,95.9700702257973,3658671,0.0,1.0
2023-09-14,96.42,97.87,95.42,97.71,96.6326830354767,2066841,0.0,1.0
2023-09-13,94.74,95.66,94.59,95.28,94.2294753824605,1260785,0.0,1.0
2023-09-12,95.48,97.16,94.98,95.31,94.2591446127447,1292734,0.0,1.0
2023-09-11,95.26,95.94,93.87,95.32,94.2690343561727,1068753,0.0,1.0
2023-09-08,95.0,95.73,94.4,94.71,93.6657600070616,1466700,0.0,1.0
2023-09-07,94.55,94.85,91.87,94.46,93.4185164213604,3111369,0.0,1.0
2023-09-06,96.65,97.24,95.49,95.83,94.7734112710033,1896191,0.0,1.0
2023-09-05,100.46,100.46,96.37,97.41,96.3359907326352,3084748,0.0,1.0
2023-09-01,101.92,102.79,100.67,101.64,100.5193522027,1946876,0.0,1.0
2023-08-31,100.06,102.11,99.33,101.38,100.262218873571,2924307,0.0,1.0
2023-08-30,97.61,99.96,97.52,99.39,98.2941599313891,1263463,0.0,1.0
2023-08-29,96.32,98.48,96.3,98.07,96.9887137988865,1083064,0.0,1.0
2023-08-28,96.11,96.85,95.9,96.79,95.7228266400961,1209796,0.0,1.0
2023-08-25,95.62,96.32,94.45,95.48,94.4272702510215,1706445,0.0,1.0
2023-08-24,96.13,97.45,95.41,95.49,94.4371599944496,1494045,0.0,1.0
2023-08-23,94.5,96.5,93.88,96.08,95.0206548567045,1298649,0.0,1.0
2023-08-22,95.2,95.98,93.89,95.04,93.9921215401873,2297454,0.0,1.0
2023-08-21,94.0,94.59,92.72,94.2,93.1613830922311,2025986,0.0,1.0
2023-08-18,93.62,94.802,93.0,93.88,92.8449113025335,1806148,0.25,1.0
2023-08-17,95.05,95.99,94.26,94.79,93.4959008006709,1810528,0.0,1.0
2023-08-16,95.49,96.25,94.265,94.81,93.5156277551599,2645462,0.0,1.0
2023-08-15,98.78,98.79,95.12,95.49,94.1863442077863,3222121,0.0,1.0
2023-08-14,100.01,100.525,99.25,99.91,98.5460011498579,1971446,0.0,1.0
2023-08-11,103.99,103.99,99.61,100.55,99.1772636935062,3148065,0.0,1.0
2023-08-10,103.07,106.66,102.75,104.22,102.79715984224,4170969,0.0,1.0
2023-08-09,104.92,104.92,101.2,101.55,100.163611417957,3398383,0.0,1.0
2023-08-08,103.17,103.91,102.48,103.07,101.662859959122,1618193,0.0,1.0
2023-08-07,105.36,105.65,104.22,105.03,103.596101499045,1650487,0.0,1.0
2023-08-04,106.58,106.81,104.05,104.18,102.757705933262,1939512,0.0,1.0
2023-08-03,104.25,106.85,102.13,105.61,104.168183179226,1614293,0.0,1.0
2023-08-02,107.82,107.82,104.45,105.16,103.724326703223,1907989,0.0,1.0
2023-08-01,108.8,110.19,108.14,109.14,107.649990646537,2699745,0.0,1.0
2023-07-31,109.0,109.54,108.3764,108.98,107.492175010625,1360313,0.0,1.0
2023-07-28,109.34,109.615,108.08,108.98,107.492175010625,1661538,0.0,1.0
2023-07-27,110.02,111.09,107.72,108.15,106.673506399331,1997788,0.0,1.0
2023-07-26,109.21,110.19,108.12,109.53,108.034666259072,1003880,0.0,1.0
2023-07-25,108.5,109.25,107.2,108.84,107.354086329202,1269982,0.0,1.0
2023-07-24,107.0,108.87,106.06,107.51,106.042243855682,1595942,0.0,1.0
2023-07-21,107.755,109.3,106.12,107.18,105.716749106614,1598998,0.0,1.0
2023-07-20,106.34,108.585,105.85,106.19,104.740264859408,1778201,0.0,1.0
2023-07-19,108.8,109.03,106.66,107.3,105.835110833548,1258508,0.0,1.0
2023-07-18,107.4,108.48,106.94,108.26,106.78200464902,1357055,0.0,1.0
2023-07-17,108.55,108.67,106.43,107.02,105.558933470702,1667787,0.0,1.0
2023-07-14,109.85,110.0799,108.59,109.51,108.014939304583,1455516,0.0,1.0
2023-07-13,109.75,112.25,109.495,109.64,108.143164508762,2271585,0.0,1.0
2023-07-12,108.8,109.89,108.46,108.87,107.383676760935,1772925,0.0,1.0
2023-07-11,108.1,109.07,107.11,108.26,106.78200464902,1761801,0.0,1.0
2023-07-10,101.33,107.13,101.33,107.09,105.627977811413,2577767,0.0,1.0
2023-07-07,99.78,101.81,99.65,101.32,99.9367514413332,1862445,0.0,1.0
2023-07-06,100.03,100.51,97.36,99.53,98.1711890145667,2726978,0.0,1.0
2023-07-05,105.4,105.85,101.41,101.75,100.360880962847,3302906,0.0,1.0
2023-07-03,105.835,108.37,105.83,106.62,105.164394380921,1120260,0.0,1.0
2023-06-30,105.12,106.36,104.1,105.61,104.168183179226,1349421,0.0,1.0
2023-06-29,104.7,105.7,103.72,104.5,103.073337205086,1354936,0.0,1.0
2023-06-28,105.61,105.61,104.01,104.25,102.826750273973,1470924,0.0,1.0
2023-06-27,105.53,106.5,104.78,105.76,104.316135337894,1111057,0.0,1.0
2023-06-26,103.25,106.48,103.21,105.25,103.813097998424,1482753,0.0,1.0
2023-06-23,104.0,105.4,101.89,104.2,102.777432887751,1786205,0.0,1.0
2023-06-22,105.6,106.97,104.81,105.32,103.882142339136,1241129,0.0,1.0
2023-06-21,105.08,106.88,104.8,106.35,104.89808049532,1716938,0.0,1.0
