,CAT_Open,CAT_High,CAT_Low,CAT_Close,CAT_Adj Close,CAT_Volume,CAT_Dividend Amount,CAT_Split Coefficient
2010-11-29,83.71,83.89,82.55,83.67,58.4923902708803,5085700,0.0,1.0
2010-11-26,83.83,84.25,83.45,84.13,58.8139690867594,2520700,0.0,1.0
2010-11-24,83.25,84.79,83.25,84.69,59.2054563408731,5865900,0.0,1.0
2010-11-23,83.28,83.38,82.01,82.63,57.7653425132406,5739200,0.0,1.0
2010-11-22,83.88,84.35,82.79,84.0,58.7230881170545,6411200,0.0,1.0
2010-11-19,83.09,83.98,82.51,83.97,58.7021155855841,5740500,0.0,1.0
2010-11-18,82.5,83.43,82.27,83.11,58.1009030167666,6638700,0.0,1.0
2010-11-17,80.56,81.45,80.01,81.17,56.7446793150156,5402900,0.0,1.0
2010-11-16,81.88,82.18,79.7,80.37,56.1854118091389,12510000,0.0,1.0
2010-11-15,79.89,83.58,79.8,81.82,57.1990841635404,15814200,0.0,1.0
2010-11-12,81.84,82.53,80.04,81.04,56.6537983453106,6156900,0.0,1.0
2010-11-11,81.73,82.66,81.52,82.44,57.6325164805949,5006000,0.0,1.0
2010-11-10,82.16,82.84,81.3,82.46,57.6464981682418,5944000,0.0,1.0
2010-11-09,83.2,83.47,81.41,81.91,57.2620017579515,6030100,0.0,1.0
2010-11-08,83.25,83.55,82.4,83.12,58.1078938605901,4283800,0.0,1.0
2010-11-05,83.25,83.84,82.93,83.54,58.4015093011753,6271600,0.0,1.0
2010-11-04,80.82,83.28,80.76,83.18,58.1498389235308,13044100,0.0,1.0
2010-11-03,79.82,79.95,78.55,79.88,55.8428604617894,5771800,0.0,1.0
2010-11-02,79.99,80.43,79.52,79.75,55.7519794920844,4941400,0.0,1.0
2010-11-01,78.97,80.18,78.511,79.27,55.4164189885584,7470500,0.0,1.0
2010-10-29,77.61,78.75,77.58,78.6,54.9480324523867,4563900,0.0,1.0
2010-10-28,78.87,79.0,76.78,77.74,54.3468198835692,7055800,0.0,1.0
2010-10-27,78.2,78.41,77.12,78.22,54.6823803870952,6782800,0.0,1.0
2010-10-26,78.11,79.06,77.87,78.65,54.982986671504,6240500,0.0,1.0
2010-10-25,78.71,80.0,78.5,79.05,55.2626204244423,6484700,0.0,1.0
2010-10-22,78.76,78.91,77.86,78.33,54.7592796691533,6445800,0.0,1.0
2010-10-21,80.99,81.2,77.51,78.89,55.150766923267,17736900,0.44,1.0
2010-10-20,78.9,80.78,78.81,80.32,55.8390217985227,9662300,0.0,1.0
2010-10-19,78.97,79.71,77.77,78.55,54.6085055063988,9857200,0.0,1.0
2010-10-18,79.95,80.51,79.66,80.24,55.7834052429464,6542700,0.0,1.0
2010-10-15,80.28,80.47,79.0,79.75,55.4427538400421,6522900,0.0,1.0
2010-10-14,80.49,80.83,79.27,79.91,55.5539869511945,5663900,0.0,1.0
2010-10-13,80.36,81.1899,80.08,80.29,55.8181655901816,8493200,0.0,1.0
2010-10-12,79.75,79.75,78.3,79.34,55.157718992714,10034200,0.0,1.0
2010-10-11,80.03,80.75,79.51,79.98,55.6026514373237,4593700,0.0,1.0
2010-10-08,79.41,81.0,78.93,80.37,55.8737821457578,14296600,0.0,1.0
2010-10-07,79.46,79.79,77.85,78.74,54.7405948258924,8978100,0.0,1.0
2010-10-06,79.6,79.9,78.48,79.08,54.9769651870913,6252200,0.0,1.0
2010-10-05,78.48,79.76,78.2,79.4,55.1994314093962,7140300,0.0,1.0
2010-10-04,78.02,78.26,76.51,77.27,53.7186406171794,6418700,0.0,1.0
2010-10-01,78.29,78.88,77.53,78.22,54.3790872146469,8540800,0.0,1.0
2010-09-30,80.04,80.08,78.21,78.68,54.6988824092102,11940800,0.0,1.0
2010-09-29,79.595,80.0,79.42,79.99,55.6096035067708,7939900,0.0,1.0
2010-09-28,79.44,79.94,78.43,79.67,55.3871372844659,7784800,0.0,1.0
2010-09-27,79.7,79.98,78.9,79.54,55.2967603816545,8361900,0.0,1.0
2010-09-24,77.8,79.93,77.62,79.73,55.4288497011481,14218600,0.0,1.0
2010-09-23,75.42,77.5,75.0,76.26,53.0164816030296,8745800,0.0,1.0
2010-09-22,76.25,76.5,75.5,76.18,52.9608650474534,8386100,0.0,1.0
2010-09-21,74.79,77.11,74.72,76.39,53.106858505841,14968300,0.0,1.0
2010-09-20,73.26,74.8,72.88,74.75,51.9667191165285,8886300,0.0,1.0
2010-09-17,72.22,73.31,71.09,73.18,50.8752442133452,11341800,0.0,1.0
2010-09-16,71.92,72.35,71.28,72.0,50.054900018596,6233000,0.0,1.0
2010-09-15,71.38,72.27,70.8,72.13,50.1452769214074,5506100,0.0,1.0
2010-09-14,72.28,72.37,71.57,71.83,49.9367148379965,6040400,0.0,1.0
2010-09-13,71.96,72.48,71.705,72.24,50.2217496853247,7694600,0.0,1.0
2010-09-10,70.93,71.56,70.37,71.26,49.540446879516,5018300,0.0,1.0
2010-09-09,71.56,71.83,70.01,70.64,49.1094185738003,5355900,0.0,1.0
2010-09-08,69.98,71.48,69.95,70.74,49.1789392682706,6323200,0.0,1.0
2010-09-07,69.78,70.05,68.8,69.7,48.4559240457798,6841700,0.0,1.0
2010-09-03,69.95,70.59,69.54,70.08,48.7201026847668,7837700,0.0,1.0
2010-09-02,68.35,68.785,67.75,68.54,47.6494839899246,5293400,0.0,1.0
2010-09-01,67.05,68.54,66.35,68.16,47.3853053509376,9071200,0.0,1.0
2010-08-31,64.14,65.85,63.92,65.16,45.2996845168294,6760700,0.0,1.0
2010-08-30,66.14,66.16,64.46,64.47,44.8199917249845,5133900,0.0,1.0
2010-08-27,64.76,66.15,63.36,65.9,45.8141376559094,7486300,0.0,1.0
2010-08-26,64.83,65.82,63.772,63.95,44.4584841137391,7075100,0.0,1.0
2010-08-25,64.29,64.98,63.335,64.7,44.9798893222661,8679500,0.0,1.0
2010-08-24,65.59,65.84,64.31,65.04,45.2162596834651,9669800,0.0,1.0
2010-08-23,68.7,69.75,66.72,66.84,46.46763218393,8878600,0.0,1.0
2010-08-20,69.4,69.54,67.46,68.86,47.8719502122295,8022000,0.0,1.0
2010-08-19,69.87,70.5,68.42,69.29,48.1708891984516,9625400,0.0,1.0
2010-08-18,69.82,70.44,69.06,69.75,48.4906843930149,4988000,0.0,1.0
2010-08-17,69.44,70.76,69.3,69.74,48.4837323235679,5946900,0.0,1.0
2010-08-16,67.62,68.98,67.0608,68.49,47.6147236426895,5432500,0.0,1.0
2010-08-13,67.74,68.455,67.21,68.01,47.2810243092322,6659300,0.0,1.0
2010-08-12,67.5,68.0,66.78,67.5,46.9264687674338,7639900,0.0,1.0
2010-08-11,70.01,70.16,68.35,68.71,47.7676691705241,9221200,0.0,1.0
2010-08-10,70.88,71.99,70.58,71.42,49.6516799906684,6082400,0.0,1.0
2010-08-09,72.06,72.18,71.42,72.07,50.1035645047252,3625400,0.0,1.0
2010-08-06,71.01,71.93,70.3,71.56,49.7490089629268,5463400,0.0,1.0
2010-08-05,70.82,72.25,70.81,71.96,50.0270917408079,7415000,0.0,1.0
2010-08-04,70.28,71.47,70.28,71.12,49.4431179072576,6204800,0.0,1.0
2010-08-03,70.57,71.0299,69.88,70.37,48.9217126987306,5878900,0.0,1.0
2010-08-02,70.74,71.7,70.07,71.05,49.3944534211284,6304100,0.0,1.0
2010-07-30,68.39,70.25,68.39,69.75,48.4906843930149,7218100,0.0,1.0
2010-07-29,69.84,70.29,68.21,69.4,48.2473619623689,7671300,0.0,1.0
2010-07-28,68.7,69.85,68.7,69.72,48.4698281846738,7609900,0.0,1.0
2010-07-27,70.18,70.18,68.085,69.18,48.0944164345343,11948000,0.0,1.0
2010-07-26,69.41,70.08,69.0799,69.99,48.6575340597435,8878400,0.0,1.0
2010-07-23,67.5,69.64,67.33,69.31,48.1847933373457,8865900,0.0,1.0
2010-07-22,67.41,68.62,66.46,68.0,47.2740722397851,15905800,0.0,1.0
2010-07-21,66.99,68.05,66.19,66.87,46.4884883922711,11432400,0.0,1.0
2010-07-20,63.56,66.77,63.56,66.43,46.1825973366019,9468600,0.0,1.0
2010-07-19,64.36,65.23,63.56,64.8,45.0494100167364,6826400,0.0,1.0
2010-07-16,65.76,65.79,63.75,63.94,44.4515320442921,8504100,0.44,1.0
2010-07-15,66.38,66.59,65.36,66.51,45.9222024893735,8101700,0.0,1.0
2010-07-14,66.35,66.91,65.52,66.7,46.0533890548972,6851200,0.0,1.0
2010-07-13,65.88,67.365,65.31,66.79,46.1155300596189,10081500,0.0,1.0
2010-07-12,64.5,65.1,63.87,64.28,44.3824864834901,4915400,0.0,1.0
2010-07-09,63.12,64.845,63.0,64.72,44.6862869510187,6456900,0.0,1.0
2010-07-08,63.08,63.35,62.18,63.17,43.6160807585885,6058800,0.0,1.0
2010-07-07,59.85,62.27,59.67,62.18,42.9325297066493,7592900,0.0,1.0
2010-07-06,60.6,61.65,59.21,59.81,41.2961499156432,9357300,0.0,1.0
2010-07-02,60.3,60.66,58.62,59.18,40.8611628825909,7878200,0.0,1.0
2010-07-01,59.67,60.7,58.06,59.97,41.4066228129263,11598200,0.0,1.0
2010-06-30,61.02,61.94,59.91,60.07,41.4756683737282,9630300,0.0,1.0
2010-06-29,62.74,62.86,60.25,60.85,42.0142237479834,13057100,0.0,1.0
2010-06-28,64.45,65.3,64.01,64.4,44.4653411564525,6836700,0.0,1.0
2010-06-25,63.54,64.71,62.92,64.71,44.6793823949385,12068800,0.0,1.0
2010-06-24,63.81,64.45,63.05,63.37,43.7541718801924,8658200,0.0,1.0
2010-06-23,64.06,64.87,62.64,64.33,44.4170092638911,9037100,0.0,1.0
2010-06-22,66.3,66.48,63.88,64.11,44.2651090301268,8659600,0.0,1.0
2010-06-21,67.56,68.35,65.55,66.07,45.6184020218449,11652400,0.0,1.0
2010-06-18,65.13,65.9,64.57,65.85,45.4665017880807,11005600,0.0,1.0
2010-06-17,64.63,64.99,63.67,64.95,44.8450917408632,10574600,0.0,1.0
2010-06-16,62.91,64.5168,62.73,64.39,44.4584366003723,10561900,0.0,1.0
2010-06-15,61.8,63.56,61.5,63.46,43.8163128849142,11870300,0.0,1.0
2010-06-14,61.42,62.56,60.88,61.0,42.1177920891863,9783000,0.0,1.0
2010-06-11,59.22,60.24,58.99,60.23,41.5861412710114,7341400,0.0,1.0
2010-06-10,58.31,60.0,58.0,59.95,41.3928137007659,9704700,0.0,1.0
2010-06-09,57.49,58.85,56.59,56.81,39.2247830915848,9749300,0.0,1.0
2010-06-08,56.01,57.18,54.89,56.61,39.086691969981,11604900,0.0,1.0
2010-06-07,58.01,58.28,55.8,55.83,38.5481365957258,8904600,0.0,1.0
2010-06-04,59.49,60.2,57.36,57.76,39.8807159192033,10279600,0.0,1.0
2010-06-03,62.29,62.36,60.42,61.11,42.1937422060685,8982700,0.0,1.0
2010-06-02,59.9,60.9,59.28,60.86,42.0211283040636,9453500,0.0,1.0
2010-06-01,60.04,61.64,59.22,59.27,40.9233038873127,8340800,0.0,1.0
2010-05-28,62.42,62.42,60.05,60.76,41.9520827432617,7704900,0.0,1.0
2010-05-27,61.36,62.12,60.82,62.06,42.8496750336869,9555100,0.0,1.0
2010-05-26,59.63,61.4,59.25,59.73,41.2409134670016,11566900,0.0,1.0
2010-05-25,56.35,59.36,55.74,59.21,40.8818765508315,13793600,0.0,1.0
2010-05-24,60.06,61.11,59.09,59.22,40.8887811069117,11176700,0.0,1.0
2010-05-21,57.3,60.5,57.2,60.09,41.4894774858886,15889900,0.0,1.0
2010-05-20,59.07,60.41,58.0,58.67,40.509030522501,22798500,0.0,1.0
2010-05-19,62.94,63.17,59.28,61.44,42.4215925567149,18582700,0.0,1.0
2010-05-18,64.91,65.53,62.8499,63.19,43.6298898707489,9594300,0.0,1.0
2010-05-17,65.01,65.74,61.99,63.78,44.0372586794804,11881200,0.0,1.0
2010-05-14,65.96,66.19,63.91,64.88,44.7967598483018,9938400,0.0,1.0
2010-05-13,68.15,68.4,66.67,66.91,46.1983847325813,6531000,0.0,1.0
2010-05-12,66.66,68.3,66.6,68.15,47.0545496865254,7791600,0.0,1.0
2010-05-11,65.18,66.98,65.0,66.07,45.6184020218449,7481300,0.0,1.0
2010-05-10,65.88,67.0,65.19,66.69,46.046484498817,11852100,0.0,1.0
2010-05-07,63.05,64.45,60.64,62.1,42.8772932580077,15724700,0.0,1.0
2010-05-06,65.85,66.94,58.0,63.5,43.843931109235,19363500,0.0,1.0
2010-05-05,65.86,67.44,64.08,65.96,45.5424519049628,11419500,0.0,1.0
2010-05-04,68.56,68.56,66.25,66.7,46.0533890548972,12558100,0.0,1.0
2010-05-03,68.37,70.16,68.09,69.94,48.2904652248802,7885900,0.0,1.0
2010-04-30,70.99,71.36,67.82,68.09,47.0131223500442,9428100,0.0,1.0
2010-04-29,69.96,70.76,69.62,70.75,48.849734267376,7916800,0.0,1.0
2010-04-28,69.43,70.27,68.6,68.97,47.6207232851013,8232800,0.0,1.0
2010-04-27,71.25,71.58,68.28,68.53,47.3169228175728,14323100,0.0,1.0
2010-04-26,70.88,72.83,70.65,71.65,49.4711443145935,20131900,0.0,1.0
2010-04-23,67.2,68.95,66.99,68.78,47.4895367195776,9044500,0.0,1.0
2010-04-22,66.67,67.65,65.97,67.51,46.6126580973929,8718700,0.42,1.0
2010-04-21,67.74,67.92,66.7,67.33,46.2009461165533,6357500,0.0,1.0
2010-04-20,67.71,68.3,67.4,67.5,46.3175978444579,7695400,0.0,1.0
2010-04-19,66.6,67.7,65.77,66.99,45.9676426607442,7969400,0.0,1.0
2010-04-16,68.05,68.23,66.34,66.88,45.8921621309236,10385300,0.0,1.0
2010-04-15,67.16,68.71,67.16,68.22,46.8116522214654,7129500,0.0,1.0
2010-04-14,66.37,67.37,66.2,67.28,46.1666367848167,5497400,0.0,1.0
2010-04-13,66.7,67.25,66.16,66.19,45.418693352958,7001400,0.0,1.0
2010-04-12,65.93,67.0,65.76,66.73,45.7892341357137,11837000,0.0,1.0
2010-04-09,64.9,65.52,64.82,65.27,44.7874016490039,6022900,0.0,1.0
2010-04-08,64.05,64.65,63.55,64.48,44.2453142075651,5418000,0.0,1.0
2010-04-07,65.25,65.38,64.0,64.47,44.2384523412178,6973000,0.0,1.0
2010-04-06,64.81,65.47,64.57,65.29,44.8011253816986,6389000,0.0,1.0
2010-04-05,64.36,65.0,64.2,64.99,44.5952693912788,6695600,0.0,1.0
2010-04-01,63.29,64.2,63.29,63.99,43.9090827565461,7829300,0.0,1.0
2010-03-31,62.76,63.5,62.63,62.85,43.1268299929508,6660800,0.0,1.0
2010-03-30,63.38,63.63,62.81,63.16,43.3395478497179,6183200,0.0,1.0
2010-03-29,62.76,63.6,62.76,63.48,43.5591275728324,6986500,0.0,1.0
2010-03-26,62.4,63.18,61.99,62.44,42.8454934727104,7887300,0.0,1.0
2010-03-25,62.68,63.71,62.05,62.14,42.6396374822906,11361900,0.0,1.0
2010-03-24,61.96,62.54,61.42,62.06,42.5847425515119,11447400,0.0,1.0
2010-03-23,60.1,62.51,60.01,62.41,42.8249078736684,14315300,0.0,1.0
2010-03-22,58.7,60.27,58.66,59.95,41.1368887522259,7512500,0.0,1.0
2010-03-19,60.11,60.31,58.95,59.37,40.738900504081,9425500,0.0,1.0
2010-03-18,59.61,60.39,59.335,59.77,41.013375157974,7204200,0.0,1.0
2010-03-17,59.65,60.5,59.49,60.22,41.3221591436038,7925400,0.0,1.0
2010-03-16,59.65,59.68,58.84,59.45,40.7937954348596,7281000,0.0,1.0
2010-03-15,60.04,60.25,58.38,59.47,40.8075191675542,7906700,0.0,1.0
2010-03-12,59.53,60.49,59.35,60.36,41.4182252724663,9688800,0.0,1.0
2010-03-11,58.79,58.98,57.92,58.9,40.4163927857566,6166500,0.0,1.0
2010-03-10,59.11,59.5,58.43,58.78,40.3340503895887,6529900,0.0,1.0
2010-03-09,58.46,59.72,58.4005,59.18,40.6085250434817,7692500,0.0,1.0
2010-03-08,59.47,59.49,58.5678,58.91,40.4232546521039,4755100,0.0,1.0
2010-03-05,59.41,59.58,58.9,59.23,40.6428343752184,6626900,0.0,1.0
2010-03-04,58.57,59.0,57.81,58.45,40.1076088001269,6195600,0.0,1.0
2010-03-03,58.45,59.93,58.39,58.57,40.1899511962948,8833800,0.0,1.0
2010-03-02,58.28,58.82,58.02,58.15,39.901752809707,6583600,0.0,1.0
2010-03-01,57.33,58.39,57.25,57.85,39.6958968192872,8398500,0.0,1.0
2010-02-26,56.94,57.24,56.1,57.05,39.1469475115011,6108500,0.0,1.0
2010-02-25,55.33,57.02,54.21,56.79,38.9685389864706,9965600,0.0,1.0
2010-02-24,56.67,57.46,56.46,56.96,39.0851907143751,5810100,0.0,1.0
2010-02-23,57.89,58.38,56.22,56.66,38.8793347239553,10311000,0.0,1.0
2010-02-22,58.73,58.97,58.0,58.03,39.8194104135391,6994800,0.0,1.0
2010-02-19,57.59,58.48,57.31,58.25,39.9703714731803,8005800,0.0,1.0
2010-02-18,57.15,58.05,56.85,57.81,39.6684493538979,6844000,0.0,1.0
2010-02-17,58.05,58.35,57.22,57.5,39.4557314971308,8450800,0.0,1.0
2010-02-16,56.77,57.24,56.19,57.12,39.1949805759324,7364200,0.0,1.0
2010-02-12,55.09,56.55,54.61,56.2,38.5636888719783,13447700,0.0,1.0
2010-02-11,53.1,56.27,52.67,56.15,38.5293795402416,16405500,0.0,1.0
2010-02-10,53.65,54.05,52.45,53.15,36.4708196360435,8581500,0.0,1.0
2010-02-09,52.7,54.25,52.55,53.53,36.7315705572419,15494200,0.0,1.0
2010-02-08,51.64,52.15,50.5,50.78,34.844557311727,8668700,0.0,1.0
2010-02-05,51.21,51.98,50.69,51.75,35.5101583474177,15988800,0.0,1.0
2010-02-04,52.8,52.86,51.38,51.4,35.2699930252613,11640200,0.0,1.0
2010-02-03,53.2,54.0,53.1,53.39,36.6355044283793,6340800,0.0,1.0
2010-02-02,53.48,53.72,52.62,53.55,36.7452942899366,7665400,0.0,1.0
2010-02-01,52.82,53.5,52.5,52.94,36.3267204427496,7159100,0.0,1.0
2010-01-29,52.78,53.78,52.0,52.24,35.8463897984367,13962000,0.0,1.0
2010-01-28,53.82,53.825,51.2,51.86,35.5856388772383,15623100,0.0,1.0
2010-01-27,52.96,53.84,51.03,53.44,36.669813760116,34041000,0.0,1.0
2010-01-26,54.99,56.94,54.6,55.85,38.3235235498218,15218300,0.0,1.0
2010-01-25,55.16,56.19,54.83,55.14,37.8363310391616,9777300,0.0,1.0
2010-01-22,56.58,57.5389,54.02,54.25,37.2256249342495,14757600,0.0,1.0
2010-01-21,59.5,59.9,56.7,56.85,39.0097101845545,13874900,0.0,1.0
2010-01-20,60.17,60.43,59.31,59.76,41.0065132916267,6953500,0.0,1.0
2010-01-19,59.76,61.2,59.35,60.93,41.809351654264,8056500,0.0,1.0
2010-01-15,61.45,61.67,60.01,60.12,41.2535404801305,9397000,0.42,1.0
2010-01-14,62.1,62.84,61.75,61.98,42.2347941684587,6224100,0.0,1.0
2010-01-13,62.1,62.78,61.38,62.33,42.4732933288162,8398700,0.0,1.0
2010-01-12,63.01,63.16,61.18,62.24,42.4119649732957,13561900,0.0,1.0
2010-01-11,60.95,64.42,60.85,64.13,43.6998604392264,21958800,0.0,1.0
2010-01-08,59.25,60.37,59.25,60.34,41.1172552456405,6651300,0.0,1.0
2010-01-07,59.3,59.905,58.65,59.67,40.6606997100989,5432900,0.0,1.0
2010-01-06,59.18,59.93,59.0505,59.43,40.4971574287108,4718800,0.0,1.0
2010-01-05,58.55,59.44,58.23,59.25,40.3745007176698,5697200,0.0,1.0
2010-01-04,57.65,59.19,57.51,58.55,39.8975023969547,7325600,0.0,1.0
2009-12-31,57.6,57.96,56.99,56.99,38.8344775679325,3859700,0.0,1.0
2009-12-30,57.98,58.22,57.75,58.05,39.5567893107297,3479800,0.0,1.0
2009-12-29,58.57,58.74,58.125,58.18,39.6453747131482,2879300,0.0,1.0
2009-12-28,58.5,58.68,58.1722,58.51,39.8702453500567,3789800,0.0,1.0
2009-12-24,58.35,58.63,58.19,58.33,39.7475886390157,1507800,0.0,1.0
2009-12-23,58.05,58.57,57.89,58.32,39.7407743772912,4047700,0.0,1.0
2009-12-22,57.56,57.98,57.32,57.89,39.4477611231377,4280000,0.0,1.0
2009-12-21,57.56,57.93,57.2957,57.6,39.2501475331271,5339700,0.0,1.0
2009-12-18,58.07,58.096,56.72,57.19,38.9707628024226,7236400,0.0,1.0
2009-12-17,57.93,57.99,57.01,57.53,39.2024477010556,5700400,0.0,1.0
2009-12-16,58.43,58.85,58.0,58.23,39.6794460217707,6738800,0.0,1.0
2009-12-15,58.22,58.44,57.8,58.2,39.6590032365972,4950100,0.0,1.0
2009-12-14,58.0,58.45,57.75,58.3,39.7271458538422,4585300,0.0,1.0
2009-12-11,57.24,57.65,56.64,57.51,39.1888191776066,5364700,0.0,1.0
2009-12-10,56.91,57.27,56.51,56.94,38.80040625931,6303900,0.0,1.0
2009-12-09,56.36,56.59,55.4,56.18,38.2825223682479,8552300,0.0,1.0
2009-12-08,57.14,57.19,56.25,56.38,38.418807602738,6480000,0.0,1.0
2009-12-07,58.42,58.42,57.315,57.56,39.2228904862291,6834500,0.0,1.0
2009-12-04,59.13,59.62,57.26,58.3,39.7271458538422,10448100,0.0,1.0
2009-12-03,59.12,60.0,58.0,58.2,39.6590032365972,7593300,0.0,1.0
2009-12-02,59.85,60.08,58.55,58.94,40.1632586042103,7872000,0.0,1.0
2009-12-01,59.24,60.25,59.05,59.68,40.6675139718234,9823800,0.0,1.0
2009-11-30,57.82,58.51,57.31,58.39,39.7884742093627,9718500,0.0,1.0
2009-11-27,57.04,58.33,56.75,57.45,39.1479336072596,5189600,0.0,1.0
2009-11-25,58.02,59.34,57.45,59.04,40.2314012214553,6236500,0.0,1.0
2009-11-24,58.11,58.37,57.24,58.0,39.5227180021072,6625800,0.0,1.0
2009-11-23,58.96,59.83,57.96,58.14,39.6181176662502,9476000,0.0,1.0
2009-11-20,58.1,58.24,57.04,57.95,39.4886466934847,8698100,0.0,1.0
2009-11-19,58.72,58.74,57.6,58.61,39.9383879673017,8235500,0.0,1.0
2009-11-18,59.96,60.14,59.0,59.41,40.4835289052618,6626100,0.0,1.0
2009-11-17,60.05,60.17,59.05,59.88,40.8037992063134,7096000,0.0,1.0
2009-11-16,59.5,60.9,59.25,60.4,41.1581408159875,8333600,0.0,1.0
2009-11-13,58.85,59.25,58.2,58.78,40.0542304166183,6442100,0.0,1.0
2009-11-12,59.83,60.12,58.18,58.57,39.9111309204037,7588100,0.0,1.0
2009-11-11,60.76,60.82,59.47,60.06,40.9264559173544,7496100,0.0,1.0
2009-11-10,59.83,60.33,59.07,59.96,40.8583133001094,8872900,0.0,1.0
2009-11-09,58.38,60.09,58.24,60.0,40.8855703470074,12250500,0.0,1.0
2009-11-06,57.38,58.2,56.54,57.6,39.2501475331271,6160600,0.0,1.0
2009-11-05,56.74,58.09,56.59,57.99,39.5159037403827,6843500,0.0,1.0
2009-11-04,56.93,57.83,56.1,56.22,38.3097794151459,8643700,0.0,1.0
2009-11-03,54.98,56.73,54.64,56.46,38.473321696534,7770500,0.0,1.0
2009-11-02,55.7,56.72,54.26,55.49,37.8123383092574,9967300,0.0,1.0
2009-10-30,57.09,57.9,54.64,55.06,37.5193250551038,12047400,0.0,1.0
2009-10-29,55.3,57.34,55.02,57.25,39.0116483727696,9873200,0.0,1.0
2009-10-28,56.22,57.06,54.42,54.43,37.0900265664602,12086300,0.0,1.0
2009-10-27,56.9,57.6,56.39,56.69,38.6300497161975,10948800,0.0,1.0
2009-10-26,57.99,59.08,56.8307,57.07,38.8889916617286,9793200,0.0,1.0
2009-10-23,58.61,59.59,57.43,57.6,39.2501475331271,8775700,0.0,1.0
2009-10-22,57.8,58.9,56.3,58.74,40.0269733697203,11376500,0.42,1.0
2009-10-21,59.05,60.12,58.23,58.4,39.5127661391424,17064300,0.0,1.0
2009-10-20,61.17,61.28,58.37,59.61,40.3314381772993,33896900,0.0,1.0
2009-10-19,54.89,58.2,54.86,57.85,39.1406424854347,18786400,0.0,1.0
2009-10-16,54.11,54.75,53.62,54.57,36.9214323324144,8837900,0.0,1.0
2009-10-15,54.0,54.79,53.51,54.77,37.0567500246717,7367400,0.0,1.0
2009-10-14,53.52,54.51,53.05,54.51,36.8808370247372,9191300,0.0,1.0
2009-10-13,52.9,53.19,52.08,52.74,35.6832754482597,6511700,0.0,1.0
2009-10-12,53.99,54.0,52.81,53.05,35.8930178712586,6686100,0.0,1.0
2009-10-09,52.51,53.7,52.31,53.64,36.2922050634178,8049900,0.0,1.0
2009-10-08,52.53,53.26,51.76,53.09,35.9200814097101,11193400,0.0,1.0
2009-10-07,51.25,52.0791,51.25,51.9,35.1149411407789,7437300,0.0,1.0
2009-10-06,51.4,52.39,50.69,51.7,34.9796234485216,9776300,0.0,1.0
2009-10-05,49.2,50.8,49.05,50.75,34.3368644102992,8668000,0.0,1.0
2009-10-02,48.68,49.45,47.5,48.83,33.0378145646288,10681200,0.0,1.0
2009-10-01,50.82,51.09,49.3,49.45,33.4572994106265,12845600,0.0,1.0
2009-09-30,52.2,52.47,50.37,51.33,34.7292857178455,10647200,0.0,1.0
2009-09-29,52.23,52.89,51.49,51.6,34.9119646023929,7536500,0.0,1.0
2009-09-28,51.75,52.4,51.25,52.18,35.3043859099392,6040400,0.0,1.0
2009-09-25,52.17,52.72,51.05,51.2,34.6413292178782,10786700,0.0,1.0
2009-09-24,53.28,53.8,51.1,51.85,35.0811117177146,11799300,0.0,1.0
2009-09-23,54.43,54.71,53.11,53.14,35.9539108327744,9615400,0.0,1.0
2009-09-22,52.99,54.43,52.86,54.34,36.7658169863184,11179500,0.0,1.0
2009-09-21,52.68,53.43,51.82,52.46,35.4938306790995,10109400,0.0,1.0
2009-09-18,54.11,54.49,52.94,53.42,36.1433556019347,12397800,0.0,1.0
2009-09-17,52.59,54.47,52.51,53.89,36.4613521787394,15284900,0.0,1.0
2009-09-16,52.31,52.94,51.94,52.62,35.6020848329053,12789100,0.0,1.0
2009-09-15,49.11,52.12,48.65,51.7,34.9796234485216,20593500,0.0,1.0
2009-09-14,48.02,49.1,47.75,48.77,32.9972192569516,6909200,0.0,1.0
2009-09-11,48.72,49.11,47.81,48.53,32.8348380262428,9760200,0.0,1.0
2009-09-10,48.13,48.75,47.63,48.69,32.9430921800487,8196200,0.0,1.0
2009-09-09,47.04,48.75,46.5,48.41,32.7536474108884,12361900,0.0,1.0
2009-09-08,46.9,47.27,46.36,46.97,31.7793600266356,7448100,0.0,1.0
2009-09-04,45.03,46.32,44.84,46.11,31.197493949929,7398500,0.0,1.0
2009-09-03,44.31,45.12,43.63,45.04,30.4735442963523,8784300,0.0,1.0
2009-09-02,43.84,44.04,43.19,43.51,29.4383639505836,8886000,0.0,1.0
2009-09-01,44.9,46.51,43.74,43.84,29.6616381428083,13899800,0.0,1.0
2009-08-31,45.77,45.9,44.9,45.31,30.6562231808997,10475100,0.0,1.0
2009-08-28,47.58,48.0,46.26,46.71,31.603447026701,7568400,0.0,1.0
2009-08-27,47.0,47.36,45.92,47.08,31.8537847573771,8307200,0.0,1.0
2009-08-26,47.71,47.76,46.75,47.25,31.9688047957958,7900100,0.0,1.0
2009-08-25,47.79,48.33,47.36,47.83,32.3612261033421,9574900,0.0,1.0
2009-08-24,47.9,48.93,47.34,47.56,32.1785472187947,9772600,0.0,1.0
2009-08-21,46.03,47.33,45.62,47.3,32.0026342188602,12327500,0.0,1.0
2009-08-20,44.93,45.64,44.66,45.5,30.7847749885441,6887900,0.0,1.0
2009-08-19,44.0,45.75,43.6,45.17,30.5615007963195,9045000,0.0,1.0
2009-08-18,44.2,45.28,44.06,45.11,30.5209054886423,8892000,0.0,1.0
