,MSTR_Open,MSTR_High,MSTR_Low,MSTR_Close,MSTR_Adj Close,MSTR_Volume,MSTR_Dividend Amount,MSTR_Split Coefficient
2024-02-08,530.0,588.46,525.05,587.81,58.781,2263110,0.0,1.0
2024-02-07,499.47,508.63,467.49,508.01,50.801,1099748,0.0,1.0
2024-02-06,493.3,509.1923,493.12,498.0,49.8,689874,0.0,1.0
2024-02-05,502.0,503.48,482.0,490.6,49.06,859930,0.0,1.0
2024-02-02,497.25,509.0,491.0001,500.1,50.01,609800,0.0,1.0
2024-02-01,501.8,515.06,495.9601,503.48,50.348,628083,0.0,1.0
2024-01-31,508.0,527.89,499.4275,501.21,50.121,937963,0.0,1.0
2024-01-30,516.98,525.7999,507.64,519.51,51.951,738813,0.0,1.0
2024-01-29,500.0,524.97,490.21,513.81,51.381,1364889,0.0,1.0
2024-01-26,470.0,500.95,464.75,494.5,49.45,1466040,0.0,1.0
2024-01-25,452.32,464.0,445.8892,457.78,45.778,660846,0.0,1.0
2024-01-24,460.0,462.0,445.05,450.99,45.099,800003,0.0,1.0
2024-01-23,450.0,459.8171,438.74,450.19,45.019,1171607,0.0,1.0
2024-01-22,468.0,483.9599,455.39,470.19,47.019,1143145,0.0,1.0
2024-01-19,484.5,487.2,465.0,481.0,48.1,1177173,0.0,1.0
2024-01-18,500.0,522.0,477.85,486.6,48.66,1660492,0.0,1.0
2024-01-17,474.23,499.1,474.23,499.0,49.9,976587,0.0,1.0
2024-01-16,479.0,489.48,467.0,482.14,48.214,1645349,0.0,1.0
2024-01-12,525.02,525.89,481.0,485.53,48.553,2740278,0.0,1.0
2024-01-11,598.99,611.0,530.3,536.18,53.618,2570391,0.0,1.0
2024-01-10,566.68,586.9999,553.8411,565.67,56.567,1640946,0.0,1.0
2024-01-09,600.0,602.78,571.2501,577.29,57.729,1434643,0.0,1.0
2024-01-08,640.0,646.88,586.52,598.01,59.801,2514255,0.0,1.0
2024-01-05,648.71,654.03,630.03,631.08,63.108,922605,0.0,1.0
2024-01-04,638.6,668.0,628.45,655.81,65.581,1119272,0.0,1.0
2024-01-03,643.22,658.55,625.3,631.06,63.106,1880569,0.0,1.0
2024-01-02,692.49,727.77,680.0001,685.15,68.515,2207441,0.0,1.0
2023-12-29,674.83,680.0,617.17,631.62,63.162,1581804,0.0,1.0
2023-12-28,654.69,689.35,653.515,667.88,66.788,1580768,0.0,1.0
2023-12-27,613.8,673.82,612.01,670.71,67.071,2112590,0.0,1.0
2023-12-26,609.49,615.55,596.49,603.89,60.389,1204709,0.0,1.0
2023-12-22,581.96,622.58,578.7,619.24,61.924,1261980,0.0,1.0
2023-12-21,588.1,591.3199,574.4,581.95,58.195,715926,0.0,1.0
2023-12-20,589.77,599.5693,572.1,573.47,57.347,1378475,0.0,1.0
2023-12-19,583.5,590.41,564.51,571.3,57.13,867512,0.0,1.0
2023-12-18,561.1,579.0,559.0,571.9,57.19,850328,0.0,1.0
2023-12-15,575.0,575.23,564.65,570.41,57.041,988031,0.0,1.0
2023-12-14,588.0,590.0,575.65,582.37,58.237,916693,0.0,1.0
2023-12-13,557.59,586.0,552.29,586.0,58.6,969955,0.0,1.0
2023-12-12,560.0,566.97,549.01,558.32,55.832,711930,0.0,1.0
2023-12-11,574.11,577.88,546.1789,555.8,55.58,1341062,0.0,1.0
2023-12-08,573.48,599.39,572.81,599.39,59.939,953073,0.0,1.0
2023-12-07,557.2,578.06,552.1,571.09,57.109,573573,0.0,1.0
2023-12-06,585.12,586.555,566.135,568.885,56.8885,945673,0.0,1.0
2023-12-05,566.0,589.9,563.3837,577.5,57.75,1446782,0.0,1.0
2023-12-04,567.0,577.77,550.0,563.22,56.322,1752961,0.0,1.0
2023-12-01,503.53,529.8,503.37,527.68,52.768,1404062,0.0,1.0
2023-11-30,498.0,504.99,487.3139,498.3,49.83,740515,0.0,1.0
2023-11-29,507.98,513.5,497.0,507.1,50.71,656929,0.0,1.0
2023-11-28,505.12,515.27,498.25,505.87,50.587,887676,0.0,1.0
2023-11-27,505.75,514.8,495.3,495.38,49.538,1055531,0.0,1.0
2023-11-24,510.0,526.7899,505.53,520.24,52.024,907413,0.0,1.0
2023-11-22,494.0,509.44,481.08,507.88,50.788,733986,0.0,1.0
2023-11-21,497.99,503.14,484.53,493.04,49.304,795577,0.0,1.0
2023-11-20,492.01,512.5199,492.01,508.53,50.853,1060337,0.0,1.0
2023-11-17,492.65,495.91,483.39,486.22,48.622,750797,0.0,1.0
2023-11-16,494.0,502.77,482.97,489.08,48.908,1146391,0.0,1.0
2023-11-15,486.34,509.28,480.67,505.95,50.595,1450157,0.0,1.0
2023-11-14,506.7,506.99,460.0,480.0,48.0,1661942,0.0,1.0
2023-11-13,502.0,506.895,486.77,504.88,50.488,925056,0.0,1.0
2023-11-10,504.0,513.315,494.535,509.18,50.918,947170,0.0,1.0
2023-11-09,498.29,535.21,485.89,494.07,49.407,2113891,0.0,1.0
2023-11-08,469.08,478.6,458.49,474.5,47.45,789402,0.0,1.0
2023-11-07,454.0,474.87,449.0,473.55,47.355,724772,0.0,1.0
2023-11-06,461.02,472.9899,451.01,459.63,45.963,782709,0.0,1.0
2023-11-03,444.98,464.19,441.4,453.95,45.395,945306,0.0,1.0
2023-11-02,440.48,454.05,424.0,453.63,45.363,1184338,0.0,1.0
2023-11-01,429.62,430.0,412.36,426.67,42.667,752180,0.0,1.0
2023-10-31,416.5,423.7699,410.0501,423.39,42.339,615351,0.0,1.0
2023-10-30,423.0,434.65,410.0,420.22,42.022,825838,0.0,1.0
2023-10-27,420.0,421.46,398.203,406.76,40.676,733561,0.0,1.0
2023-10-26,420.0,430.0,406.23,413.45,41.345,1006899,0.0,1.0
2023-10-25,434.79,449.49,425.11,433.22,43.322,1260093,0.0,1.0
2023-10-24,408.39,438.99,401.27,424.87,42.487,2246730,0.0,1.0
2023-10-23,355.35,383.9,346.09,377.49,37.749,1281472,0.0,1.0
2023-10-20,353.65,362.0,344.21,348.04,34.804,876361,0.0,1.0
2023-10-19,330.72,348.78,328.14,342.35,34.235,535578,0.0,1.0
2023-10-18,335.89,338.255,326.46,329.14,32.914,368667,0.0,1.0
2023-10-17,321.34,340.9093,321.34,335.41,33.541,615097,0.0,1.0
2023-10-16,338.0,353.0,321.05,325.8,32.58,1258418,0.0,1.0
2023-10-13,327.62,327.62,314.25,318.22,31.822,397102,0.0,1.0
2023-10-12,335.0,335.0,320.86,323.6,32.36,445109,0.0,1.0
2023-10-11,338.6,340.27,330.35,334.61,33.461,306504,0.0,1.0
2023-10-10,341.24,346.47,337.01,340.46,34.046,386672,0.0,1.0
2023-10-09,331.53,344.24,331.43,340.45,34.045,380717,0.0,1.0
2023-10-06,320.0,341.7816,319.1718,340.63,34.063,473150,0.0,1.0
2023-10-05,323.79,328.0,315.1809,323.42,32.342,410579,0.0,1.0
2023-10-04,314.85,323.93,307.1101,320.4,32.04,493757,0.0,1.0
2023-10-03,323.9,326.0,311.0,311.33,31.133,645252,0.0,1.0
2023-10-02,346.57,352.84,327.5201,329.49,32.949,853511,0.0,1.0
2023-09-29,332.72,334.48,324.9,328.28,32.828,391974,0.0,1.0
2023-09-28,319.8,337.5525,315.65,328.92,32.892,643196,0.0,1.0
2023-09-27,322.62,326.9,310.1,315.63,31.563,387585,0.0,1.0
2023-09-26,324.0,329.0,317.17,317.3,31.73,385673,0.0,1.0
2023-09-25,319.5,327.61,315.64,327.6,32.76,385092,0.0,1.0
2023-09-22,324.75,328.14,320.5666,322.81,32.281,283437,0.0,1.0
2023-09-21,325.8,328.6617,321.5934,326.06,32.606,366006,0.0,1.0
2023-09-20,343.5,344.34,333.04,333.47,33.347,383392,0.0,1.0
2023-09-19,344.11,350.195,333.5,339.26,33.926,557840,0.0,1.0
2023-09-18,351.25,356.3299,338.99,340.62,34.062,578136,0.0,1.0
2023-09-15,346.4,346.4,336.36,340.78,34.078,498799,0.0,1.0
2023-09-14,350.0,361.99,346.04,346.4,34.64,670032,0.0,1.0
2023-09-13,347.3,352.5614,340.6,341.84,34.184,478626,0.0,1.0
2023-09-12,355.0,367.6,345.299,347.76,34.776,765536,0.0,1.0
2023-09-11,355.0,356.61,336.0,342.68,34.268,753658,0.0,1.0
2023-09-08,352.42,356.28,347.0,356.28,35.628,459397,0.0,1.0
2023-09-07,346.5,356.82,337.84,353.07,35.307,492731,0.0,1.0
2023-09-06,349.5,359.0,345.2608,350.7,35.07,572536,0.0,1.0
2023-09-05,351.48,353.971,344.575,349.25,34.925,300775,0.0,1.0
2023-09-01,357.54,360.94,346.63,351.48,35.148,406849,0.0,1.0
2023-08-31,375.1,375.6658,354.24,357.53,35.753,605144,0.0,1.0
2023-08-30,375.1,377.32,367.6,371.68,37.168,605103,0.0,1.0
2023-08-29,342.23,387.9928,341.93,381.52,38.152,1528169,0.0,1.0
2023-08-28,339.36,350.38,338.545,344.37,34.437,353292,0.0,1.0
2023-08-25,339.68,344.9999,329.031,336.05,33.605,366504,0.0,1.0
2023-08-24,348.92,349.5,332.45,336.56,33.656,507733,0.0,1.0
2023-08-23,330.0,350.5247,327.5,346.4,34.64,520582,0.0,1.0
2023-08-22,341.48,345.2345,328.0,329.51,32.951,382654,0.0,1.0
2023-08-21,330.29,336.9839,325.0201,335.25,33.525,417215,0.0,1.0
2023-08-18,331.49,338.58,322.29,328.62,32.862,1101223,0.0,1.0
2023-08-17,361.6,365.5899,345.37,346.79,34.679,806074,0.0,1.0
2023-08-16,373.46,377.28,366.26,369.67,36.967,313621,0.0,1.0
2023-08-15,389.04,392.69,375.83,376.15,37.615,418408,0.0,1.0
2023-08-14,381.57,392.6,375.2764,388.83,38.883,382411,0.0,1.0
2023-08-11,378.01,388.0,372.1,384.31,38.431,334283,0.0,1.0
2023-08-10,380.32,390.06,372.0056,378.01,37.801,411372,0.0,1.0
2023-08-09,395.97,396.5,376.0,377.84,37.784,512089,0.0,1.0
2023-08-08,380.0,395.9999,374.72,389.48,38.948,771907,0.0,1.0
2023-08-07,371.03,373.56,357.7,370.82,37.082,696251,0.0,1.0
2023-08-04,390.01,395.76,374.45,376.97,37.697,551153,0.0,1.0
2023-08-03,400.01,402.3699,387.6245,389.91,38.991,653192,0.0,1.0
2023-08-02,434.98,437.0,401.18,407.33,40.733,1055940,0.0,1.0
2023-08-01,430.0,438.0,420.88,434.98,43.498,668565,0.0,1.0
2023-07-31,440.0,442.84,432.2,437.88,43.788,486969,0.0,1.0
2023-07-28,434.0,438.74,424.84,434.61,43.461,464240,0.0,1.0
2023-07-27,451.0,452.46,424.17,426.15,42.615,565513,0.0,1.0
2023-07-26,436.82,447.93,436.28,443.46,44.346,530049,0.0,1.0
2023-07-25,430.94,442.415,430.21,436.82,43.682,447851,0.0,1.0
2023-07-24,427.64,431.8699,412.93,430.935,43.0935,655487,0.0,1.0
2023-07-21,441.91,445.875,426.55,436.65,43.665,563413,0.0,1.0
2023-07-20,455.21,461.31,435.2,440.83,44.083,631719,0.0,1.0
2023-07-19,451.77,461.6,446.7628,453.1,45.31,550183,0.0,1.0
2023-07-18,449.48,454.0,435.0,445.795,44.5795,783635,0.0,1.0
2023-07-17,457.195,467.0,444.35,449.88,44.988,863314,0.0,1.0
2023-07-14,455.46,475.0916,447.18,458.86,45.886,1724352,0.0,1.0
2023-07-13,418.0,466.99,412.78,461.83,46.183,2078277,0.0,1.0
2023-07-12,418.0,420.98,405.24,413.49,41.349,923636,0.0,1.0
2023-07-11,401.0,415.0,396.92,412.3,41.23,1204900,0.0,1.0
2023-07-10,381.17,408.01,370.0466,407.71,40.771,997608,0.0,1.0
2023-07-07,373.59,392.0,373.59,380.74,38.074,941766,0.0,1.0
2023-07-06,380.59,385.01,362.0,376.55,37.655,892716,0.0,1.0
2023-07-05,367.01,382.9899,359.0958,378.11,37.811,1186804,0.0,1.0
2023-07-03,347.0,378.27,345.99,377.84,37.784,1106503,0.0,1.0
2023-06-30,349.97,352.75,322.26,342.42,34.242,1525508,0.0,1.0
2023-06-29,335.64,340.7867,328.5,340.255,34.0255,857415,0.0,1.0
2023-06-28,319.91,332.8099,318.45,325.61,32.561,659081,0.0,1.0
2023-06-27,312.3,327.99,311.527,324.88,32.488,877332,0.0,1.0
2023-06-26,324.0,328.6,301.085,305.74,30.574,1127283,0.0,1.0
2023-06-23,327.0,337.0,317.3,329.11,32.911,1561886,0.0,1.0
2023-06-22,332.49,337.45,313.13,327.23,32.723,1136363,0.0,1.0
2023-06-21,324.0,338.0,320.31,331.31,33.131,1927004,0.0,1.0
2023-06-20,300.0,315.18,289.69,313.4,31.34,1893929,0.0,1.0
2023-06-16,284.99,298.0,280.96,293.39,29.339,1423282,0.0,1.0
2023-06-15,274.15,281.38,266.0,277.92,27.792,785733,0.0,1.0
2023-06-14,284.11,286.15,276.73,282.88,28.288,399706,0.0,1.0
2023-06-13,284.3,284.88,274.95,283.82,28.382,443633,0.0,1.0
2023-06-12,279.125,281.66,275.0,277.7,27.77,371546,0.0,1.0
2023-06-09,293.5,295.76,280.505,282.33,28.233,567855,0.0,1.0
2023-06-08,289.69,297.244,283.57,290.93,29.093,485570,0.0,1.0
2023-06-07,298.82,302.27,288.0,290.81,29.081,675549,0.0,1.0
2023-06-06,270.0,304.565,266.55,298.82,29.882,1877948,0.0,1.0
2023-06-05,294.47,296.96,271.2,276.36,27.636,1404008,0.0,1.0
2023-06-02,305.27,306.0,290.64,302.13,30.213,726464,0.0,1.0
2023-06-01,298.5,307.725,295.6418,299.94,29.994,548898,0.0,1.0
2023-05-31,294.01,302.77,289.0,301.63,30.163,622366,0.0,1.0
2023-05-30,300.1,313.64,296.75,299.27,29.927,946635,0.0,1.0
2023-05-26,279.8,294.89,279.2,285.1,28.51,654984,0.0,1.0
2023-05-25,287.91,288.84,272.85,280.99,28.099,878367,0.0,1.0
2023-05-24,282.0,286.9479,276.63,284.43,28.443,806437,0.0,1.0
2023-05-23,299.19,301.2,288.26,289.33,28.933,643284,0.0,1.0
2023-05-22,287.78,297.06,286.02,294.12,29.412,591029,0.0,1.0
2023-05-19,290.9,291.96,282.575,288.28,28.828,373181,0.0,1.0
2023-05-18,289.0,297.21,280.0112,287.58,28.758,669631,0.0,1.0
2023-05-17,271.49,291.05,269.2603,290.57,29.057,611314,0.0,1.0
2023-05-16,277.5,282.9999,272.3713,273.44,27.344,465391,0.0,1.0
2023-05-15,280.0,286.88,276.0,282.5,28.25,650719,0.0,1.0
2023-05-12,284.9,286.59,266.51,271.0,27.1,1085052,0.0,1.0
2023-05-11,311.35,311.35,284.76,287.37,28.737,1542238,0.0,1.0
2023-05-10,313.24,325.65,305.0,315.11,31.511,1295162,0.0,1.0
2023-05-09,297.51,310.0,289.63,303.43,30.343,722048,0.0,1.0
2023-05-08,311.15,311.745,294.0,294.67,29.467,1042991,0.0,1.0
2023-05-05,313.0,328.7199,312.0,326.72,32.672,908214,0.0,1.0
2023-05-04,311.15,321.19,307.5,312.235,31.2235,715060,0.0,1.0
2023-05-03,320.49,321.89,301.68,304.25,30.425,1193008,0.0,1.0
2023-05-02,310.14,332.9265,305.13,328.01,32.801,1373302,0.0,1.0
2023-05-01,320.0,323.3591,304.2361,307.47,30.747,905513,0.0,1.0
2023-04-28,313.04,328.98,308.09,328.38,32.838,760730,0.0,1.0
2023-04-27,306.51,318.88,296.0101,318.64,31.864,1016515,0.0,1.0
2023-04-26,310.5,321.64,296.3,299.46,29.946,1067466,0.0,1.0
2023-04-25,282.36,296.89,280.15,290.91,29.091,569951,0.0,1.0
2023-04-24,291.03,297.9532,283.0,285.33,28.533,567638,0.0,1.0
2023-04-21,297.34,300.5,287.74,291.02,29.102,657618,0.0,1.0
2023-04-20,310.27,312.9,292.27,294.71,29.471,825639,0.0,1.0
2023-04-19,319.88,321.9909,312.9,314.72,31.472,623466,0.0,1.0
2023-04-18,325.0,334.0,324.0,329.85,32.985,1000052,0.0,1.0
2023-04-17,321.73,322.47,312.2,313.03,31.303,765284,0.0,1.0
2023-04-14,342.85,347.63,324.61,333.75,33.375,872087,0.0,1.0
2023-04-13,330.42,345.0,327.0,340.72,34.072,1113172,0.0,1.0
2023-04-12,334.25,335.745,318.3401,322.83,32.283,881248,0.0,1.0
2023-04-11,321.91,337.82,318.095,332.35,33.235,1426746,0.0,1.0
2023-04-10,290.0,312.94,285.0,312.78,31.278,1002575,0.0,1.0
2023-04-06,286.51,295.48,278.37,290.1,29.01,426123,0.0,1.0
2023-04-05,303.45,307.0,283.51,290.84,29.084,812388,0.0,1.0
2023-04-04,299.58,301.36,285.7429,298.98,29.898,623457,0.0,1.0
2023-04-03,290.99,300.9999,288.16,297.39,29.739,765375,0.0,1.0
2023-03-31,283.46,295.3995,280.0,292.32,29.232,1037982,0.0,1.0
2023-03-30,287.9,288.5,274.57,279.23,27.923,708072,0.0,1.0
2023-03-29,257.8,285.42,255.45,284.03,28.403,1010852,0.0,1.0
2023-03-28,236.77,248.535,232.5,248.26,24.826,672126,0.0,1.0
2023-03-27,259.86,260.2103,230.72,238.96,23.896,1133090,0.0,1.0
2023-03-24,259.14,263.4799,247.31,256.67,25.667,656994,0.0,1.0
2023-03-23,249.01,271.0,248.04,263.33,26.333,1124950,0.0,1.0
2023-03-22,276.0,278.0914,246.01,246.86,24.686,1112951,0.0,1.0
2023-03-21,268.99,278.9299,260.6501,273.38,27.338,881099,0.0,1.0
2023-03-20,280.43,281.73,258.37,263.96,26.396,1252422,0.0,1.0
2023-03-17,255.53,274.0,249.01,267.66,26.766,2022382,0.0,1.0
2023-03-16,225.18,245.1077,223.27,241.08,24.108,770061,0.0,1.0
2023-03-15,227.0,234.98,216.53,227.55,22.755,689542,0.0,1.0
2023-03-14,239.08,244.41,222.09,229.47,22.947,1130353,0.0,1.0
2023-03-13,202.02,229.62,196.35,223.16,22.316,1532955,0.0,1.0
2023-03-10,205.75,207.58,188.3,192.01,19.201,1330319,0.0,1.0
2023-03-09,230.35,231.43,210.11,210.82,21.082,824185,0.0,1.0
2023-03-08,230.4,234.94,227.0,232.72,23.272,470142,0.0,1.0
2023-03-07,236.0,241.0,230.93,231.44,23.144,493557,0.0,1.0
2023-03-06,249.35,252.04,237.05,237.45,23.745,477012,0.0,1.0
2023-03-03,240.2,252.335,236.85,246.91,24.691,760380,0.0,1.0
2023-03-02,248.99,253.8699,241.67,252.89,25.289,492847,0.0,1.0
2023-03-01,263.88,268.549,253.34,257.91,25.791,345219,0.0,1.0
2023-02-28,259.79,269.75,256.04,262.27,26.227,400603,0.0,1.0
2023-02-27,263.59,269.71,255.8279,258.65,25.865,349418,0.0,1.0
2023-02-24,261.42,262.05,248.87,255.8,25.58,503539,0.0,1.0
2023-02-23,270.95,275.59,261.59,265.75,26.575,301498,0.0,1.0
2023-02-22,266.38,273.48,262.44,268.58,26.858,421439,0.0,1.0
2023-02-21,286.24,290.74,267.54,269.92,26.992,571461,0.0,1.0
2023-02-17,283.29,297.41,273.85,294.05,29.405,552908,0.0,1.0
2023-02-16,296.0,315.0,282.84,284.03,28.403,970741,0.0,1.0
2023-02-15,275.58,299.73,272.0901,298.4,29.84,714287,0.0,1.0
2023-02-14,251.02,276.78,244.0005,271.14,27.114,672824,0.0,1.0
2023-02-13,239.03,250.65,236.5415,249.25,24.925,289402,0.0,1.0
2023-02-10,246.0,252.59,241.01,243.37,24.337,436236,0.0,1.0
2023-02-09,276.01,277.61,245.58,249.04,24.904,726813,0.0,1.0
2023-02-08,282.43,290.4085,271.66,275.96,27.596,315567,0.0,1.0
2023-02-07,279.75,287.33,270.3801,283.87,28.387,501338,0.0,1.0
2023-02-06,274.31,286.2299,271.1621,282.05,28.205,420617,0.0,1.0
2023-02-03,279.11,303.4,278.3829,284.76,28.476,630341,0.0,1.0
2023-02-02,275.0,302.8999,274.86,292.13,29.213,1041457,0.0,1.0
2023-02-01,251.0,273.6,244.25,267.92,26.792,655439,0.0,1.0
2023-01-31,249.0,257.76,248.0,251.73,25.173,378777,0.0,1.0
2023-01-30,252.35,258.85,239.42,245.69,24.569,534037,0.0,1.0
2023-01-27,240.0,262.1,240.0,258.36,25.836,629243,0.0,1.0
2023-01-26,253.03,254.99,236.99,245.32,24.532,412296,0.0,1.0
2023-01-25,240.4,247.523,232.15,245.84,24.584,374645,0.0,1.0
2023-01-24,247.0,251.02,241.85,247.5,24.75,315709,0.0,1.0
2023-01-23,240.95,250.5,235.765,250.215,25.0215,727551,0.0,1.0
2023-01-20,224.19,241.87,219.03,240.03,24.003,729935,0.0,1.0
2023-01-19,216.77,227.8699,214.49,221.45,22.145,494209,0.0,1.0
2023-01-18,237.0,242.03,209.62,221.19,22.119,1137771,0.0,1.0
2023-01-17,232.0,239.67,222.75,235.92,23.592,1086305,0.0,1.0
2023-01-13,206.0,222.17,202.695,216.97,21.697,845659,0.0,1.0
2023-01-12,203.65,213.43,189.31,210.17,21.017,996006,0.0,1.0
2023-01-11,189.0,196.45,184.11,194.76,19.476,665868,0.0,1.0
2023-01-10,174.35,190.97,169.995,190.0,19.0,652391,0.0,1.0
2023-01-09,170.0,181.87,165.4,175.01,17.501,714634,0.0,1.0
2023-01-06,152.61,161.89,147.1,160.45,16.045,492903,0.0,1.0
2023-01-05,160.54,160.54,149.77,156.56,15.656,409178,0.0,1.0
2023-01-04,146.8,165.695,145.9,165.06,16.506,1010300,0.0,1.0
2023-01-03,145.67,146.52,139.38,145.02,14.502,628309,0.0,1.0
2022-12-30,133.82,142.09,132.56,141.57,14.157,703392,0.0,1.0
2022-12-29,138.9,143.0,133.77,136.63,13.663,715666,0.0,1.0
2022-12-28,147.0,151.09,137.905,138.09,13.809,691996,0.0,1.0
2022-12-27,160.0,160.07,145.68,147.74,14.774,712800,0.0,1.0
2022-12-23,165.54,167.59,160.54,162.67,16.267,285922,0.0,1.0
2022-12-22,168.3,168.3,160.92,166.23,16.623,433319,0.0,1.0
2022-12-21,169.01,172.065,166.64,168.82,16.882,218421,0.0,1.0
2022-12-20,170.37,175.43,167.995,168.85,16.885,305941,0.0,1.0
2022-12-19,172.31,178.84,168.38,170.21,17.021,368425,0.0,1.0
2022-12-16,183.76,185.64,172.33,173.75,17.375,722735,0.0,1.0
2022-12-15,197.5,199.01,186.0,188.0,18.8,441106,0.0,1.0
2022-12-14,203.0,213.7799,201.91,202.73,20.273,529056,0.0,1.0
2022-12-13,206.45,211.84,195.52,201.81,20.181,438609,0.0,1.0
2022-12-12,199.0,200.485,194.7901,196.16,19.616,407685,0.0,1.0
2022-12-09,201.01,203.48,196.421,203.25,20.325,406445,0.0,1.0
2022-12-08,194.5,203.2705,190.23,202.57,20.257,316897,0.0,1.0
2022-12-07,192.61,198.97,190.28,193.49,19.349,296534,0.0,1.0
2022-12-06,194.6,197.84,187.39,195.52,19.552,385010,0.0,1.0
2022-12-05,208.5,210.73,187.25,195.67,19.567,771438,0.0,1.0
2022-12-02,195.68,211.49,195.342,206.94,20.694,593316,0.0,1.0
2022-12-01,197.19,206.531,196.0,198.98,19.898,423579,0.0,1.0
2022-11-30,189.2,198.32,181.0,198.09,19.809,661209,0.0,1.0
2022-11-29,180.2,182.51,175.6389,182.0,18.2,543966,0.0,1.0
2022-11-28,178.72,181.43,169.16,176.67,17.667,660089,0.0,1.0
2022-11-25,172.03,183.0,172.02,183.0,18.3,263416,0.0,1.0
2022-11-23,168.45,176.72,166.21,176.39,17.639,480205,0.0,1.0
2022-11-22,160.0,168.0,155.56,167.08,16.708,585608,0.0,1.0
2022-11-21,165.0,170.6542,152.3404,157.22,15.722,907652,0.0,1.0
2022-11-18,177.0,177.1475,162.13,170.12,17.012,822971,0.0,1.0
2022-11-17,165.65,175.4997,162.1301,173.88,17.388,506563,0.0,1.0
2022-11-16,163.53,170.48,160.0,169.44,16.944,681889,0.0,1.0
2022-11-15,174.0,177.47,165.13,171.53,17.153,702802,0.0,1.0
2022-11-14,171.31,179.1,164.35,165.9,16.59,797012,0.0,1.0
2022-11-11,162.52,178.1009,155.3,175.18,17.518,1644134,0.0,1.0
2022-11-10,189.0,198.3799,172.925,175.0,17.5,1909197,0.0,1.0
2022-11-09,195.0,209.06,168.5,170.36,17.036,2741898,0.0,1.0
2022-11-08,248.0,266.64,193.51,211.84,21.184,3123836,0.0,1.0
2022-11-07,271.41,273.8,260.0,266.64,26.664,376025,0.0,1.0
2022-11-04,261.12,277.35,250.6333,277.1,27.71,671338,0.0,1.0
2022-11-03,242.01,261.4,241.36,248.44,24.844,261819,0.0,1.0
2022-11-02,258.89,278.79,245.51,248.23,24.823,642666,0.0,1.0
2022-11-01,275.95,278.4477,257.19,257.2,25.72,311315,0.0,1.0
2022-10-31,278.9,283.8799,260.45,267.51,26.751,351989,0.0,1.0
2022-10-28,269.19,280.93,264.61,279.99,27.999,432497,0.0,1.0
2022-10-27,276.73,279.0,265.0001,270.56,27.056,247287,0.0,1.0
2022-10-26,269.55,290.0,266.88,272.72,27.272,666307,0.0,1.0
2022-10-25,240.0,270.0,240.0,268.69,26.869,640242,0.0,1.0
2022-10-24,233.0,244.9399,226.36,237.6,23.76,351440,0.0,1.0
2022-10-21,218.55,234.43,216.49,232.62,23.262,362554,0.0,1.0
2022-10-20,228.23,234.89,219.22,221.01,22.101,267550,0.0,1.0
2022-10-19,228.08,234.49,223.959,226.08,22.608,271305,0.0,1.0
2022-10-18,230.2,235.31,219.64,235.0,23.5,610315,0.0,1.0
2022-10-17,220.0,226.27,218.81,221.13,22.113,334410,0.0,1.0
2022-10-14,223.34,228.79,207.43,209.31,20.931,389522,0.0,1.0
2022-10-13,201.48,223.0,198.125,220.54,22.054,592348,0.0,1.0
2022-10-12,218.18,218.87,205.51,218.38,21.838,268169,0.0,1.0
2022-10-11,221.21,227.2639,212.205,216.37,21.637,347303,0.0,1.0
2022-10-10,219.62,231.86,215.26,220.65,22.065,370944,0.0,1.0
2022-10-07,234.0,236.0,217.66,220.3,22.03,372593,0.0,1.0
2022-10-06,242.19,249.1662,236.2501,241.67,24.167,270192,0.0,1.0
2022-10-05,240.94,245.75,232.44,242.19,24.219,525063,0.0,1.0
2022-10-04,235.84,249.12,235.0,248.74,24.874,650714,0.0,1.0
2022-10-03,213.9,228.42,212.14,224.52,22.452,433490,0.0,1.0
2022-09-30,208.51,226.04,207.11,212.26,21.226,400763,0.0,1.0
2022-09-29,214.25,216.31,205.55,211.82,21.182,396669,0.0,1.0
2022-09-28,207.6,221.86,207.5,220.47,22.047,465566,0.0,1.0
2022-09-27,212.84,219.22,201.0,206.07,20.607,675389,0.0,1.0
2022-09-26,191.82,205.5,191.5,200.18,20.018,585385,0.0,1.0
2022-09-23,188.7,191.92,183.49,191.45,19.145,599534,0.0,1.0
2022-09-22,196.89,198.4299,186.23,192.32,19.232,757271,0.0,1.0
2022-09-21,198.31,208.33,194.04,195.92,19.592,662097,0.0,1.0
2022-09-20,200.0,201.5,193.42,196.6,19.66,761499,0.0,1.0
2022-09-19,199.265,207.09,196.32,206.2,20.62,818390,0.0,1.0
2022-09-16,211.52,215.05,203.22,206.34,20.634,995088,0.0,1.0
2022-09-15,222.9,236.7,216.05,216.94,21.694,843164,0.0,1.0
2022-09-14,230.1,231.25,221.35,225.99,22.599,540334,0.0,1.0
2022-09-13,241.85,246.345,229.52,231.25,23.125,811092,0.0,1.0
2022-09-12,263.21,267.99,250.12,262.98,26.298,899767,0.0,1.0
2022-09-09,249.41,262.21,245.14,261.97,26.197,916069,0.0,1.0
2022-09-08,214.47,234.7,211.73,234.5,23.45,528633,0.0,1.0
2022-09-07,203.99,221.88,203.78,218.61,21.861,563201,0.0,1.0
2022-09-06,218.53,220.0,202.9,204.25,20.425,795504,0.0,1.0
2022-09-02,226.1,227.75,215.65,218.06,21.806,423842,0.0,1.0
2022-09-01,220.01,228.55,213.29,220.92,22.092,568061,0.0,1.0
