,POST_Open,POST_High,POST_Low,POST_Close,POST_Adj Close,POST_Volume,POST_Dividend Amount,POST_Split Coefficient
2023-04-25,88.5,89.49,88.255,89.06,89.06,286512,0.0,1.0
2023-04-24,88.18,88.61,88.16,88.54,88.54,308529,0.0,1.0
2023-04-21,88.89,88.93,88.0,88.21,88.21,258599,0.0,1.0
2023-04-20,88.28,88.795,87.71,88.3,88.3,272444,0.0,1.0
2023-04-19,88.58,88.6743,87.8,88.32,88.32,264780,0.0,1.0
2023-04-18,87.67,88.23,87.2,88.13,88.13,347787,0.0,1.0
2023-04-17,87.36,88.02,87.16,87.89,87.89,278495,0.0,1.0
2023-04-14,88.43,88.585,86.31,86.96,86.96,579001,0.0,1.0
2023-04-13,88.89,89.105,88.05,88.22,88.22,348934,0.0,1.0
2023-04-12,89.71,89.85,88.85,89.14,89.14,296025,0.0,1.0
2023-04-11,89.6,90.48,89.13,89.96,89.96,238568,0.0,1.0
2023-04-10,90.28,90.395,89.01,89.49,89.49,328843,0.0,1.0
2023-04-06,89.66,90.59,89.5,90.27,90.27,354263,0.0,1.0
2023-04-05,89.45,89.81,88.91,89.27,89.27,339408,0.0,1.0
2023-04-04,91.08,91.39,88.92,89.27,89.27,294285,0.0,1.0
2023-04-03,90.13,90.87,89.89,90.84,90.84,375714,0.0,1.0
2023-03-31,89.4,89.995,89.04,89.87,89.87,381174,0.0,1.0
2023-03-30,89.6,90.015,88.67,89.0,89.0,315086,0.0,1.0
2023-03-29,90.39,90.67,89.44,89.64,89.64,251120,0.0,1.0
2023-03-28,90.13,90.96,89.8,90.03,90.03,350006,0.0,1.0
2023-03-27,89.6,90.06,89.43,89.84,89.84,320352,0.0,1.0
2023-03-24,87.27,89.06,87.05,89.04,89.04,252853,0.0,1.0
2023-03-23,86.87,88.2,86.74,87.27,87.27,384357,0.0,1.0
2023-03-22,87.97,88.39,86.735,86.75,86.75,272205,0.0,1.0
2023-03-21,88.02,88.16,87.1175,87.92,87.92,418318,0.0,1.0
2023-03-20,85.73,88.01,85.111,87.12,87.12,369384,0.0,1.0
2023-03-17,86.08,86.22,84.435,85.09,85.09,942882,0.0,1.0
2023-03-16,88.73,88.97,85.87,86.75,86.75,556534,0.0,1.0
2023-03-15,86.59,86.92,85.67,86.51,86.51,513714,0.0,1.0
2023-03-14,86.93,88.18,86.69,87.59,87.59,373717,0.0,1.0
2023-03-13,86.47,88.16,85.91,86.19,86.19,695515,0.0,1.0
2023-03-10,87.54,88.31,86.995,87.21,87.21,540181,0.0,1.0
2023-03-09,89.72,90.2,87.79,87.81,87.81,470910,0.0,1.0
2023-03-08,89.68,89.94,88.69,89.45,89.45,569126,0.0,1.0
2023-03-07,89.63,90.71,88.98,89.32,89.32,441778,0.0,1.0
2023-03-06,91.47,91.47,89.17,89.77,89.77,645195,0.0,1.0
2023-03-03,90.7,91.98,90.21,91.85,91.85,548726,0.0,1.0
2023-03-02,89.71,90.91,89.515,90.9,90.9,409649,0.0,1.0
2023-03-01,89.39,89.77,87.975,89.68,89.68,532654,0.0,1.0
2023-02-28,91.19,91.3,89.87,89.96,89.96,385233,0.0,1.0
2023-02-27,92.01,92.4,90.55,91.35,91.35,396909,0.0,1.0
2023-02-24,92.67,92.975,91.48,91.72,91.72,275921,0.0,1.0
2023-02-23,92.49,93.67,92.04,92.98,92.98,402975,0.0,1.0
2023-02-22,91.95,92.685,91.88,92.35,92.35,478785,0.0,1.0
2023-02-21,91.27,92.0959,91.165,91.6,91.6,354418,0.0,1.0
2023-02-17,90.79,92.71,90.79,91.98,91.98,508577,0.0,1.0
2023-02-16,89.55,90.82,89.52,90.49,90.49,471790,0.0,1.0
2023-02-15,89.37,90.16,88.735,90.0,90.0,527109,0.0,1.0
2023-02-14,91.49,91.49,89.15,89.97,89.97,550695,0.0,1.0
2023-02-13,91.73,91.81,90.86,91.23,91.23,371080,0.0,1.0
2023-02-10,89.97,92.055,89.49,91.73,91.73,506846,0.0,1.0
2023-02-09,93.39,94.59,89.37,89.68,89.68,1190643,0.0,1.0
2023-02-08,93.68,94.1289,93.34,93.62,93.62,241657,0.0,1.0
2023-02-07,95.03,95.03,93.81,94.44,94.44,384207,0.0,1.0
2023-02-06,96.69,98.84,94.42,95.52,95.52,509986,0.0,1.0
2023-02-03,95.95,96.1185,92.22,95.35,95.35,890972,0.0,1.0
2023-02-02,94.73,94.895,92.83,94.06,94.06,602748,0.0,1.0
2023-02-01,94.64,95.76,94.075,95.16,95.16,526166,0.0,1.0
2023-01-31,92.95,94.95,92.43,94.95,94.95,420368,0.0,1.0
2023-01-30,91.18,92.51,91.18,92.41,92.41,291730,0.0,1.0
2023-01-27,91.26,91.63,90.155,91.07,91.07,365495,0.0,1.0
2023-01-26,90.06,91.34,88.3,91.29,91.29,511199,0.0,1.0
2023-01-25,89.35,90.65,89.26,90.32,90.32,417841,0.0,1.0
2023-01-24,89.58,90.87,88.65,89.69,89.69,379063,0.0,1.0
2023-01-23,90.69,91.17,89.72,89.78,89.78,353399,0.0,1.0
2023-01-20,90.88,91.22,89.7,90.69,90.69,450370,0.0,1.0
2023-01-19,91.64,92.68,90.86,90.96,90.96,356697,0.0,1.0
2023-01-18,95.01,95.24,92.35,92.36,92.36,443657,0.0,1.0
2023-01-17,94.33,96.365,94.215,94.94,94.94,529005,0.0,1.0
2023-01-13,93.43,94.555,93.36,93.97,93.97,302011,0.0,1.0
2023-01-12,94.09,94.91,93.13,93.55,93.55,216188,0.0,1.0
2023-01-11,95.06,95.41,93.5,93.92,93.92,410376,0.0,1.0
2023-01-10,94.73,95.83,94.52,94.56,94.56,330791,0.0,1.0
2023-01-09,95.22,95.895,94.47,94.49,94.49,326226,0.0,1.0
2023-01-06,94.49,96.2,94.44,95.47,95.47,390314,0.0,1.0
2023-01-05,92.37,93.74,91.44,93.71,93.71,639229,0.0,1.0
2023-01-04,89.8,92.29,89.63,92.26,92.26,495973,0.0,1.0
2023-01-03,90.05,90.38,89.14,89.96,89.96,492319,0.0,1.0
2022-12-30,90.14,90.37,89.69,90.26,90.26,348163,0.0,1.0
2022-12-29,90.54,90.93,89.855,90.23,90.23,225234,0.0,1.0
2022-12-28,91.46,91.84,90.21,90.34,90.34,229063,0.0,1.0
2022-12-27,91.3,91.88,91.19,91.53,91.53,205835,0.0,1.0
2022-12-23,90.19,91.11,89.78,91.11,91.11,193871,0.0,1.0
2022-12-22,90.29,90.55,89.49,90.5,90.5,219004,0.0,1.0
2022-12-21,90.4,91.39,90.18,90.85,90.85,369689,0.0,1.0
2022-12-20,90.0,90.48,89.35,90.12,90.12,476637,0.0,1.0
2022-12-19,90.43,92.295,89.93,90.18,90.18,377863,0.0,1.0
2022-12-16,90.77,91.604,89.57,90.81,90.81,743270,0.0,1.0
2022-12-15,91.85,92.27,90.92,91.46,91.46,339548,0.0,1.0
2022-12-14,90.86,92.815,90.86,92.52,92.52,502864,0.0,1.0
2022-12-13,92.16,92.35,90.73,90.87,90.87,381476,0.0,1.0
2022-12-12,91.4,91.85,90.8,91.42,91.42,449448,0.0,1.0
2022-12-09,91.61,92.17,90.95,90.97,90.97,374487,0.0,1.0
2022-12-08,92.11,93.14,91.465,92.03,92.03,410536,0.0,1.0
2022-12-07,93.1,93.63,92.1768,92.39,92.39,524313,0.0,1.0
2022-12-06,94.56,94.91,92.441,93.35,93.35,551897,0.0,1.0
2022-12-05,95.0,95.0,94.03,94.75,94.75,244325,0.0,1.0
2022-12-02,93.83,95.83,93.5,95.75,95.75,537213,0.0,1.0
2022-12-01,94.03,94.915,93.03,94.09,94.09,612692,0.0,1.0
2022-11-30,92.86,94.085,92.045,93.61,93.61,864408,0.0,1.0
2022-11-29,93.07,93.49,92.26,92.77,92.77,446334,0.0,1.0
2022-11-28,92.37,93.2025,92.37,92.66,92.66,442237,0.0,1.0
2022-11-25,93.83,93.98,92.45,92.92,92.92,255868,0.0,1.0
2022-11-23,94.0,94.54,93.51,93.86,93.86,487102,0.0,1.0
2022-11-22,92.58,93.87,92.435,93.83,93.83,521926,0.0,1.0
2022-11-21,88.73,92.65,88.33,92.47,92.47,930858,0.0,1.0
2022-11-18,91.99,92.66,88.01,88.95,88.95,1067730,0.0,1.0
2022-11-17,89.61,90.415,88.36,89.61,89.61,657755,0.0,1.0
2022-11-16,87.33,89.745,87.14,89.57,89.57,467490,0.0,1.0
2022-11-15,86.43,88.5,85.18,86.89,86.89,590515,0.0,1.0
2022-11-14,86.23,88.03,85.9,85.95,85.95,293522,0.0,1.0
2022-11-11,89.46,89.46,84.51,86.19,86.19,591139,0.0,1.0
2022-11-10,90.6,90.79,87.83,89.13,89.13,330695,0.0,1.0
2022-11-09,88.77,89.53,88.45,88.88,88.88,297667,0.0,1.0
2022-11-08,87.95,89.9,87.95,89.3,89.3,284683,0.0,1.0
2022-11-07,86.71,88.22,86.33,88.03,88.03,470687,0.0,1.0
2022-11-04,86.82,86.82,84.92,86.44,86.44,609959,0.0,1.0
2022-11-03,87.9,88.31,85.63,85.97,85.97,857205,0.0,1.0
2022-11-02,91.09,91.89,88.92,89.05,89.05,509739,0.0,1.0
2022-11-01,90.97,92.26,90.3856,91.26,91.26,532275,0.0,1.0
2022-10-31,90.51,91.18,90.1,90.42,90.42,493135,0.0,1.0
2022-10-28,90.16,91.67,89.975,90.7,90.7,450989,0.0,1.0
2022-10-27,88.78,90.32,88.73,89.48,89.48,219751,0.0,1.0
2022-10-26,89.08,89.6,87.79,88.16,88.16,264926,0.0,1.0
2022-10-25,87.19,89.15,86.805,88.56,88.56,450987,0.0,1.0
2022-10-24,85.61,87.2,85.61,87.02,87.02,275997,0.0,1.0
2022-10-21,83.95,85.44,83.19,85.19,85.19,361171,0.0,1.0
2022-10-20,86.26,86.42,83.78,83.78,83.78,301837,0.0,1.0
2022-10-19,87.17,87.43,84.97,86.25,86.25,422229,0.0,1.0
2022-10-18,87.45,88.35,86.95,87.38,87.38,453486,0.0,1.0
2022-10-17,86.75,87.3099,85.79,86.37,86.37,435812,0.0,1.0
2022-10-14,87.33,87.94,86.14,86.25,86.25,552656,0.0,1.0
2022-10-13,83.75,87.47,83.39,87.24,87.24,341910,0.0,1.0
2022-10-12,84.52,84.69,83.71,84.46,84.46,305106,0.0,1.0
2022-10-11,82.56,85.045,82.51,84.13,84.13,435290,0.0,1.0
2022-10-10,82.37,83.34,81.68,82.8,82.8,264105,0.0,1.0
2022-10-07,80.94,82.28,80.536,82.17,82.17,301329,0.0,1.0
2022-10-06,83.22,83.47,80.39,81.15,81.15,591313,0.0,1.0
2022-10-05,84.01,84.81,83.31,83.4,83.4,468340,0.0,1.0
2022-10-04,84.6,85.99,84.27,84.92,84.92,445690,0.0,1.0
2022-10-03,82.42,84.01,81.77,83.99,83.99,487209,0.0,1.0
2022-09-30,82.69,82.835,81.84,81.91,81.91,517317,0.0,1.0
2022-09-29,82.26,83.05,81.755,82.78,82.78,805930,0.0,1.0
2022-09-28,82.25,83.445,81.6,83.05,83.05,275375,0.0,1.0
2022-09-27,83.53,84.05,81.35,81.75,81.75,530175,0.0,1.0
2022-09-26,83.65,84.48,82.65,82.67,82.67,363107,0.0,1.0
2022-09-23,84.41,84.58,82.55,83.93,83.93,371081,0.0,1.0
2022-09-22,86.59,86.59,85.04,85.26,85.26,262755,0.0,1.0
2022-09-21,86.48,87.77,85.7961,86.28,86.28,246032,0.0,1.0
2022-09-20,86.62,86.62,85.33,85.57,85.57,322667,0.0,1.0
2022-09-19,86.52,87.52,86.41,86.97,86.97,286489,0.0,1.0
2022-09-16,86.95,87.475,86.045,86.85,86.85,842257,0.0,1.0
2022-09-15,88.16,88.18,87.03,87.23,87.23,426144,0.0,1.0
2022-09-14,87.57,88.08,86.14,87.77,87.77,468723,0.0,1.0
2022-09-13,88.16,88.72,87.39,87.55,87.55,285718,0.0,1.0
2022-09-12,89.41,90.07,89.13,89.2,89.2,362799,0.0,1.0
2022-09-09,88.21,89.54,88.04,89.24,89.24,212744,0.0,1.0
2022-09-08,89.01,89.24,87.24,88.18,88.18,309553,0.0,1.0
2022-09-07,86.75,90.16,86.48,89.95,89.95,481141,0.0,1.0
2022-09-06,88.33,88.8,86.96,87.08,87.08,496447,0.0,1.0
2022-09-02,89.31,89.72,87.49,87.69,87.69,293293,0.0,1.0
2022-09-01,88.69,89.12,87.08,88.5,88.5,387103,0.0,1.0
2022-08-31,86.97,89.43,86.97,88.76,88.76,676481,0.0,1.0
2022-08-30,88.93,88.96,86.88,87.04,87.04,320699,0.0,1.0
2022-08-29,87.0,89.05,86.09,88.77,88.77,497322,0.0,1.0
2022-08-26,88.71,89.12,86.94,87.09,87.09,300452,0.0,1.0
2022-08-25,88.72,89.5,88.35,88.98,88.98,321973,0.0,1.0
2022-08-24,89.03,89.48,88.355,88.57,88.57,282029,0.0,1.0
2022-08-23,88.77,89.09,87.67,88.59,88.59,439988,0.0,1.0
2022-08-22,88.35,89.22,87.65,88.34,88.34,278094,0.0,1.0
2022-08-19,88.5,89.32,87.56,88.97,88.97,383204,0.0,1.0
2022-08-18,89.69,89.75,87.95,88.99,88.99,452973,0.0,1.0
2022-08-17,89.8,90.3,89.21,89.62,89.62,308772,0.0,1.0
2022-08-16,89.65,91.13,89.35,90.34,90.34,567724,0.0,1.0
2022-08-15,88.98,90.06,88.23,89.86,89.86,289716,0.0,1.0
2022-08-12,88.14,89.25,87.35,89.06,89.06,519502,0.0,1.0
2022-08-11,86.52,89.48,86.52,87.79,87.79,887377,0.0,1.0
2022-08-10,89.36,89.5,85.1,85.98,85.98,3582712,0.0,1.0
2022-08-09,90.63,91.48,89.71,90.3,90.3,346362,0.0,1.0
2022-08-08,90.83,91.365,90.04,90.11,90.11,303186,0.0,1.0
2022-08-05,86.81,90.67,86.81,90.04,90.04,398360,0.0,1.0
2022-08-04,88.33,89.06,87.23,87.65,87.65,293676,0.0,1.0
2022-08-03,88.45,88.855,87.49,88.69,88.69,247915,0.0,1.0
2022-08-02,88.35,88.79,87.56,88.43,88.43,461985,0.0,1.0
2022-08-01,86.53,88.47,86.53,88.3,88.3,539184,0.0,1.0
2022-07-29,86.27,87.57,86.25,86.94,86.94,473879,0.0,1.0
2022-07-28,85.85,86.8,85.47,86.52,86.52,229458,0.0,1.0
2022-07-27,86.34,86.34,84.63,85.95,85.95,329135,0.0,1.0
2022-07-26,84.06,85.66,84.06,85.63,85.63,296171,0.0,1.0
2022-07-25,84.9,85.67,84.36,84.83,84.83,294257,0.0,1.0
2022-07-22,84.59,84.83,83.71,84.67,84.67,238613,0.0,1.0
2022-07-21,84.04,84.63,83.38,84.28,84.28,291191,0.0,1.0
2022-07-20,84.93,84.93,83.41,84.06,84.06,228277,0.0,1.0
2022-07-19,84.02,85.33,84.02,84.76,84.76,267316,0.0,1.0
2022-07-18,84.05,84.64,83.33,83.37,83.37,196971,0.0,1.0
2022-07-15,84.82,84.93,83.755,83.85,83.85,315282,0.0,1.0
2022-07-14,82.46,83.88,82.16,83.59,83.59,257004,0.0,1.0
2022-07-13,83.15,84.34,82.3793,83.72,83.72,242705,0.0,1.0
2022-07-12,82.7,85.6,82.69,83.83,83.83,377317,0.0,1.0
2022-07-11,82.66,83.73,82.596,82.81,82.81,229810,0.0,1.0
2022-07-08,84.08,84.25,82.81,83.3,83.3,282394,0.0,1.0
2022-07-07,83.95,84.4194,82.86,83.48,83.48,400775,0.0,1.0
2022-07-06,82.96,84.22,82.515,83.56,83.56,299904,0.0,1.0
2022-07-05,83.84,84.09,81.172,83.14,83.14,486245,0.0,1.0
2022-07-01,81.92,84.4,81.92,84.37,84.37,334318,0.0,1.0
2022-06-30,81.83,83.24,81.82,82.35,82.35,484842,0.0,1.0
2022-06-29,81.44,83.68,81.22,82.81,82.81,400987,0.0,1.0
2022-06-28,83.28,84.06,81.39,81.54,81.54,376199,0.0,1.0
2022-06-27,80.26,82.99,79.86,82.82,82.82,443503,0.0,1.0
2022-06-24,77.59,80.2,77.59,80.08,80.08,613991,0.0,1.0
2022-06-23,76.44,77.43,76.34,77.25,77.25,336393,0.0,1.0
2022-06-22,76.72,77.11,76.1,76.14,76.14,411980,0.0,1.0
2022-06-21,77.11,77.55,76.15,77.11,77.11,610516,0.0,1.0
2022-06-17,74.45,76.13,74.09,75.77,75.77,626130,0.0,1.0
2022-06-16,75.79,75.79,74.235,74.3,74.3,501842,0.0,1.0
2022-06-15,76.63,77.66,75.61,76.34,76.34,461598,0.0,1.0
2022-06-14,76.96,77.8,75.52,76.01,76.01,339141,0.0,1.0
2022-06-13,78.2,78.525,76.575,76.97,76.97,310657,0.0,1.0
2022-06-10,78.11,79.43,77.88,78.98,78.98,221564,0.0,1.0
2022-06-09,81.04,81.05,79.28,79.33,79.33,207712,0.0,1.0
2022-06-08,81.58,82.31,80.87,80.96,80.96,358535,0.0,1.0
2022-06-07,81.2,82.65,81.12,82.52,82.52,411854,0.0,1.0
2022-06-06,81.05,82.12,80.66,82.07,82.07,353514,0.0,1.0
2022-06-03,80.89,80.97,80.28,80.54,80.54,208708,0.0,1.0
2022-06-02,80.93,81.24,79.26,81.2,81.2,331197,0.0,1.0
2022-06-01,81.97,81.97,80.49,81.18,81.18,388506,0.0,1.0
2022-05-31,82.56,82.75,81.8,82.23,82.23,384977,0.0,1.0
2022-05-27,81.39,82.98,81.29,82.98,82.98,457650,0.0,1.0
2022-05-26,81.6,82.25,80.23,81.53,81.53,522401,0.0,1.0
2022-05-25,80.99,81.57,80.11,80.31,80.31,747856,0.0,1.0
2022-05-24,78.49,81.14,77.83,80.98,80.98,758542,0.0,1.0
2022-05-23,77.81,79.84,77.27,78.61,78.61,894824,0.0,1.0
2022-05-20,77.86,78.02,76.43,77.13,77.13,582277,0.0,1.0
2022-05-19,77.92,78.57,75.06,77.49,77.49,632778,0.0,1.0
2022-05-18,82.53,82.84,78.06,78.6,78.6,685842,0.0,1.0
2022-05-17,80.97,82.985,79.85,82.89,82.89,494453,0.0,1.0
2022-05-16,79.75,81.26,79.12,81.13,81.13,635262,0.0,1.0
2022-05-13,79.07,79.81,78.34,79.51,79.51,1014556,0.0,1.0
2022-05-12,78.63,79.62,77.48,78.52,78.52,780017,0.0,1.0
2022-05-11,80.15,81.23,78.42,78.88,78.88,906300,0.0,1.0
2022-05-10,81.26,81.64,77.79,78.6,78.6,936224,0.0,1.0
2022-05-09,80.93,82.36,79.72,79.79,79.79,1230802,0.0,1.0
2022-05-06,76.43,81.26,76.0,80.75,80.75,898358,0.0,1.0
2022-05-05,75.24,76.31,74.78,75.5,75.5,490935,0.0,1.0
2022-05-04,74.21,75.69,73.78,75.65,75.65,414081,0.0,1.0
2022-05-03,72.83,74.915,72.64,74.29,74.29,375544,0.0,1.0
2022-05-02,74.64,74.79,72.28,73.18,73.18,356698,0.0,1.0
2022-04-29,76.64,77.07,74.21,74.39,74.39,432323,0.0,1.0
2022-04-28,75.17,76.75,74.53,76.38,76.38,371640,0.0,1.0
2022-04-27,74.08,75.42,73.73,74.72,74.72,325023,0.0,1.0
2022-04-26,75.92,76.41,73.9,73.92,73.92,396829,0.0,1.0
2022-04-25,76.16,76.47,74.49,76.24,76.24,454493,0.0,1.0
2022-04-22,77.02,77.74,76.37,76.44,76.44,367756,0.0,1.0
2022-04-21,77.0,77.94,76.73,77.25,77.25,434998,0.0,1.0
2022-04-20,76.36,77.45,76.0,76.88,76.88,369617,0.0,1.0
2022-04-19,74.38,76.3,73.72,75.94,75.94,348019,0.0,1.0
2022-04-18,74.37,75.2972,74.02,74.24,74.24,282638,0.0,1.0
2022-04-14,74.64,75.325,74.23,74.71,74.71,467865,0.0,1.0
2022-04-13,72.83,75.06,72.8,74.79,74.79,623808,0.0,1.0
2022-04-12,73.83,74.56,72.45,73.23,73.23,776941,0.0,1.0
2022-04-11,72.81,74.75,72.81,73.61,73.61,379385,0.0,1.0
2022-04-08,72.27,73.5873,72.045,72.82,72.82,336855,0.0,1.0
2022-04-07,71.24,72.4,71.24,72.23,72.23,451903,0.0,1.0
2022-04-06,71.07,71.68,70.62,71.1,71.1,401589,0.0,1.0
2022-04-05,71.99,72.975,71.08,71.2,71.2,488449,0.0,1.0
2022-04-04,70.93,72.27,70.585,72.04,72.04,536370,0.0,1.0
2022-04-01,69.41,71.15,69.14,71.01,71.01,750306,0.0,1.0
2022-03-31,68.23,70.03,68.06,69.26,69.26,590161,0.0,1.0
2022-03-30,68.32,68.7,67.69,68.51,68.51,441206,0.0,1.0
2022-03-29,65.94,68.49,65.7447,68.45,68.45,756692,0.0,1.0
2022-03-28,64.47,65.31,63.71,65.25,65.25,689263,0.0,1.0
2022-03-25,64.78,64.825,63.53,64.49,64.49,554460,0.0,1.0
2022-03-24,64.85,65.5,63.565,64.78,64.78,1067357,0.0,1.0
2022-03-23,67.6,67.99,65.76,65.77,65.77,426300,0.0,1.0
2022-03-22,67.65,67.98,67.13,67.74,67.74,429683,0.0,1.0
2022-03-21,68.45,68.69,67.08,67.57,67.57,500145,0.0,1.0
2022-03-18,67.68,68.4,67.025,68.23,68.23,844309,0.0,1.0
2022-03-17,66.95,68.84,66.51,68.27,68.27,558066,0.0,1.0
2022-03-16,67.14,68.7488,66.45,67.42,67.42,681317,0.0,1.0
2022-03-15,66.92,68.18,66.48,66.85,66.85,810877,0.0,1.0
2022-03-14,67.1,67.89,66.41,66.81,66.81,1373372,0.0,1.0
2022-03-11,66.96,69.05,66.11,66.71,66.71,2376976,0.0,1.528
2022-03-10,99.86,100.6,97.54,100.27,65.6217277486911,502333,0.0,1.0
2022-03-09,99.69,101.66,99.36,100.51,65.7787958115183,633351,0.0,1.0
2022-03-08,97.54,99.41,94.25,98.13,64.2212041884817,964705,0.0,1.0
2022-03-07,102.43,103.32,97.3,97.5,63.8089005235602,1113957,0.0,1.0
2022-03-04,102.28,104.22,101.76,103.47,67.7159685863874,476868,0.0,1.0
2022-03-03,106.29,106.29,103.21,103.64,67.8272251308901,456323,0.0,1.0
2022-03-02,103.75,105.39,103.33,105.05,68.75,283592,0.0,1.0
2022-03-01,105.19,105.72,103.45,103.91,68.0039267015707,405836,0.0,1.0
2022-02-28,104.63,105.52,104.0,105.14,68.8089005235602,314389,0.0,1.0
2022-02-25,104.54,106.48,104.1,106.34,69.5942408376963,291713,0.0,1.0
2022-02-24,106.48,106.9,102.675,104.06,68.1020942408377,488028,0.0,1.0
2022-02-23,108.93,109.41,107.29,108.25,70.8442408376963,416565,0.0,1.0
2022-02-22,107.5,109.34,106.42,108.33,70.8965968586387,423872,0.0,1.0
2022-02-18,108.58,109.21,106.98,108.06,70.7198952879581,394963,0.0,1.0
2022-02-17,108.41,108.71,106.95,108.48,70.9947643979058,269028,0.0,1.0
2022-02-16,109.12,110.22,108.19,108.75,71.1714659685864,277368,0.0,1.0
2022-02-15,109.3,110.41,108.48,109.34,71.5575916230367,248939,0.0,1.0
2022-02-14,107.14,108.905,106.42,108.52,71.020942408377,440093,0.0,1.0
2022-02-11,105.63,107.76,105.37,106.6,69.7643979057592,322068,0.0,1.0
2022-02-10,105.42,107.3,105.31,105.63,69.1295811518325,420531,0.0,1.0
2022-02-09,107.95,108.38,106.45,106.9,69.9607329842932,363883,0.0,1.0
2022-02-08,104.3,106.79,103.78,106.3,69.5680628272251,635749,0.0,1.0
2022-02-07,103.79,104.88,102.12,103.71,67.8730366492147,591404,0.0,1.0
2022-02-04,106.3,108.04,101.52,104.1,68.1282722513089,948946,0.0,1.0
2022-02-03,106.38,106.38,104.86,105.39,68.9725130890052,789103,0.0,1.0
2022-02-02,106.97,107.405,105.29,105.87,69.2866492146597,851324,0.0,1.0
2022-02-01,105.92,107.56,104.4,107.46,70.32722513089,360474,0.0,1.0
2022-01-31,105.42,106.0,104.49,105.82,69.2539267015707,686139,0.0,1.0
2022-01-28,104.11,106.31,103.19,106.25,69.5353403141361,426584,0.0,1.0
2022-01-27,106.58,107.62,104.07,104.74,68.5471204188482,304047,0.0,1.0
2022-01-26,107.37,108.34,104.79,105.95,69.3390052356021,415009,0.0,1.0
2022-01-25,111.73,111.73,106.77,107.38,70.2748691099476,643132,0.0,1.0
2022-01-24,111.46,112.86,109.66,112.75,73.7892670157068,572583,0.0,1.0
2022-01-21,114.19,114.6394,112.46,112.8,73.8219895287958,504432,0.0,1.0
2022-01-20,115.16,116.19,113.86,114.18,74.7251308900524,379363,0.0,1.0
2022-01-19,116.38,116.695,114.75,115.71,75.7264397905759,306769,0.0,1.0
2022-01-18,117.33,117.9,115.68,115.98,75.9031413612565,412042,0.0,1.0
2022-01-14,116.01,118.315,115.935,117.8,77.0942408376963,323097,0.0,1.0
2022-01-13,114.9,117.63,114.9,116.71,76.380890052356,279854,0.0,1.0
2022-01-12,114.67,115.43,114.01,114.85,75.163612565445,231355,0.0,1.0
2022-01-11,115.05,115.145,113.61,114.77,75.1112565445026,437318,0.0,1.0
2022-01-10,115.84,115.95,114.3,115.04,75.2879581151832,333023,0.0,1.0
2022-01-07,114.03,117.08,113.39,115.58,75.6413612565445,378522,0.0,1.0
2022-01-06,115.25,115.52,113.78,114.19,74.7316753926702,385899,0.0,1.0
2022-01-05,114.0,115.91,113.07,114.56,74.9738219895288,392821,0.0,1.0
2022-01-04,113.05,114.69,112.62,113.64,74.3717277486911,487760,0.0,1.0
2022-01-03,112.85,113.77,111.91,112.76,73.7958115183246,314963,0.0,1.0
2021-12-31,111.57,113.085,111.38,112.73,73.7761780104712,215908,0.0,1.0
2021-12-30,112.46,113.89,111.53,111.59,73.0301047120419,346505,0.0,1.0
2021-12-29,111.06,112.39,110.1456,112.28,73.4816753926702,239869,0.0,1.0
2021-12-28,107.82,110.8,107.82,110.75,72.4803664921466,269917,0.0,1.0
2021-12-27,106.48,107.86,106.157,107.72,70.4973821989529,362512,0.0,1.0
2021-12-23,106.62,107.44,106.43,107.06,70.065445026178,200450,0.0,1.0
2021-12-22,105.58,106.41,105.285,106.4,69.6335078534031,243057,0.0,1.0
2021-12-21,105.09,106.23,104.91,105.74,69.2015706806283,265308,0.0,1.0
2021-12-20,105.04,105.35,103.84,104.67,68.5013089005236,264399,0.0,1.0
2021-12-17,104.57,106.41,104.48,106.0,69.3717277486911,1170051,0.0,1.0
2021-12-16,103.12,104.913,103.02,104.46,68.3638743455497,338342,0.0,1.0
2021-12-15,102.19,103.325,100.95,103.01,67.4149214659686,341120,0.0,1.0
2021-12-14,101.86,103.65,101.69,101.79,66.6164921465969,487560,0.0,1.0
2021-12-13,101.56,103.43,101.39,102.38,67.0026178010471,500619,0.0,1.0
2021-12-10,101.49,102.89,101.05,102.09,66.8128272251309,259572,0.0,1.0
2021-12-09,100.88,102.19,100.53,100.7,65.9031413612565,212577,0.0,1.0
2021-12-08,101.43,102.86,100.88,101.97,66.7342931937173,265918,0.0,1.0
2021-12-07,99.88,102.88,99.73,102.0,66.7539267015707,429572,0.0,1.0
2021-12-06,98.31,102.2,97.9,100.0,65.4450261780105,474876,0.0,1.0
2021-12-03,98.67,99.38,96.85,97.34,63.7041884816754,425297,0.0,1.0
2021-12-02,95.63,99.28,95.2,98.29,64.3259162303665,573894,0.0,1.0
2021-12-01,97.63,98.64,94.76,94.88,62.0942408376963,456079,0.0,1.0
2021-11-30,99.36,100.25,96.36,96.6,63.2198952879581,742201,0.0,1.0
2021-11-29,102.12,102.17,100.5,100.64,65.8638743455497,380402,0.0,1.0
2021-11-26,102.4,103.2,101.51,102.15,66.8520942408377,180442,0.0,1.0
2021-11-24,103.58,104.73,103.561,103.69,67.8599476439791,307668,0.0,1.0
2021-11-23,103.65,105.075,103.31,103.77,67.9123036649215,492807,0.0,1.0
2021-11-22,100.935,104.79,100.04,103.82,67.9450261780105,570771,0.0,1.0
2021-11-19,106.81,106.81,99.69,101.33,66.315445026178,944531,0.0,1.0
