,UTX_Open,UTX_High,UTX_Low,UTX_Close,UTX_Adj Close,UTX_Volume,UTX_Dividend Amount,UTX_Split Coefficient
2004-05-13,84.0,84.2,83.0,83.46,13.0395292382466,2877600,0.0,1.0
2004-05-12,82.95,84.91,82.31,84.49,13.2004532151863,3063600,0.0,1.0
2004-05-11,83.15,83.27,82.65,83.15,12.9910958082938,2259600,0.0,1.0
2004-05-10,84.15,84.4,82.81,83.27,13.0098442327916,2696600,0.0,1.0
2004-05-07,85.5,86.35,85.0,85.18,13.3082566560489,2108400,0.0,1.0
2004-05-06,85.75,86.53,85.55,85.7,13.3894998288729,1781800,0.0,1.0
2004-05-05,85.9,86.37,85.47,86.12,13.4551193146153,2277800,0.0,1.0
2004-05-04,86.6,86.97,86.05,86.36,13.492616163611,2625900,0.0,1.0
2004-05-03,86.55,87.0,86.26,86.95,13.584795917392,2293900,0.0,1.0
2004-04-30,87.08,87.5,86.18,86.26,13.4769924765295,2285800,0.0,1.0
2004-04-29,88.85,89.32,86.29,86.98,13.5894830235165,2475400,0.0,1.0
2004-04-28,89.8,89.8,88.84,89.07,13.9160180835205,2116300,0.0,1.0
2004-04-27,89.5,90.07,89.3,89.94,14.0519441611298,2305300,0.0,1.0
2004-04-26,89.2,89.73,88.84,89.5,13.9831999379711,2159600,0.0,1.0
2004-04-23,88.05,89.0,86.79,88.93,13.8941449216064,2388700,0.0,1.0
2004-04-22,85.27,88.35,85.2,87.7,13.7019735705035,3468200,0.0,1.0
2004-04-21,85.25,86.05,84.21,85.02,13.2832587567185,5523500,0.0,1.0
2004-04-20,88.15,88.86,87.03,87.48,13.6676014589241,1455500,0.0,1.0
2004-04-19,88.43,88.6,87.45,88.2,13.7800920059112,1080300,0.0,1.0
2004-04-16,88.11,88.75,87.76,88.72,13.8613351787351,1579000,0.0,1.0
2004-04-15,88.42,88.45,87.04,88.14,13.7707177936623,1582600,0.0,1.0
2004-04-14,87.55,88.65,87.45,88.17,13.7754048997867,1770900,0.0,1.0
2004-04-13,89.6,89.72,88.0,88.08,13.7613435814133,2044000,0.0,1.0
2004-04-12,89.95,90.06,89.15,89.19,13.9347665080183,2101600,0.0,1.0
2004-04-08,90.98,91.32,89.19,89.8,14.0300709992157,2177700,0.0,1.0
2004-04-07,89.5,90.7,89.04,90.19,14.0910033788337,3701600,0.0,1.0
2004-04-06,89.0,89.9,88.29,89.75,14.0222591556749,1649000,0.0,1.0
2004-04-05,88.2,89.55,88.1,89.23,13.9410159828509,1931200,0.0,1.0
2004-04-02,87.1,88.18,87.1,87.74,13.7082230453361,2077000,0.0,1.0
2004-04-01,86.4,87.2,86.2,86.58,13.5269882751904,2001900,0.0,1.0
2004-03-31,85.7,87.02,84.77,86.3,13.4832419513621,2843200,0.0,1.0
2004-03-30,85.9,86.1,84.75,85.75,13.3973116724136,2742700,0.0,1.0
2004-03-29,86.6,87.1,85.7,85.85,13.4129353594952,2158700,0.0,1.0
2004-03-26,85.55,86.9,85.47,86.3,13.4832419513621,2325700,0.0,1.0
2004-03-25,84.82,85.9,84.25,85.9,13.4207472030359,2353100,0.0,1.0
2004-03-24,84.55,84.77,83.5,84.05,13.1317089920276,2972000,0.0,1.0
2004-03-23,85.45,85.48,84.35,84.38,13.1832671593966,2590800,0.0,1.0
2004-03-22,85.41,85.46,83.81,84.35,13.1785800532722,3355000,0.0,1.0
2004-03-19,87.82,87.82,85.33,85.4,13.3426287676283,4588100,0.0,1.0
2004-03-18,88.1,88.77,87.64,87.83,13.7222843637095,2461200,0.0,1.0
2004-03-17,88.65,89.33,88.0,88.8,13.8738341284004,1598300,0.0,1.0
2004-03-16,88.8,89.0,87.03,88.04,13.7550941065807,2595100,0.0,1.0
2004-03-15,89.0,89.42,87.77,87.9,13.7332209446666,3380200,0.0,1.0
2004-03-12,85.9,87.62,85.88,87.35,13.6472906657181,2291300,0.0,1.0
2004-03-11,86.4,87.64,85.5,85.63,13.3785632479158,3447000,0.0,1.0
2004-03-10,88.25,88.39,86.98,87.1,13.6082314480143,3989700,0.0,1.0
2004-03-09,89.85,90.25,88.44,88.75,13.8660222848596,2558700,0.0,1.0
2004-03-08,90.35,91.5,90.19,90.46,14.1331873339538,2229500,0.0,1.0
2004-03-05,89.7,90.56,89.54,89.9,14.0456946862972,2124800,0.0,1.0
2004-03-04,89.9,90.5,89.67,90.22,14.0956904849581,2090400,0.0,1.0
2004-03-03,89.55,90.88,89.5,90.52,14.1425615462027,2500300,0.0,1.0
2004-03-02,91.3,91.55,90.08,90.3,14.1081894346233,3324000,0.0,1.0
2004-03-01,91.3,92.6,91.14,92.2,14.4050394891724,3077400,0.0,1.0
2004-02-27,90.18,92.27,89.88,92.11,14.3909781707991,3890800,0.0,1.0
2004-02-26,91.43,91.65,88.92,89.88,14.0425699488809,6149000,0.0,1.0
2004-02-25,91.2,93.04,91.2,92.3,14.420663176254,2460000,0.0,1.0
2004-02-24,93.9,94.31,90.71,91.83,14.3472318469708,4754200,0.0,1.0
2004-02-23,96.62,96.73,92.81,93.8,14.655018482477,5795300,0.0,1.0
2004-02-20,97.6,97.75,96.38,96.62,15.0956064581762,2545300,0.0,1.0
2004-02-19,97.55,97.8,97.11,97.24,15.1924733180817,2538100,0.0,1.0
2004-02-18,96.0,97.84,95.7,97.36,15.2112217425795,8867100,0.35,1.0
2004-02-17,95.47,95.77,94.49,95.53,14.8718453901199,1656000,0.0,1.0
2004-02-13,95.12,96.0,94.12,94.63,14.7317358868109,1426900,0.0,1.0
2004-02-12,95.71,95.89,94.95,95.12,14.8080177275014,1295200,0.0,1.0
2004-02-11,95.0,96.45,94.46,95.71,14.8998672907817,1500200,0.0,1.0
2004-02-10,94.4,96.08,93.96,95.6,14.8827427959329,1566100,0.0,1.0
2004-02-09,94.21,95.04,93.76,94.87,14.7690984210267,1359000,0.0,1.0
2004-02-06,94.0,94.73,92.65,94.32,14.6834759467823,2064600,0.0,1.0
2004-02-05,93.9,94.5,93.61,94.5,14.7114978474441,2045500,0.0,1.0
2004-02-04,95.75,95.95,93.74,94.13,14.6538972738615,2749000,0.0,1.0
2004-02-03,95.95,96.58,95.57,96.14,14.9668084979183,1825500,0.0,1.0
2004-02-02,95.58,97.51,95.1,96.2,14.9761491314722,2708600,0.0,1.0
2004-01-30,94.85,95.6,94.65,95.54,14.8734021623789,2373100,0.0,1.0
2004-01-29,95.51,96.0,93.85,95.27,14.8313693113862,3321900,0.0,1.0
2004-01-28,95.92,96.25,94.951,95.35,14.8438234894581,2899000,0.0,1.0
2004-01-27,95.11,96.14,94.66,95.88,14.9263324191845,2179200,0.0,1.0
2004-01-26,94.25,95.25,93.15,95.22,14.8235854500913,1680500,0.0,1.0
2004-01-23,95.35,95.6,93.69,94.26,14.6741353132284,1515900,0.0,1.0
2004-01-22,96.3,96.35,94.2,95.23,14.8251422223503,2270400,0.0,1.0
2004-01-21,94.7,96.25,93.25,95.87,14.9247756469256,2346600,0.0,1.0
2004-01-20,96.93,97.17,94.55,94.8,14.7582010152138,2623800,0.0,1.0
2004-01-16,96.15,97.55,95.68,97.5,15.1785295251407,2353800,0.0,1.0
2004-01-15,95.55,95.73,94.26,95.4,14.8516073507531,2719500,0.0,1.0
2004-01-14,93.9,96.41,93.83,95.85,14.9216621024076,2163700,0.0,1.0
2004-01-13,93.3,93.95,92.15,93.4,14.5402528989553,2301400,0.0,1.0
2004-01-12,93.75,93.97,92.51,92.95,14.4701981473008,2249000,0.0,1.0
2004-01-09,94.55,95.0,93.28,93.52,14.5589341660632,2017700,0.0,1.0
2004-01-08,94.8,95.02,94.41,94.89,14.7722119655447,1896600,0.0,1.0
2004-01-07,94.6,95.32,94.01,95.0,14.7893364603935,1706600,0.0,1.0
2004-01-06,94.9,94.98,93.81,94.69,14.7410765203649,1877100,0.0,1.0
2004-01-05,94.9,95.042,94.52,94.93,14.7784390545806,1515500,0.0,1.0
2004-01-02,94.83,95.89,94.01,94.36,14.6897030358183,1613800,0.0,1.0
2003-12-31,94.71,95.3,94.41,94.77,14.7535306984368,1159600,0.0,1.0
2003-12-30,95.4,95.5,94.42,94.6,14.727065570034,1283000,0.0,1.0
2003-12-29,94.9,95.56,94.5,95.54,14.8734021623789,1308900,0.0,1.0
2003-12-26,94.4,95.04,94.27,94.66,14.7364062035879,368700,0.0,1.0
2003-12-24,94.98,95.1,94.01,94.06,14.6429998680486,815300,0.0,1.0
2003-12-23,96.2,96.75,94.55,94.98,14.7862229158756,1734800,0.0,1.0
2003-12-22,94.0,95.05,93.6,95.05,14.7971203216885,2225200,0.0,1.0
2003-12-19,94.6,94.98,93.52,94.1,14.6492269570845,3294200,0.0,1.0
2003-12-18,93.3,94.0,92.5,93.83,14.6071941060918,1982200,0.0,1.0
2003-12-17,93.53,93.59,92.88,93.12,14.4966632757036,1650000,0.0,1.0
2003-12-16,91.7,93.96,91.55,93.52,14.5589341660632,2841000,0.0,1.0
2003-12-15,92.38,92.99,91.55,91.55,14.2522500310424,2904500,0.0,1.0
2003-12-12,89.95,92.14,89.81,91.6,14.2600338923373,3741100,0.0,1.0
2003-12-11,88.12,89.6,88.11,89.27,13.897305955993,1699300,0.0,1.0
2003-12-10,88.49,88.9,88.01,88.27,13.7416287300941,1754800,0.0,1.0
2003-12-09,88.95,89.8,88.34,88.49,13.7758777197918,2163300,0.0,1.0
2003-12-08,87.6,88.85,87.53,88.55,13.7852183533458,1717700,0.0,1.0
2003-12-05,87.97,87.97,87.43,87.73,13.6575630281087,1670400,0.0,1.0
2003-12-04,87.35,88.09,87.3,87.95,13.6918120178064,1424600,0.0,1.0
2003-12-03,87.7,88.33,87.26,87.27,13.5859515041952,1861300,0.0,1.0
2003-12-02,87.19,88.1,87.02,87.56,13.6310978997059,1935800,0.0,1.0
2003-12-01,86.6,87.85,86.4,87.39,13.6046327713031,1989500,0.0,1.0
2003-11-28,86.32,86.65,85.69,85.7,13.341538259534,753300,0.0,1.0
2003-11-26,85.59,86.5,85.09,86.32,13.4380581395913,1829300,0.0,1.0
2003-11-25,84.85,85.75,84.58,85.41,13.2963918640233,1577300,0.0,1.0
2003-11-24,84.4,85.13,84.3,85.1,13.2481319239946,1981700,0.0,1.0
2003-11-21,83.55,84.06,83.15,83.9,13.061319252916,2095400,0.0,1.0
2003-11-20,83.09,84.17,82.58,83.3,12.9679129173766,2332600,0.0,1.0
2003-11-19,82.6,83.63,82.59,83.09,12.9352206999379,2714200,0.0,1.0
2003-11-18,85.2,85.35,83.24,83.24,12.9585722838227,2179700,0.0,1.0
2003-11-17,85.9,85.9,84.19,84.99,13.2310074291458,1275200,0.0,1.0
2003-11-14,86.3,87.0,85.6,85.9,13.3726737047137,1394700,0.0,1.0
2003-11-13,85.55,86.81,85.13,86.45,13.4582961789581,1399800,0.0,1.0
2003-11-12,85.05,86.43,84.66,86.2,13.4193768724834,1798900,0.35,1.0
2003-11-11,85.43,85.44,84.45,85.26,13.2193653627722,1278800,0.0,1.0
2003-11-10,86.75,86.98,84.88,85.43,13.2457234687031,1420100,0.0,1.0
2003-11-07,87.5,87.95,86.54,86.68,13.4395330711365,2069900,0.0,1.0
2003-11-06,86.27,87.8,86.26,87.33,13.5403140644018,2083800,0.0,1.0
2003-11-05,86.1,86.98,86.03,86.4,13.3961197201914,1945000,0.0,1.0
2003-11-04,85.68,86.31,85.05,86.02,13.3372016010517,1500200,0.0,1.0
2003-11-03,85.25,86.22,85.24,85.8,13.3030911110234,1515200,0.0,1.0
2003-10-31,85.75,85.99,84.58,84.69,13.1309881840626,1478100,0.0,1.0
2003-10-30,84.78,85.96,84.62,85.75,13.2953387269261,1997500,0.0,1.0
2003-10-29,84.36,84.9,84.0,84.5716,13.1126305385201,1743600,0.0,1.0
2003-10-28,83.94,84.2,83.25,84.09,13.0379595748946,1929400,0.0,1.0
2003-10-27,83.35,84.0,83.18,83.97,13.019353853061,1485100,0.0,1.0
2003-10-24,82.55,83.22,82.2,83.17,12.8953157075037,1671700,0.0,1.0
2003-10-23,82.89,83.79,82.21,82.97,12.8643061711144,1554900,0.0,1.0
2003-10-22,83.35,83.66,82.3,82.89,12.8519023565586,1620100,0.0,1.0
2003-10-21,84.35,84.4,83.69,83.88,13.0053995616858,1492400,0.0,1.0
2003-10-20,84.5,84.88,83.71,84.3,13.0705195881034,1696500,0.0,1.0
2003-10-17,84.4,84.4,83.15,83.74,12.9836928862133,1766200,0.0,1.0
2003-10-16,83.7,85.0,83.65,84.4,13.0860243562981,2543500,0.0,1.0
2003-10-15,84.26,84.28,83.0,83.7,12.9774909789354,2235300,0.0,1.0
2003-10-14,83.75,84.45,83.1,84.26,13.0643176808255,1465300,0.0,1.0
2003-10-13,82.5,83.29,82.5,83.21,12.9015176147816,1301800,0.0,1.0
2003-10-10,82.6,82.95,82.0,82.13,12.7340661182792,1302000,0.0,1.0
2003-10-09,83.45,84.17,82.15,82.6,12.8069385287941,2465600,0.0,1.0
2003-10-08,81.43,82.41,81.31,82.0,12.7139099196261,1413500,0.0,1.0
2003-10-07,81.39,82.09,81.0,81.77,12.6782489527784,1699500,0.0,1.0
2003-10-06,81.8,82.2,81.28,81.39,12.6193308336386,1377100,0.0,1.0
2003-10-03,80.45,82.79,80.45,81.8,12.6829003832368,2561600,0.0,1.0
2003-10-02,79.65,81.11,79.43,80.45,12.4735860126088,2652500,0.0,1.0
2003-10-01,78.0,80.06,77.51,79.88,12.3852088338992,2766000,0.0,1.0
2003-09-30,79.06,79.2,76.76,77.28,11.9820848608379,3108000,0.0,1.0
2003-09-29,78.5,79.5,78.23,79.26,12.2890792710922,2230000,0.0,1.0
2003-09-26,78.17,78.35,77.42,78.01,12.0952696686589,2081800,0.0,1.0
2003-09-25,78.24,78.95,77.86,78.2,12.1247287282288,2854200,0.0,1.0
2003-09-24,79.1,79.54,78.12,78.24,12.1309306355067,2430000,0.0,1.0
2003-09-23,78.44,79.49,78.01,79.26,12.2890792710922,1817700,0.0,1.0
2003-09-22,78.5,79.16,78.12,78.43,12.1603896950765,1565500,0.0,1.0
2003-09-19,79.44,80.31,79.09,79.15,12.2720240260781,2393000,0.0,1.0
2003-09-18,79.26,79.72,78.9,79.44,12.3169878538426,1277300,0.0,1.0
2003-09-17,79.4,80.16,78.97,79.26,12.2890792710922,1161300,0.0,1.0
2003-09-16,78.4,80.06,78.4,79.84,12.3790069266213,1872000,0.0,1.0
2003-09-15,78.5,78.74,78.06,78.2,12.1247287282288,1399400,0.0,1.0
2003-09-12,78.29,78.78,77.35,78.53,12.1758944632712,1683100,0.0,1.0
2003-09-11,78.28,79.15,78.05,78.29,12.138683019604,2073800,0.0,1.0
2003-09-10,78.5,78.9,77.35,77.82,12.0658106090891,1998500,0.0,1.0
2003-09-09,79.5,79.51,78.18,78.64,12.1929497082853,1672400,0.0,1.0
2003-09-08,78.97,79.73,78.82,79.62,12.344896436593,1798800,0.0,1.0
2003-09-05,79.49,79.49,77.47,78.05,12.1014715759368,2943900,0.0,1.0
2003-09-04,79.7,79.76,78.85,79.48,12.3231897611205,1525600,0.0,1.0
2003-09-03,79.75,79.97,79.36,79.7,12.3573002511488,2177100,0.0,1.0
2003-09-02,80.13,80.75,79.22,79.97,12.3991631252744,1818500,0.0,1.0
2003-08-29,79.75,80.35,79.55,80.25,12.4425764762194,1714600,0.0,1.0
2003-08-28,78.7,80.0,77.93,79.75,12.3650526352461,1807700,0.0,1.0
2003-08-27,78.01,78.85,78.0,78.75,12.2100049532995,1237800,0.0,1.0
2003-08-26,77.98,78.59,77.28,78.32,12.1433344500624,1746500,0.0,1.0
2003-08-25,78.3,78.5,77.18,77.98,12.0906182382005,1464600,0.0,1.0
2003-08-22,79.94,80.0,78.42,78.44,12.161940171896,2137400,0.0,1.0
2003-08-21,77.65,79.58,77.64,79.41,12.3123364233842,2422200,0.0,1.0
2003-08-20,78.4,78.44,77.38,77.62,12.0348010726997,1866200,0.27,1.0
2003-08-19,77.55,79.2,77.4,78.73,12.1645896578977,2515700,0.0,1.0
2003-08-18,77.2,77.2,76.78,76.99,11.8957418742734,1579500,0.0,1.0
2003-08-15,76.8,76.819,76.24,76.48,11.8169416618318,1003200,0.0,1.0
2003-08-14,74.7,76.7,74.49,76.0,11.7427767560044,2799300,0.0,1.0
2003-08-13,74.25,75.04,74.07,74.69,11.5403683671838,1563800,0.0,1.0
2003-08-12,73.15,74.65,72.93,74.58,11.5233722429316,1759400,0.0,1.0
2003-08-11,73.42,73.59,72.24,73.0,11.2792460945831,1839300,0.0,1.0
2003-08-08,72.82,73.6,72.76,73.25,11.3178736497016,2061800,0.0,1.0
2003-08-07,73.45,73.46,72.55,72.97,11.2746107879689,2285800,0.0,1.0
2003-08-06,74.3,74.35,73.16,73.38,11.3379599783632,2343800,0.0,1.0
2003-08-05,75.4,75.78,74.26,74.37,11.4909250966322,1668700,0.0,1.0
2003-08-04,75.65,76.0,75.01,75.76,11.7056943030907,1855200,0.0,1.0
2003-08-01,75.23,75.52,74.83,75.24,11.6253489884443,1629900,0.0,1.0
2003-07-31,76.4,76.65,75.15,75.23,11.6238038862396,2370800,0.0,1.0
2003-07-30,76.73,76.83,75.78,76.4,11.8045808441939,1706200,0.0,1.0
2003-07-29,76.66,77.1,76.0,76.74,11.8571143191549,2422400,0.0,1.0
2003-07-28,75.64,76.86,74.82,76.66,11.844753501517,2242600,0.0,1.0
2003-07-25,74.35,75.75,74.08,75.64,11.6871530766338,1927900,0.0,1.0
2003-07-24,76.3,77.0,74.67,74.85,11.5650900024596,1867300,0.0,1.0
2003-07-23,75.55,76.42,74.5,76.3,11.7891298221465,2471200,0.0,1.0
2003-07-22,73.9,76.34,73.5,76.0,11.7427767560044,2915600,0.0,1.0
2003-07-21,74.25,74.67,73.36,73.75,11.3951287599384,2639700,0.0,1.0
2003-07-18,74.52,74.52,73.9,74.49,11.509466323089,2455900,0.0,1.0
2003-07-17,74.05,74.7,72.99,73.73,11.392038555529,3275000,0.0,1.0
2003-07-16,72.3,72.7,71.58,72.19,11.1540928159994,1753000,0.0,1.0
2003-07-15,72.64,73.29,71.3,71.92,11.1123750564715,2202300,0.0,1.0
2003-07-14,73.62,73.8,72.39,72.64,11.2236224152126,1591800,0.0,1.0
2003-07-11,72.04,73.41,72.01,73.4,11.3410501827726,1581200,0.0,1.0
2003-07-10,72.35,72.35,71.26,71.79,11.0922887278099,1707300,0.0,1.0
2003-07-09,73.7,73.84,72.51,72.64,11.2236224152126,1906400,0.0,1.0
2003-07-08,72.45,74.25,72.21,73.94,11.4244857018284,2306600,0.0,1.0
2003-07-07,72.49,73.56,72.16,72.54,11.2081713931652,1707700,0.0,1.0
2003-07-03,71.9,72.22,71.0,71.44,11.0382101506441,1128900,0.0,1.0
2003-07-02,71.72,71.92,71.0,71.9,11.109284852062,1892200,0.0,1.0
2003-07-01,70.22,71.45,69.31,71.29,11.015033617573,2877600,0.0,1.0
2003-06-30,70.55,71.29,69.9,70.83,10.9439589161551,2160300,0.0,1.0
2003-06-27,70.48,71.08,69.5,70.6,10.9084215654462,2283100,0.0,1.0
2003-06-26,70.54,70.84,69.5,70.3,10.862068499304,2276000,0.0,1.0
2003-06-25,71.06,71.86,70.38,70.6,10.9084215654462,1863900,0.0,1.0
2003-06-24,70.95,71.82,70.8,71.14,10.991857084502,1921600,0.0,1.0
2003-06-23,71.62,71.99,70.57,70.81,10.9408687117456,2262900,0.0,1.0
2003-06-20,72.58,73.8,72.26,72.45,11.1942654733226,4793000,0.0,1.0
2003-06-19,73.2,73.36,71.46,71.9,11.109284852062,2451000,0.0,1.0
2003-06-18,72.2,74.07,72.06,73.2,11.3101481386779,2701500,0.0,1.0
2003-06-17,73.6,73.61,72.03,73.13,11.2993324232447,1789600,0.0,1.0
2003-06-16,72.48,73.51,72.275,73.51,11.3580463070247,1595400,0.0,1.0
2003-06-13,72.9,73.13,71.9,72.11,11.1417319983615,1751500,0.0,1.0
2003-06-12,73.3,73.37,72.01,72.6,11.2174420063936,2976900,0.0,1.0
2003-06-11,70.95,73.0,70.62,72.75,11.2406185394647,1951100,0.0,1.0
2003-06-10,71.0,71.4,70.13,70.7,10.9238725874935,1701100,0.0,1.0
2003-06-09,70.56,71.1,68.75,69.24,10.6982876656019,1813300,0.0,1.0
2003-06-06,71.0,72.0,70.65,71.01,10.9717707558404,2136200,0.0,1.0
2003-06-05,69.86,70.779,69.31,70.63,10.9130568720604,2286500,0.0,1.0
2003-06-04,69.39,69.98,68.81,69.86,10.7940840022956,2413600,0.0,1.0
2003-06-03,69.66,69.95,69.01,69.39,10.7214641986729,2598200,0.0,1.0
2003-06-02,68.82,70.25,68.35,69.41,10.7245544030824,3405100,0.0,1.0
2003-05-30,67.15,68.39,66.95,68.25,10.5453225473329,2547200,0.0,1.0
2003-05-29,67.88,68.75,65.8,66.43,10.2641139460707,2891700,0.0,1.0
2003-05-28,68.48,68.7,67.9,68.21,10.5391421385139,1914400,0.0,1.0
2003-05-27,66.05,68.14,65.63,67.96,10.5005145833955,2289800,0.0,1.0
2003-05-23,66.2,66.65,65.3,66.05,10.2054000622906,1672600,0.0,1.0
2003-05-22,65.69,66.95,65.47,66.38,10.256388435047,1302500,0.0,1.0
2003-05-21,65.0,66.2,64.93,65.69,10.1497763829201,2458700,0.0,1.0
2003-05-20,66.63,67.07,64.969,65.53,10.1250547476443,2788300,0.0,1.0
2003-05-19,67.05,67.19,66.29,66.59,10.2888355813464,2437700,0.0,1.0
2003-05-16,67.76,67.98,66.56,67.49,10.4278947797728,2129600,0.0,1.0
2003-05-15,67.85,67.99,67.15,67.77,10.4711576415055,2738300,0.0,1.0
2003-05-14,67.9,68.1,66.3,67.41,10.4155339621349,3126500,0.27,1.0
2003-05-13,66.85,68.0,66.1,67.28,10.3539764328079,3308000,0.0,1.0
2003-05-12,64.9,66.98,64.61,66.85,10.2878020887813,3465400,0.0,1.0
2003-05-09,64.21,64.95,63.54,64.8,9.97231975098024,2367300,0.0,1.0
2003-05-08,63.19,63.88,62.39,63.19,9.72455069543891,2217700,0.0,1.0
2003-05-07,62.95,64.47,62.45,63.25,9.73378432483796,2932000,0.0,1.0
2003-05-06,62.25,63.61,62.19,62.95,9.68761617784269,2533700,0.0,1.0
2003-05-05,63.15,63.28,61.979,62.17,9.56757899565496,2439700,0.0,1.0
2003-05-02,61.45,63.74,61.26,63.4,9.7568683983356,3026100,0.0,1.0
2003-05-01,61.81,62.11,60.84,61.66,9.48909314576299,2076900,0.0,1.0
2003-04-30,61.89,62.21,61.34,61.81,9.51217721926063,3683200,0.0,1.0
2003-04-29,61.5,62.18,60.9,61.88,9.52294978689286,2764900,0.0,1.0
2003-04-28,60.72,61.74,60.4,61.27,9.42907455466912,2718100,0.0,1.0
2003-04-25,60.93,61.42,60.32,60.38,9.29210905191646,2577500,0.0,1.0
2003-04-24,61.0,61.58,60.63,60.8,9.35674445770985,2009900,0.0,1.0
2003-04-23,61.33,62.17,61.18,61.24,9.4244577399696,2438600,0.0,1.0
2003-04-22,59.3,61.74,59.3,61.52,9.46754801049852,2548700,0.0,1.0
2003-04-21,60.5,61.35,59.95,60.94,9.37828959297432,3474100,0.0,1.0
2003-04-17,62.28,62.99,59.8,60.0,9.23362939905578,7448500,0.0,1.0
2003-04-16,63.25,63.8,61.9,62.27,9.58296837798672,2383700,0.0,1.0
2003-04-15,62.72,63.95,62.07,63.71,9.80457548356406,2684800,0.0,1.0
2003-04-14,60.95,62.97,60.95,62.45,9.61066926618389,2107000,0.0,1.0
2003-04-11,61.75,62.22,60.68,61.25,9.42599667820277,2265100,0.0,1.0
2003-04-10,60.06,61.35,60.06,61.2,9.41830198703689,2272600,0.0,1.0
2003-04-09,60.1,62.06,60.1,61.05,9.39521791353925,3600700,0.0,1.0
2003-04-08,60.75,61.59,60.63,60.74,9.3475108283108,1942100,0.0,1.0
2003-04-07,62.64,62.76,61.1,61.1,9.40291260470513,3148600,0.0,1.0
2003-04-04,59.85,60.35,58.74,60.06,9.24286302845483,3551700,0.0,1.0
2003-04-03,60.6,60.6,58.75,58.75,9.04126211990878,2902300,0.0,1.0
2003-04-02,58.89,60.82,58.89,60.39,9.29364799014964,3001500,0.0,1.0
2003-04-01,58.45,59.4,57.88,58.88,9.06126831694007,2747800,0.0,1.0
2003-03-31,57.6,58.36,57.1,57.78,8.89198511129071,3430200,0.0,1.0
2003-03-28,60.02,60.02,58.19,58.77,9.04433999637513,3536700,0.0,1.0
2003-03-27,60.35,60.69,59.8,60.02,9.23670727552213,3071900,0.0,1.0
2003-03-26,61.45,61.96,60.87,61.28,9.4306134929023,2470100,0.0,1.0
2003-03-25,61.85,62.3,61.25,61.6,9.47985951636393,2767600,0.0,1.0
2003-03-24,62.53,62.65,61.15,61.49,9.462931195799,3102000,0.0,1.0
2003-03-21,62.5,63.98,61.5,63.98,9.84612681585981,4244400,0.0,1.0
2003-03-20,61.8,62.47,60.28,61.2,9.41830198703689,3022100,0.0,1.0
2003-03-19,61.75,62.36,61.25,61.8,9.51063828102745,2921000,0.0,1.0
2003-03-18,61.45,62.12,60.69,61.75,9.50294358986157,2823200,0.0,1.0
2003-03-17,57.6,61.0,57.0,60.98,9.38444534590702,3973200,0.0,1.0
2003-03-14,58.25,59.63,57.77,58.87,9.05972937870689,3932400,0.0,1.0
2003-03-13,55.2,57.46,55.04,57.36,8.82734970549732,3724400,0.0,1.0
2003-03-12,54.24,54.91,53.51,54.15,8.33335053264784,3621700,0.0,1.0
2003-03-11,55.97,55.99,54.23,54.23,8.34566203851324,3209700,0.0,1.0
2003-03-10,56.25,56.73,55.8,55.97,8.61343729108586,2224700,0.0,1.0
2003-03-07,55.15,57.19,55.15,57.12,8.7904151879011,2855600,0.0,1.0
2003-03-06,56.98,57.2,55.76,56.28,8.66114437631432,2633800,0.0,1.0
2003-03-05,56.65,57.09,56.4,56.78,8.73809128797312,2302600,0.0,1.0
2003-03-04,57.55,57.81,56.95,56.98,8.76887005263663,2513400,0.0,1.0
2003-03-03,58.59,58.6,57.5,57.8,8.89506298775706,2343600,0.0,1.0
2003-02-28,59.0,59.45,57.95,58.58,9.01510016994479,2146400,0.0,1.0
2003-02-27,57.94,59.0,57.8,58.64,9.02433379934384,2624700,0.0,1.0
2003-02-26,59.7,59.7,57.85,57.94,8.91660812302153,3074500,0.0,1.0
2003-02-25,59.0,59.8,58.51,59.55,9.16437717856286,3000500,0.0,1.0
2003-02-24,61.6,61.6,59.61,59.64,9.17822762266144,2226000,0.0,1.0
2003-02-21,61.5,61.8,60.07,61.52,9.46754801049852,2388200,0.0,1.0
2003-02-20,62.45,62.5,60.1,60.75,9.34904976654397,2417700,0.0,1.0
2003-02-19,61.75,62.38,61.5,62.2,9.57219581035449,2266100,0.0,1.0
2003-02-18,62.3,63.29,61.45,61.89,9.52448872512603,2171600,0.0,1.0
2003-02-14,60.1,62.21,59.0,61.95,9.53372235452509,3179600,0.0,1.0
2003-02-13,60.5,60.5,58.55,59.61,9.17361080796191,3674200,0.0,1.0
2003-02-12,62.63,62.63,59.96,60.5,9.31057631071458,3787800,0.245,1.0
2003-02-11,63.99,64.25,62.27,62.62,9.59796343035553,3229900,0.0,1.0
2003-02-10,63.65,64.35,62.78,63.98,9.80641488780177,3043400,0.0,1.0
2003-02-07,64.7,64.7,63.4,63.67,9.75890021735446,2212500,0.0,1.0
2003-02-06,64.25,64.95,63.35,63.9,9.79415303736375,2463200,0.0,1.0
2003-02-05,65.03,65.63,64.09,64.09,9.82327493215404,1921700,0.0,1.0
2003-02-04,64.4,64.84,63.64,64.42,9.87385506521085,1746800,0.0,1.0
2003-02-03,64.05,65.7,63.91,64.85,9.93976251131517,2823700,0.0,1.0
2003-01-31,62.55,64.31,62.55,63.58,9.7451056356117,3055500,0.0,1.0
