,MA_Open,MA_High,MA_Low,MA_Close,MA_Adj Close,MA_Volume,MA_Dividend Amount,MA_Split Coefficient
2023-06-05,372.75,372.795,368.53,370.52,367.818810542943,2316299,0.0,1.0
2023-06-02,374.59,375.82,372.15,373.73,371.005408788227,2501459,0.0,1.0
2023-06-01,367.16,371.09,366.05,370.88,368.176186047087,3389808,0.0,1.0
2023-05-31,365.0,365.7,357.85,365.02,362.358907007409,10301859,0.0,1.0
2023-05-30,376.28,376.63,366.2,367.5,364.820827147068,3430234,0.0,1.0
2023-05-26,371.0,375.68,370.05,374.37,371.640743017817,2691345,0.0,1.0
2023-05-25,367.91,370.99,364.91,370.04,367.342309870751,3752240,0.0,1.0
2023-05-24,369.37,369.61,365.58,368.5,365.813536880801,2655686,0.0,1.0
2023-05-23,381.52,382.03,370.44,373.75,371.025262982902,3979249,0.0,1.0
2023-05-22,384.99,387.37,384.18,384.53,381.726673912549,1808828,0.0,1.0
2023-05-19,392.0,392.2,385.14,385.57,382.759092035632,3369116,0.0,1.0
2023-05-18,387.11,392.02,385.81,392.02,389.162069818213,3729697,0.0,1.0
2023-05-17,382.2,387.52,379.13,387.0,384.178666954871,3260404,0.0,1.0
2023-05-16,382.6,383.6,377.3172,380.24,377.467949154833,2762816,0.0,1.0
2023-05-15,381.87,383.66,380.525,383.41,380.614839010768,1957649,0.0,1.0
2023-05-12,384.49,385.021,378.8,381.92,379.135701507505,2044079,0.0,1.0
2023-05-11,382.21,385.72,379.26,383.39,380.594984816093,1901218,0.0,1.0
2023-05-10,385.99,386.755,377.65,382.54,379.75118154242,1940761,0.0,1.0
2023-05-09,383.88,386.17,382.7,382.94,380.148265435913,2036429,0.0,1.0
2023-05-08,384.01,387.46,383.77,385.51,382.699529451608,1719712,0.0,1.0
2023-05-05,380.57,385.15,378.24,384.66,381.855726177935,2683136,0.0,1.0
2023-05-04,374.5,376.85,372.14,376.12,373.377985051851,2814954,0.0,1.0
2023-05-03,376.67,379.55,374.33,374.9,372.166879176696,1970904,0.0,1.0
2023-05-02,377.77,378.84,370.94,376.03,373.288641175815,2478715,0.0,1.0
2023-05-01,380.49,382.455,378.96,379.86,377.090719456014,1745122,0.0,1.0
2023-04-28,372.53,381.93,371.51,380.03,377.259480110749,3107278,0.0,1.0
2023-04-27,366.58,374.98,361.0,373.67,370.945846204203,3859931,0.0,1.0
2023-04-26,369.64,372.215,366.09,366.76,364.086221944105,2588193,0.0,1.0
2023-04-25,373.5,374.58,368.3198,368.53,365.843318172813,2244992,0.0,1.0
2023-04-24,375.15,377.64,373.62,374.73,371.998118521961,1886286,0.0,1.0
2023-04-21,375.72,377.425,373.26,375.24,372.504400486165,3537820,0.0,1.0
2023-04-20,371.45,375.19,369.69,375.0,372.266150150069,2125035,0.0,1.0
2023-04-19,372.99,374.15,371.155,372.8,370.082188735855,1795447,0.0,1.0
2023-04-18,373.95,373.95,369.96,372.32,369.605688063663,2087976,0.0,1.0
2023-04-17,373.36,374.1,368.39,372.76,370.042480346506,2431374,0.0,1.0
2023-04-14,370.0,373.39,369.11,372.43,369.714886134374,2254716,0.0,1.0
2023-04-13,363.82,369.75,363.3887,369.65,366.955153074595,2611866,0.0,1.0
2023-04-12,366.08,368.6,361.025,361.78,359.142527470112,2268779,0.0,1.0
2023-04-11,363.42,365.19,361.16,364.13,361.475395344386,3033867,0.0,1.0
2023-04-10,359.71,360.93,357.58,360.14,357.514483506789,1559126,0.0,1.0
2023-04-06,361.21,362.035,355.97,361.47,358.834787452655,2357712,0.0,1.0
2023-04-05,363.48,365.13,361.61,363.79,361.137874034916,2239771,0.57,1.0
2023-04-04,366.8,369.12,363.38,363.9,360.681941929153,2198730,0.0,1.0
2023-04-03,362.61,366.66,361.75,366.47,363.229214780919,2978067,0.0,1.0
2023-03-31,361.13,363.65,360.38,363.41,360.196275120839,3376796,0.0,1.0
2023-03-30,360.95,362.59,358.24,359.26,356.082974601449,2480656,0.0,1.0
2023-03-29,357.38,360.025,355.82,359.53,356.350586924397,2327006,0.0,1.0
2023-03-28,355.56,355.9,352.8014,354.33,351.196571815764,1695997,0.0,1.0
2023-03-27,355.57,357.89,354.28,354.62,351.484007273746,2420474,0.0,1.0
2023-03-24,350.45,352.42,346.31,351.63,348.520448586282,2971590,0.0,1.0
2023-03-23,352.41,359.855,351.84,354.37,351.236218085831,2598053,0.0,1.0
2023-03-22,354.61,360.0,351.03,351.03,347.925754535286,2596388,0.0,1.0
2023-03-21,354.37,356.2,350.83,354.57,351.434449436163,3766785,0.0,1.0
2023-03-20,348.0,353.835,347.34,349.32,346.230876489947,3864278,0.0,1.0
2023-03-17,350.25,351.94,346.86,349.66,346.567869785511,8426918,0.0,1.0
2023-03-16,346.62,348.69,340.28,348.0,344.922549577755,3768216,0.0,1.0
2023-03-15,346.05,348.395,343.64,348.08,345.001842117888,3082755,0.0,1.0
2023-03-14,351.0,356.11,348.56,352.82,349.699925120757,3413323,0.0,1.0
2023-03-13,343.63,349.86,340.21,344.71,341.661643864793,3308396,0.0,1.0
2023-03-10,352.41,353.05,345.23,347.11,344.040420068778,3176505,0.0,1.0
2023-03-09,359.25,364.015,353.91,354.44,351.305599058447,2414831,0.0,1.0
2023-03-08,358.61,361.695,357.28,359.03,355.855008548567,1634442,0.0,1.0
2023-03-07,367.17,369.15,359.5545,359.94,356.756961192578,1660771,0.0,1.0
2023-03-06,361.82,368.53,361.26,366.93,363.685146886683,2789640,0.0,1.0
2023-03-03,358.12,361.69,357.09,361.5,358.303165725168,2174952,0.0,1.0
2023-03-02,353.63,356.62,351.69,355.57,352.425606187823,2526001,0.0,1.0
2023-03-01,354.0,355.31,349.39,353.5,350.373911711886,1968084,0.0,1.0
2023-02-28,354.81,357.7954,353.24,355.29,352.148082297358,2733091,0.0,1.0
2023-02-27,355.64,358.03,354.82,355.48,352.336402080174,2200873,0.0,1.0
2023-02-24,350.82,354.0,349.59,353.12,349.997272146256,2016148,0.0,1.0
2023-02-23,357.74,357.74,351.66,355.53,352.385959917757,1975505,0.0,1.0
2023-02-22,355.36,357.74,353.21,354.97,351.830912136827,2109544,0.0,1.0
2023-02-21,356.76,361.77,355.19,355.96,352.81215732097,2730919,0.0,1.0
2023-02-17,364.06,366.7,359.8,361.13,357.936437727054,2719130,0.0,1.0
2023-02-16,364.9,373.08,364.9,367.55,364.299664072712,2792721,0.0,1.0
2023-02-15,366.28,369.8,365.01,369.64,366.371181683682,2203417,0.0,1.0
2023-02-14,369.58,373.41,367.73,369.96,366.688351844214,1841422,0.0,1.0
2023-02-13,368.56,371.14,367.07,370.83,367.550658218158,2286551,0.0,1.0
2023-02-10,369.64,370.25,362.92,366.83,363.586031211517,2270717,0.0,1.0
2023-02-09,373.3,374.57,369.25,370.42,367.144283949977,2287602,0.0,1.0
2023-02-08,373.17,375.79,370.14,370.35,367.074902977361,2193818,0.0,1.0
2023-02-07,371.51,377.07,368.84,375.06,371.743251277681,2309176,0.0,1.0
2023-02-06,370.0,374.33,369.05,372.97,369.671733666711,2068357,0.0,1.0
2023-02-03,370.8,378.22,370.49,373.91,370.603421013271,2739672,0.0,1.0
2023-02-02,379.52,380.47,372.8,374.94,371.624312467481,2761579,0.0,1.0
2023-02-01,368.57,376.78,367.0,374.08,370.771917661054,2951854,0.0,1.0
2023-01-31,369.99,372.48,367.02,370.6,367.322692165276,3137379,0.0,1.0
2023-01-30,369.46,373.74,369.4,371.12,367.838093676139,2688806,0.0,1.0
2023-01-27,376.19,380.52,373.38,374.03,370.722359823471,3405833,0.0,1.0
2023-01-26,383.41,384.11,373.0,377.24,373.9039729963,3718355,0.0,1.0
2023-01-25,375.1,382.56,375.1,382.39,379.00843026735,3501927,0.0,1.0
2023-01-24,390.0,390.0,375.22,380.01,376.649477198399,2756200,0.0,1.0
2023-01-23,376.74,381.38,376.36,378.57,375.222211476008,2743884,0.0,1.0
2023-01-20,370.23,376.62,369.4,376.28,372.952462514706,3863414,0.0,1.0
2023-01-19,364.6,370.8,363.6,367.94,364.68621520586,3111242,0.0,1.0
2023-01-18,374.51,375.81,368.5,368.92,365.657548822487,2747128,0.0,1.0
2023-01-17,375.0,378.325,373.975,375.0,371.683781872581,2814656,0.0,1.0
2023-01-13,375.06,377.87,374.31,375.52,372.199183383444,4261049,0.0,1.0
2023-01-12,377.86,381.125,376.92,379.81,376.451245848067,3291386,0.0,1.0
2023-01-11,372.62,377.92,371.26,377.86,374.518490182329,3370200,0.0,1.0
2023-01-10,368.81,371.68,367.2104,371.01,367.729066433457,3485924,0.0,1.0
2023-01-09,371.63,375.0,369.56,370.97,367.68942016339,3913658,0.0,1.0
2023-01-06,357.31,368.72,355.32,367.67,364.418602882912,4432804,0.57,1.0
2023-01-05,356.12,357.56,351.27,351.77,348.119519704871,2608546,0.0,1.0
2023-01-04,351.39,356.98,349.69,355.15,351.464443878628,2661005,0.0,1.0
2023-01-03,349.96,354.66,343.94,346.8,343.201095697897,2933755,0.0,1.0
2022-12-30,345.33,347.9,343.6213,347.73,344.121444656949,1617719,0.0,1.0
2022-12-29,344.38,349.72,343.54,348.21,344.596463474524,1459793,0.0,1.0
2022-12-28,346.55,349.51,341.78,341.95,338.401426395317,1854082,0.0,1.0
2022-12-27,344.1,346.91,341.81,346.16,342.567737274464,1637700,0.0,1.0
2022-12-23,339.02,344.54,337.69,343.6,340.034303580731,1914737,0.0,1.0
2022-12-22,344.19,345.6,336.43,341.52,337.975888704573,2276404,0.0,1.0
2022-12-21,343.64,347.6,342.37,345.69,342.102614682255,2086988,0.0,1.0
2022-12-20,341.37,344.37,340.62,342.95,339.391048931932,1895912,0.0,1.0
2022-12-19,345.36,345.85,339.5401,341.26,337.718586845053,2457278,0.0,1.0
2022-12-16,344.77,348.24,343.38,345.84,342.251058062748,5947137,0.0,1.0
2022-12-15,351.42,353.8,342.56,346.25,342.656803302759,2774976,0.0,1.0
2022-12-14,357.0,362.1,353.77,357.51,353.799953065038,2587188,0.0,1.0
2022-12-13,369.24,369.26,355.735,357.15,353.443688951857,3072366,0.0,1.0
2022-12-12,350.31,358.4363,349.1,358.17,354.453103939204,2427292,0.0,1.0
2022-12-09,348.4,352.77,347.36,348.83,345.210029447225,2301173,0.0,1.0
2022-12-08,350.0,352.165,347.2174,351.17,347.525746182903,1998664,0.0,1.0
2022-12-07,346.88,347.85,341.47,347.42,343.814661670598,2454399,0.0,1.0
2022-12-06,353.82,355.0,344.35,347.53,343.923520149626,2353297,0.0,1.0
2022-12-05,356.0,358.9,354.45,356.09,352.394689063046,2202602,0.0,1.0
2022-12-02,357.45,362.285,356.06,360.06,356.323490533405,2015586,0.0,1.0
2022-12-01,357.99,361.58,354.05,360.8,357.0558112105,3374744,0.0,1.0
2022-11-30,342.85,356.4,341.48,356.4,352.701472049396,4252283,0.0,1.0
2022-11-29,343.65,344.72,340.75,343.13,339.569180988522,1724326,0.0,1.0
2022-11-28,346.68,350.23,343.23,344.59,341.014029891979,2226412,0.0,1.0
2022-11-25,348.96,351.4,348.075,351.29,347.644500887296,944409,0.0,1.0
2022-11-23,344.63,350.8,344.15,348.64,345.022001165268,1937368,0.0,1.0
2022-11-22,339.83,345.32,337.56,344.96,341.380190230527,2510939,0.0,1.0
2022-11-21,343.0,344.245,337.62,338.25,334.739823009844,1965239,0.0,1.0
2022-11-18,345.66,348.63,341.33,343.69,340.123369609026,2737666,0.0,1.0
2022-11-17,339.0,341.92,337.0,341.27,337.728483070419,2004543,0.0,1.0
2022-11-16,343.16,345.13,340.095,342.76,339.203020649975,2579780,0.0,1.0
2022-11-15,346.59,351.22,339.49,343.51,339.945237552436,2983623,0.0,1.0
2022-11-14,336.74,344.5131,336.02,339.37,335.848200250852,2349019,0.0,1.0
2022-11-11,339.0,342.63,336.36,339.29,335.769030447923,3734766,0.0,1.0
2022-11-10,331.18,337.4,329.16,337.27,333.769992923962,3254972,0.0,1.0
2022-11-09,322.28,323.685,315.15,315.64,312.364457456991,3001178,0.0,1.0
2022-11-08,326.23,329.4,322.26,325.75,322.369541302163,2387459,0.0,1.0
2022-11-07,322.45,325.8,317.71,325.13,321.755975329462,2742320,0.0,1.0
2022-11-04,313.84,323.125,313.24,318.37,315.066126981948,3246836,0.0,1.0
2022-11-03,315.12,316.765,308.6,309.17,305.961599645095,2861062,0.0,1.0
2022-11-02,331.42,333.0,319.63,319.82,316.501079660039,3075115,0.0,1.0
2022-11-01,332.22,333.64,327.0932,333.19,329.732332974575,3660459,0.0,1.0
2022-10-31,328.88,329.44,323.78,328.18,324.774324066136,3157979,0.0,1.0
2022-10-28,319.31,331.8,317.82,329.47,326.050937138369,3644429,0.0,1.0
2022-10-27,316.18,323.08,314.06,319.37,316.055749518563,4725832,0.0,1.0
2022-10-26,312.29,324.45,312.29,319.51,316.194296673689,5281438,0.0,1.0
2022-10-25,305.91,312.1,305.86,311.41,308.178354127112,3012354,0.0,1.0
2022-10-24,304.52,307.0,300.5,305.6,302.428647189381,3184066,0.0,1.0
2022-10-21,294.51,302.7099,293.5,302.37,299.232166396117,3599622,0.0,1.0
2022-10-20,297.75,302.73,295.61,296.28,293.205365148135,2463932,0.0,1.0
2022-10-19,295.46,299.635,294.79,297.76,294.670006502324,1914414,0.0,1.0
2022-10-18,303.17,303.7,296.55,300.38,297.262817548254,3096016,0.0,1.0
2022-10-17,295.42,298.73,291.34,295.04,291.978233202733,3417635,0.0,1.0
2022-10-14,295.86,298.621,287.84,288.69,285.694130095231,3106348,0.0,1.0
2022-10-13,277.28,295.43,276.87,293.96,290.909440863189,3323054,0.0,1.0
2022-10-12,286.54,287.49,283.21,283.38,280.439234425808,2646833,0.0,1.0
2022-10-11,289.83,290.385,284.42,286.05,283.081526598569,3555031,0.0,1.0
2022-10-10,297.04,297.25,289.54,291.78,288.752063733369,1783529,0.0,1.0
2022-10-07,296.66,297.19,292.99,294.97,291.90895962517,2210877,0.0,1.0
2022-10-06,302.58,305.05,298.86,299.23,296.124751631147,2494392,0.49,1.0
2022-10-05,297.98,306.6,297.25,304.2,300.551012432253,2845321,0.0,1.0
2022-10-04,296.19,303.97,295.98,301.27,297.656158827959,3949221,0.0,1.0
2022-10-03,287.85,292.75,284.915,290.48,286.995588728866,5285358,0.0,1.0
2022-09-30,286.86,290.755,284.34,284.34,280.929240220207,3804233,0.0,1.0
2022-09-29,288.35,292.07,284.845,286.77,283.33009150295,3439692,0.0,1.0
2022-09-28,285.11,292.98,281.69,290.18,286.699187335935,5611649,0.0,1.0
2022-09-27,295.47,297.9,284.8,286.48,283.04357015645,4073383,0.0,1.0
2022-09-26,290.05,295.34,289.12,290.11,286.630027010917,3635597,0.0,1.0
2022-09-23,293.13,294.57,290.24,293.58,290.058403122488,3245860,0.0,1.0
2022-09-22,302.95,303.08,296.59,298.36,294.781065316526,3159830,0.0,1.0
2022-09-21,314.48,314.98,304.22,304.5,300.847413825185,2366279,0.0,1.0
2022-09-20,311.16,314.37,309.44,313.27,309.512214545207,2769557,0.0,1.0
2022-09-19,311.95,315.45,310.25,314.03,310.263098073966,2369737,0.0,1.0
2022-09-16,312.85,315.63,309.11,315.13,311.349903181381,3650857,0.0,1.0
2022-09-15,323.59,325.94,315.17,316.96,313.157951678261,2486769,0.0,1.0
2022-09-14,327.04,328.48,323.35,325.85,321.941312955456,2657942,0.0,1.0
2022-09-13,330.0,332.795,324.58,325.44,321.536231051784,2316881,0.0,1.0
2022-09-12,338.09,339.48,335.94,338.42,334.360531319274,2097796,0.0,1.0
2022-09-09,330.54,337.02,330.15,335.85,331.821359386497,1816725,0.0,1.0
2022-09-08,324.53,330.29,323.48,330.07,326.110692549355,2114014,0.0,1.0
2022-09-07,324.08,329.2,322.05,328.62,324.678085816854,1998373,0.0,1.0
2022-09-06,322.5,326.985,320.555,324.08,320.192544737162,2043365,0.0,1.0
2022-09-02,329.41,329.67,320.53,322.56,318.690777679644,1936812,0.0,1.0
2022-09-01,323.81,325.61,319.21,325.25,321.348510169594,2493403,0.0,1.0
2022-08-31,328.29,331.1762,324.28,324.37,320.479066083662,3129021,0.0,1.0
2022-08-30,331.0,332.97,325.57,327.81,323.87780205594,2618990,0.0,1.0
2022-08-29,329.99,332.81,327.7726,329.35,325.39932920632,2308093,0.0,1.0
2022-08-26,345.05,345.64,331.7,331.96,327.978021324822,1925047,0.0,1.0
2022-08-25,340.0,345.13,337.32,344.67,340.535560338675,2228637,0.0,1.0
2022-08-24,340.18,342.29,338.35,339.71,335.635057308878,2218370,0.0,1.0
2022-08-23,342.69,345.205,339.37,340.89,336.800902787741,2240652,0.0,1.0
2022-08-22,350.0,351.0,344.28,345.51,341.365484238882,2312442,0.0,1.0
2022-08-19,356.63,356.77,353.56,354.28,350.030284958904,1740744,0.0,1.0
2022-08-18,354.32,359.52,353.5701,357.36,353.073339259665,1934865,0.0,1.0
2022-08-17,353.5,356.96,351.75,355.33,351.067689834164,2439884,0.0,1.0
2022-08-16,354.27,360.0,353.1,359.25,354.940668035132,2448806,0.0,1.0
2022-08-15,352.33,361.95,350.82,359.95,355.632271285304,2526281,0.0,1.0
2022-08-12,354.74,355.45,350.255,354.27,350.020404912473,2514337,0.0,1.0
2022-08-11,355.85,355.85,350.35,350.58,346.374667779419,2609451,0.0,1.0
2022-08-10,354.34,354.55,351.05,353.38,349.141080780111,2443693,0.0,1.0
2022-08-09,350.4,351.12,345.35,346.54,342.383129021279,2467497,0.0,1.0
2022-08-08,359.0,359.0,349.89,352.16,347.935715115524,2477635,0.0,1.0
2022-08-05,350.4,357.83,350.4,357.51,353.221539956131,1848651,0.0,1.0
2022-08-04,354.67,358.605,349.65,356.07,351.798813270061,2339562,0.0,1.0
2022-08-03,350.0,356.48,348.54,354.13,349.882084262439,2921333,0.0,1.0
2022-08-02,347.08,351.15,343.975,349.01,344.823500489746,2878764,0.0,1.0
2022-08-01,347.81,354.84,345.66,350.54,346.335147593695,2289590,0.0,1.0
2022-07-29,354.13,356.8,349.96,353.79,349.546162683784,3176867,0.0,1.0
2022-07-28,348.0,353.255,340.62,352.45,348.222236462024,3635536,0.0,1.0
2022-07-27,343.01,348.92,331.24,343.27,339.152353838329,4580313,0.0,1.0
2022-07-26,342.65,344.625,339.3,341.28,337.186224598552,2254171,0.0,1.0
2022-07-25,344.45,345.54,340.11,344.21,340.081078202847,2180057,0.0,1.0
2022-07-22,348.88,351.09,340.4,343.88,339.755036670622,2252976,0.0,1.0
2022-07-21,341.87,347.23,340.06,346.92,342.758570785659,2230803,0.0,1.0
2022-07-20,340.38,343.3137,336.285,341.27,337.176344552121,2563621,0.0,1.0
2022-07-19,331.78,342.01,331.78,340.38,336.297020419758,2689806,0.0,1.0
2022-07-18,335.5,337.5053,329.79,331.01,327.039416913873,2468598,0.0,1.0
2022-07-15,333.63,335.565,329.76,332.57,328.580704157115,3387487,0.0,1.0
2022-07-14,316.16,327.5828,315.39,325.03,321.131149148111,2744028,0.0,1.0
2022-07-13,315.95,324.93,313.81,323.37,319.491061440558,2442740,0.0,1.0
2022-07-12,320.21,327.3552,320.21,322.86,318.987179072575,2761667,0.0,1.0
2022-07-11,319.38,326.22,319.15,324.19,320.301225247903,2073925,0.0,1.0
2022-07-08,322.78,324.98,319.35,323.06,319.184780001196,1662060,0.0,1.0
2022-07-07,322.35,324.86,319.519,324.07,320.182664690731,2202143,0.49,1.0
2022-07-06,319.0,322.36,315.72,320.17,315.851872547545,2219210,0.0,1.0
2022-07-05,313.08,320.31,309.455,319.26,314.954145702375,2112392,0.0,1.0
2022-07-01,314.1,318.94,311.31,318.24,313.947902425371,2287773,0.0,1.0
2022-06-30,315.3,318.29,309.69,315.48,311.225126499359,3411672,0.0,1.0
2022-06-29,319.11,326.11,318.41,322.59,318.239234047889,3779496,0.0,1.0
2022-06-28,332.7,337.15,318.12,318.29,313.997228076204,3394334,0.0,1.0
2022-06-27,331.97,331.97,327.12,328.83,324.395075271916,2810866,0.0,1.0
2022-06-24,319.22,330.81,319.22,330.5,326.042552009757,4318907,0.0,1.0
2022-06-23,318.9,319.98,313.54,316.76,312.487863160697,2387590,0.0,1.0
2022-06-22,313.47,319.04,311.36,316.15,311.886090220528,2671671,0.0,1.0
2022-06-21,316.05,320.23,314.88,317.4,313.119231491367,3193831,0.0,1.0
2022-06-17,307.0,314.135,303.65,310.69,306.499729149505,6235394,0.0,1.0
2022-06-16,316.09,316.45,305.08,308.78,304.615489287663,4528529,0.0,1.0
2022-06-15,327.41,330.63,319.43,325.39,321.001470494568,2357895,0.0,1.0
2022-06-14,320.1,323.9999,319.66,322.14,317.795303190387,2788401,0.0,1.0
2022-06-13,322.0,330.9,317.92,319.74,315.427671950377,4825094,0.0,1.0
2022-06-10,341.33,344.31,334.6,334.75,330.235232330608,3302379,0.0,1.0
2022-06-09,359.76,362.21,348.94,349.0,344.29304281817,2251036,0.0,1.0
2022-06-08,365.0,367.12,360.975,362.33,357.443261330394,1709731,0.0,1.0
2022-06-07,356.93,364.48,356.33,364.02,359.110468328568,2158826,0.0,1.0
2022-06-06,362.0,368.31,358.525,360.14,355.282797823884,2196186,0.0,1.0
2022-06-03,359.48,360.95,355.77,357.82,352.994087625208,2076562,0.0,1.0
2022-06-02,360.49,365.05,357.76,363.08,358.183146092897,2484201,0.0,1.0
2022-06-01,358.2,364.44,354.8532,357.06,352.244337732538,2189987,0.0,1.0
2022-05-31,353.09,360.9745,351.14,357.87,353.043413276041,3873789,0.0,1.0
2022-05-27,353.39,357.79,352.11,357.78,352.954627104541,2658928,0.0,1.0
2022-05-26,348.0,353.25,346.01,349.89,345.171039403007,2817394,0.0,1.0
2022-05-25,340.58,347.74,339.21,344.76,340.110227627485,3033400,0.0,1.0
2022-05-24,343.89,344.0,335.98,340.69,336.095119649634,2561500,0.0,1.0
2022-05-23,339.03,351.3,338.96,348.43,343.730730398667,3420837,0.0,1.0
2022-05-20,335.7,339.61,327.69,336.18,331.645945944448,3428726,0.0,1.0
2022-05-19,330.0,336.21,324.43,332.22,327.739354398431,4380699,0.0,1.0
2022-05-18,333.62,341.595,333.56,335.9,331.36972229978,4521381,0.0,1.0
2022-05-17,340.11,341.18,332.53,338.86,334.289800829126,2802317,0.0,1.0
2022-05-16,328.54,333.55,325.03,329.73,325.28293698692,2062291,0.0,1.0
2022-05-13,327.67,335.23,326.09,332.8,328.3115319481,3533466,0.0,1.0
2022-05-12,321.77,325.585,312.77,321.24,316.907441475383,3891535,0.0,1.0
2022-05-11,325.48,331.0,318.55,325.87,321.47499674257,4263948,0.0,1.0
2022-05-10,332.31,333.68,323.05,325.33,320.942279713568,5003484,0.0,1.0
2022-05-09,341.0,342.39,324.89,327.99,323.566404337912,5777431,0.0,1.0
2022-05-06,346.25,351.26,340.78,347.12,342.438398346828,3635374,0.0,1.0
2022-05-05,362.1,367.77,349.03,353.37,348.604104701022,3424834,0.0,1.0
2022-05-04,359.37,369.24,353.66,368.52,363.549776903587,3345697,0.0,1.0
2022-05-03,361.59,363.44,353.44,357.79,352.964492234707,2686874,0.0,1.0
2022-05-02,363.0,364.93,350.59,359.04,354.197633505546,3903942,0.0,1.0
2022-04-29,372.05,377.12,361.75,363.38,358.479099997898,4741764,0.0,1.0
2022-04-28,369.13,381.97,368.79,378.83,373.720726105465,6844252,0.0,1.0
2022-04-27,357.0,373.74,356.0,361.57,356.693511437724,5702321,0.0,1.0
2022-04-26,347.94,350.06,343.58,344.11,339.468994166649,3084410,0.0,1.0
2022-04-25,349.28,355.06,347.15,354.6,349.817515711527,3380449,0.0,1.0
2022-04-22,360.5,362.095,350.61,351.18,346.443641194512,2968820,0.0,1.0
2022-04-21,369.48,375.22,363.46,364.44,359.524803795569,3605298,0.0,1.0
2022-04-20,366.66,371.89,363.87,365.29,360.36333985974,3351394,0.0,1.0
2022-04-19,356.81,364.67,356.07,363.87,358.962491376067,2999255,0.0,1.0
2022-04-18,353.99,360.76,353.22,356.8,351.987844348203,1871358,0.0,1.0
2022-04-14,357.18,362.95,356.87,357.82,352.994087625208,3359062,0.0,1.0
2022-04-13,344.41,357.0,342.87,355.14,350.350232740529,3048528,0.0,1.0
2022-04-12,350.0,354.48,344.48,345.8,341.136201164822,4038522,0.0,1.0
2022-04-11,350.64,351.5,345.8191,347.37,342.685026600996,1809207,0.0,1.0
2022-04-08,347.3,355.89,345.645,352.27,347.518940382684,2235107,0.0,1.0
2022-04-07,351.18,352.9,345.805,349.55,344.835624977339,2848450,0.49,1.0
2022-04-06,356.47,357.085,349.58,353.55,348.293438494852,3864524,0.0,1.0
2022-04-05,363.31,367.63,361.93,363.32,357.918178684626,2147941,0.0,1.0
2022-04-04,364.25,369.76,363.15,366.91,361.454802766642,3028641,0.0,1.0
2022-04-01,359.22,367.8855,358.17,363.97,358.558514521203,3806911,0.0,1.0
2022-03-31,359.58,364.12,357.36,357.38,352.066494270373,4095825,0.0,1.0
2022-03-30,364.01,368.2846,359.62,362.24,356.854236063853,2614256,0.0,1.0
2022-03-29,358.72,370.76,357.1,367.55,362.085287282656,5512630,0.0,1.0
2022-03-28,348.51,350.56,343.525,350.49,345.278934402661,3134618,0.0,1.0
2022-03-25,350.41,351.54,345.65,349.02,343.830790279941,1992649,0.0,1.0
2022-03-24,342.25,349.45,340.7,349.35,344.155883858511,2482921,0.0,1.0
2022-03-23,343.4,346.73,341.75,342.18,337.092487015043,2528000,0.0,1.0
