,ROK_Open,ROK_High,ROK_Low,ROK_Close,ROK_Adj Close,ROK_Volume,ROK_Dividend Amount,ROK_Split Coefficient
2014-12-29,112.79,113.57,112.19,113.09,93.0131812946888,401998,0.0,1.0
2014-12-26,113.0,113.69,112.87,113.01,92.9473836600299,326889,0.0,1.0
2014-12-24,113.54,113.76,112.4,112.93,92.881586025371,320874,0.0,1.0
2014-12-23,112.95,114.06,112.52,113.29,93.1776753813361,620568,0.0,1.0
2014-12-22,112.0,112.55,110.98,112.39,92.4374519914234,779999,0.0,1.0
2014-12-19,112.09,112.64,111.17,111.79,91.9439697314817,2296937,0.0,1.0
2014-12-18,109.69,111.47,109.32,111.44,91.656105079849,1587149,0.0,1.0
2014-12-17,104.96,108.16,104.27,107.93,88.7692338591897,1988540,0.0,1.0
2014-12-16,103.69,106.455,103.1,104.83,86.2195755161573,2296753,0.0,1.0
2014-12-15,105.64,106.19,103.15,103.38,85.0269933879647,1321437,0.0,1.0
2014-12-12,105.58,106.86,104.77,104.8,86.1949014031602,1780454,0.0,1.0
2014-12-11,107.37,108.31,106.57,106.89,87.913864608624,1425084,0.0,1.0
2014-12-10,110.49,110.865,106.62,106.87,87.8974151999593,1366785,0.0,1.0
2014-12-09,109.81,111.17,109.19,111.06,91.3435663152192,1037119,0.0,1.0
2014-12-08,113.94,114.175,111.38,111.66,91.837048575161,1083201,0.0,1.0
2014-12-05,114.54,115.58,113.54,114.29,94.0001458145723,1543581,0.0,1.0
2014-12-04,117.67,118.03,115.9,116.3,95.6533113853772,988160,0.0,1.0
2014-12-03,116.21,118.32,116.21,117.93,96.9939381915523,1393528,0.0,1.0
2014-12-02,112.25,116.88,111.9,115.69,95.1516044211031,2209657,0.0,1.0
2014-12-01,113.23,113.69,111.17,111.62,91.8041497578315,1956437,0.0,1.0
2014-11-28,113.75,116.11,112.13,115.41,94.9213126997969,2183432,0.0,1.0
2014-11-26,115.18,115.2,113.9,114.65,94.2962351705374,469372,0.0,1.0
2014-11-25,114.75,115.42,114.04,114.81,94.4278304398552,899456,0.0,1.0
2014-11-24,114.37,114.68,113.81,114.26,93.9754717015752,762597,0.0,1.0
2014-11-21,111.74,115.13,111.74,113.64,93.4655400329688,1355149,0.0,1.0
2014-11-20,109.34,110.84,109.16,110.36,90.7678370119538,747337,0.0,1.0
2014-11-19,110.43,110.89,109.78,110.19,90.6280170383037,561012,0.0,1.0
2014-11-18,110.36,111.44,110.2026,110.89,91.203746341569,880447,0.0,1.0
2014-11-17,109.5,110.89,109.3,110.18,90.6197923339713,675001,0.0,1.0
2014-11-14,108.2,110.26,107.7,110.12,90.5704441079771,960728,0.0,1.0
2014-11-13,110.85,111.85,107.25,108.16,88.9584020588341,1868374,0.65,1.0
2014-11-12,114.25,117.37,112.27,112.44,91.9261347991481,1585917,0.0,1.0
2014-11-11,112.63,112.93,112.0001,112.86,92.2695088352175,751417,0.0,1.0
2014-11-10,112.32,113.05,112.25,112.75,92.1795775400564,626841,0.0,1.0
2014-11-07,112.04,112.34,111.12,112.29,91.8035012148376,848454,0.0,1.0
2014-11-06,110.37,112.26,110.3,111.77,91.3783714558945,866639,0.0,1.0
2014-11-05,110.26,111.09,109.37,110.23,90.1193333236401,942498,0.0,1.0
2014-11-04,110.73,110.79,108.96,109.25,89.3181272394782,939244,0.0,1.0
2014-11-03,112.35,112.78,110.665,110.84,90.6180432331694,714969,0.0,1.0
2014-10-31,112.14,112.54,111.37,112.35,91.8525546485617,705571,0.0,1.0
2014-10-30,108.83,110.31,107.97,110.25,90.1356844682148,724599,0.0,1.0
2014-10-29,110.61,110.975,108.53,109.22,89.2936005226161,634004,0.0,1.0
2014-10-28,108.97,111.25,108.52,110.88,90.6507455223189,860972,0.0,1.0
2014-10-27,108.63,108.63,106.781,107.94,88.2471272698332,607882,0.0,1.0
2014-10-24,107.7,109.31,106.61,109.31,89.3671806732024,872011,0.0,1.0
2014-10-23,106.5,108.79,106.5,107.67,88.0263868180743,1169962,0.0,1.0
2014-10-22,108.82,108.82,105.09,105.13,85.9497914570832,1221505,0.0,1.0
2014-10-21,105.94,108.99,105.725,108.96,89.0810356431445,895930,0.0,1.0
2014-10-20,104.67,105.23,104.16,105.12,85.9416158847958,855813,0.0,1.0
2014-10-17,104.68,106.7,104.63,105.17,85.9824937462327,1306622,0.0,1.0
2014-10-16,98.84,103.53,98.61,103.12,84.3065014273226,1439760,0.0,1.0
2014-10-15,100.03,101.51,98.72,100.78,82.3934175120788,1605151,0.0,1.0
2014-10-14,99.04,103.12,99.04,100.97,82.5487533855388,1765424,0.0,1.0
2014-10-13,100.98,101.41,98.55,98.6,80.6111427534329,1280269,0.0,1.0
2014-10-10,102.8,103.12,99.93,100.52,82.1808526326073,2333653,0.0,1.0
2014-10-09,108.02,108.14,102.68,102.95,84.1675166984373,2061610,0.0,1.0
2014-10-08,105.96,108.06,104.34,108.06,88.3452341372816,1972742,0.0,1.0
2014-10-07,108.1,108.3,105.88,105.88,86.5629593786357,1249099,0.0,1.0
2014-10-06,110.66,111.08,108.77,108.82,88.9665776311214,841505,0.0,1.0
2014-10-03,110.24,110.5896,109.49,110.3,90.1765623296516,744899,0.0,1.0
2014-10-02,109.44,109.67,107.7,109.44,89.4734631129381,1314878,0.0,1.0
2014-10-01,109.39,110.1,108.38,109.39,89.4325852515013,1815279,0.0,1.0
2014-09-30,111.5,111.85,109.84,109.88,89.8331882935823,1155160,0.0,1.0
2014-09-29,111.6,111.905,111.03,111.48,91.1412798595609,812273,0.0,1.0
2014-09-26,111.44,113.2,111.23,112.84,92.2531576906427,503776,0.0,1.0
2014-09-25,113.15,113.15,111.2801,111.49,91.1494554318482,833862,0.0,1.0
2014-09-24,114.0,114.14,112.78,113.3,92.6292340158616,1172381,0.0,1.0
2014-09-23,114.23,115.21,114.11,114.27,93.4222645277361,485825,0.0,1.0
2014-09-22,116.87,117.0,114.68,115.0,94.0190813047139,761679,0.0,1.0
2014-09-19,118.42,118.7469,116.56,117.13,95.7604782019229,828300,0.0,1.0
2014-09-18,116.6,117.9,116.5,117.72,96.2428369668775,477800,0.0,1.0
2014-09-17,116.81,117.58,115.59,116.14,94.9510965454736,536700,0.0,1.0
2014-09-16,115.32,116.37,114.43,116.29,95.0737301297841,532400,0.0,1.0
2014-09-15,115.43,115.98,115.06,115.49,94.4196843467948,299700,0.0,1.0
2014-09-12,116.03,116.21,114.76,115.4,94.3461041962085,674600,0.0,1.0
2014-09-11,115.46,116.38,115.05,116.16,94.9674476900484,431100,0.0,1.0
2014-09-10,116.08,116.67,115.33,115.82,94.6894782322779,595600,0.0,1.0
2014-09-09,116.31,116.81,115.5,115.93,94.7794095274389,496900,0.0,1.0
2014-09-08,117.03,117.67,116.4058,116.57,95.3026461538304,373000,0.0,1.0
2014-09-05,116.65,117.37,115.75,117.19,95.8095316356471,569300,0.0,1.0
2014-09-04,116.48,118.77,116.01,116.98,95.6378446176124,856700,0.0,1.0
2014-09-03,117.05,118.21,116.31,116.49,95.2372415755315,417700,0.0,1.0
2014-09-02,116.51,117.51,116.28,117.18,95.8013560633597,596100,0.0,1.0
2014-08-29,116.45,117.04,115.98,116.61,95.3353484429798,475500,0.0,1.0
2014-08-28,115.93,116.86,115.5,116.37,95.1391347080831,559700,0.0,1.0
2014-08-27,116.24,116.52,115.72,116.37,95.1391347080831,349700,0.0,1.0
2014-08-26,117.37,117.76,116.32,116.36,95.1309591357957,433100,0.0,1.0
2014-08-25,117.16,117.81,116.375,117.35,95.940340792245,520300,0.0,1.0
2014-08-22,116.91,117.29,116.27,116.45,95.204539286382,404400,0.0,1.0
2014-08-21,117.74,117.74,116.76,117.39,95.9730430813944,470700,0.0,1.0
2014-08-20,116.29,117.675,116.025,117.46,96.030272087406,691800,0.0,1.0
2014-08-19,115.74,116.49,115.74,116.28,95.0655545574968,554800,0.0,1.0
2014-08-18,114.78,115.85,114.78,115.67,94.5668446479674,481100,0.0,1.0
2014-08-15,115.47,115.47,113.3,114.29,93.4386156723108,547900,0.0,1.0
2014-08-14,114.54,115.28,114.139,114.81,93.8637454312539,581200,0.0,1.0
2014-08-13,113.75,114.415,113.64,114.2,93.3650355217246,591900,0.0,1.0
2014-08-12,113.62,114.32,112.99,113.26,92.5965317267121,480100,0.0,1.0
2014-08-11,113.61,114.54,113.53,113.73,92.9807836242183,408400,0.0,1.0
2014-08-08,111.94,113.32,111.62,113.15,92.5066004315511,726000,0.0,1.0
2014-08-07,111.97,112.68,111.19,111.55,91.1985088655724,891200,0.58,1.0
2014-08-06,111.79,113.22,111.04,111.77,90.9057106564259,1742300,0.0,1.0
2014-08-05,112.1,113.66,111.7,112.31,91.3449079701457,849000,0.0,1.0
2014-08-04,112.57,113.12,111.37,112.88,91.8085051346278,183838,0.0,1.0
2014-08-01,111.64,112.05,109.81,111.56,90.7349117010904,289019,0.0,1.0
2014-07-31,112.13,113.137,111.54,111.66,90.8162445369644,1299100,0.0,1.0
2014-07-30,113.38,114.27,111.24,113.33,92.174502896061,2954800,0.0,1.0
2014-07-29,121.97,122.95,119.91,119.97,97.575003198098,1167200,0.0,1.0
2014-07-28,122.52,122.7,121.25,122.37,99.5269912590752,426400,0.0,1.0
2014-07-25,122.66,123.72,122.13,123.06,100.088187826606,474100,0.0,1.0
2014-07-24,122.81,123.7,122.43,122.66,99.7628564831099,672200,0.0,1.0
2014-07-23,122.85,123.37,122.37,122.64,99.7465899159351,423300,0.0,1.0
2014-07-22,123.03,123.69,122.92,122.96,100.006854990732,493500,0.0,1.0
2014-07-21,122.22,122.84,121.582,122.48,99.6164573785366,494400,0.0,1.0
2014-07-18,121.05,122.78,121.02,122.5,99.6327239457114,526400,0.0,1.0
2014-07-17,122.59,122.84,120.65,120.67,98.1443330492163,710000,0.0,1.0
2014-07-16,123.52,123.7,122.85,123.24,100.234586931179,495300,0.0,1.0
2014-07-15,123.65,124.0,122.65,123.24,100.234586931179,644200,0.0,1.0
2014-07-14,123.71,124.39,123.46,123.56,100.494852005976,531100,0.0,1.0
2014-07-11,122.52,123.83,122.21,123.19,100.193920513242,371800,0.0,1.0
2014-07-10,123.0,123.46,122.6,122.93,99.9824551399699,550500,0.0,1.0
2014-07-09,124.37,124.9765,124.09,124.57,101.316313648304,352700,0.0,1.0
2014-07-08,124.86,125.28,124.02,124.08,100.917782752521,555100,0.0,1.0
2014-07-07,125.86,125.89,124.525,125.25,101.869376932248,470400,0.0,1.0
2014-07-03,126.01,126.82,125.11,126.19,102.633905589464,395400,0.0,1.0
2014-07-02,125.83,126.06,124.62,125.25,101.869376932248,476800,0.0,1.0
2014-07-01,125.67,126.84,125.15,125.69,102.227241410094,613800,0.0,1.0
2014-06-30,125.45,125.84,124.72,125.16,101.796177379961,643500,0.0,1.0
2014-06-27,124.1,126.03,124.1,125.84,102.349240663905,382000,0.0,1.0
2014-06-26,124.88,125.23,123.89,124.71,101.430179618528,361500,0.0,1.0
2014-06-25,124.3,125.62,124.3,124.74,101.45457946929,489000,0.0,1.0
2014-06-24,125.83,126.74,124.27,124.28,101.08044842427,396100,0.0,1.0
2014-06-23,127.88,127.88,126.1,126.48,102.869770813499,316400,0.0,1.0
2014-06-20,124.83,127.26,124.55,127.24,103.487900366141,775200,0.0,1.0
2014-06-19,126.27,126.27,125.07,125.34,101.942576484534,811600,0.0,1.0
2014-06-18,127.14,127.265,124.95,125.69,102.227241410094,850800,0.0,1.0
2014-06-17,125.3,127.2,125.098,126.93,103.235768574932,449600,0.0,1.0
2014-06-16,126.07,126.47,125.01,125.66,102.202841559331,341100,0.0,1.0
2014-06-13,125.18,125.91,124.35,125.62,102.170308424982,542400,0.0,1.0
2014-06-12,126.08,126.46,124.88,125.3,101.910043350185,621600,0.0,1.0
2014-06-11,126.24,126.3,125.57,126.17,102.617639022289,387400,0.0,1.0
2014-06-10,127.83,128.0,126.18,126.64,102.999903350897,518100,0.0,1.0
2014-06-09,126.0,128.57,125.92,127.83,103.967764097798,729300,0.0,1.0
2014-06-06,125.5,126.53,125.42,126.34,102.755904843275,404100,0.0,1.0
2014-06-05,123.23,125.39,123.1,125.3,101.910043350185,907800,0.0,1.0
2014-06-04,122.54,123.0,122.135,122.35,99.5107246919004,401000,0.0,1.0
2014-06-03,122.57,123.6,122.27,122.48,99.6164573785366,561900,0.0,1.0
2014-06-02,121.05,123.0,120.94,122.66,99.7628564831099,722700,0.0,1.0
2014-05-30,120.7,121.33,120.23,121.08,98.4777976762999,450700,0.0,1.0
2014-05-29,121.2,121.29,120.04,120.37,97.9003345415942,654100,0.0,1.0
2014-05-28,122.69,122.98,121.07,121.14,98.5265973778244,407800,0.0,1.0
2014-05-27,122.21,122.9,121.44,122.29,99.4619249903759,499100,0.0,1.0
2014-05-23,119.53,121.44,119.53,121.26,98.6241967808732,364800,0.0,1.0
2014-05-22,119.42,121.2,119.42,119.88,97.5018036458113,517200,0.0,1.0
2014-05-21,119.27,120.35,118.33,119.6,97.274071705364,616600,0.0,1.0
2014-05-20,121.22,121.68,118.0444,118.91,96.712875137833,668400,0.0,1.0
2014-05-19,119.47,121.63,119.4301,121.42,98.7543293182717,507300,0.0,1.0
2014-05-16,119.93,120.36,118.47,120.19,97.7539354370209,696000,0.0,1.0
2014-05-15,119.72,120.02,117.3,119.77,97.4123375263499,806100,0.0,1.0
2014-05-14,120.58,121.42,119.39,119.63,97.2984715561262,1005300,0.0,1.0
2014-05-13,121.78,122.0,120.58,120.69,98.1605996163911,587400,0.0,1.0
2014-05-12,118.59,121.66,118.59,121.42,98.7543293182717,715700,0.0,1.0
2014-05-09,118.39,118.73,116.33,117.89,95.8832802119177,741900,0.0,1.0
2014-05-08,119.23,120.36,118.02,118.35,96.2574112569384,879100,0.58,1.0
2014-05-07,119.18,120.3,118.1,119.58,96.7834964946161,633300,0.0,1.0
2014-05-06,119.26,119.84,118.69,118.82,96.1683814474852,643100,0.0,1.0
2014-05-05,118.97,120.2,118.57,119.84,96.9939305896872,531700,0.0,1.0
2014-05-02,119.92,120.73,119.25,119.57,96.7754028755749,742200,0.0,1.0
2014-05-01,118.71,120.91,118.4,120.22,97.3014881132526,1100200,0.0,1.0
2014-04-30,115.83,120.5,115.66,119.18,96.4597517329683,1713200,0.0,1.0
2014-04-29,122.11,123.0,115.21,115.63,93.5865169733438,2329100,0.0,1.0
2014-04-28,125.51,125.82,122.41,124.53,100.789837920008,961000,0.0,1.0
2014-04-25,127.47,127.47,124.61,125.1,101.251174205356,731900,0.0,1.0
2014-04-24,128.19,128.26,126.6,127.64,103.30695344182,567600,0.0,1.0
2014-04-23,127.79,128.11,126.85,127.16,102.918459727842,556200,0.0,1.0
2014-04-22,127.85,128.46,127.61,127.67,103.331234298943,512000,0.0,1.0
2014-04-21,127.0,128.03,125.11,127.75,103.395983251273,593200,0.0,1.0
2014-04-17,125.95,127.4,125.34,127.02,102.805149061266,664100,0.0,1.0
2014-04-16,123.59,125.73,122.97,125.7,101.736791347828,589800,0.0,1.0
2014-04-15,121.54,122.71,119.85,122.43,99.0901779213568,891700,0.0,1.0
2014-04-14,122.09,122.39,120.35,121.45,98.2970032553196,557400,0.0,1.0
2014-04-11,121.12,122.19,120.14,120.8,97.7709180176419,879600,0.0,1.0
2014-04-10,123.88,124.195,121.36,121.57,98.394126683814,525100,0.0,1.0
2014-04-09,123.39,124.055,122.5,123.94,100.312314396577,527500,0.0,1.0
2014-04-08,121.99,123.31,121.31,122.97,99.5272333495814,637000,0.0,1.0
2014-04-07,124.17,124.43,121.57,121.99,98.7340586835442,533600,0.0,1.0
2014-04-04,127.73,128.13,124.27,124.51,100.773650681925,686300,0.0,1.0
2014-04-03,126.22,127.12,125.77,126.88,102.691838394689,545500,0.0,1.0
2014-04-02,125.19,126.69,124.82,126.1,102.060536109476,1096000,0.0,1.0
2014-04-01,124.79,125.37,124.1175,124.84,101.040740110285,963400,0.0,1.0
2014-03-31,125.42,125.66,124.47,124.55,100.80602515809,799700,0.0,1.0
2014-03-28,122.12,124.67,121.51,124.25,100.563216586854,776600,0.0,1.0
2014-03-27,122.02,122.57,121.07,121.78,98.5640926836791,745600,0.0,1.0
2014-03-26,124.46,124.6,122.16,122.17,98.8797438262857,603300,0.0,1.0
2014-03-25,123.27,124.7675,122.25,123.67,100.093786682465,793500,0.0,1.0
2014-03-24,123.7,124.355,121.78,122.13,98.8473693501209,778700,0.0,1.0
2014-03-21,124.22,124.74,122.96,123.04,99.5838886828697,1021200,0.0,1.0
2014-03-20,122.03,123.5,121.82,122.8,99.389641825881,543900,0.0,1.0
2014-03-19,123.18,123.8,121.43,122.23,98.9283055405329,451800,0.0,1.0
2014-03-18,122.52,123.47,122.33,123.28,99.7781355398584,521700,0.0,1.0
2014-03-17,120.94,122.67,120.94,122.25,98.9444927786153,601800,0.0,1.0
2014-03-14,120.14,121.16,119.57,120.0,97.1234284943463,1081800,0.0,1.0
2014-03-13,122.29,122.68,119.19,120.25,97.3257689703762,1076300,0.0,1.0
2014-03-12,121.22,121.82,120.6,121.8,98.5802799217615,693500,0.0,1.0
2014-03-11,125.6,125.6,121.39,122.07,98.7988076358738,603700,0.0,1.0
2014-03-10,125.2,125.2,123.25,123.74,100.150442015753,612300,0.0,1.0
2014-03-07,124.18,124.78,123.76,124.72,100.943616681791,1075200,0.0,1.0
2014-03-06,124.11,124.36,122.7,123.46,99.9238206825999,695300,0.0,1.0
2014-03-05,123.81,123.86,123.22,123.49,99.9481015397235,611400,0.0,1.0
2014-03-04,123.31,124.18,123.11,124.0,100.360876110824,680100,0.0,1.0
2014-03-03,119.9,122.12,119.9,121.59,98.4103139218964,721500,0.0,1.0
2014-02-28,122.18,124.11,121.9,122.84,99.4220163020458,830100,0.0,1.0
2014-02-27,121.5,122.4,121.18,122.18,98.8878374453269,473000,0.0,1.0
2014-02-26,121.03,122.58,120.63,121.73,98.5236245884731,677400,0.0,1.0
2014-02-25,120.38,121.48,119.66,120.85,97.8113861128479,831400,0.0,1.0
2014-02-24,119.35,120.97,119.06,120.56,97.5766711606532,828900,0.0,1.0
2014-02-21,119.04,120.4,118.495,119.32,96.573062399545,1019600,0.0,1.0
2014-02-20,117.96,119.3,117.5,118.99,96.3059729711855,932700,0.0,1.0
2014-02-19,117.99,119.07,117.65,118.0,95.5047046861072,1174700,0.0,1.0
2014-02-18,116.89,118.72,116.89,118.5,95.909385638167,897700,0.0,1.0
2014-02-14,116.37,117.12,115.54,117.0,94.6953427819876,777700,0.0,1.0
2014-02-13,114.32,116.47,113.71,116.45,94.2501937347219,1040400,0.58,1.0
2014-02-12,113.5,115.8,113.43,115.56,93.0663281892204,1074100,0.0,1.0
2014-02-11,112.44,114.01,112.325,113.48,91.3911987098713,937100,0.0,1.0
2014-02-10,112.58,112.68,111.6,112.04,90.2314936857066,543100,0.0,1.0
2014-02-07,111.38,112.59,110.64,112.35,90.4811524061865,1239200,0.0,1.0
2014-02-06,110.28,111.31,110.09,110.64,89.1040026899908,935400,0.0,1.0
2014-02-05,110.82,111.05,108.83,109.91,88.5160966707962,1576100,0.0,1.0
2014-02-04,111.94,112.06,110.18,111.18,89.5388920740526,1435100,0.0,1.0
2014-02-03,114.9,115.66,111.77,111.97,90.1751191359208,1758300,0.0,1.0
2014-01-31,113.1,115.43,113.1,114.84,92.486475677138,1032100,0.0,1.0
2014-01-30,115.5,116.32,114.61,115.1,92.6958668620566,1284200,0.0,1.0
2014-01-29,117.03,118.03,114.18,115.09,92.6878133549444,1788800,0.0,1.0
2014-01-28,113.7,115.31,113.32,115.01,92.6233852980463,1232800,0.0,1.0
2014-01-27,114.21,114.72,111.79,112.96,90.972416340034,1131200,0.0,1.0
2014-01-24,116.61,116.72,112.87,112.99,90.9965768613708,941500,0.0,1.0
2014-01-23,118.22,118.5,116.49,117.01,94.2340867204974,576500,0.0,1.0
2014-01-22,119.37,119.76,118.06,119.06,95.8850556785097,636800,0.0,1.0
2014-01-21,120.18,121.01,118.3,119.83,96.5051757261533,665100,0.0,1.0
2014-01-17,119.66,119.66,118.66,119.23,96.021965299418,735700,0.0,1.0
2014-01-16,117.68,119.71,117.64,119.66,96.368266105245,985300,0.0,1.0
2014-01-15,118.32,119.025,118.2,118.86,95.7239855362646,889200,0.0,1.0
2014-01-14,115.43,118.83,115.0325,118.24,95.2246680953047,1203600,0.0,1.0
2014-01-13,116.46,117.32,114.77,115.07,92.6717063407199,657700,0.0,1.0
2014-01-10,116.82,117.3,115.96,116.96,94.1938191849361,503500,0.0,1.0
2014-01-09,116.75,117.33,115.03,116.43,93.7669833079866,537700,0.0,1.0
2014-01-08,117.28,117.28,115.71,116.47,93.7991973364356,785500,0.0,1.0
2014-01-07,117.57,117.57,115.78,117.04,94.2582472418341,556200,0.0,1.0
2014-01-06,118.2,118.74,116.12,116.52,93.8394648719969,662300,0.0,1.0
2014-01-03,116.61,118.01,116.445,117.83,94.8944743037023,606600,0.0,1.0
2014-01-02,117.62,117.9897,116.011,116.38,93.7267157724253,479100,0.0,1.0
2013-12-31,117.97,118.81,117.79,118.16,95.1602400384067,346200,0.0,1.0
2013-12-30,117.76,118.49,117.4,117.7,94.789778711243,513300,0.0,1.0
2013-12-27,118.73,119.03,117.56,117.98,95.0152769103861,464900,0.0,1.0
2013-12-26,117.49,118.0,117.03,117.81,94.8783672894778,307300,0.0,1.0
2013-12-24,116.5,117.38,116.19,117.1,94.3065682845076,250300,0.0,1.0
2013-12-23,117.26,117.67,116.21,116.35,93.7025552510885,773800,0.0,1.0
2013-12-20,113.89,117.11,113.89,116.51,93.8314113648846,1154700,0.0,1.0
2013-12-19,112.59,114.13,112.31,114.03,91.8341416010453,651300,0.0,1.0
2013-12-18,110.32,113.32,109.63,113.11,91.0932189467179,752700,0.0,1.0
2013-12-17,111.03,111.46,110.2603,110.53,89.015414111756,477900,0.0,1.0
2013-12-16,110.81,111.9,110.73,110.96,89.361714917583,797200,0.0,1.0
2013-12-13,110.57,111.45,110.04,110.52,89.0073606046438,385100,0.0,1.0
2013-12-12,109.61,110.95,108.78,110.53,89.015414111756,798000,0.0,1.0
2013-12-11,112.36,112.36,109.44,109.67,88.3228125001021,516900,0.0,1.0
2013-12-10,111.62,112.95,111.382,111.88,90.1026375719105,678400,0.0,1.0
2013-12-09,111.44,112.37,111.11,111.96,90.1670656288085,706500,0.0,1.0
2013-12-06,110.5,111.88,110.01,111.7,89.9576744438899,666300,0.0,1.0
2013-12-05,108.98,110.2023,108.5,109.21,87.9523511729384,624700,0.0,1.0
2013-12-04,110.5,111.21,108.35,108.89,87.6946389453462,1577800,0.0,1.0
2013-12-03,112.56,112.56,110.28,111.16,89.5227850598281,640000,0.0,1.0
2013-12-02,113.14,113.555,111.67,111.85,90.0784770505737,701800,0.0,1.0
2013-11-29,114.74,114.76,113.4,113.58,91.4717337809938,274900,0.0,1.0
2013-11-27,114.49,114.49,113.48,114.36,92.0999073357497,360600,0.0,1.0
2013-11-26,113.02,114.32,113.02,113.9,91.729446008586,501000,0.0,1.0
2013-11-25,114.21,114.35,113.03,113.29,91.2381820747385,561300,0.0,1.0
2013-11-22,111.67,114.17,111.08,114.07,91.8663556294944,815600,0.0,1.0
2013-11-21,111.07,111.99,111.03,111.44,89.7482832589713,729400,0.0,1.0
2013-11-20,111.18,111.762,110.3,110.96,89.361714917583,424300,0.0,1.0
2013-11-19,111.61,112.13,110.82,111.12,89.4905710313791,564300,0.0,1.0
2013-11-18,112.61,112.75,111.0,111.45,89.7563367660835,890900,0.0,1.0
2013-11-15,112.91,113.75,111.93,111.98,90.183172643033,1004000,0.0,1.0
2013-11-14,113.27,113.87,112.53,112.6,90.6824900839928,611600,0.58,1.0
2013-11-13,112.47,114.07,112.02,113.75,91.1391875512828,925400,0.0,1.0
2013-11-12,112.48,113.4,111.91,112.95,90.4982086498232,638600,0.0,1.0
2013-11-11,111.82,113.18,111.42,112.69,90.2898905068489,738200,0.0,1.0
2013-11-08,111.32,111.89,110.87,111.72,89.5127035888291,1154600,0.0,1.0
2013-11-07,111.11,113.95,110.01,111.56,89.3845078085372,1444900,0.0,1.0
2013-11-06,109.06,110.13,108.69,109.03,87.3574120326713,807600,0.0,1.0
2013-11-05,109.08,109.57,108.12,108.79,87.1651183622335,653700,0.0,1.0
2013-11-04,110.01,110.81,109.542,109.77,87.9503175165214,696900,0.0,1.0
2013-11-01,110.63,111.22,108.84,109.43,87.6779014834011,716200,0.0,1.0
2013-10-31,110.09,112.264,109.64,110.41,88.4631006376891,734300,0.0,1.0
2013-10-30,111.13,111.655,109.97,110.06,88.1826723683005,565700,0.0,1.0
2013-10-29,110.23,111.03,109.89,110.91,88.8637124511013,940600,0.0,1.0
2013-10-28,110.3,110.88,109.34,109.69,87.8862196263755,653500,0.0,1.0
2013-10-25,111.36,111.88,109.9,110.6,88.6153331267857,719600,0.0,1.0
2013-10-24,110.45,112.08,110.34,111.75,89.5367402976339,554300,0.0,1.0
2013-10-23,109.73,110.43,109.01,110.43,88.4791251102256,672400,0.0,1.0
2013-10-22,110.81,111.87,109.95,110.26,88.3429170936654,497700,0.0,1.0
2013-10-21,110.4,110.88,109.46,110.13,88.2387580221782,419100,0.0,1.0
2013-10-18,110.19,110.69,108.76,110.42,88.4711128739573,851300,0.0,1.0
2013-10-17,105.59,108.2,105.59,108.08,86.5962495871881,555200,0.0,1.0
2013-10-16,106.31,106.9,105.82,106.37,85.2261571853183,1108100,0.0,1.0
2013-10-15,108.55,108.55,106.07,106.35,85.2101327127818,726200,0.0,1.0
2013-10-14,108.11,108.958,107.84,108.77,87.149093889697,574100,0.0,1.0
2013-10-11,108.02,108.68,107.57,108.59,87.0048736368686,693800,0.0,1.0
2013-10-10,105.73,108.77,105.34,108.36,86.8205922026989,667800,0.0,1.0
2013-10-09,105.76,106.45,103.95,104.39,83.6397344042058,1156100,0.0,1.0
2013-10-08,107.1,107.88,105.68,105.76,84.7374107729553,759000,0.0,1.0
2013-10-07,106.01,107.575,105.909,106.68,85.4745365096339,574800,0.0,1.0
2013-10-04,106.57,107.6,106.06,107.13,85.8350871417048,471800,0.0,1.0
2013-10-03,106.91,107.35,104.88,106.24,85.1219981138311,557600,0.0,1.0
2013-10-02,107.11,107.7,102.98,106.96,85.6988791251447,732900,0.0,1.0
2013-10-01,107.24,108.77,106.73,107.96,86.5001027519692,661600,0.0,1.0
2013-09-30,105.62,107.69,105.62,106.94,85.6828546526082,657700,0.0,1.0
2013-09-27,107.65,107.93,106.77,107.18,85.8751483230461,454800,0.0,1.0
2013-09-26,107.91,108.385,107.28,108.15,86.6523352410658,388800,0.0,1.0
2013-09-25,106.81,108.42,106.73,107.35,86.0113563396062,597300,0.0,1.0
2013-09-24,107.1,108.29,106.61,107.2,85.8911727955826,610800,0.0,1.0
2013-09-23,107.2,107.77,106.46,106.93,85.67484241634,571600,0.0,1.0
2013-09-20,108.72,109.42,107.21,107.4,86.0514175209475,915900,0.0,1.0
2013-09-19,109.1,109.72,108.4,109.13,87.4375343953538,669300,0.0,1.0
2013-09-18,106.09,108.62,105.87,108.47,86.9087268016496,701200,0.0,1.0
2013-09-17,106.4,107.37,105.38,106.35,85.2101327127818,901700,0.0,1.0
2013-09-16,106.93,107.63,106.09,106.97,85.7068913614129,772600,0.0,1.0
2013-09-13,104.56,105.24,104.08,105.04,84.1605297616417,412400,0.0,1.0
2013-09-12,103.9,109.22,103.14,104.5,83.7278690031565,718700,0.0,1.0
2013-09-11,103.39,103.81,102.18,103.74,83.1189390467699,1092300,0.0,1.0
2013-09-10,103.0,105.22,102.69,104.02,83.3432816622808,1002200,0.0,1.0
2013-09-09,100.42,102.59,99.98,102.25,81.9251158428015,774000,0.0,1.0
2013-09-06,100.18,101.22,98.5117,100.04,80.1544116275194,822100,0.0,1.0
