,PSX_Open,PSX_High,PSX_Low,PSX_Close,PSX_Adj Close,PSX_Volume,PSX_Dividend Amount,PSX_Split Coefficient
2018-07-12,111.11,111.55,109.74,111.14,86.3527146416908,1249348,0.0,1.0
2018-07-11,112.53,112.68,110.16,110.66,85.9797678805966,1433525,0.0,1.0
2018-07-10,113.05,114.61,112.82,113.19,87.9455081005307,1867873,0.0,1.0
2018-07-09,111.55,112.98,111.37,112.59,87.479324649163,1608813,0.0,1.0
2018-07-06,109.7,111.81,109.07,111.18,86.3837935384487,1561270,0.0,1.0
2018-07-05,111.58,111.72,109.61,110.15,85.583511946934,2070771,0.0,1.0
2018-07-03,111.91,112.19,110.08,110.51,85.8632220177547,1248929,0.0,1.0
2018-07-02,111.75,112.22,110.14,110.61,85.9409192596493,2516549,0.0,1.0
2018-06-29,112.27,113.49,112.08,112.31,87.261772371858,1927994,0.0,1.0
2018-06-28,110.76,112.2,109.91,111.74,86.8188980930586,1723234,0.0,1.0
2018-06-27,111.37,112.47,110.46,110.71,86.0186165015439,1831633,0.0,1.0
2018-06-26,110.79,111.99,110.65,110.81,86.0963137434386,1878679,0.0,1.0
2018-06-25,111.94,112.0,109.72,110.45,85.8166036726179,1799844,0.0,1.0
2018-06-22,113.41,114.49,111.82,112.02,87.0364503703636,3049905,0.0,1.0
2018-06-21,113.98,114.5,110.97,111.45,86.5935760915642,2481159,0.0,1.0
2018-06-20,115.17,115.23,113.28,114.59,89.0332694870555,2317034,0.0,1.0
2018-06-19,113.68,115.16,113.4,114.58,89.0254997628661,1997008,0.0,1.0
2018-06-18,114.25,115.79,113.94,114.94,89.3052098336867,2654196,0.0,1.0
2018-06-15,115.12,116.07,113.84,114.3,88.8079474855611,3483893,0.0,1.0
2018-06-14,116.61,117.0,115.35,115.55,89.779163009244,2464091,0.0,1.0
2018-06-13,115.55,116.49,113.84,115.75,89.9345574930332,2973037,0.0,1.0
2018-06-12,116.7,116.96,115.31,115.55,89.779163009244,2471104,0.0,1.0
2018-06-11,116.94,117.8,115.95,117.02,90.921312465095,2225185,0.0,1.0
2018-06-08,117.12,117.4,116.25,116.84,90.7814574296847,2220624,0.0,1.0
2018-06-07,117.29,117.87,116.51,117.44,91.2476408810525,2478317,0.0,1.0
2018-06-06,118.78,119.14,116.21,116.65,90.6338326700849,2413007,0.0,1.0
2018-06-05,119.0,119.47,117.65,118.83,92.3276325433878,2369815,0.0,1.0
2018-06-04,119.4,120.8,118.59,119.2,92.6151123383979,2979083,0.0,1.0
2018-06-01,117.39,119.17,116.75,119.0,92.4597178546087,2757041,0.0,1.0
2018-05-31,119.19,120.3,116.43,116.49,90.5095170830535,5907147,0.0,1.0
2018-05-30,118.24,119.76,117.36,119.18,92.599572890019,3583069,0.0,1.0
2018-05-29,116.36,118.16,115.7,116.81,90.7581482571163,2961851,0.0,1.0
2018-05-25,116.96,117.31,114.4,115.6,89.8180116301913,1941711,0.0,1.0
2018-05-24,118.0,119.75,117.385,118.82,92.3198628191983,1630805,0.0,1.0
2018-05-23,117.99,119.44,117.31,118.95,92.4208692336614,2507656,0.0,1.0
2018-05-22,121.47,121.71,117.77,118.75,92.2654747498721,2780617,0.0,1.0
2018-05-21,121.0,121.6,120.34,121.44,94.3555305568376,2064986,0.0,1.0
2018-05-18,121.17,121.34,119.63,120.33,93.4930911718073,3430981,0.8,1.0
2018-05-17,118.77,122.38,118.25,121.87,94.0642534558586,3571787,0.0,1.0
2018-05-16,117.92,118.25,116.14,118.16,91.200723626358,2034314,0.0,1.0
2018-05-15,118.0,118.72,117.48,118.32,91.324218174261,1921735,0.0,1.0
2018-05-14,118.25,119.16,117.87,118.29,91.3010629465292,2355224,0.0,1.0
2018-05-11,118.13,118.46,117.37,117.76,90.8919872566005,1851381,0.0,1.0
2018-05-10,118.15,118.39,117.18,117.96,91.0463554414793,1969581,0.0,1.0
2018-05-09,117.0,118.59,116.56,117.5,90.6913086162582,3148062,0.0,1.0
2018-05-08,115.4,116.36,113.69,116.25,89.7265074607661,3056835,0.0,1.0
2018-05-07,115.95,117.99,115.32,115.41,89.0781610842754,2631500,0.0,1.0
2018-05-04,115.7,115.8,114.44,115.61,89.2325292691541,2526421,0.0,1.0
2018-05-03,114.1,115.61,112.93,115.59,89.2170924506662,3096465,0.0,1.0
2018-05-02,111.44,115.47,111.35,114.52,88.391222661565,3452738,0.0,1.0
2018-05-01,111.67,111.99,110.33,111.85,86.3304073934338,3783498,0.0,1.0
2018-04-30,111.88,113.32,111.19,111.31,85.9136132942613,3310270,0.0,1.0
2018-04-27,110.76,111.97,109.7,111.34,85.9367685219931,2062797,0.0,1.0
2018-04-26,110.24,112.89,109.52,112.52,86.8475408127776,2819509,0.0,1.0
2018-04-25,108.57,110.04,107.52,109.79,84.7404150891829,2043335,0.0,1.0
2018-04-24,111.95,113.27,108.81,109.23,84.3081841715224,3092869,0.0,1.0
2018-04-23,110.98,111.47,109.79,111.45,86.0216710236764,1958597,0.0,1.0
2018-04-20,110.41,111.31,109.73,110.99,85.6666241984553,3155410,0.0,1.0
2018-04-19,109.06,110.85,108.2,110.64,85.3964798749175,3075287,0.0,1.0
2018-04-18,108.34,110.09,108.31,108.89,84.0457582572285,2488384,0.0,1.0
2018-04-17,107.34,108.29,106.44,107.86,83.250762105103,2087271,0.0,1.0
2018-04-16,104.27,107.24,104.17,106.82,82.4480475437336,2142009,0.0,1.0
2018-04-13,103.28,104.19,102.71,103.74,80.0707774966011,1496552,0.0,1.0
2018-04-12,102.78,103.28,101.9,102.63,79.2140340705241,2038655,0.0,1.0
2018-04-11,99.95,102.92,99.95,102.55,79.1522867965726,2247500,0.0,1.0
2018-04-10,99.11,100.86,98.87,100.25,77.3770526704671,1831615,0.0,1.0
2018-04-09,97.33,98.69,97.0,97.74,75.4397319502389,1401206,0.0,1.0
2018-04-06,97.46,97.89,95.92,96.97,74.8454144384558,2596342,0.0,1.0
2018-04-05,96.75,98.26,96.26,97.77,75.4628871779707,1856801,0.0,1.0
2018-04-04,94.99,96.23,92.68,95.99,74.08901033255,2492147,0.0,1.0
2018-04-03,95.4,96.3,94.78,96.18,74.2356601081848,1511055,0.0,1.0
2018-04-02,95.83,96.21,93.38,94.95,73.2862957711805,1677641,0.0,1.0
2018-03-29,94.93,96.5,94.87,95.92,74.0349814678424,1553049,0.0,1.0
2018-03-28,95.77,96.57,94.21,94.33,72.8077543980565,2399280,0.0,1.0
2018-03-27,96.33,97.29,95.13,95.71,73.8728948737197,1533135,0.0,1.0
2018-03-26,94.73,96.11,93.99,96.0,74.0967287417939,1605711,0.0,1.0
2018-03-23,95.12,96.17,93.08,93.39,72.0822239291264,1708307,0.0,1.0
2018-03-22,95.23,96.22,94.5,94.7,73.0933355400821,1393421,0.0,1.0
2018-03-21,95.34,96.98,95.2,96.15,74.212504880453,1617400,0.0,1.0
2018-03-20,94.68,95.9,94.58,95.1,73.4020719098396,2001869,0.0,1.0
2018-03-19,95.14,95.45,93.89,94.4,72.861783262764,1719010,0.0,1.0
2018-03-16,94.61,96.02,94.58,95.79,73.9346421476712,2960860,0.0,1.0
2018-03-15,94.64,95.18,93.25,94.46,72.9080937182276,2688210,0.0,1.0
2018-03-14,94.84,95.31,94.01,94.21,72.7151334871292,1603654,0.0,1.0
2018-03-13,95.11,96.12,94.11,94.55,72.9775594014231,1689413,0.0,1.0
2018-03-12,95.71,96.25,94.89,94.99,73.3171694081563,1242401,0.0,1.0
2018-03-09,96.0,96.29,95.43,95.91,74.0272630585985,1621093,0.0,1.0
2018-03-08,94.23,95.23,93.55,95.19,73.471537593035,1643475,0.0,1.0
2018-03-07,93.03,95.04,93.02,94.22,72.7228518963732,1791368,0.0,1.0
2018-03-06,93.55,94.31,92.75,93.93,72.499018028299,2056462,0.0,1.0
2018-03-05,91.02,93.22,90.67,93.06,71.8275164240765,2953329,0.0,1.0
2018-03-02,90.07,91.64,89.79,91.37,70.5231052618512,1903789,0.0,1.0
2018-03-01,90.54,91.92,89.5,90.87,70.1371847996543,3431866,0.0,1.0
2018-02-28,92.95,93.04,90.34,90.37,69.7512643374575,3206371,0.0,1.0
2018-02-27,92.77,93.75,92.1,92.12,71.1019859551464,3140925,0.0,1.0
2018-02-26,92.62,93.23,91.96,92.52,71.4107223249039,3326457,0.0,1.0
2018-02-23,90.59,91.86,90.11,91.83,70.8781520870722,2871907,0.0,1.0
2018-02-22,90.1,91.2,89.59,90.13,69.566022515603,2691048,0.0,1.0
2018-02-21,91.06,91.53,89.56,89.58,69.1415100071865,2218411,0.0,1.0
2018-02-20,91.95,92.58,90.26,90.99,70.2298057105815,2946389,0.0,1.0
2018-02-16,91.78,92.92,90.95,91.99,71.0016466349752,2220471,0.7,1.0
2018-02-15,93.98,94.4,91.62,92.77,71.062927590103,2636711,0.0,1.0
2018-02-14,93.39,93.81,91.32,93.33,71.4918942759978,4089555,0.0,1.0
2018-02-13,93.24,94.29,92.96,93.76,71.8212794098099,1437545,0.0,1.0
2018-02-12,93.46,94.77,92.61,93.59,71.6910573801633,1798904,0.0,1.0
2018-02-09,93.12,94.13,89.14,92.6,70.9327055604564,2636463,0.0,1.0
2018-02-08,95.49,95.52,92.41,92.44,70.8101436502008,2604100,0.0,1.0
2018-02-07,96.82,98.09,95.59,95.61,73.2384014971408,2190721,0.0,1.0
2018-02-06,92.88,97.0,92.7,96.88,74.211236659795,2883179,0.0,1.0
2018-02-05,95.82,99.57,93.55,95.21,72.9319967215017,4227172,0.0,1.0
2018-02-02,101.1,101.1,96.08,97.01,74.3108182118777,4485585,0.0,1.0
2018-02-01,102.33,102.99,99.67,100.86,77.2599641774043,3213276,0.0,1.0
2018-01-31,102.6,102.95,101.64,102.4,78.4396225636149,3334056,0.0,1.0
2018-01-30,103.05,103.69,101.89,102.28,78.3477011309231,2030408,0.0,1.0
2018-01-29,106.12,106.44,103.95,104.25,79.8567446509458,2520169,0.0,1.0
2018-01-26,104.62,106.92,104.52,106.59,81.6492125884347,2604640,0.0,1.0
2018-01-25,105.01,105.33,103.97,104.17,79.795463695818,1863985,0.0,1.0
2018-01-24,107.22,107.47,103.8,104.63,80.147829187803,1916165,0.0,1.0
2018-01-23,106.9,107.34,106.56,106.9,81.886676289555,1419581,0.0,1.0
2018-01-22,105.59,106.82,105.39,106.66,81.7028334241715,1322958,0.0,1.0
2018-01-19,105.53,105.65,104.82,105.63,80.9138411269008,1630495,0.0,1.0
2018-01-18,106.43,106.43,104.55,105.29,80.6533970676075,1446434,0.0,1.0
2018-01-17,103.95,106.91,103.83,106.16,81.3198274546226,2316155,0.0,1.0
2018-01-16,104.54,104.89,103.17,103.5,79.2822356966225,2547974,0.0,1.0
2018-01-12,102.54,105.09,102.5,104.97,80.4082732470962,1848377,0.0,1.0
2018-01-11,102.62,102.62,101.51,102.37,78.4166422054419,1348999,0.0,1.0
2018-01-10,101.92,102.41,101.3,102.08,78.1944987431036,977452,0.0,1.0
2018-01-09,101.9,102.25,101.37,101.72,77.9187344450284,1494483,0.0,1.0
2018-01-08,102.5,102.5,101.46,102.06,78.1791785043216,1233895,0.0,1.0
2018-01-05,102.2,102.35,101.64,102.16,78.2557796982314,1750086,0.0,1.0
2018-01-04,102.4,102.72,101.82,102.15,78.2481195788404,1104446,0.0,1.0
2018-01-03,101.45,102.8,101.41,102.43,78.4626029217878,1350618,0.0,1.0
2018-01-02,101.66,101.83,101.07,101.75,77.9417148032013,1222333,0.0,1.0
2017-12-29,102.25,102.29,101.15,101.15,77.4821076397426,1259286,0.0,1.0
2017-12-28,102.1,102.16,101.42,101.96,78.1025773104118,1253859,0.0,1.0
2017-12-27,101.81,102.43,101.27,102.06,78.1791785043216,1200999,0.0,1.0
2017-12-26,101.14,101.81,100.86,101.64,77.8574534899005,898752,0.0,1.0
2017-12-22,100.65,101.28,100.31,100.89,77.2829445355772,1091229,0.0,1.0
2017-12-21,100.67,100.84,99.91,100.08,76.662474864908,2339282,0.0,1.0
2017-12-20,99.65,100.98,99.22,100.72,77.1527225059306,2218381,0.0,1.0
2017-12-19,100.04,100.14,99.07,99.14,75.942423642156,1538689,0.0,1.0
2017-12-18,99.92,100.42,99.67,99.98,76.5858736709982,1830649,0.0,1.0
2017-12-15,100.0,100.41,99.58,99.92,76.5399129546523,2760411,0.0,1.0
2017-12-14,99.85,100.46,99.55,99.55,76.2564885371861,1455600,0.0,1.0
2017-12-13,99.33,100.39,98.99,99.99,76.5935337903892,1904834,0.0,1.0
2017-12-12,99.88,100.13,99.0,99.07,75.8888028064192,1656971,0.0,1.0
2017-12-11,99.37,100.25,99.37,99.72,76.3867105668328,1293821,0.0,1.0
2017-12-08,98.52,99.87,98.2,99.55,76.2564885371861,2270777,0.0,1.0
2017-12-07,97.5,98.29,97.3197,97.86,74.9619283601109,1482417,0.0,1.0
2017-12-06,98.12,98.62,97.29,97.59,74.7551051365545,1592942,0.0,1.0
2017-12-05,97.75,99.345,97.54,98.27,75.275993255141,1780465,0.0,1.0
2017-12-04,96.99,99.35,96.99,97.53,74.7091444202086,1898899,0.0,1.0
2017-12-01,97.98,98.16,95.35,97.57,74.7397848977725,2329597,0.0,1.0
2017-11-30,95.0,97.69,94.92,97.56,74.7321247783815,3332633,0.0,1.0
2017-11-29,94.05,95.04,94.05,94.91,72.7021931397723,2004132,0.0,1.0
2017-11-28,93.46,94.22,92.84,94.05,72.0434228721482,1388916,0.0,1.0
2017-11-27,93.54,93.637,92.55,92.81,71.093568067667,2051613,0.0,1.0
2017-11-24,93.33,93.86,93.29,93.64,71.7293579771181,605671,0.0,1.0
2017-11-22,93.67,93.96,92.7,93.29,71.4612537984339,1412525,0.0,1.0
2017-11-21,92.93,94.04,92.86,93.62,71.7140377383362,1476168,0.0,1.0
2017-11-20,92.49,92.98,92.15,92.62,70.9480257992384,920207,0.0,1.0
2017-11-17,92.24,93.19,91.97,92.65,70.9710061574113,1258365,0.0,1.0
2017-11-16,92.0,92.74,91.54,92.46,70.8254638889827,2198575,0.7,1.0
2017-11-15,92.2,93.06,91.45,92.57,70.3769127544346,1759001,0.0,1.0
2017-11-14,92.59,93.39,92.39,92.83,70.5745793560999,1774911,0.0,1.0
2017-11-13,93.66,94.21,93.2,93.32,70.9471048746229,1264010,0.0,1.0
2017-11-10,94.31,94.51,93.32,93.66,71.2055919691082,1346530,0.0,1.0
2017-11-09,93.61,94.63,93.61,94.42,71.783386650899,1531395,0.0,1.0
2017-11-08,94.52,94.67,94.02,94.55,71.8822199517316,1996832,0.0,1.0
2017-11-07,94.67,94.87,93.9473,94.57,71.8974250749366,1370944,0.0,1.0
2017-11-06,93.59,94.95,93.29,94.43,71.7909892125015,1923734,0.0,1.0
2017-11-03,93.33,94.42,93.06,93.58,71.1447714762882,1860905,0.0,1.0
2017-11-02,92.21,93.6,91.91,93.46,71.053540737058,1814438,0.0,1.0
2017-11-01,91.03,92.65,90.915,92.3,70.1716435911669,2148973,0.0,1.0
2017-10-31,90.94,91.4419,90.29,91.08,69.2441310756607,1431469,0.0,1.0
2017-10-30,91.58,92.32,90.99,91.02,69.1985157060456,1922908,0.0,1.0
2017-10-27,91.05,92.08,90.2,91.99,69.9359641814891,2081221,0.0,1.0
2017-10-26,91.51,92.0,90.8,91.18,69.3201566916858,1677355,0.0,1.0
2017-10-25,91.82,92.35,91.233,91.725,69.7344962990226,1817248,0.0,1.0
2017-10-24,91.28,91.885,90.67,91.83,69.8143231958489,1416020,0.0,1.0
2017-10-23,90.89,91.755,90.7006,91.24,69.3657720613008,2033579,0.0,1.0
2017-10-20,90.79,91.03,90.39,90.8,69.0312593507904,2104328,0.0,1.0
2017-10-19,89.71,90.575,89.26,90.39,68.7195543250875,1894284,0.0,1.0
2017-10-18,90.74,90.879,89.9,90.24,68.6055159010498,1939752,0.0,1.0
2017-10-17,90.69,91.1,90.4,90.63,68.9020158035477,2390517,0.0,1.0
2017-10-16,93.5,93.789,90.7,90.87,69.084477282008,3558032,0.0,1.0
2017-10-13,94.69,95.0,94.22,94.43,71.7909892125015,1608561,0.0,1.0
2017-10-12,93.45,94.46,93.325,94.34,71.7225661580789,1690950,0.0,1.0
2017-10-11,93.47,93.95,92.92,93.68,71.2207970923133,1601574,0.0,1.0
2017-10-10,93.66,94.0,93.32,93.47,71.0611432986606,1109925,0.0,1.0
2017-10-09,93.45,93.76,93.035,93.32,70.9471048746229,1236979,0.0,1.0
2017-10-06,92.77,93.33,92.41,92.82,70.5669767944974,1766289,0.0,1.0
2017-10-05,93.53,94.12,93.1,93.33,70.9547074362254,2045979,0.0,1.0
2017-10-04,93.39,93.71,92.76,93.43,71.0307330522505,2186863,0.0,1.0
2017-10-03,93.8,94.69,93.25,93.63,71.1827842843007,2602634,0.0,1.0
2017-10-02,91.36,92.67,91.21,92.38,70.232464083987,1927867,0.0,1.0
2017-09-29,91.66,92.075,91.35,91.61,69.6470668405937,1931076,0.0,1.0
2017-09-28,91.98,92.19,91.29,91.79,69.7839129494389,2186970,0.0,1.0
2017-09-27,91.39,92.08,90.58,91.8,69.7915155110414,2415791,0.0,1.0
2017-09-26,91.15,91.68,90.91,91.35,69.4494002389284,1916970,0.0,1.0
2017-09-25,89.97,91.495,89.85,91.01,69.1909131444431,2022888,0.0,1.0
2017-09-22,89.14,90.1,89.02,89.89,68.339426244962,2027481,0.0,1.0
2017-09-21,88.9,89.71,88.8,89.14,67.7692341247737,2034417,0.0,1.0
2017-09-20,89.03,89.51,88.77,89.07,67.7160161935562,2195845,0.0,1.0
2017-09-19,88.37,89.305,88.02,89.09,67.7312213167612,1925419,0.0,1.0
2017-09-18,87.61,88.35,87.5,88.31,67.1382215117654,1815900,0.0,1.0
2017-09-15,86.3,87.82,86.29,87.67,66.6516575692048,4237185,0.0,1.0
2017-09-14,86.18,86.76,85.95,86.24,65.5644912600458,2002584,0.0,1.0
2017-09-13,85.89,86.455,85.52,86.35,65.6481194376735,1748144,0.0,1.0
2017-09-12,85.2,85.84,85.08,85.73,65.1767606183178,1450769,0.0,1.0
2017-09-11,84.9,85.42,84.43,85.19,64.7662222917823,1484025,0.0,1.0
2017-09-08,84.03,85.11,83.96,84.7,64.3936967732593,1929423,0.0,1.0
2017-09-07,83.48,84.2,83.11,84.04,63.8919277074937,1834315,0.0,1.0
2017-09-06,83.64,83.95,83.18,83.36,63.374953518523,1869152,0.0,1.0
2017-09-05,84.32,84.4,82.66,83.24,63.2837227792929,2480937,0.0,1.0
2017-09-01,83.87,84.61,83.19,84.43,64.1884276099915,2040674,0.0,1.0
2017-08-31,83.97,83.98,83.12,83.81,63.7170687906359,2259352,0.0,1.0
2017-08-30,83.5,83.74,82.95,83.6,63.5574149969832,1853615,0.0,1.0
2017-08-29,83.5,83.99,83.25,83.5,63.4813893809581,1696782,0.0,1.0
2017-08-28,84.11,84.6,83.52,83.65,63.5954278049958,2277269,0.0,1.0
2017-08-25,84.3,84.84,83.37,83.42,63.420568888138,1778581,0.0,1.0
2017-08-24,82.06,84.41,82.06,83.87,63.762684160251,2457810,0.0,1.0
2017-08-23,81.97,82.65,81.88,82.36,62.614697358272,1151406,0.0,1.0
2017-08-22,82.12,82.6,81.99,82.23,62.5158640574394,1706732,0.0,1.0
2017-08-21,81.41,82.04,81.14,81.9,62.2649795245565,1672788,0.0,1.0
2017-08-18,80.8,82.17,80.73,81.56,62.0064924300712,2281511,0.0,1.0
2017-08-17,82.67,83.01,80.89,80.89,61.497120802703,2324004,0.0,1.0
2017-08-16,83.31,83.48,82.7641,83.03,63.1240689856402,2128896,0.7,1.0
2017-08-15,83.75,84.0802,83.24,83.68,63.0863739725113,1901926,0.0,1.0
2017-08-14,83.6,84.3,83.44,83.88,63.2371540250268,1756155,0.0,1.0
2017-08-11,83.09,83.8,82.96,83.44,62.9054379094926,1858211,0.0,1.0
2017-08-10,84.42,84.75,83.48,83.64,63.0562179620081,1836901,0.0,1.0
2017-08-09,85.0,85.56,84.315,84.49,63.6970331851993,2295425,0.0,1.0
2017-08-08,84.84,85.31,84.53,85.02,64.0966003243655,1847981,0.0,1.0
2017-08-07,85.53,85.59,84.88,85.07,64.1342953374944,2185443,0.0,1.0
2017-08-04,85.69,86.19,85.58,85.6,64.5338624766606,2083272,0.0,1.0
2017-08-03,86.77,87.12,85.59,85.65,64.5715574897896,2430054,0.0,1.0
2017-08-02,85.45,87.3,85.38,86.67,65.3405357576189,2952422,0.0,1.0
2017-08-01,84.04,85.81,84.0,85.63,64.556479484538,2687101,0.0,1.0
2017-07-31,83.88,84.39,83.75,83.75,63.1391469908917,3636585,0.0,1.0
2017-07-28,84.24,84.65,83.49,83.65,63.0637569646339,2167422,0.0,1.0
2017-07-27,83.53,84.93,83.341,84.51,63.7121111904508,2181307,0.0,1.0
2017-07-26,84.69,84.723,83.62,83.7,63.1014519777628,1753723,0.0,1.0
2017-07-25,83.21,84.68,83.21,84.45,63.6668771746962,2329463,0.0,1.0
2017-07-24,82.69,83.02,82.52,82.65,62.3098567020561,1417239,0.0,1.0
2017-07-21,82.31,83.325,81.98,82.85,62.4606367545717,2180272,0.0,1.0
2017-07-20,82.97,83.12,81.99,82.36,62.0912256259085,1163101,0.0,1.0
2017-07-19,81.95,82.94,81.86,82.92,62.5134097729521,1665087,0.0,1.0
2017-07-18,82.09,82.13,81.51,81.96,61.7896655208774,1339106,0.0,1.0
2017-07-17,81.92,82.22,81.64,81.81,61.6765804814908,1843739,0.0,1.0
2017-07-14,81.86,82.35,81.65,82.2,61.9706015838961,1416595,0.0,1.0
2017-07-13,81.94,82.25,81.11,81.72,61.6087294578587,2318375,0.0,1.0
2017-07-12,82.83,83.1,81.91,82.24,62.0007575943992,1604528,0.0,1.0
2017-07-11,82.28,82.75,81.91,82.36,62.0912256259085,1365404,0.0,1.0
2017-07-10,82.48,82.87,82.3301,82.46,62.1666156521663,1493558,0.0,1.0
2017-07-07,81.92,82.82,81.55,82.6,62.2721616889272,1638693,0.0,1.0
2017-07-06,82.4,82.6038,81.69,81.89,61.736892502497,1587658,0.0,1.0
2017-07-05,83.25,83.25,82.15,82.33,62.0686086180312,1972919,0.0,1.0
2017-07-03,82.97,83.87,82.92,83.34,62.8300478832348,1076858,0.0,1.0
2017-06-30,82.32,83.11,81.92,82.69,62.3400127125592,2446308,0.0,1.0
2017-06-29,82.1,82.82,81.79,81.87,61.7218144972454,2512204,0.0,1.0
2017-06-28,81.0,82.13,80.99,81.79,61.6615024762392,2316140,0.0,1.0
2017-06-27,80.39,81.3,80.24,80.54,60.7191271480169,1650678,0.0,1.0
2017-06-26,80.28,80.65,80.055,80.24,60.4929570692436,1502438,0.0,1.0
2017-06-23,78.82,80.37,78.8,80.27,60.5155740771209,2591302,0.0,1.0
2017-06-22,79.02,79.41,78.63,78.91,59.4902697200151,1015000,0.0,1.0
2017-06-21,79.55,79.77,78.63,78.89,59.4751917147635,2059869,0.0,1.0
2017-06-20,80.3,80.6,78.91,79.55,59.9727658880649,2289890,0.0,1.0
2017-06-19,80.99,81.52,80.85,81.24,61.2468573318214,2751792,0.0,1.0
2017-06-16,79.43,80.98,79.21,80.94,61.0206872530481,4828756,0.0,1.0
2017-06-15,78.61,79.38,78.53,79.08,59.6184327646533,2154001,0.0,1.0
2017-06-14,80.59,80.64,78.75,78.78,59.39226268588,2787055,0.0,1.0
2017-06-13,80.29,80.73,79.9,80.63,60.7869781716489,1824081,0.0,1.0
2017-06-12,79.63,80.48,79.59,80.21,60.4703400613662,2968970,0.0,1.0
2017-06-09,77.36,79.7,77.295,79.57,59.9878438933164,2831657,0.0,1.0
2017-06-08,76.83,77.943,76.8,77.4,58.3518803235226,2427889,0.0,1.0
2017-06-07,76.64,77.155,76.35,76.96,58.0201642079884,2547463,0.0,1.0
2017-06-06,76.69,77.1,76.3246,77.04,58.0804762289946,1704682,0.0,1.0
2017-06-05,76.19,77.23,76.19,76.86,57.9447741817306,2240524,0.0,1.0
2017-06-02,76.17,76.81,75.85,76.37,57.5753630530675,2144490,0.0,1.0
2017-06-01,76.38,76.71,75.9,76.62,57.7638381187119,2499764,0.0,1.0
2017-05-31,76.9,77.23,76.0,76.11,57.3793489847972,3652274,0.0,1.0
2017-05-30,77.28,77.68,76.82,77.0,58.0503202184915,1908027,0.0,1.0
2017-05-26,77.63,77.91,77.15,77.44,58.3820363340257,2296792,0.0,1.0
2017-05-25,78.51,78.88,77.215,77.42,58.3669583287742,2524302,0.0,1.0
2017-05-24,78.11,78.61,77.91,78.28,59.0153125545911,1424934,0.0,1.0
2017-05-23,78.75,78.79,78.09,78.14,58.9097665178302,2969625,0.0,1.0
2017-05-22,78.31,78.79,78.21,78.55,59.2188656254871,1386561,0.0,1.0
2017-05-19,77.66,78.53,77.35,78.25,58.9926955467137,2292119,0.0,1.0
2017-05-18,77.38,77.94,76.81,77.55,58.4649653629093,2510013,0.0,1.0
2017-05-17,78.33,78.78,77.63,77.67,58.5554333944186,2199115,0.0,1.0
2017-05-16,79.44,79.475,78.22,78.54,59.2113266228613,2010229,0.7,1.0
2017-05-15,80.29,80.68,79.83,80.12,59.8688981451748,1722946,0.0,1.0
2017-05-12,79.47,79.98,79.3,79.79,59.6223088243072,1424512,0.0,1.0
2017-05-11,79.9,80.0165,79.2095,79.52,59.4205539254156,1431759,0.0,1.0
2017-05-10,79.77,80.04,79.46,79.75,59.5924192096566,1690495,0.0,1.0
2017-05-09,79.54,80.11,79.38,79.6,59.4803331547168,1451886,0.0,1.0
2017-05-08,79.07,79.73,78.79,79.64,59.5102227693674,1859291,0.0,1.0
2017-05-05,78.33,79.43,78.3161,79.35,59.2935230631505,1745854,0.0,1.0
2017-05-04,79.3,79.3,78.0,78.24,58.464086256596,2161653,0.0,1.0
2017-05-03,78.91,79.75,78.7373,79.59,59.4728607510541,1946198,0.0,1.0
2017-05-02,79.93,80.07,79.06,79.26,59.2262714301866,2201193,0.0,1.0
2017-05-01,79.52,80.345,79.32,79.56,59.4504435400662,2632737,0.0,1.0
2017-04-28,79.6,80.94,79.07,79.56,59.4504435400662,5252420,0.0,1.0
2017-04-27,78.01,78.13,76.93,78.05,58.3221105870056,3001182,0.0,1.0
2017-04-26,77.93,78.89,77.66,78.11,58.3669450089815,2971757,0.0,1.0
2017-04-25,77.6,78.18,77.25,78.08,58.3445277979936,2181290,0.0,1.0
2017-04-24,77.12,77.59,76.74,77.51,57.9186007892224,2483300,0.0,1.0
2017-04-21,75.6,76.5867,75.6,76.35,57.0518019643546,2561086,0.0,1.0
2017-04-20,75.5,76.37,75.33,75.75,56.6034577445954,1682321,0.0,1.0
2017-04-19,75.94,76.15,75.135,75.33,56.289616790764,2511332,0.0,1.0
2017-04-18,76.65,76.99,75.64,75.93,56.7379610105232,2326290,0.0,1.0
2017-04-17,76.66,77.01,76.5672,77.01,57.5449806060897,1548803,0.0,1.0
2017-04-13,77.26,77.69,76.455,76.67,57.2909188815595,2606552,0.0,1.0
2017-04-12,78.13,78.26,77.26,77.38,57.8214595416079,2006083,0.0,1.0
2017-04-11,77.81,77.97,77.15,77.88,58.1950797247405,2042898,0.0,1.0
2017-04-10,77.51,78.646,77.5,78.05,58.3221105870056,2503943,0.0,1.0
2017-04-07,76.96,77.66,76.53,77.15,57.6495942573669,2484263,0.0,1.0
2017-04-06,77.59,77.65,76.65,76.88,57.4478393584752,3322439,0.0,1.0
2017-04-05,78.74,79.48,77.53,77.57,57.9634352111983,2867189,0.0,1.0
2017-04-04,78.5,78.55,77.67,78.43,58.6060619261864,1368917,0.0,1.0
2017-04-03,79.09,79.22,78.0,78.29,58.5014482749093,1711061,0.0,1.0
2017-03-31,78.49,79.43,78.41,79.22,59.196381815536,2744101,0.0,1.0
2017-03-30,78.38,78.85,77.94,78.59,58.7256203847889,3241537,0.0,1.0
