,GD_Open,GD_High,GD_Low,GD_Close,GD_Adj Close,GD_Volume,GD_Dividend Amount,GD_Split Coefficient
2006-03-21,131.6,131.9,129.91,130.1,43.0104496800941,1235000,0.0,1.0
2006-03-20,131.0,131.88,130.66,131.16,43.3608807074646,657100,0.0,1.0
2006-03-17,129.99,131.9,129.84,130.66,43.1955830530446,1177000,0.0,1.0
2006-03-16,129.19,129.85,128.69,129.38,42.7724210577293,848800,0.0,1.0
2006-03-15,128.0,129.3,127.72,129.19,42.7096079490496,730400,0.0,1.0
2006-03-14,127.0,128.77,127.0,128.09,42.3459531093256,606400,0.0,1.0
2006-03-13,127.27,127.69,125.8,127.37,42.1079244869607,692600,0.0,1.0
2006-03-10,126.5,126.9,125.6,126.3,41.7541875065018,1070100,0.0,1.0
2006-03-09,126.85,127.94,126.52,126.91,41.9558506448943,969200,0.0,1.0
2006-03-08,126.6,127.12,126.3,126.92,41.9591565979827,984300,0.0,1.0
2006-03-07,126.27,127.61,123.791,126.76,41.9062613485683,1970100,0.0,1.0
2006-03-06,127.14,128.12,126.86,127.17,42.0418054251927,1171900,0.0,1.0
2006-03-03,125.66,128.24,125.5,127.81,42.2533864228503,1111900,0.0,1.0
2006-03-02,125.4,126.75,125.16,126.44,41.8004708497394,882600,0.0,1.0
2006-03-01,125.75,125.75,123.66,124.46,41.1458921382361,760300,0.0,1.0
2006-02-28,124.0,124.43,122.65,123.27,40.7524837207164,1088300,0.0,1.0
2006-02-27,122.5,125.31,122.4,124.69,41.2219290592693,1421500,0.0,1.0
2006-02-24,121.22,122.25,121.0,121.9,40.2995681476055,1100000,0.0,1.0
2006-02-23,122.6,123.25,121.17,121.22,40.0747633375942,1145200,0.0,1.0
2006-02-22,119.79,121.2,119.42,120.2,39.7375561225773,1008000,0.0,1.0
2006-02-21,122.0,122.12,118.81,119.0,39.3408417519693,827000,0.0,1.0
2006-02-17,121.55,121.55,120.41,121.33,40.1111288215666,610800,0.0,1.0
2006-02-16,119.8,121.94,119.41,121.94,40.3127919599591,1045300,0.0,1.0
2006-02-15,120.86,120.99,119.54,119.8,39.6053179990413,713500,0.0,1.0
2006-02-14,120.74,121.65,119.64,120.61,39.8731001992018,917800,0.0,1.0
2006-02-13,119.69,120.45,119.23,119.92,39.6449894361021,864000,0.0,1.0
2006-02-10,117.5,120.2,117.37,119.89,39.6350715768369,1191800,0.0,1.0
2006-02-09,116.29,117.84,115.6,117.6,38.8780083195931,815800,0.0,1.0
2006-02-08,117.84,117.84,115.23,116.41,38.4845999020734,946900,0.0,1.0
2006-02-07,117.7,118.0,116.47,116.9,38.6465916034051,997900,0.0,1.0
2006-02-06,116.0,117.5,115.65,117.1,38.7127106651731,672300,0.0,1.0
2006-02-03,115.5,117.09,115.3,116.83,38.6234499317863,774700,0.0,1.0
2006-02-02,116.05,116.4,114.38,116.31,38.4515403711894,963000,0.0,1.0
2006-02-01,115.05,117.1,115.03,116.2,38.415174887217,677000,0.0,1.0
2006-01-31,117.35,117.7,116.28,116.36,38.4680701366314,970000,0.0,1.0
2006-01-30,117.5,118.11,116.3,117.29,38.7755237738527,834900,0.0,1.0
2006-01-27,119.37,119.37,117.76,118.5,39.1755440975492,616800,0.0,1.0
2006-01-26,116.05,119.89,116.0,118.87,39.29786436182,1917900,0.0,1.0
2006-01-25,115.75,115.75,113.54,114.34,37.8002676127745,1114100,0.0,1.0
2006-01-24,115.05,116.01,114.8,115.8,38.282936763681,1021800,0.0,1.0
2006-01-23,115.5,115.71,114.15,114.63,37.8961402523381,557500,0.0,1.0
2006-01-20,116.04,116.04,114.78,115.09,38.0482140944045,660000,0.0,1.0
2006-01-19,116.06,116.1,115.16,116.04,38.3622796378026,541800,0.0,1.0
2006-01-18,115.45,116.33,115.43,115.881,38.309714983697,547800,0.4,1.0
2006-01-17,117.0,117.33,115.5,115.85,38.1677185512793,939300,0.0,1.0
2006-01-13,116.0,117.29,115.61,117.2,38.6124869590844,648900,0.0,1.0
2006-01-12,115.25,116.29,114.33,115.48,38.0458190617327,460400,0.0,1.0
2006-01-11,115.76,116.45,115.19,115.25,37.9700437033659,716200,0.0,1.0
2006-01-10,115.5,116.27,115.02,115.88,38.1776022936749,602000,0.0,1.0
2006-01-09,116.1,116.47,115.75,116.18,38.2764397176316,516600,0.0,1.0
2006-01-06,114.6,116.74,113.9,116.17,38.2731451368331,717700,0.0,1.0
2006-01-05,115.1,115.45,113.35,113.6,37.426437871604,839800,0.0,1.0
2006-01-04,115.0,115.39,114.59,115.01,37.8909737642005,553200,0.0,1.0
2006-01-03,114.95,115.0,113.68,115.0,37.8876791834019,884500,0.0,1.0
2005-12-30,113.9,114.5,113.75,114.05,37.5746940075391,273400,0.0,1.0
2005-12-29,114.75,115.0,114.5,114.5,37.7229501434741,241200,0.0,1.0
2005-12-28,114.6,114.9,114.3,114.75,37.805314663438,268600,0.0,1.0
2005-12-27,114.94,115.93,114.5,114.76,37.8086092442366,495000,0.0,1.0
2005-12-23,115.2,115.46,114.5,114.95,37.8712062794092,269700,0.0,1.0
2005-12-22,113.45,115.1,113.28,115.0,37.8876791834019,613100,0.0,1.0
2005-12-21,114.2,114.85,113.17,113.38,37.3539570940357,719300,0.0,1.0
2005-12-20,113.6,114.84,113.55,114.19,37.6208181387188,697200,0.0,1.0
2005-12-19,114.28,114.82,113.35,113.63,37.4363216139997,822800,0.0,1.0
2005-12-16,115.0,115.66,114.38,114.43,37.6998880778842,1414200,0.0,1.0
2005-12-15,111.78,115.0399,111.78,114.22,37.6307018811145,1543900,0.0,1.0
2005-12-14,111.6,112.21,110.17,111.68,36.7938783582811,1123800,0.0,1.0
2005-12-13,110.67,113.04,110.67,112.09,36.9289561710219,1632200,0.0,1.0
2005-12-12,112.75,112.75,110.48,110.67,36.4611256976269,1040500,0.0,1.0
2005-12-09,112.65,113.25,112.4,112.78,37.1562822461224,962800,0.0,1.0
2005-12-08,111.34,112.65,110.896,112.65,37.1134526957411,1997400,0.0,1.0
2005-12-07,113.35,113.35,110.5,111.09,36.5994980911663,1262600,0.0,1.0
2005-12-06,113.04,113.85,112.47,112.57,37.0870960493527,1030500,0.0,1.0
2005-12-05,113.2,113.39,112.06,113.0,37.2287630236906,1700500,0.0,1.0
2005-12-02,115.5,115.5,112.75,113.55,37.4099649676112,1690400,0.0,1.0
2005-12-01,114.75,116.25,114.65,115.75,38.1347727432937,1190900,0.0,1.0
2005-11-30,115.75,115.95,114.1,114.3,37.657058527503,1204700,0.0,1.0
2005-11-29,116.0,116.73,115.24,115.28,37.9799274457615,994000,0.0,1.0
2005-11-28,116.1,116.3,115.01,115.04,37.9008575065962,515100,0.0,1.0
2005-11-25,116.2,116.25,115.77,115.9,38.184191455272,264700,0.0,1.0
2005-11-23,115.42,116.61,115.42,116.16,38.2698505560345,713400,0.0,1.0
2005-11-22,117.0,117.36,115.92,116.14,38.2632613944374,924200,0.0,1.0
2005-11-21,116.98,117.95,116.4,117.0,38.5465953431133,593000,0.0,1.0
2005-11-18,119.38,119.38,116.63,117.21,38.615781539883,778800,0.0,1.0
2005-11-17,116.75,118.22,116.36,118.1,38.9089992309545,753700,0.0,1.0
2005-11-16,115.75,116.38,115.21,116.36,38.3357421720056,542800,0.0,1.0
2005-11-15,116.19,116.7,115.48,115.5,38.0524082233298,766000,0.0,1.0
2005-11-14,116.1,116.6801,115.72,115.95,38.2006643592648,733800,0.0,1.0
2005-11-11,117.0,117.57,115.75,116.35,38.3324475912071,869600,0.0,1.0
2005-11-10,117.6,118.75,117.24,117.5,38.7113243830411,929800,0.0,1.0
2005-11-09,117.16,117.82,116.66,117.2,38.6124869590844,473500,0.0,1.0
2005-11-08,115.9,117.6,115.9,117.26,38.6322544438758,827000,0.0,1.0
2005-11-07,116.9,116.9,115.88,116.5,38.3818663031854,531400,0.0,1.0
2005-11-04,116.15,116.75,115.57,116.38,38.3423313336028,597200,0.0,1.0
2005-11-03,116.9,116.91,115.75,116.15,38.266555975236,814000,0.0,1.0
2005-11-02,116.0,116.8,115.8,116.3,38.3159746872143,469400,0.0,1.0
2005-11-01,115.85,117.16,115.7,116.04,38.2303155864518,508500,0.0,1.0
2005-10-31,116.49,116.89,115.66,116.3,38.3159746872143,773700,0.0,1.0
2005-10-28,116.0,116.79,114.5001,116.65,38.4312850151638,588100,0.0,1.0
2005-10-27,114.75,116.42,114.3,115.16,37.9403924761788,982800,0.0,1.0
2005-10-26,116.95,117.56,115.67,115.67,38.1084160969052,1242400,0.0,1.0
2005-10-25,118.0,118.11,115.48,116.42,38.355509656797,844400,0.0,1.0
2005-10-24,117.1,118.85,116.53,118.58,39.0671391092852,821100,0.0,1.0
2005-10-21,118.3,118.49,116.11,116.54,38.3950446263797,1082000,0.0,1.0
2005-10-20,121.06,121.06,117.61,117.98,38.8694642613718,848400,0.0,1.0
2005-10-19,120.8,121.68,117.78,121.06,39.8841951473273,1701800,0.0,1.0
2005-10-18,119.53,120.3,118.57,119.92,39.5086129362918,542900,0.0,1.0
2005-10-17,120.35,120.35,118.84,120.22,39.6074503602485,686300,0.0,1.0
2005-10-14,119.15,120.3,118.7875,120.08,39.5613262290687,627100,0.0,1.0
2005-10-13,118.75,119.65,118.74,119.14,39.2516356340044,646000,0.0,1.0
2005-10-12,119.15,120.7,119.04,119.44,39.3504730579611,700500,0.0,1.0
2005-10-11,119.05,120.0,118.94,119.41,39.3405893155654,815500,0.0,1.0
2005-10-10,119.5,120.55,119.06,119.27,39.2944651843856,681200,0.0,1.0
2005-10-07,118.75,119.73,117.98,119.59,39.3998917699395,627700,0.0,1.0
2005-10-06,117.59,118.89,117.49,118.5,39.0407824628968,708200,0.0,1.0
2005-10-05,120.59,120.59,117.76,117.76,38.7969834838036,559200,0.4,1.0
2005-10-04,119.85,122.27,119.69,120.71,39.6342575857306,879200,0.0,1.0
2005-10-03,119.56,120.41,119.22,119.6,39.2697970943036,532800,0.0,1.0
2005-09-30,119.65,120.25,118.9,119.55,39.2533799550501,568000,0.0,1.0
2005-09-29,118.76,119.38,117.83,119.25,39.1548771195293,713900,0.0,1.0
2005-09-28,118.57,120.09,118.57,118.95,39.0563742840084,565800,0.0,1.0
2005-09-27,119.39,119.66,117.89,118.6,38.9414543092341,845200,0.0,1.0
2005-09-26,120.24,120.77,118.503,119.39,39.200845109439,833400,0.0,1.0
2005-09-23,118.05,120.4,117.19,119.94,39.3814336412272,1474200,0.0,1.0
2005-09-22,115.0,118.08,114.67,117.91,38.7148977875362,1621900,0.0,1.0
2005-09-21,116.17,116.28,114.25,115.2,37.8250888399981,1034400,0.0,1.0
2005-09-20,116.25,117.07,115.92,115.92,38.0614956452481,565700,0.0,1.0
2005-09-19,117.09,117.09,115.2,116.05,38.1041802073071,715400,0.0,1.0
2005-09-16,116.57,117.1,115.79,117.1,38.44894013163,1000800,0.0,1.0
2005-09-15,116.8,117.0,115.81,116.2,38.1534316250675,685400,0.0,1.0
2005-09-14,115.96,116.66,115.08,116.52,38.2585013162897,802700,0.0,1.0
2005-09-13,116.84,116.91,115.88,116.01,38.0910464959043,499100,0.0,1.0
2005-09-12,116.1,116.9,115.75,116.8,38.3504372961092,558400,0.0,1.0
2005-09-09,115.24,116.35,114.8,116.35,38.2026830428279,640100,0.0,1.0
2005-09-08,115.35,116.0,114.75,115.24,37.8382225514008,508000,0.0,1.0
2005-09-07,115.2,115.64,114.91,115.45,37.9071745362654,411000,0.0,1.0
2005-09-06,114.75,116.07,114.45,115.29,37.8546396906543,537700,0.0,1.0
2005-09-02,114.95,114.95,113.57,114.14,37.4770454878245,582300,0.0,1.0
2005-09-01,114.65,116.05,114.53,114.83,37.7036020095224,638400,0.0,1.0
2005-08-31,114.03,114.67,112.65,114.59,37.6247997411057,654000,0.0,1.0
2005-08-30,114.7,114.74,113.26,114.19,37.493462627078,444500,0.0,1.0
2005-08-29,114.16,115.05,113.86,114.88,37.7200191487759,611700,0.0,1.0
2005-08-26,115.15,115.53,114.78,114.85,37.7101688652238,611400,0.0,1.0
2005-08-25,115.85,115.98,114.8,115.15,37.8086717007446,618100,0.0,1.0
2005-08-24,115.0,116.35,114.79,115.85,38.0385116502932,1016400,0.0,1.0
2005-08-23,116.48,116.71,115.78,116.13,38.1304476301126,635700,0.0,1.0
2005-08-22,115.8,116.78,115.7,116.47,38.2420841770362,627500,0.0,1.0
2005-08-19,115.8,116.0,115.22,115.61,37.9597093818765,532100,0.0,1.0
2005-08-18,114.97,115.67,114.65,114.87,37.7167357209252,587300,0.0,1.0
2005-08-17,114.45,115.14,113.9,114.97,37.7495699994321,438100,0.0,1.0
2005-08-16,115.28,115.5,114.27,114.27,37.5197300498835,558300,0.0,1.0
2005-08-15,113.7,115.37,113.47,115.16,37.8119551285953,488300,0.0,1.0
2005-08-12,114.5,114.9,113.23,113.59,37.2964569560363,359300,0.0,1.0
2005-08-11,113.38,114.66,113.35,114.61,37.6313665968071,443000,0.0,1.0
2005-08-10,114.71,115.5,113.0,113.51,37.2701895332307,590300,0.0,1.0
2005-08-09,114.5,115.47,114.28,114.46,37.5821151790467,397300,0.0,1.0
2005-08-08,115.2,115.89,114.55,114.96,37.7462865715814,373500,0.0,1.0
2005-08-05,115.07,115.35,114.5,115.02,37.7659871386856,464000,0.0,1.0
2005-08-04,115.39,115.5,114.45,115.07,37.782404277939,408100,0.0,1.0
2005-08-03,115.11,115.54,114.65,115.42,37.8973242527133,398100,0.0,1.0
2005-08-02,114.65,115.22,114.51,115.17,37.815238556446,558200,0.0,1.0
2005-08-01,115.12,115.55,114.53,114.59,37.6247997411057,777100,0.0,1.0
2005-07-29,115.7,115.78,114.67,115.19,37.8218054121474,912900,0.0,1.0
2005-07-28,115.0,116.17,115.0,116.01,38.0910464959043,391300,0.0,1.0
2005-07-27,116.15,116.26,114.79,115.24,37.8382225514008,1196400,0.0,1.0
2005-07-26,117.27,117.5,116.14,116.15,38.137014485814,989500,0.0,1.0
2005-07-25,116.77,117.62,116.53,117.3,38.5146086886439,781700,0.0,1.0
2005-07-22,115.5,116.77,115.3,116.77,38.3405870125571,1211200,0.0,1.0
2005-07-21,115.25,116.08,114.5604,115.5,37.9235916755189,1373600,0.0,1.0
2005-07-20,111.5,115.93,110.6,115.25,37.8415059792515,1394900,0.0,1.0
2005-07-19,111.25,112.05,110.25,110.57,36.3048617451266,883600,0.0,1.0
2005-07-18,110.9,111.3,110.58,111.05,36.4624662819599,688100,0.0,1.0
2005-07-15,112.01,112.31,111.56,112.31,36.8761781911474,441000,0.0,1.0
2005-07-14,111.99,112.4,111.5,112.0,36.7743919277759,895600,0.0,1.0
2005-07-13,109.62,111.06,109.62,111.02,36.4526159984079,833700,0.0,1.0
2005-07-12,109.5,109.75,108.97,109.62,35.9929360993107,377600,0.0,1.0
2005-07-11,109.73,109.95,108.69,109.5,35.9535349651023,694000,0.0,1.0
2005-07-08,108.45,109.44,108.01,109.04,35.8024972839704,1066200,0.0,1.0
2005-07-07,108.2,108.63,107.31,108.5,35.6251921800329,1182000,0.0,1.0
2005-07-06,110.3,110.75,108.5,109.1,35.8221978510746,812200,0.0,1.0
2005-07-05,109.3,111.09,109.2,110.63,36.3245623122308,863200,0.0,1.0
2005-07-01,109.8,110.2,109.5,109.95,36.1012892183836,543900,0.0,1.0
2005-06-30,110.2,110.95,109.45,109.54,35.9666686765051,881000,0.0,1.0
2005-06-29,110.85,110.9,109.36,109.97,36.107856074085,877600,0.4,1.0
2005-06-28,110.25,111.25,110.18,111.25,36.3957505503484,920700,0.0,1.0
2005-06-27,109.46,110.26,109.15,110.02,35.9933525892075,686800,0.0,1.0
2005-06-24,110.5,111.29,109.33,109.46,35.8101470134035,605000,0.0,1.0
2005-06-23,111.31,111.86,110.49,110.49,36.1471144117573,491400,0.0,1.0
2005-06-22,111.71,111.99,110.87,111.06,36.3335915157006,489800,0.0,1.0
2005-06-21,112.2,112.34,110.97,111.46,36.4644526412749,592100,0.0,1.0
2005-06-20,111.25,112.89,110.8,112.5,36.804691567768,869000,0.0,1.0
2005-06-17,112.0,112.29,111.49,112.04,36.6542012733576,872200,0.0,1.0
2005-06-16,111.1,111.41,110.8,111.23,36.3892074940697,427600,0.0,1.0
2005-06-15,110.35,111.5,109.98,111.5,36.4775387538323,1242200,0.0,1.0
2005-06-14,110.0,110.4,109.02,110.35,36.1013130178062,758200,0.0,1.0
2005-06-13,110.8,111.61,109.9,110.25,36.0685977364127,656600,0.0,1.0
2005-06-10,109.9,111.7,109.75,111.25,36.3957505503484,870400,0.0,1.0
2005-06-09,109.62,110.33,109.29,110.13,36.0293393987404,747200,0.0,1.0
2005-06-08,110.02,110.9,109.51,109.55,35.8395907666577,647100,0.0,1.0
2005-06-07,110.0,112.15,109.8,109.86,35.9410081389778,1369200,0.0,1.0
2005-06-06,108.1,109.58,108.0,109.51,35.8265046541002,509600,0.0,1.0
2005-06-03,108.12,108.7,107.54,108.26,35.4175636366806,590300,0.0,1.0
2005-06-02,108.38,109.04,108.38,108.8,35.5942261562059,301500,0.0,1.0
2005-06-01,107.79,108.48,107.48,108.37,35.4535504462135,460900,0.0,1.0
2005-05-31,108.0,108.59,107.87,107.98,35.3259608487786,597300,0.0,1.0
2005-05-27,107.54,108.38,107.25,107.95,35.3161462643605,679200,0.0,1.0
2005-05-26,107.0,108.16,106.99,107.68,35.2278150045979,460500,0.0,1.0
2005-05-25,107.7,108.0,106.52,107.01,35.008622619261,455000,0.0,1.0
2005-05-24,107.81,108.35,107.7,108.06,35.3521330738935,620200,0.0,1.0
2005-05-23,107.65,108.48,107.35,108.01,35.3357754331967,740400,0.0,1.0
2005-05-20,107.99,108.43,107.35,108.1,35.3652191864509,619200,0.0,1.0
2005-05-19,107.4,107.97,107.1,107.9,35.2997886236637,651500,0.0,1.0
2005-05-18,106.6,107.49,106.05,107.49,35.1656559699501,745000,0.0,1.0
2005-05-17,104.75,106.2,104.65,106.07,34.7010989741614,755700,0.0,1.0
2005-05-16,105.43,105.49,104.7,105.21,34.4197475541767,829500,0.0,1.0
2005-05-13,106.95,106.96,104.72,105.43,34.4917211732425,698200,0.0,1.0
2005-05-12,105.95,107.04,105.7,106.42,34.8156024590389,1009500,0.0,1.0
2005-05-11,104.01,105.75,104.01,105.75,34.596410073702,1438800,0.0,1.0
2005-05-10,105.66,106.18,104.25,104.7,34.2528996190695,1206900,0.0,1.0
2005-05-09,106.07,106.85,105.64,106.54,34.8548607967112,639600,0.0,1.0
2005-05-06,105.51,107.03,105.51,106.48,34.835231627875,691600,0.0,1.0
2005-05-05,105.87,106.3,104.75,105.26,34.4361051948735,791200,0.0,1.0
2005-05-04,106.15,106.81,105.75,106.0,34.6781982771859,999400,0.0,1.0
2005-05-03,105.52,106.24,105.1,105.57,34.5375225671935,731600,0.0,1.0
2005-05-02,105.06,105.83,104.4,105.51,34.5178933983574,698000,0.0,1.0
2005-04-29,104.25,105.47,103.83,105.05,34.367403103947,953000,0.0,1.0
2005-04-28,104.35,105.09,104.0,104.12,34.0631509869867,760100,0.0,1.0
2005-04-27,104.24,105.35,103.88,105.15,34.4001183853405,1032600,0.0,1.0
2005-04-26,104.46,105.1,104.2,104.23,34.0991377965197,847900,0.0,1.0
2005-04-25,103.85,104.92,103.7,104.71,34.2561711472088,1042400,0.0,1.0
2005-04-22,103.9,104.75,102.57,103.5,33.8603162423466,935900,0.0,1.0
2005-04-21,101.9,103.68,100.85,103.55,33.8766738830434,1412300,0.0,1.0
2005-04-20,104.08,104.08,100.72,100.72,32.9508314196053,2105900,0.0,1.0
2005-04-19,103.85,104.71,103.85,104.08,34.0500648744293,793600,0.0,1.0
2005-04-18,103.25,104.72,102.75,104.25,34.1056808527984,1039000,0.0,1.0
2005-04-15,105.1,105.26,103.79,103.89,33.9879058397815,1167800,0.0,1.0
2005-04-14,106.25,106.8,105.42,105.66,34.5669663204477,841500,0.0,1.0
2005-04-13,106.25,106.84,105.99,106.33,34.7861587057847,1168200,0.0,1.0
2005-04-12,106.4,107.06,105.03,106.88,34.9660927534493,1740300,0.0,1.0
2005-04-11,108.03,108.15,107.17,107.17,35.0609670694907,796500,0.0,1.0
2005-04-08,108.85,108.98,107.6,108.05,35.3488615457541,756600,0.0,1.0
2005-04-07,108.2,108.6,107.6,108.26,35.4175636366806,550800,0.0,1.0
2005-04-06,108.25,108.75,107.89,108.1,35.3652191864509,697600,0.0,1.0
2005-04-05,107.64,108.55,107.64,108.5,35.4960803120252,908800,0.4,1.0
2005-04-04,107.85,108.3,107.43,108.05,35.219021833924,1074100,0.0,1.0
2005-04-01,107.2,108.03,106.64,107.85,35.1538316037825,1242300,0.0,1.0
2005-03-31,106.8,107.18,106.0,107.05,34.8930706832167,821400,0.0,1.0
2005-03-30,105.25,106.8,105.25,106.8,34.8115828955398,727200,0.0,1.0
2005-03-29,105.48,105.8,104.67,105.25,34.3063586119435,687300,0.0,1.0
2005-03-28,105.3,105.75,104.98,104.98,34.2183518012526,431600,0.0,1.0
2005-03-24,105.55,105.73,104.5,104.8,34.1596805941252,717600,0.0,1.0
2005-03-23,105.6,106.0,104.7,105.09,34.2542064278304,1064300,0.0,1.0
2005-03-22,105.85,107.13,105.8,106.0,34.550821974974,1023000,0.0,1.0
2005-03-21,107.25,107.5,105.2,105.27,34.3128776349577,741700,0.0,1.0
2005-03-18,106.0,106.3,105.25,106.1,34.5834170900447,1233600,0.0,1.0
2005-03-17,105.85,107.18,105.8,106.3,34.6486073201862,946400,0.0,1.0
2005-03-16,108.45,109.28,105.91,106.4,34.6812024352569,1224900,0.0,1.0
2005-03-15,109.77,109.96,108.34,109.0,35.5286754270959,1051200,0.0,1.0
2005-03-14,108.08,109.74,108.08,109.68,35.7503222095769,789700,0.0,1.0
2005-03-11,108.5,109.9,108.06,108.38,35.3265857136574,1033400,0.0,1.0
2005-03-10,108.3,109.22,108.15,109.11,35.5645300536737,883800,0.0,1.0
2005-03-09,107.85,108.95,107.7,108.66,35.4178520358554,1156600,0.0,1.0
2005-03-08,106.15,109.15,106.15,108.93,35.5058588465464,1285300,0.0,1.0
2005-03-07,104.55,107.18,104.25,106.65,34.7626902229337,1190000,0.0,1.0
2005-03-04,105.35,106.1,104.75,105.83,34.4954102793538,666000,0.0,1.0
2005-03-03,106.08,106.1,104.48,105.44,34.3682893305779,637600,0.0,1.0
2005-03-02,104.6,106.34,104.25,106.08,34.5768980670306,728900,0.0,1.0
2005-03-01,105.35,105.57,104.5,105.21,34.2933205659152,634900,0.0,1.0
2005-02-28,105.33,105.7,104.65,105.35,34.3389537270142,596800,0.0,1.0
2005-02-25,103.5,105.7,103.5,105.58,34.4139224916769,435900,0.0,1.0
2005-02-24,102.79,104.1,102.55,103.95,33.882622116024,531500,0.0,1.0
2005-02-23,103.88,103.89,102.95,103.04,33.5860065688804,1039900,0.0,1.0
2005-02-22,105.75,105.9,104.15,104.15,33.9478123461655,793000,0.0,1.0
2005-02-18,105.65,106.01,104.88,106.0,34.550821974974,574200,0.0,1.0
2005-02-17,106.2,106.94,105.76,105.9,34.5182268599033,800400,0.0,1.0
2005-02-16,106.82,106.9,105.88,106.35,34.6649048777215,459200,0.0,1.0
2005-02-15,105.62,107.0,105.45,106.9,34.8441780106106,678300,0.0,1.0
2005-02-14,106.81,106.85,105.6,106.03,34.5606005094952,454100,0.0,1.0
2005-02-11,106.15,107.34,105.45,106.67,34.7692092459479,667100,0.0,1.0
2005-02-10,105.58,106.41,105.12,106.37,34.6714239007357,508000,0.0,1.0
2005-02-09,105.6,106.08,105.0,105.65,34.4367390722264,553800,0.0,1.0
2005-02-08,104.65,106.35,104.63,106.02,34.5573409979881,803700,0.0,1.0
2005-02-07,104.93,105.41,104.45,105.14,34.2705039853657,1024800,0.0,1.0
2005-02-04,102.9,104.0,102.69,103.91,33.8695840699957,761300,0.0,1.0
2005-02-03,103.7,103.88,102.87,103.15,33.6218611954582,671400,0.0,1.0
2005-02-02,103.25,104.15,102.84,104.03,33.9086982080806,672500,0.0,1.0
2005-02-01,103.12,104.01,102.45,103.43,33.7131275176562,1030000,0.0,1.0
2005-01-31,103.23,103.86,102.66,103.25,33.6544563105289,1018300,0.0,1.0
2005-01-28,103.77,103.83,101.97,103.23,33.6479372875148,1125100,0.0,1.0
2005-01-27,102.3,104.9,102.25,103.88,33.8598055354745,1450200,0.0,1.0
2005-01-26,100.5,103.24,99.7,102.48,33.4034739244843,2071100,0.0,1.0
2005-01-25,99.25,99.85,98.6,98.77,32.1941951553602,1410600,0.0,1.0
2005-01-24,100.5,100.6,99.0,99.0,32.2691639200229,960100,0.0,1.0
2005-01-21,101.05,101.55,100.39,100.51,32.7613501575909,1016900,0.0,1.0
2005-01-20,101.01,102.2,100.6,100.9,32.8884711063668,1250000,0.0,1.0
2005-01-19,101.8,102.22,100.7,101.0,32.9210662214375,773100,0.0,1.0
2005-01-18,101.4,102.8,101.0,102.47,33.4002144129772,1176000,0.0,1.0
2005-01-14,101.79,102.1,101.15,101.42,33.0579657047346,598800,0.0,1.0
2005-01-13,101.3,102.18,101.05,101.8,33.1818271420033,1030600,0.0,1.0
2005-01-12,101.4,102.12,100.52,101.48,33.077522773777,1360300,0.36,1.0
2005-01-11,101.4,101.9,100.75,101.51,32.9703391277111,1022900,0.0,1.0
2005-01-10,99.81,101.7,99.36,101.48,32.960595159887,1616400,0.0,1.0
2005-01-07,99.9,100.15,98.75,99.81,32.4181809510083,968100,0.0,1.0
2005-01-06,99.95,100.6,99.22,99.45,32.3012533371182,1308700,0.0,1.0
2005-01-05,100.25,100.5,98.21,99.27,32.2427895301732,3281500,0.0,1.0
2005-01-04,101.5,101.75,97.59,99.37,32.2752694229205,3690000,0.0,1.0
2005-01-03,105.38,105.48,101.28,102.02,33.135986580722,1639900,0.0,1.0
2004-12-31,105.18,105.27,104.32,104.6,33.9739678136005,294000,0.0,1.0
2004-12-30,105.7,105.75,104.55,104.93,34.0811514596663,533100,0.0,1.0
2004-12-29,107.19,107.19,104.97,105.17,34.1591032022597,655500,0.0,1.0
2004-12-28,106.08,107.15,105.9,106.88,34.7145093682373,404300,0.0,1.0
2004-12-27,106.65,106.88,105.59,105.6,34.2987667410728,378600,0.0,1.0
2004-12-23,106.98,107.55,106.49,106.64,34.6365576256439,337500,0.0,1.0
2004-12-22,105.4,107.32,105.39,107.0,34.753485239534,530000,0.0,1.0
2004-12-21,106.93,106.96,105.25,105.43,34.2435509234025,675200,0.0,1.0
2004-12-20,106.5,107.35,106.27,106.93,34.7307493146109,482300,0.0,1.0
2004-12-17,104.4,106.68,104.34,106.35,34.542365936677,1065800,0.0,1.0
2004-12-16,105.8,107.42,105.25,105.36,34.2208149984794,815300,0.0,1.0
2004-12-15,107.1,107.25,106.0,106.0,34.4286863120617,542900,0.0,1.0
2004-12-14,107.9,108.25,106.65,107.09,34.7827171430065,632200,0.0,1.0
2004-12-13,107.15,108.13,106.84,107.69,34.9775964994898,516500,0.0,1.0
2004-12-10,106.98,107.65,104.45,106.5,34.5910857757978,922400,0.0,1.0
2004-12-09,105.14,105.18,103.5,105.09,34.1331192880619,897200,0.0,1.0
2004-12-08,105.65,106.0,104.61,105.14,34.1493592344355,739300,0.0,1.0
2004-12-07,108.05,108.05,105.59,105.59,34.295518751798,961500,0.0,1.0
2004-12-06,109.5,109.5,107.9,108.69,35.3023954269621,632700,0.0,1.0
2004-12-03,108.43,109.9,107.96,109.83,35.6726662042805,675400,0.0,1.0
2004-12-02,108.86,109.35,107.98,108.46,35.2276916736435,587800,0.0,1.0
2004-12-01,108.8,109.46,108.04,109.46,35.5524906011158,806900,0.0,1.0
2004-11-30,107.6,108.51,107.45,108.36,35.1952117808963,611100,0.0,1.0
2004-11-29,108.6,109.98,107.68,108.35,35.1919637916215,727300,0.0,1.0
