,FTV_Open,FTV_High,FTV_Low,FTV_Close,FTV_Adj Close,FTV_Volume,FTV_Dividend Amount,FTV_Split Coefficient
2024-06-10,72.72,73.19,72.33,73.15,73.070575461455,1097039,0.0,1.0
2024-06-07,73.11,73.21,72.51,72.75,72.671009771987,896926,0.0,1.0
2024-06-06,73.46,73.97,72.64,73.25,73.1704668838219,1327394,0.0,1.0
2024-06-05,73.11,73.735,72.82,73.65,73.5700325732899,1648921,0.0,1.0
2024-06-04,72.83,73.37,72.53,72.78,72.7009771986971,1127237,0.0,1.0
2024-06-03,74.6,74.84,72.27,72.95,72.870792616721,1826166,0.0,1.0
2024-05-31,73.57,74.485,73.2101,74.44,74.3591748099891,2555315,0.08,1.0
2024-05-30,73.35,73.84,73.06,73.58,73.4212034691224,1415918,0.0,1.0
2024-05-29,73.83,73.95,72.93,73.05,72.8923472875699,1084609,0.0,1.0
2024-05-28,75.8,75.8502,74.37,74.56,74.3990884840686,1423315,0.0,1.0
2024-05-24,75.88,76.08,75.45,75.89,75.7262181472098,1189979,0.0,1.0
2024-05-23,77.09,77.1,75.52,75.58,75.4168871730942,1224168,0.0,1.0
2024-05-22,77.13,77.38,76.79,77.07,76.9036715325532,1117762,0.0,1.0
2024-05-21,76.93,77.15,76.57,77.1,76.9336067881128,1813419,0.0,1.0
2024-05-20,77.21,77.67,77.02,77.14,76.9735204621922,1267257,0.0,1.0
2024-05-17,77.67,77.67,77.04,77.16,76.9934772992319,1044993,0.0,1.0
2024-05-16,77.71,77.86,77.065,77.33,77.1631104140695,907853,0.0,1.0
2024-05-15,77.94,78.322,77.61,77.79,77.622117665983,1222034,0.0,1.0
2024-05-14,76.98,77.75,76.67,77.47,77.3028082733476,1223739,0.0,1.0
2024-05-13,77.12,77.53,76.79,76.83,76.6641894880766,966163,0.0,1.0
2024-05-10,77.92,78.1,76.82,76.88,76.7140815806759,1516302,0.0,1.0
2024-05-09,76.6,77.579,76.4725,77.48,77.3127866918674,1074568,0.0,1.0
2024-05-08,76.72,76.96,76.295,76.53,76.3648369324808,1391454,0.0,1.0
2024-05-07,77.43,77.5,76.98,77.04,76.8737362769936,1499994,0.0,1.0
2024-05-06,76.51,77.06,76.4,76.98,76.8138657658745,2015979,0.0,1.0
2024-05-03,76.47,76.68,75.62,76.08,75.9158080990871,2306506,0.0,1.0
2024-05-02,75.83,76.47,75.45,76.1,75.9357649361269,1726951,0.0,1.0
2024-05-01,75.54,76.28,75.14,75.44,75.2771893138162,2026786,0.0,1.0
2024-04-30,77.01,77.105,75.22,75.27,75.1075561989786,2356265,0.0,1.0
2024-04-29,75.95,77.11,75.95,77.0,76.8338226029142,2079850,0.0,1.0
2024-04-26,76.02,76.46,75.58,75.97,75.8060454953687,1918843,0.0,1.0
2024-04-25,75.8,76.33,74.785,76.21,76.0455275398453,2373738,0.0,1.0
2024-04-24,74.65,78.565,72.52,76.05,75.8858728435276,6373843,0.0,1.0
2024-04-23,80.83,81.155,80.42,80.7,80.525837455262,1691896,0.0,1.0
2024-04-22,79.82,81.06,79.76,80.36,80.1865712255868,1507101,0.0,1.0
2024-04-19,80.19,80.53,79.31,79.49,79.3184488143591,2440494,0.0,1.0
2024-04-18,80.5,81.16,80.05,80.18,80.0069596922293,1518493,0.0,1.0
2024-04-17,80.71,80.95,79.67,80.2,80.0269165292691,1866035,0.0,1.0
2024-04-16,81.6,81.6,80.79,81.04,80.8651036849372,1012461,0.0,1.0
2024-04-15,83.24,83.66,81.255,81.6,81.4238951220493,1553390,0.0,1.0
2024-04-12,82.72,82.98,81.952,82.41,82.2321470221579,1292207,0.0,1.0
2024-04-11,83.13,84.03,82.86,83.49,83.3098162223026,1166217,0.0,1.0
2024-04-10,83.0,83.965,82.7,83.23,83.0503773407863,1455296,0.0,1.0
2024-04-09,84.51,84.69,83.7,84.19,84.0083055186928,1274315,0.0,1.0
2024-04-08,84.59,84.96,83.98,84.22,84.0382407742524,1215917,0.0,1.0
2024-04-05,84.05,84.57,83.75,84.27,84.0881328668517,1251380,0.0,1.0
2024-04-04,85.47,85.79,83.32,83.77,83.5892119408587,1083413,0.0,1.0
2024-04-03,84.61,85.71,84.54,84.74,84.557118537285,1460456,0.0,1.0
2024-04-02,84.81,85.25,84.32,84.82,84.6369458854439,1377998,0.0,1.0
2024-04-01,85.93,85.93,84.45,84.62,84.4373775150467,2163880,0.0,1.0
2024-03-28,85.82,86.21,85.6616,86.02,85.834356107827,1244365,0.0,1.0
2024-03-27,85.37,86.125,85.3,86.02,85.834356107827,1224149,0.0,1.0
2024-03-26,84.62,85.53,83.89,84.89,84.7067948150829,1688944,0.0,1.0
2024-03-25,85.45,85.83,84.39,84.43,84.2477875631694,1620588,0.0,1.0
2024-03-22,87.0,87.1,85.5601,85.66,85.475133041112,1784167,0.0,1.0
2024-03-21,86.14,86.6,85.51,86.2,86.0139676411844,3720120,0.0,1.0
2024-03-20,85.28,86.09,85.28,85.88,85.6946582485489,1599064,0.0,1.0
2024-03-19,85.28,85.72,85.01,85.36,85.1757804855163,2082337,0.0,1.0
2024-03-18,85.76,85.99,85.17,85.22,85.0360826262383,1104375,0.0,1.0
2024-03-15,84.8,85.73,84.182,85.35,85.1658020669964,2159040,0.0,1.0
2024-03-14,86.16,86.49,85.02,85.78,85.5948740633504,1461972,0.0,1.0
2024-03-13,86.23,86.75,85.1,85.46,85.2755646707149,1285599,0.0,1.0
2024-03-12,85.0,86.395,84.47,86.2,86.0139676411844,1470438,0.0,1.0
2024-03-11,84.71,84.955,84.08,84.87,84.6868379780432,1022646,0.0,1.0
2024-03-08,85.09,85.7,84.6258,85.05,84.8664495114007,824176,0.0,1.0
2024-03-07,84.85,85.28,84.49,85.01,84.8265358373212,1085732,0.0,1.0
2024-03-06,84.46,85.4,84.13,84.23,84.0482191927722,1302722,0.0,1.0
2024-03-05,84.57,84.91,83.7,84.14,83.9584134260935,1112642,0.0,1.0
2024-03-04,85.5,85.68,84.7621,84.79,84.6070106298843,1619531,0.0,1.0
2024-03-01,85.03,85.86,84.81,85.64,85.4551762040723,1155785,0.0,1.0
2024-02-29,86.38,86.38,84.72,85.13,84.9462768595595,3601805,0.0,1.0
2024-02-28,85.7,86.61,85.56,86.29,86.1037734078632,1127160,0.0,1.0
2024-02-27,86.3,86.34,85.565,86.12,85.9341402930256,776673,0.0,1.0
2024-02-26,86.0,86.2,85.565,86.02,85.834356107827,913604,0.0,1.0
2024-02-23,85.91,86.44,85.72,86.11,85.9241618745057,763130,0.0,1.0
2024-02-22,84.95,85.94,84.21,85.69,85.5050682966716,948092,0.08,1.0
2024-02-21,83.81,84.41,83.27,84.41,84.1492691491437,1679826,0.0,1.0
2024-02-20,83.69,84.055,83.29,83.74,83.4813386867586,1338780,0.0,1.0
2024-02-16,84.76,85.34,84.28,84.32,84.0595471467337,1267662,0.0,1.0
2024-02-15,83.83,84.7,83.775,84.61,84.3486513767213,1437285,0.0,1.0
2024-02-14,83.03,83.68,82.37,83.58,83.3218329046964,1246415,0.0,1.0
2024-02-13,82.09,82.65,81.78,82.52,82.265107098535,1418571,0.0,1.0
2024-02-12,82.65,83.455,82.51,83.14,82.8831920040256,1179909,0.0,1.0
2024-02-09,82.19,82.73,81.87,82.7,82.4445511033548,1223856,0.0,1.0
2024-02-08,82.56,82.56,81.64,82.24,81.9859719799262,1431983,0.0,1.0
2024-02-07,81.88,83.1,81.83,82.33,82.0756939823362,2591251,0.0,1.0
2024-02-06,82.47,82.47,81.11,81.55,81.2981032947834,2242246,0.0,1.0
2024-02-05,82.36,82.73,81.62,82.28,82.0258484254418,2674117,0.0,1.0
2024-02-02,82.36,83.46,81.44,83.02,82.7635626674791,3193911,0.0,1.0
2024-02-01,78.71,82.36,78.01,82.23,81.9760028685474,4103501,0.0,1.0
2024-01-31,79.31,82.17,76.87,78.18,77.9385127601001,4545099,0.0,1.0
2024-01-30,74.39,74.77,74.07,74.7,74.4692620002492,2742489,0.0,1.0
2024-01-29,73.64,74.74,73.53,74.69,74.4592928888703,1169363,0.0,1.0
2024-01-26,74.58,74.7039,73.74,73.97,73.7415168695908,1319555,0.0,1.0
2024-01-25,74.34,74.59,73.79,74.29,74.060528433715,1158446,0.0,1.0
2024-01-24,75.72,75.81,73.71,73.74,73.5122273078765,2231118,0.0,1.0
2024-01-23,74.0,74.46,73.38,74.32,74.0904357678516,1832563,0.0,1.0
2024-01-22,72.66,73.8,72.6,73.71,73.4823199737398,1870708,0.0,1.0
2024-01-19,71.88,72.395,71.09,72.27,72.0467679351808,1285728,0.0,1.0
2024-01-18,71.12,71.69,70.82,71.58,71.358899250038,1018007,0.0,1.0
2024-01-17,70.64,71.335,70.5,70.9,70.680999676274,1579132,0.0,1.0
2024-01-16,71.51,71.9,70.73,71.37,71.1495479110814,1026825,0.0,1.0
2024-01-12,72.29,72.65,71.46,71.88,71.6579725914044,871741,0.0,1.0
2024-01-11,71.85,72.05,71.16,71.74,71.5184050321001,1320069,0.0,1.0
2024-01-10,71.89,72.1832,71.5,71.82,71.5981579231311,1114193,0.0,1.0
2024-01-09,71.67,72.12,71.32,71.87,71.6480034800255,988912,0.0,1.0
2024-01-08,71.33,72.215,71.03,72.12,71.8972312644976,1462262,0.0,1.0
2024-01-05,71.4,71.8,70.88,71.44,71.2193316907336,1257011,0.0,1.0
2024-01-04,71.15,72.3,70.99,71.52,71.2990845817647,1931883,0.0,1.0
2024-01-03,72.12,72.12,70.84,71.04,70.8205672355783,2078587,0.0,1.0
2024-01-02,72.51,73.2,72.03,72.27,72.0467679351808,2060171,0.0,1.0
2023-12-29,73.46,73.9919,73.3,73.63,73.4025670827088,874248,0.0,1.0
2023-12-28,73.62,73.87,73.41,73.58,73.3527215258144,1158667,0.0,1.0
2023-12-27,73.45,73.96,73.285,73.69,73.4623817509821,1465582,0.0,1.0
2023-12-26,72.81,73.5,72.7501,73.44,73.21315396651,1076015,0.0,1.0
2023-12-22,72.88,73.2,72.46,72.89,72.6648528406715,1006745,0.0,1.0
2023-12-21,72.14,72.605,71.78,72.58,72.3558103879262,1105751,0.0,1.0
2023-12-20,72.57,72.69,71.47,71.6,71.3788374727957,1320752,0.0,1.0
2023-12-19,72.45,72.83,72.14,72.79,72.5651617268827,1389745,0.0,1.0
2023-12-18,72.3,72.3,71.21,72.18,71.9570459327709,1386827,0.0,1.0
2023-12-15,72.42,72.54,71.26,72.08,71.8573548189821,5691594,0.0,1.0
2023-12-14,72.17,74.14,72.17,73.07,72.8442968454914,4047394,0.0,1.0
2023-12-13,71.18,71.58,70.74,71.19,70.9701039062616,3299168,0.0,1.0
2023-12-12,70.67,71.4,70.53,71.03,70.8105981241994,1281591,0.0,1.0
2023-12-11,69.09,70.78,69.0,70.67,70.4517101145597,2015009,0.0,1.0
2023-12-08,69.17,69.61,68.62,68.89,68.6772082891187,1970244,0.0,1.0
2023-12-07,68.97,69.4,68.86,69.06,68.8466831825597,1104085,0.0,1.0
2023-12-06,68.78,69.345,68.55,68.68,68.4678569501622,1005331,0.0,1.0
2023-12-05,69.33,69.49,68.145,68.3,68.0890307177646,1629856,0.0,1.0
2023-12-04,68.75,69.56,68.47,69.53,69.3152314173671,1444835,0.0,1.0
2023-12-01,68.9,69.47,68.51,69.3,69.0859418556528,2576796,0.0,1.0
2023-11-30,67.95,69.04,67.6,68.98,68.7669302915286,3730425,0.0,1.0
2023-11-29,68.11,68.38,67.625,67.71,67.5008531464106,1118515,0.0,1.0
2023-11-28,67.32,68.08,67.08,67.5,67.2915018074541,2218288,0.0,1.0
2023-11-27,67.2,67.79,67.01,67.44,67.2316871391808,1875697,0.0,1.0
2023-11-24,67.83,68.0,67.45,67.55,67.3413473643485,725934,0.0,1.0
2023-11-22,67.45,68.04,67.27,67.83,67.6204824829572,1026657,0.08,1.0
2023-11-21,67.6,67.81,67.2706,67.41,67.1226141095,1420912,0.0,1.0
2023-11-20,68.0,68.0,67.39,67.68,67.3914630311669,1483941,0.0,1.0
2023-11-17,67.91,68.16,67.39,68.1,67.8096724648709,1429013,0.0,1.0
2023-11-16,67.39,68.08,67.09,67.63,67.3416761938211,2272831,0.0,1.0
2023-11-15,67.02,68.075,66.87,67.44,67.1524862119074,2488568,0.0,1.0
2023-11-14,66.58,67.315,66.4,66.94,66.6546178384502,4451312,0.0,1.0
2023-11-13,65.6,65.76,65.145,65.32,65.0415243084489,1941849,0.0,1.0
2023-11-10,65.76,66.02,64.985,65.83,65.5493500493752,2077728,0.0,1.0
2023-11-09,65.84,65.97,65.21,65.34,65.0614390433872,1804026,0.0,1.0
2023-11-08,65.07,65.89,64.88,65.4,65.121183248202,2261676,0.0,1.0
2023-11-07,65.42,65.675,64.69,64.96,64.6830590795597,2863347,0.0,1.0
2023-11-06,66.0,66.16,65.21,65.59,65.3103732301158,2511439,0.0,1.0
2023-11-03,66.54,67.24,65.835,65.95,65.6688384590049,3982671,0.0,1.0
2023-11-02,65.94,66.47,65.155,65.4,65.121183248202,3457841,0.0,1.0
2023-11-01,65.32,65.56,64.44,65.19,64.91207853135,2709818,0.0,1.0
2023-10-31,64.83,65.46,64.55,65.28,65.0016948385723,3080384,0.0,1.0
2023-10-30,65.72,65.94,64.275,65.04,64.7627180193128,2877176,0.0,1.0
2023-10-27,65.14,65.5,64.6025,65.03,64.7527606518437,2563477,0.0,1.0
2023-10-26,63.78,66.17,63.5,65.1,64.8224622241277,3168165,0.0,1.0
2023-10-25,65.45,66.46,63.05,64.6,64.3245938506705,8114662,0.0,1.0
2023-10-24,70.71,70.9,69.94,70.25,69.9505064707369,1903237,0.0,1.0
2023-10-23,70.52,71.09,69.86,70.01,69.7115296514774,2392070,0.0,1.0
2023-10-20,71.31,71.405,70.09,70.24,69.9405491032677,1907856,0.0,1.0
2023-10-19,72.02,72.59,70.86,71.1,70.7968827056141,1977388,0.0,1.0
2023-10-18,74.31,74.31,72.07,72.08,71.7727047175902,1943438,0.0,1.0
2023-10-17,74.24,75.44,74.0901,75.14,74.8196591631483,1531171,0.0,1.0
2023-10-16,74.91,75.3,74.24,74.66,74.3417055246294,1501402,0.0,1.0
2023-10-13,75.92,76.13,73.71,74.12,73.8040076812956,1643571,0.0,1.0
2023-10-12,77.34,77.34,75.41,75.99,75.6660353980256,1457752,0.0,1.0
2023-10-11,76.49,77.19,76.36,77.16,76.8310473919154,1307032,0.0,1.0
2023-10-10,75.63,77.09,75.44,76.47,76.1439890365445,1996732,0.0,1.0
2023-10-09,74.95,75.7878,74.495,75.45,75.1283375546918,874195,0.0,1.0
2023-10-06,74.04,75.93,73.69,75.46,75.1382949221609,1704550,0.0,1.0
2023-10-05,74.52,74.8,73.91,74.6,74.2819613198145,1501517,0.0,1.0
2023-10-04,73.36,74.22,72.8,73.94,73.624775066851,1591776,0.0,1.0
2023-10-03,73.41,73.94,72.86,73.36,73.0472477536407,1514421,0.0,1.0
2023-10-02,73.95,74.87,73.35,73.7,73.3857982475916,1682115,0.0,1.0
2023-09-29,74.9,75.07,74.03,74.16,73.8438371511722,1806682,0.0,1.0
2023-09-28,73.76,75.08,73.35,74.37,74.0529418680242,1164712,0.0,1.0
2023-09-27,73.78,74.09,73.2,73.59,73.276267205431,1375596,0.0,1.0
2023-09-26,74.18,74.8,73.03,73.26,72.9476740789492,1873053,0.0,1.0
2023-09-25,74.14,75.13,74.14,74.82,74.5010234041357,1081938,0.0,1.0
2023-09-22,73.77,74.64,73.77,74.28,73.9633255608019,1147843,0.0,1.0
2023-09-21,74.77,74.77,73.88,73.92,73.6048603319127,956491,0.0,1.0
2023-09-20,76.13,76.5765,75.02,75.05,74.730042855926,1384716,0.0,1.0
2023-09-19,76.14,76.35,74.985,75.67,75.347399639013,1906758,0.0,1.0
2023-09-18,76.07,76.95,75.8991,76.46,76.1340316690753,1127621,0.0,1.0
2023-09-15,75.92,76.43,75.55,75.99,75.6660353980256,2387970,0.0,1.0
2023-09-14,76.34,76.6,75.68,76.22,75.8950548498159,1454450,0.0,1.0
2023-09-13,76.09,76.81,75.46,75.82,75.4967601510501,1784557,0.0,1.0
2023-09-12,78.1,79.0,76.38,76.47,76.1439890365445,1954107,0.0,1.0
2023-09-11,77.58,78.62,77.38,78.51,78.1752920002499,1591200,0.0,1.0
2023-09-08,78.5,78.81,77.42,77.56,77.2293420906812,1418958,0.0,1.0
2023-09-07,77.26,78.72,76.825,78.65,78.3146951448179,2860658,0.0,1.0
2023-09-06,77.17,77.91,76.78,77.68,77.3488305003109,1066823,0.0,1.0
2023-09-05,79.06,79.06,77.38,77.4,77.0700242111749,1481691,0.0,1.0
2023-09-01,79.38,79.5,78.73,79.02,78.6831177411762,1212670,0.0,1.0
2023-08-31,79.12,79.41,78.85,78.85,78.5138424942008,1897786,0.07,1.0
2023-08-30,78.92,79.37,78.71,79.19,78.7824529538236,1444591,0.0,1.0
2023-08-29,77.44,78.665,77.335,78.59,78.1855408213284,1165890,0.0,1.0
2023-08-28,77.26,77.939,77.1,77.51,77.1110989828371,912535,0.0,1.0
2023-08-25,76.55,77.345,75.93,77.02,76.6236207412993,3102308,0.0,1.0
2023-08-24,77.42,78.01,75.97,76.05,75.6586127937654,2204982,0.0,1.0
2023-08-23,76.76,78.05,76.47,77.79,77.3896579780015,1311413,0.0,1.0
2023-08-22,76.82,77.133,76.16,76.52,76.12619396422,1368363,0.0,1.0
2023-08-21,76.08,76.62,75.75,76.48,76.0863998220537,1422138,0.0,1.0
2023-08-18,76.5,76.65,75.33,76.08,75.6884584003902,3500120,0.0,1.0
2023-08-17,79.0,79.128,77.36,77.38,76.9817680207964,1951612,0.0,1.0
2023-08-16,78.85,79.36,78.56,78.72,78.314871783369,1781876,0.0,1.0
2023-08-15,79.3,79.5,78.7,79.11,78.7028646694909,1754197,0.0,1.0
2023-08-14,79.39,79.81,79.13,79.79,79.3793650863188,1762344,0.0,1.0
2023-08-11,79.04,79.47,78.675,79.41,79.0013207357385,2060989,0.0,1.0
2023-08-10,79.02,79.9,78.56,79.36,78.9515780580306,2927472,0.0,1.0
2023-08-09,78.73,79.155,78.38,78.91,78.5038939586592,1810784,0.0,1.0
2023-08-08,77.8,78.89,77.44,78.73,78.3248203189106,1813262,0.0,1.0
2023-08-07,77.88,79.1,77.88,78.44,78.0363127882046,2229808,0.0,1.0
2023-08-04,78.42,78.62,77.25,77.38,76.9817680207964,1708482,0.0,1.0
2023-08-03,77.93,78.31,77.315,78.16,77.7577537930402,2172865,0.0,1.0
2023-08-02,77.96,78.71,77.49,78.28,77.8771362195392,2329364,0.0,1.0
2023-08-01,77.78,78.65,77.745,78.31,77.906981826164,2129845,0.0,1.0
2023-07-31,77.2,78.36,76.7,78.35,77.9467759683303,3343092,0.0,1.0
2023-07-28,76.93,77.12,76.295,77.0,76.6037236702162,1842573,0.0,1.0
2023-07-27,77.33,77.63,76.02,76.35,75.957068860013,2433628,0.0,1.0
2023-07-26,74.22,76.94,73.15,76.74,76.3450617461349,3200031,0.0,1.0
2023-07-25,73.48,74.29,73.25,74.16,73.7783395764056,2608596,0.0,1.0
2023-07-24,74.35,74.82,73.775,74.03,73.649008614365,1606558,0.0,1.0
2023-07-21,74.45,74.605,74.06,74.27,73.887773467363,1430721,0.0,1.0
2023-07-20,74.63,74.87,74.01,74.34,73.9574132161542,1586596,0.0,1.0
2023-07-19,74.07,74.58,73.69,74.36,73.9773102872373,1665969,0.0,1.0
2023-07-18,74.52,74.875,74.28,74.56,74.176280998069,1748637,0.0,1.0
2023-07-17,74.01,74.85,74.01,74.74,74.3553546378176,1345357,0.0,1.0
2023-07-14,74.59,74.8275,74.0275,74.17,73.7882881119472,1191132,0.0,1.0
2023-07-13,75.03,75.47,74.78,74.86,74.4747370643166,1114975,0.0,1.0
2023-07-12,75.0,75.35,74.705,75.05,74.6637592396068,1122699,0.0,1.0
2023-07-11,74.21,74.78,74.04,74.61,74.226023675777,1178899,0.0,1.0
2023-07-10,72.89,74.14,72.67,74.02,73.6390600788234,1565723,0.0,1.0
2023-07-07,72.13,73.41,72.03,72.35,71.9776546433784,1162190,0.0,1.0
2023-07-06,72.74,72.8189,71.64,72.22,71.8483236813378,2009291,0.0,1.0
2023-07-05,73.17,73.78,72.91,73.04,72.6641035957479,1696093,0.0,1.0
2023-07-03,74.04,74.66,73.69,73.92,73.5395747234075,773209,0.0,1.0
2023-06-30,74.18,74.87,73.96,74.77,74.3852002444424,1585157,0.0,1.0
2023-06-29,72.32,73.58,72.32,73.54,73.1615303728272,1453313,0.0,1.0
2023-06-28,73.17,73.36,72.71,72.9,72.5248240981657,1651898,0.0,1.0
2023-06-27,72.37,73.3,72.1795,73.06,72.6840006668311,1681943,0.0,1.0
2023-06-26,71.09,72.26,71.09,72.03,71.6593015060477,1621446,0.0,1.0
2023-06-23,70.19,71.09,70.01,71.03,70.664447951889,1767293,0.0,1.0
2023-06-22,71.28,71.47,70.55,70.94,70.5749111320147,1238504,0.0,1.0
2023-06-21,71.12,71.59,70.705,71.22,70.8534701271792,1457109,0.0,1.0
2023-06-20,71.2,71.7,70.76,71.5,71.1320291223436,1507197,0.0,1.0
2023-06-16,72.47,72.84,71.81,71.82,71.4503822596743,3690477,0.0,1.0
2023-06-15,69.7,72.38,69.6,71.97,71.5996102927981,3734581,0.0,1.0
2023-06-14,69.98,70.36,69.27,69.5,69.1423220140263,1519106,0.0,1.0
2023-06-13,68.55,69.81,68.55,69.74,69.3810868670243,1548830,0.0,1.0
2023-06-12,68.15,68.73,67.79,68.45,68.0977257821597,1232776,0.0,1.0
2023-06-09,68.59,68.66,67.63,68.15,67.7992697159121,1212845,0.0,1.0
2023-06-08,68.71,68.96,68.315,68.4,68.0479831044518,1597967,0.0,1.0
2023-06-07,67.48,68.99,67.17,68.82,68.4658215971984,1868192,0.0,1.0
2023-06-06,66.58,67.45,66.58,67.23,66.8840044460861,964254,0.0,1.0
2023-06-05,67.36,67.42,66.364,66.89,66.5457542376722,1559800,0.0,1.0
2023-06-02,66.05,67.56,66.02,67.27,66.9237985882525,2384608,0.0,1.0
2023-06-01,65.01,65.55,64.65,65.47,65.1330621907669,3046217,0.0,1.0
2023-05-31,66.95,67.005,64.71,65.11,64.7749149112698,7689007,0.0,1.0
2023-05-30,67.87,68.35,67.13,67.24,66.8939529816277,2485005,0.0,1.0
2023-05-26,65.89,68.31,65.605,67.82,67.4709680430397,3734432,0.0,1.0
2023-05-25,64.07,65.515,63.83,65.12,64.7848634468114,3042162,0.07,1.0
2023-05-24,64.5,64.5403,63.46,63.8,63.4035018853592,2260034,0.0,1.0
2023-05-23,66.17,66.39,64.96,65.03,64.62585779945,1908298,0.0,1.0
2023-05-22,65.8,66.635,65.71,66.42,66.0072193609022,2150431,0.0,1.0
2023-05-19,66.38,66.5,65.27,65.7,65.2916939477759,1746884,0.0,1.0
2023-05-18,65.29,66.079,65.03,65.89,65.4805131540175,2115490,0.0,1.0
2023-05-17,64.92,65.48,64.58,65.11,64.7053606231307,1476364,0.0,1.0
2023-05-16,65.2,65.2713,64.3,64.51,64.1090894455254,1315787,0.0,1.0
2023-05-15,64.51,65.7,64.34,65.67,65.2618803888956,2368455,0.0,1.0
2023-05-12,64.57,64.86,63.83,64.51,64.1090894455254,2065314,0.0,1.0
2023-05-11,64.15,64.53,63.73,64.14,63.7413888860022,1976983,0.0,1.0
2023-05-10,64.93,65.15,63.89,64.55,64.1488408573658,2205102,0.0,1.0
2023-05-09,64.49,65.165,64.32,64.53,64.1289651514456,1837128,0.0,1.0
2023-05-08,65.13,65.27,64.59,64.8,64.397287181368,1869239,0.0,1.0
2023-05-05,64.52,65.12,64.52,64.72,64.3177843576873,2427689,0.0,1.0
2023-05-04,63.95,64.45,63.53,63.74,63.3438747675987,2480468,0.0,1.0
2023-05-03,64.29,65.41,63.76,64.0,63.602258944561,2411257,0.0,1.0
2023-05-02,63.84,64.05,63.08,63.86,63.4631290031197,2184795,0.0,1.0
2023-05-01,63.02,64.13,62.97,63.88,63.4830047090399,2707351,0.0,1.0
2023-04-28,63.37,64.01,62.895,63.09,62.697914325193,2894674,0.0,1.0
2023-04-27,63.75,63.86,62.77,63.6,63.2047448261575,2563582,0.0,1.0
2023-04-26,64.6,66.35,62.7,63.06,62.6681007663127,5459119,0.0,1.0
2023-04-25,66.63,66.8,65.22,65.32,64.9140555352925,1776886,0.0,1.0
2023-04-24,66.53,66.99,66.16,66.87,66.4544227441061,1839613,0.0,1.0
2023-04-21,66.44,66.91,65.97,66.79,66.3749199204254,2206181,0.0,1.0
2023-04-20,66.09,66.57,65.89,66.31,65.8979029783412,2351533,0.0,1.0
2023-04-19,66.86,67.18,66.025,66.53,66.1165357434631,1360875,0.0,1.0
2023-04-18,67.66,67.955,67.025,67.18,66.7624961858688,1469673,0.0,1.0
2023-04-17,67.43,67.43,66.97,67.33,66.9115639802701,1879226,0.0,1.0
2023-04-14,67.19,68.23,66.9,67.17,66.7525583329087,1599556,0.0,1.0
2023-04-13,66.8,67.345,65.84,67.23,66.8121854506693,2929611,0.0,1.0
2023-04-12,67.04,67.54,66.6,66.83,66.4146713322658,4108934,0.0,1.0
2023-04-11,65.32,65.59,64.88,65.05,64.6457335053702,1724913,0.0,1.0
2023-04-10,63.97,65.03,63.82,64.98,64.5761685346496,1173064,0.0,1.0
2023-04-06,64.47,64.77,63.995,64.36,63.9600216511241,1617312,0.0,1.0
2023-04-05,65.11,65.2,64.38,64.71,64.3078465047272,2393108,0.0,1.0
2023-04-04,67.78,67.85,65.005,65.52,65.1128125944943,2102623,0.0,1.0
2023-04-03,68.11,68.4,67.41,67.8,67.3786430693943,1605094,0.0,1.0
2023-03-31,67.62,68.25,67.53,68.17,67.7463436289175,2219672,0.0,1.0
2023-03-30,67.7,67.86,67.13,67.34,66.9215018332302,1677923,0.0,1.0
2023-03-29,66.93,67.315,66.52,67.27,66.8519368625096,1442286,0.0,1.0
2023-03-28,65.97,66.5,65.67,66.27,65.8581515665009,1559893,0.0,1.0
2023-03-27,66.51,66.86,65.45,65.95,65.5401402717781,2294093,0.0,1.0
2023-03-24,64.0,65.28,63.605,65.26,64.854428417532,2640570,0.0,1.0
2023-03-23,65.02,66.065,63.96,64.53,64.1289651514456,2188070,0.0,1.0
2023-03-22,65.77,66.93,65.07,65.08,64.6755470642504,1782972,0.0,1.0
2023-03-21,66.32,66.655,65.37,65.94,65.530202418818,1843851,0.0,1.0
2023-03-20,64.37,65.56,64.255,65.43,65.0233719178535,2198418,0.0,1.0
2023-03-17,65.09,65.38,63.37,63.93,63.5326939738403,3727975,0.0,1.0
2023-03-16,64.03,65.925,63.685,65.52,65.1128125944943,3244938,0.0,1.0
2023-03-15,64.92,65.2,63.01,64.38,63.9798973570443,2567116,0.0,1.0
2023-03-14,65.13,66.595,65.03,66.22,65.8084623017004,2593078,0.0,1.0
2023-03-13,63.71,64.58,63.24,63.96,63.5625075327206,1782082,0.0,1.0
2023-03-10,66.22,66.22,64.035,64.42,64.0196487688846,1705887,0.0,1.0
2023-03-09,67.47,67.73,66.07,66.15,65.7388973309798,1927522,0.0,1.0
2023-03-08,67.14,67.52,66.68,67.15,66.7326826269886,1086547,0.0,1.0
2023-03-07,67.94,68.21,67.15,67.17,66.7525583329087,1340364,0.0,1.0
2023-03-06,68.1,68.68,67.805,67.89,67.468083746035,1345302,0.0,1.0
2023-03-03,66.25,68.26,66.22,68.15,67.7264679229973,2302011,0.0,1.0
2023-03-02,66.62,67.7,66.12,67.69,67.2693266868333,1783051,0.0,1.0
2023-03-01,66.37,66.985,66.29,66.78,66.3649820674653,1613037,0.0,1.0
2023-02-28,66.7,67.35,66.55,66.66,66.2457278319443,1849190,0.0,1.0
2023-02-27,67.75,67.94,66.5,66.62,66.2059764201039,1502598,0.0,1.0
