,CYTK_Open,CYTK_High,CYTK_Low,CYTK_Close,CYTK_Adj Close,CYTK_Volume,CYTK_Dividend Amount,CYTK_Split Coefficient
2023-05-04,40.01,40.25,38.4,39.29,39.29,983059,0.0,1.0
2023-05-03,37.47,40.25,37.145,39.34,39.34,1632005,0.0,1.0
2023-05-02,37.77,38.05,36.77,37.31,37.31,965419,0.0,1.0
2023-05-01,37.36,38.48,37.15,37.77,37.77,1360347,0.0,1.0
2023-04-28,37.87,38.5,37.25,37.4,37.4,978335,0.0,1.0
2023-04-27,37.25,38.03,36.65,37.86,37.86,753783,0.0,1.0
2023-04-26,37.94,38.64,36.84,37.14,37.14,431107,0.0,1.0
2023-04-25,38.07,38.7012,37.13,37.86,37.86,972735,0.0,1.0
2023-04-24,38.24,38.4,37.145,38.32,38.32,776986,0.0,1.0
2023-04-21,36.62,38.51,36.34,38.34,38.34,855222,0.0,1.0
2023-04-20,37.61,37.73,36.2,36.59,36.59,580230,0.0,1.0
2023-04-19,36.27,38.0,36.11,37.93,37.93,716646,0.0,1.0
2023-04-18,36.92,37.51,36.42,36.8,36.8,1274459,0.0,1.0
2023-04-17,35.23,36.51,34.735,36.41,36.41,987913,0.0,1.0
2023-04-14,35.91,36.18,34.5,34.78,34.78,551701,0.0,1.0
2023-04-13,34.03,36.1,33.86,35.93,35.93,1194988,0.0,1.0
2023-04-12,35.68,35.91,33.88,34.05,34.05,795554,0.0,1.0
2023-04-11,35.11,35.635,34.9,35.3,35.3,542909,0.0,1.0
2023-04-10,36.15,36.42,34.61,34.99,34.99,1655857,0.0,1.0
2023-04-06,36.26,36.475,35.695,36.42,36.42,605451,0.0,1.0
2023-04-05,36.21,36.98,35.84,36.16,36.16,667887,0.0,1.0
2023-04-04,37.87,38.05,36.02,36.33,36.33,1062944,0.0,1.0
2023-04-03,35.15,37.76,34.6,37.71,37.71,1556121,0.0,1.0
2023-03-31,35.0,36.6599,34.7,35.19,35.19,3036613,0.0,1.0
2023-03-30,35.47,35.7,34.15,34.21,34.21,838249,0.0,1.0
2023-03-29,35.31,35.31,34.6,35.25,35.25,591218,0.0,1.0
2023-03-28,34.36,35.6,33.98,34.98,34.98,803737,0.0,1.0
2023-03-27,33.73,34.64,33.42,34.53,34.53,539827,0.0,1.0
2023-03-24,33.37,33.64,32.96,33.36,33.36,720685,0.0,1.0
2023-03-23,34.8,34.99,33.37,33.63,33.63,815103,0.0,1.0
2023-03-22,36.02,37.445,34.31,34.37,34.37,804866,0.0,1.0
2023-03-21,35.5,36.59,35.0575,36.18,36.18,1414462,0.0,1.0
2023-03-20,35.2,35.505,34.55,35.2,35.2,841089,0.0,1.0
2023-03-17,36.87,36.935,35.02,35.33,35.33,2429127,0.0,1.0
2023-03-16,36.99,37.94,36.4,37.06,37.06,1146150,0.0,1.0
2023-03-15,37.34,37.71,36.48,37.27,37.27,767733,0.0,1.0
2023-03-14,37.75,38.385,37.31,37.76,37.76,895212,0.0,1.0
2023-03-13,35.41,37.62,35.07,37.27,37.27,1499622,0.0,1.0
2023-03-10,36.64,36.67,34.395,35.6,35.6,1812035,0.0,1.0
2023-03-09,39.12,39.45,36.5,36.86,36.86,1190466,0.0,1.0
2023-03-08,39.94,40.175,38.53,39.24,39.24,861120,0.0,1.0
2023-03-07,39.29,40.5,38.96,40.11,40.11,1156502,0.0,1.0
2023-03-06,41.74,41.74,38.76,39.13,39.13,1990724,0.0,1.0
2023-03-03,39.73,42.755,39.7,41.95,41.95,1065953,0.0,1.0
2023-03-02,41.57,42.32,39.5,39.6,39.6,1692696,0.0,1.0
2023-03-01,43.22,43.89,42.86,43.11,43.11,977428,0.0,1.0
2023-02-28,42.81,43.6016,42.55,43.36,43.36,1110288,0.0,1.0
2023-02-27,43.14,43.27,42.39,42.98,42.98,445869,0.0,1.0
2023-02-24,42.73,43.5,42.3,42.81,42.81,743112,0.0,1.0
2023-02-23,41.99,43.27,41.57,43.09,43.09,676306,0.0,1.0
2023-02-22,41.74,42.65,41.395,41.74,41.74,873704,0.0,1.0
2023-02-21,45.21,45.495,41.96,42.04,42.04,1114201,0.0,1.0
2023-02-17,44.01,45.84,43.35,45.71,45.71,749452,0.0,1.0
2023-02-16,42.5,44.97,42.3,44.13,44.13,931922,0.0,1.0
2023-02-15,43.05,43.27,42.445,42.87,42.87,1347724,0.0,1.0
2023-02-14,43.61,44.36,42.62,43.35,43.35,744943,0.0,1.0
2023-02-13,43.7,45.17,42.32,43.87,43.87,1108018,0.0,1.0
2023-02-10,44.37,44.9,43.56,43.58,43.58,1005181,0.0,1.0
2023-02-09,44.03,44.68,43.445,44.3,44.3,514906,0.0,1.0
2023-02-08,44.98,44.98,43.82,43.89,43.89,668266,0.0,1.0
2023-02-07,44.89,45.1,43.38,44.98,44.98,625080,0.0,1.0
2023-02-06,45.0,45.63,44.62,44.84,44.84,649443,0.0,1.0
2023-02-03,44.0,45.185,43.47,45.01,45.01,998335,0.0,1.0
2023-02-02,43.24,44.86,42.82,44.56,44.56,983803,0.0,1.0
2023-02-01,42.4,43.26,40.83,42.83,42.83,1063133,0.0,1.0
2023-01-31,41.22,42.57,40.9399,42.48,42.48,908744,0.0,1.0
2023-01-30,43.08,43.39,40.98,41.06,41.06,907220,0.0,1.0
2023-01-27,43.31,44.03,43.05,43.12,43.12,405922,0.0,1.0
2023-01-26,43.07,43.49,42.4501,43.25,43.25,494633,0.0,1.0
2023-01-25,43.21,43.66,42.7701,42.96,42.96,1066647,0.0,1.0
2023-01-24,42.23,43.56,41.68,43.15,43.15,1197867,0.0,1.0
2023-01-23,41.88,42.2636,40.26,42.2,42.2,1498794,0.0,1.0
2023-01-20,42.41,42.41,41.11,41.79,41.79,684259,0.0,1.0
2023-01-19,42.61,43.19,41.89,41.93,41.93,776407,0.0,1.0
2023-01-18,42.97,43.61,41.975,42.52,42.52,532821,0.0,1.0
2023-01-17,42.89,43.0,41.93,42.72,42.72,639159,0.0,1.0
2023-01-13,42.68,43.58,41.89,42.46,42.46,780522,0.0,1.0
2023-01-12,41.03,42.91,40.18,42.82,42.82,925408,0.0,1.0
2023-01-11,43.27,43.27,41.2,41.27,41.27,1060452,0.0,1.0
2023-01-10,42.24,43.65,42.24,43.42,43.42,920505,0.0,1.0
2023-01-09,43.48,43.5,42.22,42.3,42.3,820466,0.0,1.0
2023-01-06,42.65,43.4,41.86,43.15,43.15,786228,0.0,1.0
2023-01-05,42.31,42.81,41.68,42.53,42.53,998851,0.0,1.0
2023-01-04,44.42,44.68,42.6,42.7,42.7,942636,0.0,1.0
2023-01-03,45.97,46.2253,43.65,44.35,44.35,1006088,0.0,1.0
2022-12-30,45.28,45.91,44.69,45.82,45.82,940309,0.0,1.0
2022-12-29,45.91,46.765,45.24,45.69,45.69,711684,0.0,1.0
2022-12-28,45.46,46.75,44.88,45.6,45.6,824377,0.0,1.0
2022-12-27,45.56,45.69,44.91,45.19,45.19,539555,0.0,1.0
2022-12-23,46.91,47.0876,45.03,45.59,45.59,661202,0.0,1.0
2022-12-22,45.03,47.49,44.03,47.41,47.41,1111542,0.0,1.0
2022-12-21,44.3,45.98,43.36,45.12,45.12,890433,0.0,1.0
2022-12-20,44.77,45.49,44.04,44.46,44.46,1430017,0.0,1.0
2022-12-19,43.76,44.31,42.38,44.02,44.02,1291490,0.0,1.0
2022-12-16,42.55,44.81,42.23,43.71,43.71,3055936,0.0,1.0
2022-12-15,41.41,43.43,40.81,43.1,43.1,1723079,0.0,1.0
2022-12-14,38.56,42.7,38.5,41.41,41.41,2716668,0.0,1.0
2022-12-13,38.33,38.33,38.33,38.33,38.33,42801,0.0,1.0
2022-12-12,35.8,38.935,35.65,38.33,38.33,1855219,0.0,1.0
2022-12-09,36.11,38.99,35.61,35.77,35.77,3416899,0.0,1.0
2022-12-08,37.57,37.62,35.3501,36.0,36.0,1479708,0.0,1.0
2022-12-07,36.86,37.61,36.67,37.04,37.04,1290119,0.0,1.0
2022-12-06,38.26,38.54,36.93,37.0,37.0,1132241,0.0,1.0
2022-12-05,40.33,40.33,37.78,38.12,38.12,1686163,0.0,1.0
2022-12-02,40.74,40.935,39.79,40.49,40.49,1090116,0.0,1.0
2022-12-01,42.23,42.69,40.72,40.86,40.86,833660,0.0,1.0
2022-11-30,40.96,42.66,40.46,42.5,42.5,1501685,0.0,1.0
2022-11-29,40.21,41.01,39.91,40.46,40.46,858853,0.0,1.0
2022-11-28,40.56,41.29,39.8,40.09,40.09,730458,0.0,1.0
2022-11-25,40.26,41.0,40.0,40.68,40.68,295828,0.0,1.0
2022-11-23,40.25,40.655,39.11,40.51,40.51,508545,0.0,1.0
2022-11-22,40.28,40.28,39.21,40.05,40.05,586156,0.0,1.0
2022-11-21,41.25,41.25,39.655,39.93,39.93,911973,0.0,1.0
2022-11-18,41.36,41.5,40.01,41.14,41.14,952420,0.0,1.0
2022-11-17,39.86,40.52,39.31,40.33,40.33,733731,0.0,1.0
2022-11-16,39.9,40.98,39.39,40.07,40.07,765688,0.0,1.0
2022-11-15,40.88,41.02,39.5301,39.95,39.95,571171,0.0,1.0
2022-11-14,39.89,40.99,39.37,39.87,39.87,962469,0.0,1.0
2022-11-11,38.71,39.98,38.56,39.65,39.65,1037965,0.0,1.0
2022-11-10,38.2,39.21,37.53,39.12,39.12,1053947,0.0,1.0
2022-11-09,38.1,38.41,36.52,36.65,36.65,992959,0.0,1.0
2022-11-08,37.0,38.855,36.3,38.25,38.25,1291254,0.0,1.0
2022-11-07,37.75,38.45,35.67,36.51,36.51,1607111,0.0,1.0
2022-11-04,39.02,40.4,36.38,37.75,37.75,1834588,0.0,1.0
2022-11-03,41.34,42.15,39.75,39.75,39.75,840670,0.0,1.0
2022-11-02,42.72,43.63,41.6,41.87,41.87,552886,0.0,1.0
2022-11-01,44.05,44.11,42.73,42.99,42.99,785083,0.0,1.0
2022-10-31,43.11,43.87,41.955,43.66,43.66,1153225,0.0,1.0
2022-10-28,42.52,43.5125,42.1401,43.24,43.24,936588,0.0,1.0
2022-10-27,43.75,44.94,42.52,42.59,42.59,901803,0.0,1.0
2022-10-26,46.43,46.57,43.11,43.25,43.25,2185663,0.0,1.0
2022-10-25,46.0,47.64,45.9708,46.22,46.22,1381022,0.0,1.0
2022-10-24,46.32,46.67,44.02,45.08,45.08,1813483,0.0,1.0
2022-10-21,47.8,48.23,46.32,46.42,46.42,2569481,0.0,1.0
2022-10-20,47.05,48.32,46.92,47.35,47.35,875775,0.0,1.0
2022-10-19,48.68,48.695,46.81,47.1,47.1,714481,0.0,1.0
2022-10-18,48.52,49.66,48.215,49.08,49.08,673748,0.0,1.0
2022-10-17,46.7,49.16,46.16,48.12,48.12,830469,0.0,1.0
2022-10-14,48.96,49.77,45.9,45.95,45.95,769852,0.0,1.0
2022-10-13,47.0,49.07,46.425,48.64,48.64,503484,0.0,1.0
2022-10-12,48.13,48.275,46.25,47.96,47.96,460708,0.0,1.0
2022-10-11,48.03,48.6,46.8,48.24,48.24,1062521,0.0,1.0
2022-10-10,47.76,48.33,46.63,47.23,47.23,415311,0.0,1.0
2022-10-07,49.93,49.94,47.38,47.76,47.76,1626515,0.0,1.0
2022-10-06,48.99,52.4013,48.62,50.39,50.39,3283561,0.0,1.0
2022-10-05,49.54,49.81,48.16,49.38,49.38,977405,0.0,1.0
2022-10-04,51.44,52.3,49.585,50.12,50.12,945559,0.0,1.0
2022-10-03,50.2,51.71,49.3,51.11,51.11,1276758,0.0,1.0
2022-09-30,48.66,50.14,47.81,48.45,48.45,932501,0.0,1.0
2022-09-29,49.85,49.995,47.64,48.93,48.93,1171015,0.0,1.0
2022-09-28,50.14,50.36,49.22,50.03,50.03,1318808,0.0,1.0
2022-09-27,48.95,49.91,48.435,49.23,49.23,994186,0.0,1.0
2022-09-26,50.76,51.83,47.9,47.92,47.92,1004059,0.0,1.0
2022-09-23,51.23,51.29,49.44,50.79,50.79,851861,0.0,1.0
2022-09-22,50.98,52.1,50.28,51.55,51.55,622811,0.0,1.0
2022-09-21,53.14,54.13,51.31,51.55,51.55,636847,0.0,1.0
2022-09-20,52.57,53.58,51.26,53.02,53.02,776892,0.0,1.0
2022-09-19,52.3,52.8,50.76,52.31,52.31,1106296,0.0,1.0
2022-09-16,53.69,54.8199,51.77,53.35,53.35,3111424,0.0,1.0
2022-09-15,54.25,55.15,53.39,54.51,54.51,1344056,0.0,1.0
2022-09-14,53.85,55.43,53.23,54.3,54.3,1360821,0.0,1.0
2022-09-13,52.8,54.665,52.73,53.45,53.45,837896,0.0,1.0
2022-09-12,54.17,55.79,54.0563,54.46,54.46,1089894,0.0,1.0
2022-09-09,54.17,55.8,53.76,54.52,54.52,887395,0.0,1.0
2022-09-08,50.95,54.43,50.43,54.05,54.05,1229264,0.0,1.0
2022-09-07,48.77,51.98,48.02,50.99,50.99,1464241,0.0,1.0
2022-09-06,53.36,53.8897,48.95,49.17,49.17,1760475,0.0,1.0
2022-09-02,54.27,55.28,52.855,54.06,54.06,1180447,0.0,1.0
2022-09-01,52.96,54.23,51.36,53.74,53.74,1102812,0.0,1.0
2022-08-31,51.56,53.69,51.1256,52.96,52.96,1034732,0.0,1.0
2022-08-30,51.14,51.83,49.59,51.03,51.03,772388,0.0,1.0
2022-08-29,50.35,52.02,50.33,51.17,51.17,536169,0.0,1.0
2022-08-26,52.31,52.87,50.365,51.02,51.02,695971,0.0,1.0
2022-08-25,54.07,54.5968,51.76,52.25,52.25,838764,0.0,1.0
2022-08-24,52.03,54.68,51.93,53.26,53.26,1347766,0.0,1.0
2022-08-23,48.61,53.02,48.23,52.0,52.0,1279108,0.0,1.0
2022-08-22,50.04,51.99,48.5,48.66,48.66,731165,0.0,1.0
2022-08-19,50.0,51.0299,49.42,50.68,50.68,845406,0.0,1.0
2022-08-18,50.54,51.2,48.86,50.8,50.8,644943,0.0,1.0
2022-08-17,50.21,51.51,49.725,50.57,50.57,1236367,0.0,1.0
2022-08-16,50.85,51.54,49.64,50.81,50.81,671180,0.0,1.0
2022-08-15,50.28,51.055,49.32,50.83,50.83,1470855,0.0,1.0
2022-08-12,50.3,51.08,49.995,50.3,50.3,850601,0.0,1.0
2022-08-11,52.08,52.48,48.92,49.47,49.47,1539198,0.0,1.0
2022-08-10,53.46,53.46,50.25,52.74,52.74,1421581,0.0,1.0
2022-08-09,52.57,53.87,51.11,52.5,52.5,1760413,0.0,1.0
2022-08-08,52.08,54.74,50.388,53.54,53.54,2904738,0.0,1.0
2022-08-05,46.69,52.69,45.14,51.82,51.82,3541480,0.0,1.0
2022-08-04,43.61,47.54,43.32,46.72,46.72,2001287,0.0,1.0
2022-08-03,42.85,44.385,41.72,42.84,42.84,1229572,0.0,1.0
2022-08-02,40.95,43.13,39.881,42.39,42.39,3059530,0.0,1.0
2022-08-01,42.05,42.45,40.855,41.11,41.11,608222,0.0,1.0
2022-07-29,42.19,42.9,41.35,42.33,42.33,838160,0.0,1.0
2022-07-28,42.43,42.83,39.665,42.47,42.47,1016878,0.0,1.0
2022-07-27,39.71,42.65,38.825,42.31,42.31,1311449,0.0,1.0
2022-07-26,39.33,41.14,38.88,39.47,39.47,1333261,0.0,1.0
2022-07-25,39.03,39.785,38.35,39.07,39.07,727011,0.0,1.0
2022-07-22,39.62,39.6625,38.37,38.74,38.74,855463,0.0,1.0
2022-07-21,39.11,39.57,38.29,39.5,39.5,1005753,0.0,1.0
2022-07-20,40.0,40.59,38.77,38.83,38.83,1598350,0.0,1.0
2022-07-19,38.54,40.06,38.16,39.98,39.98,1800519,0.0,1.0
2022-07-18,40.46,41.25,38.34,38.54,38.54,1383128,0.0,1.0
2022-07-15,43.66,43.66,40.23,40.5,40.5,1610726,0.0,1.0
2022-07-14,44.54,44.54,42.52,43.17,43.17,900744,0.0,1.0
2022-07-13,43.92,45.77,43.89,44.67,44.67,2134693,0.0,1.0
2022-07-12,45.07,47.98,43.37,44.6,44.6,766696,0.0,1.0
2022-07-11,45.87,46.44,44.92,45.34,45.34,867531,0.0,1.0
2022-07-08,44.8,47.06,44.8,46.5,46.5,1145195,0.0,1.0
2022-07-07,44.41,47.3,44.25,45.35,45.35,2499508,0.0,1.0
2022-07-06,43.86,45.5,42.93,44.14,44.14,1235738,0.0,1.0
2022-07-05,40.44,43.9,40.18,43.9,43.9,2444790,0.0,1.0
2022-07-01,42.5,42.5,38.54,41.0,41.0,7399482,0.0,1.0
2022-06-30,40.49,46.845,39.27,39.29,39.29,10394691,0.0,1.0
2022-06-29,46.7,48.81,46.7,48.74,48.74,623639,0.0,1.0
2022-06-28,48.9,49.41,45.8,47.3,47.3,751128,0.0,1.0
2022-06-27,47.51,48.94,46.15,48.92,48.92,1173822,0.0,1.0
2022-06-24,47.98,48.1,45.24,47.25,47.25,1366985,0.0,1.0
2022-06-23,43.23,47.48,43.23,47.47,47.47,1223734,0.0,1.0
2022-06-22,42.19,44.54,41.69,42.97,42.97,782221,0.0,1.0
2022-06-21,41.18,44.65,40.79,43.06,43.06,1774937,0.0,1.0
2022-06-17,39.96,41.7714,38.98,40.58,40.58,1373109,0.0,1.0
2022-06-16,40.18,40.6345,38.09,39.65,39.65,626047,0.0,1.0
2022-06-15,39.55,41.67,38.05,41.11,41.11,680696,0.0,1.0
2022-06-14,39.13,40.5125,37.995,39.18,39.18,569156,0.0,1.0
2022-06-13,38.0,40.34,37.81,39.29,39.29,870936,0.0,1.0
2022-06-10,39.12,40.32,37.9,39.5,39.5,690340,0.0,1.0
2022-06-09,41.37,41.66,38.65,38.84,38.84,593892,0.0,1.0
2022-06-08,41.16,42.57,41.16,41.68,41.68,411591,0.0,1.0
2022-06-07,38.71,41.55,38.4,41.49,41.49,515125,0.0,1.0
2022-06-06,43.41,43.41,39.31,39.41,39.41,554257,0.0,1.0
2022-06-03,40.69,43.08,40.69,42.89,42.89,599308,0.0,1.0
2022-06-02,40.41,42.0,40.02,41.36,41.36,474454,0.0,1.0
2022-06-01,40.07,40.93,38.84,40.47,40.47,476998,0.0,1.0
2022-05-31,41.65,42.0,39.02,39.9,39.9,573343,0.0,1.0
2022-05-27,39.32,41.91,38.93,41.87,41.87,728951,0.0,1.0
2022-05-26,38.92,39.55,37.99,38.99,38.99,692080,0.0,1.0
2022-05-25,38.1,39.695,37.73,38.75,38.75,620334,0.0,1.0
2022-05-24,39.16,39.16,37.5001,38.24,38.24,742477,0.0,1.0
2022-05-23,40.43,40.64,38.63,39.85,39.85,718138,0.0,1.0
2022-05-20,39.23,39.85,38.03,39.76,39.76,710792,0.0,1.0
2022-05-19,38.16,39.17,36.81,38.79,38.79,1424154,0.0,1.0
2022-05-18,41.02,42.16,38.45,38.65,38.65,1189109,0.0,1.0
2022-05-17,42.43,43.6,41.6,42.15,42.15,1125627,0.0,1.0
2022-05-16,42.95,44.85,41.14,43.4,43.4,939011,0.0,1.0
2022-05-13,38.85,42.29,38.85,42.01,42.01,1209213,0.0,1.0
2022-05-12,36.64,39.38,35.88,38.35,38.35,693998,0.0,1.0
2022-05-11,37.54,38.98,36.8,36.9,36.9,919573,0.0,1.0
2022-05-10,36.56,38.75,36.2,37.89,37.89,949385,0.0,1.0
2022-05-09,37.06,37.69,34.5,34.97,34.97,1231705,0.0,1.0
2022-05-06,39.4,39.7698,37.22,38.06,38.06,848526,0.0,1.0
2022-05-05,41.33,42.37,39.3131,40.34,40.34,1177220,0.0,1.0
2022-05-04,40.3,41.38,37.945,41.03,41.03,843429,0.0,1.0
2022-05-03,40.1,40.745,39.25,40.0,40.0,636162,0.0,1.0
2022-05-02,40.04,41.26,37.8,39.93,39.93,1530048,0.0,1.0
2022-04-29,34.87,40.55,34.82,39.87,39.87,2316432,0.0,1.0
2022-04-28,35.35,35.965,33.6,35.75,35.75,1025666,0.0,1.0
2022-04-27,33.94,35.13,33.94,34.69,34.69,608213,0.0,1.0
2022-04-26,36.18,36.18,33.79,33.93,33.93,1128367,0.0,1.0
2022-04-25,35.89,37.01,34.97,36.5,36.5,836223,0.0,1.0
2022-04-22,36.32,37.03,35.79,35.91,35.91,480504,0.0,1.0
2022-04-21,37.97,38.5166,36.3,36.6,36.6,686581,0.0,1.0
2022-04-20,38.17,38.7,37.421,37.81,37.81,492370,0.0,1.0
2022-04-19,38.25,38.76,37.7622,37.93,37.93,1012033,0.0,1.0
2022-04-18,39.37,39.37,37.94,38.25,38.25,648237,0.0,1.0
2022-04-14,40.9,41.16,39.41,39.56,39.56,441698,0.0,1.0
2022-04-13,40.72,41.58,40.52,40.97,40.97,641082,0.0,1.0
2022-04-12,41.69,42.775,40.47,40.78,40.78,453303,0.0,1.0
2022-04-11,41.26,42.54,40.56,41.07,41.07,1135838,0.0,1.0
2022-04-08,42.75,43.29,41.38,41.69,41.69,846264,0.0,1.0
2022-04-07,42.17,43.53,41.982,43.19,43.19,1247192,0.0,1.0
2022-04-06,39.8,43.48,39.51,42.54,42.54,1309603,0.0,1.0
2022-04-05,40.35,42.16,39.97,40.35,40.35,921024,0.0,1.0
2022-04-04,38.5,40.13,38.19,40.04,40.04,1119548,0.0,1.0
2022-04-01,36.82,38.5,36.8,38.38,38.38,838819,0.0,1.0
2022-03-31,36.75,37.69,36.33,36.81,36.81,922073,0.0,1.0
2022-03-30,38.32,38.66,36.4,36.53,36.53,564576,0.0,1.0
2022-03-29,37.19,38.45,36.685,38.42,38.42,601066,0.0,1.0
2022-03-28,36.51,37.28,35.665,36.76,36.76,344375,0.0,1.0
2022-03-25,37.91,37.91,35.96,36.47,36.47,508925,0.0,1.0
2022-03-24,37.24,38.03,36.73,37.67,37.67,520135,0.0,1.0
2022-03-23,35.92,37.55,35.56,37.18,37.18,767850,0.0,1.0
2022-03-22,35.55,36.48,35.33,36.3,36.3,1113992,0.0,1.0
2022-03-21,37.25,37.29,35.32,35.57,35.57,980708,0.0,1.0
2022-03-18,37.59,38.34,36.63,37.32,37.32,1749641,0.0,1.0
2022-03-17,34.4,37.22,34.28,37.05,37.05,971224,0.0,1.0
2022-03-16,34.17,34.805,33.1,34.72,34.72,1312716,0.0,1.0
2022-03-15,33.36,34.74,33.36,33.94,33.94,798594,0.0,1.0
2022-03-14,37.4,37.51,34.5,34.69,34.69,1211671,0.0,1.0
2022-03-11,38.34,38.89,37.08,37.5,37.5,626628,0.0,1.0
2022-03-10,37.41,38.78,36.97,37.87,37.87,632156,0.0,1.0
2022-03-09,36.28,38.22,36.28,38.13,38.13,916012,0.0,1.0
2022-03-08,36.84,37.63,35.66,35.7,35.7,756656,0.0,1.0
2022-03-07,36.01,37.405,35.95,36.83,36.83,860047,0.0,1.0
2022-03-04,36.42,37.02,35.15,35.79,35.79,915780,0.0,1.0
2022-03-03,37.73,37.98,36.12,36.56,36.56,787334,0.0,1.0
2022-03-02,36.46,37.81,35.565,37.63,37.63,772691,0.0,1.0
2022-03-01,35.41,36.74,34.68,35.95,35.95,1024164,0.0,1.0
2022-02-28,34.37,35.62,34.2,35.32,35.32,794658,0.0,1.0
2022-02-25,33.73,35.35,32.56,35.02,35.02,953317,0.0,1.0
2022-02-24,30.4,33.95,30.27,33.95,33.95,1472671,0.0,1.0
2022-02-23,33.69,34.11,31.33,31.35,31.35,1097255,0.0,1.0
2022-02-22,34.19,34.78,33.54,33.69,33.69,915079,0.0,1.0
2022-02-18,34.425,35.48,34.115,34.9,34.9,877231,0.0,1.0
2022-02-17,35.99,36.275,34.94,35.22,35.22,948722,0.0,1.0
2022-02-16,37.03,37.245,35.85,36.72,36.72,998203,0.0,1.0
2022-02-15,39.81,40.49,36.955,37.58,37.58,3067326,0.0,1.0
2022-02-14,40.84,41.02,39.25,40.34,40.34,1303317,0.0,1.0
2022-02-11,39.26,40.79,39.14,40.32,40.32,1159818,0.0,1.0
2022-02-10,38.16,40.91,38.03,39.32,39.32,1678316,0.0,1.0
2022-02-09,37.05,39.13,36.945,39.12,39.12,1817842,0.0,1.0
2022-02-08,34.98,36.83,34.675,36.72,36.72,1698539,0.0,1.0
2022-02-07,33.5,35.1425,32.89,34.95,34.95,710733,0.0,1.0
2022-02-04,32.25,34.4,32.08,33.7,33.7,1896515,0.0,1.0
2022-02-03,32.47,33.37,31.7,32.09,32.09,509882,0.0,1.0
2022-02-02,33.51,33.87,32.52,33.03,33.03,782800,0.0,1.0
2022-02-01,33.35,33.73,31.93,33.57,33.57,2027307,0.0,1.0
2022-01-31,31.46,33.27,31.29,33.19,33.19,943717,0.0,1.0
2022-01-28,31.1,31.6,29.67,31.56,31.56,1212898,0.0,1.0
2022-01-27,30.42,31.02,29.46,29.74,29.74,720666,0.0,1.0
2022-01-26,30.93,32.31,29.94,30.24,30.24,757913,0.0,1.0
2022-01-25,30.94,31.345,30.08,30.48,30.48,1031278,0.0,1.0
2022-01-24,30.0,31.62,29.26,31.47,31.47,1062127,0.0,1.0
2022-01-21,30.52,31.54,29.925,30.3,30.3,1548808,0.0,1.0
2022-01-20,31.79,32.5,30.7,30.81,30.81,606052,0.0,1.0
2022-01-19,32.61,33.54,31.67,31.71,31.71,624883,0.0,1.0
2022-01-18,32.62,33.84,32.0001,32.38,32.38,1158293,0.0,1.0
2022-01-14,32.27,33.06,31.57,33.0,33.0,1001067,0.0,1.0
2022-01-13,33.79,34.07,32.65,32.88,32.88,1128091,0.0,1.0
2022-01-12,36.0902,36.0902,33.66,34.12,34.12,834224,0.0,1.0
2022-01-11,35.63,36.02,34.26,34.82,34.82,1235193,0.0,1.0
2022-01-10,34.69,36.15,33.82,35.8,35.8,1349886,0.0,1.0
2022-01-07,34.45,37.81,34.0,35.15,35.15,3394559,0.0,1.0
2022-01-06,39.27,39.52,37.28,38.78,38.78,1458448,0.0,1.0
2022-01-05,42.29,42.62,39.35,39.42,39.42,1010890,0.0,1.0
2022-01-04,46.22,46.27,42.66,42.83,42.83,968961,0.0,1.0
2022-01-03,45.58,46.95,45.04,46.0,46.0,684418,0.0,1.0
2021-12-31,45.42,47.04,45.23,45.58,45.58,662034,0.0,1.0
2021-12-30,46.16,47.9,45.495,45.6,45.6,600231,0.0,1.0
2021-12-29,45.06,46.51,45.02,46.38,46.38,309190,0.0,1.0
2021-12-28,45.69,47.6,45.46,45.54,45.54,410435,0.0,1.0
2021-12-27,44.6,46.41,44.07,45.85,45.85,1002822,0.0,1.0
2021-12-23,43.95,45.42,43.07,44.66,44.66,684226,0.0,1.0
2021-12-22,41.22,44.56,41.04,44.02,44.02,752529,0.0,1.0
2021-12-21,39.87,41.17,39.4,40.83,40.83,965556,0.0,1.0
2021-12-20,38.03,40.57,36.6616,39.5,39.5,1437462,0.0,1.0
2021-12-17,36.29,39.0864,35.54,38.28,38.28,2352003,0.0,1.0
2021-12-16,38.66,38.94,36.28,36.52,36.52,887586,0.0,1.0
2021-12-15,37.23,38.74,36.17,38.61,38.61,1098645,0.0,1.0
2021-12-14,36.3,37.56,35.28,37.12,37.12,652515,0.0,1.0
2021-12-13,35.77,36.82,34.44,36.47,36.47,864303,0.0,1.0
2021-12-10,35.52,37.1,35.52,36.1,36.1,868437,0.0,1.0
2021-12-09,36.94,37.2199,34.88,35.03,35.03,852368,0.0,1.0
2021-12-08,37.73,37.77,36.67,37.05,37.05,935794,0.0,1.0
2021-12-07,36.75,38.085,36.75,37.47,37.47,914999,0.0,1.0
2021-12-06,35.66,37.06,35.015,36.16,36.16,784642,0.0,1.0
2021-12-03,38.31,38.5,35.01,35.5,35.5,1480484,0.0,1.0
2021-12-02,36.94,39.57,36.25,38.15,38.15,903332,0.0,1.0
2021-12-01,40.65,40.65,36.85,36.91,36.91,1015405,0.0,1.0
2021-11-30,38.27,39.72,37.63,39.34,39.34,1171981,0.0,1.0
2021-11-29,39.92,40.335,38.7,38.77,38.77,660379,0.0,1.0
2021-11-26,40.0,40.89,38.1,39.03,39.03,504515,0.0,1.0
