,VRTS_Open,VRTS_High,VRTS_Low,VRTS_Close,VRTS_Adj Close,VRTS_Volume,VRTS_Dividend Amount,VRTS_Split Coefficient
2016-08-16,89.5,92.05,88.45,88.96,73.7209842085195,52701,0.0,1.0
2016-08-15,89.44,90.77,89.43,89.66,74.3010728882179,56742,0.0,1.0
2016-08-12,89.78,89.89,88.03,89.15,73.8784368501519,102181,0.0,1.0
2016-08-11,91.25,91.78,89.96,90.14,74.6988479828682,86630,0.0,1.0
2016-08-10,91.24,92.22,90.1,90.69,75.1546319454883,103554,0.0,1.0
2016-08-09,91.86,92.43,90.46,91.24,75.6104159081084,99012,0.0,1.0
2016-08-08,92.95,93.735,90.26,91.5,75.8258774177106,113302,0.0,1.0
2016-08-05,89.75,95.75,89.71,92.32,76.5054098710715,189664,0.0,1.0
2016-08-04,88.85,89.72,88.56,89.48,74.151907227724,33367,0.0,1.0
2016-08-03,87.7,89.83,87.38,89.16,73.8867238312905,45581,0.0,1.0
2016-08-02,85.92,87.6,84.205,87.41,72.4365021320447,95220,0.0,1.0
2016-08-01,84.93,89.21,84.0,85.83,71.1271591121541,327642,0.0,1.0
2016-07-29,81.77,85.75,81.77,84.29,69.8509640168178,115122,0.0,1.0
2016-07-28,84.34,84.34,82.03,83.1,68.8648132613306,72627,0.0,1.0
2016-07-27,82.2,84.92,81.68,83.99,69.6023545826614,131217,0.45,1.0
2016-07-26,82.01,82.96,81.39,82.56,68.0527048122279,45315,0.0,1.0
2016-07-25,81.58,81.74,80.56,81.51,67.1872089298049,36234,0.0,1.0
2016-07-22,80.88,82.05,79.843,82.05,67.6323210979082,44720,0.0,1.0
2016-07-21,80.96,82.77,80.2,80.56,66.4041412266603,41840,0.0,1.0
2016-07-20,80.49,82.85,80.12,81.36,67.0635666608874,48360,0.0,1.0
2016-07-19,80.5,81.46,80.09,80.12,66.0414572378355,63618,0.0,1.0
2016-07-18,82.1,82.34,80.44,80.99,66.7585823975574,55996,0.0,1.0
2016-07-15,81.75,83.24,78.91,81.87,67.4839503752071,134697,0.0,1.0
2016-07-14,80.22,82.0,78.86,79.34,65.3985174394642,93894,0.0,1.0
2016-07-13,78.19,78.91,76.82,78.88,65.0193478147836,61045,0.0,1.0
2016-07-12,77.38,78.8,77.38,78.39,64.6154497363196,59691,0.0,1.0
2016-07-11,77.58,78.34,75.68,76.96,63.4367267726388,54838,0.0,1.0
2016-07-08,75.72,77.82,75.72,77.15,63.5933403132677,67364,0.0,1.0
2016-07-07,71.93,75.29,71.93,74.87,61.7139778257207,200950,0.0,1.0
2016-07-06,70.97,72.53,70.0095,71.74,59.1339758143075,69277,0.0,1.0
2016-07-05,71.17,71.89,69.775,71.21,58.6971064641321,133581,0.0,1.0
2016-07-01,71.28,72.08,70.35,71.37,58.8289915509775,72278,0.0,1.0
2016-06-30,71.09,71.4,69.59,71.18,58.6723780103486,77599,0.0,1.0
2016-06-29,70.81,71.49,69.81,70.94,58.4745503800805,106183,0.0,1.0
2016-06-28,74.39,75.0,69.7401,70.25,57.9057959430597,250714,0.0,1.0
2016-06-27,77.16,77.16,73.4,73.49,60.5764689516791,271766,0.0,1.0
2016-06-24,76.56,78.985,76.56,78.14,64.4093792881236,291820,0.0,1.0
2016-06-23,79.55,81.285,79.0,81.11,66.8574962126914,70239,0.0,1.0
2016-06-22,78.46,80.0,77.86,78.3,64.541264374969,113315,0.0,1.0
2016-06-21,78.21,78.61,76.88,78.47,64.6813922797423,72049,0.0,1.0
2016-06-20,76.59,78.07,76.25,77.89,64.2033088399277,132630,0.0,1.0
2016-06-17,75.66,77.18,75.07,75.52,62.2497609910302,93915,0.0,1.0
2016-06-16,75.87,75.8999,73.8,75.42,62.1673328117518,75860,0.0,1.0
2016-06-15,76.94,78.09,75.24,76.48,63.0410715121026,80949,0.0,1.0
2016-06-14,75.22,77.78,75.0,76.47,63.0328286941747,139564,0.0,1.0
2016-06-13,77.07,77.85,75.0,75.53,62.258003808958,143550,0.0,1.0
2016-06-10,79.62,80.53,77.41,77.7,64.0466952992988,93286,0.0,1.0
2016-06-09,80.86,82.48,79.965,80.53,66.3794127728768,205217,0.0,1.0
2016-06-08,81.28,81.85,81.052,81.55,67.2201802015163,92282,0.0,1.0
2016-06-07,81.79,81.84,80.82,81.28,66.9976241174647,114211,0.0,1.0
2016-06-06,80.01,82.4799,80.01,81.4,67.0965379325987,134761,0.0,1.0
2016-06-03,81.16,81.53,79.72,79.92,65.8766008792787,130044,0.0,1.0
2016-06-02,81.16,81.71,80.51,81.48,67.1624804760214,72828,0.0,1.0
2016-06-01,81.31,81.935,80.26,81.26,66.981138481609,93715,0.0,1.0
2016-05-31,81.24,82.56,80.065,81.41,67.1047807505265,96186,0.0,1.0
2016-05-27,80.9,81.0,79.8,80.52,66.371169954949,50755,0.0,1.0
2016-05-26,80.98,81.83,79.47,80.95,66.725611125846,74247,0.0,1.0
2016-05-25,79.99,81.0,79.49,80.81,66.6102116748563,76476,0.0,1.0
2016-05-24,79.07,80.26,78.345,79.52,65.5468881621652,77566,0.0,1.0
2016-05-23,79.4,80.46,78.03,78.98,65.101775994062,91159,0.0,1.0
2016-05-20,78.39,80.26,78.39,79.22,65.2996036243301,63376,0.0,1.0
2016-05-19,79.2,80.13,77.6,78.12,64.392893652268,119969,0.0,1.0
2016-05-18,77.86,80.5,77.66,79.57,65.5881022518044,145180,0.0,1.0
2016-05-17,78.64,80.16,77.48,78.15,64.4176221060515,166655,0.0,1.0
2016-05-16,79.13,80.51,78.5,79.24,65.3160892601858,169861,0.0,1.0
2016-05-13,80.34,81.35,78.13,78.78,64.9369196355052,194374,0.0,1.0
2016-05-12,80.39,81.965,79.64,80.41,66.2804989577428,148917,0.0,1.0
2016-05-11,81.15,83.57,79.26,80.3,66.1898279605366,269664,0.0,1.0
2016-05-10,79.23,81.55,78.45,81.5,67.1789661118771,186437,0.0,1.0
2016-05-09,75.3,78.59,75.3,78.48,64.6896350976701,199872,0.0,1.0
2016-05-06,70.25,74.23,70.1,74.12,61.0957664811329,114157,0.0,1.0
2016-05-05,71.09,71.21,69.058,70.85,58.40036501873,127799,0.0,1.0
2016-05-04,74.47,75.76,70.67,70.93,58.4663075621527,145147,0.0,1.0
2016-05-03,78.08,78.08,73.22,75.2,61.9859908173394,169637,0.0,1.0
2016-05-02,78.06,79.37,76.25,78.71,64.8792199100104,155693,0.0,1.0
2016-04-29,70.12,79.38,70.11,78.22,64.4753218315463,425149,0.0,1.0
2016-04-28,70.0,70.53,67.76,68.17,56.1912898140695,171619,0.0,1.0
2016-04-27,69.98,71.44,69.54,70.72,58.2932083856681,127856,0.45,1.0
2016-04-26,72.34,72.64,70.2,70.5,57.7444315187523,281747,0.0,1.0
2016-04-25,72.14,72.6199,70.34,71.88,58.8747480506087,59403,0.0,1.0
2016-04-22,73.2,73.75,72.17,73.04,59.8248691933286,88346,0.0,1.0
2016-04-21,73.79,73.79,72.36,72.98,59.7757249962914,61400,0.0,1.0
2016-04-20,72.62,74.75,72.62,73.95,60.5702228483933,76001,0.0,1.0
2016-04-19,72.29,73.86,71.01,72.34,59.2515202278942,101249,0.0,1.0
2016-04-18,71.85,73.07,71.5,71.98,58.9566550456708,77998,0.0,1.0
2016-04-15,73.48,73.52,71.85,72.14,59.08770623777,44694,0.0,1.0
2016-04-14,73.68,75.49,71.51,73.45,60.160687873083,129818,0.0,1.0
2016-04-13,68.65,74.36,68.65,73.97,60.5866042474057,153927,0.0,1.0
2016-04-12,67.54,69.29,67.19,68.11,55.786854336769,84056,0.0,1.0
2016-04-11,67.72,69.22,66.695,67.43,55.229886770347,133767,0.0,1.0
2016-04-08,67.5,68.52,66.37,66.98,54.8613052925678,166753,0.0,1.0
2016-04-07,69.06,69.06,66.12,66.81,54.7220634009623,160214,0.0,1.0
2016-04-06,69.53,71.1217,68.28,69.54,56.9581243661565,146939,0.0,1.0
2016-04-05,72.38,73.04,69.33,69.45,56.8844080706006,149705,0.0,1.0
2016-04-04,76.07,76.84,72.9501,73.03,59.8166784938224,91861,0.0,1.0
2016-04-01,77.53,77.53,75.43,76.05,62.2902697446966,145446,0.0,1.0
2016-03-31,79.46,80.47,77.74,78.11,63.977553842975,178939,0.0,1.0
2016-03-30,77.5,79.51,77.5,79.27,64.9276749856949,112330,0.0,1.0
2016-03-29,76.45,77.54,74.73,77.4,63.3960141780344,77046,0.0,1.0
2016-03-28,77.26,77.26,74.42,76.78,62.8881908086496,103876,0.0,1.0
2016-03-24,77.21,77.3,76.175,77.04,63.101148995811,76334,0.0,1.0
2016-03-23,80.32,80.37,77.62,77.76,63.6908793602578,124825,0.0,1.0
2016-03-22,80.12,81.47,78.0001,80.37,65.8286519313776,103883,0.0,1.0
2016-03-21,79.64,81.13,78.7,80.85,66.2218055076755,77939,0.0,1.0
2016-03-18,78.48,80.12,78.23,79.86,65.4109262565611,266631,0.0,1.0
2016-03-17,76.58,78.31,76.5,78.04,63.9202189464316,188621,0.0,1.0
2016-03-16,75.94,77.715,75.845,76.87,62.9619071042055,103070,0.0,1.0
2016-03-15,77.37,77.37,75.45,76.6,62.7407582175379,117012,0.0,1.0
2016-03-14,75.63,78.22,74.62,78.0,63.8874561484068,216109,0.0,1.0
2016-03-11,77.71,77.71,75.61,75.89,62.1592185525973,346616,0.0,1.0
2016-03-10,75.89,77.78,73.33,76.82,62.9209536066744,291741,0.0,1.0
2016-03-09,84.57,87.55,77.0,78.17,64.0266980400123,314174,0.0,1.0
2016-03-08,96.635,96.96,83.51,84.42,69.145885231391,706287,0.0,1.0
2016-03-07,98.07,98.095,96.42,97.0,79.4497852101981,100350,0.0,1.0
2016-03-04,100.02,100.31,97.465,98.25,80.4736226484739,123148,0.0,1.0
2016-03-03,95.99,101.01,95.38,99.52,81.5138414857621,105735,0.0,1.0
2016-03-02,95.36,96.88,93.71,95.99,78.6225245600713,132861,0.0,1.0
2016-03-01,92.24,96.15,92.09,95.54,78.2539430822921,158638,0.0,1.0
2016-02-29,93.55,95.04,90.96,91.81,75.1988121664772,105040,0.0,1.0
2016-02-26,92.01,96.4,92.01,93.52,76.5994217820385,78239,0.0,1.0
2016-02-25,90.79,94.58,89.51,91.34,74.8138492896856,55507,0.0,1.0
2016-02-24,89.61,91.4,86.345,90.69,74.2814538217822,50919,0.0,1.0
2016-02-23,94.46,95.05,90.65,90.69,74.2814538217822,114787,0.0,1.0
2016-02-22,91.95,95.674,85.89,94.55,77.4430638311777,73381,0.0,1.0
2016-02-19,92.04,92.04,89.95,90.95,74.4944120089435,69052,0.0,1.0
2016-02-18,94.92,95.63,92.13,92.85,76.0506449151227,65927,0.0,1.0
2016-02-17,93.72,95.81,93.23,94.47,77.377538235128,77154,0.0,1.0
2016-02-16,90.55,93.77,88.99,93.13,76.2799845012964,86519,0.0,1.0
2016-02-12,87.74,89.86,87.14,89.11,72.9873232998016,85272,0.0,1.0
2016-02-11,84.68,88.62,84.55,86.41,70.775834433126,107263,0.0,1.0
2016-02-10,87.22,90.34,85.88,86.42,70.7840251326322,63763,0.0,1.0
2016-02-09,85.6,88.06,84.25,86.51,70.8577414281881,102480,0.0,1.0
2016-02-08,84.71,87.46,83.47,86.86,71.1444159109053,158931,0.0,1.0
2016-02-05,86.79,88.195,84.88,85.68,70.177913369173,135484,0.0,1.0
2016-02-04,86.51,89.5,84.86,86.8,71.095271713868,142042,0.0,1.0
2016-02-03,88.5,89.785,84.52,86.47,70.8249786301632,117848,0.0,1.0
2016-02-02,87.1,88.22,84.92,87.48,71.65223928029,159032,0.0,1.0
2016-02-01,87.58,89.4,85.75,88.1,72.1600626496748,155393,0.0,1.0
2016-01-29,90.14,94.43,86.0,88.0,72.0781556546128,216702,0.0,1.0
2016-01-28,93.55,94.48,90.27,91.43,74.8875655852414,79605,0.0,1.0
2016-01-27,94.59,94.9,91.34,92.6,75.8458774274675,62874,0.45,1.0
2016-01-26,92.44,96.87,92.2,95.63,77.9488582309373,133580,0.0,1.0
2016-01-25,93.65,95.585,90.38,91.75,74.7862359373471,102266,0.0,1.0
2016-01-22,93.42,95.75,92.22,94.49,77.0196341549856,68574,0.0,1.0
2016-01-21,91.26,94.49,90.38,91.84,74.8595957328169,72423,0.0,1.0
2016-01-20,88.51,91.8,86.07,91.0,74.1749043084314,174241,0.0,1.0
2016-01-19,94.95,96.5,90.08,90.8,74.0118825407206,108973,0.0,1.0
2016-01-15,91.29,93.9399,89.4211,93.51,76.2208274932024,112590,0.0,1.0
2016-01-14,93.75,95.03,90.91,94.08,76.6854395311783,112186,0.0,1.0
2016-01-13,99.91,99.91,91.45,93.63,76.3186405538289,203181,0.0,1.0
2016-01-12,103.35,104.22,96.84,98.73,80.4756956304553,236731,0.0,1.0
2016-01-11,104.63,105.2,98.73,102.4,83.4671450679492,156471,0.0,1.0
2016-01-08,107.43,108.1,104.3,105.06,85.6353345785034,156847,0.0,1.0
2016-01-07,110.21,110.95,105.84,106.66,86.9395087201901,167798,0.0,1.0
2016-01-06,113.81,115.39,111.895,112.81,91.9524280772983,124731,0.0,1.0
2016-01-05,117.24,120.085,115.48,116.0,94.5526252722862,99657,0.0,1.0
2016-01-04,114.72,117.63,113.23,117.04,95.4003384643826,119629,0.0,1.0
2015-12-31,117.34,119.47,116.87,117.46,95.7426841765753,52298,0.0,1.0
2015-12-30,120.3,121.32,117.79,118.45,96.549641926744,95528,0.0,1.0
2015-12-29,122.36,123.165,119.58,120.92,98.5629607579728,106728,0.0,1.0
2015-12-28,120.29,123.835,118.0,121.19,98.7830401443825,117098,0.0,1.0
2015-12-24,121.81,122.33,119.44,121.34,98.9053064701656,42661,0.0,1.0
2015-12-23,120.35,123.71,118.97,121.86,99.3291630662138,108319,0.0,1.0
2015-12-22,119.17,121.07,116.26,119.15,97.1202181137319,182017,0.0,1.0
2015-12-21,119.55,120.91,117.41,118.7,96.7534191363825,168263,0.0,1.0
2015-12-18,121.77,121.9,117.794,118.4,96.5088864848163,209461,0.0,1.0
2015-12-17,124.87,128.04,122.48,122.71,100.022005578985,78854,0.0,1.0
2015-12-16,122.87,125.54,120.18,124.68,101.627769990937,149064,0.0,1.0
2015-12-15,122.77,124.34,119.97,121.87,99.3373141545993,162240,0.0,1.0
2015-12-14,123.84,125.03,120.95,121.36,98.9216086469367,135115,0.0,1.0
2015-12-11,126.85,129.09,123.2,124.06,101.122402511033,106138,0.0,1.0
2015-12-10,129.55,130.94,128.75,129.56,105.605501123081,61387,0.0,1.0
2015-12-09,129.66,132.79,126.19,129.26,105.360968471515,70580,0.0,1.0
2015-12-08,131.14,134.17,129.25,130.7,106.534725199033,135460,0.0,1.0
2015-12-07,132.84,133.25,130.11,132.8,108.246453759997,86887,0.0,1.0
2015-12-04,133.18,135.13,131.6799,133.52,108.833332123756,104364,0.0,1.0
2015-12-03,138.57,139.51,131.42,132.3,107.83889934072,69456,0.0,1.0
2015-12-02,138.92,141.97,137.14,138.38,112.794761079129,163648,0.0,1.0
2015-12-01,137.22,141.03,137.22,138.92,113.234919851948,105309,0.0,1.0
2015-11-30,137.84,139.87,135.92,136.24,111.050428164623,66860,0.0,1.0
2015-11-27,135.06,139.025,135.06,136.99,111.661759793539,44161,0.0,1.0
2015-11-25,134.79,137.3,134.62,134.89,109.950031232575,124178,0.0,1.0
2015-11-24,135.7,135.8,134.72,135.3,110.284225856382,54663,0.0,1.0
2015-11-23,134.6,137.91,134.6,136.18,111.00152163431,81922,0.0,1.0
2015-11-20,135.2,136.49,134.03,134.94,109.990786674503,138365,0.0,1.0
2015-11-19,134.07,134.85,130.63,134.42,109.566930078454,205018,0.0,1.0
2015-11-18,132.6,136.115,130.24,134.27,109.444663752671,171261,0.0,1.0
2015-11-17,129.52,133.54,128.2,130.98,106.762955673828,113962,0.0,1.0
2015-11-16,125.85,131.15,124.56,129.34,105.426177178599,145065,0.0,1.0
2015-11-13,123.8,129.13,122.84,125.82,102.556994066888,95106,0.0,1.0
2015-11-12,123.11,127.2,122.6,124.39,101.391388427756,102899,0.0,1.0
2015-11-11,123.01,125.35,121.82,123.63,100.771905710455,66395,0.0,1.0
2015-11-10,124.79,125.97,122.27,123.4,100.584430677587,83085,0.0,1.0
2015-11-09,129.55,129.55,124.42,124.75,101.684827609635,73686,0.0,1.0
2015-11-06,128.19,130.63,123.81,129.91,105.890789216575,169176,0.0,1.0
2015-11-05,126.94,128.54,126.31,127.05,103.55957793831,92462,0.0,1.0
2015-11-04,129.11,129.12,123.64,126.71,103.282440933202,70244,0.0,1.0
2015-11-03,123.39,130.23,121.32,128.69,104.896356433539,188414,0.0,1.0
2015-11-02,117.33,124.26,117.33,123.0,100.258387142166,202808,0.0,1.0
2015-10-30,102.84,119.09,102.84,117.04,95.4003384643826,271057,0.0,1.0
2015-10-29,108.95,112.244,101.17,102.08,83.2063102396119,123830,0.0,1.0
2015-10-28,104.41,109.84,104.41,109.65,89.3766841474671,76395,0.45,1.0
2015-10-27,106.24,108.65,105.2,105.65,85.7642750243406,81391,0.0,1.0
2015-10-26,110.77,112.196,105.2401,107.04,86.8926455144857,58866,0.0,1.0
2015-10-23,108.45,112.52,107.09,111.26,90.3183458514731,59643,0.0,1.0
2015-10-22,104.98,109.55,104.6,107.59,87.3391230465575,50818,0.0,1.0
2015-10-21,106.91,109.818,104.61,104.68,84.9768510132321,52189,0.0,1.0
2015-10-20,105.4,107.96,103.52,107.03,86.8845277411753,85642,0.0,1.0
2015-10-19,105.63,109.002,104.64,104.84,85.1067353861985,41844,0.0,1.0
2015-10-16,105.56,107.5,103.31,106.48,86.4380502091035,46912,0.0,1.0
2015-10-15,99.79,106.89,99.79,105.36,85.5288595983391,91147,0.0,1.0
2015-10-14,100.92,101.13,97.66,99.15,80.4877223725828,95346,0.0,1.0
2015-10-13,102.02,104.51,100.74,101.25,82.1924547677661,75187,0.0,1.0
2015-10-12,103.02,103.43,101.11,102.53,83.2315297514968,95099,0.0,1.0
2015-10-09,104.0,104.15,101.95,102.73,83.3938852177047,104754,0.0,1.0
2015-10-08,102.89,105.07,102.76,104.47,84.8063777737138,98153,0.0,1.0
2015-10-07,104.41,105.47,102.01,104.0,84.4248424281251,165981,0.0,1.0
2015-10-06,103.2,105.77,102.77,104.19,84.5790801210227,107976,0.0,1.0
2015-10-05,99.99,105.22,99.99,103.35,83.8971871629493,75672,0.0,1.0
2015-10-02,99.37,101.238,94.52,99.58,80.8367866249298,67704,0.0,1.0
2015-10-01,100.99,101.38,97.73,100.91,81.9164504752126,97107,0.0,1.0
2015-09-30,99.43,100.85,98.5,100.5,81.5836217694863,88729,0.0,1.0
2015-09-29,99.69,100.376,97.37,98.17,79.6921805881639,166522,0.0,1.0
2015-09-28,102.14,103.168,98.59,99.43,80.7150200252739,73354,0.0,1.0
2015-09-25,102.11,103.84,100.67,102.7,83.3695318977736,78521,0.0,1.0
2015-09-24,101.07,102.574,99.94,101.07,82.0463348481789,65858,0.0,1.0
2015-09-23,99.91,102.775,99.82,101.92,82.7363455795626,101266,0.0,1.0
2015-09-22,100.57,100.9,98.75,100.09,81.25079306376,101324,0.0,1.0
2015-09-21,99.12,102.55,99.12,101.99,82.7931699927354,57601,0.0,1.0
2015-09-18,101.3,101.64,97.86,98.94,80.3172491330644,177201,0.0,1.0
2015-09-17,102.39,105.66,102.1725,102.84,83.4831807241191,97968,0.0,1.0
2015-09-16,101.86,103.97,101.43,102.82,83.4669451774983,114830,0.0,1.0
2015-09-15,103.16,104.04,100.01,101.84,82.6714033930795,180605,0.0,1.0
2015-09-14,103.03,104.676,101.12,103.42,83.9540115761221,134751,0.0,1.0
2015-09-11,101.01,102.94,100.0,102.5,83.2071764315656,195342,0.0,1.0
2015-09-10,100.23,102.58,100.0,101.0,81.9895104350061,174959,0.0,1.0
2015-09-09,103.4,104.43,100.71,100.81,81.8352727421086,141178,0.0,1.0
2015-09-08,101.46,103.5,100.2,102.77,83.4263563109463,234159,0.0,1.0
2015-09-04,103.25,104.42,100.38,100.77,81.802801648867,80399,0.0,1.0
2015-09-03,103.61,105.42,102.83,104.44,84.7820244537826,110558,0.0,1.0
2015-09-02,102.54,104.03,100.27,103.61,84.1082492690197,184982,0.0,1.0
2015-09-01,111.23,111.33,100.7,102.63,83.3127074846008,382870,0.0,1.0
2015-08-31,112.6,116.38,112.11,115.06,93.4030997094238,71561,0.0,1.0
2015-08-28,113.63,114.48,111.87,113.45,92.09613820645,100023,0.0,1.0
2015-08-27,110.65,116.23,110.3,114.4,92.8673266709376,83815,0.0,1.0
2015-08-26,107.45,109.78,103.235,109.31,88.7353800559457,137760,0.0,1.0
2015-08-25,111.58,111.58,105.2,105.31,85.4882707317871,140981,0.0,1.0
2015-08-24,108.26,115.22,107.26,108.32,87.9317204982165,86954,0.0,1.0
2015-08-21,112.69,116.86,112.6,114.42,92.8835622175584,97763,0.0,1.0
2015-08-20,119.35,119.705,114.09,114.41,92.875444444248,93030,0.0,1.0
2015-08-19,123.0,123.98,120.34,120.34,97.6892840173132,68694,0.0,1.0
2015-08-18,123.39,125.9,123.18,123.67,100.392502529675,74993,0.0,1.0
2015-08-17,126.24,126.41,123.02,123.5,100.254500383399,76007,0.0,1.0
2015-08-14,123.36,128.34,122.1,126.4,102.608654643414,88697,0.0,1.0
2015-08-13,121.3,125.3,121.3,123.31,100.100262690501,90162,0.0,1.0
2015-08-12,121.55,122.03,117.76,121.52,98.64718126794,88387,0.0,1.0
2015-08-11,124.92,125.89,120.23,121.97,99.0124810669079,106289,0.0,1.0
2015-08-10,121.78,127.56,121.78,125.37,101.772523992443,100317,0.0,1.0
2015-08-07,121.8,123.0,119.59,120.8,98.0627015895915,85386,0.0,1.0
2015-08-06,123.46,123.46,120.54,122.06,99.0855410267015,61693,0.0,1.0
2015-08-05,125.21,125.98,119.28,122.79,99.6781384783604,117879,0.0,1.0
2015-08-04,123.71,126.63,121.48,124.66,101.196162087405,168807,0.0,1.0
2015-08-03,120.27,126.74,117.77,125.03,101.496519699889,184860,0.0,1.0
2015-07-31,119.53,125.82,115.59,120.86,98.1114082294539,122082,0.0,1.0
2015-07-30,119.65,121.17,117.78,117.93,95.7329006495077,94128,0.0,1.0
2015-07-29,117.46,120.78,116.568,120.55,97.8597572568316,98096,0.45,1.0
2015-07-28,119.38,121.07,117.21,118.36,95.7246352803189,122558,0.0,1.0
2015-07-27,119.56,119.56,113.95,118.38,95.7408104468076,105175,0.0,1.0
2015-07-24,120.89,122.22,119.5,119.89,96.9620355167069,130818,0.0,1.0
2015-07-23,121.87,122.238,119.22,120.97,97.8354945070985,125017,0.0,1.0
2015-07-22,123.61,125.74,121.08,122.87,99.3721353235281,88941,0.0,1.0
2015-07-21,123.61,125.6,121.56,124.01,100.294119813386,117666,0.0,1.0
2015-07-20,129.64,130.125,123.42,123.85,100.164718481476,110502,0.0,1.0
2015-07-17,130.0,133.1,128.34,129.16,104.459225184234,114168,0.0,1.0
2015-07-16,129.03,133.8,128.63,130.33,105.405472423825,124145,0.0,1.0
2015-07-15,128.26,128.868,127.005,128.64,104.038670855527,138091,0.0,1.0
2015-07-14,125.89,129.3875,125.89,128.16,103.650466859798,122678,0.0,1.0
2015-07-13,122.59,126.48,120.88,126.17,102.041037794169,109478,0.0,1.0
2015-07-10,122.36,125.01,119.38,121.78,98.4905887498921,119848,0.0,1.0
2015-07-09,124.78,125.92,120.01,124.48,100.674236225871,149618,0.0,1.0
2015-07-08,124.84,126.48,120.0001,123.46,99.8493027349457,146636,0.0,1.0
2015-07-07,128.19,129.11,122.48,128.42,103.860744024151,106815,0.0,1.0
2015-07-06,129.56,130.37,126.05,128.68,104.071021188505,179667,0.0,1.0
2015-07-02,132.04,132.3,129.6,130.35,105.421647590314,124634,0.0,1.0
2015-07-01,134.32,134.78,128.82,132.25,106.958288406744,113751,0.0,1.0
2015-06-30,129.81,132.9,128.16,132.25,106.958288406744,98619,0.0,1.0
2015-06-29,134.88,134.88,128.81,128.81,104.176159770682,89007,0.0,1.0
2015-06-26,136.11,138.0299,133.77,135.65,109.708066709828,298866,0.0,1.0
2015-06-25,140.64,140.64,135.36,136.4,110.314635453156,97455,0.0,1.0
2015-06-24,140.3,141.9699,140.0,140.5,113.630544583346,149511,0.0,1.0
2015-06-23,139.95,141.83,139.4201,140.54,113.662894916323,126745,0.0,1.0
2015-06-22,140.3,140.99,139.45,139.95,113.185727504906,85222,0.0,1.0
2015-06-19,139.35,141.115,136.79,140.3,113.468792918458,128067,0.0,1.0
2015-06-18,139.44,140.97,137.12,137.98,111.592473605765,85007,0.0,1.0
2015-06-17,134.84,139.9499,134.84,138.6,112.093903766916,209014,0.0,1.0
2015-06-16,127.66,136.04,127.66,135.0,109.182373798944,87427,0.0,1.0
2015-06-15,129.17,130.98,126.23,128.38,103.828393691174,95581,0.0,1.0
2015-06-12,132.15,133.19,129.66,130.52,105.559136505468,97351,0.0,1.0
2015-06-11,132.59,133.5999,130.6401,132.83,107.427368234917,58630,0.0,1.0
2015-06-10,132.57,134.65,128.45,132.05,106.796536741856,109771,0.0,1.0
2015-06-09,130.08,132.98,127.8,131.81,106.602434743991,84776,0.0,1.0
2015-06-08,132.54,134.04,128.755,129.62,104.831254013475,117616,0.0,1.0
2015-06-05,127.62,134.7899,126.01,132.81,107.411193068428,185305,0.0,1.0
2015-06-04,126.42,127.495,124.5,125.41,101.426381467597,84502,0.0,1.0
2015-06-03,126.15,128.59,125.75,127.26,102.922584367805,96908,0.0,1.0
2015-06-02,125.12,128.86,124.96,126.42,102.243227375278,94635,0.0,1.0
2015-06-01,124.56,126.17,121.99,125.41,101.426381467597,89997,0.0,1.0
2015-05-29,126.89,127.44,123.79,124.41,100.61762314316,88855,0.0,1.0
2015-05-28,124.24,127.5,123.8901,127.25,102.91449678456,151426,0.0,1.0
2015-05-27,122.39,125.48,120.23,124.16,100.415433562051,190924,0.0,1.0
2015-05-26,120.75,123.384,119.54,121.59,98.3369246682492,110371,0.0,1.0
2015-05-22,119.11,121.6699,118.75,120.64,97.5686042600344,189856,0.0,1.0
2015-05-21,118.0,119.42,116.654,118.75,96.0400510268492,147372,0.0,1.0
2015-05-20,117.67,119.49,116.9,117.87,95.3283437013449,75225,0.0,1.0
2015-05-19,117.96,118.206,114.7301,117.31,94.8754390396604,123770,0.0,1.0
2015-05-18,115.58,117.91,114.6201,117.46,94.9967527883259,120137,0.0,1.0
2015-05-15,115.77,117.32,113.47,115.21,93.1770465583435,54798,0.0,1.0
2015-05-14,116.75,118.092,113.6,115.58,93.4762871383851,119711,0.0,1.0
2015-05-13,114.71,116.8,114.31,116.06,93.8644911341147,65632,0.0,1.0
2015-05-12,115.88,119.19,113.55,115.09,93.0799955594111,143353,0.0,1.0
2015-05-11,129.36,133.995,114.0801,116.27,94.0343303822463,328075,0.0,1.0
2015-05-08,134.56,135.87,131.36,133.95,108.333177558286,68886,0.0,1.0
2015-05-07,132.81,136.36,132.62,133.68,108.114812810688,62339,0.0,1.0
2015-05-06,134.24,134.24,131.41,133.6,108.050112144733,55170,0.0,1.0
2015-05-05,132.24,136.45,132.24,133.16,107.694258481981,137346,0.0,1.0
2015-05-04,132.06,134.4,131.33,133.07,107.621470232782,45471,0.0,1.0
2015-05-01,134.77,134.77,129.8,132.4,107.079602155409,45426,0.0,1.0
2015-04-30,137.1,137.48,132.5,133.62,108.066287311222,61712,0.0,1.0
2015-04-29,136.59,138.45,135.45,136.36,110.282285120178,47220,0.0,1.0
2015-04-28,136.86,139.34,133.144,137.64,111.317495775457,33164,0.45,1.0
2015-04-27,135.46,138.17,134.25,136.04,109.664944060346,66275,0.0,1.0
2015-04-24,133.57,135.98,133.22,134.62,108.520249701586,56862,0.0,1.0
2015-04-23,133.38,134.985,129.53,133.14,107.327187975555,67684,0.0,1.0
