,LGIH_Open,LGIH_High,LGIH_Low,LGIH_Close,LGIH_Adj Close,LGIH_Volume,LGIH_Dividend Amount,LGIH_Split Coefficient
2018-12-20,42.9,44.78,42.21,44.38,44.38,353720,0.0,1.0
2018-12-19,42.79,44.85,42.49,43.24,43.24,349316,0.0,1.0
2018-12-18,41.22,43.25,41.21,42.84,42.84,399137,0.0,1.0
2018-12-17,40.92,41.53,40.2932,40.87,40.87,549918,0.0,1.0
2018-12-14,41.5,42.5,40.84,40.99,40.99,204608,0.0,1.0
2018-12-13,42.46,43.385,41.7,41.75,41.75,280002,0.0,1.0
2018-12-12,42.5,44.35,41.4,42.36,42.36,420494,0.0,1.0
2018-12-11,43.64,43.64,42.05,42.1,42.1,335511,0.0,1.0
2018-12-10,44.41,45.07,42.0,42.91,42.91,463146,0.0,1.0
2018-12-07,44.13,46.0,44.13,44.41,44.41,303066,0.0,1.0
2018-12-06,40.73,44.31,40.6774,44.12,44.12,451257,0.0,1.0
2018-12-04,44.5,44.68,40.97,40.99,40.99,474548,0.0,1.0
2018-12-03,46.3,46.62,43.63,44.96,44.96,420334,0.0,1.0
2018-11-30,46.39,47.145,45.626,46.16,46.16,313391,0.0,1.0
2018-11-29,47.7,47.99,46.39,46.5,46.5,333038,0.0,1.0
2018-11-28,45.53,47.84,43.41,47.6,47.6,649634,0.0,1.0
2018-11-27,42.0,45.66,41.32,45.26,45.26,557851,0.0,1.0
2018-11-26,43.19,43.26,41.46,41.98,41.98,455444,0.0,1.0
2018-11-23,41.94,44.06,41.21,42.8,42.8,164142,0.0,1.0
2018-11-21,43.26,44.3499,42.4,42.52,42.52,331441,0.0,1.0
2018-11-20,40.88,43.69,40.88,43.11,43.11,339510,0.0,1.0
2018-11-19,41.32,42.37,41.0268,41.92,41.92,707805,0.0,1.0
2018-11-16,39.18,41.96,39.0101,41.43,41.43,379217,0.0,1.0
2018-11-15,39.91,39.97,37.77,39.2,39.2,484953,0.0,1.0
2018-11-14,40.73,41.81,39.78,40.33,40.33,294567,0.0,1.0
2018-11-13,40.46,41.94,40.0,40.45,40.45,311363,0.0,1.0
2018-11-12,41.13,41.73,40.19,40.42,40.42,322744,0.0,1.0
2018-11-09,40.26,41.92,39.84,41.26,41.26,631151,0.0,1.0
2018-11-08,39.22,41.39,37.73,40.2,40.2,866702,0.0,1.0
2018-11-07,39.45,40.27,38.1,39.84,39.84,711413,0.0,1.0
2018-11-06,45.74,47.44,39.15,39.45,39.45,1460977,0.0,1.0
2018-11-05,44.56,45.7,44.0,45.28,45.28,422208,0.0,1.0
2018-11-02,44.75,44.88,43.01,44.25,44.25,411803,0.0,1.0
2018-11-01,42.79,44.9177,42.21,44.05,44.05,359812,0.0,1.0
2018-10-31,43.14,43.41,41.63,42.79,42.79,400989,0.0,1.0
2018-10-30,40.31,42.68,39.9,42.58,42.58,258016,0.0,1.0
2018-10-29,42.41,42.41,39.83,40.23,40.23,359018,0.0,1.0
2018-10-26,41.41,43.02,40.4278,41.7,41.7,406563,0.0,1.0
2018-10-25,40.16,41.87,39.48,41.58,41.58,652623,0.0,1.0
2018-10-24,39.33,41.31,38.72,39.92,39.92,704965,0.0,1.0
2018-10-23,37.16,40.35,37.16,39.39,39.39,523800,0.0,1.0
2018-10-22,37.87,38.75,37.45,37.74,37.74,334190,0.0,1.0
2018-10-19,39.2,39.825,37.39,37.86,37.86,328704,0.0,1.0
2018-10-18,40.14,40.37,38.8301,39.17,39.17,201482,0.0,1.0
2018-10-17,40.48,40.61,38.9829,40.24,40.24,480700,0.0,1.0
2018-10-16,39.01,41.1978,38.86,40.61,40.61,323517,0.0,1.0
2018-10-15,38.99,39.19,37.55,38.78,38.78,396165,0.0,1.0
2018-10-12,40.71,40.71,38.43,38.8,38.8,359825,0.0,1.0
2018-10-11,39.53,40.563,39.21,39.91,39.91,554894,0.0,1.0
2018-10-10,40.79,41.25,39.59,39.69,39.69,630856,0.0,1.0
2018-10-09,41.6,42.4599,40.52,41.1,41.1,828431,0.0,1.0
2018-10-08,41.27,42.03,40.59,41.6,41.6,396029,0.0,1.0
2018-10-05,41.0,41.76,39.58,41.21,41.21,737702,0.0,1.0
2018-10-04,44.8,44.86,40.45,40.7,40.7,1406464,0.0,1.0
2018-10-03,45.55,46.705,44.5,45.39,45.39,456494,0.0,1.0
2018-10-02,46.36,47.36,45.58,45.68,45.68,325034,0.0,1.0
2018-10-01,47.69,48.1,46.33,46.41,46.41,209745,0.0,1.0
2018-09-28,48.27,48.48,47.3675,47.44,47.44,324539,0.0,1.0
2018-09-27,49.56,49.65,48.345,48.4,48.4,282216,0.0,1.0
2018-09-26,50.26,50.435,48.74,49.66,49.66,388171,0.0,1.0
2018-09-25,50.51,50.8081,50.14,50.26,50.26,175335,0.0,1.0
2018-09-24,50.29,50.67,49.79,50.47,50.47,224235,0.0,1.0
2018-09-21,49.45,50.76,49.1672,50.44,50.44,704364,0.0,1.0
2018-09-20,49.07,49.47,47.75,48.8,48.8,400599,0.0,1.0
2018-09-19,49.7,50.2499,48.33,48.92,48.92,527146,0.0,1.0
2018-09-18,49.19,51.08,49.19,49.72,49.72,373623,0.0,1.0
2018-09-17,50.4,50.84,48.95,49.4,49.4,285267,0.0,1.0
2018-09-14,50.31,50.64,49.8,50.53,50.53,373527,0.0,1.0
2018-09-13,52.55,52.55,49.76,50.33,50.33,274308,0.0,1.0
2018-09-12,52.25,52.47,51.25,52.22,52.22,223162,0.0,1.0
2018-09-11,49.83,52.76,49.465,52.28,52.28,358253,0.0,1.0
2018-09-10,50.82,51.5,49.85,50.0,50.0,320916,0.0,1.0
2018-09-07,52.8,53.968,49.77,50.57,50.57,623085,0.0,1.0
2018-09-06,56.47,56.74,52.94,52.99,52.99,327747,0.0,1.0
2018-09-05,55.82,56.529,55.4,56.38,56.38,192025,0.0,1.0
2018-09-04,57.43,57.58,55.92,56.02,56.02,281810,0.0,1.0
2018-08-31,57.31,57.86,57.22,57.6,57.6,210108,0.0,1.0
2018-08-30,57.39,57.73,56.9008,57.56,57.56,189257,0.0,1.0
2018-08-29,57.9,58.149,57.05,57.72,57.72,127457,0.0,1.0
2018-08-28,57.39,57.88,56.69,57.76,57.76,239345,0.0,1.0
2018-08-27,57.0,58.06,56.7,57.29,57.29,164476,0.0,1.0
2018-08-24,57.6,57.94,56.7,56.76,56.76,153279,0.0,1.0
2018-08-23,58.05,58.11,56.96,57.28,57.28,261503,0.0,1.0
2018-08-22,58.47,59.27,57.66,58.04,58.04,212253,0.0,1.0
2018-08-21,56.74,58.97,56.74,58.63,58.63,363299,0.0,1.0
2018-08-20,55.95,56.565,55.8,56.25,56.25,194629,0.0,1.0
2018-08-17,55.75,56.26,55.42,55.96,55.96,114263,0.0,1.0
2018-08-16,54.61,56.2,54.61,55.82,55.82,195508,0.0,1.0
2018-08-15,56.37,56.37,54.0516,54.43,54.43,219688,0.0,1.0
2018-08-14,55.94,57.22,55.6201,56.74,56.74,189371,0.0,1.0
2018-08-13,58.45,58.48,55.01,55.87,55.87,243575,0.0,1.0
2018-08-10,58.34,59.18,57.63,58.5,58.5,294914,0.0,1.0
2018-08-09,57.0,58.93,57.0,58.66,58.66,293602,0.0,1.0
2018-08-08,54.78,57.92,54.75,56.73,56.73,657130,0.0,1.0
2018-08-07,54.0,57.735,52.88,55.2,55.2,1215462,0.0,1.0
2018-08-06,49.99,50.28,48.79,50.05,50.05,849115,0.0,1.0
2018-08-03,52.06,52.425,50.84,50.97,50.97,241789,0.0,1.0
2018-08-02,51.75,52.07,50.67,51.83,51.83,204041,0.0,1.0
2018-08-01,51.7,52.11,51.45,52.06,52.06,315204,0.0,1.0
2018-07-31,51.88,52.05,50.78,51.69,51.69,407836,0.0,1.0
2018-07-30,53.0,53.45,51.46,51.53,51.53,283595,0.0,1.0
2018-07-27,55.62,55.755,52.7674,53.03,53.03,295108,0.0,1.0
2018-07-26,54.94,56.35,54.41,55.44,55.44,505981,0.0,1.0
2018-07-25,57.21,57.8,53.43,54.49,54.49,591030,0.0,1.0
2018-07-24,59.38,59.39,57.13,57.35,57.35,226144,0.0,1.0
2018-07-23,59.97,60.2475,59.05,59.24,59.24,196660,0.0,1.0
2018-07-20,61.48,61.74,59.69,59.91,59.91,165658,0.0,1.0
2018-07-19,60.79,62.56,60.725,61.74,61.74,285194,0.0,1.0
2018-07-18,60.35,61.22,59.03,60.98,60.98,221595,0.0,1.0
2018-07-17,57.87,60.81,57.62,60.56,60.56,285143,0.0,1.0
2018-07-16,58.18,58.53,57.0,57.95,57.95,242282,0.0,1.0
2018-07-13,58.22,58.46,57.5,58.27,58.27,149929,0.0,1.0
2018-07-12,58.38,58.57,57.04,58.21,58.21,269698,0.0,1.0
2018-07-11,58.05,58.97,57.81,57.84,57.84,151895,0.0,1.0
2018-07-10,58.92,59.26,58.0956,58.77,58.77,196478,0.0,1.0
2018-07-09,58.4,58.905,57.1,58.8,58.8,277233,0.0,1.0
2018-07-06,59.73,59.73,57.86,57.97,57.97,435277,0.0,1.0
2018-07-05,59.41,59.99,58.44,59.87,59.87,298380,0.0,1.0
2018-07-03,58.11,59.4,57.8201,59.07,59.07,182889,0.0,1.0
2018-07-02,57.73,58.98,56.321,57.91,57.91,307970,0.0,1.0
2018-06-29,57.55,59.41,57.0,57.73,57.73,424146,0.0,1.0
2018-06-28,57.11,57.52,56.0681,57.28,57.28,315621,0.0,1.0
2018-06-27,57.76,58.269,56.83,57.12,57.12,399785,0.0,1.0
2018-06-26,57.45,58.59,57.13,57.73,57.73,375781,0.0,1.0
2018-06-25,56.47,57.41,55.8,56.43,56.43,366670,0.0,1.0
2018-06-22,56.67,57.11,55.41,56.91,56.91,820958,0.0,1.0
2018-06-21,57.35,57.5356,56.08,56.43,56.43,203363,0.0,1.0
2018-06-20,57.0,57.42,55.912,57.04,57.04,308841,0.0,1.0
2018-06-19,56.57,57.71,56.14,56.81,56.81,224387,0.0,1.0
2018-06-18,58.47,59.4,56.59,57.07,57.07,409296,0.0,1.0
2018-06-15,59.52,60.18,58.22,58.67,58.67,546470,0.0,1.0
2018-06-14,60.53,60.53,58.5004,59.64,59.64,397830,0.0,1.0
2018-06-13,63.41,63.41,59.16,60.13,60.13,937418,0.0,1.0
2018-06-12,61.86,63.58,61.72,63.32,63.32,241588,0.0,1.0
2018-06-11,62.4,63.539,60.781,61.76,61.76,338173,0.0,1.0
2018-06-08,59.6,62.719,59.4,62.28,62.28,479817,0.0,1.0
2018-06-07,60.32,61.23,59.5,59.69,59.69,362834,0.0,1.0
2018-06-06,60.21,60.5,58.26,60.16,60.16,504232,0.0,1.0
2018-06-05,61.29,61.58,60.46,60.73,60.73,376026,0.0,1.0
2018-06-04,61.93,62.47,61.11,61.44,61.44,213963,0.0,1.0
2018-06-01,61.37,62.05,60.32,61.52,61.52,273748,0.0,1.0
2018-05-31,61.21,61.52,60.55,60.91,60.91,187114,0.0,1.0
2018-05-30,62.89,63.6,61.162,61.43,61.43,323773,0.0,1.0
2018-05-29,60.52,63.59,60.52,62.48,62.48,446436,0.0,1.0
2018-05-25,59.48,61.81,59.02,61.1,61.1,282896,0.0,1.0
2018-05-24,58.93,60.07,58.54,59.61,59.61,247781,0.0,1.0
2018-05-23,58.38,59.62,57.56,59.33,59.33,396264,0.0,1.0
2018-05-22,58.37,58.74,56.58,58.46,58.46,437584,0.0,1.0
2018-05-21,60.08,60.5801,58.14,58.79,58.79,347998,0.0,1.0
2018-05-18,59.46,60.85,59.1,59.77,59.77,564940,0.0,1.0
2018-05-17,59.78,60.33,58.2,59.28,59.28,501919,0.0,1.0
2018-05-16,58.1,60.13,57.54,60.0,60.0,782611,0.0,1.0
2018-05-15,61.6,61.99,57.34,58.19,58.19,1122491,0.0,1.0
2018-05-14,62.25,62.9695,61.0127,61.83,61.83,418554,0.0,1.0
2018-05-11,63.95,64.87,61.4,62.18,62.18,532517,0.0,1.0
2018-05-10,63.21,64.4,61.56,63.39,63.39,980456,0.0,1.0
2018-05-09,69.97,70.12,62.21,63.16,63.16,1507592,0.0,1.0
2018-05-08,76.06,81.88,68.21,69.91,69.91,1718962,0.0,1.0
2018-05-07,73.42,76.37,72.56,75.8,75.8,691761,0.0,1.0
2018-05-04,71.82,73.33,70.7,73.23,73.23,355372,0.0,1.0
2018-05-03,70.06,72.2,70.0,71.78,71.78,241245,0.0,1.0
2018-05-02,69.69,71.6,69.08,70.58,70.58,275944,0.0,1.0
2018-05-01,69.05,70.32,68.46,69.97,69.97,295598,0.0,1.0
2018-04-30,71.36,71.36,69.2,69.2,69.2,223587,0.0,1.0
2018-04-27,71.45,72.19,70.41,71.09,71.09,184678,0.0,1.0
2018-04-26,70.13,71.67,68.46,71.22,71.22,214081,0.0,1.0
2018-04-25,68.78,69.77,66.7001,69.5,69.5,243205,0.0,1.0
2018-04-24,69.63,70.55,68.08,68.89,68.89,188436,0.0,1.0
2018-04-23,69.71,70.36,67.821,69.08,69.08,256138,0.0,1.0
2018-04-20,70.78,72.099,68.88,69.69,69.69,349677,0.0,1.0
2018-04-19,73.72,73.72,69.47,71.2,71.2,412783,0.0,1.0
2018-04-18,72.8,74.54,72.51,73.96,73.96,254253,0.0,1.0
2018-04-17,71.16,72.8399,71.16,72.46,72.46,198022,0.0,1.0
2018-04-16,70.61,71.4299,69.77,70.45,70.45,197443,0.0,1.0
2018-04-13,70.0,70.42,68.78,69.87,69.87,226621,0.0,1.0
2018-04-12,70.99,71.5502,68.58,69.74,69.74,372646,0.0,1.0
2018-04-11,72.85,73.54,70.29,70.67,70.67,329610,0.0,1.0
2018-04-10,72.96,74.87,72.507,73.08,73.08,540843,0.0,1.0
2018-04-09,74.01,75.11,73.86,73.9,73.9,465102,0.0,1.0
2018-04-06,73.16,75.52,72.172,73.21,73.21,518667,0.0,1.0
2018-04-05,71.93,75.29,71.93,73.97,73.97,752795,0.0,1.0
2018-04-04,64.98,72.01,64.98,71.43,71.43,576280,0.0,1.0
2018-04-03,66.73,66.83,64.03,65.75,65.75,454785,0.0,1.0
2018-04-02,70.55,71.07,66.51,66.63,66.63,556766,0.0,1.0
2018-03-29,70.44,71.17,69.52,70.57,70.57,368865,0.0,1.0
2018-03-28,70.09,71.105,69.5,70.24,70.24,343968,0.0,1.0
2018-03-27,71.72,72.0,69.48,70.19,70.19,557495,0.0,1.0
2018-03-26,69.57,71.23,68.38,71.02,71.02,511138,0.0,1.0
2018-03-23,68.31,69.419,67.631,68.21,68.21,362172,0.0,1.0
2018-03-22,68.18,69.33,67.58,67.85,67.85,311800,0.0,1.0
2018-03-21,67.4,69.92,67.19,69.01,69.01,365131,0.0,1.0
2018-03-20,66.36,67.57,66.36,67.46,67.46,225497,0.0,1.0
2018-03-19,64.88,66.33,64.2,66.11,66.11,395668,0.0,1.0
2018-03-16,64.71,65.4,63.01,65.2,65.2,769895,0.0,1.0
2018-03-15,66.43,66.5,63.77,64.6,64.6,215361,0.0,1.0
2018-03-14,67.6,67.6,65.315,66.15,66.15,568692,0.0,1.0
2018-03-13,64.76,67.6,64.76,67.26,67.26,492950,0.0,1.0
2018-03-12,62.78,65.09,62.56,64.26,64.26,397512,0.0,1.0
2018-03-09,61.2,62.96,59.651,62.85,62.85,370487,0.0,1.0
2018-03-08,62.14,62.99,59.55,60.48,60.48,231998,0.0,1.0
2018-03-07,60.91,62.63,60.31,62.13,62.13,418069,0.0,1.0
2018-03-06,58.25,60.76,57.57,60.67,60.67,333693,0.0,1.0
2018-03-05,56.51,57.98,55.77,57.75,57.75,404607,0.0,1.0
2018-03-02,56.56,57.25,56.07,56.94,56.94,423941,0.0,1.0
2018-03-01,56.58,58.22,55.3401,57.0,57.0,584309,0.0,1.0
2018-02-28,62.61,62.61,56.51,56.59,56.59,1000005,0.0,1.0
2018-02-27,63.7,65.56,60.02,62.8,62.8,1313623,0.0,1.0
2018-02-26,67.57,67.57,64.17,66.52,66.52,367611,0.0,1.0
2018-02-23,64.93,65.78,62.7728,65.73,65.73,308189,0.0,1.0
2018-02-22,66.98,68.079,64.69,65.0,65.0,261833,0.0,1.0
2018-02-21,65.52,68.57,65.52,66.56,66.56,221997,0.0,1.0
2018-02-20,65.47,66.16,64.73,65.45,65.45,239438,0.0,1.0
2018-02-16,64.62,66.93,64.62,65.77,65.77,369523,0.0,1.0
2018-02-15,64.64,65.5186,62.81,64.95,64.95,287036,0.0,1.0
2018-02-14,63.47,65.8,63.24,64.05,64.05,320645,0.0,1.0
2018-02-13,62.3,64.22,61.9001,64.18,64.18,428731,0.0,1.0
2018-02-12,60.16,62.2196,58.89,61.8,61.8,503398,0.0,1.0
2018-02-09,59.9,60.68,57.85,59.51,59.51,480232,0.0,1.0
2018-02-08,64.34,64.7,58.97,59.05,59.05,642797,0.0,1.0
2018-02-07,64.67,66.44,64.3501,64.41,64.41,356911,0.0,1.0
2018-02-06,61.6,65.73,58.0101,64.68,64.68,979705,0.0,1.0
2018-02-05,67.39,69.04,65.47,66.04,66.04,465775,0.0,1.0
2018-02-02,67.6,68.55,66.36,68.41,68.41,365963,0.0,1.0
2018-02-01,67.24,68.82,65.911,67.89,67.89,370548,0.0,1.0
2018-01-31,68.68,69.5699,67.66,67.68,67.68,355782,0.0,1.0
2018-01-30,66.58,68.155,65.3,67.95,67.95,417968,0.0,1.0
2018-01-29,70.59,71.11,66.9,67.11,67.11,576824,0.0,1.0
2018-01-26,72.78,73.1899,70.42,71.2,71.2,297057,0.0,1.0
2018-01-25,76.72,76.95,71.9,72.22,72.22,360333,0.0,1.0
2018-01-24,76.0,77.3899,75.4582,76.76,76.76,530156,0.0,1.0
2018-01-23,72.24,75.84,72.0,75.66,75.66,370998,0.0,1.0
2018-01-22,70.92,71.9,70.2622,71.9,71.9,445252,0.0,1.0
2018-01-19,71.68,72.6745,70.89,71.33,71.33,347346,0.0,1.0
2018-01-18,71.78,72.5052,71.0,71.29,71.29,317969,0.0,1.0
2018-01-17,69.65,72.28,69.65,72.07,72.07,461902,0.0,1.0
2018-01-16,76.57,76.57,69.0,69.51,69.51,805229,0.0,1.0
2018-01-12,76.56,77.46,75.38,75.6,75.6,267699,0.0,1.0
2018-01-11,73.64,76.92,73.11,76.82,76.82,305901,0.0,1.0
2018-01-10,75.58,75.63,71.74,73.65,73.65,454648,0.0,1.0
2018-01-09,77.05,77.42,75.68,75.99,75.99,239477,0.0,1.0
2018-01-08,77.65,78.61,76.71,77.04,77.04,217941,0.0,1.0
2018-01-05,76.78,77.73,76.11,77.43,77.43,469176,0.0,1.0
2018-01-04,79.34,79.552,74.844,75.48,75.48,503250,0.0,1.0
2018-01-03,76.2,78.93,75.44,78.77,78.77,424486,0.0,1.0
2018-01-02,75.67,76.47,74.92,75.75,75.75,293911,0.0,1.0
2017-12-29,77.35,77.95,75.01,75.03,75.03,397672,0.0,1.0
2017-12-28,75.89,77.67,75.75,76.99,76.99,342338,0.0,1.0
2017-12-27,73.25,75.9628,73.087,75.46,75.46,357818,0.0,1.0
2017-12-26,72.68,73.28,71.921,72.99,72.99,125305,0.0,1.0
2017-12-22,73.39,74.039,72.26,72.66,72.66,178946,0.0,1.0
2017-12-21,74.98,75.31,73.55,73.83,73.83,321113,0.0,1.0
2017-12-20,74.31,74.92,73.5,74.45,74.45,224893,0.0,1.0
2017-12-19,74.19,74.94,73.82,74.05,74.05,294181,0.0,1.0
2017-12-18,72.58,74.25,72.36,74.01,74.01,539782,0.0,1.0
2017-12-15,70.47,73.08,70.47,72.58,72.58,458110,0.0,1.0
2017-12-14,71.27,71.91,70.25,70.46,70.46,169623,0.0,1.0
2017-12-13,71.06,71.7,70.35,71.11,71.11,218043,0.0,1.0
2017-12-12,70.75,71.41,70.16,70.73,70.73,196845,0.0,1.0
2017-12-11,71.87,72.47,69.45,70.47,70.47,209682,0.0,1.0
2017-12-08,70.9,71.8,70.4,71.64,71.64,234067,0.0,1.0
2017-12-07,67.53,71.13,67.3303,70.26,70.26,368278,0.0,1.0
2017-12-06,67.36,69.44,66.98,67.15,67.15,440946,0.0,1.0
2017-12-05,66.94,68.12,65.0,66.84,66.84,424367,0.0,1.0
2017-12-04,71.18,71.96,67.21,67.7,67.7,482435,0.0,1.0
2017-12-01,70.56,71.24,68.4,69.85,69.85,354406,0.0,1.0
2017-11-30,69.55,70.81,69.388,70.21,70.21,308870,0.0,1.0
2017-11-29,70.6,71.02,68.43,68.91,68.91,284235,0.0,1.0
2017-11-28,67.95,70.5578,67.95,70.29,70.29,477925,0.0,1.0
2017-11-27,67.77,68.79,67.45,67.88,67.88,234926,0.0,1.0
2017-11-24,67.39,67.63,66.69,67.44,67.44,108672,0.0,1.0
2017-11-22,67.76,67.92,66.43,67.39,67.39,255409,0.0,1.0
2017-11-21,64.15,67.85,64.02,67.73,67.73,401515,0.0,1.0
2017-11-20,63.79,65.43,63.49,65.38,65.38,234533,0.0,1.0
2017-11-17,62.4,64.92,61.92,63.52,63.52,390651,0.0,1.0
2017-11-16,63.38,64.21,62.28,62.41,62.41,443490,0.0,1.0
2017-11-15,64.5,64.94,61.43,63.33,63.33,403284,0.0,1.0
2017-11-14,65.21,65.84,65.0,65.16,65.16,356954,0.0,1.0
2017-11-13,63.1,66.19,62.72,65.28,65.28,418934,0.0,1.0
2017-11-10,62.5,63.69,62.18,63.15,63.15,279346,0.0,1.0
2017-11-09,62.26,63.84,60.83,63.69,63.69,419871,0.0,1.0
2017-11-08,65.14,66.13,61.7,62.87,62.87,548947,0.0,1.0
2017-11-07,63.68,65.33,62.85,65.07,65.07,750855,0.0,1.0
2017-11-06,60.35,62.19,60.35,61.93,61.93,399125,0.0,1.0
2017-11-03,60.08,60.86,59.78,60.11,60.11,216906,0.0,1.0
2017-11-02,61.66,61.66,58.95,60.01,60.01,398356,0.0,1.0
2017-11-01,60.95,61.41,60.38,61.36,61.36,238817,0.0,1.0
2017-10-31,59.24,60.48,58.86,60.33,60.33,300083,0.0,1.0
2017-10-30,58.82,59.41,58.57,59.05,59.05,215488,0.0,1.0
2017-10-27,57.5,59.11,57.34,59.04,59.04,215515,0.0,1.0
2017-10-26,56.95,57.46,56.35,57.03,57.03,306557,0.0,1.0
2017-10-25,57.74,57.92,56.13,56.95,56.95,426119,0.0,1.0
2017-10-24,56.35,57.61,56.1,57.56,57.56,302646,0.0,1.0
2017-10-23,56.17,56.52,55.27,56.06,56.06,301200,0.0,1.0
2017-10-20,55.65,56.42,55.17,55.92,55.92,251918,0.0,1.0
2017-10-19,54.29,55.5,53.76,55.2,55.2,184780,0.0,1.0
2017-10-18,53.9,54.8,53.56,54.38,54.38,162715,0.0,1.0
2017-10-17,53.55,54.11,53.54,53.8,53.8,167121,0.0,1.0
2017-10-16,54.51,54.54,53.33,53.83,53.83,256736,0.0,1.0
2017-10-13,54.46,54.57,53.76,53.99,53.99,224869,0.0,1.0
2017-10-12,53.47,54.19,53.47,53.98,53.98,209451,0.0,1.0
2017-10-11,53.2,53.48,52.75,53.37,53.37,177311,0.0,1.0
2017-10-10,53.5,53.54,52.44,53.03,53.03,159610,0.0,1.0
2017-10-09,52.61,53.47,52.41,52.98,52.98,274361,0.0,1.0
2017-10-06,52.0,52.8,51.52,52.28,52.28,318465,0.0,1.0
2017-10-05,53.11,54.84,49.89,52.13,52.13,786573,0.0,1.0
2017-10-04,49.12,50.95,49.01,50.68,50.68,523975,0.0,1.0
2017-10-03,48.19,49.43,47.33,48.97,48.97,353206,0.0,1.0
2017-10-02,49.2,50.91,48.8,48.98,48.98,427337,0.0,1.0
2017-09-29,48.2,48.82,47.62,48.57,48.57,216199,0.0,1.0
2017-09-28,46.3,47.97,46.3,47.86,47.86,253470,0.0,1.0
2017-09-27,46.27,46.69,45.12,46.21,46.21,174343,0.0,1.0
2017-09-26,45.72,46.23,45.69,46.07,46.07,164698,0.0,1.0
2017-09-25,45.4,45.59,44.86,45.58,45.58,164900,0.0,1.0
2017-09-22,45.73,46.23,45.2,45.31,45.31,97224,0.0,1.0
2017-09-21,45.7,46.14,45.58,45.76,45.76,151785,0.0,1.0
2017-09-20,46.85,46.87,45.56,45.92,45.92,202748,0.0,1.0
2017-09-19,45.32,46.89,45.32,46.67,46.67,384710,0.0,1.0
2017-09-18,44.85,45.14,44.79,45.1,45.1,168572,0.0,1.0
2017-09-15,45.12,45.41,44.61,44.67,44.67,308034,0.0,1.0
2017-09-14,45.04,45.49,44.94,45.06,45.06,186710,0.0,1.0
2017-09-13,45.78,45.85,44.44,45.06,45.06,245747,0.0,1.0
2017-09-12,44.42,45.73,44.37,45.71,45.71,227500,0.0,1.0
2017-09-11,43.76,44.45,43.69,44.24,44.24,169047,0.0,1.0
2017-09-08,42.1,43.9,42.1,43.6,43.6,330962,0.0,1.0
2017-09-07,43.21,44.39,43.21,43.98,43.98,344946,0.0,1.0
2017-09-06,43.71,44.32,42.88,42.94,42.94,354753,0.0,1.0
2017-09-05,44.78,44.95,43.47,43.66,43.66,596343,0.0,1.0
2017-09-01,42.66,44.98,42.66,44.9,44.9,667004,0.0,1.0
2017-08-31,42.34,42.54,41.12,42.54,42.54,832660,0.0,1.0
2017-08-30,41.14,41.45,40.76,41.09,41.09,456310,0.0,1.0
2017-08-29,41.48,41.8,40.73,41.14,41.14,677738,0.0,1.0
2017-08-28,43.64,43.65,41.41,41.8,41.8,725155,0.0,1.0
2017-08-25,44.2,44.74,43.61,43.79,43.79,398844,0.0,1.0
2017-08-24,44.98,45.17,43.68,43.74,43.74,352023,0.0,1.0
2017-08-23,45.42,46.19,44.93,44.96,44.96,262423,0.0,1.0
2017-08-22,46.03,46.07,45.1,45.58,45.58,301904,0.0,1.0
2017-08-21,45.95,46.11,45.16,45.72,45.72,250928,0.0,1.0
2017-08-18,46.3,46.83,45.51,45.98,45.98,324171,0.0,1.0
2017-08-17,46.79,47.14,46.29,46.49,46.49,239453,0.0,1.0
2017-08-16,46.67,47.09,46.54,46.81,46.81,234831,0.0,1.0
2017-08-15,46.41,46.85,46.3,46.55,46.55,222739,0.0,1.0
2017-08-14,45.95,46.69,45.8,46.56,46.56,355076,0.0,1.0
2017-08-11,45.32,46.14,44.94,45.86,45.86,362118,0.0,1.0
2017-08-10,45.73,46.44,45.29,45.3,45.3,457116,0.0,1.0
2017-08-09,47.01,47.49,44.48,46.06,46.06,882580,0.0,1.0
2017-08-08,49.0,49.95,47.85,48.48,48.48,719773,0.0,1.0
2017-08-07,47.53,48.05,47.13,47.84,47.84,556418,0.0,1.0
2017-08-04,47.36,48.23,46.5,47.44,47.44,775063,0.0,1.0
2017-08-03,45.75,46.35,45.3,46.29,46.29,340268,0.0,1.0
2017-08-02,45.2,45.68,44.69,45.64,45.64,269574,0.0,1.0
2017-08-01,44.38,45.23,44.18,45.21,45.21,392890,0.0,1.0
2017-07-31,44.11,44.78,43.26,44.3,44.3,367553,0.0,1.0
2017-07-28,43.89,44.94,43.42,43.97,43.97,367333,0.0,1.0
2017-07-27,44.24,44.58,43.77,44.14,44.14,230340,0.0,1.0
2017-07-26,44.41,44.6,43.8,44.1,44.1,278710,0.0,1.0
2017-07-25,43.89,45.09,43.53,44.39,44.39,728509,0.0,1.0
2017-07-24,43.0,43.68,43.0,43.53,43.53,195941,0.0,1.0
2017-07-21,42.45,43.3,42.42,43.28,43.28,200018,0.0,1.0
2017-07-20,42.7,42.7,41.82,42.32,42.32,277328,0.0,1.0
2017-07-19,42.71,43.05,42.56,42.6,42.6,236636,0.0,1.0
2017-07-18,43.29,43.9,41.9401,42.5,42.5,255392,0.0,1.0
2017-07-17,42.74,43.42,42.37,43.23,43.23,309454,0.0,1.0
2017-07-14,42.15,42.74,42.08,42.46,42.46,234139,0.0,1.0
2017-07-13,42.37,42.63,41.69,42.11,42.11,387440,0.0,1.0
