,TRIP_Open,TRIP_High,TRIP_Low,TRIP_Close,TRIP_Adj Close,TRIP_Volume,TRIP_Dividend Amount,TRIP_Split Coefficient
2023-05-09,15.97,16.23,15.88,15.9,15.9,3355592,0.0,1.0
2023-05-08,15.83,16.21,15.47,16.15,16.15,4500267,0.0,1.0
2023-05-05,15.9,15.9,15.225,15.72,15.72,5148505,0.0,1.0
2023-05-04,14.72,16.08,14.385,15.63,15.63,9501991,0.0,1.0
2023-05-03,18.18,18.2,16.99,17.1,17.1,5687836,0.0,1.0
2023-05-02,18.21,18.365,17.91,18.26,18.26,3418828,0.0,1.0
2023-05-01,17.75,18.285,17.74,18.21,18.21,2221595,0.0,1.0
2023-04-28,17.29,17.77,17.19,17.73,17.73,1763488,0.0,1.0
2023-04-27,17.55,17.56,17.185,17.44,17.44,1313261,0.0,1.0
2023-04-26,17.58,17.685,17.255,17.29,17.29,1478268,0.0,1.0
2023-04-25,17.79,17.79,17.48,17.48,17.48,1759942,0.0,1.0
2023-04-24,18.05,18.24,17.735,18.04,18.04,2209001,0.0,1.0
2023-04-21,18.12,18.25,17.72,18.01,18.01,1952010,0.0,1.0
2023-04-20,18.37,18.58,18.195,18.25,18.25,2259336,0.0,1.0
2023-04-19,18.85,19.31,18.82,19.14,19.14,1871371,0.0,1.0
2023-04-18,18.78,19.11,18.675,19.03,19.03,1662730,0.0,1.0
2023-04-17,18.45,18.7,18.36,18.63,18.63,1316303,0.0,1.0
2023-04-14,18.3,18.615,18.23,18.47,18.47,1776795,0.0,1.0
2023-04-13,18.2,18.48,18.17,18.42,18.42,2442264,0.0,1.0
2023-04-12,18.99,19.06,17.915,18.0,18.0,2682315,0.0,1.0
2023-04-11,18.98,19.09,18.705,18.8,18.8,1489507,0.0,1.0
2023-04-10,18.81,19.1,18.71,18.97,18.97,2513717,0.0,1.0
2023-04-06,19.12,19.26,18.9,19.03,19.03,1123161,0.0,1.0
2023-04-05,19.445,19.445,18.935,19.14,19.14,1363532,0.0,1.0
2023-04-04,19.96,20.005,19.46,19.54,19.54,1465940,0.0,1.0
2023-04-03,19.74,19.889,19.63,19.82,19.82,1928184,0.0,1.0
2023-03-31,19.51,20.17,19.45,19.86,19.86,2055712,0.0,1.0
2023-03-30,19.03,19.32,18.91,19.31,19.31,2623796,0.0,1.0
2023-03-29,18.95,18.97,18.7593,18.86,18.86,2193583,0.0,1.0
2023-03-28,18.48,18.79,18.41,18.69,18.69,2405359,0.0,1.0
2023-03-27,18.68,18.7067,18.43,18.53,18.53,2643789,0.0,1.0
2023-03-24,18.51,18.65,18.27,18.45,18.45,1872543,0.0,1.0
2023-03-23,19.09,19.32,18.565,18.73,18.73,1990676,0.0,1.0
2023-03-22,19.34,19.41,18.875,18.89,18.89,2236616,0.0,1.0
2023-03-21,18.95,19.325,18.935,19.29,19.29,2225495,0.0,1.0
2023-03-20,18.6,18.915,18.52,18.78,18.78,2247537,0.0,1.0
2023-03-17,18.87,18.9,18.24,18.5,18.5,3321024,0.0,1.0
2023-03-16,18.27,19.2,18.24,19.02,19.02,2280642,0.0,1.0
2023-03-15,18.68,18.73,18.23,18.47,18.47,2899473,0.0,1.0
2023-03-14,19.36,19.54,18.81,19.13,19.13,3590606,0.0,1.0
2023-03-13,19.26,19.31,18.64,18.78,18.78,3646395,0.0,1.0
2023-03-10,20.01,20.07,19.505,19.61,19.61,2583693,0.0,1.0
2023-03-09,20.8,20.82,20.025,20.04,20.04,1845304,0.0,1.0
2023-03-08,20.98,21.07,20.56,20.83,20.83,1327251,0.0,1.0
2023-03-07,21.24,21.49,20.97,21.08,21.08,1320314,0.0,1.0
2023-03-06,21.36,21.615,21.21,21.32,21.32,1229818,0.0,1.0
2023-03-03,21.38,21.63,21.12,21.36,21.36,1418160,0.0,1.0
2023-03-02,21.14,21.28,20.85,21.26,21.26,1441972,0.0,1.0
2023-03-01,21.6,21.71,21.325,21.4,21.4,1312485,0.0,1.0
2023-02-28,21.72,21.96,21.485,21.57,21.57,1635018,0.0,1.0
2023-02-27,21.77,21.95,21.62,21.71,21.71,1777713,0.0,1.0
2023-02-24,21.94,22.14,21.445,21.59,21.59,1847631,0.0,1.0
2023-02-23,22.37,22.54,22.105,22.39,22.39,1801032,0.0,1.0
2023-02-22,22.22,22.81,22.14,22.24,22.24,2291504,0.0,1.0
2023-02-21,21.4,22.745,21.38,22.22,22.22,3118943,0.0,1.0
2023-02-17,22.3,22.35,21.595,21.89,21.89,4299979,0.0,1.0
2023-02-16,23.854,24.11,22.335,22.57,22.57,6033870,0.0,1.0
2023-02-15,26.935,27.3,24.9408,25.2,25.2,8681480,0.0,1.0
2023-02-14,24.26,25.19,23.96,25.13,25.13,3530320,0.0,1.0
2023-02-13,24.1,24.515,23.98,24.42,24.42,2451717,0.0,1.0
2023-02-10,24.845,25.01,23.8,24.06,24.06,2805407,0.0,1.0
2023-02-09,25.53,25.8499,25.22,25.32,25.32,3016000,0.0,1.0
2023-02-08,25.94,26.15,24.915,25.09,25.09,4825024,0.0,1.0
2023-02-07,23.9,24.26,23.506,24.17,24.17,1577485,0.0,1.0
2023-02-06,23.71,24.0398,23.5601,23.71,23.71,1989600,0.0,1.0
2023-02-03,24.072,24.535,23.785,23.93,23.93,2670767,0.0,1.0
2023-02-02,24.16,25.27,24.08,24.61,24.61,3618237,0.0,1.0
2023-02-01,23.35,24.015,23.19,23.8,23.8,3842546,0.0,1.0
2023-01-31,22.98,23.3,22.89,23.3,23.3,1433016,0.0,1.0
2023-01-30,23.04,23.34,22.91,22.92,22.92,1420481,0.0,1.0
2023-01-27,23.08,23.465,23.075,23.37,23.37,1002709,0.0,1.0
2023-01-26,23.3,23.44,22.71,23.08,23.08,1305511,0.0,1.0
2023-01-25,22.5,23.015,22.37,22.98,22.98,1545491,0.0,1.0
2023-01-24,22.9,23.06,22.63,22.74,22.74,1774697,0.0,1.0
2023-01-23,22.78,23.03,22.68,22.96,22.96,1320241,0.0,1.0
2023-01-20,22.0,22.755,21.71,22.67,22.67,2012366,0.0,1.0
2023-01-19,21.27,22.0,21.27,21.79,21.79,1891796,0.0,1.0
2023-01-18,21.99,22.3,21.675,21.68,21.68,1922217,0.0,1.0
2023-01-17,21.39,21.805,21.24,21.69,21.69,1763265,0.0,1.0
2023-01-13,20.9,21.36,20.83,21.35,21.35,1038117,0.0,1.0
2023-01-12,20.8,21.05,20.37,21.03,21.03,1397989,0.0,1.0
2023-01-11,20.49,20.94,20.3533,20.63,20.63,1468631,0.0,1.0
2023-01-10,20.27,20.67,20.23,20.58,20.58,1539373,0.0,1.0
2023-01-09,19.92,20.53,19.82,20.22,20.22,3156788,0.0,1.0
2023-01-06,19.53,19.67,19.41,19.64,19.64,1598083,0.0,1.0
2023-01-05,19.12,19.57,19.01,19.38,19.38,2568506,0.0,1.0
2023-01-04,18.5,19.23,18.43,19.21,19.21,1977417,0.0,1.0
2023-01-03,18.23,18.45,18.0008,18.31,18.31,1808348,0.0,1.0
2022-12-30,17.61,18.0,17.5,17.98,17.98,1395735,0.0,1.0
2022-12-29,17.39,17.9,17.36,17.86,17.86,1593377,0.0,1.0
2022-12-28,17.48,17.66,17.2,17.26,17.26,1794613,0.0,1.0
2022-12-27,17.65,17.82,17.49,17.61,17.61,1035770,0.0,1.0
2022-12-23,17.48,17.855,17.34,17.85,17.85,1315356,0.0,1.0
2022-12-22,17.68,17.68,17.18,17.48,17.48,1620722,0.0,1.0
2022-12-21,17.66,18.05,17.63,17.8,17.8,1547772,0.0,1.0
2022-12-20,17.16,17.575,17.16,17.49,17.49,1584626,0.0,1.0
2022-12-19,17.94,17.94,17.145,17.26,17.26,2337369,0.0,1.0
2022-12-16,18.0,18.25,17.79,18.0,18.0,3789847,0.0,1.0
2022-12-15,18.37,18.5,18.0,18.16,18.16,3119655,0.0,1.0
2022-12-14,18.92,18.97,18.35,18.68,18.68,3109298,0.0,1.0
2022-12-13,19.33,19.4,18.61,18.93,18.93,2950182,0.0,1.0
2022-12-12,18.44,18.64,18.24,18.56,18.56,1656828,0.0,1.0
2022-12-09,18.62,18.79,18.41,18.49,18.49,2578558,0.0,1.0
2022-12-08,17.94,18.9,17.94,18.64,18.64,3097648,0.0,1.0
2022-12-07,18.036,18.28,17.53,17.8,17.8,4200697,0.0,1.0
2022-12-06,19.6,19.9,18.955,19.02,19.02,1693291,0.0,1.0
2022-12-05,20.22,20.3794,19.515,19.58,19.58,1316116,0.0,1.0
2022-12-02,20.45,20.51,20.14,20.31,20.31,1164275,0.0,1.0
2022-12-01,20.32,20.995,20.26,20.62,20.62,1741059,0.0,1.0
2022-11-30,19.68,20.42,19.42,20.39,20.39,1721188,0.0,1.0
2022-11-29,19.65,19.91,19.455,19.58,19.58,1436263,0.0,1.0
2022-11-28,19.61,19.94,19.3,19.45,19.45,1869194,0.0,1.0
2022-11-25,19.52,19.96,19.455,19.83,19.83,834047,0.0,1.0
2022-11-23,19.57,19.87,19.41,19.64,19.64,1310908,0.0,1.0
2022-11-22,19.23,19.56,18.6799,19.54,19.54,1764395,0.0,1.0
2022-11-21,19.66,19.99,19.06,19.09,19.09,2537445,0.0,1.0
2022-11-18,20.6,20.6,19.67,19.91,19.91,1991795,0.0,1.0
2022-11-17,20.05,20.5,19.845,20.26,20.26,2122946,0.0,1.0
2022-11-16,21.0,21.08,20.28,20.34,20.34,3473663,0.0,1.0
2022-11-15,21.93,22.16,21.11,21.33,21.33,3467819,0.0,1.0
2022-11-14,21.92,22.63,21.48,21.52,21.52,2141217,0.0,1.0
2022-11-11,21.08,22.18,21.08,22.17,22.17,3160919,0.0,1.0
2022-11-10,20.7,20.9675,20.3,20.86,20.86,4694374,0.0,1.0
2022-11-09,19.43,20.56,19.04,19.91,19.91,6641910,0.0,1.0
2022-11-08,18.41,19.99,18.0,19.68,19.68,14842446,0.0,1.0
2022-11-07,23.98,24.03,22.82,23.8,23.8,3718280,0.0,1.0
2022-11-04,23.68,24.31,23.22,23.72,23.72,2623733,0.0,1.0
2022-11-03,22.52,23.43,22.39,23.17,23.17,1867729,0.0,1.0
2022-11-02,23.6,23.7,22.68,22.74,22.74,2188307,0.0,1.0
2022-11-01,24.25,24.68,23.91,23.93,23.93,1492530,0.0,1.0
2022-10-31,23.6,23.99,23.55,23.62,23.62,1576327,0.0,1.0
2022-10-28,23.43,23.87,22.89,23.49,23.49,1706180,0.0,1.0
2022-10-27,23.72,24.05,23.37,23.43,23.43,1008819,0.0,1.0
2022-10-26,23.77,24.34,23.38,23.55,23.55,1544949,0.0,1.0
2022-10-25,23.72,24.305,23.72,24.01,24.01,3265153,0.0,1.0
2022-10-24,24.5,24.5,23.7,23.99,23.99,1781884,0.0,1.0
2022-10-21,23.42,24.44,23.12,24.44,24.44,1711150,0.0,1.0
2022-10-20,23.56,24.6,23.49,23.68,23.68,2197550,0.0,1.0
2022-10-19,23.85,24.19,23.305,23.61,23.61,2914354,0.0,1.0
2022-10-18,23.94,24.4,23.59,24.39,24.39,2275893,0.0,1.0
2022-10-17,22.59,23.34,22.52,23.3,23.3,2466462,0.0,1.0
2022-10-14,23.1,23.31,22.17,22.21,22.21,1229542,0.0,1.0
2022-10-13,22.63,23.12,21.91,22.67,22.67,2380954,0.0,1.0
2022-10-12,21.98,22.96,21.83,22.94,22.94,2166110,0.0,1.0
2022-10-11,22.53,22.65,21.73,22.17,22.17,1593883,0.0,1.0
2022-10-10,22.85,22.97,22.1,22.31,22.31,934161,0.0,1.0
2022-10-07,22.84,23.125,22.51,22.88,22.88,1214590,0.0,1.0
2022-10-06,23.23,23.56,22.78,23.26,23.26,1486998,0.0,1.0
2022-10-05,23.2,23.65,22.68,23.31,23.31,1680446,0.0,1.0
2022-10-04,22.69,23.68,22.65,23.62,23.62,1514654,0.0,1.0
2022-10-03,22.28,22.65,21.42,22.0,22.0,1685762,0.0,1.0
2022-09-30,22.13,22.83,22.04,22.08,22.08,1185920,0.0,1.0
2022-09-29,22.49,22.695,22.005,22.37,22.37,1326704,0.0,1.0
2022-09-28,22.35,23.04,22.08,22.99,22.99,1461963,0.0,1.0
2022-09-27,22.3,22.76,21.99,22.29,22.29,1198287,0.0,1.0
2022-09-26,22.02,22.7,21.81,21.84,21.84,2271013,0.0,1.0
2022-09-23,22.05,22.53,21.58,22.06,22.06,1871822,0.0,1.0
2022-09-22,23.67,23.83,22.29,22.46,22.46,1998291,0.0,1.0
2022-09-21,24.62,24.63,22.9101,23.53,23.53,2551072,0.0,1.0
2022-09-20,24.31,25.095,24.25,24.62,24.62,1233192,0.0,1.0
2022-09-19,23.83,24.46,23.78,24.32,24.32,1373136,0.0,1.0
2022-09-16,25.35,25.45,24.275,24.39,24.39,2742423,0.0,1.0
2022-09-15,25.5,26.86,25.5,25.86,25.86,1515471,0.0,1.0
2022-09-14,25.35,25.83,24.9,25.82,25.82,1561179,0.0,1.0
2022-09-13,24.92,25.545,24.68,25.25,25.25,1999341,0.0,1.0
2022-09-12,25.59,25.91,25.46,25.66,25.66,1638511,0.0,1.0
2022-09-09,24.84,25.3,24.73,25.26,25.26,1594051,0.0,1.0
2022-09-08,24.04,24.64,23.795,24.52,24.52,1434176,0.0,1.0
2022-09-07,23.36,24.145,23.36,24.08,24.08,1422424,0.0,1.0
2022-09-06,23.5,23.705,22.82,23.47,23.47,1374940,0.0,1.0
2022-09-02,23.76,24.01,23.21,23.4,23.4,1180684,0.0,1.0
2022-09-01,23.62,23.62,22.64,23.51,23.51,1611018,0.0,1.0
2022-08-31,24.2,24.36,23.73,23.8,23.8,1483535,0.0,1.0
2022-08-30,24.69,24.95,23.64,23.69,23.69,1936598,0.0,1.0
2022-08-29,24.63,24.99,24.405,24.58,24.58,1437383,0.0,1.0
2022-08-26,25.71,25.95,24.915,25.04,25.04,1371039,0.0,1.0
2022-08-25,25.61,26.03,25.44,25.61,25.61,1128261,0.0,1.0
2022-08-24,25.0,25.39,24.9,25.16,25.16,1336537,0.0,1.0
2022-08-23,25.57,25.74,25.11,25.14,25.14,1615849,0.0,1.0
2022-08-22,25.75,25.86,25.205,25.32,25.32,1572545,0.0,1.0
2022-08-19,26.62,26.75,26.205,26.36,26.36,1277891,0.0,1.0
2022-08-18,27.3,27.35,26.6,27.15,27.15,1450556,0.0,1.0
2022-08-17,27.44,27.66,27.06,27.32,27.32,1655010,0.0,1.0
2022-08-16,27.13,28.05,26.94,28.0,28.0,1766811,0.0,1.0
2022-08-15,26.98,27.435,26.71,27.26,27.26,1579318,0.0,1.0
2022-08-12,26.4,27.47,26.26,27.34,27.34,2019732,0.0,1.0
2022-08-11,26.46,26.92,25.925,26.05,26.05,2357194,0.0,1.0
2022-08-10,25.58,26.3432,25.58,26.07,26.07,2823231,0.0,1.0
2022-08-09,24.65,25.11,24.61,24.95,24.95,2682546,0.0,1.0
2022-08-08,24.45,25.395,24.14,24.84,24.84,3449924,0.0,1.0
2022-08-05,20.75,24.32,20.74,23.86,23.86,7865069,0.0,1.0
2022-08-04,20.13,20.51,20.0311,20.06,20.06,2253785,0.0,1.0
2022-08-03,19.57,20.265,19.51,20.17,20.17,1636128,0.0,1.0
2022-08-02,18.64,19.67,18.61,19.43,19.43,1840179,0.0,1.0
2022-08-01,18.73,19.055,18.27,18.92,18.92,1857921,0.0,1.0
2022-07-29,18.92,19.08,18.69,19.01,19.01,1561509,0.0,1.0
2022-07-28,19.2,19.48,18.47,19.02,19.02,1941547,0.0,1.0
2022-07-27,18.42,19.25,18.38,19.2,19.2,1798552,0.0,1.0
2022-07-26,18.7,18.7,17.98,17.98,17.98,1649031,0.0,1.0
2022-07-25,18.48,18.86,18.14,18.83,18.83,1364022,0.0,1.0
2022-07-22,18.73,18.95,18.295,18.48,18.48,1745453,0.0,1.0
2022-07-21,19.0,19.08,18.42,18.78,18.78,1447955,0.0,1.0
2022-07-20,19.09,19.475,18.89,19.32,19.32,1697487,0.0,1.0
2022-07-19,18.38,19.095,18.38,19.04,19.04,1738218,0.0,1.0
2022-07-18,17.83,18.65,17.83,18.1,18.1,3250108,0.0,1.0
2022-07-15,17.45,17.6,16.87,17.34,17.34,2295093,0.0,1.0
2022-07-14,17.55,17.69,17.17,17.21,17.21,1130414,0.0,1.0
2022-07-13,17.28,17.84,17.04,17.8,17.8,1311086,0.0,1.0
2022-07-12,17.6,18.0,17.53,17.75,17.75,1253059,0.0,1.0
2022-07-11,18.0,18.13,17.33,17.62,17.62,1581071,0.0,1.0
2022-07-08,18.53,18.742,18.01,18.4,18.4,1630733,0.0,1.0
2022-07-07,18.49,18.93,18.44,18.71,18.71,1484840,0.0,1.0
2022-07-06,18.86,19.09,17.96,18.17,18.17,1936571,0.0,1.0
2022-07-05,17.99,18.835,17.53,18.82,18.82,1990956,0.0,1.0
2022-07-01,17.78,18.48,17.7,18.47,18.47,1675768,0.0,1.0
2022-06-30,18.09,18.35,17.435,17.8,17.8,2809432,0.0,1.0
2022-06-29,18.73,18.73,17.71,18.4,18.4,2462971,0.0,1.0
2022-06-28,19.6,20.43,18.9,18.91,18.91,1794659,0.0,1.0
2022-06-27,19.36,19.62,19.06,19.36,19.36,2329514,0.0,1.0
2022-06-24,18.51,19.34,18.41,19.32,19.32,4042516,0.0,1.0
2022-06-23,18.49,18.78,18.001,18.3,18.3,2241395,0.0,1.0
2022-06-22,18.51,18.9184,18.37,18.4,18.4,2619657,0.0,1.0
2022-06-21,19.7,19.895,18.75,18.78,18.78,2579408,0.0,1.0
2022-06-17,18.48,19.84,18.45,19.4,19.4,3839879,0.0,1.0
2022-06-16,19.24,19.47,18.1001,18.29,18.29,4863459,0.0,1.0
2022-06-15,19.81,20.36,19.55,20.0,20.0,2565666,0.0,1.0
2022-06-14,20.01,20.02,19.13,19.53,19.53,2502598,0.0,1.0
2022-06-13,21.2,21.37,19.68,19.73,19.73,4731710,0.0,1.0
2022-06-10,22.77,23.2,22.025,22.11,22.11,2881024,0.0,1.0
2022-06-09,24.24,24.34,23.28,23.33,23.33,1695018,0.0,1.0
2022-06-08,24.58,24.79,24.15,24.43,24.43,1584485,0.0,1.0
2022-06-07,24.38,24.855,24.34,24.63,24.63,1536550,0.0,1.0
2022-06-06,24.79,25.15,24.56,24.87,24.87,1101189,0.0,1.0
2022-06-03,24.72,24.9,24.33,24.55,24.55,1259181,0.0,1.0
2022-06-02,24.05,25.16,23.86,25.13,25.13,1526533,0.0,1.0
2022-06-01,24.955,25.52,23.79,24.23,24.23,3681837,0.0,1.0
2022-05-31,25.31,25.51,24.49,24.84,24.84,2748463,0.0,1.0
2022-05-27,25.38,26.02,25.21,25.59,25.59,1965147,0.0,1.0
2022-05-26,23.7,25.61,23.7,25.17,25.17,2760400,0.0,1.0
2022-05-25,21.95,23.54,21.89,23.45,23.45,1867489,0.0,1.0
2022-05-24,23.11,23.11,21.92,22.11,22.11,2787287,0.0,1.0
2022-05-23,24.76,24.76,23.36,23.52,23.52,2138720,0.0,1.0
2022-05-20,25.49,25.49,24.04,24.65,24.65,1580605,0.0,1.0
2022-05-19,24.69,25.59,24.64,25.04,25.04,1845065,0.0,1.0
2022-05-18,25.08,25.86,24.77,24.89,24.89,1482249,0.0,1.0
2022-05-17,24.86,25.75,24.635,25.37,25.37,1934866,0.0,1.0
2022-05-16,24.82,25.28,24.13,24.2,24.2,1511950,0.0,1.0
2022-05-13,23.4,25.12,23.17,24.77,24.77,3605304,0.0,1.0
2022-05-12,22.73,23.58,22.33,22.81,22.81,2181294,0.0,1.0
2022-05-11,22.86,24.13,22.65,22.84,22.84,3110696,0.0,1.0
2022-05-10,21.73,22.83,20.875,22.62,22.62,3568430,0.0,1.0
2022-05-09,22.44,22.77,21.13,21.21,21.21,3801495,0.0,1.0
2022-05-06,25.18,25.53,22.83,22.87,22.87,3598955,0.0,1.0
2022-05-05,26.18,27.43,25.13,25.8,25.8,6500354,0.0,1.0
2022-05-04,24.92,24.99,23.81,24.55,24.55,2751644,0.0,1.0
2022-05-03,25.28,25.36,24.49,24.79,24.79,2136466,0.0,1.0
2022-05-02,25.51,25.82,24.65,25.28,25.28,2144409,0.0,1.0
2022-04-29,26.0,26.68,25.595,25.67,25.67,1515142,0.0,1.0
2022-04-28,26.08,26.48,25.29,26.36,26.36,1657377,0.0,1.0
2022-04-27,24.68,25.635,24.68,25.54,25.54,1608792,0.0,1.0
2022-04-26,25.88,26.03,24.88,24.94,24.94,1613253,0.0,1.0
2022-04-25,25.435,26.165,25.26,26.09,26.09,1247697,0.0,1.0
2022-04-22,26.0,26.3051,25.42,25.73,25.73,2049240,0.0,1.0
2022-04-21,27.67,27.94,26.21,26.28,26.28,2222217,0.0,1.0
2022-04-20,27.7,27.785,26.655,26.7,26.7,1470370,0.0,1.0
2022-04-19,26.79,27.92,26.58,27.85,27.85,1614494,0.0,1.0
2022-04-18,26.79,27.23,26.55,26.73,26.73,1419117,0.0,1.0
2022-04-14,26.35,27.47,26.35,26.83,26.83,1511861,0.0,1.0
2022-04-13,24.92,26.23,24.91,26.2,26.2,1420708,0.0,1.0
2022-04-12,25.46,25.48,24.47,24.68,24.68,1501055,0.0,1.0
2022-04-11,25.05,25.87,24.8,25.02,25.02,1525396,0.0,1.0
2022-04-08,25.47,25.76,25.235,25.3,25.3,943572,0.0,1.0
2022-04-07,26.03,26.17,25.1278,25.7,25.7,1083490,0.0,1.0
2022-04-06,26.74,26.74,25.8,26.04,26.04,1796836,0.0,1.0
2022-04-05,28.23,28.28,26.92,27.1,27.1,1606445,0.0,1.0
2022-04-04,27.6,28.1,27.32,28.08,28.08,1192515,0.0,1.0
2022-04-01,27.46,27.79,27.165,27.4,27.4,1330821,0.0,1.0
2022-03-31,27.23,27.68,27.11,27.12,27.12,1254912,0.0,1.0
2022-03-30,27.3,27.83,26.94,27.08,27.08,1044809,0.0,1.0
2022-03-29,26.96,27.999,26.79,27.67,27.67,2056253,0.0,1.0
2022-03-28,26.4,26.57,25.68,26.22,26.22,1094719,0.0,1.0
2022-03-25,26.29,26.56,25.83,26.28,26.28,1063094,0.0,1.0
2022-03-24,25.73,26.27,25.23,26.24,26.24,1029071,0.0,1.0
2022-03-23,25.6,26.04,25.345,25.55,25.55,1185300,0.0,1.0
2022-03-22,25.19,26.12,25.07,25.91,25.91,1910699,0.0,1.0
2022-03-21,25.32,25.36,24.44,24.93,24.93,1294434,0.0,1.0
2022-03-18,24.74,25.52,24.63,25.38,25.38,1755184,0.0,1.0
2022-03-17,25.0,25.095,24.17,24.92,24.92,2126299,0.0,1.0
2022-03-16,24.56,25.6,24.52,25.46,25.46,2266077,0.0,1.0
2022-03-15,24.04,24.25,23.43,24.08,24.08,2301631,0.0,1.0
2022-03-14,23.43,24.21,23.38,23.73,23.73,2019678,0.0,1.0
2022-03-11,24.51,24.56,23.52,23.55,23.55,1809810,0.0,1.0
2022-03-10,23.14,24.38,23.06,24.02,24.02,1764729,0.0,1.0
2022-03-09,24.1,24.51,23.57,23.81,23.81,3362760,0.0,1.0
2022-03-08,21.0,23.515,20.72,23.08,23.08,5162411,0.0,1.0
2022-03-07,21.43,21.8,20.25,20.65,20.65,5773375,0.0,1.0
2022-03-04,23.0,23.04,21.38,21.58,21.58,4061852,0.0,1.0
2022-03-03,24.78,24.84,22.995,23.21,23.21,2241463,0.0,1.0
2022-03-02,23.89,24.86,23.83,24.75,24.75,2024932,0.0,1.0
2022-03-01,25.19,25.28,23.38,23.68,23.68,3730507,0.0,1.0
2022-02-28,26.04,26.31,25.08,25.44,25.44,2443265,0.0,1.0
2022-02-25,27.1,27.275,25.825,26.39,26.39,2549130,0.0,1.0
2022-02-24,24.711,26.76,24.67,26.69,26.69,4778128,0.0,1.0
2022-02-23,27.41,27.74,26.56,26.58,26.58,1910927,0.0,1.0
2022-02-22,27.64,27.86,26.835,27.12,27.12,2401253,0.0,1.0
2022-02-18,28.2,29.43,27.7,27.97,27.97,4136116,0.0,1.0
2022-02-17,26.74,28.91,26.55,28.5,28.5,5252553,0.0,1.0
2022-02-16,29.83,30.25,29.22,29.23,29.23,3918068,0.0,1.0
2022-02-15,29.09,30.21,28.91,30.07,30.07,2578079,0.0,1.0
2022-02-14,28.64,29.45,28.13,28.37,28.37,1689287,0.0,1.0
2022-02-11,29.62,30.48,28.48,28.61,28.61,2989553,0.0,1.0
2022-02-10,29.14,30.08,28.82,29.34,29.34,2296124,0.0,1.0
2022-02-09,28.41,29.41,28.41,29.4,29.4,2058156,0.0,1.0
2022-02-08,27.91,28.35,27.46,28.0,28.0,1860442,0.0,1.0
2022-02-07,27.36,28.02,27.0,27.87,27.87,2255679,0.0,1.0
2022-02-04,26.6,27.35,26.2,27.05,27.05,2141237,0.0,1.0
2022-02-03,26.92,27.64,26.445,26.54,26.54,1611563,0.0,1.0
2022-02-02,27.92,27.92,26.99,27.68,27.68,1983582,0.0,1.0
2022-02-01,27.2,27.96,27.06,27.66,27.66,2663790,0.0,1.0
2022-01-31,25.78,27.39,25.6,27.15,27.15,3154068,0.0,1.0
2022-01-28,25.1,25.86,24.36,25.85,25.85,2358820,0.0,1.0
2022-01-27,26.315,26.74,25.05,25.1,25.1,2725128,0.0,1.0
2022-01-26,27.36,27.58,25.85,26.05,26.05,4191118,0.0,1.0
2022-01-25,26.04,26.895,25.77,26.66,26.66,2315229,0.0,1.0
2022-01-24,26.6983,26.75,24.505,26.68,26.68,5198495,0.0,1.0
2022-01-21,27.64,28.14,27.06,27.49,27.49,3110809,0.0,1.0
2022-01-20,28.11,29.44,27.91,27.98,27.98,1830899,0.0,1.0
2022-01-19,28.19,28.94,27.96,27.99,27.99,2550878,0.0,1.0
2022-01-18,28.43,29.11,28.02,28.14,28.14,2149014,0.0,1.0
2022-01-14,28.6,29.2,28.2,28.96,28.96,1835906,0.0,1.0
2022-01-13,28.92,29.62,28.645,28.76,28.76,2118139,0.0,1.0
2022-01-12,29.14,29.62,28.59,28.72,28.72,1635564,0.0,1.0
2022-01-11,28.54,29.635,28.26,29.15,29.15,2970066,0.0,1.0
2022-01-10,28.07,28.61,26.73,28.54,28.54,2880373,0.0,1.0
2022-01-07,27.99,28.51,27.675,28.23,28.23,1686504,0.0,1.0
2022-01-06,28.42,29.01,27.8,28.01,28.01,1839258,0.0,1.0
2022-01-05,28.91,29.42,28.2,28.27,28.27,2749337,0.0,1.0
2022-01-04,28.882,29.2,28.48,29.02,29.02,3753305,0.0,1.0
2022-01-03,27.68,28.5,27.595,28.45,28.45,2335959,0.0,1.0
2021-12-31,27.69,28.09,27.15,27.26,27.26,1707707,0.0,1.0
2021-12-30,27.21,27.96,27.115,27.6,27.6,1442511,0.0,1.0
2021-12-29,27.21,27.72,26.88,27.21,27.21,2201415,0.0,1.0
2021-12-28,27.0439,27.77,27.02,27.37,27.37,1437481,0.0,1.0
2021-12-27,27.09,27.41,26.79,27.24,27.24,1617710,0.0,1.0
2021-12-23,26.69,27.7,26.67,27.26,27.26,2130039,0.0,1.0
2021-12-22,26.48,27.1,26.16,26.73,26.73,1773222,0.0,1.0
2021-12-21,25.23,26.92,25.177,26.65,26.65,3577820,0.0,1.0
2021-12-20,24.89,25.34,24.24,24.71,24.71,2609877,0.0,1.0
2021-12-17,24.05,25.7,23.52,25.68,25.68,4323604,0.0,1.0
2021-12-16,25.12,25.4,23.74,24.09,24.09,2308574,0.0,1.0
2021-12-15,25.015,25.05,23.62,24.87,24.87,3270626,0.0,1.0
2021-12-14,25.11,25.7441,24.95,25.14,25.14,1935739,0.0,1.0
2021-12-13,26.0,26.0,25.13,25.37,25.37,2730243,0.0,1.0
2021-12-10,27.05,27.6,26.15,26.43,26.43,2414418,0.0,1.0
2021-12-09,26.95,27.3175,26.55,26.76,26.76,1876454,0.0,1.0
2021-12-08,27.05,28.15,26.8,27.19,27.19,3033268,0.0,1.0
