,ELV_Open,ELV_High,ELV_Low,ELV_Close,ELV_Adj Close,ELV_Volume,ELV_Dividend Amount,ELV_Split Coefficient
2019-03-11,295.21,297.0,292.58,295.97,276.148825248581,1404277,0.0,1.0
2019-03-08,291.0,296.59,290.07,295.04,275.281107549215,1822862,0.0,1.0
2019-03-07,300.24,301.3,286.82,291.42,271.90353973018,2409818,0.0,1.0
2019-03-06,299.31,299.31,293.24,294.46,274.739950274342,1557971,0.0,1.0
2019-03-05,294.36,300.6,290.01,298.69,278.686666261778,2481406,0.0,1.0
2019-03-04,307.62,308.99,291.22,292.59,272.995184577769,2751696,0.0,1.0
2019-03-01,303.87,308.81,303.09,307.68,287.074604022311,2124598,0.0,1.0
2019-02-28,305.35,309.59,297.7,300.73,280.590047021677,2766581,0.0,1.0
2019-02-27,315.15,315.97,304.23,306.07,285.572426069646,2618938,0.0,1.0
2019-02-26,313.22,317.56,313.22,317.42,296.162314121041,1496411,0.0,1.0
2019-02-25,317.64,317.99,314.15,314.4,293.344564172564,1665478,0.0,1.0
2019-02-22,311.3,317.21,309.55,316.79,295.574505356955,1247378,0.0,1.0
2019-02-21,313.21,313.21,308.86,311.3,290.452171841346,1024833,0.0,1.0
2019-02-20,311.11,313.68,310.05,312.95,291.991670985381,1092459,0.0,1.0
2019-02-19,311.0,312.58,310.32,311.6,290.732080776625,1021225,0.0,1.0
2019-02-15,310.87,311.84,308.78,311.58,290.71342018094,1153557,0.0,1.0
2019-02-14,305.67,309.27,304.01,308.17,287.5317886166,809731,0.0,1.0
2019-02-13,306.87,309.5,304.45,305.7,285.227205049468,1149531,0.0,1.0
2019-02-12,303.66,307.1,301.51,306.44,285.917647089824,1042419,0.0,1.0
2019-02-11,304.63,305.48,299.61,302.17,281.933609911017,1037636,0.0,1.0
2019-02-08,306.58,307.44,301.02,304.25,283.874311862286,1735505,0.0,1.0
2019-02-07,310.0,310.45,305.62,308.05,287.419825042488,1075949,0.0,1.0
2019-02-06,302.87,311.6,302.33,311.36,290.508153628402,1755265,0.0,1.0
2019-02-05,305.0,307.23,302.41,303.55,283.221191013301,1399927,0.0,1.0
2019-02-04,303.56,304.32,300.33,304.21,283.836990670915,1181065,0.0,1.0
2019-02-01,301.26,304.74,299.83,303.29,282.978603269392,2444227,0.0,1.0
2019-01-31,297.71,304.38,297.12,303.0,282.708024631956,3410536,0.0,1.0
2019-01-30,291.94,305.99,290.5,297.56,277.63234260556,4477954,0.0,1.0
2019-01-29,269.86,273.43,267.6,272.71,254.446552466603,1442097,0.0,1.0
2019-01-28,270.91,271.54,268.54,270.01,251.92737204909,1316636,0.0,1.0
2019-01-25,268.26,272.98,267.63,272.68,254.418561573075,2004888,0.0,1.0
2019-01-24,268.51,269.33,264.45,265.6,247.812710700487,1746908,0.0,1.0
2019-01-23,265.53,268.43,264.22,268.1,250.145285161146,1307705,0.0,1.0
2019-01-22,265.62,267.79,262.38,264.57,246.851690022695,1344233,0.0,1.0
2019-01-18,264.27,266.85,262.4,266.12,248.297886188304,1581191,0.0,1.0
2019-01-17,261.81,263.77,260.88,261.89,244.351170200868,1199576,0.0,1.0
2019-01-16,260.4,263.0,259.68,261.92,244.379161094396,1282962,0.0,1.0
2019-01-15,255.0,261.26,253.69,260.35,242.914304333101,1457421,0.0,1.0
2019-01-14,255.99,257.6,254.41,255.12,238.034558561401,1569620,0.0,1.0
2019-01-11,251.78,256.94,251.27,256.64,239.452763833482,1432412,0.0,1.0
2019-01-10,251.49,254.04,250.47,252.27,235.375423676249,1705520,0.0,1.0
2019-01-09,250.95,255.0,250.79,251.35,234.517036274726,1458034,0.0,1.0
2019-01-08,252.86,256.35,241.18,249.46,232.753609982468,3164842,0.0,1.0
2019-01-07,249.92,253.12,249.25,250.35,233.584006490462,1485363,0.0,1.0
2019-01-04,250.01,253.64,249.16,249.91,233.173473385386,1787334,0.0,1.0
2019-01-03,256.51,256.88,248.09,248.42,231.783259006833,2156578,0.0,1.0
2019-01-02,258.41,258.93,250.88,255.02,237.941255582975,2180275,0.0,1.0
2018-12-31,259.69,262.89,258.21,262.63,245.041612241223,978297,0.0,1.0
2018-12-28,262.24,263.08,258.02,259.08,241.729356507086,1004224,0.0,1.0
2018-12-27,256.95,260.88,250.71,260.88,243.408810118761,1449620,0.0,1.0
2018-12-26,249.49,259.67,248.2,259.4,242.027926038051,1624415,0.0,1.0
2018-12-24,250.1,251.68,246.57,249.0,232.324416281706,1013603,0.0,1.0
2018-12-21,250.74,259.13,248.89,251.96,235.086184443127,2980692,0.0,1.0
2018-12-20,257.0,257.71,250.06,252.11,235.226138910767,2777943,0.0,1.0
2018-12-19,259.15,263.48,255.465,257.61,240.357802724218,1807824,0.0,1.0
2018-12-18,267.25,268.91,256.0,259.36,241.99060484668,2249322,0.0,1.0
2018-12-17,268.21,271.43,265.05,266.69,248.829713165334,2178931,0.0,1.0
2018-12-14,279.61,281.6,271.68,275.58,257.12434794744,1307427,0.0,1.0
2018-12-13,280.07,282.76,278.64,280.45,261.668202996805,1444949,0.0,1.0
2018-12-12,280.33,282.97,278.18,278.56,259.904776704547,1221908,0.0,1.0
2018-12-11,279.75,282.9,274.78,276.24,257.740147605054,1367682,0.0,1.0
2018-12-10,280.0,280.99,270.36,276.66,258.132020114445,1696508,0.0,1.0
2018-12-07,285.87,288.32,278.81,280.53,261.742845379546,1675489,0.0,1.0
2018-12-06,289.67,291.64,274.97,287.41,268.162090295282,2292489,0.0,1.0
2018-12-04,296.2,300.57,291.57,292.92,273.303084406576,2707604,0.75,1.0
2018-12-03,292.95,297.23,291.33,296.25,275.704153490136,2139573,0.0,1.0
2018-11-30,293.12,294.41,287.95,290.07,269.952755452772,1707235,0.0,1.0
2018-11-29,290.94,293.75,290.66,292.17,271.907114009158,1288965,0.0,1.0
2018-11-28,283.02,292.95,283.02,291.3,271.097451178655,1317860,0.0,1.0
2018-11-27,279.66,282.68,276.29,282.08,262.51688646919,1591278,0.0,1.0
2018-11-26,283.73,286.32,281.07,281.33,261.81890127048,1679113,0.0,1.0
2018-11-23,277.86,282.27,276.4,280.74,261.269819580829,564696,0.0,1.0
2018-11-21,278.23,281.59,277.28,278.95,259.603961573243,924901,0.0,1.0
2018-11-20,280.0,282.12,276.48,277.86,258.589556417786,1051672,0.0,1.0
2018-11-19,286.82,287.86,279.34,281.79,262.246998859022,1579457,0.0,1.0
2018-11-16,284.15,288.94,283.49,286.33,266.472135928542,1378744,0.0,1.0
2018-11-15,279.06,284.89,276.86,284.14,264.434019148311,1945523,0.0,1.0
2018-11-14,281.77,283.91,275.76,280.1,260.674205544597,1537571,0.0,1.0
2018-11-13,282.9,284.59,278.32,280.25,260.813802584339,1109375,0.0,1.0
2018-11-12,287.21,288.24,282.23,282.67,263.065968158841,863342,0.0,1.0
2018-11-09,287.72,288.6,284.68,287.06,267.151508188619,918320,0.0,1.0
2018-11-08,289.01,289.53,285.08,287.37,267.440008737419,1763379,0.0,1.0
2018-11-07,274.68,290.84,274.21,289.94,269.831771351662,2393508,0.0,1.0
2018-11-06,268.86,273.38,268.86,272.01,253.145271867854,984428,0.0,1.0
2018-11-05,268.96,271.5,268.08,269.18,250.511541051391,1066195,0.0,1.0
2018-11-02,267.48,275.28,266.21,268.0,249.413377672089,1430850,0.0,1.0
2018-11-01,278.57,279.65,264.3,265.93,247.486938523651,2286917,0.0,1.0
2018-10-31,270.0,279.2,266.0,275.57,256.458374944394,2621609,0.0,1.0
2018-10-30,264.34,267.25,261.6,265.49,247.077453873742,1904065,0.0,1.0
2018-10-29,267.92,269.48,259.72,263.52,245.244079418466,2257641,0.0,1.0
2018-10-26,269.71,270.0,263.51,265.75,247.319422075961,1653673,0.0,1.0
2018-10-25,266.44,273.69,263.89,270.93,252.140173181713,1892976,0.0,1.0
2018-10-24,273.53,276.47,265.1,265.43,247.021615057845,1753646,0.0,1.0
2018-10-23,271.92,276.12,268.51,274.09,255.081017485608,1654854,0.0,1.0
2018-10-22,279.26,280.51,272.79,275.73,256.607278453452,955137,0.0,1.0
2018-10-19,281.09,283.06,278.51,279.15,259.790090959566,1054133,0.0,1.0
2018-10-18,279.68,282.55,277.91,281.19,261.688610700055,903811,0.0,1.0
2018-10-17,276.92,281.4,275.7,279.58,260.190269140159,1067941,0.0,1.0
2018-10-16,270.93,279.08,270.0,278.42,259.110718699489,1417750,0.0,1.0
2018-10-15,270.99,271.93,267.32,267.38,248.836376574489,1305360,0.0,1.0
2018-10-12,269.49,272.91,267.72,271.41,252.586883708887,1326724,0.0,1.0
2018-10-11,272.35,274.59,266.03,268.52,249.897314076527,2016087,0.0,1.0
2018-10-10,279.05,279.53,272.05,272.65,253.740885904086,1997649,0.0,1.0
2018-10-09,277.42,280.43,275.22,279.18,259.818010367514,923812,0.0,1.0
2018-10-08,275.95,277.99,274.61,277.39,258.152152359928,833343,0.0,1.0
2018-10-05,275.66,277.98,274.31,275.92,256.784101370458,655946,0.0,1.0
2018-10-04,276.41,276.88,273.22,274.99,255.918599724059,693866,0.0,1.0
2018-10-03,276.92,277.2,275.31,276.24,257.081908388574,707198,0.0,1.0
2018-10-02,276.3,277.85,275.05,276.12,256.97023075678,922529,0.0,1.0
2018-10-01,274.76,278.11,273.77,276.2,257.044682511309,1015399,0.0,1.0
2018-09-28,271.61,274.22,269.96,274.05,255.043791608343,1053791,0.0,1.0
2018-09-27,270.0,273.22,269.65,271.64,252.800932503158,916891,0.0,1.0
2018-09-26,270.0,271.53,268.87,269.46,250.772122192243,786567,0.0,1.0
2018-09-25,273.73,274.33,269.7,270.25,251.507333268216,1172389,0.0,1.0
2018-09-24,271.9,274.69,270.6,273.23,254.280661124421,1046988,0.0,1.0
2018-09-21,274.22,276.0,272.52,272.52,253.619901802976,2717025,0.0,1.0
2018-09-20,272.35,275.07,272.09,274.12,255.108936893556,1267682,0.0,1.0
2018-09-19,271.76,272.66,270.4,271.85,252.996368358796,1101001,0.0,1.0
2018-09-18,269.29,272.7,268.99,270.97,252.177399058977,1080704,0.0,1.0
2018-09-17,272.17,274.0,269.3,269.63,250.930332170617,969962,0.0,1.0
2018-09-14,270.2,272.26,269.77,270.78,252.000576141971,1030157,0.0,1.0
2018-09-13,267.47,270.88,265.95,270.34,251.591091492062,1204380,0.0,1.0
2018-09-12,263.75,267.81,263.69,266.34,247.868503765612,873736,0.0,1.0
2018-09-11,261.94,264.28,260.8,264.17,245.848999924014,1294183,0.0,1.0
2018-09-10,267.73,269.04,261.76,262.59,244.378577772066,1984500,0.0,1.0
2018-09-07,269.87,273.14,269.36,271.9,253.042900705377,1824158,0.75,1.0
2018-09-06,267.78,272.36,267.04,270.89,251.409467713477,1502644,0.0,1.0
2018-09-05,267.39,268.28,265.22,267.85,248.588083454741,2044965,0.0,1.0
2018-09-04,264.17,266.11,262.71,263.7,244.736522706796,1164233,0.0,1.0
2018-08-31,264.32,265.39,263.18,264.73,245.692452241828,1149092,0.0,1.0
2018-08-30,267.02,267.02,264.31,265.01,245.952316581448,769418,0.0,1.0
2018-08-29,266.96,268.13,265.79,267.13,247.919860867146,650338,0.0,1.0
2018-08-28,267.26,267.71,266.3,266.71,247.530064357715,691508,0.0,1.0
2018-08-27,266.38,266.87,264.71,266.23,247.084582632652,815482,0.0,1.0
2018-08-24,264.35,266.0,263.89,265.38,246.295708744518,883617,0.0,1.0
2018-08-23,262.79,265.56,262.35,264.28,245.274813124581,761859,0.0,1.0
2018-08-22,262.81,263.47,260.81,262.94,244.031176642112,661241,0.0,1.0
2018-08-21,262.79,263.78,261.9,262.6,243.715627086858,727735,0.0,1.0
2018-08-20,263.95,263.96,262.41,263.17,244.244636635371,870136,0.0,1.0
2018-08-17,266.92,267.3,263.86,263.95,244.9685444386,940075,0.0,1.0
2018-08-16,265.65,268.04,264.48,266.53,247.363008710816,1073732,0.0,1.0
2018-08-15,263.91,265.06,262.29,264.17,245.172723562587,913749,0.0,1.0
2018-08-14,263.17,266.0,263.01,264.97,245.91519310436,931436,0.0,1.0
2018-08-13,260.85,264.55,260.05,262.94,244.031176642112,913581,0.0,1.0
2018-08-10,260.24,262.14,259.15,260.04,241.339724553186,700464,0.0,1.0
2018-08-09,260.46,263.24,260.46,261.13,242.351339303851,697132,0.0,1.0
2018-08-08,258.78,260.87,257.37,260.54,241.803768016794,772325,0.0,1.0
2018-08-07,258.13,259.56,257.76,257.97,239.418584613849,591417,0.0,1.0
2018-08-06,257.14,259.21,256.93,258.13,239.567078522204,808692,0.0,1.0
2018-08-03,256.54,258.59,254.42,257.95,239.400022875305,767482,0.0,1.0
2018-08-02,251.39,257.08,251.3,256.53,238.082139438659,938842,0.0,1.0
2018-08-01,255.0,256.38,250.01,252.27,234.12848912872,1328436,0.0,1.0
2018-07-31,251.96,253.67,251.18,253.0,234.805992585587,1336643,0.0,1.0
2018-07-30,249.23,253.89,249.23,252.21,234.072803913087,1520602,0.0,1.0
2018-07-27,247.91,249.87,246.77,249.48,231.539126601788,1056433,0.0,1.0
2018-07-26,249.53,251.18,246.62,247.08,229.31171797647,999447,0.0,1.0
2018-07-25,247.4,248.75,240.29,247.93,230.100591864603,2442566,0.0,1.0
2018-07-24,249.43,250.0,245.21,246.08,228.383631049254,1468445,0.0,1.0
2018-07-23,248.39,251.09,247.69,248.83,230.935870099097,1012352,0.0,1.0
2018-07-20,246.16,249.29,246.01,248.52,230.64816315166,864192,0.0,1.0
2018-07-19,248.57,249.23,246.55,248.64,230.759533582926,947609,0.0,1.0
2018-07-18,246.1,249.41,245.85,248.63,230.750252713654,1090753,0.0,1.0
2018-07-17,243.53,247.02,242.0,246.03,228.337226702893,1388096,0.0,1.0
2018-07-16,250.43,250.43,247.5,248.28,230.425422289129,1027848,0.0,1.0
2018-07-13,250.18,250.92,249.71,250.51,232.49505613682,1015952,0.0,1.0
2018-07-12,250.86,252.41,249.97,250.58,232.560022221725,1451722,0.0,1.0
2018-07-11,249.02,252.05,247.45,249.58,231.631935294509,922327,0.0,1.0
2018-07-10,250.0,250.58,248.7,249.52,231.576250078876,1262934,0.0,1.0
2018-07-09,240.38,249.05,239.99,248.69,230.805937929287,1607248,0.0,1.0
2018-07-06,240.25,242.8,239.55,242.15,224.736249425296,803046,0.0,1.0
2018-07-05,239.72,241.76,238.17,240.05,222.787266878143,703346,0.0,1.0
2018-07-03,238.88,240.12,237.62,238.73,221.562192134218,569130,0.0,1.0
2018-07-02,237.97,238.45,235.38,238.27,221.135272147699,698015,0.0,1.0
2018-06-29,239.5,242.04,237.79,238.03,220.912531285167,1184721,0.0,1.0
2018-06-28,239.64,239.93,233.48,239.27,222.063359074915,1602460,0.0,1.0
2018-06-27,241.27,243.58,238.97,240.54,223.242029472479,1094639,0.0,1.0
2018-06-26,242.9,244.4,240.71,241.27,223.919532929346,1125666,0.0,1.0
2018-06-25,243.89,245.45,241.61,243.34,225.840672868683,1204654,0.0,1.0
2018-06-22,243.08,246.3,241.55,244.82,227.214241520962,1181186,0.0,1.0
2018-06-21,243.95,244.84,241.34,243.08,225.599370267607,804319,0.0,1.0
2018-06-20,244.0,245.57,242.69,243.95,226.406805894284,1268408,0.0,1.0
2018-06-19,242.32,245.47,242.21,244.49,226.907972834981,1362079,0.0,1.0
2018-06-18,244.72,246.82,243.03,244.04,226.490333717734,1614372,0.0,1.0
2018-06-15,241.04,245.66,239.81,245.16,227.529791076215,2479649,0.0,1.0
2018-06-14,236.96,242.62,236.89,241.74,224.355733785138,2480986,0.0,1.0
2018-06-13,232.5,236.95,232.0,236.3,219.306940901084,1709283,0.0,1.0
2018-06-12,231.97,232.65,226.23,231.68,215.019179297347,1464504,0.0,1.0
2018-06-11,228.11,234.22,226.75,232.33,215.622435800037,1458931,0.0,1.0
2018-06-08,229.63,229.78,226.81,228.3,211.882245483358,1016783,0.0,1.0
2018-06-07,227.85,230.5,227.26,229.59,213.079477619466,1448639,0.75,1.0
2018-06-06,227.59,228.6,225.56,227.86,210.78531636004,1099727,0.0,1.0
2018-06-05,225.26,228.5,224.7,227.87,210.794567010279,1253834,0.0,1.0
2018-06-04,222.56,225.46,221.43,225.24,208.361645997259,1237643,0.0,1.0
2018-06-01,222.78,223.77,220.8,221.5,204.90190280764,1697730,0.0,1.0
2018-05-31,231.43,231.43,221.26,221.42,204.827897605723,2424492,0.0,1.0
2018-05-30,230.27,232.45,229.0,231.58,214.226558249179,896817,0.0,1.0
2018-05-29,230.06,231.59,227.81,229.29,212.108159344306,924475,0.0,1.0
2018-05-25,231.03,233.71,230.13,232.39,214.975860918589,795573,0.0,1.0
2018-05-24,232.35,232.35,229.05,230.62,213.338495826176,678364,0.0,1.0
2018-05-23,233.35,234.28,230.0,232.06,214.670589460681,907214,0.0,1.0
2018-05-22,233.42,235.07,232.08,233.93,216.400461055491,919595,0.0,1.0
2018-05-21,232.62,234.39,232.62,233.65,216.141442848781,644578,0.0,1.0
2018-05-18,231.57,232.45,230.78,231.87,214.494827106128,899921,0.0,1.0
2018-05-17,232.13,233.0,230.86,231.79,214.420821904211,976048,0.0,1.0
2018-05-16,231.21,233.35,230.37,232.4,214.985111568828,818874,0.0,1.0
2018-05-15,231.99,234.12,230.07,230.87,213.569762082166,975817,0.0,1.0
2018-05-14,232.96,234.69,229.91,232.31,214.901855716672,1769048,0.0,1.0
2018-05-11,225.56,233.16,224.74,232.05,214.661338810442,1866376,0.0,1.0
2018-05-10,222.87,226.46,221.78,225.67,208.759423957562,1289004,0.0,1.0
2018-05-09,224.71,224.77,219.96,221.77,205.15167036411,1529175,0.0,1.0
2018-05-08,228.18,229.29,223.41,224.1,207.307071869942,1415740,0.0,1.0
2018-05-07,233.15,233.64,228.09,229.26,212.080407393587,1427821,0.0,1.0
2018-05-04,230.0,233.81,227.69,233.18,215.706662287519,1089160,0.0,1.0
2018-05-03,229.62,231.3,224.13,230.77,213.47725557977,1685701,0.0,1.0
2018-05-02,234.25,234.94,228.81,229.18,212.00640219167,1743183,0.0,1.0
2018-05-01,235.83,237.94,233.07,235.53,217.88056509383,1261074,0.0,1.0
2018-04-30,239.71,241.33,235.55,235.99,218.306095004853,1472573,0.0,1.0
2018-04-27,236.84,240.19,235.61,239.15,221.229300480574,2773210,0.0,1.0
2018-04-26,241.55,245.8,236.21,237.0,219.240410679055,3899333,0.0,1.0
2018-04-25,230.0,239.45,223.18,238.84,220.942530323145,3849489,0.0,1.0
2018-04-24,227.85,229.25,223.54,225.0,208.139630391508,2278188,0.0,1.0
2018-04-23,226.76,228.5,225.52,227.2,210.174773444225,1071269,0.0,1.0
2018-04-20,228.36,229.76,225.33,226.07,209.129449967147,1129901,0.0,1.0
2018-04-19,230.79,231.17,226.91,227.67,210.609554005487,1011060,0.0,1.0
2018-04-18,229.99,231.55,228.5,230.65,213.366247776894,1089769,0.0,1.0
2018-04-17,228.04,231.91,226.97,229.52,212.320924299817,2355286,0.0,1.0
2018-04-16,223.84,226.64,222.34,225.27,208.389397947977,1195665,0.0,1.0
2018-04-13,221.55,223.67,221.44,222.02,205.3829366201,987525,0.0,1.0
2018-04-12,221.92,224.19,220.33,220.46,203.939835182719,2027268,0.0,1.0
2018-04-11,223.31,224.58,219.34,220.32,203.810326079364,1355014,0.0,1.0
2018-04-10,225.1,226.18,222.94,224.95,208.09337714031,1417621,0.0,1.0
2018-04-09,225.65,227.76,222.59,222.87,206.169241890468,2151672,0.0,1.0
2018-04-06,228.59,230.17,222.43,224.78,207.936116086236,1786025,0.0,1.0
2018-04-05,229.34,231.31,227.64,230.73,213.440252978811,1227390,0.0,1.0
2018-04-04,224.4,229.0,224.17,228.42,211.303352773459,1572156,0.0,1.0
2018-04-03,221.75,228.34,220.24,227.51,210.461543601653,1648448,0.0,1.0
2018-04-02,221.36,224.64,217.49,220.13,203.634563724811,1935804,0.0,1.0
2018-03-29,222.66,223.48,219.37,219.7,203.236785764508,1633991,0.0,1.0
2018-03-28,220.21,223.06,219.55,221.48,204.883401507161,1509718,0.0,1.0
2018-03-27,221.74,223.72,218.16,219.44,202.996268858278,1332559,0.0,1.0
2018-03-26,217.58,221.34,217.58,221.08,204.513375497576,1586409,0.0,1.0
2018-03-23,219.15,219.76,215.52,215.63,199.471771116981,1455873,0.0,1.0
2018-03-22,224.78,225.61,218.31,218.85,202.45048049414,1534784,0.0,1.0
2018-03-21,229.65,229.65,225.98,225.99,209.05544476523,1301490,0.0,1.0
2018-03-20,228.45,230.91,227.85,229.98,212.74645421084,1310149,0.0,1.0
2018-03-19,228.18,229.15,226.19,227.99,210.905574813155,997474,0.0,1.0
2018-03-16,230.79,230.92,228.0,228.11,211.01658261603,1781528,0.0,1.0
2018-03-15,229.39,231.37,228.38,230.0,212.764955511319,1329676,0.0,1.0
2018-03-14,230.55,230.98,228.11,229.03,211.867642438076,1653495,0.0,1.0
2018-03-13,230.95,231.89,227.27,230.22,212.968469816591,1777942,0.0,1.0
2018-03-12,232.2,232.73,229.25,229.86,212.635446407964,1949840,0.0,1.0
2018-03-09,230.44,233.29,228.2,232.8,215.355137578413,1825377,0.0,1.0
2018-03-08,231.99,232.14,227.36,228.79,211.645626832325,1973118,0.75,1.0
2018-03-07,230.64,232.16,229.99,231.86,213.784765345224,972972,0.0,1.0
2018-03-06,232.31,233.39,230.05,232.75,214.605383136811,991771,0.0,1.0
2018-03-05,231.83,232.91,228.44,232.04,213.950732988467,1244494,0.0,1.0
2018-03-02,230.88,233.77,229.31,233.08,214.909657149422,989788,0.0,1.0
2018-03-01,234.65,236.65,229.3,232.04,213.950732988467,1498414,0.0,1.0
2018-02-28,237.47,239.69,235.34,235.38,217.030354813072,1282090,0.0,1.0
2018-02-27,238.88,240.77,237.04,237.21,218.717692519368,1283718,0.0,1.0
2018-02-26,235.43,238.66,234.35,238.22,219.648955406449,853525,0.0,1.0
2018-02-23,234.98,235.56,232.83,235.24,216.901268868328,1020386,0.0,1.0
2018-02-22,233.27,235.17,232.0,233.68,215.462882626896,1004446,0.0,1.0
2018-02-21,233.0,235.44,232.0,232.03,213.941512563842,955455,0.0,1.0
2018-02-20,233.28,234.85,231.62,232.22,214.116700631709,987946,0.0,1.0
2018-02-16,231.36,236.3,231.36,235.02,216.698419526588,1064380,0.0,1.0
2018-02-15,237.1,237.1,229.33,232.06,213.969173837716,1511372,0.0,1.0
2018-02-14,231.71,235.73,231.46,235.02,216.698419526588,1491591,0.0,1.0
2018-02-13,230.83,234.83,229.36,233.45,215.250812860531,1386533,0.0,1.0
2018-02-12,232.68,234.45,230.46,232.77,214.62382398606,1622273,0.0,1.0
2018-02-09,232.29,233.43,225.34,231.71,213.646458975856,2502929,0.0,1.0
2018-02-08,238.02,240.25,230.42,230.57,212.595330568655,2351397,0.0,1.0
2018-02-07,233.88,240.68,232.71,238.44,219.85180474819,2311720,0.0,1.0
2018-02-06,225.82,236.35,224.61,234.83,216.523231458721,2337381,0.0,1.0
2018-02-05,238.11,239.67,227.81,230.45,212.48468547316,1968867,0.0,1.0
2018-02-02,242.05,243.84,238.62,239.18,220.534116170408,1339145,0.0,1.0
2018-02-01,247.42,248.92,241.91,243.93,224.913817867077,1987395,0.0,1.0
2018-01-31,260.21,267.95,244.82,247.85,228.528224319908,3985589,0.0,1.0
2018-01-30,243.81,249.47,239.48,243.44,224.462017060474,4479830,0.0,1.0
2018-01-29,256.69,259.04,256.07,257.02,236.983353700636,1939053,0.0,1.0
2018-01-26,251.35,258.53,250.11,258.19,238.062143381711,1177635,0.0,1.0
2018-01-25,252.91,254.41,250.22,251.35,231.755372938507,1063575,0.0,1.0
2018-01-24,251.09,253.87,250.05,252.99,233.267522576936,1425060,0.0,1.0
2018-01-23,250.47,250.68,248.71,250.5,230.971636845418,959515,0.0,1.0
2018-01-22,250.15,250.91,248.0,250.5,230.971636845418,1204890,0.0,1.0
2018-01-19,250.65,250.68,249.35,250.06,230.565938161937,1514588,0.0,1.0
2018-01-18,250.25,250.25,247.01,249.65,230.18790075233,1172997,0.0,1.0
2018-01-17,243.01,250.04,242.16,249.15,229.726879521102,1712110,0.0,1.0
2018-01-16,241.2,243.81,240.58,241.75,222.903765298922,1426605,0.0,1.0
2018-01-12,239.13,240.4,237.57,239.82,221.12422334638,1916528,0.0,1.0
2018-01-11,234.0,237.0,233.9,235.0,216.679978677339,1520280,0.0,1.0
2018-01-10,233.07,234.77,232.07,233.89,215.656511544012,739686,0.0,1.0
2018-01-09,231.82,235.47,231.01,234.66,216.366484240103,1746207,0.0,1.0
2018-01-08,233.49,233.49,230.73,231.82,213.747883646726,1629128,0.0,1.0
2018-01-05,230.19,234.54,229.88,234.34,216.071430652117,1345404,0.0,1.0
2018-01-04,229.6,231.41,228.86,230.21,212.263395282171,1017834,0.0,1.0
2018-01-03,227.87,229.55,225.06,229.15,211.286030271966,1302005,0.0,1.0
2018-01-02,225.0,226.6,223.75,226.0,208.381596515228,1175943,0.0,1.0
2017-12-29,227.81,228.5,224.8,225.01,207.468774477395,854597,0.0,1.0
2017-12-28,226.2,227.39,225.0,227.04,209.340520676183,661066,0.0,1.0
2017-12-27,226.21,226.34,224.12,225.24,207.680844243761,842667,0.0,1.0
