,UPS_Open,UPS_High,UPS_Low,UPS_Close,UPS_Adj Close,UPS_Volume,UPS_Dividend Amount,UPS_Split Coefficient
2010-11-18,67.93,68.63,67.75,68.17,44.3704410748602,2885300,0.0,1.0
2010-11-17,67.4,67.62,66.97,67.24,43.7651233368578,2560500,0.0,1.0
2010-11-16,67.7,67.91,66.9,67.51,43.940860744665,4070300,0.0,1.0
2010-11-15,68.23,68.73,67.94,68.07,44.3053531460427,2456100,0.0,1.0
2010-11-12,68.09,68.36,67.76,68.12,44.3378971104514,2802100,0.0,1.0
2010-11-11,67.77,68.34,67.48,68.28,44.4420377965594,2770800,0.0,1.0
2010-11-10,68.26,68.51,67.61,68.07,44.3053531460427,4962500,0.47,1.0
2010-11-09,69.83,69.88,68.7403,68.99,44.5962403493651,4615200,0.0,1.0
2010-11-08,69.61,69.61,68.9501,69.48,44.9129841929829,3304700,0.0,1.0
2010-11-05,69.34,69.96,69.28,69.79,45.1133731552717,3685200,0.0,1.0
2010-11-04,69.09,69.64,68.68,69.37,44.8418784321707,4203400,0.0,1.0
2010-11-03,68.31,68.7,67.7,68.63,44.3635305867072,2704500,0.0,1.0
2010-11-02,67.98,68.545,67.91,68.3,44.1502133042707,3069000,0.0,1.0
2010-11-01,67.38,68.03,66.93,67.34,43.5296539371829,2841000,0.0,1.0
2010-10-29,67.46,67.54,67.0,67.34,43.5296539371829,4329100,0.0,1.0
2010-10-28,68.25,68.4,66.97,67.66,43.7365070595455,5237100,0.0,1.0
2010-10-27,68.94,69.1,67.4478,67.98,43.9433601819081,5400400,0.0,1.0
2010-10-26,69.04,69.63,68.67,69.42,44.8741992325399,2869300,0.0,1.0
2010-10-25,69.94,69.99,69.25,69.32,44.8095576318016,4036000,0.0,1.0
2010-10-22,69.61,69.95,69.12,69.83,45.139229795567,2969600,0.0,1.0
2010-10-21,69.95,70.0,68.61,69.59,44.984089953795,6172200,0.0,1.0
2010-10-20,68.74,69.89,68.74,69.65,45.022874914238,4773000,0.0,1.0
2010-10-19,68.83,69.09,67.69,68.74,44.4346363475193,4388600,0.0,1.0
2010-10-18,69.44,69.75,68.73,69.5,44.9259125131306,3982700,0.0,1.0
2010-10-15,69.71,69.91,69.0,69.31,44.8030934717277,5733000,0.0,1.0
2010-10-14,68.55,69.4,68.53,69.4,44.8612709123922,5099000,0.0,1.0
2010-10-13,67.91,69.45,67.73,68.66,44.3829230669287,8406100,0.0,1.0
2010-10-12,67.1,67.45,66.26,67.24,43.4650123364446,3010600,0.0,1.0
2010-10-11,67.45,67.6,66.96,67.35,43.5361180972567,2811700,0.0,1.0
2010-10-08,67.56,67.75,66.92,67.53,43.6524729785857,4287200,0.0,1.0
2010-10-07,68.19,68.28,67.015,67.37,43.5490464174044,3442600,0.0,1.0
2010-10-06,68.0,68.15,67.7,67.81,43.833469460653,3600600,0.0,1.0
2010-10-05,66.88,68.28,66.51,67.88,43.8787185811698,7262300,0.0,1.0
2010-10-04,66.25,66.63,65.4401,66.12,42.7410264081754,3936300,0.0,1.0
2010-10-01,67.16,67.43,66.17,66.44,42.947879530538,3910900,0.0,1.0
2010-09-30,67.11,68.0,66.65,66.69,43.1094835323838,4538900,0.0,1.0
2010-09-29,66.83,67.07,66.24,66.74,43.141804332753,4560200,0.0,1.0
2010-09-28,67.34,67.532,66.38,67.18,43.4262273760016,3699700,0.0,1.0
2010-09-27,67.42,67.68,67.08,67.08,43.3615857752633,3187800,0.0,1.0
2010-09-24,66.93,67.54,66.93,67.27,43.4844048166661,4637500,0.0,1.0
2010-09-23,66.88,67.24,66.035,66.39,42.9155587301689,4042800,0.0,1.0
2010-09-22,66.97,67.98,66.97,67.52,43.6460088185119,6831000,0.0,1.0
2010-09-21,67.45,67.45,66.79,66.99,43.3034083345988,3937400,0.0,1.0
2010-09-20,67.06,67.3,66.57,66.9,43.2452308939343,3417500,0.0,1.0
2010-09-17,66.85,67.04,66.1,66.68,43.10301937231,5438000,0.0,1.0
2010-09-16,66.87,66.99,66.22,66.72,43.1288760126053,5561000,0.0,1.0
2010-09-15,67.31,67.77,66.97,67.66,43.7365070595455,4227300,0.0,1.0
2010-09-14,67.54,67.82,67.4,67.45,43.6007596979951,3912000,0.0,1.0
2010-09-13,68.39,69.5,67.27,67.53,43.6524729785857,4532000,0.0,1.0
2010-09-10,67.85,68.09,67.55,67.76,43.8011486602838,3600200,0.0,1.0
2010-09-09,68.42,68.64,67.47,67.65,43.7300428994717,3312000,0.0,1.0
2010-09-08,67.1,68.33,67.1,67.56,43.6718654588072,3622200,0.0,1.0
2010-09-07,67.22,67.48,66.73,67.08,43.3615857752633,3024600,0.0,1.0
2010-09-03,67.5,68.34,67.31,67.64,43.7235787393979,4317900,0.0,1.0
2010-09-02,66.52,67.45,66.52,67.12,43.3874424155586,4991400,0.0,1.0
2010-09-01,64.84,66.5,64.4,66.19,42.7862755286923,6207400,0.0,1.0
2010-08-31,63.61,64.26,63.28,63.8,41.2413412710465,3966400,0.0,1.0
2010-08-30,64.2,64.87,63.89,63.94,41.3318395120801,3007100,0.0,1.0
2010-08-27,63.92,64.69,63.32,64.47,41.6744399959932,3802800,0.0,1.0
2010-08-26,63.55,64.26,63.32,63.43,41.0021673483147,3493900,0.0,1.0
2010-08-25,63.34,63.65,62.61,63.35,40.950454067724,4544700,0.0,1.0
2010-08-24,64.44,64.8,63.71,63.85,41.2736620714156,6716100,0.0,1.0
2010-08-23,65.69,66.18,65.19,65.22,42.1592520015306,3380500,0.0,1.0
2010-08-20,64.91,65.17,64.38,65.1,42.0816820806446,4976900,0.0,1.0
2010-08-19,65.82,66.18,64.83,65.42,42.2885352030072,5560200,0.0,1.0
2010-08-18,65.93,66.6,65.38,66.17,42.7733472085446,3845400,0.0,1.0
2010-08-17,65.11,66.55,65.04,66.02,42.6763848074371,4400400,0.0,1.0
2010-08-16,64.03,64.94,63.73,64.65,41.7907948773222,2895800,0.0,1.0
2010-08-13,64.22,64.8,64.12,64.44,41.6550475157717,3299900,0.0,1.0
2010-08-12,63.98,64.73,63.56,64.48,41.680904156067,3950500,0.47,1.0
2010-08-11,66.32,66.62,64.79,65.21,41.8477561203561,5524900,0.0,1.0
2010-08-10,66.99,67.54,66.68,67.21,43.1312327687339,4724800,0.0,1.0
2010-08-09,67.08,67.72,66.9469,67.42,43.2659978168135,2623300,0.0,1.0
2010-08-06,66.67,67.49,66.0,66.7,42.8039462233975,4663600,0.0,1.0
2010-08-05,66.87,67.72,66.62,67.42,43.2659978168135,4357700,0.0,1.0
2010-08-04,66.68,67.7,66.57,67.38,43.240328283846,4940100,0.0,1.0
2010-08-03,66.48,66.76,65.81,66.6,42.7397723909787,5170600,0.0,1.0
2010-08-02,65.73,66.65,65.22,66.6,42.7397723909787,5489500,0.0,1.0
2010-07-30,63.95,65.35,63.64,65.0,41.7129910722765,5191500,0.0,1.0
2010-07-29,65.1,65.32,64.15,64.39,41.3215306945213,3781200,0.0,1.0
2010-07-28,64.6,65.29,64.28,64.8,41.5846434074387,4010300,0.0,1.0
2010-07-27,65.06,65.25,64.55,64.66,41.4948000420522,4474000,0.0,1.0
2010-07-26,64.72,65.0,64.17,64.88,41.6359824733738,4998000,0.0,1.0
2010-07-23,63.36,64.0,62.9,63.67,40.8594791011053,4716200,0.0,1.0
2010-07-22,63.0,64.31,62.6,63.15,40.5257751725271,11500700,0.0,1.0
2010-07-21,61.44,61.44,59.37,60.01,38.510716834574,4417600,0.0,1.0
2010-07-20,59.86,60.95,59.27,60.88,39.0690291766183,3071100,0.0,1.0
2010-07-19,59.85,60.64,59.23,60.46,38.799499080459,4435000,0.0,1.0
2010-07-16,60.99,61.29,59.45,59.68,38.2989431875917,6274700,0.0,1.0
2010-07-15,61.81,61.85,60.42,61.34,39.3642288057452,3607000,0.0,1.0
2010-07-14,61.25,62.34,61.25,61.76,39.6337589019045,4290000,0.0,1.0
2010-07-13,60.69,61.65,60.66,61.3,39.3385592727777,5123400,0.0,1.0
2010-07-12,60.39,60.5,59.44,60.02,38.5171342178159,3555100,0.0,1.0
2010-07-09,60.0,60.29,59.55,60.06,38.5428037507835,2700000,0.0,1.0
2010-07-08,59.83,60.38,59.26,59.96,38.4786299183646,4122500,0.0,1.0
2010-07-07,57.28,59.62,57.28,59.47,38.164178139512,6372400,0.0,1.0
2010-07-06,57.34,58.22,56.61,57.2,36.7074321436033,4749400,0.0,1.0
2010-07-02,57.99,58.25,56.47,56.76,36.4250672809602,4630300,0.0,1.0
2010-07-01,57.46,58.14,56.87,58.0,37.2208228029544,6305900,0.0,1.0
2010-06-30,57.34,58.26,56.7,56.89,36.5084932631047,4703900,0.0,1.0
2010-06-29,59.0,59.0,57.03,57.54,36.9256231738275,6077500,0.0,1.0
2010-06-28,60.35,60.58,59.51,59.63,38.2668562713822,2573100,0.0,1.0
2010-06-25,60.14,60.4,59.5,60.35,38.7289078647982,4359700,0.0,1.0
2010-06-24,60.17,61.02,59.78,60.09,38.5620559005091,4603500,0.0,1.0
2010-06-23,60.4,60.89,59.64,60.38,38.7481600145239,3502600,0.0,1.0
2010-06-22,62.1,62.29,60.11,60.4,38.7609947810077,6483100,0.0,1.0
2010-06-21,63.03,63.44,61.84,62.17,39.896871614822,5075400,0.0,1.0
2010-06-18,62.26,62.53,62.0,62.5,40.1086452618043,5100000,0.0,1.0
2010-06-17,62.92,62.92,61.39,62.2,39.9161237645476,5598500,0.0,1.0
2010-06-16,62.32,63.49,62.2,62.41,40.0508888126273,8791700,0.0,1.0
2010-06-15,61.6,62.76,61.4,62.66,40.2113233936745,4834900,0.0,1.0
2010-06-14,61.7,62.51,61.03,61.08,39.1973768414561,3873300,0.0,1.0
2010-06-11,60.43,61.35,60.14,61.2,39.2743854403588,4411200,0.0,1.0
2010-06-10,59.8,61.0,59.5,60.84,39.0433596436508,6315700,0.0,1.0
2010-06-09,59.21,59.98,58.38,58.62,37.6187005639515,5420700,0.0,1.0
2010-06-08,58.42,59.09,57.51,58.97,37.8433089774176,7424300,0.0,1.0
2010-06-07,60.56,60.58,58.33,58.45,37.5096050488394,7057100,0.0,1.0
2010-06-04,61.82,62.045,60.09,60.56,38.8636729128779,5186400,0.0,1.0
2010-06-03,62.75,63.35,62.26,63.01,40.4359318071406,3619700,0.0,1.0
2010-06-02,61.57,62.65,60.92,62.59,40.1664017109813,4652600,0.0,1.0
2010-06-01,62.11,62.508,61.1,61.17,39.2551332906331,5406500,0.0,1.0
2010-05-28,63.25,63.41,62.03,62.76,40.2754972260934,4276800,0.0,1.0
2010-05-27,63.08,63.62,62.1418,63.57,40.7953052686864,4861100,0.0,1.0
2010-05-26,62.5,62.97,61.56,61.96,39.7621065667423,5863000,0.0,1.0
2010-05-25,60.25,62.05,59.53,61.97,39.7685239499842,7427100,0.0,1.0
2010-05-24,62.05,63.0,61.63,61.65,39.5631676862438,6607100,0.0,1.0
2010-05-21,62.53,63.45,61.5,62.38,40.0316366629016,13071700,0.0,1.0
2010-05-20,64.12,64.92,63.22,63.43,40.7054619032999,7218400,0.0,1.0
2010-05-19,64.72,65.48,64.14,65.13,41.796417054421,5304000,0.0,1.0
2010-05-18,66.15,66.64,64.87,65.29,41.8990951862912,4282200,0.0,1.0
2010-05-17,65.91,66.48,64.49,65.55,42.0659471505803,4882700,0.0,1.0
2010-05-14,66.28,66.68,65.185,65.75,42.1942948154181,4656400,0.0,1.0
2010-05-13,67.74,67.99,66.7,66.79,42.8617026725745,3586500,0.47,1.0
2010-05-12,67.29,68.69,66.93,67.76,43.1803296624093,4184400,0.0,1.0
2010-05-11,66.88,68.04,66.51,66.99,42.6896440980638,4941200,0.0,1.0
2010-05-10,66.0,67.9,65.73,67.48,43.0018985481018,7940600,0.0,1.0
2010-05-07,64.65,65.13,62.96,63.93,40.7396469202749,8678000,0.0,1.0
2010-05-06,66.84,67.44,61.25,65.0,41.4215086785213,11149400,0.0,1.0
2010-05-05,67.93,68.29,66.66,67.18,42.810722354201,8384200,0.0,1.0
2010-05-04,69.98,69.98,68.11,68.94,43.9322893584194,6279200,0.0,1.0
2010-05-03,69.49,70.89,69.15,70.7,45.0538563626378,5424700,0.0,1.0
2010-04-30,69.75,70.31,68.96,69.14,44.0597401543533,7025900,0.0,1.0
2010-04-29,68.7,69.95,68.55,69.7,44.4166023829683,5838400,0.0,1.0
2010-04-28,66.93,68.38,66.62,68.31,43.5308193512276,7691300,0.0,1.0
2010-04-27,68.41,68.47,65.73,66.22,42.1989585337182,8133600,0.0,1.0
2010-04-26,68.96,69.45,68.47,68.52,43.6646426869582,6395400,0.0,1.0
2010-04-23,68.44,68.9,67.75,68.86,43.8813090400458,4269300,0.0,1.0
2010-04-22,67.93,68.36,67.14,68.26,43.4989566522441,4666300,0.0,1.0
2010-04-21,68.25,68.87,68.08,68.12,43.4097410950904,3890900,0.0,1.0
2010-04-20,68.8,69.06,67.61,68.06,43.3715058563102,5222600,0.0,1.0
2010-04-19,68.11,68.55,67.73,68.29,43.5180742716342,5006500,0.0,1.0
2010-04-16,68.9,69.54,68.0,68.21,43.4670939532606,8515500,0.0,1.0
2010-04-15,68.5,69.74,68.38,68.89,43.9004266594359,15257900,0.0,1.0
2010-04-14,64.9,65.516,64.77,65.45,41.7082729693726,6098900,0.0,1.0
2010-04-13,64.39,65.17,64.24,64.88,41.345038200961,4793600,0.0,1.0
2010-04-12,64.81,64.99,64.66,64.76,41.2685677234007,3687800,0.0,1.0
2010-04-09,64.28,64.6,63.99,64.44,41.0646464499064,2790700,0.0,1.0
2010-04-08,63.64,64.39,63.03,64.27,40.9563132733626,4319600,0.0,1.0
2010-04-07,64.02,64.1,63.25,63.67,40.5739608855608,4836600,0.0,1.0
2010-04-06,63.96,64.45,63.765,64.22,40.9244505743791,3543000,0.0,1.0
2010-04-05,64.42,64.62,64.01,64.18,40.8989604151923,3827300,0.0,1.0
2010-04-01,64.71,64.94,63.71,64.15,40.8798427958022,3573900,0.0,1.0
2010-03-31,64.36,64.6,63.86,64.41,41.0455288305163,3177900,0.0,1.0
2010-03-30,64.3,64.95,64.16,64.53,41.1219993080766,3493100,0.0,1.0
2010-03-29,63.8,64.57,63.72,64.13,40.8670977162088,3226100,0.0,1.0
2010-03-26,63.72,64.27,63.45,63.67,40.5739608855608,2906000,0.0,1.0
2010-03-25,64.04,64.49,63.54,63.65,40.5612158059674,4120000,0.0,1.0
2010-03-24,64.54,64.6,63.54,63.77,40.6376862835278,4127800,0.0,1.0
2010-03-23,64.08,64.71,63.7,64.62,41.1793521662469,4073400,0.0,1.0
2010-03-22,64.01,64.65,63.85,63.96,40.758764539665,3829600,0.0,1.0
2010-03-19,64.9,64.94,64.02,64.33,40.9945485121427,7976500,0.0,1.0
2010-03-18,62.96,64.49,62.5,64.42,41.051901370313,7749200,0.0,1.0
2010-03-17,62.5,63.22,62.5,62.88,40.0705302416219,5771400,0.0,1.0
2010-03-16,62.76,62.95,62.3,62.48,39.8156286497541,5827100,0.0,1.0
2010-03-15,62.23,62.8,62.02,62.7,39.9558245252814,4937900,0.0,1.0
2010-03-12,62.5,62.53,62.0,62.32,39.7136680130069,5878800,0.0,1.0
2010-03-11,60.59,62.49,60.45,62.47,39.8092561099574,10353600,0.0,1.0
2010-03-10,60.23,61.03,60.08,60.73,38.7004341853323,6309500,0.0,1.0
2010-03-09,59.68,60.43,59.43,60.29,38.4200424342777,5471000,0.0,1.0
2010-03-08,59.67,59.89,59.46,59.8,38.1077879842396,4076700,0.0,1.0
2010-03-05,59.56,59.71,59.22,59.49,37.9102392505421,5400400,0.0,1.0
2010-03-04,59.18,59.68,58.91,59.2,37.7254355964379,4370400,0.0,1.0
2010-03-03,59.94,60.0,59.125,59.18,37.7126905168445,6077200,0.0,1.0
2010-03-02,59.18,59.59,59.01,59.16,37.6999454372511,6304900,0.0,1.0
2010-03-01,58.8,59.535,58.73,58.85,37.5023967035536,3944600,0.0,1.0
2010-02-26,58.42,58.95,57.9,58.74,37.4322987657899,3895100,0.0,1.0
2010-02-25,57.98,58.42,57.45,58.42,37.2283774922956,4441400,0.0,1.0
2010-02-24,58.43,58.95,58.26,58.76,37.4450438453833,4748300,0.0,1.0
2010-02-23,57.95,58.52,57.5,58.4,37.2156324127022,5622400,0.0,1.0
2010-02-22,58.07,58.22,57.67,57.95,36.928868121851,2916300,0.0,1.0
2010-02-19,56.95,58.16,56.78,57.81,36.8396525646972,4886100,0.0,1.0
2010-02-18,57.31,57.61,56.93,57.17,36.4318100177087,4332500,0.0,1.0
2010-02-17,57.51,57.6,57.1421,57.51,36.6484763707963,4489000,0.0,1.0
2010-02-16,56.94,57.49,56.47,57.33,36.5337706544558,5065200,0.0,1.0
2010-02-12,56.26,56.42,55.77,56.15,35.7818109584457,6148400,0.0,1.0
2010-02-11,56.81,57.15,56.36,56.72,36.1450457268574,6647300,0.47,1.0
2010-02-10,57.45,57.45,56.57,57.07,36.0692037005027,4704000,0.0,1.0
2010-02-09,57.35,58.18,56.9,57.41,36.2840894418409,5253000,0.0,1.0
2010-02-08,57.17,57.4,56.49,56.62,35.7847961016728,3485100,0.0,1.0
2010-02-05,57.18,57.73,56.23,57.2,36.1513658957203,5799400,0.0,1.0
2010-02-04,58.43,58.63,57.24,57.29,36.2082474154863,7259900,0.0,1.0
2010-02-03,58.73,59.3,58.25,58.87,37.2068340958226,4745400,0.0,1.0
2010-02-02,59.74,59.95,58.3,58.62,37.0488298742504,7843800,0.0,1.0
2010-02-01,57.95,58.53,57.45,58.39,36.903465990404,6331100,0.0,1.0
2010-01-29,59.13,59.79,57.71,57.77,36.5116155209049,6565200,0.0,1.0
2010-01-28,59.51,59.65,58.06,58.96,37.2637156155886,5711600,0.0,1.0
2010-01-27,58.65,59.5,58.12,59.34,37.5038820323783,5247300,0.0,1.0
2010-01-26,58.49,59.2,57.89,58.64,37.0614702119762,3285800,0.0,1.0
2010-01-25,59.11,59.52,58.262,58.75,37.130992069468,3520500,0.0,1.0
2010-01-22,59.49,59.55,58.6,58.75,37.130992069468,5623300,0.0,1.0
2010-01-21,61.07,61.32,59.53,59.7,37.7314081114423,6344200,0.0,1.0
2010-01-20,62.16,62.21,60.67,61.16,38.654152765424,5261100,0.0,1.0
2010-01-19,62.01,62.78,62.0,62.25,39.3430511714788,3525000,0.0,1.0
2010-01-15,62.17,62.39,61.73,61.93,39.1408057678664,2666900,0.0,1.0
2010-01-14,61.85,62.36,61.84,62.2,39.3114503271644,1304200,0.0,1.0
2010-01-13,63.13,63.22,61.9333,62.07,39.2292881319468,5822600,0.0,1.0
2010-01-12,62.52,62.94,62.1,62.4,39.4378537044221,5662500,0.0,1.0
2010-01-11,60.55,63.38,60.5,62.82,39.7033007966634,13744900,0.0,1.0
2010-01-08,59.77,61.13,59.52,60.17,38.0284560479981,13779300,0.0,1.0
2010-01-07,57.96,57.96,57.19,57.41,36.2840894418409,5747000,0.0,1.0
2010-01-06,58.21,58.27,57.81,57.85,36.562176871808,5770200,0.0,1.0
2010-01-05,58.25,59.0,58.12,58.28,36.8339441329122,5966300,0.0,1.0
2010-01-04,58.18,58.82,57.98,58.18,36.7707424442833,3897200,0.0,1.0
2009-12-31,57.99,58.02,57.31,57.37,36.2588087663894,2357500,0.0,1.0
2009-12-30,58.24,58.545,57.85,58.18,36.7707424442833,2596900,0.0,1.0
2009-12-29,57.99,58.7,57.99,58.55,37.0045886922102,2576800,0.0,1.0
2009-12-28,58.36,58.36,57.73,57.96,36.6316987292998,1788400,0.0,1.0
2009-12-24,58.19,58.35,58.04,58.12,36.732821431106,684800,0.0,1.0
2009-12-23,58.39,58.73,57.85,58.0,36.6569794047513,2667100,0.0,1.0
2009-12-22,58.82,59.07,58.44,58.58,37.0235491987988,3125400,0.0,1.0
2009-12-21,58.1,58.68,58.1,58.62,37.0488298742504,3192700,0.0,1.0
2009-12-18,58.53,58.73,57.68,57.98,36.6443390670256,5633600,0.0,1.0
2009-12-17,58.22,58.48,57.47,58.23,36.8023432885978,4150800,0.0,1.0
2009-12-16,59.36,59.75,58.87,59.0,37.2889962910401,4451300,0.0,1.0
2009-12-15,58.87,59.66,58.72,59.25,37.4470005126124,4683300,0.0,1.0
2009-12-14,58.47,59.0,58.23,58.99,37.2826761221773,3614900,0.0,1.0
2009-12-11,57.86,58.73,57.66,58.01,36.6632995736142,4969800,0.0,1.0
2009-12-10,58.09,58.43,57.25,57.63,36.4231331568245,4972000,0.0,1.0
2009-12-09,58.02,58.18,57.4,57.76,36.505295352042,4119700,0.0,1.0
2009-12-08,58.66,58.66,57.46,57.74,36.4926550143162,6394000,0.0,1.0
2009-12-07,57.97,57.97,57.6,57.87,36.5748172095338,4357500,0.0,1.0
2009-12-04,58.29,58.5,57.34,57.87,36.5748172095338,4978700,0.0,1.0
2009-12-03,57.89,58.14,57.51,57.57,36.3852121436471,5309200,0.0,1.0
2009-12-02,57.92,58.25,57.67,57.9,36.5937777161225,4060600,0.0,1.0
2009-12-01,57.9,58.16,57.69,57.88,36.5811373783967,3998700,0.0,1.0
2009-11-30,57.25,57.97,57.0,57.47,36.3220104550183,4321400,0.0,1.0
2009-11-27,57.13,57.73,56.51,57.43,36.2967297795667,2082700,0.0,1.0
2009-11-25,58.02,58.45,57.941,58.2,36.7833827820091,3004700,0.0,1.0
2009-11-24,58.2,58.42,57.68,57.92,36.6064180538482,3624300,0.0,1.0
2009-11-23,57.99,58.8,57.82,58.16,36.7581021065575,4056800,0.0,1.0
2009-11-20,56.83,57.64,56.83,57.51,36.3472911304698,4227500,0.0,1.0
2009-11-19,56.98,57.27,56.5,57.16,36.1260852202687,3981200,0.0,1.0
2009-11-18,57.01,57.47,56.59,57.37,36.2588087663894,4308600,0.0,1.0
2009-11-17,57.46,57.63,56.9,57.07,36.0692037005027,3745900,0.0,1.0
2009-11-16,57.06,58.23,57.0,57.74,36.4926550143162,4234200,0.0,1.0
2009-11-13,57.02,57.04,56.55,56.69,35.829037283713,4447300,0.0,1.0
2009-11-12,57.99,57.99,56.58,56.83,35.9175196477934,5330900,0.45,1.0
2009-11-11,57.22,58.48,57.01,58.07,36.4128904669582,6085800,0.0,1.0
2009-11-10,56.13,57.0799,56.01,56.85,35.647887429767,5075400,0.0,1.0
2009-11-09,55.1,56.32,55.0,56.2,35.2403038443783,5100600,0.0,1.0
2009-11-06,54.39,55.03,54.0538,54.86,34.4000546068077,3276200,0.0,1.0
2009-11-05,53.65,54.55,53.64,54.46,34.1492339388762,2954300,0.0,1.0
2009-11-04,54.64,55.02,53.47,53.5,33.5472643358406,4113800,0.0,1.0
2009-11-03,54.06,54.56,53.86,54.2,33.9862005047207,4269200,0.0,1.0
2009-11-02,53.77,54.18,53.17,54.01,33.8670606874533,4203400,0.0,1.0
2009-10-30,54.61,54.89,53.6,53.68,33.6601336364098,5477300,0.0,1.0
2009-10-29,54.61,55.17,54.31,54.94,34.450218740394,3260600,0.0,1.0
2009-10-28,54.4,55.08,54.24,54.37,34.0927992885916,4765700,0.0,1.0
2009-10-27,54.6,54.79,54.0,54.5,34.1743160056694,5855800,0.0,1.0
2009-10-26,55.67,56.38,54.26,54.52,34.1868570390659,8866100,0.0,1.0
2009-10-23,57.09,57.09,55.31,55.7,34.9267780094639,6065400,0.0,1.0
2009-10-22,56.96,57.39,55.81,57.1,35.8046503472242,5528400,0.0,1.0
2009-10-21,57.49,58.27,56.69,57.1,35.8046503472242,4453400,0.0,1.0
2009-10-20,57.79,57.91,57.1,57.73,36.1996928992164,3331000,0.0,1.0
2009-10-19,57.3,57.76,57.12,57.62,36.1307172155352,2738900,0.0,1.0
2009-10-16,57.16,57.36,56.7,57.12,35.8171913806208,4499400,0.0,1.0
2009-10-15,57.07,57.8,56.7,57.71,36.1871518658198,4223900,0.0,1.0
2009-10-14,56.11,57.28,56.04,57.21,35.8736260309054,4870400,0.0,1.0
2009-10-13,55.94,55.94,55.13,55.73,34.9455895595588,3435600,0.0,1.0
2009-10-12,56.05,56.43,55.57,55.93,35.0709998935245,2179200,0.0,1.0
2009-10-09,56.3,56.46,55.64,55.97,35.0960819603177,3299800,0.0,1.0
2009-10-08,55.75,56.68,55.72,56.33,35.3218205614561,7005400,0.0,1.0
2009-10-07,55.5,55.8,55.15,55.63,34.8828843925759,2349600,0.0,1.0
2009-10-06,55.85,56.485,55.34,55.59,34.8578023257828,4088500,0.0,1.0
2009-10-05,55.04,55.71,54.57,55.61,34.8703433591793,3542500,0.0,1.0
2009-10-02,54.78,55.47,54.59,54.94,34.450218740394,4673900,0.0,1.0
2009-10-01,56.37,56.62,55.09,55.2,34.6132521745495,5132900,0.0,1.0
2009-09-30,56.89,57.1,55.79,56.47,35.4096077952321,5314500,0.0,1.0
2009-09-29,57.84,57.88,56.68,56.78,35.603993812879,3178400,0.0,1.0
2009-09-28,57.06,57.92,56.71,57.63,36.1369877322335,2729300,0.0,1.0
2009-09-25,58.0,58.11,56.32,56.81,35.6228053629739,4016900,0.0,1.0
2009-09-24,58.2,58.6,57.55,58.05,36.4003494335616,3565800,0.0,1.0
2009-09-23,58.64,59.4233,58.15,58.24,36.5194892508291,3128800,0.0,1.0
2009-09-22,58.95,58.95,58.3,58.63,36.7640394020623,3619400,0.0,1.0
2009-09-21,58.63,58.86,57.91,58.52,36.6950637183811,2943100,0.0,1.0
2009-09-18,59.02,59.27,58.51,58.77,36.8518266358383,5066100,0.0,1.0
2009-09-17,58.7,59.59,58.29,58.84,36.8957202527263,4127900,0.0,1.0
2009-09-16,59.63,59.63,58.68,59.2,37.1214588538647,4489000,0.0,1.0
2009-09-15,59.28,59.5,58.86,59.29,37.1778935041493,4690600,0.0,1.0
2009-09-14,58.54,59.27,58.23,59.19,37.1151883371664,4696400,0.0,1.0
2009-09-11,57.84,58.915,57.47,58.8,36.8706381859332,12311500,0.0,1.0
2009-09-10,55.67,56.56,55.54,56.3,35.3030090113612,5785900,0.0,1.0
2009-09-09,55.15,55.74,54.76,55.43,34.7574740586101,6638300,0.0,1.0
2009-09-08,53.9,54.3,53.38,54.1,33.9234953377378,3716100,0.0,1.0
2009-09-04,52.92,53.86,52.75,53.81,33.7416503534875,2914900,0.0,1.0
2009-09-03,52.88,53.16,52.17,52.83,33.1271397170553,4018900,0.0,1.0
2009-09-02,52.44,53.01,52.06,52.75,33.076975583469,3802000,0.0,1.0
2009-09-01,53.39,54.23,52.43,52.58,32.9703767995981,4098800,0.0,1.0
2009-08-31,53.45,53.68,52.88,53.46,33.5221822690474,3474100,0.0,1.0
2009-08-28,54.2,54.5,53.36,53.71,33.6789451865046,3064200,0.0,1.0
2009-08-27,53.81,54.35,53.15,53.95,33.8294375872635,2900500,0.0,1.0
2009-08-26,54.31,54.46,53.64,54.01,33.8670606874533,3316800,0.0,1.0
2009-08-25,53.77,54.52,53.655,54.37,34.0927992885916,4165900,0.0,1.0
2009-08-24,53.59,53.95,53.24,53.52,33.5598053692371,2565000,0.0,1.0
2009-08-21,53.21,53.72,53.0,53.62,33.62251053622,5157700,0.0,1.0
2009-08-20,52.68,52.91,52.24,52.77,33.0895166168656,3194800,0.45,1.0
2009-08-19,52.11,53.37,52.11,52.78,32.8159467688494,3439800,0.0,1.0
2009-08-18,52.18,52.755,51.9,52.59,32.6978143344788,3419000,0.0,1.0
2009-08-17,53.09,53.2,51.93,52.11,32.3993745002793,4219500,0.0,1.0
2009-08-14,54.16,54.38,53.01,53.53,33.282259009786,3386200,0.0,1.0
2009-08-13,54.8,54.97,53.73,54.12,33.6490913059895,3602000,0.0,1.0
2009-08-12,53.71,55.04,53.24,54.53,33.9040086643683,3987200,0.0,1.0
2009-08-11,53.67,53.95,53.1,53.66,33.3630864648817,2886900,0.0,1.0
2009-08-10,53.78,54.07,53.43,53.72,33.4003914441567,2315400,0.0,1.0
