,CMG_Open,CMG_High,CMG_Low,CMG_Close,CMG_Adj Close,CMG_Volume,CMG_Dividend Amount,CMG_Split Coefficient
2023-06-15,2057.1,2078.27,2050.01,2051.66,41.0332,201013,0.0,1.0
2023-06-14,2064.49,2070.9835,2052.53,2061.17,41.2234,140743,0.0,1.0
2023-06-13,2063.1,2067.3,2046.04,2065.73,41.3146,181661,0.0,1.0
2023-06-12,2049.43,2066.33,2033.22,2063.67,41.2734,228755,0.0,1.0
2023-06-09,2023.0,2043.0,2023.0,2040.55,40.811,178921,0.0,1.0
2023-06-08,2014.26,2040.82,2014.26,2023.23,40.4646,194432,0.0,1.0
2023-06-07,2059.0,2072.8,2014.155,2022.9,40.458,305554,0.0,1.0
2023-06-06,2079.27,2079.27,2056.01,2058.12,41.1624,177636,0.0,1.0
2023-06-05,2058.63,2077.05,2057.0,2074.38,41.4876,233132,0.0,1.0
2023-06-02,2072.47,2091.86,2060.6,2062.23,41.2446,245540,0.0,1.0
2023-06-01,2058.13,2087.94,2058.13,2082.33,41.6466,187584,0.0,1.0
2023-05-31,2070.0,2077.78,2059.19,2076.49,41.5298,573710,0.0,1.0
2023-05-30,2072.32,2097.64,2064.66,2071.28,41.4256,334985,0.0,1.0
2023-05-26,2057.0,2079.31,2057.0,2071.02,41.4204,269380,0.0,1.0
2023-05-25,2069.72,2087.21,2055.37,2057.9,41.158,248346,0.0,1.0
2023-05-24,2044.81,2064.0,2041.0,2053.07,41.0614,216120,0.0,1.0
2023-05-23,2093.0,2107.0386,2040.94,2047.01,40.9402,352208,0.0,1.0
2023-05-22,2111.0,2139.88,2098.0,2101.94,42.0388,312172,0.0,1.0
2023-05-19,2093.4,2110.0,2093.4,2106.22,42.1244,285975,0.0,1.0
2023-05-18,2060.8,2096.3,2057.0,2095.87,41.9174,305692,0.0,1.0
2023-05-17,2052.64,2070.04,2026.72,2062.01,41.2402,263978,0.0,1.0
2023-05-16,2046.73,2060.79,2040.57,2050.22,41.0044,228499,0.0,1.0
2023-05-15,2048.0,2049.99,2035.59,2047.12,40.9424,181838,0.0,1.0
2023-05-12,2054.28,2067.06,2040.38,2045.63,40.9126,218589,0.0,1.0
2023-05-11,2055.32,2066.11,2051.78,2058.5,41.17,216287,0.0,1.0
2023-05-10,2038.99,2057.93,2036.64,2054.84,41.0968,199835,0.0,1.0
2023-05-09,2040.08,2046.96,2030.91,2032.66,40.6532,137342,0.0,1.0
2023-05-08,2032.11,2036.82,2016.39,2032.84,40.6568,342852,0.0,1.0
2023-05-05,2032.65,2034.95,2020.275,2028.21,40.5642,321246,0.0,1.0
2023-05-04,2058.47,2062.33,2028.64,2033.51,40.6702,228827,0.0,1.0
2023-05-03,2054.08,2066.71,2047.12,2058.12,41.1624,279839,0.0,1.0
2023-05-02,2042.84,2058.88,2025.79,2053.96,41.0792,294736,0.0,1.0
2023-05-01,2055.0,2077.2899,2037.11,2039.28,40.7856,503145,0.0,1.0
2023-04-28,2031.13,2071.0,2026.09,2067.62,41.3524,411018,0.0,1.0
2023-04-27,2025.9,2038.0,1996.115,2036.26,40.7252,482760,0.0,1.0
2023-04-26,1918.02,2047.31,1918.02,2009.85,40.197,1602946,0.0,1.0
2023-04-25,1796.0,1816.96,1780.0,1780.0,35.6,454592,0.0,1.0
2023-04-24,1812.79,1812.79,1792.77,1796.97,35.9394,261464,0.0,1.0
2023-04-21,1805.15,1808.0,1780.901,1800.0,36.0,304847,0.0,1.0
2023-04-20,1802.4,1816.6999,1792.41,1798.4,35.968,287149,0.0,1.0
2023-04-19,1785.72,1809.66,1779.87,1805.0,36.1,276725,0.0,1.0
2023-04-18,1783.0,1798.02,1775.36,1778.46,35.5692,290535,0.0,1.0
2023-04-17,1748.0,1775.2499,1738.66,1775.0,35.5,328165,0.0,1.0
2023-04-14,1717.78,1741.945,1717.4541,1738.3,34.766,222018,0.0,1.0
2023-04-13,1712.43,1725.0,1706.14,1717.89,34.3578,216300,0.0,1.0
2023-04-12,1730.0,1733.225,1693.9,1695.77,33.9154,198953,0.0,1.0
2023-04-11,1693.88,1724.49,1693.88,1714.06,34.2812,227598,0.0,1.0
2023-04-10,1675.0,1691.59,1664.715,1691.56,33.8312,248975,0.0,1.0
2023-04-06,1687.26,1695.36,1670.03,1685.21,33.7042,217770,0.0,1.0
2023-04-05,1731.0,1731.0,1695.345,1697.42,33.9484,239035,0.0,1.0
2023-04-04,1729.0,1742.9699,1722.74,1734.84,34.6968,294898,0.0,1.0
2023-04-03,1695.0,1719.99,1695.0,1717.73,34.3546,245880,0.0,1.0
2023-03-31,1677.79,1709.0,1677.79,1708.29,34.1658,286382,0.0,1.0
2023-03-30,1657.94,1682.94,1657.94,1672.17,33.4434,215241,0.0,1.0
2023-03-29,1657.58,1663.76,1645.0282,1656.72,33.1344,177203,0.0,1.0
2023-03-28,1644.72,1656.1,1633.71,1652.9,33.058,162209,0.0,1.0
2023-03-27,1628.9,1662.59,1628.9,1647.82,32.9564,240627,0.0,1.0
2023-03-24,1636.01,1640.71,1609.125,1624.25,32.485,228413,0.0,1.0
2023-03-23,1637.0,1661.0,1620.41,1632.53,32.6506,200619,0.0,1.0
2023-03-22,1624.43,1661.44,1620.02,1622.47,32.4494,230649,0.0,1.0
2023-03-21,1617.12,1629.44,1614.43,1627.96,32.5592,209765,0.0,1.0
2023-03-20,1604.8,1615.0,1592.3,1610.23,32.2046,259490,0.0,1.0
2023-03-17,1624.59,1631.25,1593.61,1608.84,32.1768,329683,0.0,1.0
2023-03-16,1598.01,1637.73,1592.86,1625.14,32.5028,349609,0.0,1.0
2023-03-15,1583.5,1594.93,1569.0,1590.87,31.8174,248658,0.0,1.0
2023-03-14,1586.99,1599.0,1576.1,1590.76,31.8152,278066,0.0,1.0
2023-03-13,1537.37,1582.61,1537.08,1566.34,31.3268,266381,0.0,1.0
2023-03-10,1554.31,1582.9899,1541.6561,1550.71,31.0142,349319,0.0,1.0
2023-03-09,1536.33,1578.375,1536.255,1551.1,31.022,362676,0.0,1.0
2023-03-08,1510.0,1536.53,1502.25,1533.06,30.6612,277685,0.0,1.0
2023-03-07,1504.46,1525.64,1502.17,1509.68,30.1936,187266,0.0,1.0
2023-03-06,1520.0,1528.33,1500.53,1505.13,30.1026,240857,0.0,1.0
2023-03-03,1500.0,1514.1,1494.07,1510.0,30.2,239274,0.0,1.0
2023-03-02,1475.0,1502.58,1470.05,1495.27,29.9054,173180,0.0,1.0
2023-03-01,1483.0,1498.04,1478.56,1484.77,29.6954,165393,0.0,1.0
2023-02-28,1491.56,1504.35,1485.0101,1491.08,29.8216,234437,0.0,1.0
2023-02-27,1490.0,1504.93,1488.2,1494.75,29.895,277526,0.0,1.0
2023-02-24,1498.0,1503.51,1470.29,1476.73,29.5346,383492,0.0,1.0
2023-02-23,1557.01,1557.01,1519.91,1522.49,30.4498,312303,0.0,1.0
2023-02-22,1568.46,1580.0,1546.94,1552.38,31.0476,250688,0.0,1.0
2023-02-21,1611.75,1611.75,1565.78,1569.26,31.3852,272260,0.0,1.0
2023-02-17,1609.74,1625.1851,1602.6,1617.67,32.3534,228680,0.0,1.0
2023-02-16,1642.46,1653.68,1620.375,1621.24,32.4248,225595,0.0,1.0
2023-02-15,1650.0,1664.24,1636.9,1656.54,33.1308,244292,0.0,1.0
2023-02-14,1612.55,1651.22,1602.4259,1644.52,32.8904,271268,0.0,1.0
2023-02-13,1589.4,1629.975,1584.345,1614.31,32.2862,334844,0.0,1.0
2023-02-10,1589.39,1598.985,1573.08,1583.89,31.6778,365300,0.0,1.0
2023-02-09,1640.0,1650.17,1597.2,1606.91,32.1382,432447,0.0,1.0
2023-02-08,1643.0,1669.45,1616.82,1637.41,32.7482,705241,0.0,1.0
2023-02-07,1688.48,1724.7118,1680.0801,1722.86,34.4572,649931,0.0,1.0
2023-02-06,1689.68,1700.89,1677.945,1700.28,34.0056,305468,0.0,1.0
2023-02-03,1677.25,1712.8799,1670.0,1692.97,33.8594,305745,0.0,1.0
2023-02-02,1675.1,1703.6167,1666.03,1689.67,33.7934,322959,0.0,1.0
2023-02-01,1646.61,1667.9,1617.1501,1652.56,33.0512,278661,0.0,1.0
2023-01-31,1616.77,1648.965,1609.9601,1646.38,32.9276,274695,0.0,1.0
2023-01-30,1603.34,1627.9,1601.75,1609.86,32.1972,277029,0.0,1.0
2023-01-27,1610.0,1629.91,1599.0862,1613.78,32.2756,251535,0.0,1.0
2023-01-26,1583.07,1618.29,1580.0,1606.29,32.1258,311483,0.0,1.0
2023-01-25,1563.08,1578.14,1548.58,1563.98,31.2796,359963,0.0,1.0
2023-01-24,1596.0,1616.45,1584.55,1595.09,31.9018,229577,0.0,1.0
2023-01-23,1552.05,1599.44,1551.89,1597.35,31.947,333787,0.0,1.0
2023-01-20,1518.94,1563.9299,1509.12,1555.19,31.1038,290955,0.0,1.0
2023-01-19,1490.7,1510.45,1490.7,1504.14,30.0828,166268,0.0,1.0
2023-01-18,1558.69,1573.7399,1510.34,1512.04,30.2408,229578,0.0,1.0
2023-01-17,1514.99,1553.98,1506.56,1551.54,31.0308,334408,0.0,1.0
2023-01-13,1503.89,1525.44,1498.09,1524.57,30.4914,290171,0.0,1.0
2023-01-12,1487.58,1515.95,1478.4,1512.47,30.2494,278807,0.0,1.0
2023-01-11,1462.0,1480.67,1459.16,1479.21,29.5842,246875,0.0,1.0
2023-01-10,1450.0,1465.02,1430.5,1451.43,29.0286,203357,0.0,1.0
2023-01-09,1415.59,1451.61,1414.01,1446.74,28.9348,361924,0.0,1.0
2023-01-06,1372.11,1406.84,1365.12,1402.06,28.0412,284880,0.0,1.0
2023-01-05,1364.66,1373.52,1344.05,1364.16,27.2832,258439,0.0,1.0
2023-01-04,1386.52,1388.5499,1364.85,1376.05,27.521,270200,0.0,1.0
2023-01-03,1400.3,1403.41,1358.03,1371.13,27.4226,321326,0.0,1.0
2022-12-30,1394.0,1394.675,1371.2253,1387.49,27.7498,225121,0.0,1.0
2022-12-29,1391.75,1418.41,1384.84,1404.95,28.099,256429,0.0,1.0
2022-12-28,1395.52,1404.96,1376.64,1378.28,27.5656,193703,0.0,1.0
2022-12-27,1413.85,1416.41,1396.3,1398.0,27.96,168095,0.0,1.0
2022-12-23,1400.28,1417.39,1385.01,1412.36,28.2472,209968,0.0,1.0
2022-12-22,1409.04,1413.455,1388.215,1407.8,28.156,241652,0.0,1.0
2022-12-21,1431.95,1449.38,1420.64,1425.19,28.5038,222373,0.0,1.0
2022-12-20,1407.95,1439.45,1399.82,1428.38,28.5676,290686,0.0,1.0
2022-12-19,1450.66,1463.035,1409.2315,1414.98,28.2996,302447,0.0,1.0
2022-12-16,1471.44,1485.47,1449.475,1462.11,29.2422,400428,0.0,1.0
2022-12-15,1518.4,1518.4,1478.31,1487.53,29.7506,289490,0.0,1.0
2022-12-14,1544.62,1559.86,1519.01,1538.29,30.7658,223240,0.0,1.0
2022-12-13,1610.05,1614.67,1545.79,1548.32,30.9664,239722,0.0,1.0
2022-12-12,1517.61,1565.46,1517.61,1561.2,31.224,261269,0.0,1.0
2022-12-09,1531.0,1543.73,1526.26,1526.26,30.5252,172475,0.0,1.0
2022-12-08,1516.0,1537.47,1512.0,1531.0,30.62,202049,0.0,1.0
2022-12-07,1505.0,1526.22,1489.7,1509.46,30.1892,286225,0.0,1.0
2022-12-06,1569.74,1572.0,1505.01,1508.4,30.168,460944,0.0,1.0
2022-12-05,1594.16,1596.075,1557.91,1570.61,31.4122,242468,0.0,1.0
2022-12-02,1615.81,1620.79,1597.21,1604.88,32.0976,288315,0.0,1.0
2022-12-01,1625.01,1638.33,1611.0,1625.83,32.5166,296447,0.0,1.0
2022-11-30,1561.0,1634.74,1553.0001,1626.96,32.5392,459018,0.0,1.0
2022-11-29,1520.57,1562.71,1520.57,1552.72,31.0544,260207,0.0,1.0
2022-11-28,1515.2,1533.89,1512.1,1527.56,30.5512,161149,0.0,1.0
2022-11-25,1508.77,1519.19,1502.21,1515.2,30.304,87499,0.0,1.0
2022-11-23,1507.86,1518.58,1501.02,1508.83,30.1766,145648,0.0,1.0
2022-11-22,1502.0,1507.205,1472.21,1505.9,30.118,197297,0.0,1.0
2022-11-21,1495.0,1499.09,1476.4,1494.39,29.8878,190607,0.0,1.0
2022-11-18,1515.62,1516.5,1488.425,1502.48,30.0496,201177,0.0,1.0
2022-11-17,1497.28,1519.94,1490.0,1493.83,29.8766,225416,0.0,1.0
2022-11-16,1520.0,1538.8387,1516.04,1526.55,30.531,197884,0.0,1.0
2022-11-15,1555.0,1561.26,1516.76,1523.47,30.4694,283942,0.0,1.0
2022-11-14,1503.59,1539.43,1496.2759,1513.12,30.2624,264414,0.0,1.0
2022-11-11,1483.8,1523.88,1465.0,1506.35,30.127,443721,0.0,1.0
2022-11-10,1437.08,1472.75,1404.1075,1470.92,29.4184,400839,0.0,1.0
2022-11-09,1384.9,1386.71,1360.3,1375.82,27.5164,236171,0.0,1.0
2022-11-08,1392.44,1406.905,1380.19,1389.64,27.7928,281956,0.0,1.0
2022-11-07,1404.36,1405.255,1379.06,1396.37,27.9274,247207,0.0,1.0
2022-11-04,1415.59,1415.59,1366.53,1397.57,27.9514,256293,0.0,1.0
2022-11-03,1403.73,1413.55,1385.0,1391.87,27.8374,385530,0.0,1.0
2022-11-02,1481.37,1482.6325,1407.24,1407.98,28.1596,529649,0.0,1.0
2022-11-01,1511.51,1516.0,1477.72,1477.72,29.5544,286169,0.0,1.0
2022-10-31,1507.41,1521.775,1492.565,1498.33,29.9666,297593,0.0,1.0
2022-10-28,1466.41,1505.6,1446.67,1505.0,30.1,384928,0.0,1.0
2022-10-27,1490.19,1490.19,1449.665,1466.94,29.3388,534075,0.0,1.0
2022-10-26,1532.41,1558.82,1474.73,1476.03,29.5206,1022473,0.0,1.0
2022-10-25,1561.0,1591.43,1552.5,1584.02,31.6804,668805,0.0,1.0
2022-10-24,1560.0,1563.23,1538.85,1545.84,30.9168,387333,0.0,1.0
2022-10-21,1536.03,1551.41,1508.64,1549.82,30.9964,364564,0.0,1.0
2022-10-20,1531.08,1547.0,1523.01,1536.2,30.724,238288,0.0,1.0
2022-10-19,1539.11,1554.23,1513.2401,1527.21,30.5442,251484,0.0,1.0
2022-10-18,1582.67,1588.095,1524.76,1543.99,30.8798,302608,0.0,1.0
2022-10-17,1540.0,1563.65,1534.08,1541.98,30.8396,289527,0.0,1.0
2022-10-14,1579.3,1587.0,1505.94,1508.41,30.1682,369362,0.0,1.0
2022-10-13,1486.0,1570.5,1472.236,1558.24,31.1648,437271,0.0,1.0
2022-10-12,1500.21,1529.94,1483.65,1522.54,30.4508,356395,0.0,1.0
2022-10-11,1476.33,1498.33,1442.0,1491.06,29.8212,437345,0.0,1.0
2022-10-10,1488.75,1496.17,1472.91,1475.83,29.5166,277379,0.0,1.0
2022-10-07,1485.4,1490.34,1465.31,1478.75,29.575,279541,0.0,1.0
2022-10-06,1515.81,1533.91,1506.01,1506.99,30.1398,247253,0.0,1.0
2022-10-05,1514.79,1543.485,1495.8645,1519.78,30.3956,237520,0.0,1.0
2022-10-04,1533.37,1558.95,1524.2,1536.15,30.723,250171,0.0,1.0
2022-10-03,1514.0,1517.99,1468.1575,1504.7,30.094,331295,0.0,1.0
2022-09-30,1535.0,1544.85,1501.07,1502.76,30.0552,283796,0.0,1.0
2022-09-29,1546.63,1565.02,1534.325,1543.35,30.867,239917,0.0,1.0
2022-09-28,1546.53,1578.21,1534.0,1566.6,31.332,261160,0.0,1.0
2022-09-27,1558.37,1563.44,1525.0,1539.0,30.78,224045,0.0,1.0
2022-09-26,1559.21,1571.01,1531.13,1531.99,30.6398,249404,0.0,1.0
2022-09-23,1564.83,1572.49,1532.1825,1557.52,31.1504,415801,0.0,1.0
2022-09-22,1650.0,1658.08,1575.97,1588.48,31.7696,441053,0.0,1.0
2022-09-21,1720.0,1720.0,1663.62,1665.28,33.3056,260517,0.0,1.0
2022-09-20,1692.89,1704.11,1681.23,1699.63,33.9926,265115,0.0,1.0
2022-09-19,1675.94,1705.17,1675.94,1705.17,34.1034,271209,0.0,1.0
2022-09-16,1692.93,1697.32,1675.1,1693.57,33.8714,326162,0.0,1.0
2022-09-15,1715.81,1731.8206,1702.15,1710.65,34.213,139094,0.0,1.0
2022-09-14,1707.09,1737.92,1695.2786,1721.49,34.4298,253725,0.0,1.0
2022-09-13,1709.01,1728.99,1690.0,1701.06,34.0212,223308,0.0,1.0
2022-09-12,1742.0,1754.56,1735.01,1747.94,34.9588,171747,0.0,1.0
2022-09-09,1720.0,1736.695,1716.16,1723.32,34.4664,257237,0.0,1.0
2022-09-08,1680.0,1710.3011,1666.705,1707.01,34.1402,253892,0.0,1.0
2022-09-07,1627.24,1685.0386,1627.24,1680.76,33.6152,256708,0.0,1.0
2022-09-06,1614.0,1638.0,1601.48,1634.58,32.6916,232251,0.0,1.0
2022-09-02,1630.2,1630.2,1600.17,1616.52,32.3304,184862,0.0,1.0
2022-09-01,1578.84,1615.53,1552.12,1613.15,32.263,241598,0.0,1.0
2022-08-31,1613.56,1630.81,1595.94,1596.8,31.936,189322,0.0,1.0
2022-08-30,1640.0,1649.99,1590.0,1612.5,32.25,203592,0.0,1.0
2022-08-29,1616.99,1653.12,1614.72,1639.08,32.7816,193303,0.0,1.0
2022-08-26,1667.78,1667.78,1625.32,1627.86,32.5572,160523,0.0,1.0
2022-08-25,1652.27,1665.8,1641.96,1663.24,33.2648,123718,0.0,1.0
2022-08-24,1637.02,1652.36,1631.02,1643.13,32.8626,114364,0.0,1.0
2022-08-23,1644.67,1654.9022,1628.4,1630.15,32.603,130564,0.0,1.0
2022-08-22,1640.0,1658.73,1626.3,1639.43,32.7886,196013,0.0,1.0
2022-08-19,1696.0,1705.0,1662.41,1672.26,33.4452,248328,0.0,1.0
2022-08-18,1705.17,1712.16,1697.47,1710.73,34.2146,124415,0.0,1.0
2022-08-17,1694.54,1717.4325,1693.26,1705.49,34.1098,163619,0.0,1.0
2022-08-16,1683.09,1724.87,1683.09,1714.68,34.2936,232317,0.0,1.0
2022-08-15,1664.63,1699.01,1664.63,1692.03,33.8406,183887,0.0,1.0
2022-08-12,1630.44,1664.605,1623.64,1663.7,33.274,202966,0.0,1.0
2022-08-11,1665.0,1670.0,1606.815,1631.09,32.6218,330195,0.0,1.0
2022-08-10,1673.69,1684.0899,1654.24,1658.29,33.1658,284042,0.0,1.0
2022-08-09,1610.7,1642.5899,1606.445,1639.09,32.7818,265926,0.0,1.0
2022-08-08,1610.0,1624.58,1607.59,1621.81,32.4362,181173,0.0,1.0
2022-08-05,1570.14,1603.94,1561.87,1600.78,32.0156,181027,0.0,1.0
2022-08-04,1584.94,1599.0,1576.84,1584.33,31.6866,203060,0.0,1.0
2022-08-03,1561.19,1598.8,1550.1,1585.03,31.7006,214721,0.0,1.0
2022-08-02,1549.1,1576.95,1546.03,1549.85,30.997,137092,0.0,1.0
2022-08-01,1558.61,1579.9299,1549.095,1557.38,31.1476,213071,0.0,1.0
2022-07-29,1543.88,1574.47,1532.3,1564.22,31.2844,309817,0.0,1.0
2022-07-28,1508.85,1548.68,1491.0,1538.88,30.7776,414761,0.0,1.0
2022-07-27,1433.75,1529.49,1433.44,1510.0,30.2,1432577,0.0,1.0
2022-07-26,1318.16,1327.1,1291.63,1316.43,26.3286,503003,0.0,1.0
2022-07-25,1354.23,1354.23,1313.015,1328.87,26.5774,329873,0.0,1.0
2022-07-22,1375.25,1385.0,1335.5501,1347.33,26.9466,193820,0.0,1.0
2022-07-21,1344.72,1372.12,1329.62,1368.04,27.3608,317803,0.0,1.0
2022-07-20,1343.0,1379.62,1343.0,1374.88,27.4976,253227,0.0,1.0
2022-07-19,1335.57,1347.82,1329.84,1342.53,26.8506,162007,0.0,1.0
2022-07-18,1315.0,1354.205,1312.0,1319.16,26.3832,254682,0.0,1.0
2022-07-15,1285.41,1306.78,1277.0,1299.99,25.9998,207715,0.0,1.0
2022-07-14,1265.0,1269.615,1236.03,1265.84,25.3168,158393,0.0,1.0
2022-07-13,1236.54,1285.13,1233.61,1275.57,25.5114,233769,0.0,1.0
2022-07-12,1290.0,1303.0,1256.33,1261.46,25.2292,203148,0.0,1.0
2022-07-11,1322.11,1328.9288,1288.9,1290.09,25.8018,201978,0.0,1.0
2022-07-08,1343.63,1352.5,1328.61,1339.28,26.7856,154231,0.0,1.0
2022-07-07,1344.62,1368.62,1337.95,1351.24,27.0248,154004,0.0,1.0
2022-07-06,1360.78,1369.4925,1329.95,1342.33,26.8466,166872,0.0,1.0
2022-07-05,1284.43,1372.935,1270.49,1362.71,27.2542,288357,0.0,1.0
2022-07-01,1302.08,1317.805,1290.56,1306.8,26.136,177688,0.0,1.0
2022-06-30,1282.28,1321.81,1270.03,1307.26,26.1452,260946,0.0,1.0
2022-06-29,1292.0,1296.905,1276.99,1288.2,25.764,161597,0.0,1.0
2022-06-28,1331.85,1346.17,1287.5,1288.87,25.7774,180351,0.0,1.0
2022-06-27,1349.15,1350.62,1320.3701,1331.71,26.6342,199623,0.0,1.0
2022-06-24,1299.06,1329.04,1296.0,1329.02,26.5804,231516,0.0,1.0
2022-06-23,1265.03,1292.63,1254.95,1289.52,25.7904,191775,0.0,1.0
2022-06-22,1241.29,1270.7923,1230.0701,1254.0,25.08,175714,0.0,1.0
2022-06-21,1263.98,1278.4087,1258.755,1261.24,25.2248,178375,0.0,1.0
2022-06-17,1218.83,1259.66,1218.07,1245.6,24.912,392615,0.0,1.0
2022-06-16,1247.49,1247.49,1205.85,1214.56,24.2912,308528,0.0,1.0
2022-06-15,1233.56,1290.0,1232.1467,1266.16,25.3232,312932,0.0,1.0
2022-06-14,1223.38,1245.2,1196.28,1204.01,24.0802,228508,0.0,1.0
2022-06-13,1270.96,1285.175,1213.92,1232.68,24.6536,367396,0.0,1.0
2022-06-10,1338.43,1343.38,1301.78,1317.04,26.3408,312482,0.0,1.0
2022-06-09,1362.99,1391.0,1362.99,1369.59,27.3918,175384,0.0,1.0
2022-06-08,1387.97,1396.99,1371.63,1373.35,27.467,194927,0.0,1.0
2022-06-07,1355.75,1394.143,1355.51,1390.44,27.8088,175238,0.0,1.0
2022-06-06,1390.94,1390.94,1368.2,1376.8,27.536,145925,0.0,1.0
2022-06-03,1379.0,1392.15,1364.075,1375.06,27.5012,113951,0.0,1.0
2022-06-02,1360.48,1397.76,1360.48,1396.99,27.9398,216025,0.0,1.0
2022-06-01,1401.35,1413.45,1349.43,1374.72,27.4944,213391,0.0,1.0
2022-05-31,1395.0,1414.38,1377.02,1402.55,28.051,257174,0.0,1.0
2022-05-27,1357.79,1406.67,1357.79,1402.42,28.0484,253707,0.0,1.0
2022-05-26,1304.16,1348.75,1296.51,1340.91,26.8182,225470,0.0,1.0
2022-05-25,1245.0,1305.07,1237.18,1288.77,25.7754,252778,0.0,1.0
2022-05-24,1278.69,1278.69,1230.91,1266.64,25.3328,370471,0.0,1.0
2022-05-23,1298.56,1312.37,1264.51,1289.79,25.7958,336822,0.0,1.0
2022-05-20,1293.0,1296.75,1256.39,1294.11,25.8822,348092,0.0,1.0
2022-05-19,1238.77,1290.34,1233.25,1272.49,25.4498,233743,0.0,1.0
2022-05-18,1299.38,1305.62,1240.0,1252.89,25.0578,308210,0.0,1.0
2022-05-17,1328.62,1334.63,1295.25,1322.06,26.4412,170685,0.0,1.0
2022-05-16,1308.85,1323.92,1293.55,1299.07,25.9814,174202,0.0,1.0
2022-05-13,1298.88,1338.0,1298.88,1318.28,26.3656,220484,0.0,1.0
2022-05-12,1261.44,1303.855,1242.71,1281.12,25.6224,342995,0.0,1.0
2022-05-11,1310.19,1361.385,1278.99,1281.69,25.6338,312291,0.0,1.0
2022-05-10,1296.46,1338.77,1272.94,1321.08,26.4216,396392,0.0,1.0
2022-05-09,1323.61,1330.0,1272.0,1276.57,25.5314,398239,0.0,1.0
2022-05-06,1345.0,1365.965,1312.03,1354.53,27.0906,298940,0.0,1.0
2022-05-05,1415.57,1430.3,1344.49,1369.86,27.3972,496921,0.0,1.0
2022-05-04,1450.46,1456.7,1381.0,1434.53,28.6906,418362,0.0,1.0
2022-05-03,1456.9,1463.96,1420.83,1447.54,28.9508,223236,0.0,1.0
2022-05-02,1451.17,1462.62,1409.77,1461.16,29.2232,233778,0.0,1.0
2022-04-29,1492.74,1512.06,1451.11,1455.61,29.1122,262474,0.0,1.0
2022-04-28,1504.01,1526.7025,1462.75,1500.82,30.0164,300283,0.0,1.0
2022-04-27,1497.61,1512.52,1425.98,1475.63,29.5126,539101,0.0,1.0
2022-04-26,1493.08,1497.375,1425.5,1438.21,28.7642,402810,0.0,1.0
2022-04-25,1470.0,1516.87,1446.01,1516.0,30.32,270426,0.0,1.0
2022-04-22,1509.39,1537.24,1475.605,1480.85,29.617,235015,0.0,1.0
2022-04-21,1627.15,1634.91,1519.735,1521.11,30.4222,305179,0.0,1.0
2022-04-20,1643.24,1645.0,1610.0,1612.58,32.2516,145383,0.0,1.0
2022-04-19,1589.76,1639.96,1589.76,1632.03,32.6406,230669,0.0,1.0
2022-04-18,1591.25,1612.0,1577.35,1589.76,31.7952,165453,0.0,1.0
2022-04-14,1602.73,1612.34,1590.24,1603.17,32.0634,199059,0.0,1.0
2022-04-13,1533.97,1593.55,1533.385,1590.0,31.8,178032,0.0,1.0
2022-04-12,1531.0,1574.99,1525.85,1532.61,30.6522,181587,0.0,1.0
2022-04-11,1526.96,1534.08,1482.49,1511.47,30.2294,187519,0.0,1.0
2022-04-08,1532.09,1557.26,1531.57,1543.99,30.8798,143426,0.0,1.0
2022-04-07,1541.27,1555.32,1516.325,1544.19,30.8838,215866,0.0,1.0
2022-04-06,1580.9,1583.0,1526.55,1550.85,31.017,202713,0.0,1.0
2022-04-05,1608.08,1627.46,1582.21,1604.69,32.0938,200559,0.0,1.0
2022-04-04,1585.71,1611.89,1582.19,1610.75,32.215,146215,0.0,1.0
2022-04-01,1586.0,1594.47,1570.01,1594.04,31.8808,149269,0.0,1.0
2022-03-31,1591.54,1613.4,1574.1001,1582.03,31.6406,209962,0.0,1.0
2022-03-30,1573.71,1584.69,1554.0,1574.09,31.4818,202653,0.0,1.0
2022-03-29,1600.0,1614.56,1570.01,1590.33,31.8066,196734,0.0,1.0
2022-03-28,1556.86,1585.995,1546.45,1575.11,31.5022,143085,0.0,1.0
2022-03-25,1574.35,1574.45,1537.49,1556.37,31.1274,137785,0.0,1.0
2022-03-24,1548.47,1567.86,1525.0,1565.94,31.3188,175631,0.0,1.0
2022-03-23,1550.0,1551.55,1520.02,1541.67,30.8334,291170,0.0,1.0
2022-03-22,1547.74,1569.0,1542.51,1558.34,31.1668,147312,0.0,1.0
2022-03-21,1580.0,1592.0322,1521.87,1540.21,30.8042,244752,0.0,1.0
2022-03-18,1566.86,1595.42,1550.14,1587.73,31.7546,311328,0.0,1.0
2022-03-17,1530.0,1564.49,1530.0,1563.55,31.271,195970,0.0,1.0
2022-03-16,1523.62,1559.63,1511.09,1554.74,31.0948,288136,0.0,1.0
2022-03-15,1479.76,1526.87,1478.13,1493.65,29.873,313496,0.0,1.0
2022-03-14,1461.5,1505.16,1461.075,1471.97,29.4394,357512,0.0,1.0
2022-03-11,1466.4,1518.48,1466.4,1475.41,29.5082,591804,0.0,1.0
2022-03-10,1407.79,1469.35,1402.19,1469.03,29.3806,404153,0.0,1.0
2022-03-09,1336.6,1422.68,1336.6,1420.63,28.4126,387344,0.0,1.0
2022-03-08,1315.0,1355.84,1277.41,1313.6,26.272,394976,0.0,1.0
2022-03-07,1449.45,1449.45,1314.21,1323.96,26.4792,459133,0.0,1.0
2022-03-04,1457.13,1460.68,1413.6,1442.28,28.8456,190739,0.0,1.0
2022-03-03,1509.93,1511.16,1458.5,1462.17,29.2434,208549,0.0,1.0
