,LLL_Open,LLL_High,LLL_Low,LLL_Close,LLL_Adj Close,LLL_Volume,LLL_Dividend Amount,LLL_Split Coefficient
2009-05-27,73.52,73.82,72.37,72.38,56.305353377997,703700,0.0,1.0
2009-05-26,71.55,74.28,71.53,73.91,57.49556048864,926600,0.0,1.0
2009-05-22,71.67,72.57,71.25,71.89,55.9241759373336,619800,0.0,1.0
2009-05-21,72.09,72.7,70.76,71.37,55.5196611023439,996000,0.0,1.0
2009-05-20,74.52,74.83,73.1,73.21,56.9510212876922,1089600,0.0,1.0
2009-05-19,74.56,74.66,73.57,74.1,57.6433639860401,830800,0.0,1.0
2009-05-18,72.72,74.13,72.72,74.11,57.6511431174822,1009600,0.0,1.0
2009-05-15,74.81,75.5,74.32,74.69,58.1023327411246,739000,0.0,1.0
2009-05-14,75.08,77.0,74.44,75.03,58.3668232101564,838700,0.35,1.0
2009-05-13,76.56,76.56,73.87,75.11,58.1577618906188,1077600,0.0,1.0
2009-05-12,77.84,77.84,75.82,76.97,59.5979620918776,1014400,0.0,1.0
2009-05-11,78.86,78.86,77.05,77.3,59.8534814824235,1063800,0.0,1.0
2009-05-08,77.28,79.71,75.24,79.71,61.7195473345922,963900,0.0,1.0
2009-05-07,79.64,79.64,76.35,77.04,59.6521631747207,1692000,0.0,1.0
2009-05-06,79.16,79.5,77.81,79.17,61.3014246955171,822900,0.0,1.0
2009-05-05,78.74,78.81,77.55,78.57,60.8368439854336,1112200,0.0,1.0
2009-05-04,77.88,78.57,77.17,78.57,60.8368439854336,1018300,0.0,1.0
2009-05-01,76.03,78.04,75.88,77.68,60.1477159321431,1100700,0.0,1.0
2009-04-30,78.32,79.0,75.34,76.15,58.9630351214302,1400000,0.0,1.0
2009-04-29,76.58,78.27,76.12,77.68,60.1477159321431,891400,0.0,1.0
2009-04-28,76.23,76.55,75.0,75.93,58.7926888610662,1134700,0.0,1.0
2009-04-27,75.62,78.0,75.2,76.93,59.5669900445387,1128100,0.0,1.0
2009-04-24,75.53,76.31,74.21,75.93,58.7926888610662,804600,0.0,1.0
2009-04-23,74.4,75.43,71.22,75.18,58.2119629734619,1578400,0.0,1.0
2009-04-22,71.78,75.63,71.78,73.9,57.2208574586171,1389700,0.0,1.0
2009-04-21,71.38,73.42,71.15,72.57,56.1910368845987,1017900,0.0,1.0
2009-04-20,71.75,72.62,70.51,71.52,55.3780206419525,960400,0.0,1.0
2009-04-17,74.38,74.38,72.7,72.91,56.4542992869793,981000,0.0,1.0
2009-04-16,71.74,74.27,71.34,74.1,57.3757176953116,861300,0.0,1.0
2009-04-15,70.48,71.36,69.5,71.33,55.2309034170928,894000,0.0,1.0
2009-04-14,69.55,70.65,69.18,70.27,54.4101441626119,857700,0.0,1.0
2009-04-13,71.25,71.53,69.62,70.51,54.5959764466453,785000,0.0,1.0
2009-04-09,72.48,72.78,71.11,71.58,55.4244787129609,1179800,0.0,1.0
2009-04-08,70.73,71.24,69.9,71.06,55.0218420975552,732000,0.0,1.0
2009-04-07,71.27,72.32,70.13,70.66,54.7121216241662,1399300,0.0,1.0
2009-04-06,68.53,72.53,68.08,72.35,56.0206906242347,1591000,0.0,1.0
2009-04-03,69.12,69.89,67.9,68.73,53.2177203400643,1040400,0.0,1.0
2009-04-02,68.76,70.24,68.08,69.3,53.6590720146436,1032800,0.0,1.0
2009-04-01,66.97,67.99,66.45,67.55,52.3040449435668,1084000,0.0,1.0
2009-03-31,68.01,69.45,67.11,67.8,52.4976202394349,1517800,0.0,1.0
2009-03-30,68.29,68.63,66.76,67.52,52.2808159080626,1125500,0.0,1.0
2009-03-27,70.4,70.55,69.15,69.55,53.8526473105117,909500,0.0,1.0
2009-03-26,68.89,70.73,68.57,70.73,54.7663227070093,1274800,0.0,1.0
2009-03-25,67.01,69.19,66.87,68.43,52.9854299850225,1222600,0.0,1.0
2009-03-24,66.13,67.61,66.08,66.81,51.7310620677971,1062400,0.0,1.0
2009-03-23,64.69,66.78,63.93,66.78,51.7078330322929,1033200,0.0,1.0
2009-03-20,63.92,65.21,63.3,63.53,49.1913541860073,1345700,0.0,1.0
2009-03-19,64.0,64.14,62.85,63.6,49.2455552688504,1094900,0.0,1.0
2009-03-18,62.89,64.33,61.73,63.46,49.1371531031643,984000,0.0,1.0
2009-03-17,61.29,63.16,60.38,63.16,48.9048627481225,1211000,0.0,1.0
2009-03-16,60.9,62.73,60.75,61.29,47.456919535029,1128000,0.0,1.0
2009-03-13,59.58,60.52,58.98,60.29,46.6826183515565,1480000,0.0,1.0
2009-03-12,58.11,59.59,57.7,59.54,46.1018924639521,2406600,0.0,1.0
2009-03-11,59.04,60.02,58.3,58.56,45.3430773041491,1982500,0.0,1.0
2009-03-10,58.56,58.83,57.12,58.75,45.4901945290088,2010900,0.0,1.0
2009-03-09,58.01,58.84,57.35,57.63,44.6229772035196,1646100,0.0,1.0
2009-03-06,60.09,61.01,57.76,58.7,45.4514794698352,2083500,0.0,1.0
2009-03-05,62.15,62.52,59.48,59.64,46.1793225822993,2518700,0.0,1.0
2009-03-04,61.39,63.62,60.81,62.81,48.6338573339072,2120500,0.0,1.0
2009-03-03,64.28,64.63,61.82,62.02,48.0221593989639,2064200,0.0,1.0
2009-03-02,66.6,66.69,63.33,63.56,49.2145832215115,2216500,0.0,1.0
2009-02-27,69.46,70.05,67.43,67.65,52.381475061914,1943600,0.0,1.0
2009-02-26,72.28,72.48,70.56,70.61,54.6734065649926,1183700,0.0,1.0
2009-02-25,73.55,73.72,71.38,71.77,55.5715959378207,1495900,0.0,1.0
2009-02-24,72.84,74.64,72.24,74.09,57.3679746834768,1219900,0.0,1.0
2009-02-23,76.1,76.1,72.21,72.35,56.0206906242347,1336900,0.0,1.0
2009-02-20,75.19,76.14,74.64,75.47,58.4365103166689,1510100,0.0,1.0
2009-02-19,76.16,77.12,75.86,76.12,58.939806085926,1104600,0.0,1.0
2009-02-18,76.09,76.54,75.2,75.72,58.630085612537,1308500,0.0,1.0
2009-02-17,76.28,76.84,74.38,75.71,58.6223426007023,1228100,0.35,1.0
2009-02-13,77.09,79.08,77.09,78.17,60.2486000670115,881800,0.0,1.0
2009-02-12,76.08,77.33,75.23,77.18,59.4855693126769,1125300,0.0,1.0
2009-02-11,77.58,78.0,76.69,77.06,59.3930807363939,944600,0.0,1.0
2009-02-10,78.82,79.34,76.52,77.31,59.5857652703168,1157700,0.0,1.0
2009-02-09,78.65,79.82,78.52,79.34,61.1503636857707,1113900,0.0,1.0
2009-02-06,79.46,80.48,77.21,78.8,60.7341650924972,1569600,0.0,1.0
2009-02-05,78.13,79.93,77.59,79.57,61.3276334569798,973400,0.0,1.0
2009-02-04,77.87,80.0,77.62,78.53,60.5260657958605,1049600,0.0,1.0
2009-02-03,79.35,79.35,76.33,77.78,59.9480121940918,1432800,0.0,1.0
2009-02-02,77.83,79.24,77.14,78.78,60.7187503297834,1283600,0.0,1.0
2009-01-30,78.65,80.36,78.24,79.02,60.9037274823494,1024500,0.0,1.0
2009-01-29,79.16,80.98,77.08,78.35,60.387332931436,1234500,0.0,1.0
2009-01-28,80.41,80.58,78.37,79.83,61.5280253722596,1338300,0.0,1.0
2009-01-27,79.64,80.69,78.3,79.16,61.0116308213462,1096700,0.0,1.0
2009-01-26,78.14,79.96,77.84,79.35,61.1580710671276,793300,0.0,1.0
2009-01-23,77.92,79.29,77.1,78.29,60.3410886432945,957900,0.0,1.0
2009-01-22,77.98,79.8,76.38,79.38,61.1811932111984,950100,0.0,1.0
2009-01-21,77.59,78.56,76.89,78.49,60.4952362704328,1121200,0.0,1.0
2009-01-20,78.96,80.42,76.81,76.92,59.285177397397,1224600,0.0,1.0
2009-01-16,76.82,79.33,76.68,78.72,60.6725060416419,1120700,0.0,1.0
2009-01-15,75.52,76.3,73.75,76.04,58.6069278379885,699900,0.0,1.0
2009-01-14,76.35,76.5,75.02,75.77,58.3988285413517,1130900,0.0,1.0
2009-01-13,77.92,77.92,75.84,76.41,58.8921009481943,1104900,0.0,1.0
2009-01-12,76.69,77.0,75.5,76.25,58.7687828464837,859200,0.0,1.0
2009-01-09,77.5,77.5,75.76,76.71,59.1233223889018,906600,0.0,1.0
2009-01-08,76.65,77.83,75.73,77.22,59.5163988381045,1153100,0.0,1.0
2009-01-07,77.2,77.72,76.14,76.83,59.2158109651848,866700,0.0,1.0
2009-01-06,77.64,78.84,77.0,78.42,60.4412846009344,1116300,0.0,1.0
2009-01-05,75.56,77.51,75.0,77.32,59.5934726516737,1347800,0.0,1.0
2009-01-02,74.72,75.99,73.14,75.76,58.3911211599948,578900,0.0,1.0
2008-12-31,72.16,74.41,72.16,73.78,56.8650596513255,610900,0.0,1.0
2008-12-30,70.18,72.26,69.48,72.26,55.6935376850742,816300,0.0,1.0
2008-12-29,72.17,72.17,69.42,69.96,53.9208399729836,899400,0.0,1.0
2008-12-26,71.34,72.13,71.08,72.06,55.5393900579359,362600,0.0,1.0
2008-12-24,70.97,71.82,70.31,71.3,54.9536290748103,350500,0.0,1.0
2008-12-23,72.98,72.98,70.73,71.02,54.7378223968167,1043800,0.0,1.0
2008-12-22,72.56,72.59,70.49,71.83,55.3621202867269,1062800,0.0,1.0
2008-12-19,71.47,74.72,71.47,72.54,55.9093443630679,1867700,0.0,1.0
2008-12-18,70.51,71.93,70.35,71.12,54.8148962103858,1222600,0.0,1.0
2008-12-17,69.27,70.74,68.71,70.15,54.067280218765,1268000,0.0,1.0
2008-12-16,67.27,70.13,67.19,69.91,53.882303066199,1405000,0.0,1.0
2008-12-15,68.97,69.77,67.17,67.59,52.0941905913945,1386300,0.0,1.0
2008-12-12,67.69,69.27,66.89,68.59,52.8649287270861,956600,0.0,1.0
2008-12-11,69.44,71.19,68.58,69.14,53.2888347017165,807400,0.0,1.0
2008-12-10,69.88,70.89,68.45,69.7,53.7204480577038,1097700,0.0,1.0
2008-12-09,69.35,71.29,69.04,69.38,53.4738118542825,1195200,0.0,1.0
2008-12-08,70.1,71.0,69.25,69.71,53.7281554390607,1366400,0.0,1.0
2008-12-05,66.73,68.9,64.84,68.81,53.0344911169383,1134400,0.0,1.0
2008-12-04,67.42,69.29,65.59,66.47,51.2309638794199,1300200,0.0,1.0
2008-12-03,64.97,68.39,64.7,68.17,52.5412187100956,1128800,0.0,1.0
2008-12-02,64.81,66.55,64.04,66.15,50.9843276759986,1678700,0.0,1.0
2008-12-01,65.54,66.32,64.07,64.29,49.5507547436123,1663000,0.0,1.0
2008-11-28,65.63,67.17,65.5,67.17,51.7704805744041,321300,0.0,1.0
2008-11-26,62.4,66.07,61.9,66.07,50.9226686251433,889100,0.0,1.0
2008-11-25,64.53,65.16,61.49,63.31,48.7954313706345,3148900,0.0,1.0
2008-11-24,65.0,66.18,62.45,63.53,48.9649937604867,1714600,0.0,1.0
2008-11-21,60.11,63.93,58.49,63.93,49.2732890147633,1743400,0.0,1.0
2008-11-20,64.29,65.65,58.74,59.32,45.7201862092251,2446500,0.0,1.0
2008-11-19,69.13,69.84,65.06,65.16,50.221296921664,1037800,0.0,1.0
2008-11-18,68.15,70.1,66.94,69.31,53.4198601847841,973400,0.0,1.0
2008-11-17,68.33,70.11,67.41,68.5,52.7955622948739,930200,0.0,1.0
2008-11-14,69.6,73.13,68.81,69.33,53.4352749474979,1244700,0.0,1.0
2008-11-13,71.87,72.3,65.7,71.08,54.7840666849582,1987200,0.3,1.0
2008-11-12,72.56,73.79,71.0,71.59,54.9452414398453,1395900,0.0,1.0
2008-11-11,74.42,75.99,73.0,73.68,56.5493140003883,946200,0.0,1.0
2008-11-10,76.95,77.35,74.57,75.54,57.9768618293883,765400,0.0,1.0
2008-11-07,75.15,76.59,74.08,75.69,58.0919866543077,838100,0.0,1.0
2008-11-06,77.8,80.22,74.48,75.01,57.5700874480066,1054000,0.0,1.0
2008-11-05,82.29,82.99,79.21,79.36,60.908707370668,835100,0.0,1.0
2008-11-04,81.7,83.19,80.62,82.93,63.6486782037487,1084500,0.0,1.0
2008-11-03,81.09,81.9,79.65,80.43,61.7299311217594,646700,0.0,1.0
2008-10-31,77.57,81.76,77.38,81.17,62.2978802580282,1059900,0.0,1.0
2008-10-30,76.78,78.88,76.38,78.03,59.8879339230497,1254700,0.0,1.0
2008-10-29,76.97,78.33,74.87,74.97,57.5393874946948,1159800,0.0,1.0
2008-10-28,74.55,77.63,71.98,77.44,59.4351096117002,1644900,0.0,1.0
2008-10-27,75.13,76.08,72.96,73.08,56.0888147007109,1697900,0.0,1.0
2008-10-24,77.35,79.0,76.09,76.25,58.5217860006733,1542400,0.0,1.0
2008-10-23,81.28,82.94,76.63,81.73,62.7276796043938,1321300,0.0,1.0
2008-10-22,80.2,82.87,78.39,79.84,61.2771068104099,1316400,0.0,1.0
2008-10-21,85.04,86.32,81.88,82.0,62.9349042892487,1194700,0.0,1.0
2008-10-20,82.02,86.4,82.02,86.33,66.2581742352541,1134000,0.0,1.0
2008-10-17,83.52,85.61,78.84,82.78,63.5335533788293,1213000,0.0,1.0
2008-10-16,79.4,84.02,76.44,83.99,64.4622269665121,2106800,0.0,1.0
2008-10-15,86.01,86.01,79.15,79.15,60.7475326157809,1219700,0.0,1.0
2008-10-14,91.26,91.26,84.85,85.97,65.9818746554477,1423300,0.0,1.0
2008-10-13,82.16,88.0,80.48,88.0,67.5398972860229,1547400,0.0,1.0
2008-10-10,81.09,83.93,75.93,80.0,61.3999066236572,3105700,0.0,1.0
2008-10-09,90.49,90.56,84.63,84.63,64.9534262195014,1431400,0.0,1.0
2008-10-08,86.56,92.27,85.7,89.49,68.6834705468886,2073100,0.0,1.0
2008-10-07,92.33,93.0,88.09,88.09,67.6089721809746,1292100,0.0,1.0
2008-10-06,93.94,93.95,90.12,91.3,70.0726434342488,1873200,0.0,1.0
2008-10-03,95.1,96.5,93.71,94.05,72.183265224437,1045400,0.0,1.0
2008-10-02,96.55,98.28,94.11,94.21,72.3060650376843,2062700,0.0,1.0
2008-10-01,97.19,97.58,95.86,96.82,74.3092369912812,732800,0.0,1.0
2008-09-30,98.04,98.32,95.89,98.32,75.4604852404747,954900,0.0,1.0
2008-09-29,98.8,100.94,96.6,97.25,74.6392614893833,1350400,0.0,1.0
2008-09-26,99.35,100.3,98.28,99.91,76.6808083846199,841300,0.0,1.0
2008-09-25,99.53,101.17,98.81,100.42,77.0722327893457,679500,0.0,1.0
2008-09-24,100.03,100.4,98.29,99.17,76.1128592483511,762300,0.0,1.0
2008-09-23,100.0,101.19,99.49,99.88,76.657783419636,961900,0.0,1.0
2008-09-22,100.21,101.54,99.54,99.94,76.7038333496038,667400,0.0,1.0
2008-09-19,103.6,105.51,100.72,101.45,77.8627565871253,970400,0.0,1.0
2008-09-18,99.5,102.97,97.65,102.4,78.5918804782813,1212400,0.0,1.0
2008-09-17,99.28,100.87,98.32,98.35,75.4835102054586,1073800,0.0,1.0
2008-09-16,99.59,101.55,95.01,100.74,77.3178324158404,1112600,0.0,1.0
2008-09-15,101.04,102.29,99.59,99.59,76.4352087581253,849800,0.0,1.0
2008-09-12,102.01,103.42,101.09,103.16,79.175179591206,491000,0.0,1.0
2008-09-11,101.62,102.73,100.34,102.38,78.5765305016253,1101700,0.0,1.0
2008-09-10,105.24,106.08,102.0,102.44,78.6225804315931,2274800,0.0,1.0
2008-09-09,105.25,107.01,105.25,105.36,80.8636770233566,1052600,0.0,1.0
2008-09-08,104.25,105.6,102.66,105.23,80.7639021750931,987500,0.0,1.0
2008-09-05,99.38,103.22,99.38,102.64,78.7760801981522,1768100,0.0,1.0
2008-09-04,103.49,103.74,99.58,99.98,76.7345333029156,976200,0.0,1.0
2008-09-03,103.87,104.52,102.95,103.49,79.4284542060286,790300,0.0,1.0
2008-09-02,105.34,106.98,103.53,103.87,79.720103762491,730900,0.0,1.0
2008-08-29,104.97,105.63,103.4,103.94,79.7738286807867,579900,0.0,1.0
2008-08-28,104.52,105.97,104.22,105.59,81.0402017548996,569500,0.0,1.0
2008-08-27,103.79,104.49,103.42,104.1,79.896628494034,371100,0.0,1.0
2008-08-26,103.38,104.27,103.13,103.96,79.7891786574426,441600,0.0,1.0
2008-08-25,103.72,104.5,102.74,103.55,79.4745041359963,338400,0.0,1.0
2008-08-22,104.3,105.03,103.74,104.87,80.4876025952867,441800,0.0,1.0
2008-08-21,103.43,104.33,102.85,103.91,79.7508037158028,540800,0.0,1.0
2008-08-20,103.33,104.33,102.52,103.94,79.7738286807867,728000,0.0,1.0
2008-08-19,105.12,105.71,103.85,103.91,79.7508037158028,680100,0.0,1.0
2008-08-18,106.0,106.54,104.89,105.88,81.2627764164103,682000,0.0,1.0
2008-08-15,104.12,106.34,104.06,105.83,81.2244014747706,836100,0.0,1.0
2008-08-14,104.27,104.61,102.78,103.72,79.6049789375716,909600,0.3,1.0
2008-08-13,103.25,105.57,102.74,104.78,80.1865957804148,1075100,0.0,1.0
2008-08-12,101.71,104.12,101.71,103.57,79.2606005437828,742000,0.0,1.0
2008-08-11,102.13,103.04,101.16,102.4,78.3652167199321,533900,0.0,1.0
2008-08-08,98.85,102.14,98.85,102.12,78.1509368304635,519500,0.0,1.0
2008-08-07,100.05,100.99,96.69,99.04,75.7938580463093,792300,0.0,1.0
2008-08-06,100.0,100.74,99.1,100.49,76.9035217596286,578600,0.0,1.0
2008-08-05,99.08,100.43,98.98,100.15,76.6433247509882,1077600,0.0,1.0
2008-08-04,98.69,99.25,97.86,98.44,75.3346868545909,595600,0.0,1.0
2008-08-01,98.59,99.69,97.77,98.21,75.1586712310989,895300,0.0,1.0
2008-07-31,97.65,99.92,97.0,98.69,75.5260081844736,1182100,0.0,1.0
2008-07-30,96.66,98.29,96.59,98.19,75.1433655247083,1241800,0.0,1.0
2008-07-29,94.25,96.58,93.81,96.34,73.7275876835767,1016000,0.0,1.0
2008-07-28,94.57,94.57,93.34,93.54,71.5847887888911,752000,0.0,1.0
2008-07-25,93.02,94.64,92.0,94.64,72.4266026403747,964700,0.0,1.0
2008-07-24,96.75,97.13,92.0,92.44,70.7429749374074,1476800,0.0,1.0
2008-07-23,93.56,95.94,92.48,95.65,73.1995408131006,1114300,0.0,1.0
2008-07-22,91.55,94.21,91.55,93.19,71.3169389270553,982300,0.0,1.0
2008-07-21,91.81,92.31,90.7,92.26,70.6052235798919,1034200,0.0,1.0
2008-07-18,88.2,92.18,87.4,92.06,70.4521665159858,1500000,0.0,1.0
2008-07-17,92.03,92.33,88.74,89.02,68.1256991446128,1894500,0.0,1.0
2008-07-16,90.21,91.66,88.72,91.62,70.1154409753923,1164200,0.0,1.0
2008-07-15,90.01,90.89,88.86,90.28,69.0899586472213,902800,0.0,1.0
2008-07-14,91.17,91.72,89.75,90.69,69.4037256282289,980200,0.0,1.0
2008-07-11,90.87,92.13,89.96,90.89,69.556782692135,1188500,0.0,1.0
2008-07-10,92.04,92.5,90.26,91.73,70.1996223605407,1227600,0.0,1.0
2008-07-09,93.54,93.54,91.76,91.76,70.2225809201266,1392500,0.0,1.0
2008-07-08,90.91,93.59,90.7,93.25,71.3628560462272,1620300,0.0,1.0
2008-07-07,89.77,93.0,89.76,90.54,69.2889328302993,1595000,0.0,1.0
2008-07-03,89.25,89.62,88.33,89.32,68.355284740472,1102100,0.0,1.0
2008-07-02,89.06,89.15,87.55,87.57,67.0160354312934,1760800,0.0,1.0
2008-07-01,90.07,90.6,87.69,88.88,68.0185591998785,2305600,0.0,1.0
2008-06-30,90.2,91.7,90.19,90.87,69.5414769857444,968600,0.0,1.0
2008-06-27,90.63,91.72,90.6,90.99,69.633311224088,1487400,0.0,1.0
2008-06-26,93.5,93.5,90.61,90.63,69.357808509057,2059200,0.0,1.0
2008-06-25,95.7,95.7,93.6,94.01,71.9444728890704,1404100,0.0,1.0
2008-06-24,95.56,95.8,94.5,94.97,72.6791467958198,1348400,0.0,1.0
2008-06-23,95.03,95.61,94.23,94.47,72.2965041360545,1008900,0.0,1.0
2008-06-20,95.51,96.44,94.66,94.82,72.5643539978902,1279100,0.0,1.0
2008-06-19,95.23,96.6,94.5,96.21,73.6281005920377,797200,0.0,1.0
2008-06-18,96.0,96.18,94.83,95.09,72.7709810341635,1615900,0.0,1.0
2008-06-17,98.0,98.45,96.02,96.3,73.6969762707955,1114500,0.0,1.0
2008-06-16,97.95,98.28,96.51,97.79,74.8372513968961,722100,0.0,1.0
2008-06-13,97.6,98.96,97.03,97.93,74.9443913416303,956000,0.0,1.0
2008-06-12,97.55,98.6,97.35,97.42,74.5540958286697,1525000,0.0,1.0
2008-06-11,97.46,97.87,96.69,97.26,74.4316501775448,1503500,0.0,1.0
2008-06-10,95.28,97.66,95.13,97.32,74.4775672967167,1964000,0.0,1.0
2008-06-09,98.05,98.17,96.04,96.81,74.0872717837561,1864800,0.0,1.0
2008-06-06,99.7,99.94,97.75,98.01,75.0056141671928,2394600,0.0,1.0
2008-06-05,102.47,102.47,99.92,100.48,76.8958689064333,1720700,0.0,1.0
2008-06-04,102.52,102.66,101.18,101.9,77.9825740601668,1541800,0.0,1.0
2008-06-03,105.51,105.76,101.98,102.83,78.6942894073302,1473700,0.0,1.0
2008-06-02,107.19,107.19,105.06,105.68,80.8753525679924,819300,0.0,1.0
2008-05-30,107.82,107.9,106.71,107.39,82.1839904643897,903500,0.0,1.0
2008-05-29,108.36,108.36,106.66,107.82,82.5130631517878,603700,0.0,1.0
2008-05-28,107.87,108.51,107.0,107.83,82.5207160049831,681700,0.0,1.0
2008-05-27,106.6,107.45,105.97,107.3,82.1151147856319,791100,0.0,1.0
2008-05-23,106.7,107.1,105.97,106.35,81.3880937320779,564300,0.0,1.0
2008-05-22,107.05,107.75,106.48,106.81,81.7401249790619,589700,0.0,1.0
2008-05-21,108.87,109.27,106.79,106.98,81.8702234833821,692800,0.0,1.0
2008-05-20,110.01,110.01,108.48,108.89,83.3319184436856,519100,0.0,1.0
2008-05-19,110.28,111.4,110.14,110.42,84.5028049825674,532000,0.0,1.0
2008-05-16,110.89,111.19,109.84,110.3,84.4109707442237,383800,0.0,1.0
2008-05-15,110.0,111.07,109.93,110.98,84.9313647615045,497000,0.0,1.0
2008-05-14,110.49,111.3,110.13,110.14,84.2885250930988,464900,0.3,1.0
2008-05-13,108.78,110.7,108.78,110.13,84.0519310802514,516000,0.0,1.0
2008-05-12,107.77,108.94,107.34,108.86,83.0826588340704,345700,0.0,1.0
2008-05-09,109.04,109.22,107.38,107.61,82.1286507177505,847700,0.0,1.0
2008-05-08,109.78,110.88,109.08,109.96,83.9221859764319,629300,0.0,1.0
2008-05-07,110.01,110.62,109.16,109.16,83.3116207819872,524800,0.0,1.0
2008-05-06,109.34,110.47,108.6,109.97,83.9298180413625,565900,0.0,1.0
2008-05-05,111.57,111.57,109.62,110.04,83.9832424958764,621900,0.0,1.0
2008-05-02,113.25,113.5,111.2,111.85,85.3646462483077,600000,0.0,1.0
2008-05-01,111.67,113.06,111.54,112.74,86.0439000271275,692800,0.0,1.0
2008-04-30,113.31,113.31,111.12,111.45,85.0593636510853,728100,0.0,1.0
2008-04-29,112.11,113.32,111.97,112.6,85.9370511180996,597400,0.0,1.0
2008-04-28,112.27,113.67,111.97,112.48,85.8454663389329,733100,0.0,1.0
2008-04-25,114.18,114.3,110.92,111.93,85.4257027677522,794800,0.0,1.0
2008-04-24,112.01,115.33,112.01,113.44,86.5781445722666,752000,0.0,1.0
2008-04-23,113.02,114.65,112.6,113.66,86.7460500007389,678800,0.0,1.0
2008-04-22,113.32,113.47,112.05,112.65,85.9752114427524,406500,0.0,1.0
2008-04-21,114.06,114.06,112.61,113.58,86.6849934812945,491500,0.0,1.0
2008-04-18,113.2,114.77,113.17,114.46,87.3566151951837,570900,0.0,1.0
2008-04-17,112.05,112.85,111.68,112.0,85.4791272222661,679400,0.0,1.0
2008-04-16,109.91,112.05,109.69,111.99,85.4714951573355,620300,0.0,1.0
2008-04-15,110.21,110.34,108.09,109.03,83.2124039378899,569700,0.0,1.0
2008-04-14,110.08,110.2,108.91,109.72,83.7390164180985,527900,0.0,1.0
2008-04-11,110.5,110.5,109.36,109.54,83.6016392493484,1178400,0.0,1.0
2008-04-10,111.61,112.0,110.85,111.19,84.8609299628908,561300,0.0,1.0
2008-04-09,111.63,112.26,111.26,111.82,85.341750053516,558200,0.0,1.0
2008-04-08,110.97,111.74,110.51,111.43,85.0440995212242,546500,0.0,1.0
2008-04-07,112.71,113.27,111.17,111.52,85.1127881055992,554500,0.0,1.0
2008-04-04,111.72,112.96,111.01,111.97,85.4562310274744,623400,0.0,1.0
2008-04-03,111.55,111.95,110.57,111.77,85.3035897288632,727000,0.0,1.0
2008-04-02,111.98,112.78,111.15,112.17,85.6088723260856,976900,0.0,1.0
2008-04-01,109.96,112.21,109.61,112.09,85.5478158066411,937400,0.0,1.0
2008-03-31,109.0,109.87,107.45,109.34,83.4489979507373,974900,0.0,1.0
2008-03-28,107.53,109.75,107.34,109.14,83.2963566521261,1067300,0.0,1.0
2008-03-27,107.68,108.21,106.59,106.6,81.357812159764,987500,0.0,1.0
2008-03-26,107.82,107.91,106.51,107.22,81.8310001854586,720000,0.0,1.0
2008-03-25,108.0,108.75,107.07,108.45,82.7697441719175,633600,0.0,1.0
2008-03-24,107.18,108.43,107.18,107.86,82.3194523410144,552100,0.0,1.0
2008-03-20,108.5,108.64,105.89,106.97,81.6401985621947,1253300,0.0,1.0
2008-03-19,110.46,111.4,107.93,107.93,82.3728767955284,990200,0.0,1.0
2008-03-18,109.19,109.75,107.38,109.75,83.7619126128902,893600,0.0,1.0
2008-03-17,107.0,108.29,105.92,107.38,81.9531132243476,975500,0.0,1.0
2008-03-14,109.95,109.95,105.69,107.53,82.067594198306,972200,0.0,1.0
2008-03-13,105.81,109.51,105.01,109.35,83.4566300156678,1226300,0.0,1.0
2008-03-12,106.56,107.57,105.93,107.07,81.7165192115002,746000,0.0,1.0
2008-03-11,106.09,106.18,103.8,106.12,80.9914730430971,1440200,0.0,1.0
2008-03-10,106.19,106.22,103.9,103.96,79.3429470180962,1025400,0.0,1.0
2008-03-07,104.43,106.67,104.17,105.41,80.4495964330274,1147700,0.0,1.0
2008-03-06,106.51,106.6,105.38,105.46,80.4877567576802,740300,0.0,1.0
2008-03-05,106.59,107.29,105.62,106.85,81.5486137830279,1027700,0.0,1.0
2008-03-04,106.45,106.96,104.34,106.04,80.9304165236526,1120500,0.0,1.0
2008-03-03,105.95,107.3,105.75,107.23,81.8386322503892,668400,0.0,1.0
2008-02-29,109.34,109.79,105.88,106.29,81.1212181469166,930700,0.0,1.0
2008-02-28,109.05,110.7,109.05,110.34,84.2122044437932,651700,0.0,1.0
2008-02-27,109.85,111.54,109.52,109.62,83.6626957687929,755100,0.0,1.0
2008-02-26,109.21,110.5,108.38,110.48,84.319053352821,975000,0.0,1.0
2008-02-25,107.06,109.5,106.91,109.33,83.4413658858067,923500,0.0,1.0
2008-02-22,105.58,107.09,104.69,106.79,81.5028213934446,840700,0.0,1.0
2008-02-21,106.81,106.95,104.85,105.03,80.1595779656661,749700,0.0,1.0
2008-02-20,105.47,106.61,104.92,106.54,81.3120197701806,526500,0.0,1.0
2008-02-19,106.39,107.0,105.55,105.93,80.8464638094165,899400,0.0,1.0
2008-02-15,107.33,107.33,104.68,105.39,80.4343323031663,996000,0.0,1.0
2008-02-14,107.5,108.47,106.7,107.33,81.9149528996948,1129500,0.3,1.0
2008-02-13,106.79,107.62,106.13,107.56,81.8616773566029,804500,0.0,1.0
2008-02-12,105.0,106.36,103.18,105.92,80.613507489879,1284600,0.0,1.0
2008-02-11,104.66,107.04,104.2,106.15,80.7885557028951,1236900,0.0,1.0
2008-02-08,105.01,106.01,104.35,105.25,80.103584434571,991800,0.0,1.0
2008-02-07,104.8,105.93,104.14,105.72,80.4612916524736,1077800,0.0,1.0
