,HUBB_Open,HUBB_High,HUBB_Low,HUBB_Close,HUBB_Adj Close,HUBB_Volume,HUBB_Dividend Amount,HUBB_Split Coefficient
2022-01-27,187.81,188.74,181.6,182.75,174.516385752388,226261,0.0,1.0
2022-01-26,189.48,191.95,184.4,186.24,177.849147373597,359588,0.0,1.0
2022-01-25,190.9,191.66,185.63,187.27,178.832741777564,499517,0.0,1.0
2022-01-24,191.64,194.26,186.475,194.24,185.488715559748,404590,0.0,1.0
2022-01-21,193.7,198.8,193.3512,194.68,185.908891809986,454657,0.0,1.0
2022-01-20,198.1,199.46,193.82,194.06,185.316825275559,419984,0.0,1.0
2022-01-19,199.13,199.91,196.505,197.36,188.468147152347,455014,0.0,1.0
2022-01-18,197.93,200.46,197.0,199.02,190.053357550973,302144,0.0,1.0
2022-01-14,197.99,200.55,194.37,200.05,191.03695195494,452027,0.0,1.0
2022-01-13,203.91,203.94,199.4,200.11,191.094248716336,307275,0.0,1.0
2022-01-12,201.54,205.79,197.5,202.4,193.281075109622,601227,0.0,1.0
2022-01-11,196.48,200.655,193.68,200.33,191.304336841455,393347,0.0,1.0
2022-01-10,198.83,198.83,195.51,196.32,187.475003288147,407304,0.0,1.0
2022-01-07,204.0,205.0,199.72,200.04,191.027402494707,249535,0.0,1.0
2022-01-06,204.16,204.6,199.48,204.31,195.105022014065,470103,0.0,1.0
2022-01-05,209.61,211.27,203.99,204.23,195.028626332204,225762,0.0,1.0
2022-01-04,206.63,211.85,204.85,209.5,200.061191874831,246847,0.0,1.0
2022-01-03,209.52,209.82,204.6,205.29,196.040869116869,215087,0.0,1.0
2021-12-31,207.9,209.705,206.3,208.27,198.88660826621,75722,0.0,1.0
2021-12-30,210.92,211.45,207.01,207.44,198.094003066897,103135,0.0,1.0
2021-12-29,209.8,210.895,209.11,210.14,200.672357329723,104870,0.0,1.0
2021-12-28,208.7,210.06,208.14,209.37,199.937048891806,127059,0.0,1.0
2021-12-27,205.33,208.47,204.43,208.4,199.010751249235,184602,0.0,1.0
2021-12-23,205.4,206.46,204.28,204.4,195.19096715616,179694,0.0,1.0
2021-12-22,205.51,206.67,203.28,203.91,194.723043604758,184121,0.0,1.0
2021-12-21,204.09,207.02,203.68,206.09,196.804825935484,196895,0.0,1.0
2021-12-20,202.8,203.25,197.98,202.03,192.927745081012,146988,0.0,1.0
2021-12-17,208.81,210.7,203.63,204.99,195.754385309888,452997,0.0,1.0
2021-12-16,208.0,209.2161,206.28,208.28,198.896157726443,202881,0.0,1.0
2021-12-15,207.41,208.48,205.43,207.69,198.332739572714,200576,0.0,1.0
2021-12-14,208.78,211.36,205.44,206.31,197.014914060603,312844,0.0,1.0
2021-12-13,208.39,211.3199,206.51,210.05,200.586412187629,280450,0.0,1.0
2021-12-10,208.32,209.4,207.35,208.28,198.896157726443,125207,0.0,1.0
2021-12-09,208.16,209.08,207.43,207.57,198.218146049922,119039,0.0,1.0
2021-12-08,209.5,210.2,207.5,209.01,199.593268323429,209036,0.0,1.0
2021-12-07,206.93,209.62,206.315,209.06,199.641015624593,159758,0.0,1.0
2021-12-06,204.33,208.13,203.46,204.67,195.448802582442,191182,0.0,1.0
2021-12-03,203.79,203.79,200.47,202.27,193.156932126597,159238,0.0,1.0
2021-12-02,196.89,204.41,195.965,202.46,193.338371871018,172316,0.0,1.0
2021-12-01,198.42,202.12,196.05,196.05,187.217167861864,231149,0.0,1.0
2021-11-30,199.59,200.07,194.22,195.7,186.88293675372,272561,0.0,1.0
2021-11-29,204.52,204.63,201.155,201.35,192.27838178519,160520,1.05,1.0
2021-11-26,204.21,204.68,202.78,203.8,193.608370592004,139316,0.0,1.0
2021-11-24,208.51,209.3,207.11,208.5,198.073333014882,135090,0.0,1.0
2021-11-23,207.83,209.41,206.62,208.93,198.481829576975,155614,0.0,1.0
2021-11-22,211.33,212.54,208.33,208.5,198.073333014882,144769,0.0,1.0
2021-11-19,209.56,211.36,208.2,210.1,199.59332022267,151732,0.0,1.0
2021-11-18,209.54,210.01,207.945,209.61,199.127824140285,157183,0.0,1.0
2021-11-17,209.12,209.53,207.36,209.16,198.700327738094,210771,0.0,1.0
2021-11-16,208.25,211.625,208.25,209.27,198.80482685863,199049,0.0,1.0
2021-11-15,208.46,208.82,206.7501,208.27,197.854834853762,170467,0.0,1.0
2021-11-12,208.86,209.25,207.15,208.17,197.759835653275,171021,0.0,1.0
2021-11-11,207.95,208.54,206.295,207.96,197.560337332253,182730,0.0,1.0
2021-11-10,208.64,209.3,207.16,208.06,197.65533653274,126346,0.0,1.0
2021-11-09,207.77,208.79,205.92,208.62,198.187332055466,132496,0.0,1.0
2021-11-08,207.92,208.5,205.76,207.91,197.51283773201,220644,0.0,1.0
2021-11-05,205.01,206.365,204.295,205.67,195.384855641106,205319,0.0,1.0
2021-11-04,203.21,204.97,202.24,204.05,193.845868593221,283218,0.0,1.0
2021-11-03,202.08,202.71,199.03,201.94,191.84138546295,234733,0.0,1.0
2021-11-02,201.37,203.16,200.64,202.6,192.468380186163,301015,0.0,1.0
2021-11-01,200.19,201.65,198.91,200.62,190.587396016525,243131,0.0,1.0
2021-10-29,197.28,200.125,197.28,199.37,189.399906010441,349853,0.0,1.0
2021-10-28,191.67,197.76,191.67,197.65,187.765919762069,297402,0.0,1.0
2021-10-27,191.16,193.35,189.1,190.67,181.134975568093,224028,0.0,1.0
2021-10-26,181.03,194.46,179.86,191.33,181.761970291306,582536,0.0,1.0
2021-10-25,191.96,192.69,189.81,190.24,180.726479006,286844,0.0,1.0
2021-10-22,191.6,192.69,191.22,192.07,182.464964374908,141353,0.0,1.0
2021-10-21,190.88,191.61,189.29,190.81,181.267974448775,249486,0.0,1.0
2021-10-20,190.51,192.75,190.02,191.38,181.809469891549,179047,0.0,1.0
2021-10-19,190.56,191.01,189.04,189.8,180.308482523859,147509,0.0,1.0
2021-10-18,187.81,189.91,187.365,188.83,179.386990279137,165815,0.0,1.0
2021-10-15,188.77,190.64,188.02,188.3,178.883494516557,308738,0.0,1.0
2021-10-14,183.67,188.0,183.62,187.38,178.009501872079,158588,0.0,1.0
2021-10-13,179.89,183.18,178.35,182.06,172.955544406184,196548,0.0,1.0
2021-10-12,180.27,180.625,178.49,178.98,170.029569031192,146449,0.0,1.0
2021-10-11,179.95,182.85,179.48,179.64,170.656563754404,186897,0.0,1.0
2021-10-08,182.82,183.54,180.47,180.5,171.47355687859,187237,0.0,1.0
2021-10-07,185.36,187.48,183.37,183.87,174.675029934994,256803,0.0,1.0
2021-10-06,182.36,183.985,179.53,183.98,174.779529055529,237812,0.0,1.0
2021-10-05,180.7,183.85,178.07,183.41,174.238033612755,268520,0.0,1.0
2021-10-04,180.95,181.67,178.72,180.43,171.40705743825,194662,0.0,1.0
2021-10-01,181.35,181.7225,179.14,180.01,171.008060796205,256960,0.0,1.0
2021-09-30,186.0,186.14,180.57,180.67,171.635055519418,223242,0.0,1.0
2021-09-29,184.78,186.095,183.25,184.83,175.587022259667,170379,0.0,1.0
2021-09-28,185.42,186.13,183.56,183.81,174.618030414702,196545,0.0,1.0
2021-09-27,183.05,186.2762,183.05,185.31,176.043018422003,391471,0.0,1.0
2021-09-24,184.7,185.16,183.28,183.51,174.333032813242,158115,0.0,1.0
2021-09-23,183.0,186.375,181.89,185.05,175.796020500738,369503,0.0,1.0
2021-09-22,181.19,182.79,180.2,181.33,172.262050242631,476014,0.0,1.0
2021-09-21,184.3,184.91,179.07,179.67,170.68506351455,264562,0.0,1.0
2021-09-20,181.4,183.79,179.92,183.61,174.428032013729,269163,0.0,1.0
2021-09-17,186.76,188.12,184.67,185.48,176.204517062831,582124,0.0,1.0
2021-09-16,191.43,191.515,187.43,188.12,178.712495955681,360876,0.0,1.0
2021-09-15,190.94,192.7879,189.94,191.35,181.780970131403,187497,0.0,1.0
2021-09-14,192.37,192.81,189.65,191.16,181.600471650478,364676,0.0,1.0
2021-09-13,193.15,193.305,189.15,191.64,182.056467812815,381692,0.0,1.0
2021-09-10,196.37,196.49,191.74,192.14,182.531463815249,261583,0.0,1.0
2021-09-09,197.52,198.72,194.22,194.62,184.88744398732,398690,0.0,1.0
2021-09-08,197.12,198.82,196.34,197.78,187.889418722702,143737,0.0,1.0
2021-09-07,201.19,201.51,198.01,198.06,188.155416484064,117954,0.0,1.0
2021-09-03,202.48,203.35,200.915,202.24,192.126383064411,97715,0.0,1.0
2021-09-02,204.1,204.1,201.86,202.94,192.791377467818,277372,0.0,1.0
2021-09-01,206.19,206.545,202.37,203.0,192.84837698811,217288,0.0,1.0
2021-08-31,209.48,209.48,205.87,206.11,195.802852123248,154093,0.0,1.0
2021-08-30,208.11,209.65,207.5,208.59,198.15883229532,257201,0.98,1.0
2021-08-27,205.65,208.47,205.65,208.2,196.86342932617,237854,0.0,1.0
2021-08-26,208.39,208.39,205.13,205.45,194.263167891747,191636,0.0,1.0
2021-08-25,204.98,208.82,204.02,208.22,196.882340318421,381570,0.0,1.0
2021-08-24,203.5,205.08,203.31,204.99,193.828215069989,167516,0.0,1.0
2021-08-23,202.96,204.89,201.98,203.41,192.334246682211,212729,0.0,1.0
2021-08-20,198.56,202.71,197.7,202.36,191.341419589068,258428,0.0,1.0
2021-08-19,198.64,200.6895,198.23,198.43,187.625409611873,167159,0.0,1.0
2021-08-18,203.19,204.06,200.64,200.88,189.942006162541,200926,0.0,1.0
2021-08-17,203.88,204.11,200.95,203.67,192.580089581466,255022,0.0,1.0
2021-08-16,206.62,207.18,204.74,205.05,193.88494804674,148913,0.0,1.0
2021-08-13,205.6,208.45,205.6,206.94,195.672036814398,168391,0.0,1.0
2021-08-12,203.96,206.05,203.73,205.82,194.613021248379,179012,0.0,1.0
2021-08-11,202.69,203.86,201.445,203.72,192.627367062092,206434,0.0,1.0
2021-08-10,198.88,201.79,196.89,201.75,190.764634325432,228075,0.0,1.0
2021-08-09,199.76,200.015,197.24,197.84,187.067535340488,168125,0.0,1.0
2021-08-06,200.43,200.87,198.97,200.24,189.33685441053,116397,0.0,1.0
2021-08-05,200.91,201.73,198.5,199.06,188.221105867759,190271,0.0,1.0
2021-08-04,200.51,201.82,198.165,199.81,188.930268077148,206815,0.0,1.0
2021-08-03,197.97,201.755,197.395,201.26,190.301315015298,190308,0.0,1.0
2021-08-02,201.38,202.3621,197.06,197.16,186.424561603976,192937,0.0,1.0
2021-07-30,197.37,200.77,196.44,200.46,189.544875325284,399915,0.0,1.0
2021-07-29,196.985,199.04,195.93,197.74,186.972980379236,145859,0.0,1.0
2021-07-28,196.82,196.86,193.955,195.88,185.214258099953,195941,0.0,1.0
2021-07-27,194.71,198.66,191.21,196.15,185.469556495333,260707,0.0,1.0
2021-07-26,195.5,195.9,193.27,194.31,183.729745208301,232496,0.0,1.0
2021-07-23,196.83,196.83,194.75,195.48,184.836038254946,181807,0.0,1.0
2021-07-22,196.63,198.05,194.86,195.55,184.902226727822,184273,0.0,1.0
2021-07-21,196.88,200.23,196.13,197.37,186.623127022605,330430,0.0,1.0
2021-07-20,188.68,197.12,188.49,196.61,185.904509317091,488078,0.0,1.0
2021-07-19,189.0,189.32,186.84,187.46,177.252730362555,231020,0.0,1.0
2021-07-16,192.82,193.26,190.695,191.14,180.73235293662,271832,0.0,1.0
2021-07-15,189.96,192.72,189.665,192.21,181.744091022014,278175,0.0,1.0
2021-07-14,189.1,191.08,187.88,190.78,180.391955076113,167523,0.0,1.0
2021-07-13,191.24,191.63,188.81,188.91,178.623777300705,150552,0.0,1.0
2021-07-12,188.78,191.73,187.28,191.53,181.101117285502,218418,0.0,1.0
2021-07-09,187.81,189.7,186.33,189.49,179.172196075966,228919,0.0,1.0
2021-07-08,183.86,186.36,183.33,185.07,174.992866788638,171068,0.0,1.0
2021-07-07,183.2,187.08,183.2,186.8,176.628667618293,133456,0.0,1.0
2021-07-06,185.78,186.19,181.58,183.4,173.413798935733,178189,0.0,1.0
2021-07-02,186.54,186.99,185.86,186.26,176.118070827534,127099,0.0,1.0
2021-07-01,188.09,188.09,186.28,186.46,176.307180750037,229300,0.0,1.0
2021-06-30,184.13,187.48,184.13,186.84,176.666489602794,311613,0.0,1.0
2021-06-29,185.18,185.47,184.51,185.17,175.087421749889,180620,0.0,1.0
2021-06-28,185.18,185.7,183.405,184.74,174.680835416507,260293,0.0,1.0
2021-06-25,184.51,186.17,184.19,185.64,175.531830067773,428044,0.0,1.0
2021-06-24,184.02,184.93,182.04,184.19,174.160783129622,217505,0.0,1.0
2021-06-23,182.62,183.87,181.22,182.65,172.704636726345,237459,0.0,1.0
2021-06-22,180.48,182.87,179.28,182.12,172.203495431711,341947,0.0,1.0
2021-06-21,176.39,180.23,176.39,180.07,170.26511872605,209178,0.0,1.0
2021-06-18,175.68,176.7,174.28,175.31,165.764302570466,475803,0.0,1.0
2021-06-17,181.01,181.25,175.37,176.52,166.908417601612,224160,0.0,1.0
2021-06-16,184.16,184.97,181.06,181.5,171.61725467195,276615,0.0,1.0
2021-06-15,183.66,184.27,182.32,184.27,174.236427098624,864379,0.0,1.0
2021-06-14,183.74,184.02,182.13,183.25,173.271966493856,331187,0.0,1.0
2021-06-11,186.18,186.18,183.72,184.47,174.425537021127,192045,0.0,1.0
2021-06-10,187.15,187.645,184.54,184.62,174.567369463005,157303,0.0,1.0
2021-06-09,190.0,190.0,186.7,186.78,176.609756626043,246904,0.0,1.0
2021-06-08,190.43,190.84,188.52,189.82,179.484227448096,133878,0.0,1.0
2021-06-07,192.36,192.36,189.08,189.9,179.559871417098,150779,0.0,1.0
2021-06-04,192.65,192.65,190.92,191.65,181.214583239004,112746,0.0,1.0
2021-06-03,189.79,191.255,189.11,191.11,180.703986448244,180499,0.0,1.0
2021-06-02,192.66,192.66,190.12,190.4,180.032646223357,165549,0.0,1.0
2021-06-01,192.17,192.65,190.7,192.01,181.55498109951,152819,0.0,1.0
2021-05-28,190.47,190.81,188.73,190.64,180.259578130361,135425,0.0,1.0
2021-05-27,189.42,191.31,188.715,189.78,179.446405463596,140873,0.98,1.0
2021-05-26,188.27,189.49,187.245,189.36,178.129436666945,148108,0.0,1.0
2021-05-25,189.21,189.63,187.51,187.63,176.502039511084,169197,0.0,1.0
2021-05-24,189.97,189.97,187.85,188.93,177.724939107974,123967,0.0,1.0
2021-05-21,190.02,190.78,188.19,188.33,177.16052390941,114962,0.0,1.0
2021-05-20,188.46,189.0,186.485,188.51,177.329848468979,133660,0.0,1.0
2021-05-19,186.42,189.2944,184.8178,188.09,176.934757829984,176815,0.0,1.0
2021-05-18,192.92,192.92,188.94,189.02,177.809601387759,130328,0.0,1.0
2021-05-17,193.5,194.69,191.76,192.88,181.440672498524,112546,0.0,1.0
2021-05-14,193.36,194.46,191.41,194.09,182.578909815629,254056,0.0,1.0
2021-05-13,188.9,192.86,188.415,191.74,180.368283621251,350094,0.0,1.0
2021-05-12,195.36,196.0,188.69,188.78,177.583835308333,199427,0.0,1.0
2021-05-11,195.31,197.82,194.54,195.83,184.215713891466,191589,0.0,1.0
2021-05-10,199.88,201.06,197.25,197.49,185.777262607494,158835,0.0,1.0
2021-05-07,198.94,201.03,198.17,199.18,187.36703208345,210932,0.0,1.0
2021-05-06,198.04,199.97,196.01,199.78,187.931447282015,172445,0.0,1.0
2021-05-05,195.98,198.64,195.98,198.13,186.379305485963,146100,0.0,1.0
2021-05-04,192.21,196.0,190.71,195.49,183.895878612279,137031,0.0,1.0
2021-05-03,193.44,195.37,192.28,193.62,182.136784576753,264291,0.0,1.0
2021-04-30,194.05,194.85,191.65,192.01,180.622270460605,197344,0.0,1.0
2021-04-29,193.62,196.47,191.61,195.92,184.30037617125,178410,0.0,1.0
2021-04-28,193.88,193.88,189.915,191.42,180.067262182017,252193,0.0,1.0
2021-04-27,192.2,195.62,185.44,194.08,182.569502895653,476492,0.0,1.0
2021-04-26,192.94,195.9,189.85,190.48,179.183011704266,276470,0.0,1.0
2021-04-23,189.76,191.44,189.21,191.12,179.785054582734,181681,0.0,1.0
2021-04-22,190.58,190.9631,188.18,188.37,177.198151589314,254455,0.0,1.0
2021-04-21,186.37,190.0,186.37,189.94,178.675038025558,179374,0.0,1.0
2021-04-20,189.1,190.545,185.06,185.81,174.789980075439,190392,0.0,1.0
2021-04-19,188.85,190.29,187.61,189.05,177.837822147687,311871,0.0,1.0
2021-04-16,189.03,190.45,188.35,189.28,178.054181307137,175973,0.0,1.0
2021-04-15,185.91,187.93,185.58,187.32,176.210424991826,162122,0.0,1.0
2021-04-14,183.8,186.33,183.67,184.93,173.962171117544,235080,0.0,1.0
2021-04-13,186.6,186.6,183.09,183.89,172.983851440033,181881,0.0,1.0
2021-04-12,186.4,188.72,186.23,187.45,176.332714951515,264490,0.0,1.0
2021-04-09,186.03,188.11,185.09,187.44,176.323308031539,219469,0.0,1.0
2021-04-08,188.19,189.52,185.53,186.07,175.034559994817,255503,0.0,1.0
2021-04-07,192.1,192.41,187.77,187.78,176.643143310726,244528,0.0,1.0
2021-04-06,192.57,196.05,192.435,192.68,181.252534099002,278946,0.0,1.0
2021-04-05,192.21,193.85,191.336,192.42,181.007954179624,204402,0.0,1.0
2021-04-01,187.03,190.8,186.09,190.39,179.098349424481,222483,0.0,1.0
2021-03-31,188.85,189.43,185.42,186.89,175.805927432855,276140,0.0,1.0
2021-03-30,188.42,188.73,186.55,187.58,176.455004911204,187584,0.0,1.0
2021-03-29,188.24,191.57,186.91,188.73,177.536800708453,308182,0.0,1.0
2021-03-26,185.0,189.48,184.6,189.13,177.913077507496,305606,0.0,1.0
2021-03-25,178.13,184.61,176.2,183.74,172.842747640392,213734,0.0,1.0
2021-03-24,179.66,182.47,177.94,179.25,168.619040571134,215960,0.0,1.0
2021-03-23,182.79,184.34,175.97,178.03,167.471396334053,348200,0.0,1.0
2021-03-22,183.23,184.71,180.82,184.37,173.435383598884,226917,0.0,1.0
2021-03-19,186.04,186.705,182.705,183.49,172.60757464099,646208,0.0,1.0
2021-03-18,189.52,191.1,185.54,186.19,175.14744303453,216018,0.0,1.0
2021-03-17,189.26,189.85,187.75,189.85,178.590375745773,259989,0.0,1.0
2021-03-16,189.88,189.88,187.75,189.08,177.866042907615,221408,0.0,1.0
2021-03-15,188.54,190.11,187.0,190.01,178.74088646539,285183,0.0,1.0
2021-03-12,183.69,187.87,183.69,187.48,176.360935711443,186311,0.0,1.0
2021-03-11,188.41,190.79,183.86,184.58,173.632928918382,363581,0.0,1.0
2021-03-10,184.71,188.11,182.71,187.63,176.502039511084,368490,0.0,1.0
2021-03-09,186.85,186.9315,183.33,183.75,172.852154560368,360564,0.0,1.0
2021-03-08,182.37,187.71,181.79,185.52,174.517179396133,322663,0.0,1.0
2021-03-05,176.48,180.75,173.25,180.71,169.992450887641,241890,0.0,1.0
2021-03-04,179.4,179.675,173.11,174.88,164.50821654159,258452,0.0,1.0
2021-03-03,180.04,181.69,178.32,179.37,168.731923610847,383075,0.0,1.0
2021-03-02,182.03,182.27,180.0,180.98,170.246437726995,288409,0.0,1.0
2021-03-01,180.07,183.685,179.52,182.13,171.328233524244,240259,0.0,1.0
2021-02-26,178.55,179.2,176.23,177.51,166.982236495297,566253,0.0,1.0
2021-02-25,176.63,178.33,173.07,177.5,166.972829575321,495023,0.98,1.0
2021-02-24,180.14,180.29,177.1,177.99,166.514421425994,446717,0.0,1.0
2021-02-23,178.36,180.26,176.56,180.25,168.628712073911,544200,0.0,1.0
2021-02-22,169.42,178.58,169.0107,178.19,166.701526793066,568810,0.0,1.0
2021-02-19,168.56,171.18,168.56,170.48,159.488614892429,170457,0.0,1.0
2021-02-18,167.92,168.93,165.26,167.82,157.000113510367,297461,0.0,1.0
2021-02-17,165.67,169.59,165.0,168.35,157.495942733109,432742,0.0,1.0
2021-02-16,166.07,169.15,165.11,166.57,155.830704966166,368545,0.0,1.0
2021-02-12,163.99,165.23,162.73,165.21,154.558388470074,148095,0.0,1.0
2021-02-11,163.07,165.16,160.985,164.36,153.763190660017,347875,0.0,1.0
2021-02-10,163.58,163.58,161.25,161.96,151.517926255149,174727,0.0,1.0
2021-02-09,164.41,165.0,161.525,162.55,152.069887088012,222047,0.0,1.0
2021-02-08,162.74,164.71,161.37,164.23,153.64157217142,212626,0.0,1.0
2021-02-05,160.08,162.0,156.64,161.91,151.471149913381,301298,0.0,1.0
2021-02-04,162.67,163.495,158.57,158.93,148.683279944004,348094,0.0,1.0
2021-02-03,159.26,162.0319,158.19,161.42,151.012741764054,687377,0.0,1.0
2021-02-02,156.19,159.13,149.07,158.45,148.23422706303,797865,0.0,1.0
2021-02-01,157.85,159.32,156.6,158.96,148.711345749065,244652,0.0,1.0
2021-01-29,159.16,160.19,153.67,155.6,145.56797558225,684220,0.0,1.0
2021-01-28,162.03,162.7415,159.55,159.84,149.534609364183,267896,0.0,1.0
2021-01-27,161.35,162.29,157.75,161.16,150.76950478686,388160,0.0,1.0
2021-01-26,164.7,164.8899,162.1861,163.4,152.86508489807,266894,0.0,1.0
2021-01-25,165.95,166.11,163.33,164.09,153.510598414469,202278,0.0,1.0
2021-01-22,164.44,166.53,163.54,166.43,155.699731209215,224509,0.0,1.0
2021-01-21,167.0,167.3899,164.66,165.55,154.876467594097,239348,0.0,1.0
2021-01-20,165.48,167.25,165.03,166.55,155.811994429458,207330,0.0,1.0
2021-01-19,163.8,166.81,162.615,165.54,154.867112325743,319610,0.0,1.0
2021-01-15,163.07,163.45,160.49,162.57,152.08859762472,182324,0.0,1.0
2021-01-14,165.92,168.4679,163.2638,164.49,153.884809148614,242897,0.0,1.0
2021-01-13,171.8,171.8,165.22,165.66,154.979375545987,289127,0.0,1.0
2021-01-12,170.12,172.17,169.895,171.92,160.83577353535,251692,0.0,1.0
2021-01-11,166.13,170.54,165.61,169.31,158.394048495056,359489,0.0,1.0
2021-01-08,169.5,169.72,166.21,167.44,156.64461331293,282052,0.0,1.0
2021-01-07,169.34,169.49,166.745,168.5,157.636271758413,277560,0.0,1.0
2021-01-06,158.31,168.17,158.31,168.07,157.233995219208,543601,0.0,1.0
2021-01-05,156.17,159.615,156.17,158.42,148.206161257969,243608,0.0,1.0
2021-01-04,157.23,158.9,155.15,156.06,145.998317926516,276873,0.0,1.0
2020-12-31,155.85,157.46,155.1,156.79,146.68125251633,180126,0.0,1.0
2020-12-30,156.94,158.68,155.88,156.31,146.232199635357,188060,0.0,1.0
2020-12-29,158.56,158.56,155.465,156.79,146.68125251633,261816,0.0,1.0
2020-12-28,162.51,162.9,157.64,158.29,148.084542769372,225378,0.0,1.0
2020-12-24,160.47,160.84,158.9932,160.83,150.460780931191,67475,0.0,1.0
2020-12-23,159.31,160.77,158.56,159.57,149.282017118635,331861,0.0,1.0
2020-12-22,157.63,158.66,156.52,157.88,147.700976766874,282141,0.0,1.0
2020-12-21,152.77,157.8,152.67,157.0,146.877713151756,353803,0.0,1.0
2020-12-18,160.09,160.43,155.1784,155.63,145.596041387311,881999,0.0,1.0
2020-12-17,157.55,159.31,156.785,158.97,148.720701017418,259211,0.0,1.0
2020-12-16,159.51,160.53,156.02,156.48,146.391239197368,261027,0.0,1.0
2020-12-15,159.51,161.02,157.95,159.86,149.55331990089,318107,0.0,1.0
2020-12-14,162.29,162.7,157.19,157.71,147.541937204863,314332,0.0,1.0
2020-12-11,159.15,161.015,158.09,160.4,150.058504391985,322166,0.0,1.0
2020-12-10,160.66,160.66,158.43,159.95,149.637517316072,261608,0.0,1.0
2020-12-09,162.35,162.99,159.79,161.62,151.199847131126,239256,0.0,1.0
2020-12-08,158.82,162.03,158.275,161.06,150.675952103324,213492,0.0,1.0
2020-12-07,160.92,161.42,157.57,158.94,148.692635212357,248366,0.0,1.0
2020-12-04,156.24,161.71,156.24,161.5,151.087583910883,309216,0.0,1.0
2020-12-03,158.1,158.675,155.8,156.25,146.176068025235,166936,0.0,1.0
2020-12-02,160.48,161.13,156.01,157.2,147.064818518828,237827,0.0,1.0
2020-12-01,162.79,164.6,161.09,161.69,151.265334009601,204992,0.0,1.0
2020-11-30,162.45,162.45,160.15,161.59,151.171781326065,352257,0.0,1.0
2020-11-27,162.22,162.855,160.8,162.23,151.770518500697,108786,0.98,1.0
2020-11-25,163.1,164.23,161.1,162.56,151.166077369483,244139,0.0,1.0
2020-11-24,162.16,165.64,161.335,164.14,152.635334273049,294435,0.0,1.0
2020-11-23,159.03,161.38,158.06,160.35,149.110977523355,258131,0.0,1.0
2020-11-20,157.5,158.27,156.79,157.47,146.43283835736,277845,0.0,1.0
2020-11-19,155.62,157.85,154.61,157.75,146.693212998498,271397,0.0,1.0
2020-11-18,156.22,157.39,154.83,155.35,144.461430360169,778054,0.0,1.0
2020-11-17,157.31,158.23,155.63,155.74,144.824095038898,400905,0.0,1.0
2020-11-16,158.23,161.49,157.34,159.16,148.004385298517,426769,0.0,1.0
2020-11-13,153.23,156.79,153.23,155.48,144.582318586412,423321,0.0,1.0
2020-11-12,156.32,156.78,151.39,152.67,141.969273080702,346530,0.0,1.0
2020-11-11,161.69,162.53,156.17,157.2,146.181762810548,318390,0.0,1.0
2020-11-10,158.73,161.278,157.6801,160.08,148.859901976543,276742,0.0,1.0
2020-11-09,166.37,166.37,158.14,158.61,147.492935110566,404670,0.0,1.0
2020-11-06,154.01,155.05,152.95,153.49,142.731798815464,218719,0.0,1.0
2020-11-05,152.35,154.6,151.85,153.27,142.527218740284,193983,0.0,1.0
2020-11-04,153.3,153.3,149.1,149.66,139.170245688464,248663,0.0,1.0
2020-11-03,152.02,154.04,150.81,153.65,142.880584324686,247302,0.0,1.0
2020-11-02,147.43,150.01,146.16,149.94,139.430620329603,253280,0.0,1.0
2020-10-30,144.16,145.61,142.94,145.51,135.31112154302,251019,0.0,1.0
2020-10-29,144.2,145.69,142.34,144.64,134.502100336626,263608,0.0,1.0
2020-10-28,146.74,147.81,142.52,144.24,134.130136563571,417727,0.0,1.0
2020-10-27,147.28,151.23,147.28,148.37,137.970662520363,592444,0.0,1.0
2020-10-26,151.9,151.9,146.38,149.0,138.556505462924,385160,0.0,1.0
2020-10-23,150.15,154.21,150.15,153.39,142.638807872201,467455,0.0,1.0
2020-10-22,147.56,150.39,147.56,149.66,139.170245688464,293387,0.0,1.0
2020-10-21,147.8,148.88,146.37,147.29,136.966360333114,298311,0.0,1.0
2020-10-20,147.01,148.89,146.51,147.5,137.161641313968,250380,0.0,1.0
2020-10-19,145.24,147.48,144.87,146.09,135.85046901395,411612,0.0,1.0
2020-10-16,145.43,145.7,144.01,144.57,134.437006676342,178413,0.0,1.0
2020-10-15,142.58,144.77,142.215,144.33,134.213828412509,203361,0.0,1.0
2020-10-14,144.9,146.31,144.525,144.55,134.418408487689,154947,0.0,1.0
2020-10-13,146.5,147.07,144.41,144.64,134.502100336626,219954,0.0,1.0
2020-10-12,145.0,146.78,144.33,146.5,136.231731881331,311027,0.0,1.0
2020-10-09,143.72,145.25,143.51,144.08,133.981351054349,314380,0.0,1.0
2020-10-08,142.55,143.82,141.675,143.1,133.070039810365,320967,0.0,1.0
2020-10-07,141.29,142.565,140.135,141.25,131.349707359987,414984,0.0,1.0
2020-10-06,140.5,141.75,138.8,139.23,129.47129030606,319128,0.0,1.0
2020-10-05,138.77,140.91,138.77,140.23,130.401199738697,227121,0.0,1.0
2020-10-02,133.51,139.59,133.51,137.51,127.871846081924,244215,0.0,1.0
2020-10-01,138.23,139.23,135.38,136.17,126.62576744219,161095,0.0,1.0
2020-09-30,136.99,138.91,135.97,136.84,127.248806762057,329386,0.0,1.0
2020-09-29,137.31,139.05,135.92,136.79,127.202311290425,247685,0.0,1.0
2020-09-28,136.07,139.31,136.07,136.96,127.360395893974,232144,0.0,1.0
2020-09-25,131.97,134.37,131.8301,133.82,124.440480275493,208505,0.0,1.0
