,LIVN_Open,LIVN_High,LIVN_Low,LIVN_Close,LIVN_Adj Close,LIVN_Volume,LIVN_Dividend Amount,LIVN_Split Coefficient
2018-12-19,92.62,93.465,88.27,89.01,89.01,537213,0.0,1.0
2018-12-18,92.59,94.34,91.7,92.2,92.2,607531,0.0,1.0
2018-12-17,93.86,93.86,90.62,91.36,91.36,554203,0.0,1.0
2018-12-14,95.2,95.64,93.53,94.45,94.45,432303,0.0,1.0
2018-12-13,97.75,98.01,95.5,95.75,95.75,278806,0.0,1.0
2018-12-12,98.05,99.4,96.15,97.47,97.47,237211,0.0,1.0
2018-12-11,97.79,98.74,95.11,96.58,96.58,468380,0.0,1.0
2018-12-10,94.73,96.83,93.57,96.18,96.18,343884,0.0,1.0
2018-12-07,98.86,100.05,94.62,94.84,94.84,428329,0.0,1.0
2018-12-06,96.72,98.75,95.1,98.53,98.53,708264,0.0,1.0
2018-12-04,102.46,103.9,98.16,98.42,98.42,655977,0.0,1.0
2018-12-03,101.2,103.25,99.01,102.33,102.33,647227,0.0,1.0
2018-11-30,99.58,101.54,98.77,101.19,101.19,707100,0.0,1.0
2018-11-29,95.76,100.095,95.76,99.0,99.0,740575,0.0,1.0
2018-11-28,102.11,103.51,95.28,96.73,96.73,1108467,0.0,1.0
2018-11-27,101.74,103.23,101.18,102.34,102.34,349925,0.0,1.0
2018-11-26,100.61,103.145,99.0,102.34,102.34,590777,0.0,1.0
2018-11-23,97.86,100.39,96.51,99.68,99.68,341164,0.0,1.0
2018-11-21,98.5,100.5,96.6522,98.26,98.26,1093683,0.0,1.0
2018-11-20,108.0,108.0,95.19,98.04,98.04,2310361,0.0,1.0
2018-11-19,124.9,125.79,119.57,120.16,120.16,632831,0.0,1.0
2018-11-16,121.49,126.99,119.46,125.42,125.42,842806,0.0,1.0
2018-11-15,116.86,123.02,114.89,122.91,122.91,504513,0.0,1.0
2018-11-14,117.63,117.64,114.81,117.04,117.04,624469,0.0,1.0
2018-11-13,116.59,117.75,111.72,115.73,115.73,432973,0.0,1.0
2018-11-12,118.69,119.21,114.79,115.33,115.33,513130,0.0,1.0
2018-11-09,121.41,122.385,118.115,118.81,118.81,371799,0.0,1.0
2018-11-08,122.69,123.36,119.72,121.84,121.84,274587,0.0,1.0
2018-11-07,119.71,122.71,118.235,122.59,122.59,370019,0.0,1.0
2018-11-06,115.75,119.36,115.75,119.18,119.18,321179,0.0,1.0
2018-11-05,111.88,116.36,110.9527,115.78,115.78,473939,0.0,1.0
2018-11-02,115.06,116.1125,111.07,112.57,112.57,446069,0.0,1.0
2018-11-01,112.1,114.51,109.27,114.37,114.37,564503,0.0,1.0
2018-10-31,107.91,115.3,105.27,111.99,111.99,1116688,0.0,1.0
2018-10-30,111.0,111.5925,107.08,108.34,108.34,815020,0.0,1.0
2018-10-29,115.65,116.78,109.97,111.24,111.24,877948,0.0,1.0
2018-10-26,112.57,114.545,110.52,114.5,114.5,657811,0.0,1.0
2018-10-25,110.02,114.62,108.89,114.5,114.5,637974,0.0,1.0
2018-10-24,113.55,114.27,109.23,109.72,109.72,386030,0.0,1.0
2018-10-23,113.74,115.25,111.5,113.91,113.91,280199,0.0,1.0
2018-10-22,113.95,115.51,113.04,114.75,114.75,243100,0.0,1.0
2018-10-19,116.65,117.46,113.48,113.59,113.59,317975,0.0,1.0
2018-10-18,116.35,117.33,115.44,116.29,116.29,497774,0.0,1.0
2018-10-17,117.11,118.07,115.27,116.69,116.69,268396,0.0,1.0
2018-10-16,114.02,117.61,112.91,117.49,117.49,344696,0.0,1.0
2018-10-15,113.64,114.28,111.41,113.25,113.25,253240,0.0,1.0
2018-10-12,114.36,115.8,111.81,113.55,113.55,594601,0.0,1.0
2018-10-11,113.61,115.38,112.7,113.1,113.1,568451,0.0,1.0
2018-10-10,117.0,117.8,114.08,114.22,114.22,442792,0.0,1.0
2018-10-09,117.71,120.0,116.63,117.45,117.45,359524,0.0,1.0
2018-10-08,119.92,120.35,117.5,118.12,118.12,466367,0.0,1.0
2018-10-05,121.0,122.83,118.68,120.5,120.5,351006,0.0,1.0
2018-10-04,121.85,122.66,120.265,121.07,121.07,312117,0.0,1.0
2018-10-03,121.64,123.14,121.64,121.99,121.99,405846,0.0,1.0
2018-10-02,125.895,125.895,121.44,121.66,121.66,467124,0.0,1.0
2018-10-01,124.52,124.62,123.0,123.7,123.7,418788,0.0,1.0
2018-09-28,122.83,124.25,122.83,123.97,123.97,444873,0.0,1.0
2018-09-27,124.48,125.06,122.73,122.85,122.85,402888,0.0,1.0
2018-09-26,124.86,125.23,123.92,124.21,124.21,539121,0.0,1.0
2018-09-25,125.29,126.725,124.21,124.48,124.48,485917,0.0,1.0
2018-09-24,123.0,125.38,122.855,124.8,124.8,474750,0.0,1.0
2018-09-21,120.87,123.02,120.02,122.32,122.32,1532298,0.0,1.0
2018-09-20,121.39,122.49,119.54,120.99,120.99,666951,0.0,1.0
2018-09-19,124.07,124.39,119.93,120.64,120.64,628288,0.0,1.0
2018-09-18,123.8,125.24,122.79,124.53,124.53,532838,0.0,1.0
2018-09-17,123.78,124.72,122.01,123.73,123.73,609289,0.0,1.0
2018-09-14,126.34,128.08,122.82,124.79,124.79,474028,0.0,1.0
2018-09-13,131.27,131.27,124.93,126.01,126.01,582445,0.0,1.0
2018-09-12,129.8,131.54,127.5,130.95,130.95,470757,0.0,1.0
2018-09-11,125.12,130.17,124.44,130.1,130.1,659649,0.0,1.0
2018-09-10,125.0,126.82,123.451,125.51,125.51,363906,0.0,1.0
2018-09-07,123.38,126.765,123.38,124.63,124.63,402341,0.0,1.0
2018-09-06,124.21,125.78,123.3,123.75,123.75,377743,0.0,1.0
2018-09-05,124.45,125.1,123.06,124.36,124.36,415958,0.0,1.0
2018-09-04,125.24,127.16,122.25,124.79,124.79,487861,0.0,1.0
2018-08-31,125.45,126.27,125.1,125.55,125.55,329973,0.0,1.0
2018-08-30,125.95,126.72,124.71,125.53,125.53,427582,0.0,1.0
2018-08-29,126.3,127.47,125.37,126.15,126.15,386168,0.0,1.0
2018-08-28,126.27,127.8499,125.33,125.97,125.97,245392,0.0,1.0
2018-08-27,126.52,127.26,125.43,126.03,126.03,347945,0.0,1.0
2018-08-24,126.5,127.48,125.62,125.96,125.96,163442,0.0,1.0
2018-08-23,125.0,127.75,124.95,126.42,126.42,275319,0.0,1.0
2018-08-22,124.56,125.9,122.1,125.38,125.38,223137,0.0,1.0
2018-08-21,125.05,126.34,124.17,124.89,124.89,459914,0.0,1.0
2018-08-20,123.21,125.05,122.56,124.77,124.77,446806,0.0,1.0
2018-08-17,121.6,123.94,120.83,123.44,123.44,317493,0.0,1.0
2018-08-16,122.25,123.34,119.8,122.0,122.0,332920,0.0,1.0
2018-08-15,123.08,123.155,120.86,121.47,121.47,428224,0.0,1.0
2018-08-14,123.16,124.97,121.57,123.55,123.55,239688,0.0,1.0
2018-08-13,123.36,124.7,122.47,122.52,122.52,290472,0.0,1.0
2018-08-10,122.86,124.13,122.23,122.98,122.98,135839,0.0,1.0
2018-08-09,122.2,123.97,122.2,123.6,123.6,168225,0.0,1.0
2018-08-08,121.57,122.72,120.0,122.46,122.46,292257,0.0,1.0
2018-08-07,122.09,122.85,120.3963,121.36,121.36,415489,0.0,1.0
2018-08-06,120.45,122.57,120.45,121.47,121.47,314538,0.0,1.0
2018-08-03,123.14,123.1556,119.47,121.49,121.49,367093,0.0,1.0
2018-08-02,120.39,124.29,119.32,123.55,123.55,736664,0.0,1.0
2018-08-01,111.25,122.48,111.25,121.6,121.6,1133319,0.0,1.0
2018-07-31,110.29,111.68,108.74,110.13,110.13,594704,0.0,1.0
2018-07-30,112.09,113.64,109.41,110.28,110.28,795470,0.0,1.0
2018-07-27,113.34,113.88,110.395,112.29,112.29,607259,0.0,1.0
2018-07-26,111.45,114.72,110.375,114.03,114.03,633495,0.0,1.0
2018-07-25,108.08,111.79,108.08,111.73,111.73,440766,0.0,1.0
2018-07-24,105.6,111.96,105.4,108.52,108.52,673349,0.0,1.0
2018-07-23,104.35,105.21,103.66,105.0,105.0,293418,0.0,1.0
2018-07-20,104.58,105.77,103.46,104.42,104.42,238726,0.0,1.0
2018-07-19,103.9,104.86,103.69,104.31,104.31,306687,0.0,1.0
2018-07-18,104.32,104.38,103.0,104.0,104.0,293159,0.0,1.0
2018-07-17,102.47,104.17,101.86,103.87,103.87,214152,0.0,1.0
2018-07-16,102.95,102.95,100.98,102.8,102.8,269183,0.0,1.0
2018-07-13,102.73,104.41,102.17,102.59,102.59,165601,0.0,1.0
2018-07-12,102.06,102.48,101.67,102.36,102.36,211737,0.0,1.0
2018-07-11,101.85,102.285,99.85,101.49,101.49,195474,0.0,1.0
2018-07-10,104.24,104.62,102.13,102.39,102.39,205080,0.0,1.0
2018-07-09,104.18,104.66,103.05,104.1,104.1,193363,0.0,1.0
2018-07-06,103.1,104.72,102.9,103.99,103.99,250230,0.0,1.0
2018-07-05,102.25,103.15,100.84,103.13,103.13,218141,0.0,1.0
2018-07-03,100.71,102.405,100.61,102.04,102.04,125798,0.0,1.0
2018-07-02,99.0,101.49,98.91,101.02,101.02,272106,0.0,1.0
2018-06-29,101.26,101.41,99.66,99.82,99.82,278701,0.0,1.0
2018-06-28,101.27,101.77,100.45,101.18,101.18,348796,0.0,1.0
2018-06-27,102.5,102.97,101.03,101.65,101.65,373240,0.0,1.0
2018-06-26,101.48,103.03,100.88,102.56,102.56,278999,0.0,1.0
2018-06-25,103.15,103.15,100.4,101.15,101.15,569289,0.0,1.0
2018-06-22,103.71,104.43,103.51,103.75,103.75,1533956,0.0,1.0
2018-06-21,104.64,105.26,103.01,103.28,103.28,322751,0.0,1.0
2018-06-20,104.39,105.51,101.7341,104.74,104.74,345234,0.0,1.0
2018-06-19,104.17,104.99,102.8864,103.96,103.96,542361,0.0,1.0
2018-06-18,105.8,105.9,104.28,105.03,105.03,346708,0.0,1.0
2018-06-15,104.46,105.51,103.54,105.37,105.37,556219,0.0,1.0
2018-06-14,104.3,105.7,101.96,104.96,104.96,427101,0.0,1.0
2018-06-13,103.14,104.54,102.61,103.85,103.85,528755,0.0,1.0
2018-06-12,99.5,103.3999,97.965,103.27,103.27,1013983,0.0,1.0
2018-06-11,97.34,100.19,97.27,99.78,99.78,872447,0.0,1.0
2018-06-08,96.6,97.76,94.15,97.03,97.03,501132,0.0,1.0
2018-06-07,96.77,96.83,95.18,95.86,95.86,382266,0.0,1.0
2018-06-06,96.17,96.75,95.61,96.54,96.54,352937,0.0,1.0
2018-06-05,95.38,96.49,94.91,96.0,96.0,374876,0.0,1.0
2018-06-04,95.34,96.16,94.4,95.9,95.9,422617,0.0,1.0
2018-06-01,94.0,95.265,92.225,94.85,94.85,832162,0.0,1.0
2018-05-31,88.84,95.07,88.84,94.05,94.05,1531429,0.0,1.0
2018-05-30,82.0,83.45,81.0,82.99,82.99,322089,0.0,1.0
2018-05-29,81.35,82.23,79.961,81.75,81.75,622421,0.0,1.0
2018-05-25,83.6,83.78,81.99,82.0,82.0,380710,0.0,1.0
2018-05-24,84.0,84.01,83.26,83.67,83.67,322078,0.0,1.0
2018-05-23,83.05,84.24,82.68,83.95,83.95,229714,0.0,1.0
2018-05-22,84.08,84.23,83.12,83.22,83.22,268523,0.0,1.0
2018-05-21,84.17,85.47,83.98,84.0,84.0,451680,0.0,1.0
2018-05-18,83.6,84.535,83.59,83.86,83.86,263600,0.0,1.0
2018-05-17,83.43,83.615,82.515,83.23,83.23,453469,0.0,1.0
2018-05-16,84.5,84.985,82.89,83.23,83.23,544319,0.0,1.0
2018-05-15,84.31,85.01,83.94,84.18,84.18,363475,0.0,1.0
2018-05-14,85.9,85.9,84.31,84.95,84.95,244614,0.0,1.0
2018-05-11,86.38,87.14,84.94,85.69,85.69,263005,0.0,1.0
2018-05-10,84.67,86.37,84.56,86.34,86.34,474345,0.0,1.0
2018-05-09,84.29,84.71,83.69,84.31,84.31,344918,0.0,1.0
2018-05-08,83.67,84.165,83.21,84.0,84.0,472815,0.0,1.0
2018-05-07,83.5,84.71,83.48,83.58,83.58,488842,0.0,1.0
2018-05-04,82.39,83.82,81.28,83.57,83.57,334488,0.0,1.0
2018-05-03,83.53,84.83,81.5,82.38,82.38,750076,0.0,1.0
2018-05-02,88.59,88.59,80.24,83.32,83.32,2093894,0.0,1.0
2018-05-01,88.75,89.96,87.21,89.54,89.54,764105,0.0,1.0
2018-04-30,89.39,89.59,88.54,88.78,88.78,648888,0.0,1.0
2018-04-27,88.13,89.26,88.0,89.02,89.02,362045,0.0,1.0
2018-04-26,87.76,88.7,87.02,88.35,88.35,235958,0.0,1.0
2018-04-25,87.14,87.54,85.47,87.39,87.39,181150,0.0,1.0
2018-04-24,88.9,89.02,86.48,87.04,87.04,277050,0.0,1.0
2018-04-23,88.77,88.99,88.25,88.47,88.47,172666,0.0,1.0
2018-04-20,87.73,89.55,87.73,88.54,88.54,239989,0.0,1.0
2018-04-19,88.6,88.96,87.03,88.13,88.13,132892,0.0,1.0
2018-04-18,89.0,89.895,88.86,89.01,89.01,161620,0.0,1.0
2018-04-17,87.5,89.22,86.9,89.2,89.2,209974,0.0,1.0
2018-04-16,86.46,87.42,85.89,87.2,87.2,226535,0.0,1.0
2018-04-13,86.18,86.37,84.23,85.99,85.99,260555,0.0,1.0
2018-04-12,86.1,86.565,85.82,85.96,85.96,227514,0.0,1.0
2018-04-11,85.74,86.495,80.871,85.78,85.78,429790,0.0,1.0
2018-04-10,86.1,86.67,85.56,86.05,86.05,447568,0.0,1.0
2018-04-09,86.18,86.64,85.41,85.55,85.55,223911,0.0,1.0
2018-04-06,86.62,87.08,85.2,85.75,85.75,216987,0.0,1.0
2018-04-05,86.88,87.88,86.5,86.89,86.89,240004,0.0,1.0
2018-04-04,85.17,86.68,84.56,86.33,86.33,405920,0.0,1.0
2018-04-03,86.48,86.48,84.44,86.18,86.18,320974,0.0,1.0
2018-04-02,88.39,88.94,85.47,86.12,86.12,391506,0.0,1.0
2018-03-29,86.14,89.03,86.0,88.5,88.5,871485,0.0,1.0
2018-03-28,84.44,86.93,84.25,85.58,85.58,611055,0.0,1.0
2018-03-27,86.02,86.06,83.85,84.07,84.07,329044,0.0,1.0
2018-03-26,85.1,85.77,83.87,85.58,85.58,484657,0.0,1.0
2018-03-23,85.46,85.6,84.17,84.24,84.24,323137,0.0,1.0
2018-03-22,86.79,89.32,85.49,85.6,85.6,569227,0.0,1.0
2018-03-21,86.71,87.5,86.61,87.11,87.11,256221,0.0,1.0
2018-03-20,86.52,86.96,84.75,86.71,86.71,366976,0.0,1.0
2018-03-19,87.5,87.98,85.97,86.65,86.65,277507,0.0,1.0
2018-03-16,88.0,88.975,87.305,87.53,87.53,723469,0.0,1.0
2018-03-15,88.59,89.15,87.75,87.91,87.91,407822,0.0,1.0
2018-03-14,87.11,88.895,83.565,88.38,88.38,312858,0.0,1.0
2018-03-13,89.05,89.13,87.09,87.44,87.44,458447,0.0,1.0
2018-03-12,87.56,89.265,87.56,88.75,88.75,588396,0.0,1.0
2018-03-09,88.4,88.83,87.44,87.55,87.55,544529,0.0,1.0
2018-03-08,89.0,89.98,87.53,88.33,88.33,273315,0.0,1.0
2018-03-07,88.55,89.69,87.65,89.06,89.06,423831,0.0,1.0
2018-03-06,88.05,89.34,86.162,89.32,89.32,521609,0.0,1.0
2018-03-05,87.04,88.43,85.6,88.18,88.18,449136,0.0,1.0
2018-03-02,88.62,89.28,87.46,87.69,87.69,416579,0.0,1.0
2018-03-01,90.47,90.47,87.78,89.57,89.57,711491,0.0,1.0
2018-02-28,88.0,92.31,87.32,89.74,89.74,836917,0.0,1.0
2018-02-27,87.66,87.85,85.5,87.51,87.51,425543,0.0,1.0
2018-02-26,88.2,88.95,87.76,87.99,87.99,401019,0.0,1.0
2018-02-23,86.01,88.56,84.96,87.87,87.87,248546,0.0,1.0
2018-02-22,87.99,87.99,85.5,85.91,85.91,370573,0.0,1.0
2018-02-21,84.87,87.745,84.47,86.04,86.04,389108,0.0,1.0
2018-02-20,85.67,86.86,84.49,84.68,84.68,245818,0.0,1.0
2018-02-16,85.5,86.81,83.615,85.85,85.85,275064,0.0,1.0
2018-02-15,84.0,85.85,83.07,85.81,85.81,448873,0.0,1.0
2018-02-14,81.04,83.78,81.04,83.35,83.35,293695,0.0,1.0
2018-02-13,81.88,82.135,80.695,81.76,81.76,246310,0.0,1.0
2018-02-12,82.49,83.49,81.36,82.16,82.16,357316,0.0,1.0
2018-02-09,81.83,82.77,80.87,82.3,82.3,398803,0.0,1.0
2018-02-08,83.53,83.61,81.02,81.42,81.42,493790,0.0,1.0
2018-02-07,82.34,83.63,81.975,83.31,83.31,380670,0.0,1.0
2018-02-06,83.37,84.11,80.945,82.76,82.76,655777,0.0,1.0
2018-02-05,85.19,86.0,84.29,84.51,84.51,600981,0.0,1.0
2018-02-02,85.33,86.29,84.42,85.72,85.72,396080,0.0,1.0
2018-02-01,85.0,86.0,84.92,85.68,85.68,286188,0.0,1.0
2018-01-31,85.24,85.95,84.74,85.55,85.55,230113,0.0,1.0
2018-01-30,85.12,85.32,84.31,85.04,85.04,188090,0.0,1.0
2018-01-29,87.08,87.61,85.81,85.81,85.81,279425,0.0,1.0
2018-01-26,86.75,87.77,83.471,87.55,87.55,245997,0.0,1.0
2018-01-25,86.78,87.16,86.15,86.73,86.73,185854,0.0,1.0
2018-01-24,86.84,87.36,81.99,86.29,86.29,493946,0.0,1.0
2018-01-23,84.58,86.33,83.82,86.27,86.27,503633,0.0,1.0
2018-01-22,83.25,84.9697,82.85,84.76,84.76,761658,0.0,1.0
2018-01-19,81.8,83.935,81.8,83.81,83.81,468907,0.0,1.0
2018-01-18,80.7,82.24,80.61,81.92,81.92,886044,0.0,1.0
2018-01-17,80.45,81.1,79.82,80.88,80.88,208707,0.0,1.0
2018-01-16,82.23,82.65,80.18,80.31,80.31,269339,0.0,1.0
2018-01-12,82.58,82.62,81.72,82.28,82.28,217609,0.0,1.0
2018-01-11,81.08,82.73,81.08,82.31,82.31,353821,0.0,1.0
2018-01-10,81.87,82.08,80.27,81.05,81.05,267931,0.0,1.0
2018-01-09,81.73,82.84,81.585,82.08,82.08,373488,0.0,1.0
2018-01-08,80.98,81.69,80.4,81.47,81.47,309875,0.0,1.0
2018-01-05,81.19,81.41,80.2,80.95,80.95,239057,0.0,1.0
2018-01-04,81.8,83.0,80.76,80.82,80.82,441176,0.0,1.0
2018-01-03,79.88,81.91,79.35,81.47,81.47,397966,0.0,1.0
2018-01-02,80.1,81.15,79.5601,79.95,79.95,369640,0.0,1.0
2017-12-29,80.66,81.48,76.14,79.92,79.92,332593,0.0,1.0
2017-12-28,80.77,81.04,79.68,80.14,80.14,251348,0.0,1.0
2017-12-27,79.49,81.05,79.38,80.9,80.9,282348,0.0,1.0
2017-12-26,79.0,79.54,78.96,79.36,79.36,101761,0.0,1.0
2017-12-22,78.28,79.48,77.76,79.15,79.15,353419,0.0,1.0
2017-12-21,80.07,80.285,78.43,78.48,78.48,271931,0.0,1.0
2017-12-20,80.92,81.57,79.62,79.69,79.69,185329,0.0,1.0
2017-12-19,81.3,81.95,80.52,80.7,80.7,280642,0.0,1.0
2017-12-18,80.76,82.07,80.47,81.0,81.0,397745,0.0,1.0
2017-12-15,80.15,81.43,79.71,80.33,80.33,1498567,0.0,1.0
2017-12-14,81.35,81.93,80.09,80.26,80.26,289602,0.0,1.0
2017-12-13,81.24,82.26,80.93,81.56,81.56,339051,0.0,1.0
2017-12-12,82.87,83.185,81.61,81.7,81.7,365103,0.0,1.0
2017-12-11,82.6,84.39,82.17,82.58,82.58,293323,0.0,1.0
2017-12-08,83.99,84.29,82.62,82.62,82.62,359513,0.0,1.0
2017-12-07,83.89,84.23,83.085,83.92,83.92,574349,0.0,1.0
2017-12-06,83.47,84.11,83.15,83.73,83.73,267549,0.0,1.0
2017-12-05,82.87,84.27,81.8,83.64,83.64,488982,0.0,1.0
2017-12-04,88.2,88.555,82.345,82.74,82.74,548541,0.0,1.0
2017-12-01,86.8,88.49,86.58,88.0,88.0,576133,0.0,1.0
2017-11-30,87.99,88.08,86.725,87.18,87.18,539889,0.0,1.0
2017-11-29,88.13,88.43,87.7,87.98,87.98,545061,0.0,1.0
2017-11-28,87.06,88.2999,86.41,88.21,88.21,331265,0.0,1.0
2017-11-27,86.19,86.9,85.935,86.63,86.63,350689,0.0,1.0
2017-11-24,86.02,86.5,85.5,86.28,86.28,94986,0.0,1.0
2017-11-22,85.81,86.22,85.31,86.07,86.07,246808,0.0,1.0
2017-11-21,84.99,85.84,84.55,85.78,85.78,566715,0.0,1.0
2017-11-20,84.23,84.4,83.1,84.38,84.38,442169,0.0,1.0
2017-11-17,84.14,84.91,83.44,84.32,84.32,167726,0.0,1.0
2017-11-16,82.56,84.77,82.56,84.28,84.28,259224,0.0,1.0
2017-11-15,81.39,82.36,80.82,82.29,82.29,249925,0.0,1.0
2017-11-14,80.71,82.12,79.209,82.04,82.04,270145,0.0,1.0
2017-11-13,79.85,81.12,78.73,81.08,81.08,258792,0.0,1.0
2017-11-10,81.06,81.29,79.77,80.26,80.26,197987,0.0,1.0
2017-11-09,80.18,81.62,79.02,81.42,81.42,265293,0.0,1.0
2017-11-08,80.15,80.79,79.48,80.77,80.77,294939,0.0,1.0
2017-11-07,80.5,80.71,79.187,79.83,79.83,286715,0.0,1.0
2017-11-06,81.54,81.85,80.26,80.69,80.69,454062,0.0,1.0
2017-11-03,79.3,81.8,78.55,81.76,81.76,781883,0.0,1.0
2017-11-02,73.91,78.36,72.3,78.08,78.08,1180468,0.0,1.0
2017-11-01,74.16,74.44,72.88,73.18,73.18,674046,0.0,1.0
2017-10-31,73.63,74.31,73.54,73.9,73.9,610542,0.0,1.0
2017-10-30,73.68,73.68,72.78,73.3,73.3,333336,0.0,1.0
2017-10-27,73.95,73.95,72.56,73.49,73.49,586448,0.0,1.0
2017-10-26,73.95,74.35,73.4,73.59,73.59,200941,0.0,1.0
2017-10-25,74.13,74.35,73.455,73.9,73.9,399169,0.0,1.0
2017-10-24,74.06,74.6,73.87,74.47,74.47,293733,0.0,1.0
2017-10-23,74.89,75.225,73.89,74.0,74.0,290450,0.0,1.0
2017-10-20,74.8,75.045,74.58,74.82,74.82,315305,0.0,1.0
2017-10-19,74.35,75.0,73.99,74.22,74.22,370402,0.0,1.0
2017-10-18,74.1,74.15,73.71,74.05,74.05,163936,0.0,1.0
2017-10-17,73.8,74.2,73.67,73.9,73.9,210101,0.0,1.0
2017-10-16,74.64,75.275,74.09,74.11,74.11,240468,0.0,1.0
2017-10-13,75.26,75.55,74.66,74.99,74.99,303256,0.0,1.0
2017-10-12,75.35,75.7,74.98,75.18,75.18,321120,0.0,1.0
2017-10-11,75.03,75.73,74.78,75.4,75.4,417450,0.0,1.0
2017-10-10,74.71,75.42,74.62,75.29,75.29,480255,0.0,1.0
2017-10-09,74.01,74.76,73.84,74.42,74.42,355908,0.0,1.0
2017-10-06,73.53,74.25,72.96,74.24,74.24,308800,0.0,1.0
2017-10-05,73.03,73.75,72.51,73.62,73.62,456722,0.0,1.0
2017-10-04,72.59,73.4,72.275,73.12,73.12,336335,0.0,1.0
2017-10-03,72.09,72.6,71.5,72.57,72.57,402693,0.0,1.0
2017-10-02,70.31,71.81,69.74,71.8,71.8,439065,0.0,1.0
2017-09-29,69.65,70.5,69.45,70.06,70.06,236921,0.0,1.0
2017-09-28,69.63,69.66,68.92,69.44,69.44,184888,0.0,1.0
2017-09-27,69.38,69.91,68.84,69.8,69.8,278595,0.0,1.0
2017-09-26,68.95,69.17,68.31,69.02,69.02,357941,0.0,1.0
2017-09-25,69.84,69.95,68.24,69.03,69.03,484314,0.0,1.0
2017-09-22,69.19,70.135,68.7,69.84,69.84,575304,0.0,1.0
2017-09-21,68.47,69.11,68.35,69.02,69.02,453706,0.0,1.0
2017-09-20,68.29,68.86,68.0,68.63,68.63,435594,0.0,1.0
2017-09-19,68.75,69.78,68.01,68.29,68.29,616036,0.0,1.0
2017-09-18,68.1,69.38,67.95,69.28,69.28,451065,0.0,1.0
2017-09-15,68.67,69.29,68.12,68.42,68.42,937367,0.0,1.0
2017-09-14,64.79,68.15,64.53,68.07,68.07,857232,0.0,1.0
2017-09-13,65.42,65.5,65.02,65.12,65.12,547053,0.0,1.0
2017-09-12,65.99,65.99,64.66,65.43,65.43,224705,0.0,1.0
2017-09-11,66.67,66.67,65.33,65.55,65.55,278826,0.0,1.0
2017-09-08,63.54,66.3,63.2,66.03,66.03,614603,0.0,1.0
2017-09-07,63.32,63.42,62.67,63.2,63.2,232858,0.0,1.0
2017-09-06,63.6,63.6,62.55,63.1,63.1,187367,0.0,1.0
2017-09-05,63.38,64.63,62.99,63.32,63.32,290971,0.0,1.0
2017-09-01,62.48,63.87,62.02,63.66,63.66,380366,0.0,1.0
2017-08-31,61.29,62.71,61.28,62.58,62.58,446498,0.0,1.0
2017-08-30,61.32,61.51,60.94,61.08,61.08,311624,0.0,1.0
2017-08-29,61.28,61.56,60.85,61.16,61.16,188783,0.0,1.0
2017-08-28,61.71,62.98,60.68,61.49,61.49,119476,0.0,1.0
2017-08-25,61.98,62.13,60.62,61.69,61.69,180441,0.0,1.0
2017-08-24,62.05,62.38,61.5,61.67,61.67,303118,0.0,1.0
2017-08-23,62.01,62.29,61.58,61.84,61.84,264475,0.0,1.0
2017-08-22,61.39,62.32,61.19,62.14,62.14,249283,0.0,1.0
2017-08-21,61.01,61.67,60.42,61.12,61.12,223877,0.0,1.0
2017-08-18,60.8,61.4,60.22,60.86,60.86,213309,0.0,1.0
2017-08-17,61.78,62.23,61.05,61.14,61.14,218850,0.0,1.0
2017-08-16,62.11,62.3,61.59,61.98,61.98,265687,0.0,1.0
2017-08-15,60.93,62.38,60.75,61.9,61.9,771464,0.0,1.0
2017-08-14,62.22,63.0,61.625,62.25,62.25,422203,0.0,1.0
2017-08-11,62.44,62.44,61.68,61.78,61.78,347553,0.0,1.0
2017-08-10,64.25,64.25,61.95,62.19,62.19,964932,0.0,1.0
2017-08-09,64.0,64.95,63.0,64.09,64.09,962696,0.0,1.0
2017-08-08,60.19,61.87,60.03,61.31,61.31,517028,0.0,1.0
2017-08-07,60.4,60.62,59.99,60.35,60.35,262307,0.0,1.0
2017-08-04,60.61,60.61,60.0,60.41,60.41,222246,0.0,1.0
2017-08-03,60.3,60.67,60.155,60.32,60.32,230973,0.0,1.0
2017-08-02,61.05,61.05,59.91,60.46,60.46,303111,0.0,1.0
2017-08-01,61.11,61.7,60.55,61.1,61.1,385596,0.0,1.0
2017-07-31,61.38,61.46,60.84,60.94,60.94,215217,0.0,1.0
2017-07-28,61.35,62.645,61.06,61.34,61.34,332248,0.0,1.0
2017-07-27,62.31,62.31,61.29,61.56,61.56,299341,0.0,1.0
2017-07-26,61.75,62.25,61.35,62.05,62.05,391615,0.0,1.0
2017-07-25,61.32,61.86,60.81,61.84,61.84,415705,0.0,1.0
2017-07-24,60.78,61.52,60.78,61.39,61.39,232222,0.0,1.0
2017-07-21,61.85,62.16,60.92,60.99,60.99,269848,0.0,1.0
2017-07-20,62.04,62.635,61.28,61.6,61.6,575234,0.0,1.0
2017-07-19,61.41,62.37,61.41,62.15,62.15,302280,0.0,1.0
2017-07-18,61.41,61.93,61.27,61.6,61.6,324276,0.0,1.0
2017-07-17,61.7,62.24,61.48,61.63,61.63,234771,0.0,1.0
2017-07-14,60.97,62.44,60.97,62.11,62.11,483287,0.0,1.0
2017-07-13,62.8,62.8,60.09,61.04,61.04,1033837,0.0,1.0
2017-07-12,62.22,63.18,61.88,62.95,62.95,391675,0.0,1.0
2017-07-11,61.22,61.8,59.12,61.77,61.77,414132,0.0,1.0
