,GD_Open,GD_High,GD_Low,GD_Close,GD_Adj Close,GD_Volume,GD_Dividend Amount,GD_Split Coefficient
2013-10-22,88.45,88.69,87.99,88.16,69.3461289717157,2098200,0.0,1.0
2013-10-21,88.6,88.74,87.93,88.0,69.2202739282099,1980300,0.0,1.0
2013-10-18,88.47,88.55,87.92,88.4,69.5349115369745,1360300,0.0,1.0
2013-10-17,87.47,88.495,87.178,88.38,69.5191796565362,801400,0.0,1.0
2013-10-16,87.16,87.63,86.94,87.55,68.8663066183497,1025000,0.0,1.0
2013-10-15,87.89,88.0,86.5075,86.85,68.3156908030117,787900,0.0,1.0
2013-10-14,87.13,87.94,86.79,87.81,69.0708210640467,709500,0.0,1.0
2013-10-11,87.41,87.77,87.14,87.76,69.0314913629511,963500,0.0,1.0
2013-10-10,85.03,87.41,84.95,87.41,68.7561834552821,1765800,0.0,1.0
2013-10-09,84.52,84.9,83.61,84.28,66.2941441666992,1513200,0.56,1.0
2013-10-08,86.31,86.49,84.92,84.97,66.3957264243803,1491300,0.0,1.0
2013-10-07,85.36,86.81,85.25,86.17,67.3334088029758,1232400,0.0,1.0
2013-10-04,85.87,86.28,85.41,85.91,67.1302442876135,911400,0.0,1.0
2013-10-03,87.46,87.46,85.19,85.98,67.1849424263649,1472700,0.0,1.0
2013-10-02,88.04,88.04,86.67,87.51,68.3804874590741,1303300,0.0,1.0
2013-10-01,87.45,88.49,87.44,88.48,69.1384473817721,1127400,0.0,1.0
2013-09-30,86.25,87.91,86.17,87.52,68.3883014788957,1695600,0.0,1.0
2013-09-27,87.9,88.38,87.73,88.29,68.9899810051611,1126100,0.0,1.0
2013-09-26,87.68,88.46,87.57,88.25,68.9587249258746,823300,0.0,1.0
2013-09-25,88.04,88.16,87.585,87.74,68.5602099149715,1288100,0.0,1.0
2013-09-24,87.85,88.33,87.77,87.93,68.7086762915825,1536000,0.0,1.0
2013-09-23,88.06,88.61,87.61,87.91,68.6930482519392,1293700,0.0,1.0
2013-09-20,89.62,89.71,88.1,88.15,68.8805847276583,1688900,0.0,1.0
2013-09-19,89.38,89.94,88.9,89.65,70.0526877009027,1279800,0.0,1.0
2013-09-18,89.0,89.7779,88.09,89.39,69.8495231855403,1319800,0.0,1.0
2013-09-17,86.65,89.2,86.65,89.14,69.6541726899996,1315800,0.0,1.0
2013-09-16,87.57,88.3302,87.43,88.07,68.8180725690853,1209000,0.0,1.0
2013-09-13,86.86,87.28,86.31,87.13,68.0835547058522,922300,0.0,1.0
2013-09-12,87.02,87.125,86.39,86.63,67.6928537147707,931400,0.0,1.0
2013-09-11,86.3,86.99,86.11,86.9,67.9038322499547,1072900,0.0,1.0
2013-09-10,85.6,86.76,85.52,86.74,67.7788079328086,1348700,0.0,1.0
2013-09-09,84.76,85.49,84.76,85.28,66.6379610388508,1101100,0.0,1.0
2013-09-06,85.11,85.17,83.76,84.57,66.0831656315152,973800,0.0,1.0
2013-09-05,84.84,85.05,84.33,84.99,66.4113544640236,838500,0.0,1.0
2013-09-04,84.13,85.09,84.02,84.99,66.4113544640236,2013800,0.0,1.0
2013-09-03,84.32,84.74,83.97,84.35,65.9112571954393,1239500,0.0,1.0
2013-08-30,83.64,83.71,83.01,83.25,65.0517150150602,1178700,0.0,1.0
2013-08-29,82.69,83.77,82.46,83.58,65.3095776691739,1011300,0.0,1.0
2013-08-28,82.87,83.36,82.23,82.85,64.739154222195,1265600,0.0,1.0
2013-08-27,83.74,84.35,82.73,82.91,64.7860383411248,1275400,0.0,1.0
2013-08-26,84.67,85.2,84.24,84.24,65.8253029774014,1534100,0.0,1.0
2013-08-23,84.47,84.71,84.19,84.61,66.1144217108017,954500,0.0,1.0
2013-08-22,84.0,84.69,83.87,84.5,66.0284674927638,1022200,0.0,1.0
2013-08-21,84.0,84.27,83.5375,83.71,65.4111599268551,1084600,0.0,1.0
2013-08-20,84.14,84.78,84.06,84.11,65.7237207197203,882900,0.0,1.0
2013-08-19,83.43,84.55,83.41,84.15,65.7549767990068,1299800,0.0,1.0
2013-08-16,83.48,84.3,83.41,83.75,65.4424160061416,1466300,0.0,1.0
2013-08-15,84.44,84.78,83.72,83.81,65.4893001250714,1171700,0.0,1.0
2013-08-14,86.03,86.04,85.16,85.29,66.6457750586725,1384400,0.0,1.0
2013-08-13,85.81,86.19,85.28,86.0,67.2005704660081,1266100,0.0,1.0
2013-08-12,86.63,86.71,85.74,85.77,67.0208480101106,1265400,0.0,1.0
2013-08-09,87.03,87.28,86.46,86.92,67.919460289598,1337700,0.0,1.0
2013-08-08,87.38,87.8,86.86,87.02,67.9976004878143,998500,0.0,1.0
2013-08-07,87.3,87.54,86.79,87.02,67.9976004878143,2125300,0.0,1.0
2013-08-06,87.28,87.85,87.23,87.34,68.2476491221064,1658600,0.0,1.0
2013-08-05,87.04,87.82,86.551,87.69,68.5211398158634,1547900,0.0,1.0
2013-08-02,86.68,87.54,86.44,87.49,68.3648594194308,1761700,0.0,1.0
2013-08-01,85.8,86.975,85.76,86.81,67.8335060715601,1524400,0.0,1.0
2013-07-31,85.5,86.17,85.07,85.34,66.6848451577806,2853400,0.0,1.0
2013-07-30,85.17,86.01,85.0,85.65,66.9270797722511,1496400,0.0,1.0
2013-07-29,84.8,85.33,83.99,85.02,66.4347965234885,2024900,0.0,1.0
2013-07-26,85.32,85.86,85.05,85.86,67.0911741885053,1142900,0.0,1.0
2013-07-25,85.4,85.92,84.63,85.8,67.0442900695755,1605500,0.0,1.0
2013-07-24,85.02,86.6,84.94,85.31,66.6614030983157,2996300,0.0,1.0
2013-07-23,84.45,84.56,83.78,84.03,65.6612085611472,1469800,0.0,1.0
2013-07-22,84.16,84.81,83.93,84.23,65.8174889575798,1897500,0.0,1.0
2013-07-19,83.81,84.67,83.54,84.4,65.9503272945475,2955200,0.0,1.0
2013-07-18,83.25,84.15,83.094,83.72,65.4189739466767,1553400,0.0,1.0
2013-07-17,83.03,83.44,82.62,82.93,64.8016663807681,1020700,0.0,1.0
2013-07-16,83.63,83.88,82.95,83.01,64.8641785393411,3147300,0.0,1.0
2013-07-15,82.65,83.58,82.55,83.56,65.2939496295307,1563800,0.0,1.0
2013-07-12,82.28,83.06,82.233,82.6,64.5438037266543,2296900,0.0,1.0
2013-07-11,81.33,82.72,81.22,82.45,64.4265934293299,2794200,0.0,1.0
2013-07-10,79.99,80.96,79.92,80.6,62.9809997623285,2234500,0.0,1.0
2013-07-09,80.21,80.54,79.72,79.86,62.402762295528,1942800,0.0,1.0
2013-07-08,79.91,80.15,79.38,79.72,62.2933660180252,2848800,0.0,1.0
2013-07-05,79.04,79.565,78.62,79.42,62.0589454233763,1172000,0.0,1.0
2013-07-03,77.71,78.59,77.4,78.34,61.2150312826404,885800,0.0,1.0
2013-07-02,78.21,78.73,77.6,78.07,61.0040527474564,2863900,0.56,1.0
2013-07-01,78.06,79.37,77.96,79.01,61.2988707564102,2260700,0.0,1.0
2013-06-28,78.44,78.9299,78.27,78.33,60.7713016877561,2382600,0.0,1.0
2013-06-27,78.34,79.01,78.03,78.67,61.0350862220831,1848700,0.0,1.0
2013-06-26,77.2,77.97,76.69,77.89,60.4299334668623,2217400,0.0,1.0
2013-06-25,76.97,77.12,76.1,76.42,59.2894532743307,2067900,0.0,1.0
2013-06-24,76.04,77.1,75.63,76.48,59.3360034862707,2283500,0.0,1.0
2013-06-21,76.81,77.2139,76.2,76.2,59.1187691638838,3264400,0.0,1.0
2013-06-20,76.98,77.63,76.13,76.23,59.1420442698538,2246400,0.0,1.0
2013-06-19,78.94,78.96,77.48,77.5,60.1273570892518,1735200,0.0,1.0
2013-06-18,78.58,79.48,78.53,78.85,61.1747368579033,1890300,0.0,1.0
2013-06-17,78.63,79.13,77.96,78.38,60.8100935310395,1322200,0.0,1.0
2013-06-14,78.11,79.0,77.9,78.0,60.5152755220857,1570000,0.0,1.0
2013-06-13,78.15,78.585,77.69,78.07,60.5695841026825,2498400,0.0,1.0
2013-06-12,78.66,79.0,77.91,78.3,60.7480265817861,1258500,0.0,1.0
2013-06-11,77.95,79.105,77.8,78.17,60.6471677892493,1448800,0.0,1.0
2013-06-10,79.02,79.25,78.36,78.58,60.965260904173,1672300,0.0,1.0
2013-06-07,78.3,79.46,78.08,79.12,61.3842128116336,1914000,0.0,1.0
2013-06-06,76.69,77.88,76.38,77.85,60.3988999922356,1844100,0.0,1.0
2013-06-05,76.87,77.159,76.46,76.68,59.4911708594043,1310000,0.0,1.0
2013-06-04,77.41,77.81,76.35,77.21,59.9023643982082,1661400,0.0,1.0
2013-06-03,77.23,77.92,76.81,77.57,60.1816656698486,1612700,0.0,1.0
2013-05-31,78.0,78.38,77.1,77.1,59.8170223429847,1715800,0.0,1.0
2013-05-30,77.79,78.76,77.77,78.35,60.7868184250694,1167600,0.0,1.0
2013-05-29,77.46,78.09,77.0868,77.53,60.1506321952219,1151000,0.0,1.0
2013-05-28,78.12,78.52,77.49,77.87,60.4144167295489,1068300,0.0,1.0
2013-05-24,76.65,77.695,76.37,77.34,60.003223190745,1278600,0.0,1.0
2013-05-23,76.44,77.269,76.16,76.94,59.6928884444779,1368300,0.0,1.0
2013-05-22,78.12,78.6,77.14,77.42,60.0652901399984,1742100,0.0,1.0
2013-05-21,78.47,78.69,77.82,77.98,60.4997587847724,1875000,0.0,1.0
2013-05-20,78.15,78.67,77.89,78.6,60.9807776414864,2315700,0.0,1.0
2013-05-17,76.39,78.29,76.38,78.29,60.7402682131294,2720900,0.0,1.0
2013-05-16,76.55,77.05,76.04,76.14,59.0722189519437,2057100,0.0,1.0
2013-05-15,76.33,76.72,75.71,76.61,59.4368622788075,2191700,0.0,1.0
2013-05-14,75.32,77.0,75.32,76.64,59.4601373847776,2664000,0.0,1.0
2013-05-13,75.42,75.7,74.76,75.2,58.342932298216,1733300,0.0,1.0
2013-05-10,75.25,75.77,75.15,75.7,58.7308507310499,1876600,0.0,1.0
2013-05-09,75.44,75.87,75.02,75.25,58.3817241414994,1202100,0.0,1.0
2013-05-08,75.1,75.63,74.74,75.42,58.5136164086629,1584400,0.0,1.0
2013-05-07,75.29,75.6,74.89,75.2,58.342932298216,1595700,0.0,1.0
2013-05-06,75.07,75.5,74.9,75.25,58.3817241414994,1480900,0.0,1.0
2013-05-03,74.5,75.38,74.48,75.24,58.3739657728427,1803100,0.0,1.0
2013-05-02,73.84,74.47,73.69,74.46,57.7688130176218,1293300,0.0,1.0
2013-05-01,73.68,74.54,73.67,73.78,57.2412439489678,2345900,0.0,1.0
2013-04-30,73.3,74.09,72.68,73.96,57.380894584788,2080300,0.0,1.0
2013-04-29,73.48,73.48,72.97,73.28,56.8533255161339,1994400,0.0,1.0
2013-04-26,73.36,73.905,73.01,73.3,56.8688422534472,2026300,0.0,1.0
2013-04-25,71.56,73.96,71.12,73.53,57.0472847325508,4411900,0.0,1.0
2013-04-24,68.52,72.18,68.5,71.73,55.6507783743488,5152800,0.0,1.0
2013-04-23,66.94,67.18,66.23,67.1,52.0586536863071,1719000,0.0,1.0
2013-04-22,67.16,67.16,66.05,66.37,51.4922927743696,1760900,0.0,1.0
2013-04-19,66.35,67.13,66.27,67.0,51.9810699997403,2861600,0.0,1.0
2013-04-18,66.5,66.66,65.3703,65.99,51.1974747654159,3396300,0.0,1.0
2013-04-17,67.74,67.97,65.77,66.43,51.5388429863097,3789700,0.0,1.0
2013-04-16,68.55,68.84,67.97,68.39,53.0594832430185,1810300,0.0,1.0
2013-04-15,69.67,70.0,68.1,68.19,52.9043158698849,2224500,0.0,1.0
2013-04-12,70.78,70.91,69.99,70.6,54.7740827161443,3324400,0.0,1.0
2013-04-11,69.7,71.38,69.6,71.33,55.3404436280817,2784600,0.0,1.0
2013-04-10,68.85,69.71,68.74,69.46,53.889628689283,1748100,0.56,1.0
2013-04-09,69.37,69.68,68.79,69.33,53.3585826482147,1502700,0.0,1.0
2013-04-08,69.55,69.56,68.63,69.08,53.1661746623203,1861500,0.0,1.0
2013-04-05,67.37,69.64,67.17,69.56,53.5355979952375,3411400,0.0,1.0
2013-04-04,68.49,68.72,67.19,67.69,52.0963862607479,2333600,0.0,1.0
2013-04-03,67.16,68.63,66.87,68.39,52.635128621252,3044400,0.0,1.0
2013-04-02,68.54,68.66,66.65,67.0,51.5653402196795,3552900,0.0,1.0
2013-04-01,70.14,70.24,68.12,68.16,52.4581132742292,2788800,0.0,1.0
2013-03-28,70.29,70.7999,70.18,70.51,54.2667483416359,2504300,0.0,1.0
2013-03-27,69.81,70.61,69.676,70.26,54.0743403557416,2560600,0.0,1.0
2013-03-26,69.78,70.365,69.73,70.3,54.1051256334847,2362200,0.0,1.0
2013-03-25,69.53,69.92,69.16,69.53,53.5125090369301,1949200,0.0,1.0
2013-03-22,69.14,69.44,69.0,69.29,53.3277973704716,1138700,0.0,1.0
2013-03-21,69.37,69.69,68.855,68.89,53.0199445930407,1544300,0.0,1.0
2013-03-20,70.21,70.48,69.68,69.74,53.6741317450814,1572300,0.0,1.0
2013-03-19,70.0,70.49,69.68,69.92,53.8126654949253,1847600,0.0,1.0
2013-03-18,69.2,70.1,69.13,69.69,53.6356501479025,1314400,0.0,1.0
2013-03-15,69.32,69.91,69.12,69.91,53.8049691754895,3352500,0.0,1.0
2013-03-14,70.13,70.38,69.6,69.65,53.6048648701594,1580800,0.0,1.0
2013-03-13,68.9,70.18,68.88,70.11,53.958895564205,2444300,0.0,1.0
2013-03-12,69.11,69.34,68.38,68.77,52.9275887598114,1341700,0.0,1.0
2013-03-11,68.85,69.3,68.58,69.16,53.2277452178065,1492800,0.0,1.0
2013-03-08,68.05,68.965,68.05,68.89,53.0199445930407,2456600,0.0,1.0
2013-03-07,67.9,68.32,67.57,67.74,52.1348678579267,1930400,0.0,1.0
2013-03-06,67.88,68.0,67.4,67.68,52.0886899413121,1945400,0.0,1.0
2013-03-05,67.3,67.87,67.2785,67.67,52.0809936218763,1432300,0.0,1.0
2013-03-04,67.42,67.64,66.47,67.04,51.5961254974226,1598000,0.0,1.0
2013-03-01,67.54,68.14,66.91,67.73,52.127171538491,1726500,0.0,1.0
2013-02-28,68.45,69.04,67.96,67.97,52.3118832049495,2338200,0.0,1.0
2013-02-27,66.75,68.74,66.6,68.55,52.7582697322244,3236400,0.0,1.0
2013-02-26,67.01,67.19,66.505,66.91,51.4960733447576,2701900,0.0,1.0
2013-02-25,67.71,67.89,66.67,66.69,51.3267543171706,3383200,0.0,1.0
2013-02-22,66.71,67.77,66.71,67.32,51.8116224416243,2115100,0.0,1.0
2013-02-21,66.6,66.75,66.04,66.49,51.1728279284551,1910300,0.0,1.0
2013-02-20,67.04,67.11,66.58,66.61,51.2651837616844,2304000,0.0,1.0
2013-02-19,66.52,67.03,66.21,67.03,51.5884291779869,2391600,0.0,1.0
2013-02-15,66.18,66.49,65.9,66.4,51.1035610535332,2015400,0.0,1.0
2013-02-14,65.81,66.75,65.63,66.22,50.9650273036892,2642200,0.0,1.0
2013-02-13,66.71,66.9,65.72,66.11,50.8803677898957,2673800,0.0,1.0
2013-02-12,66.93,66.99,66.495,66.68,51.3190579977348,1950800,0.0,1.0
2013-02-11,66.82,67.09,66.3,66.66,51.3036653588633,1650700,0.0,1.0
2013-02-08,66.74,66.88,66.47,66.82,51.4268064698356,2099200,0.0,1.0
2013-02-07,66.29,67.12,65.98,66.77,51.3883248726568,3747200,0.0,1.0
2013-02-06,65.0,66.32,65.0,66.27,51.0035089008681,4061800,0.0,1.0
2013-02-05,65.02,66.02,64.9,65.14,50.1338248046258,4732800,0.0,1.0
2013-02-04,65.16,65.64,64.47,64.57,49.6951345967867,4565300,0.0,1.0
2013-02-01,66.46,66.84,64.95,65.88,50.703352442873,7156000,0.0,1.0
2013-01-31,68.22,68.37,66.125,66.3,51.0265978591754,5447300,0.0,1.0
2013-01-30,69.33,69.35,68.24,68.43,52.6659138989951,3040900,0.0,1.0
2013-01-29,69.85,69.91,69.03,69.25,53.2970120927285,2953600,0.0,1.0
2013-01-28,70.67,70.85,69.93,70.01,53.8819323698472,2846100,0.0,1.0
2013-01-25,70.75,71.09,70.2,70.96,54.6130827162457,2513400,0.0,1.0
2013-01-24,71.36,71.45,70.03,70.64,54.3668004943009,4237700,0.0,1.0
2013-01-23,68.37,71.69,67.2,71.45,54.9902023685986,8097300,0.0,1.0
2013-01-22,70.47,70.77,70.41,70.71,54.4206747303514,1853400,0.0,1.0
2013-01-18,70.89,71.15,70.41,70.66,54.3821931331725,2283400,0.0,1.0
2013-01-17,70.09,71.2,69.61,71.02,54.6592606328603,2186800,0.0,1.0
2013-01-16,70.61,70.79,69.51,69.8,53.720309661696,1966900,0.0,1.0
2013-01-15,70.18,70.76,69.91,70.58,54.3206225776863,1488000,0.0,1.0
2013-01-14,70.6,70.82,70.14,70.35,54.1436072306635,2036300,0.0,1.0
2013-01-11,71.93,71.93,70.74,70.74,54.4437636886587,1588100,0.0,1.0
2013-01-10,71.03,71.65,70.92,71.65,55.144128757314,1176700,0.0,1.0
2013-01-09,70.53,70.96,70.21,70.68,54.397585772044,1404400,0.0,1.0
2013-01-08,71.5,71.68,70.28,70.41,54.1897851472782,1734900,0.0,1.0
2013-01-07,70.78,72.01,70.76,71.86,55.3057514654653,1941700,0.0,1.0
2013-01-04,71.65,71.66,71.0,71.07,54.6977422300392,2406300,0.0,1.0
2013-01-03,71.12,71.75,70.59,71.49,55.0209876463417,1740800,0.0,1.0
2013-01-02,70.67,71.21,70.24,71.21,54.80549070214,2021500,0.0,1.0
2012-12-31,67.54,69.3099,67.14,69.27,53.3124047316,1581900,0.0,1.0
2012-12-28,68.42,68.79,67.835,67.88,52.2426163300276,1010100,0.0,1.0
2012-12-27,69.14,69.47,68.21,69.02,53.1199967457057,1057300,0.0,1.0
2012-12-26,69.61,70.1852,69.005,69.04,53.1353893845773,1129900,0.0,1.0
2012-12-24,70.59,70.59,68.94,69.47,53.4663311203155,1096900,0.0,1.0
2012-12-21,69.34,70.43,69.31,70.4,54.1820888278424,3458400,0.0,1.0
2012-12-20,69.61,70.28,69.17,70.28,54.0897329946131,1811000,0.0,1.0
2012-12-19,68.94,69.77,68.77,69.52,53.5048127174944,1713400,0.0,1.0
2012-12-18,68.08,69.05,67.8221,69.01,53.1123004262699,1714500,0.0,1.0
2012-12-17,67.63,68.38,67.5,68.0,52.3349721632569,1626800,0.0,1.0
2012-12-14,67.66,67.97,67.365,67.49,51.9424598720324,1445200,0.51,1.0
2012-12-13,68.9,68.9875,67.9,68.0,51.9424598720324,1861400,0.0,1.0
2012-12-12,69.13,69.57,68.79,68.9,52.6299336056329,1646700,0.0,1.0
2012-12-11,68.5,69.2,68.3,68.97,52.6834037849129,1864600,0.0,1.0
2012-12-10,67.19,68.3,66.91,68.25,52.1334247980326,1713700,0.0,1.0
2012-12-07,67.08,67.22,66.4,67.19,51.323733511792,1174400,0.0,1.0
2012-12-06,66.8,66.85,65.87,66.7,50.9494422568318,1530600,0.0,1.0
2012-12-05,66.45,67.15,65.735,66.88,51.0869370035519,1760400,0.0,1.0
2012-12-04,65.68,66.52,65.58,66.44,50.7508387337917,1535900,0.0,1.0
2012-12-03,66.78,66.98,65.29,65.69,50.1779439557913,1151700,0.0,1.0
2012-11-30,66.5,66.61,66.1,66.5,50.7966703160317,1935000,0.0,1.0
2012-11-29,66.0,66.61,65.5,66.53,50.8195861071517,1946900,0.0,1.0
2012-11-28,64.48,65.72,64.41,65.71,50.1932211498713,1435200,0.0,1.0
2012-11-27,64.97,65.5,64.73,64.96,49.620326371871,1668800,0.0,1.0
2012-11-26,65.0,65.19,64.64,65.06,49.696712342271,1392600,0.0,1.0
2012-11-23,64.59,65.41,64.34,65.41,49.9640632386712,553500,0.0,1.0
2012-11-21,63.8,64.57,63.59,64.36,49.1620105494707,1005500,0.0,1.0
2012-11-20,63.83,63.85,63.12,63.75,48.6960561300304,1833100,0.0,1.0
2012-11-19,62.81,63.91,62.64,63.91,48.8182736826705,2273800,0.0,1.0
2012-11-16,62.18,62.59,61.7,62.13,47.4586034095496,2340400,0.0,1.0
2012-11-15,62.1,62.55,61.84,62.14,47.4662420065896,1705500,0.0,1.0
2012-11-14,63.92,63.94,62.02,62.2,47.5120735888297,1964600,0.0,1.0
2012-11-13,63.65,64.64,63.6,63.75,48.6960561300304,1376100,0.0,1.0
2012-11-12,64.48,64.56,63.87,64.18,49.0245158027506,1416800,0.0,1.0
2012-11-09,64.31,65.16,64.14,64.45,49.2307579228307,2200900,0.0,1.0
2012-11-08,66.45,66.58,64.14,64.33,49.1390947583507,3382900,0.0,1.0
2012-11-07,68.07,68.1,65.77,66.59,50.8654176893918,3075200,0.0,1.0
2012-11-06,68.6,69.95,68.3,69.26,52.904923099073,1635500,0.0,1.0
2012-11-05,68.81,68.81,67.97,68.37,52.2250879625126,1679900,0.0,1.0
2012-11-02,69.74,69.88,68.655,68.81,52.5611862322728,1866900,0.0,1.0
2012-11-01,68.29,69.74,68.016,69.42,53.0271406517131,2200600,0.0,1.0
2012-10-31,67.79,68.5,67.52,68.08,52.0035686483525,1631000,0.0,1.0
2012-10-26,67.56,67.68,66.75,67.32,51.4230352733121,1599900,0.0,1.0
2012-10-25,68.23,68.56,66.96,67.61,51.6445545874722,1544500,0.0,1.0
2012-10-24,65.58,68.75,65.48,67.79,51.7820493341923,2983600,0.0,1.0
2012-10-23,66.39,66.48,65.03,66.21,50.5751510018716,2029800,0.0,1.0
2012-10-22,67.1,67.685,66.535,67.15,51.293179123632,1062600,0.0,1.0
2012-10-19,68.26,68.35,67.06,67.17,51.308456317712,1747400,0.0,1.0
2012-10-18,67.51,68.73,67.27,68.58,52.3854985003527,1486800,0.0,1.0
2012-10-17,67.41,67.91,66.9088,67.66,51.6827475726723,1023000,0.0,1.0
2012-10-16,66.54,67.38,66.34,67.22,51.3466493029121,1010700,0.0,1.0
2012-10-15,66.25,66.36,65.9,66.16,50.5369580166715,966800,0.0,1.0
2012-10-12,65.83,66.64,65.78,66.1,50.4911264344315,920800,0.0,1.0
2012-10-11,65.57,66.04,65.53,65.59,50.1015579853913,902000,0.0,1.0
2012-10-10,65.92,66.0571,65.06,65.16,49.7730983126711,1331600,0.0,1.0
2012-10-09,66.52,66.89,65.94,65.94,50.3689088817914,978600,0.0,1.0
2012-10-08,67.0,67.06,66.41,66.45,50.7584773308317,1037000,0.0,1.0
2012-10-05,67.18,67.88,67.11,67.29,51.4001194821921,1145100,0.0,1.0
2012-10-04,66.74,67.27,66.655,66.82,51.0411054213119,940800,0.0,1.0
2012-10-03,67.17,67.17,66.31,66.46,50.7661159278717,910600,0.51,1.0
2012-10-02,67.45,67.74,66.93,67.3,51.0162700006834,1405400,0.0,1.0
2012-10-01,66.03,67.7,66.0,67.42,51.1072351180694,2114300,0.0,1.0
2012-09-28,66.11,66.47,65.67,66.12,50.1217796797204,1719800,0.0,1.0
2012-09-27,66.77,66.89,66.11,66.46,50.3795141789809,1234100,0.0,1.0
2012-09-26,66.59,67.19,66.53,66.61,50.4932205757135,1671100,0.0,1.0
2012-09-25,66.5,66.93,66.17,66.47,50.3870946054298,2257700,0.0,1.0
2012-09-24,65.72,66.46,65.24,66.37,50.3112903409414,1105300,0.0,1.0
2012-09-21,66.48,66.83,66.05,66.15,50.1445209590669,4062100,0.0,1.0
2012-09-20,66.14,66.38,65.85,66.28,50.2430665029018,1182100,0.0,1.0
2012-09-19,66.55,66.75,66.0,66.51,50.4174163112251,1019200,0.0,1.0
2012-09-18,66.58,66.845,66.41,66.65,50.5235422815089,997200,0.0,1.0
2012-09-17,66.57,67.1001,66.42,66.62,50.5008010021623,1087300,0.0,1.0
2012-09-14,66.24,67.2,66.2,66.78,50.6220878253438,1870900,0.0,1.0
2012-09-13,65.68,66.31,65.02,66.12,50.1217796797204,2509400,0.0,1.0
2012-09-12,66.21,66.28,65.6,65.87,49.9322690184995,1845400,0.0,1.0
2012-09-11,66.3,66.35,65.9,65.98,50.0156537094367,2204300,0.0,1.0
2012-09-10,66.95,67.08,66.3,66.32,50.2733882086972,2214000,0.0,1.0
2012-09-07,66.89,67.29,66.75,67.2,50.940465736195,1163600,0.0,1.0
2012-09-06,65.3,66.73,65.1,66.72,50.5766052666507,1593900,0.0,1.0
2012-09-05,64.87,65.15,64.29,64.78,49.1060025355761,1483400,0.0,1.0
2012-09-04,65.55,65.86,64.47,64.65,49.0074569917412,1511600,0.0,1.0
2012-08-31,65.84,66.12,65.345,65.51,49.6593736663413,1397000,0.0,1.0
2012-08-30,65.45,65.69,64.78,65.32,49.5153455638133,1165300,0.0,1.0
2012-08-29,65.87,66.19,65.34,65.85,49.9171081656018,1292200,0.0,1.0
2012-08-28,65.35,65.94,65.25,65.76,49.8488843275622,1730400,0.0,1.0
2012-08-27,66.25,66.39,65.59,65.62,49.7427583572785,1146300,0.0,1.0
2012-08-24,65.43,66.16,65.12,66.09,50.0990384003739,1433700,0.0,1.0
2012-08-23,66.01,66.24,65.409,65.61,49.7351779308296,1569100,0.0,1.0
2012-08-22,66.25,66.48,65.85,66.3,50.2582273557995,1767900,0.0,1.0
2012-08-21,66.15,66.58,65.72,66.53,50.4325771641228,1975000,0.0,1.0
2012-08-20,65.45,66.26,65.22,66.13,50.1293601061693,1353800,0.0,1.0
2012-08-17,65.5,65.77,64.7,65.7,49.8034017688692,1768400,0.0,1.0
2012-08-16,64.19,65.71,64.19,65.36,49.5456672696087,1713300,0.0,1.0
2012-08-15,63.68,64.45,63.5416,64.2,48.6663378015434,1559400,0.0,1.0
2012-08-14,63.63,63.98,63.28,63.79,48.355540317141,1149700,0.0,1.0
2012-08-13,63.45,63.77,62.88,63.34,48.0144211269433,919900,0.0,1.0
2012-08-10,63.38,63.68,63.13,63.58,48.1963513617154,1110200,0.0,1.0
2012-08-09,63.67,63.822,62.98,63.43,48.0826449649828,1599400,0.0,1.0
2012-08-08,63.73,64.08,63.23,63.93,48.4616662874248,1397600,0.0,1.0
2012-08-07,63.07,64.24,63.0,63.9,48.4389250080783,1405600,0.0,1.0
2012-08-06,63.43,63.71,62.77,62.98,47.7415257747851,1211900,0.0,1.0
2012-08-03,62.78,63.47,62.78,63.1,47.8324908921712,1490000,0.0,1.0
2012-08-02,62.89,62.94,61.09,61.99,46.9910635563501,2104400,0.0,1.0
2012-08-01,63.7,63.95,62.9525,63.05,47.794588759927,1636400,0.0,1.0
2012-07-31,63.29,63.95,63.09,63.44,48.0902253914317,1923200,0.0,1.0
2012-07-30,63.67,64.14,63.25,63.47,48.1129666707782,1450600,0.0,1.0
2012-07-27,63.05,64.21,62.74,63.83,48.3858620229364,1690400,0.0,1.0
2012-07-26,62.85,63.72,62.44,62.9,47.6808823631944,2331700,0.0,1.0
2012-07-25,63.75,63.99,61.3,62.0,46.9986439827989,4042900,0.0,1.0
2012-07-24,63.85,64.13,62.9,63.4,48.0599036856363,1785800,0.0,1.0
2012-07-23,64.1,64.24,63.37,63.92,48.4540858609759,1799800,0.0,1.0
2012-07-20,65.27,65.38,64.65,64.97,49.250030638104,4674600,0.0,1.0
2012-07-19,65.92,66.34,65.55,65.99,50.0232341358855,1577800,0.0,1.0
2012-07-18,64.19,65.94,64.14,65.8,49.8792060333576,1424000,0.0,1.0
2012-07-17,64.13,64.715,63.57,64.69,49.0377786975365,1484300,0.0,1.0
2012-07-16,64.55,64.91,63.53,64.04,48.545050978362,1952000,0.0,1.0
2012-07-13,63.75,65.04,63.6,64.86,49.1666459471668,1305300,0.0,1.0
2012-07-12,63.5,63.95,62.99,63.52,48.1508688030224,973300,0.0,1.0
2012-07-11,64.55,64.81,63.61,63.91,48.4465054345271,1159000,0.0,1.0
2012-07-10,63.89,65.69,63.89,64.43,48.8406876098667,1277300,0.0,1.0
