,MCF_Open,MCF_High,MCF_Low,MCF_Close,MCF_Adj Close,MCF_Volume,MCF_Dividend Amount,MCF_Split Coefficient
2014-11-11,36.6,38.8,36.0,37.99,37.99,237228,0.0,1.0
2014-11-10,38.33,38.96,35.98,36.78,36.78,278279,0.0,1.0
2014-11-07,36.4,38.472,36.04,38.29,38.29,241304,0.0,1.0
2014-11-06,36.47,37.11,35.06,36.32,36.32,181273,0.0,1.0
2014-11-05,33.43,36.62,33.01,36.45,36.45,264109,0.0,1.0
2014-11-04,34.28,34.67,32.91,33.0,33.0,221709,0.0,1.0
2014-11-03,37.45,37.99,34.28,34.71,34.71,173665,0.0,1.0
2014-10-31,35.39,36.63,33.3,36.57,36.57,178023,0.0,1.0
2014-10-30,36.04,36.32,34.18,35.71,35.71,115186,0.0,1.0
2014-10-29,36.15,37.92,35.99,36.38,36.38,154261,0.0,1.0
2014-10-28,33.72,35.96,33.43,35.92,35.92,149395,0.0,1.0
2014-10-27,33.83,33.83,32.104,33.35,33.35,167541,0.0,1.0
2014-10-24,34.1,34.72,33.23,34.53,34.53,131387,0.0,1.0
2014-10-23,33.33,35.05,32.86,34.12,34.12,124794,0.0,1.0
2014-10-22,35.48,36.45,32.735,32.9,32.9,268362,0.0,1.0
2014-10-21,34.46,35.19,33.8,34.72,34.72,157686,0.0,1.0
2014-10-20,33.53,34.12,32.48,33.47,33.47,153307,0.0,1.0
2014-10-17,36.25,36.25,33.41,33.48,33.48,283207,0.0,1.0
2014-10-16,33.44,36.13,33.31,35.66,35.66,326694,0.0,1.0
2014-10-15,31.85,34.18,30.97,34.0,34.0,350929,0.0,1.0
2014-10-14,31.74,32.94,30.485,32.31,32.31,324084,0.0,1.0
2014-10-13,32.2,32.66,29.8,31.56,31.56,376143,0.0,1.0
2014-10-10,33.75,34.08,31.81,32.29,32.29,242590,0.0,1.0
2014-10-09,33.29,33.29,32.12,32.4,32.4,341414,0.0,1.0
2014-10-08,32.61,33.5,31.77,33.35,33.35,190345,0.0,1.0
2014-10-07,32.72,33.5,32.37,32.81,32.81,196246,0.0,1.0
2014-10-06,32.43,33.59,32.25,33.05,33.05,160856,0.0,1.0
2014-10-03,32.46,32.81,31.85,32.4,32.4,234305,0.0,1.0
2014-10-02,31.79,32.36,31.01,32.17,32.17,323957,0.0,1.0
2014-10-01,33.1,33.63,31.52,31.94,31.94,249133,0.0,1.0
2014-09-30,34.36,34.7499,32.8,33.24,33.24,397880,0.0,1.0
2014-09-29,33.75,34.42,33.61,34.28,34.28,170376,0.0,1.0
2014-09-26,34.53,34.82,33.84,34.3,34.3,147376,0.0,1.0
2014-09-25,35.37,35.5,34.39,34.6,34.6,97457,0.0,1.0
2014-09-24,35.08,35.91,34.37,35.7,35.7,138105,0.0,1.0
2014-09-23,35.0,35.91,34.56,35.02,35.02,176271,0.0,1.0
2014-09-22,35.39,35.73,34.74,35.19,35.19,177890,0.0,1.0
2014-09-19,36.2,36.2,35.15,35.75,35.75,405700,0.0,1.0
2014-09-18,36.64,36.87,35.64,35.98,35.98,149500,0.0,1.0
2014-09-17,36.66,37.19,36.32,36.75,36.75,211500,0.0,1.0
2014-09-16,36.67,37.32,36.67,36.68,36.68,78800,0.0,1.0
2014-09-15,37.37,37.55,36.64,36.78,36.78,148100,0.0,1.0
2014-09-12,38.14,38.28,37.12,37.43,37.43,92300,0.0,1.0
2014-09-11,37.45,38.5,37.26,38.08,38.08,91500,0.0,1.0
2014-09-10,36.99,37.874,36.59,37.78,37.78,62400,0.0,1.0
2014-09-09,36.79,37.72,36.0,37.23,37.23,126500,0.0,1.0
2014-09-08,38.07,38.07,36.62,36.96,36.96,137700,0.0,1.0
2014-09-05,37.87,38.39,37.3,38.32,38.32,63000,0.0,1.0
2014-09-04,38.81,39.06,37.62,38.06,38.06,176200,0.0,1.0
2014-09-03,39.15,39.5,38.66,38.81,38.81,74000,0.0,1.0
2014-09-02,39.6,39.67,38.62,38.86,38.86,100600,0.0,1.0
2014-08-29,39.77,39.89,39.07,39.62,39.62,86900,0.0,1.0
2014-08-28,39.91,40.22,39.29,39.64,39.64,81100,0.0,1.0
2014-08-27,41.17,41.24,39.961,40.13,40.13,63800,0.0,1.0
2014-08-26,40.75,41.43,40.27,41.0,41.0,165400,0.0,1.0
2014-08-25,39.39,40.69,39.31,40.63,40.63,159000,0.0,1.0
2014-08-22,39.23,39.66,38.62,39.39,39.39,88300,0.0,1.0
2014-08-21,38.34,39.38,37.85,39.2,39.2,164800,0.0,1.0
2014-08-20,38.26,38.65,37.7,38.42,38.42,120500,0.0,1.0
2014-08-19,38.45,39.17,38.22,38.35,38.35,80800,0.0,1.0
2014-08-18,39.38,39.38,38.1,38.53,38.53,109700,0.0,1.0
2014-08-15,40.15,40.15,39.12,39.27,39.27,124100,0.0,1.0
2014-08-14,40.15,40.17,38.98,39.68,39.68,181400,0.0,1.0
2014-08-13,40.18,40.22,39.55,40.18,40.18,161100,0.0,1.0
2014-08-12,41.54,41.54,37.56,40.0,40.0,453000,0.0,1.0
2014-08-11,40.7,41.73,40.43,41.69,41.69,407300,0.0,1.0
2014-08-08,39.93,41.11,39.88,40.71,40.71,230500,0.0,1.0
2014-08-07,40.33,40.97,39.13,40.09,40.09,104700,0.0,1.0
2014-08-06,39.2,40.58,38.75,40.11,40.11,78700,0.0,1.0
2014-08-05,40.49,40.95,38.82,39.35,39.35,94300,0.0,1.0
2014-08-04,39.7,41.0235,39.26,40.79,40.79,91700,0.0,1.0
2014-08-01,40.28,40.41,39.19,39.61,39.61,108700,0.0,1.0
2014-07-31,40.38,41.0,39.75,40.23,40.23,181800,0.0,1.0
2014-07-30,41.2,41.544,40.63,40.95,40.95,97100,0.0,1.0
2014-07-29,40.42,41.25,40.208,40.97,40.97,118900,0.0,1.0
2014-07-28,40.56,40.768,40.09,40.49,40.49,91700,0.0,1.0
2014-07-25,40.43,40.91,39.99,40.61,40.61,78800,0.0,1.0
2014-07-24,41.1,41.1,40.41,40.72,40.72,55200,0.0,1.0
2014-07-23,40.13,41.06,39.73,41.03,41.03,61100,0.0,1.0
2014-07-22,38.02,40.5,38.02,40.17,40.17,71200,0.0,1.0
2014-07-21,38.71,39.26,38.36,39.2,39.2,76100,0.0,1.0
2014-07-18,38.76,39.28,38.33,38.98,38.98,81000,0.0,1.0
2014-07-17,39.88,40.69,38.79,39.0,39.0,94700,0.0,1.0
2014-07-16,39.82,40.33,38.81,40.06,40.06,86700,0.0,1.0
2014-07-15,40.38,40.42,38.8,39.5,39.5,122200,0.0,1.0
2014-07-14,40.45,40.985,40.1,40.6,40.6,82800,0.0,1.0
2014-07-11,40.75,41.29,40.0,40.07,40.07,86900,0.0,1.0
2014-07-10,41.5,41.75,40.66,40.85,40.85,110400,0.0,1.0
2014-07-09,41.87,42.53,41.48,42.39,42.39,73300,0.0,1.0
2014-07-08,41.19,42.14,40.5,41.81,41.81,206700,0.0,1.0
2014-07-07,42.33,42.33,41.12,41.15,41.15,117800,0.0,1.0
2014-07-03,42.53,42.98,42.264,42.61,42.61,42400,0.0,1.0
2014-07-02,42.85,42.85,41.65,42.36,42.36,115400,0.0,1.0
2014-07-01,42.33,42.78,41.7401,42.37,42.37,181600,0.0,1.0
2014-06-30,41.82,42.41,41.67,42.31,42.31,99100,0.0,1.0
2014-06-27,41.77,42.43,41.68,41.68,41.68,343800,0.0,1.0
2014-06-26,42.71,42.715,41.52,42.07,42.07,84600,0.0,1.0
2014-06-25,41.44,42.82,41.43,42.63,42.63,115800,0.0,1.0
2014-06-24,42.89,43.04,41.5,41.82,41.82,210300,0.0,1.0
2014-06-23,42.8,43.4,42.44,43.05,43.05,135000,0.0,1.0
2014-06-20,42.63,42.85,42.155,42.85,42.85,528900,0.0,1.0
2014-06-19,42.49,42.8,42.23,42.67,42.67,103900,0.0,1.0
2014-06-18,42.23,42.54,42.01,42.45,42.45,69000,0.0,1.0
2014-06-17,42.12,42.74,41.574,42.28,42.28,107700,0.0,1.0
2014-06-16,41.75,42.7199,41.53,42.46,42.46,169800,0.0,1.0
2014-06-13,42.2,42.2675,41.1,41.75,41.75,99100,0.0,1.0
2014-06-12,41.52,42.81,41.4,41.95,41.95,112000,0.0,1.0
2014-06-11,41.95,41.98,41.15,41.43,41.43,71900,0.0,1.0
2014-06-10,41.33,42.09,41.02,41.98,41.98,78700,0.0,1.0
2014-06-09,41.38,42.285,41.1,41.54,41.54,87500,0.0,1.0
2014-06-06,40.93,41.68,40.43,41.51,41.51,93900,0.0,1.0
2014-06-05,40.01,40.74,39.08,40.67,40.67,88200,0.0,1.0
2014-06-04,39.81,40.08,39.41,39.91,39.91,92100,0.0,1.0
2014-06-03,39.74,40.36,39.52,40.15,40.15,230400,0.0,1.0
2014-06-02,42.47,42.62,39.67,39.79,39.79,135700,0.0,1.0
2014-05-30,43.6,43.71,42.69,42.99,42.99,37900,0.0,1.0
2014-05-29,43.0,43.9,42.52,43.73,43.73,60200,0.0,1.0
2014-05-28,43.11,43.6299,42.28,43.3,43.3,78700,0.0,1.0
2014-05-27,42.2,43.4,42.0,43.38,43.38,72100,0.0,1.0
2014-05-23,42.5,43.03,40.5,42.12,42.12,641000,0.0,1.0
2014-05-22,43.2,44.38,42.37,42.5,42.5,53700,0.0,1.0
2014-05-21,42.38,43.24,42.31,42.97,42.97,78000,0.0,1.0
2014-05-20,42.01,42.22,41.37,42.1,42.1,120100,0.0,1.0
2014-05-19,41.3,42.55,41.25,42.08,42.08,67100,0.0,1.0
2014-05-16,41.63,42.24,40.85,41.59,41.59,64700,0.0,1.0
2014-05-15,42.45,42.45,40.77,41.73,41.73,96900,0.0,1.0
2014-05-14,44.34,44.75,42.54,42.64,42.64,55400,0.0,1.0
2014-05-13,45.81,46.25,43.11,44.26,44.26,186700,0.0,1.0
2014-05-12,45.29,46.04,45.0,45.79,45.79,89500,0.0,1.0
2014-05-09,45.24,46.38,44.93,45.2,45.2,85000,0.0,1.0
2014-05-08,47.12,48.0,45.485,45.58,45.58,97300,0.0,1.0
2014-05-07,46.99,48.0,46.06,47.33,47.33,78600,0.0,1.0
2014-05-06,47.2,47.78,46.71,46.74,46.74,81500,0.0,1.0
2014-05-05,46.72,47.82,46.65,47.21,47.21,78200,0.0,1.0
2014-05-02,47.48,48.08,46.805,47.2,47.2,50600,0.0,1.0
2014-05-01,47.83,48.0,46.65,47.49,47.49,88100,0.0,1.0
2014-04-30,46.07,48.04,45.38,48.04,48.04,105600,0.0,1.0
2014-04-29,46.15,47.615,46.02,47.08,47.08,54900,0.0,1.0
2014-04-28,47.07,47.46,44.99,45.71,45.71,100100,0.0,1.0
2014-04-25,47.58,47.84,46.332,46.67,46.67,58300,0.0,1.0
2014-04-24,48.54,48.8499,47.68,47.92,47.92,65500,0.0,1.0
2014-04-23,47.99,48.875,47.81,48.3,48.3,57400,0.0,1.0
2014-04-22,48.47,48.66,47.71,48.15,48.15,64600,0.0,1.0
2014-04-21,48.04,48.8,47.33,48.53,48.53,73100,0.0,1.0
2014-04-17,47.62,48.63,47.55,48.17,48.17,86900,0.0,1.0
2014-04-16,47.84,48.27,47.28,47.7,47.7,128500,0.0,1.0
2014-04-15,47.42,47.9,46.76,47.5,47.5,91500,0.0,1.0
2014-04-14,47.44,47.636,46.83,47.41,47.41,97600,0.0,1.0
2014-04-11,46.77,47.79,46.64,46.79,46.79,55200,0.0,1.0
2014-04-10,47.8,47.87,46.45,47.26,47.26,81000,0.0,1.0
2014-04-09,48.44,48.48,47.75,47.98,47.98,64500,0.0,1.0
2014-04-08,47.36,48.94,47.36,48.18,48.18,92800,0.0,1.0
2014-04-07,47.39,48.08,46.58,47.27,47.27,63400,0.0,1.0
2014-04-04,48.73,49.2775,47.05,47.42,47.42,51800,0.0,1.0
2014-04-03,48.43,48.85,47.871,48.44,48.44,46800,0.0,1.0
2014-04-02,47.67,48.9,47.1501,48.48,48.48,44800,0.0,1.0
2014-04-01,47.74,48.38,46.8,47.68,47.68,62700,0.0,1.0
2014-03-31,47.03,48.07,46.6,47.74,47.74,74300,0.0,1.0
2014-03-28,46.64,47.55,46.38,46.78,46.78,86700,0.0,1.0
2014-03-27,47.11,47.61,46.41,46.69,46.69,87500,0.0,1.0
2014-03-26,48.62,48.62,47.0,47.21,47.21,67200,0.0,1.0
2014-03-25,48.5,48.81,47.9,48.28,48.28,78200,0.0,1.0
2014-03-24,47.41,48.32,46.91,47.95,47.95,102700,0.0,1.0
2014-03-21,48.94,49.35,47.04,47.04,47.04,291600,0.0,1.0
2014-03-20,47.5,48.93,46.75,48.87,48.87,89000,0.0,1.0
2014-03-19,47.9,48.24,47.28,47.77,47.77,66200,0.0,1.0
2014-03-18,47.56,48.42,47.5301,48.01,48.01,55900,0.0,1.0
2014-03-17,46.8,48.61,46.16,47.68,47.68,82400,0.0,1.0
2014-03-14,46.33,47.45,45.73,46.5,46.5,69700,0.0,1.0
2014-03-13,47.7,47.7,45.7,46.46,46.46,71000,0.0,1.0
2014-03-12,47.14,47.92,46.67,47.33,47.33,76900,0.0,1.0
2014-03-11,49.52,50.0,47.22,47.24,47.24,111300,0.0,1.0
2014-03-10,48.42,49.66,48.04,49.42,49.42,107500,0.0,1.0
2014-03-07,49.29,49.35,48.03,48.27,48.27,28600,0.0,1.0
2014-03-06,49.97,50.1,48.45,48.87,48.87,59700,0.0,1.0
2014-03-05,49.24,50.098,48.96,49.82,49.82,73000,0.0,1.0
2014-03-04,48.87,50.44,48.0,49.35,49.35,216000,0.0,1.0
2014-03-03,47.42,48.55,47.4,48.05,48.05,86400,0.0,1.0
2014-02-28,46.98,47.66,46.18,47.42,47.42,70200,0.0,1.0
2014-02-27,45.88,46.93,45.47,46.82,46.82,51700,0.0,1.0
2014-02-26,47.5,47.5,45.82,46.2,46.2,77800,0.0,1.0
2014-02-25,48.44,48.61,47.45,47.65,47.65,124500,0.0,1.0
2014-02-24,47.31,49.16,46.98,48.55,48.55,108900,0.0,1.0
2014-02-21,46.7,47.62,45.76,47.38,47.38,75900,0.0,1.0
2014-02-20,44.72,46.65,44.72,46.4,46.4,67500,0.0,1.0
2014-02-19,45.48,45.97,44.96,45.23,45.23,37700,0.0,1.0
2014-02-18,44.6,45.92,44.6,45.74,45.74,57600,0.0,1.0
2014-02-14,44.18,45.02,43.97,44.34,44.34,47700,0.0,1.0
2014-02-13,42.5,44.39,42.14,44.09,44.09,49600,0.0,1.0
2014-02-12,41.95,43.68,41.67,42.95,42.95,48700,0.0,1.0
2014-02-11,40.85,41.95,40.4,41.71,41.71,25900,0.0,1.0
2014-02-10,41.14,41.28,40.43,40.85,40.85,58300,0.0,1.0
2014-02-07,41.66,41.94,40.93,41.79,41.79,37700,0.0,1.0
2014-02-06,41.55,42.42,41.5,41.59,41.59,44000,0.0,1.0
2014-02-05,41.56,42.099,40.4,41.35,41.35,55200,0.0,1.0
2014-02-04,41.03,42.44,40.45,41.37,41.37,61000,0.0,1.0
2014-02-03,41.78,42.475,40.09,40.62,40.62,71900,0.0,1.0
2014-01-31,42.25,43.12,41.55,41.96,41.96,55400,0.0,1.0
2014-01-30,42.79,43.48,42.4,42.9,42.9,47700,0.0,1.0
2014-01-29,43.06,43.586,42.2746,42.53,42.53,72000,0.0,1.0
2014-01-28,43.6,44.15,43.02,43.62,43.62,73500,0.0,1.0
2014-01-27,44.35,44.59,43.17,43.45,43.45,72300,0.0,1.0
2014-01-24,45.17,45.2899,44.24,44.39,44.39,53100,0.0,1.0
2014-01-23,47.5,47.725,45.24,45.6,45.6,63500,0.0,1.0
2014-01-22,44.96,47.44,44.6501,46.7,46.7,89500,0.0,1.0
2014-01-21,45.26,46.12,44.2601,45.08,45.08,93300,0.0,1.0
2014-01-17,45.68,46.24,44.411,45.25,45.25,73600,0.0,1.0
2014-01-16,45.01,46.09,44.611,45.62,45.62,57400,0.0,1.0
2014-01-15,46.4,47.07,45.24,45.27,45.27,65900,0.0,1.0
2014-01-14,45.88,46.69,45.39,46.46,46.46,60000,0.0,1.0
2014-01-13,47.0,47.0,45.13,45.52,45.52,145200,0.0,1.0
2014-01-10,46.43,46.99,45.78,46.74,46.74,83200,0.0,1.0
2014-01-09,47.13,47.3,45.55,46.3,46.3,93500,0.0,1.0
2014-01-08,46.49,47.68,45.98,46.85,46.85,281000,0.0,1.0
2014-01-07,45.91,47.63,45.87,46.7,46.7,95700,0.0,1.0
2014-01-06,45.35,47.15,44.82,45.88,45.88,128300,0.0,1.0
2014-01-03,45.88,46.3,44.5305,45.57,45.57,71100,0.0,1.0
2014-01-02,47.02,47.48,44.6104,45.99,45.99,104000,0.0,1.0
2013-12-31,47.31,47.84,46.215,47.26,47.26,63200,0.0,1.0
2013-12-30,47.75,48.8,46.71,47.08,47.08,83300,0.0,1.0
2013-12-27,46.73,47.83,46.12,47.83,47.83,84100,0.0,1.0
2013-12-26,46.63,46.78,45.94,46.44,46.44,60100,0.0,1.0
2013-12-24,45.91,47.0,45.36,46.46,46.46,54300,0.0,1.0
2013-12-23,46.43,46.465,45.41,45.73,45.73,126800,0.0,1.0
2013-12-20,44.58,46.19,43.94,46.18,46.18,298500,0.0,1.0
2013-12-19,43.2,45.25,43.09,44.44,44.44,73000,0.0,1.0
2013-12-18,43.19,43.7,42.36,43.38,43.38,78100,0.0,1.0
2013-12-17,44.59,44.75,42.48,43.19,43.19,108100,0.0,1.0
2013-12-16,43.81,44.9,43.67,44.76,44.76,89900,0.0,1.0
2013-12-13,44.21,44.76,42.93,43.66,43.66,83300,0.0,1.0
2013-12-12,44.03,44.49,42.95,44.21,44.21,73700,0.0,1.0
2013-12-11,44.1,44.69,43.52,44.01,44.01,80200,0.0,1.0
2013-12-10,45.93,46.585,44.67,45.22,45.22,79900,0.0,1.0
2013-12-09,46.35,46.35,44.89,46.22,46.22,61700,0.0,1.0
2013-12-06,48.04,48.3,45.28,45.92,45.92,63000,0.0,1.0
2013-12-05,46.79,47.98,46.46,47.91,47.91,32400,0.0,1.0
2013-12-04,46.42,48.05,46.14,46.96,46.96,46700,0.0,1.0
2013-12-03,47.11,48.69,46.35,46.75,46.75,164100,0.0,1.0
2013-12-02,47.58,48.13,46.78,47.69,47.69,67100,0.0,1.0
2013-11-29,47.35,47.52,46.95,47.11,47.11,30800,0.0,1.0
2013-11-27,47.76,47.76,46.52,47.31,47.31,43800,0.0,1.0
2013-11-26,47.35,48.47,46.95,48.08,48.08,52100,0.0,1.0
2013-11-25,48.24,48.5,47.06,47.23,47.23,45300,0.0,1.0
2013-11-22,48.0,48.66,46.53,48.44,48.44,46100,0.0,1.0
2013-11-21,46.84,48.0,46.2501,47.93,47.93,48700,0.0,1.0
2013-11-20,46.79,46.83,45.61,46.47,46.47,59500,0.0,1.0
2013-11-19,47.2,47.4,46.02,46.49,46.49,60400,0.0,1.0
2013-11-18,47.65,47.65,46.65,47.2,47.2,48700,0.0,1.0
2013-11-15,47.15,47.7,46.892,47.58,47.58,65400,0.0,1.0
2013-11-14,46.22,47.64,45.32,47.13,47.13,55600,0.0,1.0
2013-11-13,42.7,46.27,42.11,46.27,46.27,112800,0.0,1.0
2013-11-12,43.13,43.59,41.01,42.8,42.8,92800,0.0,1.0
2013-11-11,43.13,44.08,42.7,42.91,42.91,33600,0.0,1.0
2013-11-08,42.23,43.9,42.23,43.29,43.29,56500,0.0,1.0
2013-11-07,43.06,43.304,41.58,42.06,42.06,61400,0.0,1.0
2013-11-06,43.06,44.2,42.5,42.9,42.9,70000,0.0,1.0
2013-11-05,44.49,45.1256,42.63,42.68,42.68,54100,0.0,1.0
2013-11-04,42.89,45.08,42.82,44.78,44.78,71900,0.0,1.0
2013-11-01,42.71,43.44,41.65,43.4,43.4,110200,0.0,1.0
2013-10-31,43.77,44.2,42.57,42.85,42.85,94000,0.0,1.0
2013-10-30,45.35,45.4125,43.39,43.76,43.76,82600,0.0,1.0
2013-10-29,44.91,45.49,44.72,45.31,45.31,57100,0.0,1.0
2013-10-28,43.84,45.1,43.84,44.9,44.9,68400,0.0,1.0
2013-10-25,44.67,45.185,43.93,44.59,44.59,65100,0.0,1.0
2013-10-24,42.74,44.39,42.43,44.35,44.35,60700,0.0,1.0
2013-10-23,43.18,43.6,42.37,42.94,42.94,68400,0.0,1.0
2013-10-22,43.5,43.86,43.18,43.6,43.6,96000,0.0,1.0
2013-10-21,42.81,43.63,42.22,43.14,43.14,115400,0.0,1.0
2013-10-18,42.26,43.84,41.53,42.98,42.98,101500,0.0,1.0
2013-10-17,40.6,42.08,40.6,41.61,41.61,122200,0.0,1.0
2013-10-16,38.75,41.19,38.6,40.7,40.7,163600,0.0,1.0
2013-10-15,38.22,38.75,38.1,38.74,38.74,139300,0.0,1.0
2013-10-14,38.26,38.26,38.14,38.21,38.21,67200,0.0,1.0
2013-10-11,38.05,38.25,38.05,38.2,38.2,97400,0.0,1.0
2013-10-10,38.12,38.29,37.701,38.19,38.19,80200,0.0,1.0
2013-10-09,38.25,38.25,37.65,37.69,37.69,27200,0.0,1.0
2013-10-08,37.94,38.24,37.94,38.01,38.01,44700,0.0,1.0
2013-10-07,37.82,38.24,37.82,38.15,38.15,56700,0.0,1.0
2013-10-04,37.88,38.46,37.7601,38.24,38.24,55400,0.0,1.0
2013-10-03,37.61,38.249,37.53,37.94,37.94,65200,0.0,1.0
2013-10-02,37.45,37.96,37.04,37.79,37.79,68200,0.0,1.0
2013-10-01,36.66,37.75,36.46,37.75,37.75,250200,0.0,1.0
2013-09-30,36.742,36.93,36.24,36.75,36.75,45700,0.0,1.0
2013-09-27,36.09,36.83,35.81,36.7,36.7,134900,0.0,1.0
2013-09-26,36.68,36.72,35.94,36.45,36.45,24500,0.0,1.0
2013-09-25,36.82,36.93,35.6701,36.8,36.8,30300,0.0,1.0
2013-09-24,37.2,37.35,36.45,36.75,36.75,29200,0.0,1.0
2013-09-23,36.52,37.48,35.98,37.24,37.24,54200,0.0,1.0
2013-09-20,36.97,36.97,35.7303,36.82,36.82,169800,0.0,1.0
2013-09-19,37.1,37.5,36.12,36.6,36.6,25100,0.0,1.0
2013-09-18,36.53,37.15,36.5,37.09,37.09,61400,0.0,1.0
2013-09-17,35.68,36.54,35.1,36.51,36.51,42500,0.0,1.0
2013-09-16,36.55,37.14,35.56,35.85,35.85,57600,0.0,1.0
2013-09-13,36.5,36.97,36.17,36.4,36.4,10200,0.0,1.0
2013-09-12,37.0,37.0475,36.23,36.4,36.4,29100,0.0,1.0
2013-09-11,37.04,37.2,36.55,36.89,36.89,18200,0.0,1.0
2013-09-10,37.02,37.5,36.67,37.12,37.12,41600,0.0,1.0
2013-09-09,36.25,36.94,36.23,36.87,36.87,28400,0.0,1.0
2013-09-06,36.62,36.93,36.095,36.39,36.39,22200,0.0,1.0
2013-09-05,36.74,36.95,36.15,36.45,36.45,27200,0.0,1.0
2013-09-04,35.75,36.74,35.75,36.69,36.69,36200,0.0,1.0
2013-09-03,36.13,36.51,35.27,35.84,35.84,28600,0.0,1.0
2013-08-30,36.87,36.96,35.86,35.86,35.86,37500,0.0,1.0
2013-08-29,37.59,37.59,36.66,37.08,37.08,37900,0.0,1.0
2013-08-28,37.75,38.2775,37.38,37.54,37.54,20300,0.0,1.0
2013-08-27,37.58,38.16,37.56,37.67,37.67,28800,0.0,1.0
2013-08-26,38.0,38.46,37.82,37.87,37.87,16300,0.0,1.0
2013-08-23,37.23,38.11,37.14,38.01,38.01,64900,0.0,1.0
2013-08-22,37.33,37.51,36.937,37.21,37.21,32400,0.0,1.0
2013-08-21,37.7,38.21,36.95,37.07,37.07,41800,0.0,1.0
2013-08-20,38.4,38.98,37.7,37.93,37.93,51500,0.0,1.0
2013-08-19,38.54,38.67,37.99,38.4,38.4,26100,0.0,1.0
2013-08-16,38.5,39.13,38.375,38.49,38.49,32800,0.0,1.0
2013-08-15,38.21,38.66,37.62,38.48,38.48,20800,0.0,1.0
2013-08-14,38.73,38.92,38.33,38.67,38.67,33200,0.0,1.0
2013-08-13,38.95,39.4,38.24,39.16,39.16,24100,0.0,1.0
2013-08-12,38.21,39.0,38.16,38.74,38.74,15400,0.0,1.0
2013-08-09,39.03,39.65,38.33,38.68,38.68,24200,0.0,1.0
2013-08-08,38.88,39.47,38.5,38.95,38.95,21800,0.0,1.0
2013-08-07,39.05,39.32,38.23,38.69,38.69,19800,0.0,1.0
2013-08-06,39.09,39.67,38.49,38.9,38.9,48700,0.0,1.0
2013-08-05,39.09,39.282,38.5001,39.05,39.05,69000,0.0,1.0
2013-08-02,38.53,39.1,38.0,38.95,38.95,55100,0.0,1.0
2013-08-01,39.08,39.63,38.71,38.93,38.93,70000,0.0,1.0
2013-07-31,38.35,39.41,37.97,38.66,38.66,26500,0.0,1.0
2013-07-30,38.67,38.7,37.68,38.41,38.41,23300,0.0,1.0
2013-07-29,38.87,39.38,38.18,38.48,38.48,16900,0.0,1.0
2013-07-26,39.36,39.8175,38.78,39.14,39.14,19200,0.0,1.0
2013-07-25,39.31,40.06,39.31,39.82,39.82,34700,0.0,1.0
2013-07-24,39.56,39.56,38.55,39.19,39.19,38000,0.0,1.0
2013-07-23,39.62,39.62,39.27,39.4,39.4,52200,0.0,1.0
2013-07-22,39.22,39.619,38.89,39.37,39.37,65700,0.0,1.0
2013-07-19,39.2,39.68,38.85,39.22,39.22,71000,0.0,1.0
2013-07-18,39.12,39.398,38.682,39.05,39.05,52400,0.0,1.0
2013-07-17,38.78,39.456,38.24,38.85,38.85,31000,0.0,1.0
2013-07-16,38.8,38.81,38.16,38.59,38.59,27900,0.0,1.0
2013-07-15,38.32,39.18,38.32,38.92,38.92,41400,0.0,1.0
2013-07-12,38.9,38.96,37.99,38.67,38.67,37700,0.0,1.0
2013-07-11,39.33,39.33,38.49,39.04,39.04,44900,0.0,1.0
2013-07-10,38.8,39.21,38.77,39.1,39.1,50600,0.0,1.0
2013-07-09,36.64,39.73,36.225,38.76,38.76,110000,0.0,1.0
2013-07-08,35.85,36.67,35.61,36.67,36.67,66100,0.0,1.0
2013-07-05,35.33,35.97,34.83,35.89,35.89,95300,0.0,1.0
2013-07-03,34.49,34.85,34.4,34.73,34.73,25600,0.0,1.0
2013-07-02,34.1974,34.84,34.15,34.5,34.5,28000,0.0,1.0
2013-07-01,33.59,34.54,33.22,34.15,34.15,51900,0.0,1.0
2013-06-28,33.64,33.89,33.5,33.75,33.75,303700,0.0,1.0
2013-06-27,34.3,34.62,33.51,33.57,33.57,75600,0.0,1.0
2013-06-26,35.15,35.15,33.587,34.07,34.07,54300,0.0,1.0
2013-06-25,35.3,35.518,34.3,35.08,35.08,38000,0.0,1.0
2013-06-24,34.46,35.74,34.2,35.19,35.19,67000,0.0,1.0
2013-06-21,34.1,35.33,33.52,34.99,34.99,218900,0.0,1.0
2013-06-20,34.47,34.56,33.64,33.9,33.9,64000,0.0,1.0
2013-06-19,34.9,35.48,34.67,34.9,34.9,49600,0.0,1.0
2013-06-18,34.46,35.09,34.38,35.03,35.03,29200,0.0,1.0
2013-06-17,34.39,34.68,34.04,34.36,34.36,21500,0.0,1.0
2013-06-14,34.45,34.45,33.91,34.02,34.02,27700,0.0,1.0
2013-06-13,34.15,34.41,33.96,34.39,34.39,27800,0.0,1.0
2013-06-12,34.81,35.48,33.94,33.95,33.95,44300,0.0,1.0
2013-06-11,34.94,35.28,34.81,35.16,35.16,17900,0.0,1.0
2013-06-10,35.66,35.9,35.36,35.51,35.51,40600,0.0,1.0
2013-06-07,35.31,35.8,35.06,35.47,35.47,35000,0.0,1.0
2013-06-06,34.85,35.35,34.66,35.11,35.11,51100,0.0,1.0
2013-06-05,34.99,35.14,34.66,34.71,34.71,46300,0.0,1.0
2013-06-04,35.35,35.66,34.65,35.22,35.22,39000,0.0,1.0
