,RS_Open,RS_High,RS_Low,RS_Close,RS_Adj Close,RS_Volume,RS_Dividend Amount,RS_Split Coefficient
2023-05-30,238.03,239.15,231.84,232.12,227.940531663578,383017,0.0,1.0
2023-05-26,238.59,241.43,235.55,239.71,235.393868882804,426821,0.0,1.0
2023-05-25,233.93,238.68,232.35,236.73,232.467525679471,305737,1.0,1.0
2023-05-24,243.03,243.03,234.49,235.67,230.453126559042,508394,0.0,1.0
2023-05-23,243.07,244.82,238.31,243.87,238.471608494732,264854,0.0,1.0
2023-05-22,245.75,247.1,244.48,245.43,239.997075789815,190414,0.0,1.0
2023-05-19,248.62,248.62,243.75,244.03,238.628066678843,190134,0.0,1.0
2023-05-18,242.82,247.1,241.61,246.84,241.375863537293,202919,0.0,1.0
2023-05-17,243.7,244.58,241.61,243.61,238.217363945552,257645,0.0,1.0
2023-05-16,240.38,242.26,238.33,240.32,235.000192534769,332892,0.0,1.0
2023-05-15,241.5,243.0,240.095,241.65,236.300751190192,237331,0.0,1.0
2023-05-12,240.93,243.0,240.02,241.22,235.880269820393,155586,0.0,1.0
2023-05-11,236.79,241.12,236.79,239.39,234.090779339623,193164,0.0,1.0
2023-05-10,246.01,246.265,237.95,240.65,235.322887539498,260454,0.0,1.0
2023-05-09,239.93,245.58,238.87,243.18,237.796882575753,381821,0.0,1.0
2023-05-08,245.95,246.3,238.95,240.73,235.401116631553,317009,0.0,1.0
2023-05-05,242.9,248.5,242.31,243.56,238.168470763017,273036,0.0,1.0
2023-05-04,244.54,246.42,237.8,239.62,234.315687979283,397364,0.0,1.0
2023-05-03,247.64,251.18,245.64,246.4,240.945603530988,439165,0.0,1.0
2023-05-02,244.42,248.0,241.91,247.65,242.167933094355,257390,0.0,1.0
2023-05-01,249.13,250.28,244.62,246.16,240.710916254821,279315,0.0,1.0
2023-04-28,252.42,254.51,244.95,247.8,242.314612641959,547126,0.0,1.0
2023-04-27,241.81,257.06,234.9137,256.49,250.81224776649,554256,0.0,1.0
2023-04-26,243.12,243.12,239.02,240.32,235.000192534769,569814,0.0,1.0
2023-04-25,246.03,246.92,240.0,240.7,235.371780722032,590025,0.0,1.0
2023-04-24,248.74,252.1,248.62,249.91,244.377904944924,255505,0.0,1.0
2023-04-21,248.9,250.29,245.675,249.6,244.074767213209,320240,0.0,1.0
2023-04-20,247.6,253.6075,247.6,249.5,243.976980848139,327935,0.0,1.0
2023-04-19,253.16,253.16,246.64,248.44,242.940445378404,481300,0.0,1.0
2023-04-18,248.2,253.89,246.49,253.53,247.917771360436,308118,0.0,1.0
2023-04-17,246.13,247.93,243.69,247.85,242.363505824494,550831,0.0,1.0
2023-04-14,243.5,245.76,242.22,245.53,240.094862154884,577062,0.0,1.0
2023-04-13,247.07,247.07,241.8,244.73,239.312571234329,519310,0.0,1.0
2023-04-12,249.55,249.73,245.77,246.17,240.720694891328,430446,0.0,1.0
2023-04-11,248.83,251.24,248.52,249.38,243.859637210056,273611,0.0,1.0
2023-04-10,241.0,248.115,241.0,245.95,240.505564888176,369208,0.0,1.0
2023-04-06,241.91,243.225,238.63,241.84,236.486545283824,298802,0.0,1.0
2023-04-05,244.25,247.3,241.12,243.97,238.569394859802,496070,0.0,1.0
2023-04-04,256.31,256.74,245.27,246.84,241.375863537293,425614,0.0,1.0
2023-04-03,256.27,257.49,253.9,256.83,251.144721407726,330089,0.0,1.0
2023-03-31,252.76,257.1,251.07,256.74,251.056713679163,544189,0.0,1.0
2023-03-30,254.43,255.6131,249.88,250.9,245.345989959111,466404,0.0,1.0
2023-03-29,258.8,258.8,251.37,252.47,246.8812358907,544905,0.0,1.0
2023-03-28,255.75,258.1829,255.11,256.26,250.58733912683,349867,0.0,1.0
2023-03-27,254.35,257.5,253.64,256.18,250.509110034775,347566,0.0,1.0
2023-03-24,246.23,253.39,244.11,252.17,246.587876795492,406085,0.0,1.0
2023-03-23,248.95,253.89,247.025,250.09,244.553920402049,409733,0.0,1.0
2023-03-22,249.62,252.685,247.35,247.51,242.031032183258,338682,0.0,1.0
2023-03-21,251.51,253.38,248.29,250.54,244.993959044861,474422,0.0,1.0
2023-03-20,244.06,250.3299,242.46,246.71,241.248741262703,553902,0.0,1.0
2023-03-17,245.95,246.39,239.71,240.48,235.15665071888,1586337,0.0,1.0
2023-03-16,237.71,247.14,237.31,245.96,240.515343524683,664086,0.0,1.0
2023-03-15,244.28,245.78,237.69,242.01,236.652782104441,810490,0.0,1.0
2023-03-14,253.01,256.31,248.59,251.48,245.913150876513,834375,0.0,1.0
2023-03-13,247.82,251.64,246.23,248.69,243.184911291077,639775,0.0,1.0
2023-03-10,255.69,255.69,248.985,249.63,244.104103122729,804180,0.0,1.0
2023-03-09,258.56,258.76,252.87,254.06,248.436039095304,504330,1.0,1.0
2023-03-08,260.12,260.55,255.74,259.58,252.838653761307,548888,0.0,1.0
2023-03-07,258.44,260.05,257.01,259.1,252.371119460492,633187,0.0,1.0
2023-03-06,260.47,263.0,256.215,257.83,251.13410162292,712228,0.0,1.0
2023-03-03,261.12,264.42,258.15,263.48,256.637369955425,809026,0.0,1.0
2023-03-02,251.62,260.19,250.0,260.17,253.413331339391,815219,0.0,1.0
2023-03-01,250.34,254.13,249.82,252.92,246.351615337506,571694,0.0,1.0
2023-02-28,245.29,250.09,242.55,247.84,241.403543987219,4348258,0.0,1.0
2023-02-27,247.11,250.97,243.39,244.86,238.500935202995,776502,0.0,1.0
2023-02-24,240.41,245.22,238.86,245.1,238.734702353403,608093,0.0,1.0
2023-02-23,244.09,246.88,241.215,243.13,236.815863660477,540742,0.0,1.0
2023-02-22,241.32,247.62,241.25,244.58,238.228206860854,641372,0.0,1.0
2023-02-21,247.04,248.675,240.93,241.93,235.64702790844,606015,0.0,1.0
2023-02-17,243.98,248.77,243.545,247.9,241.461985774821,773401,0.0,1.0
2023-02-16,240.94,245.06,233.825,243.1,236.786642766676,745512,0.0,1.0
2023-02-15,232.21,233.77,227.865,233.44,227.377514962784,487263,0.0,1.0
2023-02-14,230.83,234.995,229.61,234.26,228.176219393342,445115,0.0,1.0
2023-02-13,227.33,231.07,225.14,230.97,224.971661373176,438504,0.0,1.0
2023-02-10,226.25,228.87,225.285,228.05,222.127494376554,301694,0.0,1.0
2023-02-09,232.88,233.4241,226.29,227.04,221.143724285257,345663,0.0,1.0
2023-02-08,231.1,235.125,231.01,231.33,225.322312098787,279316,0.0,1.0
2023-02-07,232.71,235.13,230.0101,232.59,226.549589638425,522869,0.0,1.0
2023-02-06,234.71,236.53,232.045,233.53,227.465177644187,328292,0.0,1.0
2023-02-03,235.46,239.11,232.54,235.59,229.471679018515,502761,0.0,1.0
2023-02-02,233.19,235.55,230.64,235.19,229.08206710117,535178,0.0,1.0
2023-02-01,225.97,232.92,224.03,231.31,225.30283150292,290877,0.0,1.0
2023-01-31,221.51,227.62,220.97,227.45,221.543076500536,329019,0.0,1.0
2023-01-30,226.18,228.585,221.94,222.25,216.478121575046,313919,0.0,1.0
2023-01-27,228.15,231.75,224.35,226.69,220.80281385758,325520,0.0,1.0
2023-01-26,222.26,228.65,220.47,227.85,221.932688417882,340636,0.0,1.0
2023-01-25,216.12,221.52,214.7,220.85,215.114479864337,340621,0.0,1.0
2023-01-24,217.3,218.465,214.36,215.79,210.185889109917,350261,0.0,1.0
2023-01-23,215.35,217.79,214.97,216.31,210.692384602466,295521,0.0,1.0
2023-01-20,212.84,215.715,208.6601,215.67,210.069005534714,281889,0.0,1.0
2023-01-19,210.34,212.57,208.04,211.88,206.377432617866,429834,0.0,1.0
2023-01-18,215.54,217.58,210.56,210.69,205.218337163763,320010,0.0,1.0
2023-01-17,217.23,218.735,213.35,214.02,208.461856375664,447035,0.0,1.0
2023-01-13,213.09,217.2781,211.45,216.8,211.169659201215,323344,0.0,1.0
2023-01-12,212.98,213.69,210.33,213.18,207.643671349239,287396,0.0,1.0
2023-01-11,210.67,211.54,207.71,210.56,205.091713290626,305223,0.0,1.0
2023-01-10,206.85,209.94,204.16,209.71,204.263787966267,270828,0.0,1.0
2023-01-09,209.45,210.355,204.54,205.69,200.348188196946,309942,0.0,1.0
2023-01-06,209.81,213.12,207.755,208.14,202.734561190686,388630,0.0,1.0
2023-01-05,205.1,207.19,202.93,206.98,201.604686630385,320731,0.0,1.0
2023-01-04,200.25,206.14,200.18,205.19,199.861173300264,346086,0.0,1.0
2023-01-03,203.28,204.19,199.505,201.39,196.159860085483,288343,0.0,1.0
2022-12-30,201.85,202.69,200.85,202.44,197.182591368514,186732,0.0,1.0
2022-12-29,202.69,203.48,201.27,202.85,197.581943583793,166545,0.0,1.0
2022-12-28,206.8,206.88,201.39,201.61,196.374146640023,172361,0.0,1.0
2022-12-27,205.71,207.32,204.11,205.93,200.581955347353,107762,0.0,1.0
2022-12-23,203.87,205.25,202.7,204.45,199.140391253175,208883,0.0,1.0
2022-12-22,206.0,206.0,199.16,202.87,197.601424179661,227394,0.0,1.0
2022-12-21,206.02,207.44,203.945,205.19,199.861173300264,340499,0.0,1.0
2022-12-20,201.88,206.115,201.2,202.7,197.435839114789,408333,0.0,1.0
2022-12-19,202.02,203.985,199.23,200.2,195.00076463138,433728,0.0,1.0
2022-12-16,197.99,203.09,197.38,201.17,195.945573530943,1822652,0.0,1.0
2022-12-15,201.59,201.59,196.11,200.16,194.961803439645,461604,0.0,1.0
2022-12-14,206.54,207.41,201.44,204.03,198.731298739962,395915,0.0,1.0
2022-12-13,208.45,208.99,203.5,204.68,199.364418105649,515120,0.0,1.0
2022-12-12,203.82,205.065,200.45,204.71,199.393638999449,305669,0.0,1.0
2022-12-09,208.19,209.07,202.7,203.05,197.776749542466,336290,0.0,1.0
2022-12-08,212.0,212.16,208.17,209.05,203.620928302647,221799,0.0,1.0
2022-12-07,207.69,210.18,207.0757,208.73,203.309238768771,344363,0.0,1.0
2022-12-06,209.53,211.27,206.86,208.49,203.075471618364,387662,0.0,1.0
2022-12-05,211.22,211.67,207.235,208.73,203.309238768771,278160,0.0,1.0
2022-12-02,210.69,216.76,210.28,213.2,207.663151945106,520058,0.0,1.0
2022-12-01,212.0,213.02,209.42,211.77,206.270289340596,263740,0.0,1.0
2022-11-30,209.66,211.29,205.315,211.29,205.802755039782,402960,0.0,1.0
2022-11-29,209.27,213.07,208.74,209.24,203.805993963386,239319,0.0,1.0
2022-11-28,209.55,212.235,207.86,207.88,202.481313444412,260662,0.0,1.0
2022-11-25,212.2,213.73,210.57,211.75,206.250808744729,94416,0.0,1.0
2022-11-23,212.6,215.1,211.57,211.58,206.085223679857,263866,0.0,1.0
2022-11-22,210.79,213.37,209.87,212.92,207.390423602964,408856,0.0,1.0
2022-11-21,204.93,209.61,204.01,208.34,202.929367149359,347147,0.0,1.0
2022-11-18,206.71,206.99,202.35,205.95,200.60143594322,339128,0.0,1.0
2022-11-17,199.56,205.485,198.62,205.31,199.978056875468,364466,0.875,1.0
2022-11-16,201.29,204.265,201.04,202.69,196.588269505971,247786,0.0,1.0
2022-11-15,203.15,204.6099,200.48,203.15,197.034421777778,429235,0.0,1.0
2022-11-14,193.27,204.35,192.815,201.28,195.220715803255,726136,0.0,1.0
2022-11-11,205.0,205.0,191.45,194.05,188.208365965926,806448,0.0,1.0
2022-11-10,207.28,208.165,204.28,207.46,201.21467458537,324868,0.0,1.0
2022-11-09,204.1,206.0,200.04,201.02,194.968542780059,304134,0.0,1.0
2022-11-08,204.85,207.56,203.1425,205.77,199.575549934597,355270,0.0,1.0
2022-11-07,204.32,205.275,201.635,203.42,197.296293763405,334147,0.0,1.0
2022-11-04,205.57,206.13,200.53,202.61,196.510677806526,410880,0.0,1.0
2022-11-03,196.54,202.36,196.03,199.51,193.503999453038,304650,0.0,1.0
2022-11-02,203.92,205.38,198.76,198.93,192.941459632062,382221,0.0,1.0
2022-11-01,205.48,205.63,201.095,205.07,198.896622564455,455185,0.0,1.0
2022-10-31,198.82,202.19,198.34,201.48,195.414695051867,403258,0.0,1.0
2022-10-28,199.88,203.53,195.4,199.53,193.523397377899,533557,0.0,1.0
2022-10-27,193.7,200.03,189.57,199.9,193.882258987831,789123,0.0,1.0
2022-10-26,193.06,196.6,190.37,194.13,188.285957665371,539460,0.0,1.0
2022-10-25,184.45,190.66,184.44,190.65,184.91071873952,680418,0.0,1.0
2022-10-24,185.0,188.65,183.335,187.69,182.03982586006,400871,0.0,1.0
2022-10-21,181.01,187.46,179.78,185.97,180.371604321996,412948,0.0,1.0
2022-10-20,180.05,184.66,177.98,180.26,174.833496774119,571791,0.0,1.0
2022-10-19,184.85,185.725,179.96,180.68,175.240853196205,383144,0.0,1.0
2022-10-18,185.46,188.4046,183.15,184.62,179.062244393864,350267,0.0,1.0
2022-10-17,185.46,187.63,182.86,183.47,177.946863714344,443439,0.0,1.0
2022-10-14,187.65,188.96,181.07,181.74,176.268943213849,395901,0.0,1.0
2022-10-13,178.2,188.39,177.49,187.04,181.409393302071,460869,0.0,1.0
2022-10-12,183.39,185.5499,180.54,181.39,175.929479528778,357489,0.0,1.0
2022-10-11,179.68,185.2,179.68,183.18,177.665593803857,511361,0.0,1.0
2022-10-10,179.8,184.78,179.8,182.89,177.384323893369,410098,0.0,1.0
2022-10-07,181.0,181.715,178.02,178.27,172.903403250429,449554,0.0,1.0
2022-10-06,183.07,185.01,180.71,181.88,176.404728687878,688850,0.0,1.0
2022-10-05,187.28,188.765,185.96,187.97,182.311396808117,360874,0.0,1.0
2022-10-04,183.87,189.875,183.19,189.61,183.902026646737,399725,0.0,1.0
2022-10-03,177.61,183.61,177.61,182.09,176.60840689892,501943,0.0,1.0
2022-09-30,174.04,178.08,173.3,174.41,169.159603752214,498048,0.0,1.0
2022-09-29,176.34,176.34,173.25,174.37,169.120807902492,447061,0.0,1.0
2022-09-28,172.23,178.2,171.91,176.65,171.33217133667,580468,0.0,1.0
2022-09-27,171.51,173.96,170.44,172.61,167.413790514705,406485,0.0,1.0
2022-09-26,169.68,171.84,168.245,169.02,163.931863002117,376163,0.0,1.0
2022-09-23,171.77,171.77,168.28,170.99,165.842558600947,432674,0.0,1.0
2022-09-22,179.7,180.39,174.74,175.12,169.848230084787,353222,0.0,1.0
2022-09-21,181.99,182.71,177.83,177.83,172.476648903482,347164,0.0,1.0
2022-09-20,178.97,180.39,177.16,179.43,174.028482892379,424179,0.0,1.0
2022-09-19,173.47,182.42,173.47,181.58,176.113759814959,558291,0.0,1.0
2022-09-16,176.64,177.825,173.165,175.46,170.177994807428,1494955,0.0,1.0
2022-09-15,178.79,180.98,177.395,178.12,172.757918813969,525020,0.0,1.0
2022-09-14,185.81,185.81,175.84,178.1,172.738520889108,655885,0.0,1.0
2022-09-13,189.3,191.89,187.77,188.0,182.340493695409,312652,0.0,1.0
2022-09-12,198.31,198.69,193.14,193.54,187.713718881965,338443,0.0,1.0
2022-09-09,192.42,197.415,192.42,197.18,191.244141206706,322538,0.0,1.0
2022-09-08,187.01,190.97,185.49,190.35,184.619749866602,373774,0.0,1.0
2022-09-07,183.01,188.86,181.0,188.34,182.67025841805,270746,0.0,1.0
2022-09-06,184.82,186.92,182.9675,184.5,178.945856844697,561518,0.0,1.0
2022-09-02,186.56,189.11,182.815,183.92,178.383317023721,291456,0.0,1.0
2022-09-01,185.63,185.63,181.16,183.24,177.72378757844,368591,0.0,1.0
2022-08-31,189.45,189.45,185.25,187.98,182.321095770548,503944,0.0,1.0
2022-08-30,196.03,196.03,188.41,189.55,183.843832872153,333132,0.0,1.0
2022-08-29,193.26,198.97,192.83,195.8,189.905684391282,337943,0.0,1.0
2022-08-26,196.63,198.0,193.6901,194.6,188.74180889961,214734,0.0,1.0
2022-08-25,190.96,196.215,190.96,196.01,190.109362602325,268773,0.0,1.0
2022-08-24,188.63,190.54,187.99,189.98,184.260888256669,325978,0.0,1.0
2022-08-23,189.3,193.98,189.3,190.04,184.319082031253,284325,0.0,1.0
2022-08-22,189.28,190.79,187.16,188.29,182.621763605897,220123,0.0,1.0
2022-08-19,194.12,194.55,190.92,191.68,185.909711869872,302359,0.0,1.0
2022-08-18,194.84,196.69,194.36,195.08,189.207359096279,201342,0.875,1.0
2022-08-17,195.33,195.81,193.78,194.8,188.092131111506,159231,0.0,1.0
2022-08-16,197.2,198.86,196.83,197.43,190.631567994582,200085,0.0,1.0
2022-08-15,194.44,196.34,192.8,196.05,189.299087804983,201528,0.0,1.0
2022-08-12,194.76,197.72,193.0374,197.2,190.409487962982,208280,0.0,1.0
2022-08-11,194.69,198.99,194.0247,194.07,187.387268402515,270667,0.0,1.0
2022-08-10,192.0,194.84,191.05,193.93,187.252089252845,274796,0.0,1.0
2022-08-09,189.1,190.78,187.9578,190.06,183.51535132984,273442,0.0,1.0
2022-08-08,190.25,193.45,183.3,187.91,181.439385817059,552842,0.0,1.0
2022-08-05,184.33,190.21,184.33,188.61,182.115281565406,251440,0.0,1.0
2022-08-04,181.3,186.945,180.04,185.64,179.247552461704,356974,0.0,1.0
2022-08-03,187.47,187.47,180.92,181.29,175.047343168403,493554,0.0,1.0
2022-08-02,191.75,191.75,185.07,186.44,180.020004745529,374474,0.0,1.0
2022-08-01,188.59,192.33,188.13,191.17,184.587128873647,469987,0.0,1.0
2022-07-29,188.0,190.75,185.83,190.25,183.698808747248,469545,0.0,1.0
2022-07-28,181.35,188.935,180.39,186.33,179.913792556503,623514,0.0,1.0
2022-07-27,184.55,187.235,180.86,186.72,180.290363044868,387533,0.0,1.0
2022-07-26,184.03,185.0,180.94,184.17,177.828171390175,307834,0.0,1.0
2022-07-25,182.62,185.8,181.93,185.2,178.8227037056,271990,0.0,1.0
2022-07-22,184.83,185.92,178.83,180.73,174.506626569725,338989,0.0,1.0
2022-07-21,180.02,183.945,178.26,183.67,177.345388712784,391213,0.0,1.0
2022-07-20,179.86,180.33,176.81,179.61,173.425193372369,303089,0.0,1.0
2022-07-19,174.82,181.06,174.25,180.48,174.265235231029,346770,0.0,1.0
2022-07-18,178.59,181.08,174.654,175.34,169.302229307451,293290,0.0,1.0
2022-07-15,176.52,177.06,173.66,176.46,170.383662504806,242420,0.0,1.0
2022-07-14,170.69,175.24,170.11,174.69,168.674611826842,383442,0.0,1.0
2022-07-13,170.11,175.88,170.11,175.6,169.553276299694,395755,0.0,1.0
2022-07-12,172.57,177.18,172.57,173.12,167.158674219835,408301,0.0,1.0
2022-07-11,171.03,175.16,170.76,173.24,167.274542062409,374933,0.0,1.0
2022-07-08,175.09,175.09,171.975,172.57,166.627613274705,325809,0.0,1.0
2022-07-07,173.83,176.025,172.24,174.32,168.317352645573,418633,0.0,1.0
2022-07-06,169.87,171.15,165.2,169.64,163.798506785194,617418,0.0,1.0
2022-07-05,166.2,170.135,162.4975,169.74,163.895063320672,481101,0.0,1.0
2022-07-01,168.52,172.03,165.875,171.07,165.179265242532,437063,0.0,1.0
2022-06-30,167.4,171.96,165.695,169.86,164.010931163246,408588,0.0,1.0
2022-06-29,172.84,172.84,168.245,170.88,164.995807825124,395200,0.0,1.0
2022-06-28,176.33,176.33,172.16,172.85,166.897971574044,347029,0.0,1.0
2022-06-27,174.23,175.27,171.38,173.94,167.950437810756,379217,0.0,1.0
2022-06-24,164.55,173.08,164.39,172.79,166.840037652757,631894,0.0,1.0
2022-06-23,167.6,167.725,160.29,163.47,157.84096854619,503634,0.0,1.0
2022-06-22,165.28,167.9,164.5,166.03,160.312815854432,490347,0.0,1.0
2022-06-21,174.03,174.03,170.31,170.45,164.580614722567,453801,0.0,1.0
2022-06-17,167.56,171.36,166.78,170.1,164.242666848394,1013896,0.0,1.0
2022-06-16,176.62,177.625,166.67,167.34,161.577706469196,604326,0.0,1.0
2022-06-15,179.0,182.22,175.455,179.77,173.579683829134,506927,0.0,1.0
2022-06-14,178.86,181.47,175.67,175.85,169.794667638389,519029,0.0,1.0
2022-06-13,181.12,182.8,177.395,178.72,172.565840206613,374944,0.0,1.0
2022-06-10,184.11,188.37,183.98,186.81,180.377263926799,295668,0.0,1.0
2022-06-09,192.87,193.01,188.01,188.15,181.671121502206,275400,0.0,1.0
2022-06-08,198.17,198.47,192.26,194.44,187.744527583784,273779,0.0,1.0
2022-06-07,194.87,200.76,194.71,200.61,193.702065822788,301549,0.0,1.0
2022-06-06,195.64,197.8,193.37,196.44,189.675658293348,242059,0.0,1.0
2022-06-03,195.25,197.04,192.5713,193.5,186.836896150289,215594,0.0,1.0
2022-06-02,197.66,199.48,194.78,197.02,190.235686199121,253284,0.0,1.0
2022-06-01,195.98,197.0,190.02,195.39,188.661814670827,445303,0.0,1.0
2022-05-31,204.38,204.38,193.89,194.4,187.705904969593,1043156,0.0,1.0
2022-05-27,200.71,205.249,200.12,204.97,197.911930769637,457944,0.0,1.0
2022-05-26,188.47,200.51,188.47,199.13,192.273029097711,670068,0.875,1.0
2022-05-25,177.47,187.82,176.64,186.9,179.674653825465,420579,0.0,1.0
2022-05-24,178.35,179.68,175.315,178.95,172.031991985377,236828,0.0,1.0
2022-05-23,181.41,182.64,178.29,180.06,173.099080619654,432816,0.0,1.0
2022-05-20,180.1,180.83,174.35,178.46,171.560934840517,399675,0.0,1.0
2022-05-19,181.31,182.02,173.73,178.78,171.868563996344,644755,0.0,1.0
2022-05-18,191.0,191.4872,181.55,182.41,175.358232232762,356505,0.0,1.0
2022-05-17,188.71,192.8556,187.17,191.87,184.45251915191,250359,0.0,1.0
2022-05-16,187.02,189.175,184.99,185.51,178.33838967984,361829,0.0,1.0
2022-05-13,187.44,190.35,186.21,186.49,179.280503969561,388496,0.0,1.0
2022-05-12,185.81,188.94,183.82,187.25,180.011123214652,422023,0.0,1.0
2022-05-11,189.68,193.98,187.39,187.51,180.261071903761,539449,0.0,1.0
2022-05-10,194.16,195.19,187.74,189.93,182.587517394706,473926,0.0,1.0
2022-05-09,192.4,196.66,191.11,192.98,185.519607786187,446794,0.0,1.0
2022-05-06,196.31,198.43,190.61,197.18,189.557240456422,501837,0.0,1.0
2022-05-05,210.31,210.82,195.97,197.55,189.912936667847,630362,0.0,1.0
2022-05-04,203.6,211.655,203.6,211.43,203.256351301863,534773,0.0,1.0
2022-05-03,196.33,205.35,195.73,204.62,196.70961832941,543329,0.0,1.0
2022-05-02,198.16,199.74,193.48,197.82,190.172498768077,451640,0.0,1.0
2022-04-29,202.85,207.46,196.92,198.25,190.58587544622,491704,0.0,1.0
2022-04-28,193.72,200.165,191.83,199.13,191.431855624745,489529,0.0,1.0
2022-04-27,188.99,193.255,186.76,189.24,181.924192027454,477509,0.0,1.0
2022-04-26,190.28,190.595,186.46,186.75,179.530452658671,417620,0.0,1.0
2022-04-25,190.11,193.35,183.591,190.38,183.020120895089,503952,0.0,1.0
2022-04-22,198.31,198.31,191.76,192.64,185.19275180812,492472,0.0,1.0
2022-04-21,201.48,204.93,195.875,197.23,189.60530751202,335656,0.0,1.0
2022-04-20,199.59,201.39,197.57,200.63,192.873867292687,366874,0.0,1.0
2022-04-19,194.0,198.85,193.91,198.51,190.83582413533,399570,0.0,1.0
2022-04-18,194.58,196.8,192.805,194.54,187.019299920846,302402,0.0,1.0
2022-04-14,192.23,195.13,190.96,194.26,186.750124409497,363403,0.0,1.0
2022-04-13,185.86,189.68,183.5,189.17,181.856898149616,258913,0.0,1.0
2022-04-12,184.26,189.22,183.14,184.36,177.232847401085,389038,0.0,1.0
2022-04-11,180.0,186.185,180.0,183.04,175.963877133297,422937,0.0,1.0
2022-04-08,179.6,180.96,177.62,179.36,172.426141841281,283034,0.0,1.0
2022-04-07,178.3,179.38,175.95,178.45,171.551321429397,258361,0.0,1.0
2022-04-06,178.93,180.54,176.6,178.83,171.916631051942,612641,0.0,1.0
2022-04-05,181.33,183.45,178.54,179.0,172.080059040975,392711,0.0,1.0
2022-04-04,184.77,184.9466,180.54,182.2,175.15635059925,330838,0.0,1.0
2022-04-01,184.39,187.06,182.175,184.77,177.626997256989,385605,0.0,1.0
2022-03-31,184.09,187.45,182.86,183.35,176.261892878005,528429,0.0,1.0
2022-03-30,186.91,187.61,182.96,184.68,177.540476556912,588493,0.0,1.0
2022-03-29,189.23,189.23,181.0525,185.25,178.08844099073,852519,0.0,1.0
2022-03-28,193.82,193.82,189.025,190.95,183.568085328906,607319,0.0,1.0
2022-03-25,195.7,195.88,193.66,194.93,187.39422295451,398806,0.0,1.0
2022-03-24,195.91,196.96,193.435,195.29,187.740305754816,423230,0.0,1.0
2022-03-23,195.14,196.07,192.66,194.34,186.827031698453,484693,0.0,1.0
2022-03-22,195.48,196.95,193.6,195.28,187.730692343696,391883,0.0,1.0
