,V_Open,V_High,V_Low,V_Close,V_Adj Close,V_Volume,V_Dividend Amount,V_Split Coefficient
2015-12-30,79.07,79.19,78.255,78.35,73.7070649219612,4230445,0.0,1.0
2015-12-29,79.0,79.39,78.9,79.21,74.516102265074,4627042,0.0,1.0
2015-12-28,78.04,78.65,77.82,78.53,73.8763983193569,3680287,0.0,1.0
2015-12-24,78.35,78.71,78.18,78.26,73.6223982232634,2188783,0.0,1.0
2015-12-23,78.08,78.6639,77.56,78.56,73.9046205522562,6335807,0.0,1.0
2015-12-22,77.43,77.4899,76.66,77.38,72.7945460582177,5698855,0.0,1.0
2015-12-21,76.9,77.36,76.4,77.17,72.5969904279227,8442120,0.0,1.0
2015-12-18,78.04,78.19,76.28,76.32,71.7973604957764,16230551,0.0,1.0
2015-12-17,79.98,80.28,78.63,78.69,74.0269168948197,7555339,0.0,1.0
2015-12-16,79.45,79.98,78.15,79.86,75.1275839778918,10495983,0.0,1.0
2015-12-15,78.37,79.45,78.21,78.62,73.9610650180548,11355315,0.0,1.0
2015-12-14,76.2,77.33,75.58,76.87,72.3147680989299,10359478,0.0,1.0
2015-12-11,77.14,77.14,75.52,76.11,71.5998048654814,15623258,0.0,1.0
2015-12-10,77.91,79.11,77.625,78.12,73.4906944697334,8717002,0.0,1.0
2015-12-09,78.83,79.75,77.3975,77.88,73.2649166065391,15361478,0.0,1.0
2015-12-08,78.98,79.67,78.36,79.07,74.384398511544,11343973,0.0,1.0
2015-12-07,80.13,80.49,79.07,79.55,74.8359542379325,15262353,0.0,1.0
2015-12-04,78.58,80.4,78.45,80.4,75.6355841700789,9943311,0.0,1.0
2015-12-03,79.36,79.77,78.08,78.29,73.6506204561627,8689100,0.0,1.0
2015-12-02,79.83,80.15,78.97,79.04,74.3561762786447,7309679,0.0,1.0
2015-12-01,79.53,79.93,78.765,79.91,75.1746210327239,6701870,0.0,1.0
2015-11-30,80.06,80.13,78.96,79.01,74.3279540457454,8866993,0.0,1.0
2015-11-27,79.64,80.15,79.61,79.84,75.108769155959,3139602,0.0,1.0
2015-11-25,79.78,80.09,79.56,79.56,74.845361648899,4268594,0.0,1.0
2015-11-24,79.23,80.2,79.21,79.79,75.0617321011268,6039102,0.0,1.0
2015-11-23,80.59,80.78,79.56,80.11,75.3627692520525,5910579,0.0,1.0
2015-11-20,80.59,81.0,79.98,80.19,75.4380285397839,6764313,0.0,1.0
2015-11-19,80.6,81.01,79.85,80.15,75.4003988959182,6082166,0.0,1.0
2015-11-18,78.96,80.5,78.74,80.46,75.6920286358775,7211347,0.0,1.0
2015-11-17,78.94,79.275,78.47,78.83,74.1586206483497,6942598,0.0,1.0
2015-11-16,77.79,78.91,77.58,78.9,74.2244725251147,7804875,0.0,1.0
2015-11-13,78.02,78.97,77.77,78.11,73.481287058767,9910229,0.0,1.0
2015-11-12,78.86,79.1495,78.14,78.31,73.6694352780955,8936589,0.0,1.0
2015-11-11,79.85,80.25,79.17,79.18,74.4878800321747,8024387,0.0,1.0
2015-11-10,77.65,79.53,77.61,79.48,74.7701023611675,8438663,0.14,1.0
2015-11-09,78.4,78.4,77.29,78.04,73.2863449920311,10156591,0.0,1.0
2015-11-06,79.57,79.57,78.32,78.75,73.9530967212,8221246,0.0,1.0
2015-11-05,78.42,79.71,78.42,79.26,74.4320310618706,9392435,0.0,1.0
2015-11-04,78.37,78.83,77.9,78.35,73.5774619442034,8640127,0.0,1.0
2015-11-03,75.13,78.58,74.81,77.9,73.1548728200823,18899714,0.0,1.0
2015-11-02,75.19,76.21,74.53,75.22,70.6381198142053,29965248,0.0,1.0
2015-10-30,78.72,78.81,77.56,77.58,72.854364998485,11186481,0.0,1.0
2015-10-29,78.59,78.71,77.93,78.51,73.7277158550021,7640293,0.0,1.0
2015-10-28,77.82,78.89,77.44,78.87,74.065787154299,10848061,0.0,1.0
2015-10-27,78.03,78.18,77.055,77.52,72.7980197819355,9527392,0.0,1.0
2015-10-26,78.08,78.31,77.09,78.18,73.4178171639799,8019362,0.0,1.0
2015-10-23,77.46,77.63,74.95,77.07,72.3754306578144,11971306,0.0,1.0
2015-10-22,75.89,76.85,75.64,76.42,71.765024145195,9093216,0.0,1.0
2015-10-21,76.94,76.94,75.31,75.46,70.8635006804032,7323634,0.0,1.0
2015-10-20,76.64,76.89,75.93,76.28,71.6335519732462,8148823,0.0,1.0
2015-10-19,75.93,77.325,75.93,76.99,72.3003037024151,9952627,0.0,1.0
2015-10-16,75.33,76.54,74.79,76.0,71.3706076293486,9117287,0.0,1.0
2015-10-15,74.96,75.41,74.58,75.34,70.7508102473042,6856217,0.0,1.0
2015-10-14,74.84,75.26,73.72,74.2,69.680251132864,7568189,0.0,1.0
2015-10-13,74.46,75.25,74.15,75.0,70.4315206868571,7439403,0.0,1.0
2015-10-12,73.74,75.43,73.67,74.99,70.4221298174322,5586253,0.0,1.0
2015-10-09,74.04,74.0899,73.4,73.98,69.4736520055159,5947767,0.0,1.0
2015-10-08,73.0,73.93,72.83,73.9,69.3985250501166,5713137,0.0,1.0
2015-10-07,72.68,73.23,72.45,73.22,68.7599459292224,6273520,0.0,1.0
2015-10-06,72.22,72.54,71.83,72.08,67.6893868147822,5782470,0.0,1.0
2015-10-05,71.06,72.34,70.92,72.23,67.8302498561559,7286755,0.0,1.0
2015-10-02,68.8,70.73,68.36,70.67,66.3652742258693,7457930,0.0,1.0
2015-10-01,70.09,70.77,68.98,69.99,65.7266951049751,8679088,0.0,1.0
2015-09-30,69.32,69.66,68.26,69.66,65.4167964139529,16922528,0.0,1.0
2015-09-29,67.52,68.7,67.2,68.53,64.3556281689376,11326665,0.0,1.0
2015-09-28,70.19,70.28,67.03,67.2,63.106642535424,14758095,0.0,1.0
2015-09-25,71.19,71.46,70.21,70.69,66.3840559647191,7756572,0.0,1.0
2015-09-24,70.35,70.63,69.64,70.24,65.9614668405979,8406638,0.0,1.0
2015-09-23,70.16,71.145,69.9,70.95,66.6282185697669,10655796,0.0,1.0
2015-09-22,70.0,70.39,69.31,70.25,65.9708577100229,11394027,0.0,1.0
2015-09-21,70.62,71.32,70.22,70.78,66.4685737895433,12756386,0.0,1.0
2015-09-18,69.82,70.81,69.71,69.79,65.5388777164768,14508062,0.0,1.0
2015-09-17,71.3,72.32,70.5,70.96,66.6376094391918,7663296,0.0,1.0
2015-09-16,70.45,71.11,70.05,70.99,66.6657820474665,8207360,0.0,1.0
2015-09-15,70.48,70.7467,69.51,70.51,66.2150203150706,6962608,0.0,1.0
2015-09-14,70.72,70.8,69.615,70.01,65.7454768438249,7059339,0.0,1.0
2015-09-11,69.86,70.81,69.4575,70.76,66.4497920506935,6452146,0.0,1.0
2015-09-10,69.5,70.65,69.46,70.23,65.952075971173,7244174,0.0,1.0
2015-09-09,70.75,71.375,69.43,69.6,65.3604511974034,9022190,0.0,1.0
2015-09-08,70.75,71.01,69.55,70.53,66.2338020539205,7983940,0.0,1.0
2015-09-04,69.29,69.91,68.64,69.16,64.9472529427072,9469404,0.0,1.0
2015-09-03,70.45,71.085,69.99,70.4,66.1117207513966,9035174,0.0,1.0
2015-09-02,69.94,69.95,68.7,69.62,65.3792329362533,9217108,0.0,1.0
2015-09-01,69.55,70.39,68.5,68.96,64.7594355542089,11490795,0.0,1.0
2015-08-31,71.68,72.085,70.82,71.3,66.9568989996389,8312824,0.0,1.0
2015-08-28,72.11,72.665,71.6,72.46,68.0462398529289,6411408,0.0,1.0
2015-08-27,72.0,72.49,70.8,72.4,67.9898946363794,9121524,0.0,1.0
2015-08-26,69.37,70.99,67.9,70.69,66.3840559647191,12188142,0.0,1.0
2015-08-25,71.69,71.8,66.6,66.97,62.890652538651,14483302,0.0,1.0
2015-08-24,64.16,71.06,60.0,68.36,64.1959833887141,20949581,0.0,1.0
2015-08-21,72.5,73.62,70.96,71.19,66.8535994359648,15751191,0.0,1.0
2015-08-20,73.56,74.53,72.81,73.95,69.4454793972411,12082313,0.0,1.0
2015-08-19,74.2,74.96,73.67,74.4,69.8680685213623,5886855,0.0,1.0
2015-08-18,74.26,74.73,74.01,74.47,69.9338046073367,6325291,0.0,1.0
2015-08-17,74.0,74.44,73.5,74.41,69.8774593907872,3473502,0.0,1.0
2015-08-14,73.85,74.4,73.45,74.22,69.6990328717138,3861503,0.0,1.0
2015-08-13,73.43,74.425,73.38,73.93,69.4266976583913,5979319,0.0,1.0
2015-08-12,72.87,73.835,72.39,73.54,69.0604537508197,7656064,0.12,1.0
2015-08-11,73.81,74.27,73.22,73.36,68.779186629923,6475970,0.0,1.0
2015-08-10,74.89,75.18,73.85,74.38,69.7354948409716,6183017,0.0,1.0
2015-08-07,73.68,74.31,73.32,74.21,69.5761101391301,6484583,0.0,1.0
2015-08-06,75.3,75.42,73.55,73.58,68.9854491852472,7765301,0.0,1.0
2015-08-05,76.05,76.17,74.92,74.98,70.2980290827648,6774301,0.0,1.0
2015-08-04,75.53,76.08,75.03,75.27,70.5699206329649,6957856,0.0,1.0
2015-08-03,75.59,76.04,75.01,75.77,71.0386991677926,5810691,0.0,1.0
2015-07-31,76.45,76.51,75.32,75.34,70.6355496278408,8526346,0.0,1.0
2015-07-30,75.89,76.76,75.24,76.38,71.6106089802824,6506886,0.0,1.0
2015-07-29,74.95,76.43,74.67,76.01,71.2637128645099,13746934,0.0,1.0
2015-07-28,74.3,75.18,73.85,74.74,70.0730153860475,10053866,0.0,1.0
2015-07-27,74.28,74.7099,73.582,73.86,69.2479651647507,10293792,0.0,1.0
2015-07-24,76.78,76.92,74.4,74.8,70.1292688102268,21195363,0.0,1.0
2015-07-23,72.2,72.25,71.2,71.75,67.2697197477778,10755749,0.0,1.0
2015-07-22,71.94,72.15,71.62,71.97,67.475982303102,6299450,0.0,1.0
2015-07-21,72.844,72.88,71.76,72.02,67.5228601565847,10919040,0.0,1.0
2015-07-20,71.29,73.0,71.23,72.7,68.1603989639504,10197065,0.0,1.0
2015-07-17,70.4,70.96,70.28,70.88,66.4540450971775,6287463,0.0,1.0
2015-07-16,70.43,70.59,69.97,70.57,66.1634024055843,6512488,0.0,1.0
2015-07-15,70.13,70.28,69.69,70.02,65.6477460172738,4506241,0.0,1.0
2015-07-14,69.97,70.3,69.47,70.1,65.7227505828463,5634114,0.0,1.0
2015-07-13,69.05,69.6,68.83,69.52,65.1789674824461,6832321,0.0,1.0
2015-07-10,67.98,68.54,67.91,68.42,64.1476547058251,5109961,0.0,1.0
2015-07-09,67.65,67.9399,67.02,67.05,62.8632015203972,4837767,0.0,1.0
2015-07-08,67.01,67.32,66.65,66.73,62.5631832581075,5973457,0.0,1.0
2015-07-07,68.11,68.2,66.53,67.77,63.5382426105491,6500716,0.0,1.0
2015-07-06,67.55,68.12,67.36,68.12,63.8663875849285,5270623,0.0,1.0
2015-07-02,68.15,68.32,67.62,68.24,63.9788944332872,5053044,0.0,1.0
2015-07-01,67.94,68.3,67.53,67.85,63.6132471761215,6260775,0.0,1.0
2015-06-30,67.34,67.48,66.76,67.15,62.9569572273627,6811014,0.0,1.0
2015-06-29,67.99,68.49,66.69,66.72,62.5538076874109,9705745,0.0,1.0
2015-06-26,68.7,69.21,68.41,68.75,64.4570485388114,7025589,0.0,1.0
2015-06-25,69.38,69.38,68.51,68.62,64.3351661197562,4704990,0.0,1.0
2015-06-24,69.11,69.4,68.76,68.86,64.5601798164735,4670345,0.0,1.0
2015-06-23,69.1,69.5899,69.09,69.42,65.0852117754806,3888705,0.0,1.0
2015-06-22,69.32,69.44,68.9,69.09,64.7758179424943,5499313,0.0,1.0
2015-06-19,69.27,69.33,68.48,68.69,64.4007951146321,8669927,0.0,1.0
2015-06-18,68.9,69.84,68.88,69.5,65.160216341053,7596581,0.0,1.0
2015-06-17,69.11,69.41,68.511,68.75,64.4570485388114,7818293,0.0,1.0
2015-06-16,68.45,69.17,68.2903,69.01,64.7008133769219,5937366,0.0,1.0
2015-06-15,68.72,68.99,68.17,68.57,64.2882882662735,5995111,0.0,1.0
2015-06-12,69.43,69.7383,69.02,69.33,65.0008316392116,4900741,0.0,1.0
2015-06-11,69.7,70.02,69.4152,69.64,65.2914743308048,5238730,0.0,1.0
2015-06-10,68.22,69.67,68.11,69.63,65.2820987601082,6807778,0.0,1.0
2015-06-09,67.67,68.09,67.5283,67.95,63.7070028830871,4439728,0.0,1.0
2015-06-08,68.19,68.29,67.62,67.68,63.4538624742801,4864250,0.0,1.0
2015-06-05,68.29,68.6998,68.0,68.37,64.1007768523424,4413051,0.0,1.0
2015-06-04,68.63,69.145,68.025,68.21,63.9507677211975,6460018,0.0,1.0
2015-06-03,69.26,69.5,68.89,68.95,64.6445599527425,4906437,0.0,1.0
2015-06-02,68.73,69.46,68.01,69.04,64.7289400890115,4457718,0.0,1.0
2015-06-01,69.13,69.45,68.43,69.11,64.7945690838874,6307055,0.0,1.0
2015-05-29,69.33,69.6043,68.5151,68.68,64.3914195439356,6677826,0.0,1.0
2015-05-28,69.48,69.78,68.8,69.56,65.2164697652323,3894955,0.0,1.0
2015-05-27,68.85,69.74,68.5,69.49,65.1508407703565,7064824,0.0,1.0
2015-05-26,69.31,69.499,68.31,68.54,64.2601615541838,6227699,0.0,1.0
2015-05-22,69.3,69.85,69.3,69.62,65.2727231894117,4511698,0.0,1.0
2015-05-21,69.55,69.87,69.28,69.37,65.0383339219978,6483341,0.0,1.0
2015-05-20,70.25,70.32,69.48,69.78,65.4227323205565,4869662,0.0,1.0
2015-05-19,70.14,70.5625,70.0,70.16,65.7790040070256,4351021,0.0,1.0
2015-05-18,69.74,70.24,69.13,70.0,65.6289948758807,5554883,0.0,1.0
2015-05-15,70.1,70.69,69.311,69.57,65.2258453359289,7121014,0.0,1.0
2015-05-14,68.96,70.03,68.85,70.0,65.6289948758807,6490607,0.0,1.0
2015-05-13,68.75,68.88,68.19,68.65,64.3632928318459,5130304,0.12,1.0
2015-05-12,68.55,69.0,67.97,68.69,64.2884191452595,7438133,0.0,1.0
2015-05-11,69.3,69.7,68.79,69.02,64.5972731024284,10997139,0.0,1.0
2015-05-08,67.14,70.1599,67.01,69.47,65.018437589477,18357476,0.0,1.0
2015-05-07,65.58,66.78,65.5375,66.58,62.3136256615428,6660245,0.0,1.0
2015-05-06,66.15,66.65,65.23,65.67,61.4619374766224,7082160,0.0,1.0
2015-05-05,65.77,66.39,65.6,65.96,61.7333545904981,8099788,0.0,1.0
2015-05-04,66.05,66.14,65.47,65.58,61.3777045792126,7426362,0.0,1.0
2015-05-01,65.22,66.66,65.15,65.77,61.5555295848554,10142798,0.0,1.0
2015-04-30,67.18,67.5,65.42,66.05,61.8175874879078,11769118,0.0,1.0
2015-04-29,66.86,68.46,66.78,67.34,63.0249256841137,9806135,0.0,1.0
2015-04-28,67.31,67.5,66.41,66.77,62.4914506671855,6294349,0.0,1.0
2015-04-27,68.39,68.61,66.9301,67.1,62.8003046243545,7120925,0.0,1.0
2015-04-24,68.13,68.18,67.31,67.48,63.15595463564,6219940,0.0,1.0
2015-04-23,68.2,68.2199,67.52,67.72,63.3805756953992,7192318,0.0,1.0
2015-04-22,65.82,69.98,65.79,68.01,63.651992809275,20910973,0.0,1.0
2015-04-21,65.03,65.83,64.99,65.35,61.1624427302767,9619744,0.0,1.0
2015-04-20,65.0,65.21,64.58,64.72,60.5728124484087,5948900,0.0,1.0
2015-04-17,65.1,65.5,64.35,64.52,60.3856282319427,11207543,0.0,1.0
2015-04-16,65.53,66.01,65.35,65.65,61.4432190549758,4121327,0.0,1.0
2015-04-15,65.6,65.91,65.3,65.68,61.4712966874457,5347147,0.0,1.0
2015-04-14,65.52,65.94,64.88,65.53,61.3309085250961,5621787,0.0,1.0
2015-04-13,66.22,66.8,65.51,65.61,61.4057822116825,5059770,0.0,1.0
2015-04-10,66.69,66.69,65.93,66.34,62.0890046017836,4628505,0.0,1.0
2015-04-09,66.57,66.82,65.76,66.44,62.1825967100166,5408427,0.0,1.0
2015-04-08,65.89,66.84,65.8,66.5,62.2387519749564,6604178,0.0,1.0
2015-04-07,65.38,66.19,65.31,65.8,61.5836072173253,6660419,0.0,1.0
2015-04-06,64.73,65.64,64.4105,65.2,61.0220545679272,8351074,0.0,1.0
2015-04-02,64.99,65.62,64.81,65.29,61.1062874653369,5083011,0.0,1.0
2015-04-01,65.45,65.5195,64.45,65.18,61.0033361462806,7632997,0.0,1.0
2015-03-31,65.47,66.205,65.39,65.41,61.2185979952165,7399322,0.0,1.0
2015-03-30,66.02,66.32,65.5,65.66,61.452578265799,11236154,0.0,1.0
2015-03-27,65.52,65.81,65.15,65.54,61.3402677359194,6520720,0.0,1.0
2015-03-26,65.25,66.3,65.02,65.59,61.3870637900359,9486715,0.0,1.0
2015-03-25,67.1,67.43,65.73,65.73,61.5180927415622,13053704,0.0,1.0
2015-03-24,67.1,67.69,66.84,67.1,62.8003046243545,6530697,0.0,1.0
2015-03-23,68.03,68.21,67.07,67.08,62.7815862027079,8127441,0.0,1.0
2015-03-20,67.25,67.7,66.78,67.41,63.0904401598768,15372026,0.0,1.0
2015-03-19,66.83,67.19,65.75,66.81,62.5288875104788,15398272,0.0,4.0
2015-03-18,264.09,267.98,259.01,267.67,62.6294990268292,12278863,0.0,1.0
2015-03-17,268.06,268.36,264.14,264.5,61.8877815690826,3572233,0.0,1.0
2015-03-16,266.89,270.05,266.63,269.02,62.9453723921157,2462200,0.0,1.0
2015-03-13,268.84,268.84,264.5,265.03,62.0117911124913,3145448,0.0,1.0
2015-03-12,266.4,270.0,266.3,269.58,63.0764013436419,2382702,0.0,1.0
2015-03-11,265.63,267.38,263.05,264.75,61.9462766367282,3026306,0.0,1.0
2015-03-10,269.64,269.86,265.2,265.2,62.0515677584904,2781380,0.0,1.0
2015-03-09,270.52,272.21,269.08,271.42,63.5069250415138,2225975,0.0,1.0
2015-03-06,273.4,274.48,269.25,269.34,63.0202460787021,2897673,0.0,1.0
2015-03-05,275.0,275.14,273.75,274.13,64.1410115747925,1689019,0.0,1.0
2015-03-04,275.15,275.15,272.25,273.75,64.0520990719711,1999005,0.0,1.0
2015-03-03,278.65,278.65,273.5,275.3,64.414768491374,2201601,0.0,1.0
2015-03-02,276.71,278.29,274.44,278.29,65.1143695004158,2912052,0.0,1.0
2015-02-27,273.47,274.19,271.31,271.31,63.4811872117497,1990720,0.0,1.0
2015-02-26,273.2,274.5,272.02,273.75,64.0520990719711,3364428,0.0,1.0
2015-02-25,271.26,274.23,271.26,273.01,63.87895367174,1710716,0.0,1.0
2015-02-24,273.81,273.81,271.17,272.47,63.7526043256255,2262294,0.0,1.0
2015-02-23,272.96,273.32,270.25,273.01,63.87895367174,1663458,0.0,1.0
2015-02-20,269.04,273.0,267.06,273.0,63.8766138690342,2258348,0.0,1.0
2015-02-19,270.07,270.07,268.0,269.1,62.9640908137623,1413601,0.0,1.0
2015-02-18,270.87,271.0,268.15,269.12,62.9687704191739,1604780,0.0,1.0
2015-02-17,271.48,271.99,269.87,270.87,63.3782358926934,1702847,0.0,1.0
2015-02-13,272.75,272.75,268.78,269.63,63.088100357171,2119376,0.0,1.0
2015-02-12,267.62,270.91,267.06,270.91,63.3875951035167,2910448,0.0,1.0
2015-02-11,264.98,266.3,264.25,265.99,62.2364121722506,2198674,0.48,1.0
2015-02-10,266.75,267.87,263.6268,264.55,61.7879792853563,2349249,0.0,1.0
2015-02-09,267.41,268.34,265.28,265.46,62.0005177890406,1958581,0.0,1.0
2015-02-06,271.75,272.45,266.04,267.42,62.4582930277451,2810472,0.0,1.0
2015-02-05,267.25,271.8,265.9,271.8,63.4812805509727,4140954,0.0,1.0
2015-02-04,259.59,266.73,259.1,264.89,61.8673892757438,5542533,0.0,1.0
2015-02-03,256.71,260.45,254.74,259.79,60.6762394199309,3768879,0.0,1.0
2015-02-02,256.31,256.31,249.7,255.34,59.6369027810352,3416746,0.0,1.0
2015-01-30,260.4,263.6182,254.91,254.91,59.5364724990745,5535563,0.0,1.0
2015-01-29,247.53,248.8,245.17,248.0,57.9225812238456,3901521,0.0,1.0
2015-01-28,252.53,253.01,246.3,246.36,57.5395447996234,2856490,0.0,1.0
2015-01-27,253.79,253.79,248.58,250.99,58.6209220216654,2756937,0.0,1.0
2015-01-26,256.94,257.29,253.8,256.53,59.9148377473916,2138106,0.0,1.0
2015-01-23,258.52,260.65,258.18,258.29,60.3259012270447,1541645,0.0,1.0
2015-01-22,255.45,259.0,253.37,257.6,60.1647456583171,2891450,0.0,1.0
2015-01-21,256.16,259.63,254.5,257.28,60.0900068438347,2445971,0.0,1.0
2015-01-20,256.22,259.69,254.26,256.84,59.9872409739214,3733426,0.0,1.0
2015-01-16,251.9,255.1,251.5,254.95,59.5458148508848,2784286,0.0,1.0
2015-01-15,256.71,257.47,252.36,253.13,59.1207378435163,2644948,0.0,1.0
2015-01-14,256.64,258.6,254.12,255.56,59.6882857159919,3056305,0.0,1.0
2015-01-13,262.02,265.81,259.11,260.78,60.9074626272357,2596717,0.0,1.0
2015-01-12,261.04,262.0,259.14,260.02,60.7299579428401,1605964,0.0,1.0
2015-01-09,263.61,264.468,259.7705,260.53,60.8490729284214,2603223,0.0,1.0
2015-01-08,263.2,265.12,262.63,264.45,61.7646234058305,2610864,0.0,1.0
2015-01-07,258.44,261.14,257.45,260.95,60.9471676224295,2336705,0.0,1.0
2015-01-06,259.79,260.78,254.855,257.5,60.1413897787913,2767523,0.0,1.0
2015-01-05,263.49,263.4999,258.8652,259.17,60.5314329668713,3187800,0.0,1.0
2015-01-02,263.38,266.75,262.49,265.02,61.8977519191273,2098520,0.0,1.0
2014-12-31,265.48,267.25,262.18,262.2,61.2391161165013,1508124,0.0,1.0
2014-12-30,265.1,265.38,263.082,264.55,61.7879792853563,1195355,0.0,1.0
2014-12-29,266.48,267.7,265.05,265.43,61.9935110251828,1315611,0.0,1.0
2014-12-26,267.63,269.32,266.62,266.62,62.2714459915392,1191889,0.0,1.0
2014-12-24,265.49,268.85,265.38,267.63,62.5073403747492,1309397,0.0,1.0
2014-12-23,265.01,266.42,264.06,265.26,61.9538060299891,1384479,0.0,1.0
2014-12-22,262.42,264.31,262.03,264.21,61.7085692949688,1425832,0.0,1.0
2014-12-19,263.36,264.58,261.38,261.67,61.1153299550149,3890887,0.0,1.0
2014-12-18,261.84,264.45,261.14,264.16,61.6968913552059,2578878,0.0,1.0
2014-12-17,254.12,259.56,253.7,259.08,60.5104126752981,2431708,0.0,1.0
2014-12-16,252.92,258.45,252.35,253.41,59.1861343061884,3012351,0.0,1.0
2014-12-15,258.17,258.85,253.09,256.7,59.9545427425854,3207793,0.0,1.0
2014-12-12,260.53,264.45,256.78,256.78,59.973227446206,3834438,0.0,1.0
2014-12-11,262.95,265.58,262.51,263.12,61.4539902081381,3345939,0.0,1.0
2014-12-10,263.78,264.8399,261.0,261.72,61.1270078947777,2137713,0.0,1.0
2014-12-09,259.5,264.73,259.5,264.14,61.6922201793007,2613500,0.0,1.0
2014-12-08,263.5,265.63,262.52,263.1,61.449319032233,3085525,0.0,1.0
2014-12-05,261.64,263.49,261.0,263.35,61.5077087310474,1959464,0.0,1.0
2014-12-04,262.08,262.25,260.052,261.14,60.9915437935284,1850886,0.0,1.0
2014-12-03,259.64,261.88,258.69,261.6,61.0989808393468,2345554,0.0,1.0
2014-12-02,259.17,260.25,258.225,260.01,60.7276223548875,2133829,0.0,1.0
2014-12-01,256.27,260.65,256.27,258.15,60.2932029957087,2731387,0.0,1.0
2014-11-28,258.585,259.5,257.9,258.19,60.302545347519,1296677,0.0,1.0
2014-11-26,257.48,258.95,255.6005,257.26,60.0853356679295,1994674,0.0,1.0
2014-11-25,255.36,258.0,254.82,257.26,60.0853356679295,3241575,0.0,1.0
2014-11-24,255.0,255.25,253.6,254.62,59.4687404484499,2276737,0.0,1.0
2014-11-21,255.14,256.56,252.82,254.22,59.3753169303469,2971685,0.0,1.0
2014-11-20,247.53,251.89,247.51,251.67,58.7797420024404,1674975,0.0,1.0
2014-11-19,250.23,250.83,247.19,249.86,58.3570005830245,1660327,0.0,1.0
2014-11-18,249.79,251.7321,249.07,249.73,58.326637939641,1912195,0.0,1.0
2014-11-17,248.58,251.43,248.16,249.8,58.342987055309,2469173,0.0,1.0
2014-11-14,251.14,251.16,248.73,248.84,58.1187706118619,2133091,0.0,1.0
2014-11-13,252.4,252.4,249.59,250.92,58.6045729059974,3118307,0.0,1.0
2014-11-12,248.85,252.16,248.34,251.95,58.8451384651125,2723811,0.48,1.0
2014-11-11,249.18,249.88,248.16,249.73,58.2157288313297,2116944,0.0,1.0
2014-11-10,251.98,252.4,248.53,250.21,58.3276238773355,3286334,0.0,1.0
2014-11-07,250.12,252.43,249.04,252.43,58.8451384651125,2376945,0.0,1.0
2014-11-06,249.51,250.9,247.54,250.09,58.299650115834,3302987,0.0,1.0
2014-11-05,244.16,252.34,244.0,249.53,58.1691058954939,5482112,0.0,1.0
2014-11-04,239.65,243.01,239.1,242.97,56.6398736000808,4161127,0.0,1.0
2014-11-03,240.98,243.2,239.0,241.54,56.306519608855,3180493,0.0,1.0
2014-10-31,237.29,242.5,237.29,241.43,56.2808769941454,6239076,0.0,1.0
2014-10-30,228.53,239.28,228.02,236.65,55.1665888276706,12713956,0.0,1.0
2014-10-29,216.31,218.4,213.75,214.66,50.040397032528,4023813,0.0,1.0
2014-10-28,214.61,216.86,214.06,216.71,50.5182821248446,2629322,0.0,1.0
2014-10-27,213.06,214.73,212.21,213.41,49.7490036835545,1664727,0.0,1.0
2014-10-24,213.63,214.15,211.86,213.48,49.765321711097,2725447,0.0,1.0
2014-10-23,213.87,215.9,212.68,214.28,49.9518134544401,2432423,0.0,1.0
2014-10-22,213.29,213.95,210.77,210.92,49.1685481323992,2760538,0.0,1.0
2014-10-21,209.78,213.38,207.9,213.31,49.7256922156366,3246420,0.0,1.0
2014-10-20,205.53,208.2,205.14,207.85,48.4528860673202,1908694,0.0,1.0
2014-10-17,204.84,206.57,203.57,206.0,48.0216239108394,3182890,0.0,1.0
2014-10-16,197.09,203.21,195.19,203.0,47.3222798733029,3906360,0.0,1.0
2014-10-15,200.86,201.97,196.95,200.25,46.6812145055611,4917018,0.0,1.0
2014-10-14,204.41,205.9,202.44,202.72,47.2570077631328,3504558,0.0,1.0
2014-10-13,204.5,207.75,203.72,204.28,47.6206666626518,3050989,0.0,1.0
2014-10-10,207.89,209.57,204.98,204.98,47.7838469380769,2936209,0.0,1.0
2014-10-09,212.21,212.21,207.58,207.71,48.4202500122352,2749155,0.0,1.0
2014-10-08,208.03,212.54,207.7,212.36,49.5042332704167,3509730,0.0,1.0
2014-10-07,210.81,211.09,207.85,208.05,48.499509003156,2237557,0.0,1.0
2014-10-06,212.59,213.15,211.66,211.79,49.3713579032848,2234474,0.0,1.0
2014-10-03,211.03,212.3,210.18,211.99,49.4179808391206,2491626,0.0,1.0
2014-10-02,209.0,210.0,207.8,209.72,48.8888105173846,2853084,0.0,1.0
2014-10-01,212.85,213.81,209.75,210.01,48.9564137743465,2921530,0.0,1.0
2014-09-30,211.17,214.0227,211.02,213.37,49.7396790963873,2865982,0.0,1.0
2014-09-29,210.21,211.46,209.12,210.93,49.170879279191,2197241,0.0,1.0
2014-09-26,211.45,212.2179,210.56,211.94,49.4063251051616,1794826,0.0,1.0
2014-09-25,214.04,214.27,210.4205,210.71,49.1195940497717,2845685,0.0,1.0
2014-09-24,212.78,215.0,212.25,214.41,49.9821183627333,2082876,0.0,1.0
2014-09-23,213.9,213.9,212.46,212.46,49.5275447383346,1987597,0.0,1.0
2014-09-22,216.98,216.98,213.75,213.88,49.8585675827686,2176988,0.0,1.0
2014-09-19,217.69,218.15,215.49,216.25,50.4110493724224,5118800,0.0,1.0
2014-09-18,215.93,216.68,215.145,216.44,50.4553411614664,2303800,0.0,1.0
