,BA_Open,BA_High,BA_Low,BA_Close,BA_Adj Close,BA_Volume,BA_Dividend Amount,BA_Split Coefficient
2019-11-11,349.04,369.75,345.5643,366.96,364.773402537151,11478795,0.0,1.0
2019-11-08,356.4,357.0,350.55,351.0,348.908503080826,3218071,0.0,1.0
2019-11-07,356.12,359.4,355.05,357.31,355.180903805727,2832186,2.055,1.0
2019-11-06,358.86,359.4,353.13,354.19,350.06615646752,3811875,0.0,1.0
2019-11-05,355.23,361.61,353.1901,358.29,354.118420059143,5463949,0.0,1.0
2019-11-04,346.46,351.45,346.05,351.09,347.002249849464,3700658,0.0,1.0
2019-11-01,340.59,345.19,339.5,345.19,341.170943705422,3536966,0.0,1.0
2019-10-31,344.7,346.06,339.45,339.91,335.95241888499,3863271,0.0,1.0
2019-10-30,346.63,350.0,343.27,346.06,342.030814272424,3995172,0.0,1.0
2019-10-29,340.19,349.72,339.218,348.93,344.86739878656,6104849,0.0,1.0
2019-10-28,341.5,344.98,339.49,340.88,336.91112514935,3232493,0.0,1.0
2019-10-25,342.92,343.37,338.9,339.83,335.873350327105,4055760,0.0,1.0
2019-10-24,341.7,345.74,337.77,344.55,340.538395242339,5410410,0.0,1.0
2019-10-23,345.0,350.8,336.5,340.5,336.535549499395,10982471,0.0,1.0
2019-10-22,336.07,341.48,334.46,337.0,333.076300091912,7961023,0.0,1.0
2019-10-21,332.89,334.24,324.4,331.06,327.205459668927,15529327,0.0,1.0
2019-10-18,369.0,369.35,344.0,344.0,339.994798906877,13515689,0.0,1.0
2019-10-17,372.42,373.8,369.06,369.06,364.763024664454,2401334,0.0,1.0
2019-10-16,370.22,377.42,369.24,372.43,368.093787665373,3682796,0.0,1.0
2019-10-15,372.58,373.5268,370.53,370.96,366.64090291423,2859260,0.0,1.0
2019-10-14,374.25,378.7,372.68,373.18,368.835055395548,2135319,0.0,1.0
2019-10-11,373.0,376.94,370.08,374.92,370.554796529554,3970515,0.0,1.0
2019-10-10,373.7,374.54,370.33,371.0,366.680437193173,2755520,0.0,1.0
2019-10-09,376.0,377.86,373.5,374.96,370.594330808496,2781895,0.0,1.0
2019-10-08,371.05,377.34,368.64,374.1,369.744343811229,4047045,0.0,1.0
2019-10-07,374.06,378.15,373.06,376.54,372.155934826731,1952684,0.0,1.0
2019-10-04,372.25,376.13,371.72,375.7,371.325714968936,2012468,0.0,1.0
2019-10-03,366.21,372.25,363.23,372.07,367.737979154889,2705553,0.0,1.0
2019-10-02,371.85,372.99,363.7702,367.36,363.082817809391,3733916,0.0,1.0
2019-10-01,381.7,382.85,374.63,374.94,370.574563669025,2950351,0.0,1.0
2019-09-30,383.0,383.77,376.69,380.47,376.040177732848,3208964,0.0,1.0
2019-09-27,388.19,389.69,381.306,382.86,378.402350899672,2730418,0.0,1.0
2019-09-26,387.1,388.23,383.325,386.89,382.385429503145,2534041,0.0,1.0
2019-09-25,384.91,391.0,383.1,386.2,381.703463191384,4776141,0.0,1.0
2019-09-24,379.54,381.89,375.31,381.65,377.206438961656,3592348,0.0,1.0
2019-09-23,376.61,380.1022,374.42,377.03,372.640229743779,3061132,0.0,1.0
2019-09-20,384.11,384.73,377.9201,379.39,374.972752201396,6850282,0.0,1.0
2019-09-19,386.14,388.52,382.9035,384.44,379.963954917907,3026210,0.0,1.0
2019-09-18,383.25,386.74,379.8,386.41,381.911018155833,4240400,0.0,1.0
2019-09-17,378.41,385.3065,377.8,384.2,379.726749244251,3296529,0.0,1.0
2019-09-16,378.14,381.6331,375.0,378.85,374.43903943567,3049835,0.0,1.0
2019-09-13,377.39,381.75,377.05,379.76,375.338444281616,3628242,0.0,1.0
2019-09-12,383.71,384.0,374.31,375.63,371.256529980786,4490259,0.0,1.0
2019-09-11,368.74,383.5,368.0,382.94,378.481419457557,8424859,0.0,1.0
2019-09-10,359.0,369.49,358.55,369.49,365.188018163088,4545563,0.0,1.0
2019-09-09,357.98,360.93,354.73,358.78,354.60271497619,4173589,0.0,1.0
2019-09-06,361.61,364.91,359.12,363.0,358.773581404641,3021801,0.0,1.0
2019-09-05,360.14,364.71,359.13,360.3,356.105017576011,3643279,0.0,1.0
2019-09-04,357.68,358.0316,354.43,356.53,352.378911785666,2736396,0.0,1.0
2019-09-03,354.11,355.32,350.605,354.42,350.29347857144,4272052,0.0,1.0
2019-08-30,364.37,366.37,362.4,364.09,359.850890505828,3147016,0.0,1.0
2019-08-29,363.85,366.04,360.17,362.74,358.516608591514,2718316,0.0,1.0
2019-08-28,353.31,360.19,351.18,359.97,355.778859774734,2401872,0.0,1.0
2019-08-27,359.42,361.3093,353.62,354.73,350.599869233246,3742125,0.0,1.0
2019-08-26,365.04,367.34,356.89,359.04,354.859687789318,4665447,0.0,1.0
2019-08-23,355.35,369.69,354.35,356.01,351.864966159411,11527786,0.0,1.0
2019-08-22,342.43,356.44,341.01,354.41,350.283595001705,8325094,0.0,1.0
2019-08-21,335.48,342.58,333.21,339.99,336.031487442876,3266453,0.0,1.0
2019-08-20,332.47,333.5,328.88,331.75,327.887425980688,2039413,0.0,1.0
2019-08-19,334.18,335.91,331.4,333.78,329.893790637028,2335628,0.0,1.0
2019-08-16,330.22,331.16,326.4801,330.45,326.602561915051,3866567,0.0,1.0
2019-08-15,323.0,328.07,319.55,328.0,324.181087329813,4721760,0.0,1.0
2019-08-14,328.35,329.54,320.41,320.42,316.689341470179,5110375,0.0,1.0
2019-08-13,331.82,337.399,330.5,332.86,328.984502221347,3722995,0.0,1.0
2019-08-12,333.68,336.01,331.37,332.94,329.063570779232,2542500,0.0,1.0
2019-08-09,334.06,339.08,333.165,337.55,333.619896427373,3102912,0.0,1.0
2019-08-08,331.3,336.43,328.86,336.35,332.433868059094,3672980,2.055,1.0
2019-08-07,328.6,333.65,324.57,331.38,325.532823679977,4187612,0.0,1.0
2019-08-06,333.99,335.7,329.14,332.45,326.58394360676,3653260,0.0,1.0
2019-08-05,332.46,333.37,326.955,331.06,325.218470057013,5876085,0.0,1.0
2019-08-02,334.56,340.535,332.32,339.56,333.568488166977,4675379,0.0,1.0
2019-08-01,341.91,344.29,333.0,334.29,328.391476938799,6465267,0.0,1.0
2019-07-31,348.49,351.285,341.05,341.18,335.159903383229,5219748,0.0,1.0
2019-07-30,339.84,347.49,336.56,347.46,341.329093233884,4527975,0.0,1.0
2019-07-29,344.99,346.08,339.11,340.21,334.207018963621,4116566,0.0,1.0
2019-07-26,346.2,348.425,342.0,345.0,338.912499757354,4441078,0.0,1.0
2019-07-25,356.18,357.69,345.71,348.09,341.947976929093,9663678,0.0,1.0
2019-07-24,370.28,371.36,360.03,361.43,355.052593586378,7447884,0.0,1.0
2019-07-23,374.27,376.428,370.68,373.07,366.487206621669,3354863,0.0,1.0
2019-07-22,376.94,382.48,371.89,373.42,366.831030896786,4267293,0.0,1.0
2019-07-19,370.67,378.4,368.5002,377.36,370.701509879522,9503960,0.0,1.0
2019-07-18,367.6,368.4465,359.75,361.11,354.738239963415,4615218,0.0,1.0
2019-07-17,362.75,369.75,362.0,369.52,362.99984611692,4009990,0.0,1.0
2019-07-16,361.26,365.35,361.2,362.75,356.349302281102,2960425,0.0,1.0
2019-07-15,360.5,362.85,359.02,361.61,355.229417499295,4814634,0.0,1.0
2019-07-12,360.0,365.45,358.14,365.33,358.883778366244,3592818,0.0,1.0
2019-07-11,352.62,359.26,350.7,359.0,352.665470762,5059223,0.0,1.0
2019-07-10,354.49,356.52,351.25,352.3,346.083691781205,2946742,0.0,1.0
2019-07-09,349.05,353.85,347.9,353.09,346.859752287896,4828204,0.0,1.0
2019-07-08,350.41,352.961,349.4013,351.12,344.924512796528,3262324,0.0,1.0
2019-07-05,354.0,357.25,351.43,355.86,349.580875836672,3208164,0.0,1.0
2019-07-03,354.5,354.85,352.26,354.47,348.215402286925,2164921,0.0,1.0
2019-07-02,355.63,356.7838,352.69,354.16,347.91087221468,3777328,0.0,1.0
2019-07-01,364.88,365.23,353.32,356.46,350.170288879728,6409568,0.0,1.0
2019-06-28,363.92,366.225,361.57,364.01,357.58706967152,4737120,0.0,1.0
2019-06-27,367.54,369.93,362.35,364.02,357.596893222237,8980010,0.0,1.0
2019-06-26,371.02,378.98,370.0,374.94,368.324210605862,4542016,0.0,1.0
2019-06-25,374.75,375.25,368.03,369.32,362.803375102568,3005403,0.0,1.0
2019-06-24,372.95,375.49,372.1,373.99,367.390973287689,2323241,0.0,1.0
2019-06-21,374.39,376.11,371.72,371.84,365.278909883404,4923678,0.0,1.0
2019-06-20,373.0,375.79,368.96,374.88,368.265269301556,3794488,0.0,1.0
2019-06-19,375.4,379.31,368.35,368.56,362.05678524803,5715985,0.0,1.0
2019-06-18,357.61,374.65,357.6,373.96,367.361502635536,9199161,0.0,1.0
2019-06-17,348.62,356.05,347.05,354.9,348.637814967782,3746426,0.0,1.0
2019-06-14,348.0,349.17,345.885,347.16,341.034386712356,2258374,0.0,1.0
2019-06-13,347.25,349.06,344.1,348.86,342.704390334349,2621303,0.0,1.0
2019-06-12,349.0,349.27,342.795,347.03,340.906680553027,2738326,0.0,1.0
2019-06-11,355.42,355.473,348.13,349.33,343.166097218076,2702727,0.0,1.0
2019-06-10,356.0,357.4,353.55,353.8,347.557224388846,2560805,0.0,1.0
2019-06-07,352.3,355.28,352.3,353.7,347.45898888167,2470694,0.0,1.0
2019-06-06,348.18,351.64,345.58,350.64,344.452982362083,2582259,0.0,1.0
2019-06-05,346.22,353.25,332.49,348.75,342.596331276455,3188375,0.0,1.0
2019-06-04,342.57,346.41,340.12,344.62,338.539204830085,3592323,0.0,1.0
2019-06-03,338.2,339.11,330.67,338.89,332.910310268897,5148019,0.0,1.0
2019-05-31,345.85,345.85,341.36,341.61,335.582316064086,3217646,0.0,1.0
2019-05-30,350.0,351.92,347.9366,349.87,343.696568956827,2183884,0.0,1.0
2019-05-29,352.59,352.79,346.05,348.8,342.645449030043,4160546,0.0,1.0
2019-05-28,355.29,359.31,354.88,354.88,348.618167866347,3504281,0.0,1.0
2019-05-24,355.0,361.4,353.0,354.9,348.637814967782,5387544,0.0,1.0
2019-05-23,345.92,351.47,341.15,350.55,344.364570405624,5305388,0.0,1.0
2019-05-22,357.22,357.57,351.75,352.78,346.55522221565,3841430,0.0,1.0
2019-05-21,358.03,360.77,354.88,358.75,352.41988199406,4022572,0.0,1.0
2019-05-20,353.0,355.9406,350.53,352.79,346.565045766368,3219868,0.0,1.0
2019-05-17,351.5,359.99,351.1636,355.02,348.755697576393,5282942,0.0,1.0
2019-05-16,348.64,356.5,345.82,353.81,347.567047939563,6036506,0.0,1.0
2019-05-15,339.8,348.7999,337.64,345.64,339.54120700328,4809967,0.0,1.0
2019-05-14,339.9,346.1,337.2289,343.04,336.987083816703,4747753,0.0,1.0
2019-05-13,344.51,346.63,337.0,337.37,331.417130559822,7757832,0.0,1.0
2019-05-10,351.87,355.54,347.55,354.67,348.411873301277,4574070,0.0,1.0
2019-05-09,354.76,355.65,347.47,354.13,347.881401562527,6075156,2.055,1.0
2019-05-08,357.77,361.52,353.33,359.75,351.363292143462,6029997,0.0,1.0
2019-05-07,366.33,367.71,355.02,357.23,348.902039895508,9740301,0.0,1.0
2019-05-06,367.88,372.48,365.63,371.6,362.937037833246,4747601,0.0,1.0
2019-05-03,376.08,377.9,374.22,376.46,367.683738597158,2953838,0.0,1.0
2019-05-02,375.5,377.65,373.25,375.8,367.03912491317,2438759,0.0,1.0
2019-05-01,378.53,381.1951,376.38,376.8,368.015812313152,2765572,0.0,1.0
2019-04-30,379.5,381.14,375.05,377.69,368.885064099136,3732809,0.0,1.0
2019-04-29,378.49,385.3,376.76,379.05,370.213358963111,5457300,0.0,1.0
2019-04-26,383.89,384.0,378.14,380.79,371.912795039079,4259621,0.0,1.0
2019-04-25,376.01,384.8,372.76,382.8,373.875936713043,6614992,0.0,1.0
2019-04-24,377.89,381.15,373.66,375.46,366.707051197176,9855141,0.0,1.0
2019-04-23,375.54,376.87,372.61,374.02,365.300621341202,4894517,0.0,1.0
2019-04-22,375.69,378.95,374.9,375.17,366.423811851182,4147652,0.0,1.0
2019-04-18,377.52,382.17,377.52,380.07,371.209580111092,4703105,0.0,1.0
2019-04-17,384.1,384.19,377.4837,377.52,368.719027241139,4424421,0.0,1.0
2019-04-16,376.51,384.64,375.03,381.72,372.821114321063,7083834,0.0,1.0
2019-04-15,376.7,377.9,373.68,375.46,366.707051197176,3822079,0.0,1.0
2019-04-12,375.75,379.95,372.0,379.64,370.7896045291,7334644,0.0,1.0
2019-04-11,364.62,371.08,364.21,370.16,361.530607977273,6598367,0.0,1.0
2019-04-10,368.4,368.79,362.92,364.94,356.432299749367,8284959,0.0,1.0
2019-04-09,370.29,372.24,367.75,369.04,360.436718089293,7980062,0.0,1.0
2019-04-08,376.2,379.8,371.86,374.52,365.788965041193,14482604,0.0,1.0
2019-04-05,398.07,398.66,390.95,391.93,382.793092674877,6857151,0.0,1.0
2019-04-04,385.99,397.06,385.1,395.86,386.631474156805,9388082,0.0,1.0
2019-04-03,389.68,391.5386,384.07,384.74,375.770710269008,7350347,0.0,1.0
2019-04-02,388.5,394.8299,388.5,390.75,381.640601542898,6401023,0.0,1.0
2019-04-01,385.8,392.9,383.1,391.54,382.412184588884,7735719,0.0,1.0
2019-03-29,376.52,382.18,374.74,381.42,372.528108101068,7694707,0.0,1.0
2019-03-28,376.6,376.66,372.33,374.44,365.710830049195,4921337,0.0,1.0
2019-03-27,371.89,376.66,365.55,374.21,365.486191947199,9599957,0.0,1.0
2019-03-26,375.58,375.6,367.6,370.38,361.745479205269,6479729,0.0,1.0
2019-03-25,365.0,371.21,362.89,370.46,361.823614197267,7939602,0.0,1.0
2019-03-22,368.79,369.86,361.525,362.17,353.726875651418,10143922,0.0,1.0
2019-03-21,374.04,377.0,372.23,372.7,364.011393973226,6950985,0.0,1.0
2019-03-20,374.7,380.8,373.68,376.16,367.390732377164,8737593,0.0,1.0
2019-03-19,371.14,378.77,371.01,373.43,364.724375775213,9856108,0.0,1.0
2019-03-18,370.0,373.07,367.2,372.28,363.601185265234,13119208,0.0,1.0
2019-03-15,370.88,385.71,366.45,378.99,370.154757719112,26697712,0.0,1.0
2019-03-14,374.99,380.39,372.1,373.3,364.597406413216,13514057,0.0,1.0
2019-03-13,378.43,381.77,363.33,377.14,368.347886029146,32662252,0.0,1.0
2019-03-12,384.705,390.0,368.0,375.41,366.658216827177,36922592,0.0,1.0
2019-03-11,371.27,402.67,365.55,400.01,390.68472686673,34742186,0.0,1.0
2019-03-08,416.77,423.4262,415.5,422.54,412.689493988321,3794945,0.0,1.0
2019-03-07,423.36,427.7,416.44,422.56,412.70902773632,4893598,0.0,1.0
2019-03-06,429.7,432.0,422.08,424.46,414.564733796286,4159385,0.0,1.0
2019-03-05,431.04,433.85,428.6435,430.12,420.092784480183,2844273,0.0,1.0
2019-03-04,443.22,444.5,426.63,432.69,422.602871098136,5971042,0.0,1.0
2019-03-01,446.01,446.01,440.19,440.62,430.348002179992,5124178,0.0,1.0
2019-02-28,438.7,441.42,437.08,439.96,429.703388496004,5063147,0.0,1.0
2019-02-27,427.17,436.33,427.15,435.44,425.288761448086,4603847,0.0,1.0
2019-02-26,426.0,429.0,424.25,426.77,416.820881690244,2503684,0.0,1.0
2019-02-25,427.49,429.92,426.52,426.87,416.918550430242,3276050,0.0,1.0
2019-02-22,419.7,424.47,419.14,424.05,414.164291962293,3132298,0.0,1.0
2019-02-21,421.58,422.4088,415.6766,417.58,407.845124484411,2880474,0.0,1.0
2019-02-20,417.14,421.84,417.11,421.55,411.722573462339,3990102,0.0,1.0
2019-02-19,415.5,417.94,414.54,416.26,406.555897116435,3051459,0.0,1.0
2019-02-15,412.48,418.05,411.43,417.97,408.226032570404,4017338,0.0,1.0
2019-02-14,408.93,412.22,407.8,409.82,400.266030260552,2724260,0.0,1.0
2019-02-13,412.52,412.72,407.67,410.58,401.008312684538,3078692,0.0,1.0
2019-02-12,407.0,411.21,405.395,410.72,401.145048920535,3263321,0.0,1.0
2019-02-11,408.1,409.83,402.69,403.95,394.532875222658,3046932,0.0,1.0
2019-02-08,400.0,404.96,397.8,404.91,395.470495126641,4570946,0.0,1.0
2019-02-07,407.93,410.35,402.29,405.17,395.724433850636,5211412,2.055,1.0
2019-02-06,411.51,413.88,405.66,411.11,399.499716373835,5356025,0.0,1.0
2019-02-05,400.75,410.75,399.55,410.18,398.595980789131,7230380,0.0,1.0
2019-02-04,388.97,397.07,388.12,397.0,385.788201212358,4256562,0.0,1.0
2019-02-01,386.11,392.8,384.7263,387.43,376.488470518146,5625749,0.0,1.0
2019-01-31,387.16,388.985,382.08,385.62,374.729587283399,6878455,0.0,1.0
2019-01-30,387.4,391.969,380.5,387.72,376.770280539183,12705305,0.0,1.0
2019-01-29,363.07,367.78,362.41,364.91,354.604464746604,3202652,0.0,1.0
2019-01-28,360.65,363.165,357.5,362.97,352.719252881737,3128884,0.0,1.0
2019-01-25,362.49,366.94,360.33,364.2,353.91451607441,3190425,0.0,1.0
2019-01-24,358.91,363.18,356.9,358.27,348.151987023556,2801392,0.0,1.0
2019-01-23,361.91,362.1995,353.67,358.61,348.482384979254,2924874,0.0,1.0
2019-01-22,362.86,364.195,354.23,357.9,347.79243630706,4336541,0.0,1.0
2019-01-18,363.88,367.3156,361.32,364.73,354.429548181822,4256505,0.0,1.0
2019-01-17,350.75,363.83,350.73,359.09,348.948829152004,4270365,0.0,1.0
2019-01-16,352.5,355.0,351.56,352.06,342.117365538597,2731082,0.0,1.0
2019-01-15,352.0,353.315,347.98,352.24,342.292282103378,2940908,0.0,1.0
2019-01-14,348.2,352.81,347.01,350.36,340.465375760105,2476367,0.0,1.0
2019-01-11,348.56,354.36,348.09,352.9,342.93364284091,3158852,0.0,1.0
2019-01-10,346.51,353.4662,343.0,352.61,342.651832819873,5358117,0.0,1.0
2019-01-09,342.96,347.2,340.8669,343.83,334.119791493313,4213870,0.0,1.0
2019-01-08,334.11,341.25,332.65,340.53,330.912987805653,4736472,0.0,1.0
2019-01-07,330.52,330.69,323.35,328.11,318.843744835735,4030280,0.0,1.0
2019-01-04,316.69,328.44,316.08,327.08,317.842833381708,4448759,0.0,1.0
2019-01-03,319.49,319.74,309.4,310.9,302.119777725245,5705567,0.0,1.0
2019-01-02,316.19,323.95,313.71,323.81,314.665182454846,3292204,0.0,1.0
2018-12-31,320.5,323.64,318.75,322.5,313.392178566714,3557691,0.0,1.0
2018-12-28,319.74,321.53,315.15,316.38,307.445015364146,3725171,0.0,1.0
2018-12-27,309.04,317.14,302.24,317.14,308.183551971001,4341113,0.0,1.0
2018-12-26,298.61,314.0899,292.4704,313.93,305.064206565732,4843401,0.0,1.0
2018-12-24,300.65,303.0,294.16,294.16,285.852537200573,3435304,0.0,1.0
2018-12-21,309.09,314.97,304.01,304.55,295.949110023234,7641721,0.0,1.0
2018-12-20,317.0,321.821,308.0,313.05,304.20905891569,5368592,0.0,1.0
2018-12-19,329.33,333.48,316.1,319.55,310.525490421685,4871468,0.0,1.0
2018-12-18,325.46,332.0899,323.2,328.06,318.795156901074,5881140,0.0,1.0
2018-12-17,316.91,327.2162,314.44,316.13,307.202075690838,4968366,0.0,1.0
2018-12-14,322.45,323.91,315.56,318.75,309.748083467101,3298436,0.0,1.0
2018-12-13,328.4,328.74,324.173,325.47,316.278301885608,2247706,0.0,1.0
2018-12-12,327.38,331.9,324.66,326.69,317.463847491348,3424818,0.0,1.0
2018-12-11,333.25,334.49,318.7518,322.03,312.935451980896,3566436,0.0,1.0
2018-12-10,321.27,327.2,315.51,326.35,317.13344953565,4400518,0.0,1.0
2018-12-07,332.35,337.61,321.39,323.22,314.09184482584,4526264,0.0,1.0
2018-12-06,329.99,333.63,317.3,331.9,322.526710283077,9297449,0.0,1.0
2018-12-04,357.0,358.32,341.74,342.5,332.827352431317,5199096,0.0,1.0
2018-12-03,364.31,369.0,356.37,359.96,349.794259215115,6569067,0.0,1.0
2018-11-30,341.94,347.58,337.5,346.76,336.967044464477,5373981,0.0,1.0
2018-11-29,335.97,343.23,334.06,342.56,332.88565795291,5331919,0.0,1.0
2018-11-28,325.72,334.01,321.73,333.5,324.081524192246,6117572,0.0,1.0
2018-11-27,315.28,318.56,310.96,318.03,309.048417207976,2946391,0.0,1.0
2018-11-26,315.56,318.59,310.66,316.36,307.425580190281,3362345,0.0,1.0
2018-11-23,315.0,317.0,311.871,312.32,303.499675069632,1599381,0.0,1.0
2018-11-21,325.07,326.889,315.565,317.32,308.358468535782,4401044,0.0,1.0
2018-11-20,302.1,322.18,296.61,317.7,308.72773683921,6875884,0.0,1.0
2018-11-19,335.55,336.04,317.2,320.94,311.876235005275,6782767,0.0,1.0
2018-11-16,339.0,340.1904,331.16,335.95,326.462332990659,4425161,0.0,1.0
2018-11-15,341.12,347.98,336.51,341.57,331.923616846613,4863046,0.0,1.0
2018-11-14,352.09,355.85,343.89,344.72,334.984656730288,3445838,0.0,1.0
2018-11-13,349.55,355.38,342.04,349.51,339.63938087086,4959999,0.0,1.0
2018-11-12,370.21,370.48,355.99,357.03,346.94700624395,3088654,0.0,1.0
2018-11-09,367.83,371.0,366.12,369.34,358.909355757613,2590303,0.0,1.0
2018-11-08,369.33,373.7,365.55,370.77,360.298970688932,2752001,1.71,1.0
2018-11-07,367.64,372.85,359.5,372.02,359.854013841539,4015255,0.0,1.0
2018-11-06,362.41,368.44,362.11,366.47,354.485512747994,2471898,0.0,1.0
2018-11-05,359.76,363.29,356.48,361.98,350.142346998442,2253943,0.0,1.0
2018-11-02,366.97,371.54,356.76,357.75,346.050678597416,4029826,0.0,1.0
2018-11-01,357.47,364.57,353.2,363.07,351.196701267264,3760650,0.0,1.0
2018-10-31,352.51,363.405,352.51,354.86,343.255188838795,4175570,0.0,1.0
2018-10-30,330.35,351.05,329.7746,349.91,338.46706624185,5773971,0.0,1.0
2018-10-29,360.55,361.71,328.63,335.59,324.61536612301,7461953,0.0,1.0
2018-10-26,360.7,363.3,354.1207,359.27,347.520970788801,4073415,0.0,1.0
2018-10-25,357.3,364.39,354.97,363.77,351.873809513297,4003484,0.0,1.0
2018-10-24,361.59,364.6,351.6901,354.65,343.052056364985,8442563,0.0,1.0
2018-10-23,349.5,353.562,342.826,350.05,338.602487891056,4389559,0.0,1.0
2018-10-22,357.85,358.7584,352.46,355.98,344.338562032448,2263527,0.0,1.0
2018-10-19,359.8,359.87,354.205,356.26,344.609405330861,3491612,0.0,1.0
2018-10-18,364.82,367.76,356.76,359.35,347.598354588348,3254902,0.0,1.0
2018-10-17,368.0,368.5,362.7,365.5,353.547234178492,2238186,0.0,1.0
2018-10-16,360.45,368.57,358.55,368.25,356.207302287906,2822482,0.0,1.0
2018-10-15,359.46,362.55,355.5,358.88,347.143724766011,2979835,0.0,1.0
2018-10-12,366.01,367.12,352.26,360.11,348.33350068404,5509720,0.0,1.0
2018-10-11,363.44,369.85,355.1,358.11,346.398905695376,6266751,0.0,1.0
2018-10-10,382.96,383.8,367.09,367.47,355.452810242327,6033088,0.0,1.0
2018-10-09,384.37,386.82,381.14,385.44,372.83514621548,2862707,0.0,1.0
2018-10-08,383.84,386.73,377.35,385.77,373.15435438861,3324019,0.0,1.0
2018-10-05,389.0,392.39,383.03,386.47,373.831462634642,2899663,0.0,1.0
2018-10-04,390.74,391.09,385.29,389.99,377.236349814692,3822324,0.0,1.0
2018-10-03,388.9,394.28,386.69,392.3,379.4708070266,4794263,0.0,1.0
2018-10-02,380.85,388.615,379.77,386.37,373.734732885209,4622595,0.0,1.0
2018-10-01,375.16,383.21,375.0,382.29,369.788159108333,4758417,0.0,1.0
2018-09-28,368.63,374.22,366.22,371.9,359.737938142219,3600472,0.0,1.0
2018-09-27,368.4,368.97,364.4,367.39,355.37542644278,2355918,0.0,1.0
2018-09-26,367.5,368.5601,364.32,365.03,353.092604356156,2368637,0.0,1.0
2018-09-25,369.08,370.46,366.88,367.23,355.220658843687,2969159,0.0,1.0
2018-09-24,371.0,371.8927,367.33,367.99,355.95580493938,2800161,0.0,1.0
2018-09-21,369.4,372.565,366.05,372.23,360.057146315349,7144087,0.0,1.0
2018-09-20,368.74,371.73,365.67,367.46,355.443137267383,4011062,0.0,1.0
2018-09-19,363.58,371.23,363.19,365.22,353.276390880079,4753410,0.0,1.0
2018-09-18,357.3,365.81,356.1,363.58,351.690022989374,3003512,0.0,1.0
2018-09-17,359.28,361.3,354.54,355.96,344.319216082561,2554461,0.0,1.0
2018-09-14,356.44,362.26,356.1,359.8,348.033638460797,2835757,0.0,1.0
2018-09-13,356.36,360.42,354.3,355.46,343.835567335395,3166512,0.0,1.0
2018-09-12,345.0,355.04,344.605,353.41,341.852607472013,4003834,0.0,1.0
2018-09-11,339.01,346.62,337.31,345.25,333.959459918261,2731777,0.0,1.0
2018-09-10,349.49,350.75,341.68,341.86,330.680321412474,3064126,0.0,1.0
2018-09-07,348.82,350.01,344.46,349.28,337.85766882042,3921887,0.0,1.0
2018-09-06,347.55,353.35,346.58,351.27,339.782590834142,3585876,0.0,1.0
2018-09-05,345.77,347.25,343.16,346.68,335.342695335156,2959269,0.0,1.0
2018-09-04,341.6,346.32,339.28,346.25,334.926757412593,2699402,0.0,1.0
2018-08-31,345.05,345.85,341.58,342.79,331.579908082203,3462692,0.0,1.0
2018-08-30,350.35,350.95,345.7501,346.9,335.555500783909,3257668,0.0,1.0
2018-08-29,352.26,352.35,349.21,350.19,338.737909540263,1850054,0.0,1.0
2018-08-28,355.0,355.68,350.61,351.21,339.724552984482,2475095,0.0,1.0
2018-08-27,352.11,355.0,351.01,353.74,342.171815645143,2279949,0.0,1.0
2018-08-24,348.77,350.63,348.1,349.38,337.954398569854,1954540,0.0,1.0
2018-08-23,349.15,350.28,345.4628,347.48,336.116533330622,1833449,0.0,1.0
2018-08-22,354.32,355.87,349.84,350.03,338.58314194117,2682942,0.0,1.0
2018-08-21,351.0,354.45,349.63,353.77,342.200834569973,2967175,0.0,1.0
2018-08-20,348.6,352.61,347.1,350.74,339.269923162146,3018615,0.0,1.0
2018-08-17,346.0,348.5,341.67,346.4,335.071852036743,3069190,0.0,1.0
2018-08-16,339.06,347.72,338.3,345.98,334.665587089124,5867939,0.0,1.0
2018-08-15,336.57,337.1433,328.03,331.76,320.910616719717,3798600,0.0,1.0
2018-08-14,339.12,340.15,337.62,339.14,328.04927222789,2017276,0.0,1.0
2018-08-13,339.6,342.15,337.34,338.36,327.294780182311,1877248,0.0,1.0
2018-08-10,341.0,341.0,336.45,339.41,328.31044255136,2745697,0.0,1.0
