,CVX_Open,CVX_High,CVX_Low,CVX_Close,CVX_Adj Close,CVX_Volume,CVX_Dividend Amount,CVX_Split Coefficient
2013-06-27,118.52,119.54,118.49,118.71,74.3544479190546,4459400,0.0,1.0
2013-06-26,118.34,118.54,117.0,118.15,74.0036898461486,4820700,0.0,1.0
2013-06-25,117.75,117.8675,116.916,117.45,73.5652422550161,5983100,0.0,1.0
2013-06-24,117.71,118.03,116.02,116.82,73.1706394229969,6785700,0.0,1.0
2013-06-21,119.24,119.54,117.26,118.93,74.4922457334106,10692100,0.0,1.0
2013-06-20,119.54,119.66,117.57,117.95,73.8784191058251,7624100,0.0,1.0
2013-06-19,121.8,122.38,120.41,120.5,75.4756210449506,4634300,0.0,1.0
2013-06-18,121.03,121.72,120.86,121.52,76.1145018206008,4544800,0.0,1.0
2013-06-17,120.45,121.78,120.28,121.22,75.9265957101154,4046900,0.0,1.0
2013-06-14,121.13,121.68,120.1,120.28,75.3378232305946,4415300,0.0,1.0
2013-06-13,119.9,121.83,119.81,121.66,76.2021913388273,4656700,0.0,1.0
2013-06-12,122.32,122.73,119.61,119.97,75.1436535830931,5489200,0.0,1.0
2013-06-11,121.87,122.76,121.26,121.45,76.0706570614875,4548000,0.0,1.0
2013-06-10,122.94,122.98,121.8,122.69,76.8473356514937,5585600,0.0,1.0
2013-06-07,121.22,121.97,120.14,121.7,76.227245486892,6089800,0.0,1.0
2013-06-06,121.27,121.49,118.66,120.59,75.5319928780962,10141500,0.0,1.0
2013-06-05,122.34,123.1,121.31,121.57,76.1458195056817,7745600,0.0,1.0
2013-06-04,122.82,123.65,122.14,122.96,77.0164511509305,7675500,0.0,1.0
2013-06-03,122.35,124.12,122.35,124.09,77.7242308337586,7256900,0.0,1.0
2013-05-31,124.64,125.3,122.75,122.75,76.8849168735907,7905000,0.0,1.0
2013-05-30,125.23,125.97,124.51,125.11,78.3631116094088,4353400,0.0,1.0
2013-05-29,126.07,126.73,124.81,125.49,78.6011260160236,6422400,0.0,1.0
2013-05-28,126.39,127.4,125.86,126.43,79.1898984955444,6598500,0.0,1.0
2013-05-24,124.5,125.56,124.33,125.45,78.5760718679589,5593200,0.0,1.0
2013-05-23,124.21,125.83,124.21,125.4,78.544754182878,8096100,0.0,1.0
2013-05-22,125.91,126.98,124.6,124.93,78.2503679431176,9350100,0.0,1.0
2013-05-21,124.84,126.2,124.7504,125.94,78.8829851817516,6699300,0.0,1.0
2013-05-20,123.43,124.84,123.18,124.78,78.156414887875,5298200,0.0,1.0
2013-05-17,122.74,123.42,122.27,123.42,77.3045738536747,6850200,0.0,1.0
2013-05-16,122.74,123.37,122.5,122.76,76.8911804106069,5549800,0.0,1.0
2013-05-15,123.73,123.73,122.595,123.01,77.0477688360114,7950400,1.0,1.0
2013-05-14,122.92,125.0,122.91,125.0,77.6628586767311,6965800,0.0,1.0
2013-05-13,122.9,123.1,122.17,122.85,76.3270575074913,16870100,0.0,1.0
2013-05-10,123.38,123.71,122.115,123.23,76.5631525978686,10581700,0.0,1.0
2013-05-09,123.46,123.95,122.96,123.64,76.8178867743282,9237500,0.0,1.0
2013-05-08,122.98,123.6,122.85,123.36,76.6439219708924,4479800,0.0,1.0
2013-05-07,123.35,123.72,122.54,123.04,76.4451050526799,4412600,0.0,1.0
2013-05-06,123.32,123.78,122.71,123.25,76.5755786552568,4668700,0.0,1.0
2013-05-03,122.69,123.91,122.46,123.49,76.7246913439162,6384300,0.0,1.0
2013-05-02,121.0,122.33,120.6301,122.04,75.8238021832661,5066100,0.0,1.0
2013-05-01,121.25,121.575,120.05,120.27,74.7240961044036,6082100,0.0,1.0
2013-04-30,121.05,122.01,120.12,122.01,75.8051630971837,6907400,0.0,1.0
2013-04-29,120.44,121.6,120.04,121.32,75.3764641172881,5158500,0.0,1.0
2013-04-26,119.0,120.41,118.68,120.04,74.5811964444384,6012200,0.0,1.0
2013-04-25,119.07,120.0,118.3,118.51,73.6306030542352,5602800,0.0,1.0
2013-04-24,118.04,118.68,117.98,118.28,73.48770339427,4559000,0.0,1.0
2013-04-23,116.99,118.09,115.9,117.48,72.9906610987389,6745200,0.0,1.0
2013-04-22,116.39,117.1,115.89,116.57,72.4252754875723,5435700,0.0,1.0
2013-04-19,116.36,116.95,115.83,115.9,72.0090025650651,7573200,0.0,1.0
2013-04-18,114.88,116.12,114.6,115.59,71.8163986755468,6451600,0.0,1.0
2013-04-17,116.4,116.4,114.12,114.81,71.331782437404,8291200,0.0,1.0
2013-04-16,117.34,117.5,116.21,117.01,72.6986487501144,6511400,0.0,1.0
2013-04-15,118.81,118.9,116.5,116.57,72.4252754875723,9766800,0.0,1.0
2013-04-12,120.46,120.9,119.5,119.94,74.519066157497,6391700,0.0,1.0
2013-04-11,119.96,121.15,119.52,120.95,75.146582055605,6092300,0.0,1.0
2013-04-10,118.89,119.83,118.51,119.64,74.3326752966728,5452000,0.0,1.0
2013-04-09,117.99,118.87,117.63,118.64,73.711372427259,4849700,0.0,1.0
2013-04-08,117.45,117.87,116.6535,117.81,73.1956910456455,4117400,0.0,1.0
2013-04-05,116.64,117.645,116.17,117.52,73.0155132135155,5029900,0.0,1.0
2013-04-04,117.93,118.6789,117.17,118.07,73.3572297916931,5409700,0.0,1.0
2013-04-03,119.18,119.25,117.35,117.78,73.1770519595631,7175000,0.0,1.0
2013-04-02,119.84,119.95,118.6601,119.0,73.935041460248,4813900,0.0,1.0
2013-04-01,118.99,119.86,118.76,119.61,74.3140362105904,4322200,0.0,1.0
2013-03-28,120.44,120.73,118.76,118.82,73.8232069437535,8280100,0.0,1.0
2013-03-27,120.5,120.715,119.7,120.19,74.6743918748505,4329600,0.0,1.0
2013-03-26,120.74,121.13,120.32,120.98,75.1652211416874,4256400,0.0,1.0
2013-03-25,121.5,121.56,119.56,120.18,74.6681788461563,6345300,0.0,1.0
2013-03-22,120.66,121.4,120.48,121.18,75.2894817155702,5190700,0.0,1.0
2013-03-21,120.0,120.989,119.8125,120.34,74.7675873052625,6168500,0.0,1.0
2013-03-20,119.98,120.88,119.86,120.35,74.7738003339567,5945300,0.0,1.0
2013-03-19,119.39,119.81,118.65,119.46,74.2208407801783,5244200,0.0,1.0
2013-03-18,118.78,119.9,118.7,119.13,74.0158108332718,4828700,0.0,1.0
2013-03-15,119.59,119.92,118.91,119.68,74.3575274114494,10215600,0.0,1.0
2013-03-14,118.73,120.26,118.6,120.0,74.5563443296618,7476700,0.0,1.0
2013-03-13,118.38,118.7,118.06,118.36,73.5374076238231,5393300,0.0,1.0
2013-03-12,118.88,119.3,118.16,118.25,73.4690643081876,4625000,0.0,1.0
2013-03-11,118.63,118.8,118.1,118.73,73.7672896855062,4528400,0.0,1.0
2013-03-08,118.95,119.11,117.99,118.57,73.6678812264,4992000,0.0,1.0
2013-03-07,118.62,118.89,118.21,118.56,73.6616681977059,4378700,0.0,1.0
2013-03-06,118.3,118.78,118.03,118.47,73.6057509394586,5362200,0.0,1.0
2013-03-05,117.97,118.25,117.67,117.93,73.2702473899752,6356000,0.0,1.0
2013-03-04,116.78,117.81,116.08,117.49,72.9968741274331,5046700,0.0,1.0
2013-03-01,116.73,117.24,115.95,116.9,72.6303054344789,5570300,0.0,1.0
2013-02-28,116.57,117.89,116.35,117.15,72.7856311518324,5953600,0.0,1.0
2013-02-27,114.71,116.95,114.71,116.65,72.4749797171254,4540600,0.0,1.0
2013-02-26,114.47,115.17,113.75,114.96,71.424977867816,6113100,0.0,1.0
2013-02-25,116.5,117.34,113.5,113.54,70.5427277932484,7522800,0.0,1.0
2013-02-22,115.51,116.23,114.82,115.96,72.0462807372299,5207200,0.0,1.0
2013-02-21,114.79,115.3,114.09,114.99,71.4436169538984,4795100,0.0,1.0
2013-02-20,115.93,116.1,114.84,114.99,71.4436169538984,5447000,0.0,1.0
2013-02-19,115.19,116.26,115.19,115.92,72.0214286224533,5023300,0.0,1.0
2013-02-15,115.5,115.7,114.03,114.96,71.424977867816,6353200,0.0,1.0
2013-02-14,115.16,116.26,115.065,115.71,71.8909550198764,5226400,0.0,1.0
2013-02-13,115.43,115.84,114.914,115.53,71.7791205033819,4111000,0.9,1.0
2013-02-12,115.72,116.835,115.51,116.5,71.8222755187151,4530600,0.0,1.0
2013-02-11,115.68,115.84,115.01,115.64,71.2920853303366,3766300,0.0,1.0
2013-02-08,114.93,115.78,114.9,115.64,71.2920853303366,4457200,0.0,1.0
2013-02-07,115.99,116.0,114.33,115.02,70.9098551945288,5423900,0.0,1.0
2013-02-06,115.43,115.92,114.85,115.91,71.4585403894786,4459800,0.0,1.0
2013-02-05,115.74,116.3799,115.51,115.81,71.3968903675742,5067800,0.0,1.0
2013-02-04,115.02,115.89,114.29,115.2,71.0208252339569,6397600,0.0,1.0
2013-02-01,115.84,116.69,115.05,116.5,71.8222755187151,6415900,0.0,1.0
2013-01-31,116.22,116.9,115.15,115.15,70.9900002230046,7777900,0.0,1.0
2013-01-30,117.07,117.5,116.26,116.45,71.7914505077628,5168200,0.0,1.0
2013-01-29,116.28,117.4,116.25,117.21,72.2599906742368,4370100,0.0,1.0
2013-01-28,116.56,116.58,115.41,116.04,71.5386854179545,4520500,0.0,1.0
2013-01-25,115.52,116.38,115.15,116.2,71.6373254530016,4745400,0.0,1.0
2013-01-24,115.49,116.37,115.28,115.5,71.2057752996703,4895800,0.0,1.0
2013-01-23,115.35,115.9,114.93,115.01,70.9036901923384,5031800,0.0,1.0
2013-01-22,115.11,115.94,114.53,115.91,71.4585403894786,5398000,0.0,1.0
2013-01-18,115.23,115.24,114.062,115.24,71.0454852427186,8538000,0.0,1.0
2013-01-17,114.73,115.86,114.59,114.74,70.7372351331963,6966000,0.0,1.0
2013-01-16,113.31,114.33,113.165,113.97,70.2625299645318,6148500,0.0,1.0
2013-01-15,112.26,113.47,112.15,113.44,69.9357848484381,5637600,0.0,1.0
2013-01-14,111.38,112.95,111.35,112.85,69.5720497192017,6373900,0.0,1.0
2013-01-11,111.2,112.076,110.8,111.73,68.8815694738715,5456300,0.0,1.0
2013-01-10,110.19,110.76,110.09,110.47,68.1047791978751,5276400,0.0,1.0
2013-01-09,109.72,110.08,109.203,109.54,67.5314339941635,4558600,0.0,1.0
2013-01-08,109.48,109.69,109.1,109.26,67.358813932831,6325400,0.0,1.0
2013-01-07,110.09,110.09,109.19,109.75,67.6608990401629,4861000,0.0,1.0
2013-01-04,109.99,110.62,109.9,110.5,68.1232742044465,4414500,0.0,1.0
2013-01-03,110.14,110.92,109.51,109.92,67.7657040774005,6817000,0.0,1.0
2013-01-02,110.27,110.42,108.74,110.39,68.0554591803515,6144100,0.0,1.0
2012-12-31,105.75,108.23,105.75,108.14,66.6683336875008,6554000,0.0,1.0
2012-12-28,107.68,107.778,106.3,106.45,65.6264483173152,5277100,0.0,1.0
2012-12-27,108.46,108.86,107.27,108.52,66.9026037707378,5525700,0.0,1.0
2012-12-26,109.1,109.27,108.206,108.46,66.8656137575951,4094300,0.0,1.0
2012-12-24,109.3,109.39,108.48,108.63,66.9704187948328,2284400,0.0,1.0
2012-12-21,109.57,110.3,108.56,109.71,67.6362390314011,15611700,0.0,1.0
2012-12-20,110.0,110.67,109.65,110.38,68.0492941781611,5873900,0.0,1.0
2012-12-19,110.47,111.11,109.89,109.91,67.7595390752101,7623200,0.0,1.0
2012-12-18,108.54,110.4,108.32,110.1,67.8766741168286,7102700,0.0,1.0
2012-12-17,107.97,108.84,107.94,108.68,67.001243805785,6097100,0.0,1.0
2012-12-14,107.61,108.39,107.4,107.82,66.4710536174065,5889300,0.0,1.0
2012-12-13,108.54,108.54,107.46,107.91,66.5265386371205,4909800,0.0,1.0
2012-12-12,108.17,109.18,107.925,108.08,66.6313436743581,5968200,0.0,1.0
2012-12-11,107.29,108.23,107.15,107.74,66.4217335998829,5922700,0.0,1.0
2012-12-10,107.1,107.69,106.475,106.96,65.940863429028,5512100,0.0,1.0
2012-12-07,106.73,107.0,106.14,106.99,65.9593584355993,4947300,0.0,1.0
2012-12-06,105.49,106.5,105.29,106.45,65.6264483173152,7392300,0.0,1.0
2012-12-05,104.38,105.81,104.0,105.17,64.8373280369379,6430800,0.0,1.0
2012-12-04,104.4,105.09,103.94,103.96,64.0913627718937,6665100,0.0,1.0
2012-12-03,106.0,106.07,104.38,104.66,64.522912925225,5736400,0.0,1.0
2012-11-30,106.1,106.37,105.27,105.69,65.1579081508412,6676400,0.0,1.0
2012-11-29,105.89,106.69,105.38,105.79,65.2195581727456,5756200,0.0,1.0
2012-11-28,102.98,105.62,102.76,105.58,65.0900931267462,7024200,0.0,1.0
2012-11-27,105.0,105.16,103.2,103.38,63.7337926448477,6612400,0.0,1.0
2012-11-26,104.75,104.99,104.25,104.99,64.7263579975098,4354100,0.0,1.0
2012-11-23,104.87,105.47,104.46,105.47,65.0222781026513,2776400,0.0,1.0
2012-11-21,103.95,104.12,103.41,104.1,64.17767280256,3656400,0.0,1.0
2012-11-20,104.01,104.12,102.92,103.56,63.8447626842758,5283800,0.0,1.0
2012-11-19,103.67,104.35,103.14,104.35,64.3317978573212,6850900,0.0,1.0
2012-11-16,101.56,102.49,101.0,102.4,63.1296224301839,8242400,0.0,1.0
2012-11-15,101.99,103.47,100.66,101.6203,62.6489372093947,9774300,0.0,1.0
2012-11-14,104.99,105.01,102.22,102.5,63.1912724520883,8609400,0.9,1.0
2012-11-13,105.37,106.45,105.2,105.28,64.34020467849,4834200,0.0,1.0
2012-11-12,106.45,106.52,105.49,105.93,64.7374418844267,4001800,0.0,1.0
2012-11-09,105.26,106.6943,105.08,105.84,64.6824398097585,5835100,0.0,1.0
2012-11-08,107.23,107.67,105.87,105.87,64.7007738346479,6208900,0.0,1.0
2012-11-07,109.24,109.3,106.78,107.51,65.7030338619344,7627300,0.0,1.0
2012-11-06,109.65,110.69,109.25,110.36,67.4447662264262,5379400,0.0,1.0
2012-11-05,107.74,109.34,107.74,109.19,66.7297392557401,4058300,0.0,1.0
2012-11-02,110.7,111.21,107.57,108.37,66.2286092420969,8375300,0.0,1.0
2012-11-01,110.02,111.6915,109.89,111.46,68.1170138057037,6480500,0.0,1.0
2012-10-31,111.93,111.94,109.25,110.2407,67.3718579207828,5958500,0.0,1.0
2012-10-26,110.67,111.69,110.58,111.18,67.9458962400695,4777600,0.0,1.0
2012-10-25,110.63,110.97,109.6502,110.96,67.811446724214,4888600,0.0,1.0
2012-10-24,109.42,110.49,109.03,109.71,67.0475290204895,5087900,0.0,1.0
2012-10-23,111.58,111.58,109.1,109.38,66.8458547467062,8011000,0.0,1.0
2012-10-22,113.61,113.7,111.73,112.74,68.8992655343176,4811900,0.0,1.0
2012-10-19,114.9,114.99,113.11,113.38,69.2903913986245,7160000,0.0,1.0
2012-10-18,114.55,115.03,114.37,114.655,70.0695874564235,6166900,0.0,1.0
2012-10-17,114.55,115.36,114.36,115.18,70.3904328919878,5218200,0.0,1.0
2012-10-16,113.48,114.41,113.32,114.09,69.72429665434,4793300,0.0,1.0
2012-10-15,112.16,113.04,111.1,112.82,68.948156267356,5775100,0.0,1.0
2012-10-12,113.08,113.29,111.61,112.07,68.4898056451213,5915800,0.0,1.0
2012-10-11,113.37,114.22,113.06,113.06,69.0948284664711,7279900,0.0,1.0
2012-10-10,114.64,115.05,112.01,112.45,68.7220366270535,15959000,0.0,1.0
2012-10-09,117.52,118.38,117.35,117.36,71.7227053672833,5983500,0.0,1.0
2012-10-08,117.19,117.87,116.95,117.62,71.881600249658,3434900,0.0,1.0
2012-10-05,117.42,118.25,117.12,117.5,71.8082641501004,4507900,0.0,1.0
2012-10-04,116.64,117.47,116.47,117.15,71.5943671930576,5425700,0.0,1.0
2012-10-03,117.65,117.74,116.05,116.14,70.9771216884482,7362500,0.0,1.0
2012-10-02,117.65,118.08,116.92,117.96,72.089385865071,6012400,0.0,1.0
2012-10-01,116.92,118.25,116.87,117.25,71.6554806093555,4914900,0.0,1.0
2012-09-28,116.88,116.89,116.15,116.56,71.2337980368996,5626800,0.0,1.0
2012-09-27,116.78,117.4,116.52,117.2,71.6249239012065,5482200,0.0,1.0
2012-09-26,116.82,117.0,116.15,116.3,71.0749031545249,5586700,0.0,1.0
2012-09-25,118.18,118.5,116.53,116.9254,71.4571064600523,7565400,0.0,1.0
2012-09-24,117.55,118.49,117.46,117.775,71.9763260449198,6808800,0.0,1.0
2012-09-21,118.53,118.53,117.47,117.8,71.9916043989943,10280700,0.0,1.0
2012-09-20,116.14,118.17,115.5,117.85,72.0221611071432,7286200,0.0,1.0
2012-09-19,117.09,117.18,115.83,116.6,71.2582434034188,5978000,0.0,1.0
2012-09-18,116.99,117.65,116.59,116.97,71.4843630437212,5100100,0.0,1.0
2012-09-17,117.17,118.5,116.89,117.14,71.5882558514277,7409700,0.0,1.0
2012-09-14,116.93,118.22,116.48,117.25,71.6554806093555,8978300,0.0,1.0
2012-09-13,114.73,116.97,114.12,116.56,71.2337980368996,7737700,0.0,1.0
2012-09-12,114.23,114.74,114.03,114.48,69.9626389779021,4420700,0.0,1.0
2012-09-11,114.07,114.75,114.0,114.18,69.7792987290082,4758800,0.0,1.0
2012-09-10,114.2,114.5434,113.6,113.96,69.6448492131527,5212400,0.0,1.0
2012-09-07,112.97,114.0,112.74,114.0,69.6692945796719,5057300,0.0,1.0
2012-09-06,111.57,113.44,111.57,113.03,69.0764944415817,5531500,0.0,1.0
2012-09-05,111.6,111.73,110.59,110.77,67.6953312332478,4441200,0.0,1.0
2012-09-04,112.03,112.27,110.88,111.22,67.9703416065886,4632400,0.0,1.0
2012-08-31,111.67,112.95,111.67,112.16,68.5448077197894,5557000,0.0,1.0
2012-08-30,111.49,111.69,110.92,110.93,67.7931126993246,3523200,0.0,1.0
2012-08-29,112.33,112.44,111.6,111.8,68.3247994211168,3296300,0.0,1.0
2012-08-28,111.84,112.805,111.77,112.35,68.6609232107556,3340900,0.0,1.0
2012-08-27,112.18,112.39,111.46,111.73,68.2820200297082,3388800,0.0,1.0
2012-08-24,110.77,112.2,110.76,112.01,68.4531375953425,3453300,0.0,1.0
2012-08-23,112.08,112.17,110.95,111.29,68.0131209979972,4191500,0.0,1.0
2012-08-22,111.9,112.35,111.2832,112.15,68.5386963781597,4445400,0.0,1.0
2012-08-21,112.81,113.45,111.78,111.98,68.4348035704531,4647100,0.0,1.0
2012-08-20,112.69,112.89,112.14,112.52,68.7648160184621,3908100,0.0,1.0
2012-08-17,113.31,113.57,112.51,112.66,68.8503748012792,5642600,0.0,1.0
2012-08-16,112.72,113.59,112.1,113.32,69.2537233488458,5394600,0.0,1.0
2012-08-15,112.13,113.0,112.0,112.57,68.7953727266111,4539900,0.9,1.0
2012-08-14,113.7,113.87,112.96,113.32,68.7044296940122,6286100,0.0,1.0
2012-08-13,113.32,113.59,112.71,113.28,68.6801782186525,4336100,0.0,1.0
2012-08-10,111.96,113.64,111.28,113.55,68.8438756773305,5107600,0.0,1.0
2012-08-09,112.26,113.28,111.73,112.63,68.2860917440575,4846700,0.0,1.0
2012-08-08,111.5,112.64,111.36,112.14,67.9890111709013,5443400,0.0,1.0
2012-08-07,111.6,112.39,111.51,111.95,67.8738166629427,5453300,0.0,1.0
2012-08-06,110.75,112.1,110.7,111.31,67.4857930571876,5201900,0.0,1.0
2012-08-03,111.14,111.88,110.9,111.12,67.3705985492291,5967600,0.0,1.0
2012-08-02,109.46,109.93,108.47,109.25,66.2368420761634,6662200,0.0,1.0
2012-08-01,109.72,111.23,109.14,110.5,66.9947006811538,8363800,0.0,1.0
2012-07-31,109.55,110.82,109.53,109.58,66.4369167478809,10012500,0.0,1.0
2012-07-30,108.87,109.93,108.76,109.82,66.582425600039,5789900,0.0,1.0
2012-07-27,109.38,109.5,107.13,109.26,66.2429049450033,8338800,0.0,1.0
2012-07-26,107.59,108.63,107.26,108.27,65.6426809298509,6808200,0.0,1.0
2012-07-25,106.52,106.77,105.28,106.06,64.3027869162278,5476400,0.0,1.0
2012-07-24,108.16,108.16,104.61,106.3,64.448295768386,6654900,0.0,1.0
2012-07-23,107.25,108.28,106.03,107.95,65.4486691269733,5953200,0.0,1.0
2012-07-20,108.16,109.25,107.5,109.19,66.2004648631238,9368100,0.0,1.0
2012-07-19,107.92,108.98,107.12,108.84,65.9882644537265,6829400,0.0,1.0
2012-07-18,106.79,107.98,106.66,107.88,65.4062290450939,5519300,0.0,1.0
2012-07-17,106.99,107.5,105.58,107.43,65.1333999472973,6668200,0.0,1.0
2012-07-16,105.71,107.25,105.5,106.78,64.7393134727023,5185100,0.0,1.0
2012-07-13,105.34,106.19,104.87,106.01,64.2724725720282,6771800,0.0,1.0
2012-07-12,104.31,106.08,104.27,105.03,63.6783114257157,7871500,0.0,1.0
2012-07-11,104.31,105.63,104.02,104.85,63.5691797865971,5931000,0.0,1.0
2012-07-10,104.87,105.39,103.29,103.88,62.9810815091245,6424200,0.0,1.0
2012-07-09,104.97,105.04,103.55,104.46,63.3327279018401,5233300,0.0,1.0
2012-07-06,104.99,105.35,104.39,105.07,63.7025629010754,4609000,0.0,1.0
2012-07-05,106.27,107.05,105.73,106.03,64.284598309708,5045600,0.0,1.0
2012-07-03,106.29,107.415,106.22,107.37,65.0970227342578,4079900,0.0,1.0
2012-07-02,105.59,106.09,104.69,105.86,64.1815295394293,5695600,0.0,1.0
2012-06-29,105.32,105.51,104.3525,105.5,63.9632662611921,10651500,0.0,1.0
2012-06-28,101.85,103.65,101.43,103.46,62.7264410178477,7010200,0.0,1.0
2012-06-27,101.46,102.9,101.251,102.57,62.1868456910945,5740300,0.0,1.0
2012-06-26,98.97,101.29,98.83,100.95,61.204660939027,7616000,0.0,1.0
2012-06-25,99.34,99.56,98.17,99.08,60.0709044659613,7091000,0.0,1.0
2012-06-22,100.65,101.12,99.58,100.44,60.8954546281909,11708600,0.0,1.0
2012-06-21,103.46,103.75,99.87,100.02,60.6408141369141,8492000,0.0,1.0
2012-06-20,104.04,104.55,102.59,103.63,62.8295097881264,7609200,0.0,1.0
2012-06-19,103.99,104.65,103.77,104.06,63.0902131482431,6115500,0.0,1.0
2012-06-18,103.14,103.97,103.0,103.46,62.7264410178477,6630300,0.0,1.0
2012-06-15,103.0,104.5,102.635,104.33,63.2539106069211,11091100,0.0,1.0
2012-06-14,100.17,102.17,99.9,101.92,61.7927592164995,6540000,0.0,1.0
2012-06-13,100.68,101.4,99.71,100.13,60.7075056941532,5189900,0.0,1.0
2012-06-12,100.2,100.9007,99.56,100.74,61.0773406933886,5933400,0.0,1.0
2012-06-11,101.99,102.33,99.57,99.91,60.5741225796749,7037100,0.0,1.0
2012-06-08,99.89,101.0,99.69,100.84,61.1379693817878,5769900,0.0,1.0
2012-06-07,100.98,102.0,100.18,100.39,60.8651402839912,7971600,0.0,1.0
2012-06-06,97.89,99.8,97.58,99.8,60.5074310224358,7145800,0.0,1.0
2012-06-05,96.39,96.87,95.78,96.49,58.5006214364211,5891600,0.0,1.0
2012-06-04,96.48,97.14,95.73,96.58,58.5551872559804,6794500,0.0,1.0
2012-06-01,96.65,97.29,96.022,96.41,58.4521184857017,9243000,0.0,1.0
2012-05-31,98.06,99.16,96.68,98.31,59.6040635652872,9371100,0.0,1.0
2012-05-30,99.11,99.11,97.5,97.63,59.1917884841724,7284800,0.0,1.0
2012-05-29,99.81,100.85,99.495,100.24,60.7741972513924,5223200,0.0,1.0
2012-05-25,100.04,100.24,98.42,98.86,59.9375213514829,5561500,0.0,1.0
2012-05-24,99.26,100.12,98.55,100.06,60.6650656122738,6322300,0.0,1.0
2012-05-23,98.33,99.0,96.7,99.0,60.0224015152419,8013000,0.0,1.0
2012-05-22,99.93,100.68,98.73,99.32,60.2164133181194,6089700,0.0,1.0
2012-05-21,98.81,99.74,98.35,99.69,60.4407394651966,6169400,0.0,1.0
2012-05-18,100.48,100.75,98.24,98.46,59.695006597886,11137700,0.0,1.0
2012-05-17,100.2,101.41,99.89,100.14,60.7135685629932,6527500,0.0,1.0
2012-05-16,100.77,101.78,100.01,100.1,60.6893170876335,6423800,0.9,1.0
2012-05-15,102.04,102.66,100.71,100.9,60.6292286548734,8421000,0.0,1.0
2012-05-14,101.74,102.3,101.27,101.94,61.2541483555778,7021400,0.0,1.0
2012-05-11,102.95,103.95,102.47,102.69,61.704811601278,4944700,0.0,1.0
2012-05-10,102.83,104.24,102.65,103.36,62.1074041007702,21105400,0.0,1.0
2012-05-09,101.61,102.5,101.37,101.78,61.1580068631617,6115600,0.0,1.0
2012-05-08,102.75,103.21,101.55,102.84,61.7949442504181,8167200,0.0,1.0
2012-05-07,103.08,103.82,102.59,103.31,62.0773598843902,6126900,0.0,1.0
2012-05-04,105.27,105.49,103.255,103.72,62.3237224587063,6241300,0.0,1.0
2012-05-03,107.04,107.06,105.41,105.99,63.6877298823591,4882800,0.0,1.0
2012-05-02,107.51,107.65,106.59,107.03,64.3126495830634,4834400,0.0,1.0
2012-05-01,106.74,108.79,106.39,108.27,65.0577461492879,6179900,0.0,1.0
2012-04-30,106.16,106.61,105.81,106.56,64.0302339490913,4727100,0.0,1.0
2012-04-27,106.78,106.8,105.67,106.2,63.8139155911552,5433500,0.0,1.0
2012-04-26,104.0,106.7,103.99,106.22,63.8259332777072,8535300,0.0,1.0
2012-04-25,103.56,103.89,102.62,103.85,62.4018374212944,5308500,0.0,1.0
2012-04-24,102.77,103.17,102.14,103.03,61.9091122726621,4104400,0.0,1.0
2012-04-23,101.19,102.72,100.89,102.44,61.5545905193779,5590600,0.0,1.0
2012-04-20,103.11,103.84,102.42,102.52,61.602661265586,5814700,0.0,1.0
2012-04-19,103.27,103.64,102.18,102.51,61.59665242231,6768400,0.0,1.0
2012-04-18,103.42,103.97,102.85,103.39,62.1254306305982,4836200,0.0,1.0
2012-04-17,102.46,104.09,102.34,103.62,62.2636340259463,5500900,0.0,1.0
2012-04-16,101.62,102.2413,101.17,101.51,60.9957680947096,6065100,0.0,1.0
2012-04-13,102.29,102.36,100.72,100.78,60.5571225355614,6847100,0.0,1.0
2012-04-12,100.89,102.86,100.51,102.59,61.644723168518,6451900,0.0,1.0
2012-04-11,102.31,102.45,100.78,100.95,60.6592728712534,8570100,0.0,1.0
2012-04-10,103.25,103.38,101.4,101.45,60.9597150350536,8907500,0.0,1.0
2012-04-09,103.3,104.08,102.85,103.49,62.1855190633583,4983400,0.0,1.0
2012-04-05,105.17,105.9,104.33,104.75,62.9426333161347,5982700,0.0,1.0
2012-04-04,106.25,106.26,105.03,105.6,63.453384994595,5430600,0.0,1.0
2012-04-03,107.93,108.23,106.23,107.14,64.3787468590995,4690300,0.0,1.0
2012-04-02,106.85,108.79,106.6,108.3,65.0757726791159,5188400,0.0,1.0
2012-03-30,107.04,107.245,106.41,107.21,64.4208087620315,6121000,0.0,1.0
2012-03-29,105.08,107.02,104.92,106.85,64.2044904040954,5793900,0.0,1.0
2012-03-28,106.57,106.96,105.2,105.89,63.6276414495991,6816400,0.0,1.0
2012-03-27,107.88,108.0,107.01,107.04,64.3186584263395,4327700,0.0,1.0
2012-03-26,107.23,107.97,106.83,107.84,64.7993658884197,5311100,0.0,1.0
2012-03-23,105.68,106.9,104.85,106.36,63.9100570835712,6600300,0.0,1.0
2012-03-22,106.85,106.99,105.03,105.35,63.3031639126949,8282100,0.0,1.0
2012-03-21,108.95,109.02,107.352,107.91,64.8414277913517,7549900,0.0,1.0
2012-03-20,109.93,109.93,108.93,109.08,65.5444624546441,6158300,0.0,1.0
2012-03-19,110.52,111.055,110.3,110.7,66.5178950653567,5695000,0.0,1.0
2012-03-16,110.43,110.83,110.1,110.28,66.2655236477645,11092500,0.0,1.0
2012-03-15,110.51,110.93,109.465,110.03,66.1153025658644,8899400,0.0,1.0
2012-03-14,111.05,112.28,110.54,110.69,66.5118862220807,8819400,0.0,1.0
