,ICE_Open,ICE_High,ICE_Low,ICE_Close,ICE_Adj Close,ICE_Volume,ICE_Dividend Amount,ICE_Split Coefficient
2019-05-09,79.71,81.08,79.54,80.8,75.1859743733441,1915184,0.0,1.0
2019-05-08,79.88,80.9,79.64,80.41,74.8230717742648,1941039,0.0,1.0
2019-05-07,80.4,80.77,79.55,80.02,74.4601691751855,2999668,0.0,1.0
2019-05-06,78.93,81.21,78.87,80.95,75.3255522960668,2850548,0.0,1.0
2019-05-03,79.9,80.46,79.5,79.69,74.1530977451954,2630236,0.0,1.0
2019-05-02,80.75,81.42,79.54,79.72,74.1810133297399,3360466,0.0,1.0
2019-05-01,81.24,81.6,80.67,80.67,75.0650068403176,3852495,0.0,1.0
2019-04-30,81.65,81.99,81.3,81.35,75.6977600899943,3095702,0.0,1.0
2019-04-29,81.18,81.94,81.09,81.69,76.0141367148326,1846165,0.0,1.0
2019-04-26,81.18,81.2,80.71,81.19,75.5488769724233,1585701,0.0,1.0
2019-04-25,80.28,81.01,80.01,80.82,75.2045847630404,1401208,0.0,1.0
2019-04-24,80.48,80.85,80.17,80.47,74.8789029433539,2603940,0.0,1.0
2019-04-23,80.66,80.83,79.99,80.53,74.934734112443,2821328,0.0,1.0
2019-04-22,79.61,80.57,79.52,80.5,74.9068185278985,1474866,0.0,1.0
2019-04-18,80.09,80.5,79.81,79.86,74.3112860576146,2934857,0.0,1.0
2019-04-17,79.69,80.6,79.38,80.16,74.5904419030601,3266229,0.0,1.0
2019-04-16,78.77,79.87,78.58,79.44,73.9204678739907,2566179,0.0,1.0
2019-04-15,77.4,78.92,77.24,78.64,73.1760522861358,3970465,0.0,1.0
2019-04-12,77.77,78.13,77.0,77.28,71.9105457867825,5510978,0.0,1.0
2019-04-11,77.13,77.36,76.8,77.06,71.7058315001224,2193789,0.0,1.0
2019-04-10,76.97,77.08,76.72,76.85,71.5104224083105,1976538,0.0,1.0
2019-04-09,76.82,77.18,76.62,76.97,71.6220847464888,3121871,0.0,1.0
2019-04-08,76.96,77.13,76.57,77.0,71.6500003310333,2484913,0.0,1.0
2019-04-05,77.34,77.57,76.94,77.26,71.8919353970862,2370820,0.0,1.0
2019-04-04,77.39,77.57,76.96,77.26,71.8919353970862,2404735,0.0,1.0
2019-04-03,77.83,77.89,77.14,77.42,72.0408185146571,2323649,0.0,1.0
2019-04-02,77.15,77.7,76.96,77.37,71.9942925404162,2430692,0.0,1.0
2019-04-01,76.61,77.09,76.49,77.0,71.6500003310333,2972936,0.0,1.0
2019-03-29,75.26,76.2,75.17,76.14,70.8497535740893,4317233,0.0,1.0
2019-03-28,73.97,74.82,73.65,74.77,69.5749418798878,2063355,0.0,1.0
2019-03-27,73.9,74.27,73.6,73.86,68.7281691487029,2038535,0.0,1.0
2019-03-26,74.33,74.53,73.38,73.99,68.8491366817293,2566391,0.0,1.0
2019-03-25,72.85,74.0,72.73,73.78,68.6537275899174,2998541,0.0,1.0
2019-03-22,73.02,73.25,72.47,72.76,67.7045977154024,2886733,0.0,1.0
2019-03-21,72.89,73.84,72.86,73.39,68.2908249908381,2284841,0.0,1.0
2019-03-20,74.3,74.32,73.16,73.2,68.1140262887226,3224987,0.0,1.0
2019-03-19,75.02,75.13,74.03,74.25,69.0910717477821,2389706,0.0,1.0
2019-03-18,74.84,75.25,74.47,74.61,69.4260587623168,3606718,0.0,1.0
2019-03-15,73.75,74.65,73.7,74.63,69.4446691520132,3861904,0.0,1.0
2019-03-14,73.72,74.1,73.41,73.89,68.7560847332474,1961168,0.275,1.0
2019-03-13,73.18,74.28,73.09,74.05,68.6494717791003,3467335,0.0,1.0
2019-03-12,72.76,73.48,72.56,73.12,67.7872974542581,2645571,0.0,1.0
2019-03-11,72.87,73.17,72.25,72.55,67.2588680293548,2642348,0.0,1.0
2019-03-08,73.0,73.0,71.9,72.5,67.21251457103,3328930,0.0,1.0
2019-03-07,74.67,74.8,73.56,73.65,68.2786441125015,2976468,0.0,1.0
2019-03-06,75.58,75.71,74.72,74.89,69.4282098789577,1656157,0.0,1.0
2019-03-05,76.24,76.42,75.23,75.38,69.8824737705412,2484394,0.0,1.0
2019-03-04,77.3,77.68,76.0,76.18,70.6241291037388,4658962,0.0,1.0
2019-03-01,77.52,78.16,77.08,77.19,71.5604689619008,3054581,0.0,1.0
2019-02-28,76.27,77.47,76.27,77.15,71.5233861952409,4001391,0.0,1.0
2019-02-27,75.13,76.44,75.02,76.21,70.6519411787337,2799061,0.0,1.0
2019-02-26,75.14,75.6,75.1,75.3,69.8083082372215,2426184,0.0,1.0
2019-02-25,75.68,76.28,75.24,75.34,69.8453910038814,2403895,0.0,1.0
2019-02-22,75.05,75.365,74.94,75.18,69.6970599372419,2580805,0.0,1.0
2019-02-21,74.74,75.18,74.54,74.87,69.4096684956278,2898778,0.0,1.0
2019-02-20,74.75,74.89,74.03,74.48,69.048111520694,3735602,0.0,1.0
2019-02-19,75.29,75.7,74.01,74.86,69.4003978039628,2356130,0.0,1.0
2019-02-15,75.47,76.11,74.49,75.5,69.9937220705209,7395589,0.0,1.0
2019-02-14,76.55,76.68,75.69,75.95,70.4109031954445,3497624,0.0,1.0
2019-02-13,76.45,77.36,76.24,76.68,71.0876636869873,2702064,0.0,1.0
2019-02-12,75.96,76.67,75.67,76.13,70.577775645414,2608771,0.0,1.0
2019-02-11,76.13,76.54,75.19,75.52,70.0122634538508,2915707,0.0,1.0
2019-02-08,75.13,76.22,74.63,76.16,70.6055877204089,3863473,0.0,1.0
2019-02-07,76.34,76.38,74.28,75.55,70.0400755288457,5770691,0.0,1.0
2019-02-06,77.02,80.1,76.67,77.39,71.7458827952001,3572798,0.0,1.0
2019-02-05,77.17,77.4,76.79,77.31,71.6717172618804,3217791,0.0,1.0
2019-02-04,77.56,77.73,76.32,77.1,71.477032736916,3107693,0.0,1.0
2019-02-01,77.04,77.84,76.81,77.52,71.8664017868447,2589645,0.0,1.0
2019-01-31,75.81,76.89,75.72,76.76,71.1618292203071,2554477,0.0,1.0
2019-01-30,75.22,76.42,75.08,76.22,70.6612118703987,2617632,0.0,1.0
2019-01-29,75.59,75.87,74.91,75.35,69.8546616955463,2140674,0.0,1.0
2019-01-28,75.4,75.8,75.01,75.71,70.1884065954852,1412567,0.0,1.0
2019-01-25,75.89,76.33,75.21,75.76,70.2347600538101,2572983,0.0,1.0
2019-01-24,75.97,76.17,75.12,75.21,69.7248720122368,2277114,0.0,1.0
2019-01-23,76.14,76.42,75.36,76.06,70.5128808037592,1743809,0.0,1.0
2019-01-22,75.5,76.31,75.32,75.87,70.3367376621248,2757842,0.0,1.0
2019-01-18,75.19,75.83,74.73,75.63,70.1142410621655,3165970,0.0,1.0
2019-01-17,74.23,75.03,74.05,74.85,69.3911271122979,2545878,0.0,1.0
2019-01-16,74.42,75.05,74.04,74.51,69.0759235956889,2888924,0.0,1.0
2019-01-15,72.58,73.56,72.39,73.51,68.1488544291919,1604144,0.0,1.0
2019-01-14,72.35,72.97,72.1,72.7,67.3979284043294,3197408,0.0,1.0
2019-01-11,72.43,73.18,72.17,73.1,67.7687560709282,1647712,0.0,1.0
2019-01-10,72.3,72.98,72.08,72.78,67.4720939376491,2758810,0.0,1.0
2019-01-09,72.18,73.02,71.93,72.44,67.1568904210402,3301857,0.0,1.0
2019-01-08,73.77,74.12,71.2,72.15,66.8880403627561,4845666,0.0,1.0
2019-01-07,73.32,74.76,73.01,73.38,68.0283354375473,4822797,0.0,1.0
2019-01-04,74.84,75.88,74.01,75.67,70.1513238288254,3760580,0.0,1.0
2019-01-03,75.09,75.57,73.83,73.98,68.5845769374455,3066269,0.0,1.0
2019-01-02,74.49,75.47,74.4,75.33,69.8361203122164,2274284,0.0,1.0
2018-12-31,74.72,75.33,74.44,75.33,69.8361203122164,1728856,0.0,1.0
2018-12-28,74.45,75.2707,73.58,74.45,69.0202994456991,1617452,0.0,1.0
2018-12-27,72.21,74.25,71.55,74.25,68.8348856123997,1997599,0.0,1.0
2018-12-26,71.02,73.25,69.69,73.25,67.9078164459027,2884431,0.0,1.0
2018-12-24,72.15,72.56,70.63,70.68,65.5252486880055,1485705,0.0,1.0
2018-12-21,73.24,74.86,72.46,72.82,67.509176704309,4875094,0.0,1.0
2018-12-20,74.69,74.92,73.12,73.59,68.2230199625117,3594786,0.0,1.0
2018-12-19,75.17,76.47,74.53,75.08,69.6043530205922,3055338,0.0,1.0
2018-12-18,76.84,76.98,74.65,75.01,69.5394581789374,3543291,0.0,1.0
2018-12-17,76.92,77.38,76.13,76.38,70.8095429370382,3893720,0.0,1.0
2018-12-14,77.06,77.83,76.71,77.1,71.477032736916,2363490,0.0,1.0
2018-12-13,78.02,78.03,76.91,77.59,71.9312966284995,2078889,0.24,1.0
2018-12-12,78.9,78.9,77.96,78.0,72.088412399113,2550059,0.0,1.0
2018-12-11,79.77,79.87,77.98,78.09,72.1715913364966,3155061,0.0,1.0
2018-12-10,78.52,79.12,77.02,78.93,72.9479280854101,2185460,0.0,1.0
2018-12-07,79.47,79.97,77.8,78.55,72.5967281275683,2590231,0.0,1.0
2018-12-06,78.27,79.55,77.98,79.26,73.2529175224833,4964035,0.0,1.0
2018-12-04,80.6,80.98,78.96,79.12,73.123528064331,4654825,0.0,1.0
2018-12-03,82.21,82.65,80.65,81.13,74.9811909992312,3486208,0.0,1.0
2018-11-30,81.09,81.83,81.0,81.72,75.5264751443015,4717686,0.0,1.0
2018-11-29,81.28,81.78,80.62,81.09,74.9442225826163,3218513,0.0,1.0
2018-11-28,81.39,81.76,80.23,81.66,75.4710225193791,3682141,0.0,1.0
2018-11-27,79.99,81.52,79.97,81.37,75.2030014989208,3418018,0.0,1.0
2018-11-26,79.35,80.63,79.3,80.37,74.2787910835476,3217803,0.0,1.0
2018-11-23,79.06,79.33,78.69,78.92,72.9386859812564,1179722,0.0,1.0
2018-11-21,80.14,80.38,79.32,79.33,73.3176122515594,2861089,0.0,1.0
2018-11-20,80.32,80.34,78.81,79.92,73.8628963966296,4050892,0.0,1.0
2018-11-19,81.09,81.95,80.79,81.39,75.2214857072283,2957550,0.0,1.0
2018-11-16,79.74,81.29,79.44,81.22,75.0643699366148,4531648,0.0,1.0
2018-11-15,78.22,80.22,77.8,80.19,74.1124332087804,3167714,0.0,1.0
2018-11-14,79.62,79.97,78.09,78.8,72.8277807314116,3141212,0.0,1.0
2018-11-13,78.27,79.16,78.11,78.91,72.9294438771027,3250597,0.0,1.0
2018-11-12,79.03,79.44,77.89,77.9,71.9959913575757,2317088,0.0,1.0
2018-11-09,79.79,79.94,78.26,79.08,73.0865596477161,2842384,0.0,1.0
2018-11-08,78.24,80.0,78.24,79.95,73.8906227090908,3599710,0.0,1.0
2018-11-07,78.54,78.86,78.02,78.55,72.5967281275683,2184563,0.0,1.0
2018-11-06,78.2,78.51,77.71,78.1,72.1808334406503,1749134,0.0,1.0
2018-11-05,77.0,78.63,76.98,78.22,72.2917386904951,2775133,0.0,1.0
2018-11-02,76.54,76.92,75.84,76.91,71.0810230463562,2648920,0.0,1.0
2018-11-01,77.63,77.74,75.65,75.86,70.1106021102143,4054573,0.0,1.0
2018-10-31,74.01,77.38,73.28,77.04,71.2011704003547,7718520,0.0,1.0
2018-10-30,73.41,73.7,72.49,73.1,67.5597813637841,8262948,0.0,1.0
2018-10-29,73.74,74.38,72.11,72.87,67.3472129682483,4264040,0.0,1.0
2018-10-26,73.44,74.42,73.37,73.74,68.151276029623,4018488,0.0,1.0
2018-10-25,74.05,74.65,73.53,74.12,68.5024759874648,3162521,0.0,1.0
2018-10-24,74.32,74.57,73.64,73.82,68.2252128628528,3764847,0.0,1.0
2018-10-23,72.78,74.71,72.6,74.35,68.7150443830007,3028894,0.0,1.0
2018-10-22,74.5,74.66,73.73,73.81,68.2159707586991,1917774,0.0,1.0
2018-10-19,73.52,74.48,73.37,74.29,68.6595917580783,3423518,0.0,1.0
2018-10-18,73.81,74.32,73.05,73.53,67.9571918423946,2769802,0.0,1.0
2018-10-17,73.75,74.11,72.68,73.57,67.9941602590095,4180267,0.0,1.0
2018-10-16,73.17,75.07,72.95,74.93,69.2510864239171,2666192,0.0,1.0
2018-10-15,73.15,73.44,72.62,72.68,67.1716129893274,1672770,0.0,1.0
2018-10-12,73.62,73.75,72.52,73.3,67.7446234468588,2668582,0.0,1.0
2018-10-11,73.91,74.28,72.32,72.49,66.9960130104064,3567559,0.0,1.0
2018-10-10,75.98,76.2,74.08,74.13,68.5117180916185,2981037,0.0,1.0
2018-10-09,75.24,76.25,75.06,76.04,70.2769599849814,2008205,0.0,1.0
2018-10-08,75.8,75.88,74.86,75.38,69.6669811108351,2265229,0.0,1.0
2018-10-05,75.91,76.62,75.73,76.02,70.258475776674,1935340,0.0,1.0
2018-10-04,75.03,76.19,74.9,75.91,70.1568126309829,3107733,0.0,1.0
2018-10-03,75.3,75.55,74.64,74.86,69.186391694841,2407054,0.0,1.0
2018-10-02,75.22,75.23,74.46,74.86,69.186391694841,2256858,0.0,1.0
2018-10-01,75.02,75.42,74.49,75.25,69.5468337568366,3171723,0.0,1.0
2018-09-28,75.0,75.29,74.66,74.89,69.2141180073022,4184139,0.0,1.0
2018-09-27,75.25,75.56,74.97,74.99,69.3065390488395,2752272,0.0,1.0
2018-09-26,76.59,76.61,75.16,75.18,69.4821390277605,2392249,0.0,1.0
2018-09-25,77.77,77.77,76.23,76.37,70.5819494220546,2851232,0.0,1.0
2018-09-24,77.74,78.05,77.47,77.63,71.7464545454249,1794520,0.0,1.0
2018-09-21,77.67,78.19,77.59,77.82,71.9220545243458,4292300,0.0,1.0
2018-09-20,77.96,78.05,77.46,77.68,71.7926650661936,2428443,0.0,1.0
2018-09-19,78.34,78.34,77.46,77.58,71.7002440246562,2253396,0.0,1.0
2018-09-18,77.54,78.42,77.48,78.18,72.2547702738802,2207991,0.0,1.0
2018-09-17,78.0,78.06,77.36,77.52,71.6447913997338,1541421,0.0,1.0
2018-09-14,77.55,78.05,77.52,77.97,72.0606860866518,1370003,0.0,1.0
2018-09-13,76.61,77.42,76.32,77.36,71.4969177332741,1981802,0.0,1.0
2018-09-12,77.83,77.83,76.24,76.33,70.5449810054397,2845292,0.24,1.0
2018-09-11,77.93,78.48,77.72,78.11,71.9638039223573,1732184,0.0,1.0
2018-09-10,78.17,78.47,77.79,78.0,71.8624594282917,1957251,0.0,1.0
2018-09-07,77.49,77.99,77.18,77.84,71.7150492551055,2161852,0.0,1.0
2018-09-06,76.7,77.55,76.33,77.38,71.291245007195,2706805,0.0,1.0
2018-09-05,77.54,77.81,76.58,76.71,70.6739649069776,3740112,0.0,1.0
2018-09-04,76.31,77.36,76.09,77.34,71.2543924638985,2968632,0.0,1.0
2018-08-31,75.53,76.31,75.41,76.23,70.2317343874189,1980245,0.0,1.0
2018-08-30,75.45,75.97,75.39,75.75,69.7895038678602,2615517,0.0,1.0
2018-08-29,74.61,75.72,74.61,75.65,69.6973725096188,2229408,0.0,1.0
2018-08-28,74.26,74.91,74.12,74.65,68.7760589272048,2286078,0.0,1.0
2018-08-27,73.61,74.37,73.47,74.14,68.3061890001737,2272537,0.0,1.0
2018-08-24,73.1,73.37,72.91,73.19,67.4309410968804,3120408,0.0,1.0
2018-08-23,73.54,74.03,72.95,73.0,67.2558915162217,2536821,0.0,1.0
2018-08-22,72.79,73.55,72.52,73.4,67.6244169491873,2150417,0.0,1.0
2018-08-21,73.9,74.0,73.12,73.14,67.3848754177597,2953103,0.0,1.0
2018-08-20,74.1,74.44,73.96,74.14,68.3061890001737,1655736,0.0,1.0
2018-08-17,73.3,74.12,73.0,74.05,68.2232707777564,2785064,0.0,1.0
2018-08-16,73.43,73.79,73.19,73.28,67.5138593192977,1970156,0.0,1.0
2018-08-15,73.33,73.71,72.91,73.13,67.3756622819355,1409350,0.0,1.0
2018-08-14,73.18,73.66,72.96,73.5,67.7165483074287,1555098,0.0,1.0
2018-08-13,73.33,74.0,72.95,72.97,67.2282521087493,2269342,0.0,1.0
2018-08-10,72.96,73.52,72.48,73.27,67.5046461834735,1940648,0.0,1.0
2018-08-09,73.21,73.38,73.03,73.23,67.467793640177,1335311,0.0,1.0
2018-08-08,73.74,74.01,73.19,73.22,67.4585805043528,1502755,0.0,1.0
2018-08-07,72.8,73.89,72.66,73.72,67.9192372955598,1504106,0.0,1.0
2018-08-06,72.76,72.89,72.4,72.58,66.8689398116078,2445054,0.0,1.0
2018-08-03,72.94,72.94,72.36,72.81,67.0808419355631,2829199,0.0,1.0
2018-08-02,72.71,73.65,72.06,72.89,67.1545470221562,4277669,0.0,1.0
2018-08-01,74.05,75.01,73.53,73.67,67.8731716164391,1954928,0.0,1.0
2018-07-31,74.77,74.96,73.2,73.91,68.0942868762185,3340789,0.0,1.0
2018-07-30,76.2,76.51,74.16,74.29,68.4443860375358,2238976,0.0,1.0
2018-07-27,76.77,77.19,76.16,76.3,70.2962263381879,1722559,0.0,1.0
2018-07-26,76.83,77.22,76.55,77.05,70.9872115249984,2155679,0.0,1.0
2018-07-25,76.24,76.85,75.92,76.79,70.7476699935708,2213675,0.0,1.0
2018-07-24,76.69,76.93,76.24,76.44,70.4252102397259,3911307,0.0,1.0
2018-07-23,75.75,76.61,75.65,76.59,70.563407277088,2191921,0.0,1.0
2018-07-20,75.44,75.88,75.1,75.81,69.8447826828051,1856439,0.0,1.0
2018-07-19,76.66,76.97,75.69,75.76,69.7987170036844,1595552,0.0,1.0
2018-07-18,75.68,76.87,75.34,76.77,70.7292437219225,1647328,0.0,1.0
2018-07-17,74.98,75.79,74.82,75.61,69.6605199663223,1452174,0.0,1.0
2018-07-16,74.88,75.36,74.71,75.19,69.2735682617084,1186027,0.0,1.0
2018-07-13,74.81,74.81,73.8,74.7,68.8221246063255,1242570,0.0,1.0
2018-07-12,75.22,75.38,74.29,74.76,68.8774034212704,1588512,0.0,1.0
2018-07-11,73.94,74.96,73.94,74.64,68.7668457913807,1339831,0.0,1.0
2018-07-10,74.58,74.92,74.06,74.44,68.5825830748979,1821910,0.0,1.0
2018-07-09,73.38,74.76,73.34,74.58,68.7115669764358,1900103,0.0,1.0
2018-07-06,72.75,73.6,72.44,73.1,67.3480228744631,1648059,0.0,1.0
2018-07-05,72.84,73.01,72.21,72.7,66.9794974414975,1475898,0.0,1.0
2018-07-03,74.0,74.33,72.36,72.59,66.878152947432,1148878,0.0,1.0
2018-07-02,73.31,73.78,72.88,73.73,67.928450431384,2067688,0.0,1.0
2018-06-29,74.34,74.5,73.54,73.55,67.7626139865494,3021215,0.0,1.0
2018-06-28,73.47,74.15,73.4,73.84,68.0297949254495,1974040,0.0,1.0
2018-06-27,74.5,74.95,73.53,73.53,67.7441877149011,2760198,0.0,1.0
2018-06-26,74.36,75.27,74.3,74.57,68.7023538406117,1954091,0.0,1.0
2018-06-25,74.63,74.78,73.57,74.3,68.4535991733599,1830057,0.0,1.0
2018-06-22,75.41,75.63,74.75,74.8,68.9142559645669,2092927,0.0,1.0
2018-06-21,74.8,75.06,73.76,74.93,69.0340267302807,1613236,0.0,1.0
2018-06-20,74.66,75.29,74.55,74.61,68.7392063839083,1775065,0.0,1.0
2018-06-19,73.73,74.78,73.58,74.27,68.4259597658875,1757915,0.0,1.0
2018-06-18,73.9,74.44,73.63,74.41,68.5549436674255,1650953,0.0,1.0
2018-06-15,74.36,74.43,73.56,74.36,68.5088779883048,4074586,0.0,1.0
2018-06-14,75.1,75.25,74.26,74.52,68.656288161491,1906644,0.0,1.0
2018-06-13,75.59,75.64,74.82,74.87,68.9787479153359,1841941,0.24,1.0
2018-06-12,75.91,76.09,74.81,75.44,69.2818099152302,2954694,0.0,1.0
2018-06-11,75.74,75.88,74.99,75.33,69.1807892485988,1995948,0.0,1.0
2018-06-08,75.68,75.88,75.21,75.66,69.4838512484931,2642236,0.0,1.0
2018-06-07,76.23,76.69,75.1,75.49,69.3277284000627,3451655,0.0,1.0
2018-06-06,74.42,76.07,74.21,75.98,69.7777295514209,3663033,0.0,1.0
2018-06-05,72.38,74.08,72.33,73.78,67.7573162187922,3133108,0.0,1.0
2018-06-04,72.37,72.64,72.02,72.51,66.5909867040475,1572116,0.0,1.0
2018-06-01,71.62,72.28,71.6,72.11,66.2236388253877,2408270,0.0,1.0
2018-05-31,71.5,71.94,70.87,70.89,65.1032277954755,3568046,0.0,1.0
2018-05-30,70.48,72.04,70.4,71.66,65.8103724618955,3044624,0.0,1.0
2018-05-29,70.31,70.48,69.33,69.82,64.1205722200606,2682097,0.0,1.0
2018-05-25,71.08,71.14,70.55,70.86,65.075676704576,1802722,0.0,1.0
2018-05-24,71.23,71.46,70.6,71.27,65.4522082802022,1567664,0.0,1.0
2018-05-23,71.35,71.61,70.46,71.27,65.4522082802022,2185771,0.0,1.0
2018-05-22,72.17,72.34,71.47,71.75,65.893025734594,1447362,0.0,1.0
2018-05-21,71.98,72.55,71.9,72.36,66.4532312495501,1777075,0.0,1.0
2018-05-18,72.25,72.52,71.46,71.55,65.7093517952641,1659961,0.0,1.0
2018-05-17,72.4,72.68,71.98,72.4,66.4899660374161,1754206,0.0,1.0
2018-05-16,71.9,72.56,71.44,72.27,66.3705779768516,2862323,0.0,1.0
2018-05-15,71.51,71.97,71.32,71.9,66.0307811890914,2277020,0.0,1.0
2018-05-14,71.5,72.01,71.24,71.72,65.8654746436945,2235205,0.0,1.0
2018-05-11,71.2,71.71,70.85,71.42,65.5899637346997,3478552,0.0,1.0
2018-05-10,71.81,71.98,71.13,71.38,65.5532289468337,1910505,0.0,1.0
2018-05-09,70.36,72.29,70.32,71.87,66.0032300981919,2670337,0.0,1.0
2018-05-08,70.44,70.63,69.57,70.07,64.350164644223,2595772,0.0,1.0
2018-05-07,70.26,71.05,70.18,70.57,64.8093494925477,3080160,0.0,1.0
2018-05-04,69.36,70.59,69.08,70.25,64.5154711896199,3401968,0.0,1.0
2018-05-03,72.0,72.0,67.7,70.14,64.4144505229884,7256646,0.0,1.0
2018-05-02,72.33,73.05,72.13,72.38,66.4715986434831,3037693,0.0,1.0
2018-05-01,72.24,72.43,71.66,72.34,66.4348638556171,2174664,0.0,1.0
2018-04-30,72.9,73.77,72.45,72.46,66.545068219215,1722710,0.0,1.0
2018-04-27,73.04,73.18,72.35,72.72,66.7838443403439,1903569,0.0,1.0
2018-04-26,73.35,73.7,72.42,72.96,67.0042530675397,2640262,0.0,1.0
2018-04-25,72.95,73.31,72.44,73.21,67.2338454917021,1643598,0.0,1.0
2018-04-24,74.18,74.38,72.56,73.03,67.0685389463052,2160167,0.0,1.0
2018-04-23,74.36,74.44,73.47,73.92,67.8858879763231,1491412,0.0,1.0
2018-04-20,74.95,74.96,73.93,74.37,68.2991543398154,2475632,0.0,1.0
2018-04-19,74.43,75.08,74.36,74.62,68.5287467639777,2668555,0.0,1.0
2018-04-18,73.76,74.39,73.66,74.32,68.2532358549829,2108203,0.0,1.0
2018-04-17,73.55,74.07,73.43,73.43,67.4358868249649,2616775,0.0,1.0
2018-04-16,73.06,73.6,72.97,73.18,67.2062944008026,2739817,0.0,1.0
2018-04-13,73.09,73.17,72.12,72.54,66.618537794947,2095329,0.0,1.0
2018-04-12,71.72,72.93,71.56,72.46,66.545068219215,2591038,0.0,1.0
2018-04-11,71.82,72.25,71.12,71.39,65.5624126438002,1722895,0.0,1.0
2018-04-10,72.27,72.77,71.86,72.47,66.5542519161815,2507839,0.0,1.0
2018-04-09,71.19,72.07,70.78,70.89,65.1032277954755,1928913,0.0,1.0
2018-04-06,71.96,72.11,70.09,70.62,64.8552679773802,1833224,0.0,1.0
2018-04-05,72.72,73.24,72.48,72.53,66.6093540979805,2235202,0.0,1.0
2018-04-04,71.52,72.62,71.49,72.39,66.4807823404496,2290170,0.0,1.0
2018-04-03,71.52,72.72,71.17,72.65,66.7195584615784,3126156,0.0,1.0
2018-04-02,72.49,72.85,69.8,71.1,65.2960854317718,2960831,0.0,1.0
2018-03-29,71.72,72.89,71.08,72.52,66.600170401014,3491138,0.0,1.0
2018-03-28,71.65,72.46,70.76,71.45,65.6175148255991,2116979,0.0,1.0
2018-03-27,73.0,73.57,71.3,71.8,65.9389442194264,3082451,0.0,1.0
2018-03-26,71.18,73.15,70.94,73.0,67.0409878554057,2880854,0.0,1.0
2018-03-23,71.93,71.99,70.29,70.32,64.5797570683853,2414647,0.0,1.0
2018-03-22,73.27,73.75,71.67,71.73,65.874658340661,2612833,0.0,1.0
2018-03-21,74.63,74.71,73.53,74.02,67.9777249459881,2104088,0.0,1.0
2018-03-20,74.18,74.73,73.98,74.41,68.3358891276813,2934680,0.0,1.0
2018-03-19,74.36,74.85,73.69,74.06,68.0144597338541,3346108,0.0,1.0
2018-03-16,74.32,74.9,73.87,74.53,68.4460934912793,6090718,0.0,1.0
2018-03-15,74.46,74.57,73.85,74.26,68.1981336731839,3026619,0.0,1.0
2018-03-14,75.12,75.27,74.01,74.31,68.2440521580164,2805638,0.24,1.0
2018-03-13,75.96,76.28,74.81,75.06,68.7109128770049,2982143,0.0,1.0
2018-03-12,76.02,76.3,75.43,75.67,69.269314913442,2228409,0.0,1.0
2018-03-09,74.59,75.81,74.5,75.73,69.3242397039112,1767219,0.0,1.0
2018-03-08,73.6,74.48,73.08,74.3,68.0151988643946,2751963,0.0,1.0
2018-03-07,72.62,73.46,72.2,73.24,67.0448608994382,1615013,0.0,1.0
2018-03-06,72.87,73.35,72.12,73.34,67.136402216887,2789419,0.0,1.0
2018-03-05,71.83,72.99,71.32,72.68,66.5322295217255,4089711,0.0,1.0
2018-03-02,71.72,72.64,71.34,72.54,66.4040716772973,2632204,0.0,1.0
2018-03-01,73.04,73.51,71.63,72.06,65.9646733535434,2035637,0.0,1.0
2018-02-28,73.69,74.34,73.05,73.08,66.8983947915203,2078544,0.0,1.0
2018-02-27,73.5,74.48,73.38,73.43,67.2187894025908,2518851,0.0,1.0
2018-02-26,72.71,73.57,72.32,73.54,67.3194848517844,1717054,0.0,1.0
2018-02-23,71.89,72.64,71.84,72.48,66.349146886828,1878933,0.0,1.0
2018-02-22,73.08,73.5,71.19,71.55,65.497812634555,2585642,0.0,1.0
2018-02-21,72.82,74.15,72.61,72.86,66.6970038931331,2636329,0.0,1.0
2018-02-20,72.25,74.5,72.16,72.86,66.6970038931331,4172342,0.0,1.0
2018-02-16,72.15,72.36,71.13,71.73,65.6625870059627,3374066,0.0,1.0
2018-02-15,71.63,72.56,71.11,72.55,66.4132258090421,3223868,0.0,1.0
2018-02-14,68.83,71.17,68.73,71.07,65.0584143108012,3167474,0.0,1.0
2018-02-13,68.25,69.19,68.04,69.12,63.2733586205512,2523903,0.0,1.0
2018-02-12,68.82,69.59,68.17,68.6,62.7973437698179,4146820,0.0,1.0
2018-02-09,67.61,69.0,66.92,68.45,62.6600317936448,5324528,0.0,1.0
2018-02-08,70.75,70.86,66.97,67.0,61.3326826906385,5785295,0.0,1.0
2018-02-07,70.23,72.56,70.23,70.72,64.7380196997307,4418217,0.0,1.0
2018-02-06,70.17,72.4,68.8,72.27,66.1569101201857,5831243,0.0,1.0
2018-02-05,73.53,74.47,71.27,71.5,65.4520419758306,4034855,0.0,1.0
2018-02-02,74.6,75.29,73.84,73.98,67.7222666485587,2527299,0.0,1.0
2018-02-01,74.01,74.82,73.44,74.8,68.4729054516382,2512155,0.0,1.0
2018-01-31,73.55,74.59,73.37,73.84,67.5941088041305,3398380,0.0,1.0
2018-01-30,74.27,74.72,73.55,73.55,67.3286389835293,2771579,0.0,1.0
2018-01-29,75.49,75.9,74.46,74.51,68.2074356310369,1802218,0.0,1.0
2018-01-26,75.05,75.57,74.8,75.57,69.1777735959933,1173848,0.0,1.0
2018-01-25,76.12,76.12,74.74,74.94,68.6010632960664,2091902,0.0,1.0
