,GS_Open,GS_High,GS_Low,GS_Close,GS_Adj Close,GS_Volume,GS_Dividend Amount,GS_Split Coefficient
2012-05-01,114.84,116.48,114.15,115.33,91.4642908078738,4308600,0.0,1.0
2012-04-30,114.19,115.3,113.61,115.15,91.3215389449984,4240300,0.0,1.0
2012-04-27,114.23,114.99,113.34,114.41,90.7346701753996,4008400,0.0,1.0
2012-04-26,113.43,115.55,113.08,114.56,90.8536300611291,4587600,0.0,1.0
2012-04-25,115.11,115.11,112.72,113.98,90.3936518363085,5080600,0.0,1.0
2012-04-24,111.56,114.25,111.04,114.11,90.4967504039407,4701900,0.0,1.0
2012-04-23,110.52,111.94,110.07,111.75,88.6251148684635,7047600,0.0,1.0
2012-04-20,113.91,114.17,112.32,112.44,89.1723303428191,5369600,0.0,1.0
2012-04-19,115.1,115.48,112.47,113.6,90.0922867924604,9240300,0.0,1.0
2012-04-18,114.76,116.79,114.23,115.33,91.4642908078738,6637400,0.0,1.0
2012-04-17,119.37,119.77,116.24,116.86,92.6776816423145,12894400,0.0,1.0
2012-04-16,117.12,118.41,114.96,117.73,93.3676489795455,7137600,0.0,1.0
2012-04-13,119.99,120.09,114.89,115.09,91.2739549907066,6368200,0.0,1.0
2012-04-12,116.57,120.41,116.0,120.39,95.4772042864816,5514600,0.0,1.0
2012-04-11,116.37,117.02,115.56,115.93,91.9401303507917,4177500,0.0,1.0
2012-04-10,117.28,118.22,114.45,114.56,90.8536300611291,5770400,0.0,1.0
2012-04-09,116.06,117.99,115.67,117.02,92.8045721870926,4043300,0.0,1.0
2012-04-05,119.45,120.59,117.63,118.0,93.5817767738586,6103700,0.0,1.0
2012-04-04,120.82,121.632,119.862,119.96,95.1361859473904,5633800,0.0,1.0
2012-04-03,124.32,124.4299,121.7,122.71,97.3171171857643,5594800,0.0,1.0
2012-04-02,124.14,125.54,123.38,124.9,99.0539315174147,4084700,0.0,1.0
2012-03-30,124.69,125.47,122.925,124.37,98.6336065878372,4651400,0.0,1.0
2012-03-29,125.66,126.6,122.89,123.76,98.1498363858706,5538800,0.0,1.0
2012-03-28,126.1,127.24,124.09,126.36,100.211807738515,5187900,0.0,1.0
2012-03-27,128.59,128.72,126.2,126.33,100.188015761369,5447000,0.0,1.0
2012-03-26,127.26,128.2099,126.44,128.07,101.567950435831,4444000,0.0,1.0
2012-03-23,125.86,126.8,124.51,126.18,100.06905587564,5160600,0.0,1.0
2012-03-22,124.79,125.57,124.09,124.74,98.9270409726366,5028400,0.0,1.0
2012-03-21,126.68,127.51,124.51,125.99,99.9183733537156,4820500,0.0,1.0
2012-03-20,123.49,127.86,123.26,126.02,99.9421653308615,8247000,0.0,1.0
2012-03-19,122.93,126.0,122.2,124.3,98.5780919744968,8020700,0.0,1.0
2012-03-16,123.1,123.5,121.06,122.93,97.4915916848342,7425700,0.0,1.0
2012-03-15,121.73,123.55,120.12,123.06,97.5946902524664,7245600,0.0,1.0
2012-03-14,124.52,124.87,119.82,120.37,95.4613429683844,14837200,0.0,1.0
2012-03-13,118.4,124.85,118.4,124.54,98.768427791664,11884700,0.0,1.0
2012-03-12,117.7,117.87,116.28,116.99,92.7807802099467,4060000,0.0,1.0
2012-03-09,117.62,118.49,116.24,117.29,93.0186999814057,5000600,0.0,1.0
2012-03-08,117.73,118.68,116.08,117.17,92.9235320728221,4784100,0.0,1.0
2012-03-07,114.66,116.73,114.29,116.4,92.3128713260774,5595000,0.0,1.0
2012-03-06,116.12,116.24,113.11,113.67,90.1478014058009,8161100,0.0,1.0
2012-03-05,119.6,119.95,117.51,118.63,94.0814082939224,5612700,0.0,1.0
2012-03-02,121.41,122.18,119.86,119.96,95.1361859473904,7044100,0.0,1.0
2012-03-01,115.97,121.24,115.84,121.13,96.0640730560804,10485800,0.0,1.0
2012-02-29,116.51,118.13,115.14,115.14,91.3136082859498,6650700,0.0,1.0
2012-02-28,116.0,118.66,115.25,117.11,92.8759481185303,6448200,0.35,1.0
2012-02-27,114.52,116.65,113.94,116.23,91.9033837035312,4370200,0.0,1.0
2012-02-24,116.32,116.97,115.11,115.87,91.6187307040193,4877500,0.0,1.0
2012-02-23,114.62,115.8244,113.22,115.8,91.5633815096698,5609600,0.0,1.0
2012-02-22,116.22,117.14,114.29,114.36,90.424769511622,4508500,0.0,1.0
2012-02-21,116.22,117.91,115.93,116.63,92.2196648141,5320400,0.0,1.0
2012-02-17,115.46,116.65,114.83,115.91,91.6503588150762,5182300,0.0,1.0
2012-02-16,112.45,114.98,111.62,114.74,90.7252365666624,6372400,0.0,1.0
2012-02-15,113.28,115.25,112.91,113.17,89.4838332076799,6111800,0.0,1.0
2012-02-14,113.66,113.85,111.4,112.87,89.2466223747532,4870300,0.0,1.0
2012-02-13,115.86,116.07,113.98,114.53,90.5591889836138,3990000,0.0,1.0
2012-02-10,114.52,115.66,113.26,114.12,90.2350008452808,5849400,0.0,1.0
2012-02-09,117.19,117.39,115.05,115.88,91.6266377317835,4769800,0.0,1.0
2012-02-08,116.61,117.04,114.54,116.15,91.8401274814175,4958200,0.0,1.0
2012-02-07,116.77,116.9791,115.308,115.98,91.7057080094257,5727300,0.0,1.0
2012-02-06,116.39,117.6,116.3301,117.39,92.8205989241808,3421900,0.0,1.0
2012-02-03,115.61,117.57,115.4,117.53,92.9312973128798,7454500,0.0,1.0
2012-02-02,114.34,115.41,112.7078,113.39,89.6577878184927,6624200,0.0,1.0
2012-02-01,112.61,116.65,111.61,113.45,89.705229985078,11333000,0.0,1.0
2012-01-31,110.6899,112.5,109.16,111.47,88.1396384877624,8028400,0.0,1.0
2012-01-30,110.37,110.42,108.77,109.73,86.7638156567881,6356900,0.0,1.0
2012-01-27,107.77,112.2,107.62,111.77,88.376849320689,8403600,0.0,1.0
2012-01-26,108.61,110.3,108.03,108.56,85.8386934083743,6909600,0.0,1.0
2012-01-25,106.23,108.95,105.93,108.27,85.609389603212,7927600,0.0,1.0
2012-01-24,106.79,109.1,106.25,108.87,86.0838112690652,4543900,0.0,1.0
2012-01-23,108.49,110.9,107.52,108.19,85.5461333810982,7091800,0.0,1.0
2012-01-20,107.32,109.43,106.6,108.74,85.9810199081303,8439700,0.0,1.0
2012-01-19,106.25,108.3,104.88,107.68,85.142874965123,11480900,0.0,1.0
2012-01-18,99.0,105.83,97.8,104.31,82.4782066085808,17960300,0.0,1.0
2012-01-17,98.62,101.84,96.95,97.68,77.2358472009028,8041500,0.0,1.0
2012-01-13,98.0,99.43,97.0,98.96,78.247946754723,7615800,0.0,1.0
2012-01-12,100.56,101.4541,98.26,101.21,80.0270280016725,6858700,0.0,1.0
2012-01-11,97.94,100.62,97.5,99.76,78.8805089758606,7223000,0.0,1.0
2012-01-10,97.36,99.48,97.04,98.33,77.7498040055771,7682700,0.0,1.0
2012-01-09,93.49,95.11,92.961,94.69,74.8716458994009,5018200,0.0,1.0
2012-01-06,93.8,93.96,92.42,93.42,73.867453373345,5940900,0.0,1.0
2012-01-05,93.95,95.8,92.5,94.58,74.7846685939945,8131300,0.0,1.0
2012-01-04,94.73,95.13,93.68,94.74,74.911181038222,7406200,0.0,1.0
2012-01-03,92.97,96.43,92.83,95.36,75.4014167596037,8645200,0.0,1.0
2011-12-30,90.53,91.14,90.14,90.43,71.5032520718431,4182800,0.0,1.0
2011-12-29,90.59,91.4299,90.25,91.01,71.9618596821679,4290500,0.0,1.0
2011-12-28,91.66,92.44,90.044,90.12,71.2581342111523,3917400,0.0,1.0
2011-12-27,93.5,93.84,91.83,91.9,72.6655851531835,3672000,0.0,1.0
2011-12-23,94.8,95.0,92.73,93.79,74.1600134006211,3919500,0.0,1.0
2011-12-22,92.12,94.95,91.79,94.42,74.658156149767,8280500,0.0,1.0
2011-12-21,91.04,92.21,89.28,92.0,72.7446554308257,6422500,0.0,1.0
2011-12-20,89.82,91.5,88.15,90.98,71.9381385988753,8610800,0.0,1.0
2011-12-19,90.62,90.92,86.9,87.7,69.344633492211,9545300,0.0,1.0
2011-12-16,92.71,93.59,89.9,90.1,71.2423201556239,10053500,0.0,1.0
2011-12-15,94.74,95.1,91.9,91.9,72.6655851531835,8163200,0.0,1.0
2011-12-14,93.78,95.71,92.45,93.25,73.7330339013532,8376300,0.0,1.0
2011-12-13,99.19,99.94,93.35,95.04,75.1483918711487,10105700,0.0,1.0
2011-12-12,99.34,99.45,97.52,98.03,77.5125931726505,6133300,0.0,1.0
2011-12-09,101.12,103.58,100.79,101.45,80.2167966680138,7014600,0.0,1.0
2011-12-08,103.68,104.69,99.38,99.92,79.0070214200881,9218200,0.0,1.0
2011-12-07,100.27,106.1,99.05,105.13,83.1265828852468,10620400,0.0,1.0
2011-12-06,99.64,102.1,99.0,101.16,79.9874928628514,6401800,0.0,1.0
2011-12-05,99.56,102.19,99.05,99.82,78.9279511424459,8527400,0.0,1.0
2011-12-02,95.53,102.42,95.53,97.25,76.8958450070413,15122900,0.0,1.0
2011-12-01,94.58,95.62,93.2,94.43,74.6660631775312,6036600,0.0,1.0
2011-11-30,92.4,96.01,91.37,95.86,75.7967681478147,10871200,0.0,1.0
2011-11-29,90.35,91.29,88.65,88.81,70.2223135740395,5877300,0.35,1.0
2011-11-28,92.72,93.75,89.37,90.78,71.4982237130025,8730600,0.0,1.0
2011-11-25,88.06,91.44,87.74,88.75,69.8993980450427,3675000,0.0,1.0
2011-11-23,88.98,89.28,87.6,87.89,69.2220630330006,6608600,0.0,1.0
2011-11-22,90.71,91.8,88.61,89.4,70.4113372983303,7087400,0.0,1.0
2011-11-21,90.18,92.29,88.9,91.3,71.9077751156326,7802900,0.0,1.0
2011-11-18,92.47,93.39,91.31,91.91,72.3882104148718,6228700,0.0,1.0
2011-11-17,95.99,96.44,91.82,92.35,72.7347539094049,8994900,0.0,1.0
2011-11-16,98.87,98.99,95.25,95.6,75.2944501758431,8889900,0.0,1.0
2011-11-15,98.3,101.02,98.06,99.75,78.5629854083719,5664100,0.0,1.0
2011-11-14,100.52,100.61,98.38,99.29,78.2006899368145,4826400,0.0,1.0
2011-11-11,100.89,102.2,100.26,101.66,80.0672992141863,4770400,0.0,1.0
2011-11-10,101.87,101.94,98.14,99.5,78.366085695569,8536500,0.0,1.0
2011-11-09,104.99,105.0,98.83,99.67,78.499977500275,10596500,0.0,1.0
2011-11-08,106.41,109.2574,106.2,108.58,85.5174832645716,6138600,0.0,1.0
2011-11-07,104.95,106.15,103.75,105.57,83.1468107224243,4696900,0.0,1.0
2011-11-04,106.33,106.57,103.81,105.04,82.7293833312821,6074600,0.0,1.0
2011-11-03,108.03,108.71,102.09,107.68,84.8086442984811,8295100,0.0,1.0
2011-11-02,106.45,107.25,104.75,106.13,83.5878660791028,5602800,0.0,1.0
2011-11-01,103.49,107.099,102.71,103.54,81.5479850544644,10225400,0.0,1.0
2011-10-31,112.79,113.89,109.48,109.55,86.281454150247,8071700,0.0,1.0
2011-10-28,114.34,118.07,114.0,115.86,91.2512029013932,8249500,0.0,1.0
2011-10-27,110.33,117.53,110.0,114.91,90.502983992742,16477900,0.0,1.0
2011-10-26,101.9,106.74,101.36,106.33,83.7453858493452,11751700,0.0,1.0
2011-10-25,103.05,103.17,100.08,100.44,79.106428615708,5150100,0.0,1.0
2011-10-24,102.65,104.73,102.58,103.98,81.8945285489976,5616600,0.0,1.0
2011-10-21,101.74,103.06,100.59,102.09,80.4059667202074,5854800,0.0,1.0
2011-10-20,101.69,102.17,98.28,100.86,79.4372201332169,7351200,0.0,1.0
2011-10-19,101.55,104.94,100.32,100.79,79.3820882136321,9959400,0.0,1.0
2011-10-18,98.19,103.7388,96.55,102.25,80.5319825364013,16777200,0.0,1.0
2011-10-17,95.51,97.8856,95.17,96.9,76.3183286824184,7227800,0.0,1.0
2011-10-14,96.79,97.84,94.65,96.73,76.1844368777124,5557400,0.0,1.0
2011-10-13,97.87,98.02,94.52,96.15,75.7276295440096,6571500,0.0,1.0
2011-10-12,98.2,101.13,96.39,99.11,78.0589221435964,8237900,0.0,1.0
2011-10-11,94.56,98.8099,94.0,96.7,76.1608089121761,7065300,0.0,1.0
2011-10-10,94.92,96.39,93.95,96.14,75.7197535554975,6123500,0.0,1.0
2011-10-07,98.07,98.07,92.2476,92.69,73.002537518817,7636900,0.0,1.0
2011-10-06,94.0,98.0,91.76,97.93,77.1295554991665,7604000,0.0,1.0
2011-10-05,93.87,95.54,90.82,94.29,74.2626956807558,8455400,0.0,1.0
2011-10-04,88.32,95.22,84.27,94.58,74.4910993476071,12000000,0.0,1.0
2011-10-03,93.74,95.72,89.88,90.08,70.9469045171543,7745200,0.0,1.0
2011-09-30,98.28,98.4,94.46,94.55,74.4674713820708,5780200,0.0,1.0
2011-09-29,98.65,99.98,97.2,99.87,78.6574972705173,5949200,0.0,1.0
2011-09-28,99.98,100.81,96.21,96.32,75.8615213487156,5676800,0.0,1.0
2011-09-27,101.2,104.08,98.78,99.55,78.4054656381295,8583800,0.0,1.0
2011-09-26,96.19,99.73,95.0,99.14,78.0825501091327,7038600,0.0,1.0
2011-09-23,92.84,96.52,92.8,95.18,74.9636586583342,17489100,0.0,1.0
2011-09-22,95.96,96.03,91.4,93.98,74.0185400368801,12381300,0.0,1.0
2011-09-21,102.81,102.83,97.72,97.86,77.0744235795817,8586100,0.0,1.0
2011-09-20,105.0,105.27,102.53,102.61,80.8155181228375,4978100,0.0,1.0
2011-09-19,105.32,105.6,103.25,104.81,82.5482355955033,5821600,0.0,1.0
2011-09-16,109.07,109.66,105.91,107.49,84.6590005167508,7999300,0.0,1.0
2011-09-15,105.17,108.19,105.1,107.97,85.0370479653325,6354500,0.0,1.0
2011-09-14,104.91,105.88,103.53,104.54,82.3355839056762,6602200,0.0,1.0
2011-09-13,103.41,105.18,101.5,104.09,81.9811644226309,7119200,0.0,1.0
2011-09-12,101.1,103.0,99.78,102.92,81.0596737667131,8769600,0.0,1.0
2011-09-09,104.38,105.82,102.22,102.25,80.5319825364013,8613700,0.0,1.0
2011-09-08,107.13,108.0,104.74,104.79,82.5324836184791,6508800,0.0,1.0
2011-09-07,106.0,108.79,105.0,108.34,85.3284595402808,6526400,0.0,1.0
2011-09-06,103.67,105.6,103.43,104.56,82.3513358827004,7749300,0.0,1.0
2011-09-02,108.58,109.24,105.8,107.06,84.3203330107298,8380900,0.0,1.0
2011-09-01,115.55,115.55,111.6,112.16,88.3370871519097,9855500,0.0,1.0
2011-08-31,115.4,117.8,114.67,116.22,91.5347384878294,6488100,0.0,1.0
2011-08-30,115.33,116.0,113.25,115.18,90.7156356825692,5298800,0.35,1.0
2011-08-29,113.65,116.54,112.33,116.07,91.1396505987692,5177900,0.0,1.0
2011-08-26,108.63,112.58,107.72,111.75,87.7475312691691,7355700,0.0,1.0
2011-08-25,114.51,118.1,108.11,109.84,86.2477748063135,11939500,0.0,1.0
2011-08-24,106.9,110.74,106.39,110.31,86.6168248259691,10169800,0.0,1.0
2011-08-23,106.02,108.8,103.16,106.86,83.9078406391357,24482500,0.0,1.0
2011-08-22,114.17,114.49,105.1,106.51,83.6330161564134,11286600,0.0,1.0
2011-08-19,111.87,115.3,111.11,111.76,87.7553833972469,6829000,0.0,1.0
2011-08-18,112.15,114.5,112.035,113.14,88.8389770719802,9284600,0.0,1.0
2011-08-17,117.36,118.75,116.55,117.25,92.066201711947,4828600,0.0,1.0
2011-08-16,117.6,119.78,115.5,116.87,91.7678208449914,7413100,0.0,1.0
2011-08-15,117.57,119.7,116.0,119.13,93.5424017905693,7257200,0.0,1.0
2011-08-12,119.82,120.88,115.29,116.47,91.4537357218803,9607900,0.0,1.0
2011-08-11,112.94,119.75,112.25,118.1,92.7336325985581,11842200,0.0,1.0
2011-08-10,119.58,119.67,110.04,110.34,86.6403812102024,18592000,0.0,1.0
2011-08-09,120.51,123.15,111.6,122.73,96.3691678985693,15913400,0.0,1.0
2011-08-08,122.08,125.44,112.11,117.66,92.3881389631359,17378000,0.0,1.0
2011-08-05,127.75,129.23,122.35,125.18,98.292939277625,11167300,0.0,1.0
2011-08-04,130.84,131.89,126.21,126.23,99.1174127257916,8193300,0.0,1.0
2011-08-03,131.35,133.27,130.71,132.08,103.710907651292,6499400,0.0,1.0
2011-08-02,132.08,134.76,131.18,131.23,103.043476764681,7594500,0.0,1.0
2011-08-01,136.92,137.34,133.75,134.15,105.336298163392,5880700,0.0,1.0
2011-07-29,134.1,136.6,133.13,134.97,105.98017266577,5340300,0.0,1.0
2011-07-28,134.97,138.13,134.65,135.84,106.663307808536,4429700,0.0,1.0
2011-07-27,136.79,137.25,134.44,134.72,105.783869463825,5250000,0.0,1.0
2011-07-26,136.61,139.25,136.02,137.6,108.045282350225,5464700,0.0,1.0
2011-07-25,134.17,137.13,133.5,136.85,107.456372744392,5856700,0.0,1.0
2011-07-22,135.03,136.47,134.44,135.49,106.388483325814,4925500,0.0,1.0
2011-07-21,133.52,135.98,133.25,135.58,106.459152478514,7671000,0.0,1.0
2011-07-20,128.0,133.8,127.5805,132.75,104.237000232503,8578300,0.0,1.0
2011-07-19,125.73,129.93,125.5,128.49,100.891993671369,15297700,0.0,1.0
2011-07-18,129.58,130.16,127.5,129.33,101.551572429903,5836500,0.0,1.0
2011-07-15,131.31,131.51,129.18,130.16,102.203299060358,5255100,0.0,1.0
2011-07-14,131.7,132.2,129.7499,129.89,101.991291602258,5357200,0.0,1.0
2011-07-13,130.74,131.77,129.7,129.92,102.014847986492,4410500,0.0,1.0
2011-07-12,131.42,132.66,130.1,130.31,102.321080981525,4330900,0.0,1.0
2011-07-11,132.75,133.43,131.07,132.02,103.663794882825,4722900,0.0,1.0
2011-07-08,133.32,134.4,133.17,134.08,105.281333266847,4141600,0.0,1.0
2011-07-07,135.09,136.2,134.72,135.01,106.011581178081,3857500,0.0,1.0
2011-07-06,133.78,134.44,132.82,133.89,105.13214283337,3029100,0.0,1.0
2011-07-05,135.9,136.05,133.0,134.5,105.611122646114,4458300,0.0,1.0
2011-07-01,133.43,136.72,133.09,136.65,107.299330182836,5103500,0.0,1.0
2011-06-30,133.05,133.8,131.5,133.09,104.503972587147,4980900,0.0,1.0
2011-06-29,129.73,133.23,129.5,132.53,104.064253414792,8170800,0.0,1.0
2011-06-28,131.34,131.34,128.3,129.26,101.496607533358,8056000,0.0,1.0
2011-06-27,130.75,131.86,129.8,130.71,102.635166104636,5831800,0.0,1.0
2011-06-24,132.81,133.45,130.82,130.91,102.792208666192,5774800,0.0,1.0
2011-06-23,133.1,133.83,131.64,132.36,103.93076723747,6706600,0.0,1.0
2011-06-22,135.59,137.78,134.43,134.52,105.62682690227,4224400,0.0,1.0
2011-06-21,135.5,137.19,134.3,135.96,106.75753334547,4213300,0.0,1.0
2011-06-20,136.42,136.73,134.3607,135.14,106.113658843092,4019900,0.0,1.0
2011-06-17,137.83,138.79,137.21,137.23,107.754753611347,6758300,0.0,1.0
2011-06-16,134.63,136.89,134.15,136.09,106.859611010481,5230700,0.0,1.0
2011-06-15,136.07,137.59,134.01,134.85,105.885947128836,5715200,0.0,1.0
2011-06-14,138.2,138.95,136.54,137.1,107.652675946336,5849900,0.0,1.0
2011-06-13,136.13,137.97,135.92,137.53,107.990317453681,5272900,0.0,1.0
2011-06-10,133.21,137.25,132.515,135.92,106.726124833158,7556800,0.0,1.0
2011-06-09,131.99,135.1,131.83,133.53,104.84946622257,4498100,0.0,1.0
2011-06-08,132.63,134.89,131.5,131.59,103.326153375481,6795100,0.0,1.0
2011-06-07,134.38,135.76,132.99,132.99,104.42545130637,6191500,0.0,1.0
2011-06-06,134.75,135.22,133.14,133.9,105.139994961447,5287800,0.0,1.0
2011-06-03,132.98,137.17,132.89,135.33,106.26284927657,5457600,0.0,1.0
2011-06-02,136.65,136.73,131.5,134.38,105.516897109181,12423400,0.0,1.0
2011-06-01,139.95,140.0,136.1,136.17,106.922428035103,6768100,0.0,1.0
2011-05-31,140.82,142.3,139.88,140.73,110.50299843857,7023200,0.0,1.0
2011-05-27,136.25,138.96,136.23,138.66,108.87760792647,5275700,0.35,1.0
2011-05-26,136.2,136.6999,135.34,136.26,106.723709488963,5332300,0.0,1.0
2011-05-25,135.67,137.59,135.51,136.24,106.708044773054,6528800,0.0,1.0
2011-05-24,136.27,136.76,135.03,136.34,106.7863683526,6605300,0.0,1.0
2011-05-23,133.64,137.19,133.64,135.84,106.394750454871,8406500,0.0,1.0
2011-05-20,138.18,139.64,134.79,134.99,105.729000028733,11284500,0.0,1.0
2011-05-19,141.23,141.3,138.4324,139.34,109.13607573897,7331500,0.0,1.0
2011-05-18,140.935,141.82,140.21,140.84,110.310929432156,4768900,0.0,1.0
2011-05-17,140.26,141.95,139.08,140.81,110.287432358292,7071400,0.0,1.0
2011-05-16,140.89,143.39,140.26,140.6,110.122952841246,6458800,0.0,1.0
2011-05-13,142.39,142.52,139.25,141.46,110.796535625339,14256700,0.0,1.0
2011-05-12,145.99,146.78,140.66,142.75,111.806909801479,20659200,0.0,1.0
2011-05-11,150.0,150.0,147.65,147.88,115.824909432173,5310500,0.0,1.0
2011-05-10,149.02,150.74,148.52,150.4,117.798663636724,4033800,0.0,1.0
2011-05-09,149.7,149.868,148.8,149.12,116.796121818539,3152400,0.0,1.0
2011-05-06,151.47,151.97,149.53,150.1,117.563692898087,5429300,0.0,1.0
2011-05-05,150.87,151.22,149.95,150.41,117.806495994679,4100200,0.0,1.0
2011-05-04,152.25,152.46,150.95,151.52,118.675887727636,3768000,0.0,1.0
2011-05-03,150.97,152.8,150.68,151.87,118.950020256046,3557400,0.0,1.0
2011-05-02,152.2,153.07,151.07,151.3,118.503575852636,4362700,0.0,1.0
2011-04-29,150.28,151.87,149.6418,151.01,118.276437471953,6075500,0.0,1.0
2011-04-28,152.55,152.6,150.2,150.6,117.955310795816,5906700,0.0,1.0
2011-04-27,153.6,153.85,152.0,152.86,119.725423693548,4207000,0.0,1.0
2011-04-26,151.89,153.95,151.78,153.27,120.046550369686,4400000,0.0,1.0
2011-04-25,152.58,152.59,151.18,152.19,119.200655710592,3711600,0.0,1.0
2011-04-21,153.09,154.33,152.7,153.51,120.234526960595,3977500,0.0,1.0
2011-04-20,153.17,154.15,151.5,152.7,119.600105966275,7181300,0.0,1.0
2011-04-19,156.09,156.1,149.55,151.86,118.942187898091,13463800,0.0,1.0
2011-04-18,154.05,154.88,151.52,153.78,120.446000625369,5992900,0.0,1.0
2011-04-15,156.18,156.95,154.63,155.13,121.503368949236,5608300,0.0,1.0
2011-04-14,157.51,157.6,155.25,155.79,122.020304574237,7982300,0.0,1.0
2011-04-13,162.5,163.98,159.83,160.17,125.450877358339,5145000,0.0,1.0
2011-04-12,160.25,161.44,159.4475,160.42,125.646686307203,3328100,0.0,1.0
2011-04-11,160.54,162.91,160.54,161.47,126.469083892433,3126900,0.0,1.0
2011-04-08,163.49,163.62,160.82,160.96,126.06963363675,3280800,0.0,1.0
2011-04-07,161.99,164.4,161.57,162.4,127.197493182208,4589200,0.0,1.0
2011-04-06,159.89,161.99,158.855,161.89,126.798042926525,4198700,0.0,1.0
2011-04-05,158.46,159.15,157.62,158.91,124.464000256063,3173700,0.0,1.0
2011-04-04,160.76,160.88,158.6,158.9,124.456167898108,2816800,0.0,1.0
2011-04-01,159.77,162.0,159.66,160.23,125.497871506066,3787900,0.0,1.0
2011-03-31,157.38,160.07,157.32,158.6,124.221197159471,3317700,0.0,1.0
2011-03-30,159.03,160.43,157.47,159.07,124.589317983336,2967200,0.0,1.0
2011-03-29,156.6,158.7,155.5313,158.47,124.119376506062,3769400,0.0,1.0
2011-03-28,158.2,159.29,156.41,156.47,122.552904915148,3686800,0.0,1.0
2011-03-25,160.51,160.51,157.7,157.97,123.727758608333,4020700,0.0,1.0
2011-03-24,160.35,160.5,158.831,159.91,125.24723605152,2734400,0.0,1.0
2011-03-23,160.02,160.23,158.24,159.53,124.949606449246,3603300,0.0,1.0
2011-03-22,160.64,162.21,160.12,160.79,125.936483551522,3538900,0.0,1.0
2011-03-21,161.62,162.15,159.9,160.21,125.482206790157,4663300,0.0,1.0
2011-03-18,156.6,160.25,155.24,159.96,125.286397841293,10170600,0.0,1.0
2011-03-17,155.93,156.35,153.95,155.75,121.988975142419,5293900,0.0,1.0
2011-03-16,157.23,157.24,153.26,154.38,120.915942102643,7223400,0.0,1.0
2011-03-15,156.06,158.05,154.85,157.25,123.163828835604,5243600,0.0,1.0
2011-03-14,159.94,160.5,158.02,158.43,124.088047074244,4376100,0.0,1.0
2011-03-11,159.85,161.55,159.84,160.68,125.850327614022,2883900,0.0,1.0
2011-03-10,160.8,161.0,159.99,160.27,125.529200937884,4563400,0.0,1.0
2011-03-09,161.85,163.72,161.58,162.35,127.158331392435,4125200,0.0,1.0
2011-03-08,159.43,161.78,159.04,161.3,126.335933807205,4845900,0.0,1.0
2011-03-07,161.41,161.84,158.5,159.15,124.651976846973,7004100,0.0,1.0
2011-03-04,162.88,163.0,160.36,161.0,126.100963068568,7810800,0.0,1.0
2011-03-03,162.71,165.1799,162.69,164.49,128.834455994713,4581200,0.0,1.0
2011-03-02,161.58,163.33,161.11,161.69,126.641395767433,4658400,0.0,1.0
2011-03-01,163.55,164.49,161.3,161.31,126.34376616516,7015500,0.0,1.0
2011-02-28,165.53,166.25,163.1101,163.78,128.278358579938,4235200,0.35,1.0
2011-02-25,164.05,165.88,163.52,165.12,129.052108503743,4636200,0.0,1.0
2011-02-24,162.2,163.9,161.318,163.44,127.739078330013,4619300,0.0,1.0
2011-02-23,162.63,164.8,161.77,163.09,127.465530377153,4560400,0.0,1.0
2011-02-22,165.67,165.76,162.35,162.94,127.348295540213,5448200,0.0,1.0
2011-02-18,167.04,168.3,166.85,168.04,131.334279996179,3728100,0.0,1.0
2011-02-17,168.54,168.69,167.0,167.16,130.64650228613,4448100,0.0,1.0
2011-02-16,168.56,169.9,168.0,168.81,131.936085492472,4606300,0.0,1.0
2011-02-15,167.32,168.44,166.82,167.91,131.232676470831,4025900,0.0,1.0
2011-02-14,166.15,167.8,165.51,167.52,130.927865894786,3547200,0.0,1.0
2011-02-11,165.11,167.69,164.81,166.66,130.255719496329,4257100,0.0,1.0
2011-02-10,165.15,166.65,164.68,165.34,129.224052931256,4265800,0.0,1.0
2011-02-09,168.23,168.23,164.66,166.01,129.747701869588,5663900,0.0,1.0
2011-02-08,167.02,168.72,166.26,168.55,131.732878441775,4718700,0.0,1.0
2011-02-07,164.79,168.1,164.6,167.13,130.623055318742,5036700,0.0,1.0
2011-02-04,164.88,164.98,162.76,164.83,128.825454485659,3354500,0.0,1.0
2011-02-03,164.99,164.99,161.84,164.64,128.676957025535,4710400,0.0,1.0
2011-02-02,165.15,166.64,164.2,165.05,128.997398913171,2986200,0.0,1.0
2011-02-01,163.86,166.25,163.61,165.33,129.21623727546,4138400,0.0,1.0
2011-01-31,161.38,163.72,161.23,163.62,127.879760134342,3792800,0.0,1.0
2011-01-28,164.16,165.09,161.42,161.77,126.433863812079,4570000,0.0,1.0
2011-01-27,161.13,164.25,161.11,164.03,128.200202021978,6036000,0.0,1.0
2011-01-26,161.7,162.84,161.04,161.31,126.074343645463,6738000,0.0,1.0
2011-01-25,163.05,164.79,160.12,161.98,126.597992583796,11259800,0.0,1.0
2011-01-24,165.99,167.0682,165.75,166.3,129.974355887673,4624300,0.0,1.0
2011-01-21,165.88,169.2,165.12,166.2,129.896199329713,5876500,0.0,1.0
2011-01-20,166.55,167.06,164.01,165.69,129.497600884116,8914900,0.0,1.0
2011-01-19,169.46,171.49,165.86,166.49,130.122853347797,13372700,0.0,1.0
2011-01-18,174.75,175.34,173.05,174.68,136.52387544473,4981200,0.0,1.0
2011-01-14,171.19,175.0,171.19,175.0,136.773976430203,5885100,0.0,1.0
2011-01-13,172.04,172.5999,171.0,171.57,134.093206492171,3183800,0.0,1.0
