,GWW_Open,GWW_High,GWW_Low,GWW_Close,GWW_Adj Close,GWW_Volume,GWW_Dividend Amount,GWW_Split Coefficient
2017-11-28,203.3,212.12,202.24,211.57,191.458383444397,1036204,0.0,1.0
2017-11-27,200.68,203.51,200.33,203.1,183.793532530875,547021,0.0,1.0
2017-11-24,201.93,202.0,198.25,200.15,181.123956356743,219031,0.0,1.0
2017-11-22,200.43,204.7599,200.16,200.4,181.350191625737,378608,0.0,1.0
2017-11-21,200.0,201.95,198.07,199.63,180.653386997235,795014,0.0,1.0
2017-11-20,197.72,199.77,196.94,199.62,180.644337586476,650405,0.0,1.0
2017-11-17,198.205,200.72,196.78,197.82,179.015443649717,588548,0.0,1.0
2017-11-16,195.92,200.61,195.73,198.5,179.630803581382,563020,0.0,1.0
2017-11-15,194.63,198.24,193.5,195.73,177.124116800926,878786,0.0,1.0
2017-11-14,194.5,196.32,191.39,195.58,176.98837563953,1028901,0.0,1.0
2017-11-13,203.2,203.2,194.21,195.79,177.178413265485,1295429,0.0,1.0
2017-11-10,204.01,214.5,202.36,203.48,184.137410139746,2439493,1.28,1.0
2017-11-09,205.84,209.02,200.08,206.07,185.315472296823,1760025,0.0,1.0
2017-11-08,205.16,210.31,203.8,208.13,187.167997520928,1068467,0.0,1.0
2017-11-07,204.0,206.0,201.41,205.18,184.515109457282,823099,0.0,1.0
2017-11-06,199.32,204.765,199.29,203.58,183.076254914287,842128,0.0,1.0
2017-11-03,199.03,201.32,198.01,200.01,179.86581071523,722232,0.0,1.0
2017-11-02,196.23,199.23,193.07,199.03,178.984512307646,977865,0.0,1.0
2017-11-01,199.75,200.75,194.29,195.58,175.881982199314,926684,0.0,1.0
2017-10-31,200.54,202.53,197.51,197.7,177.788464468782,766101,0.0,1.0
2017-10-30,200.04,203.56,199.32,199.39,179.30825457982,1019904,0.0,1.0
2017-10-27,200.35,201.31,197.77,199.76,179.640989692887,999411,0.0,1.0
2017-10-26,197.88,205.17,195.07,201.18,180.917973099795,1481104,0.0,1.0
2017-10-25,197.07,197.5,192.64,197.48,177.59062196912,1859940,0.0,1.0
2017-10-24,210.5,211.73,198.04,198.35,178.372999126873,1994510,0.0,1.0
2017-10-23,207.43,210.8,206.89,209.5,188.400016723367,886228,0.0,1.0
2017-10-20,205.59,210.17,204.76,207.81,186.880226612329,873650,0.0,1.0
2017-10-19,207.43,207.89,202.84,204.65,184.038488889915,1770142,0.0,1.0
2017-10-18,209.11,213.75,206.18,208.81,187.779510701701,3056307,0.0,1.0
2017-10-17,188.25,207.795,186.43,205.42,184.730937638731,6056351,0.0,1.0
2017-10-16,181.31,182.945,179.65,182.36,163.99344653782,1568416,0.0,1.0
2017-10-13,178.03,181.93,177.71,181.05,162.815384380743,1259347,0.0,1.0
2017-10-12,172.4,177.68,172.4,177.55,159.667890067942,807065,0.0,1.0
2017-10-11,169.77,172.92,166.46,172.5,155.126505416615,1421116,0.0,1.0
2017-10-10,177.99,179.44,173.36,173.91,156.394495982629,1039535,0.0,1.0
2017-10-09,180.32,181.8,177.04,177.6,159.712854272411,683560,0.0,1.0
2017-10-06,181.5,182.83,179.52,180.07,161.934085973159,558257,0.0,1.0
2017-10-05,181.0,182.94,180.01,182.25,163.894525287989,508635,0.0,1.0
2017-10-04,182.23,182.86,179.49,180.9,162.680491767337,849388,0.0,1.0
2017-10-03,182.0,182.64,180.58,182.36,163.99344653782,519797,0.0,1.0
2017-10-02,179.75,182.97,179.0,182.22,163.867546765308,675343,0.0,1.0
2017-09-29,179.8,181.99,179.46,179.75,161.64631506456,562862,0.0,1.0
2017-09-28,179.93,182.17,178.62,180.08,161.943078814053,601814,0.0,1.0
2017-09-27,181.38,183.07,177.25,180.86,162.644520403762,1187444,0.0,1.0
2017-09-26,179.15,181.64,177.27,180.99,162.761427335381,800475,0.0,1.0
2017-09-25,176.89,179.09,175.63,178.79,160.783002338763,747956,0.0,1.0
2017-09-22,175.89,177.55,175.21,176.61,158.822563023933,573935,0.0,1.0
2017-09-21,175.17,176.7,174.76,175.59,157.905293252774,436274,0.0,1.0
2017-09-20,170.36,176.66,170.36,175.18,157.536586776131,1065020,0.0,1.0
2017-09-19,170.96,171.145,168.02,170.63,153.44484416949,753039,0.0,1.0
2017-09-18,169.11,172.25,168.28,171.02,153.795564964345,1086582,0.0,1.0
2017-09-15,169.14,169.54,167.66,168.95,151.934046899346,923867,0.0,1.0
2017-09-14,168.11,170.47,168.04,169.29,152.239803489732,770299,0.0,1.0
2017-09-13,166.14,168.77,166.14,168.51,151.538361900022,1040617,0.0,1.0
2017-09-12,165.36,167.14,163.86,166.29,149.541951221617,521287,0.0,1.0
2017-09-11,165.7,167.65,164.37,164.59,148.013168269685,628927,0.0,1.0
2017-09-08,162.42,165.81,162.11,164.97,148.354896223646,756650,0.0,1.0
2017-09-07,163.69,163.69,159.24,162.58,146.205607250048,849001,0.0,1.0
2017-09-06,162.7,165.115,162.37,163.94,147.428633611594,1095547,0.0,1.0
2017-09-05,163.81,165.1,161.28,161.36,145.108480661015,702624,0.0,1.0
2017-09-01,162.56,165.76,162.26,163.79,147.293740998188,664469,0.0,1.0
2017-08-31,160.88,163.25,159.51,162.57,146.196614409154,776323,0.0,1.0
2017-08-30,157.1,160.15,155.6,159.64,143.561712027295,715559,0.0,1.0
2017-08-29,157.2,159.16,155.1,157.16,141.331487485654,889480,0.0,1.0
2017-08-28,159.6,160.1899,155.0,156.25,140.513138964325,931755,0.0,1.0
2017-08-25,159.24,160.3,158.19,159.79,143.696604640701,657694,0.0,1.0
2017-08-24,161.88,162.635,158.12,158.33,142.383649870219,714356,0.0,1.0
2017-08-23,163.38,164.1677,161.38,161.54,145.270351797102,607487,0.0,1.0
2017-08-22,158.97,165.14,158.85,164.42,147.860289974492,1092176,0.0,1.0
2017-08-21,161.0,161.365,158.35,158.41,142.455592597368,863604,0.0,1.0
2017-08-18,164.04,164.705,161.25,161.39,145.135459183696,986123,0.0,1.0
2017-08-17,164.8,166.76,164.375,164.6,148.022161110579,854298,0.0,1.0
2017-08-16,165.05,165.96,164.14,165.08,148.453817473477,647017,0.0,1.0
2017-08-15,166.69,167.09,165.06,165.08,148.453817473477,770759,0.0,1.0
2017-08-14,165.08,167.34,164.64,166.99,150.171450084177,734299,0.0,1.0
2017-08-11,164.11,165.176,163.37,163.82,147.320719520869,485475,0.0,1.0
2017-08-10,164.39,165.22,163.0,163.52,147.050934294058,669855,1.28,1.0
2017-08-09,165.08,166.31,163.34,166.1,148.210923460212,611276,0.0,1.0
2017-08-08,168.35,168.68,164.17,164.59,146.863551428756,645560,0.0,1.0
2017-08-07,170.45,170.58,167.22,167.39,149.361989632781,648620,0.0,1.0
2017-08-04,169.18,172.49,168.95,170.35,152.003195734179,693046,0.0,1.0
2017-08-03,169.95,170.97,168.78,169.47,151.217972298628,630057,0.0,1.0
2017-08-02,168.84,170.67,167.96,170.02,151.708736945847,970741,0.0,1.0
2017-08-01,167.47,169.72,166.36,169.72,151.441047138273,1066299,0.0,1.0
2017-07-31,165.79,166.945,164.86,166.74,148.781995049704,1472743,0.0,1.0
2017-07-28,167.0,167.8,164.14,165.23,147.434623018247,718595,0.0,1.0
2017-07-27,165.4,167.66,164.55,167.47,149.433373581467,895736,0.0,1.0
2017-07-26,169.06,169.7,165.92,166.18,148.282307408899,982299,0.0,1.0
2017-07-25,168.0,171.02,166.79,169.06,150.85212956161,974798,0.0,1.0
2017-07-24,164.92,168.24,164.765,166.88,148.906916959905,966526,0.0,1.0
2017-07-21,165.04,165.83,163.35,164.94,147.175856204259,1331724,0.0,1.0
2017-07-20,163.35,168.67,162.67,165.96,148.086001550011,1874712,0.0,1.0
2017-07-19,180.06,180.4,160.29,162.19,144.722032968163,3862700,0.0,1.0
2017-07-18,171.73,175.03,171.2,174.48,155.688392085116,1743754,0.0,1.0
2017-07-17,171.95,174.1,170.51,172.21,153.662872541139,1090056,0.0,1.0
2017-07-14,170.95,172.64,170.05,171.89,153.377336746393,1237611,0.0,1.0
2017-07-13,168.77,170.98,168.61,170.0,151.690890958676,1453045,0.0,1.0
2017-07-12,177.71,178.44,167.44,168.81,150.629054721965,1905603,0.0,1.0
2017-07-11,177.62,177.62,173.61,176.53,157.517605770206,955957,0.0,1.0
2017-07-10,179.51,180.4,176.62,178.07,158.89174678242,941402,0.0,1.0
2017-07-07,181.12,181.12,178.23,179.26,159.953583019131,592252,0.0,1.0
2017-07-06,183.73,184.89,180.61,181.12,161.61325982609,999411,0.0,1.0
2017-07-05,185.13,185.815,181.26,184.18,164.343695863347,1242908,0.0,1.0
2017-07-03,181.73,185.67,180.82,185.15,165.20922624117,782335,0.0,1.0
2017-06-30,179.35,181.52,178.29,180.53,161.086803204528,677810,0.0,1.0
2017-06-29,177.62,180.2,177.565,178.96,159.685893211557,830398,0.0,1.0
2017-06-28,176.09,178.55,175.78,176.96,157.901294494396,577334,0.0,1.0
2017-06-27,177.92,177.92,173.55,175.08,156.223771700265,663648,0.0,1.0
2017-06-26,176.63,178.28,175.93,177.82,158.668671942775,591483,0.0,1.0
2017-06-23,173.02,176.61,172.91,176.38,157.383760866419,809761,0.0,1.0
2017-06-22,174.17,174.63,171.61,172.78,154.171483175529,839175,0.0,1.0
2017-06-21,174.58,174.58,171.27,173.68,154.974552598252,1062580,0.0,1.0
2017-06-20,179.1,179.63,174.5,174.66,155.849005969661,1007211,0.0,1.0
2017-06-19,180.35,181.87,178.71,179.5,160.16773486519,886657,0.0,1.0
2017-06-16,176.86,180.32,175.03,180.32,160.899420339226,1273622,0.0,1.0
2017-06-15,176.3,179.01,176.01,176.76,157.72283462268,732908,0.0,1.0
2017-06-14,178.25,178.99,173.42,177.02,157.954832455911,1358608,0.0,1.0
2017-06-13,179.3,179.61,177.51,178.08,158.900669776006,804893,0.0,1.0
2017-06-12,177.01,182.9,177.01,179.53,160.194503845948,1384653,0.0,1.0
2017-06-09,170.61,176.71,170.61,176.33,157.33914589849,1265481,0.0,1.0
2017-06-08,169.56,173.24,168.88,170.6,152.226270573824,1091587,0.0,1.0
2017-06-07,170.57,173.35,169.19,169.51,151.253664272971,855205,0.0,1.0
2017-06-06,172.86,172.86,168.58,169.88,151.583815035646,1190566,0.0,1.0
2017-06-05,171.86,174.87,171.57,173.96,155.224396418654,1091342,0.0,1.0
2017-06-02,174.06,174.76,171.93,172.72,154.117945214015,659324,0.0,1.0
2017-06-01,171.91,174.48,170.19,173.43,154.751477758607,709961,0.0,1.0
2017-05-31,171.97,172.38,169.75,172.28,153.725333496239,1420703,0.0,1.0
2017-05-30,173.59,174.32,171.63,171.97,153.448720695079,735008,0.0,1.0
2017-05-26,175.0,175.49,171.89,173.58,154.885322662394,784325,0.0,1.0
2017-05-25,177.38,178.399,175.91,176.37,157.374837872833,885584,0.0,1.0
2017-05-24,177.13,179.0505,175.77,177.31,158.213599269899,1258339,0.0,1.0
2017-05-23,178.16,178.7,176.36,176.62,157.597912712478,978504,0.0,1.0
2017-05-22,175.45,179.0,175.45,178.3,159.096975634894,998274,0.0,1.0
2017-05-19,173.89,176.0,173.5872,174.85,156.018542847791,929144,0.0,1.0
2017-05-18,170.52,176.99,170.21,173.3,154.635478841991,1308381,0.0,1.0
2017-05-17,178.0,179.6,173.5,174.77,155.947158899105,1290230,0.0,1.0
2017-05-16,181.04,181.22,178.42,179.1,159.810815121758,833000,0.0,1.0
2017-05-15,184.6,184.99,179.68,181.38,161.845257659321,1364121,0.0,1.0
2017-05-12,187.4,187.47,183.92,184.62,164.736307581122,683359,0.0,1.0
2017-05-11,187.8,188.5,185.0,187.69,167.475666611964,686233,0.0,1.0
2017-05-10,187.65,188.48,186.41,187.86,167.627357502923,758988,0.0,1.0
2017-05-09,189.23,189.9499,187.03,187.77,167.54705056065,1130395,0.0,1.0
2017-05-08,188.95,189.88,188.05,188.98,168.626732784533,544816,0.0,1.0
2017-05-05,187.44,189.37,186.285,189.23,168.849807624178,773241,0.0,1.0
2017-05-04,191.44,191.99,185.8,187.54,167.341821708177,1147804,1.28,1.0
2017-05-03,190.0,192.24,189.1,192.02,170.177823347125,822896,0.0,1.0
2017-05-02,190.29,190.99,188.96,190.63,168.945935135207,618631,0.0,1.0
2017-05-01,193.1,193.47,188.3501,189.34,167.802671974506,935864,0.0,1.0
2017-04-28,193.24,193.68,190.39,192.7,170.780473695401,1222755,0.0,1.0
2017-04-27,194.97,195.1,192.245,193.17,171.197011436122,908244,0.0,1.0
2017-04-26,194.31,194.92,191.91,194.17,172.083261948293,779114,0.0,1.0
2017-04-25,192.83,195.13,192.5,193.36,171.365399033434,1227134,0.0,1.0
2017-04-24,197.69,197.69,190.38,191.9,170.071473285664,1528623,0.0,1.0
2017-04-21,196.1,196.765,193.55,195.15,172.951787450221,1264657,0.0,1.0
2017-04-20,196.21,196.935,194.28,195.96,173.66965036508,1580769,0.0,1.0
2017-04-19,195.95,199.65,192.5,195.35,173.129037552655,3658206,0.0,1.0
2017-04-18,202.67,209.6,195.32,197.57,175.096513689675,54650,0.0,1.0
2017-04-17,222.58,223.78,221.81,222.97,197.607276698825,1037098,0.0,1.0
2017-04-13,223.98,225.99,221.25,221.5,196.304488445934,892635,0.0,1.0
2017-04-12,224.95,227.7,223.45,223.71,198.263102077832,1169978,0.0,1.0
2017-04-11,228.22,230.35,227.94,229.5,203.394492543304,904264,0.0,1.0
2017-04-10,229.13,231.45,228.77,229.37,203.279279976721,942633,0.0,1.0
2017-04-07,229.52,231.13,228.63,229.27,203.190654925504,662119,0.0,1.0
2017-04-06,231.82,232.87,228.99,229.81,203.669230202077,863517,0.0,1.0
2017-04-05,231.95,233.96,231.21,231.73,205.370831185445,1294950,0.0,1.0
2017-04-04,230.93,232.28,230.04,230.8,204.546618209126,793963,0.0,1.0
2017-04-03,232.74,234.66,229.77,231.2,204.901118413995,1076494,0.0,1.0
2017-03-31,233.13,234.84,230.58,232.76,206.283669212982,697669,0.0,1.0
2017-03-30,235.7,235.7,232.0,233.86,207.25854477637,778437,0.0,1.0
2017-03-29,238.85,240.89,237.71,237.75,210.706059268717,1179158,0.0,1.0
2017-03-28,237.5,240.695,236.22,239.19,211.982260006243,469402,0.0,1.0
2017-03-27,236.78,237.71,233.72,237.37,210.369284074091,692256,0.0,1.0
2017-03-24,241.57,242.735,238.88,239.53,212.283585180381,387524,0.0,1.0
2017-03-23,240.04,242.639,239.235,240.63,213.25846074377,484264,0.0,1.0
2017-03-22,240.15,242.43,238.17,240.0,212.700122921102,608786,0.0,1.0
2017-03-21,242.96,243.86,238.51,240.06,212.753297951832,691122,0.0,1.0
2017-03-20,244.08,244.26,241.0,242.02,214.490348955688,562465,0.0,1.0
2017-03-17,245.0,246.445,243.32,243.97,216.218537454422,733058,0.0,1.0
2017-03-16,247.6,247.98,244.49,245.08,217.202275522932,367283,0.0,1.0
2017-03-15,245.11,248.06,244.41,247.44,219.293826731656,477950,0.0,1.0
2017-03-14,244.91,245.8,243.5,244.53,216.714837741238,540662,0.0,1.0
2017-03-13,245.35,246.66,243.06,246.35,218.327813673389,506634,0.0,1.0
2017-03-10,245.0,246.56,242.93,245.16,217.273175563906,687067,0.0,1.0
2017-03-09,250.0,251.065,242.81,244.02,216.26284998003,581575,0.0,1.0
2017-03-08,250.91,252.42,249.97,250.15,221.69556561964,594337,0.0,1.0
2017-03-07,251.92,252.3,249.645,250.59,222.085515844995,455070,0.0,1.0
2017-03-06,249.07,252.86,247.69,252.31,223.60986672593,561533,0.0,1.0
2017-03-03,248.45,250.64,247.13,249.87,221.447415476232,601895,0.0,1.0
2017-03-02,251.88,252.65,247.56,248.21,219.976239626028,589497,0.0,1.0
2017-03-01,248.57,252.98,248.57,252.11,223.432616623496,554639,0.0,1.0
2017-02-28,250.23,250.98,247.32,247.96,219.754676997985,655956,0.0,1.0
2017-02-27,250.9,252.16,249.86,250.47,221.979165783535,303807,0.0,1.0
2017-02-24,247.81,250.39,246.275,250.24,221.775328165736,470230,0.0,1.0
2017-02-23,258.66,258.9552,248.69,249.94,221.509453012084,868836,0.0,1.0
2017-02-22,257.08,259.0,255.89,257.43,228.147469348247,346502,0.0,1.0
2017-02-21,254.08,258.21,253.94,258.16,228.794432222132,447683,0.0,1.0
2017-02-17,254.0,255.245,253.1,254.96,225.958430583184,282105,0.0,1.0
2017-02-16,253.2,255.34,251.98,254.8,225.816630501236,319411,0.0,1.0
2017-02-15,252.95,253.86,251.83,253.17,224.372042166397,565667,0.0,1.0
2017-02-14,251.87,253.79,249.27,253.75,224.886067463457,754201,0.0,1.0
2017-02-13,255.24,256.675,253.95,254.34,225.408955265638,430266,0.0,1.0
2017-02-10,253.24,255.22,252.39,255.06,226.047055634401,336978,0.0,1.0
2017-02-09,253.83,254.94,252.03,253.0,224.221379579328,544915,1.22,1.0
2017-02-08,253.31,254.762,252.56,254.42,224.397779059762,339327,0.0,1.0
2017-02-07,253.84,256.32,252.57,253.39,223.489321735528,537100,0.0,1.0
2017-02-06,251.31,254.1,251.26,253.45,223.542241579658,524903,0.0,1.0
2017-02-03,252.92,253.76,250.87,251.6,221.910546385646,564709,0.0,1.0
2017-02-02,252.87,252.88,249.99,252.07,222.325085164665,580181,0.0,1.0
2017-02-01,253.22,254.76,251.75,253.68,223.745100982157,508591,0.0,1.0
2017-01-31,254.45,255.61,250.49,252.57,222.76608386575,1009263,0.0,1.0
2017-01-30,255.0,255.36,252.9,254.66,224.609458436282,499179,0.0,1.0
2017-01-27,256.93,257.56,255.09,256.39,226.135313942034,482635,0.0,1.0
2017-01-26,253.32,261.0,253.0,256.34,226.091214071926,970126,0.0,1.0
2017-01-25,251.59,262.715,251.59,253.11,223.242362462921,1691805,0.0,1.0
2017-01-24,246.31,250.5,246.25,249.09,219.696732906203,701646,0.0,1.0
2017-01-23,246.04,248.74,244.29,245.83,216.821421375133,1065898,0.0,1.0
2017-01-20,244.92,246.75,244.09,246.47,217.385899712521,888181,0.0,1.0
2017-01-19,244.13,246.22,243.19,244.17,215.357305687533,693242,0.0,1.0
2017-01-18,241.9,247.06,240.66,244.61,215.745384544487,1106027,0.0,1.0
2017-01-17,236.63,240.78,235.5,240.68,212.279134753964,842705,0.0,1.0
2017-01-13,236.31,237.37,235.38,237.02,209.051024262026,513217,0.0,1.0
2017-01-12,235.93,237.25,233.86,236.19,208.318966418226,800058,0.0,1.0
2017-01-11,233.74,239.04,233.74,235.95,208.107287041706,873325,0.0,1.0
2017-01-10,229.82,232.29,229.48,230.72,203.494440628364,636580,0.0,1.0
2017-01-09,231.38,232.53,229.05,230.35,203.168101589561,509795,0.0,1.0
2017-01-06,233.09,233.475,230.96,231.5,204.182398602055,503975,0.0,1.0
2017-01-05,236.15,237.415,230.18,232.26,204.852716627703,539944,0.0,1.0
2017-01-04,234.67,237.47,233.08,236.33,208.44244605453,650476,0.0,1.0
2017-01-03,233.42,236.16,232.54,234.45,206.784290938453,751206,0.0,1.0
2016-12-30,234.73,234.73,231.45,232.25,204.843896653682,319781,0.0,1.0
2016-12-29,234.68,234.89,232.3,233.54,205.981673302479,265243,0.0,1.0
2016-12-28,238.51,239.28,233.48,233.92,206.316832315303,382659,0.0,1.0
2016-12-27,237.27,239.23,237.27,238.03,209.941841638217,284234,0.0,1.0
2016-12-23,238.47,239.6,236.68,237.06,209.086304158113,607871,0.0,1.0
2016-12-22,238.41,239.2,236.47,238.19,210.082961222564,517614,0.0,1.0
2016-12-21,239.0,239.72,238.08,238.29,210.171160962781,506920,0.0,1.0
2016-12-20,238.04,239.64,237.365,238.91,210.717999352125,526547,0.0,1.0
2016-12-19,234.13,237.35,233.125,236.93,208.971644495831,627097,0.0,1.0
2016-12-16,235.36,237.54,233.81,234.63,206.943050470843,834930,0.0,1.0
2016-12-15,235.3,236.02,233.63,234.49,206.81957083454,509352,0.0,1.0
2016-12-14,237.15,238.1,234.67,235.04,207.304669405732,288877,0.0,1.0
2016-12-13,236.5,237.8,233.54,237.64,209.597862651371,181348,0.0,1.0
2016-12-12,239.59,240.74,236.09,236.91,208.954004547788,756870,0.0,1.0
2016-12-09,238.36,240.1,237.81,239.62,211.344217507665,675228,0.0,1.0
2016-12-08,237.47,239.52,237.07,238.99,210.788559144299,780119,0.0,1.0
2016-12-07,236.18,237.55,235.51,237.1,209.1215840542,785914,0.0,1.0
2016-12-06,231.36,236.57,230.42,236.31,208.424806106487,955427,0.0,1.0
2016-12-05,237.5,239.59,234.59,235.3,207.533988730296,1012734,0.0,1.0
2016-12-02,237.95,239.1275,234.77,236.54,208.627665508985,811793,0.0,1.0
2016-12-01,231.69,239.76,231.69,237.98,209.897741768108,1303181,0.0,1.0
2016-11-30,227.88,234.21,226.71,230.57,203.362141018038,855250,0.0,1.0
2016-11-29,223.56,227.88,222.62,226.35,199.640111980886,444751,0.0,1.0
2016-11-28,225.16,226.27,222.795,223.59,197.205799150901,513563,0.0,1.0
2016-11-25,225.2,225.77,224.09,225.77,199.128553487629,128285,0.0,1.0
2016-11-23,225.66,225.66,223.4,224.62,198.114256475135,463829,0.0,1.0
2016-11-22,223.44,225.33,220.6,225.06,198.502335332089,580158,0.0,1.0
2016-11-21,219.52,222.15,218.83,222.15,195.935722891778,656349,0.0,1.0
2016-11-18,218.83,221.62,216.49,217.62,191.940274659954,723535,0.0,1.0
2016-11-17,224.55,225.0,219.97,220.16,194.180548061462,555117,0.0,1.0
2016-11-16,223.14,225.4,223.14,224.7,198.184816267308,481385,0.0,1.0
2016-11-15,223.02,224.32,219.57,223.89,197.470398371551,594456,0.0,1.0
2016-11-14,226.78,228.4795,222.1,223.37,197.011759722424,839377,0.0,1.0
2016-11-11,227.67,229.885,214.26,226.58,199.842971383385,2298981,0.0,1.0
2016-11-10,222.73,229.6,222.2,227.25,200.433909642838,1268208,0.0,1.0
2016-11-09,210.01,225.18,209.97,220.26,194.268747801679,1189341,1.22,1.0
2016-11-08,210.02,212.66,208.82,211.55,185.558757438347,433956,0.0,1.0
2016-11-07,209.06,210.525,208.05,209.9,184.111478072839,387506,0.0,1.0
2016-11-04,205.13,208.75,204.9,205.25,180.032781679134,592608,0.0,1.0
2016-11-03,203.54,204.44,202.06,204.06,178.988986257949,368112,0.0,1.0
2016-11-02,204.46,205.33,202.63,203.55,178.541645363156,490239,0.0,1.0
2016-11-01,208.83,209.01,203.5301,204.81,179.646840514999,501214,0.0,1.0
2016-10-31,209.25,209.91,207.95,208.12,182.550170636109,485171,0.0,1.0
2016-10-28,207.02,210.34,206.8577,208.31,182.716827047895,427797,0.0,1.0
2016-10-27,209.56,209.56,204.93,206.41,181.050262930037,403112,0.0,1.0
2016-10-26,203.05,208.87,203.03,207.57,182.06774418094,572754,0.0,1.0
2016-10-25,204.27,204.52,201.94,203.08,178.129390028738,489165,0.0,1.0
2016-10-24,205.48,207.39,204.44,204.79,179.629297734811,553043,0.0,1.0
2016-10-21,203.36,204.71,202.35,203.76,178.72584455513,739611,0.0,1.0
2016-10-20,204.79,207.31,204.75,205.46,180.216980871108,600870,0.0,1.0
2016-10-19,205.45,206.7,203.33,205.0,179.813496926784,901465,0.0,1.0
2016-10-18,214.75,215.54,203.55,205.86,180.567836474867,2037291,0.0,1.0
2016-10-17,213.87,215.98,213.45,214.58,188.216488636826,693903,0.0,1.0
2016-10-14,214.12,215.87,212.85,214.21,187.891947203349,398749,0.0,1.0
2016-10-13,216.84,217.03,212.66,213.72,187.462149088743,496599,0.0,1.0
2016-10-12,216.61,218.45,215.68,218.06,191.268932389535,627085,0.0,1.0
2016-10-11,221.03,221.62,214.37,216.57,189.96199526553,965976,0.0,1.0
2016-10-10,224.86,226.16,222.41,223.4,195.952854699725,433328,0.0,1.0
2016-10-07,227.48,227.67,223.43,224.41,196.838765099218,337094,0.0,1.0
2016-10-06,225.03,228.44,223.98,228.09,200.066636653806,417620,0.0,1.0
2016-10-05,223.8,226.97,223.66,225.11,197.452762405797,430656,0.0,1.0
2016-10-04,226.25,226.96,221.64,222.31,194.99677317948,386915,0.0,1.0
2016-10-03,223.69,227.2,223.38,226.3,198.496557826982,531192,0.0,1.0
2016-09-30,221.75,226.3,221.195,224.84,197.215934873259,491267,0.0,1.0
2016-09-29,219.23,222.22,218.95,220.32,193.251266550776,448604,0.0,1.0
2016-09-28,218.34,219.47,216.17,219.27,192.330270590907,337714,0.0,1.0
2016-09-27,216.52,218.56,216.05,218.04,191.251389609347,333627,0.0,1.0
2016-09-26,215.1,217.435,214.545,216.52,189.91813831506,494153,0.0,1.0
2016-09-23,220.02,220.71,216.5,216.57,189.96199526553,541117,0.0,1.0
2016-09-22,220.18,221.46,219.52,220.5,193.409151572468,353332,0.0,1.0
2016-09-21,217.0,218.72,215.73,218.42,191.584702432918,509288,0.0,1.0
2016-09-20,221.36,221.43,216.59,216.59,189.979538045718,415169,0.0,1.0
2016-09-19,219.07,221.73,218.88,220.57,193.470551303126,657027,0.0,1.0
2016-09-16,226.17,227.08,215.2,218.23,191.418046021132,1640505,0.0,1.0
2016-09-15,223.57,228.57,222.17,227.94,199.935065802396,564830,0.0,1.0
2016-09-14,223.46,225.465,222.71,223.99,196.47036671527,432874,0.0,1.0
2016-09-13,229.09,229.85,222.06,222.08,194.795031207318,635719,0.0,1.0
2016-09-12,221.44,224.8,220.42,224.25,196.698422857714,550297,0.0,1.0
2016-09-09,226.88,227.72,222.44,222.45,195.119572640796,905938,0.0,1.0
2016-09-08,227.4,229.79,226.01,229.48,201.285859876871,508978,0.0,1.0
2016-09-07,227.77,227.97,225.41,227.65,199.68069548967,567043,0.0,1.0
2016-09-06,230.34,231.09,229.62,230.41,202.101599155612,362786,0.0,1.0
2016-09-02,230.3,230.9299,228.69,230.21,201.926171353732,247505,0.0,1.0
2016-09-01,230.93,230.93,226.23,228.62,200.531520328787,538767,0.0,1.0
2016-08-31,233.54,233.97,230.31,230.66,202.320883907961,618080,0.0,1.0
2016-08-30,234.77,235.53,233.48,234.49,205.680326313959,343682,0.0,1.0
2016-08-29,232.61,234.79,232.14,234.73,205.890839676215,342918,0.0,1.0
2016-08-26,232.36,234.71,231.48,232.66,204.075161926759,581349,0.0,1.0
2016-08-25,230.11,231.45,229.13,230.93,202.557711440499,313897,0.0,1.0
2016-08-24,231.03,232.66,229.73,231.04,202.654196731533,270332,0.0,1.0
2016-08-23,231.44,231.95,230.015,230.8,202.443683369277,280262,0.0,1.0
2016-08-22,230.73,231.61,229.38,230.76,202.408597808901,320434,0.0,1.0
2016-08-19,229.96,232.075,229.56,231.38,202.952423994729,289863,0.0,1.0
2016-08-18,231.01,231.5,229.94,231.32,202.899795654165,308643,0.0,1.0
2016-08-17,230.65,231.59,229.78,230.88,202.513854490029,341652,0.0,1.0
2016-08-16,230.54,231.905,229.565,231.0,202.619111171157,357651,0.0,1.0
2016-08-15,228.73,231.5,228.55,230.99,202.610339781063,321901,0.0,1.0
2016-08-12,229.23,232.1,228.255,228.97,200.838518982077,516255,0.0,1.0
2016-08-11,222.6,230.35,221.675,229.38,201.198145975931,849360,0.0,1.0
2016-08-10,219.7,221.78,219.52,219.8,192.795154265889,243336,0.0,1.0
2016-08-09,220.97,221.1,219.12,219.57,192.593412293727,309601,0.0,1.0
2016-08-08,221.89,222.99,220.21,220.68,193.56703659416,257959,0.0,1.0
2016-08-05,219.74,221.385,219.08,221.01,193.856492467261,506813,0.0,1.0
2016-08-04,218.3,221.785,217.545,218.36,191.532074092354,538122,1.22,1.0
2016-08-03,216.4,217.865,215.27,217.35,189.586921868901,343685,0.0,1.0
2016-08-02,218.19,218.19,215.16,216.51,188.854218789214,364340,0.0,1.0
2016-08-01,218.47,218.74,216.47,218.19,190.319624948587,435665,0.0,1.0
2016-07-29,219.4,220.2,217.05,218.85,190.895320225484,735070,0.0,1.0
